rev,date,sha,rows,end,shared_cells,changed,share,tickers_touched,max_absdiff,max_reldiff,first_changed_date,index_prefix,kind,book,old_CAGR,new_CAGR,dCAGR,old_Sharpe,new_Sharpe,dSharpe,old_MaxDD,new_MaxDD,dMaxDD
60e8c36a52,2026-09-10,,,2026-09-10,,,,,,,,,metric,LIVE-v2-g075-W,0.08613208348721235,0.08613324672669886,-1.163239486512424e-06,1.199806892667932,1.1998248245696372,-1.7931901705292574e-05,-0.12054945176473186,-0.12054947951644912,2.7751717257551434e-08
60e8c36a52,2026-09-10,,,2026-09-10,,,,,,,,,metric,TOP20-g065-M,0.12692194457393424,0.1269218786861115,6.588782275329663e-08,1.2015935613488227,1.2015997826269353,-6.221278112672479e-06,-0.17109737578016437,-0.1710975291441459,1.5336398151433173e-07
60e8c36a52,2026-09-10,,,2026-09-10,,,,,,,,,metric,SPY-BH-W,0.15111316477020176,0.1511131647702013,4.440892098500626e-16,0.8834737236154954,0.8834744694874072,-7.458719117892088e-07,-0.3371725677562024,-0.33717267708462395,1.0932842153810185e-07
7a93b0753d,2026-09-09,,,2026-09-09,,,,,,,,,metric,LIVE-v2-g075-W,0.08631725018912006,0.0863176789047213,-4.287156012416915e-07,1.202140097248246,1.2021477597907235,-7.662542477415712e-06,-0.12054946142590728,-0.12054947951644912,1.8090541842319396e-08
7a93b0753d,2026-09-09,,,2026-09-09,,,,,,,,,metric,TOP20-g065-M,0.12697021276645848,0.12697017695134183,3.581511665018411e-08,1.2018840843554754,1.201890316343511,-6.231988035620972e-06,-0.17109738721266576,-0.1710975291441459,1.4193148012431323e-07
7a93b0753d,2026-09-09,,,2026-09-09,,,,,,,,,metric,SPY-BH-W,0.1515424356997792,0.151542435699779,2.220446049250313e-16,0.8855285842005364,0.8855290754579764,-4.912574400606218e-07,-0.33717235283398295,-0.33717267708462395,3.242506410039425e-07
9ee888f453,2026-09-08,,,2026-09-08,,,,,,,,,metric,LIVE-v2-g075-W,0.08644750633071019,0.08644780948725805,-3.0315654786505775e-07,1.2037308291391255,1.2037369316121076,-6.102472982050244e-06,-0.12054947359101975,-0.12054947951644912,5.925429369391111e-09
9ee888f453,2026-09-08,,,2026-09-08,,,,,,,,,metric,TOP20-g065-M,0.12699252492538005,0.1269924263669049,9.855847515893856e-08,1.2019513015871102,1.2019570176221592,-5.716035049063706e-06,-0.17109735340602872,-0.1710975291441459,1.7573811716964371e-07
9ee888f453,2026-09-08,,,2026-09-08,,,,,,,,,metric,SPY-BH-W,0.15188355769560324,0.15188355769560258,6.661338147750939e-16,0.8871396799528589,0.887140089534336,-4.0958147706771086e-07,-0.33717289200673806,-0.33717267708462395,-2.1492211410567563e-07
f138ee9ae9,2026-09-07,,,2026-09-04,,,,,,,,,metric,LIVE-v2-g075-W,0.08660060029784411,0.08660089621271938,-2.959148752701424e-07,1.2056281407093048,1.2056341941357387,-6.05342643389406e-06,-0.1205494676867116,-0.12054947951644912,1.1829737522894845e-08
f138ee9ae9,2026-09-07,,,2026-09-04,,,,,,,,,metric,TOP20-g065-M,0.1270369850827351,0.1270369044560622,8.062667289365777e-08,1.202208735622797,1.2022144760842097,-5.740461412662157e-06,-0.171097378317279,-0.1710975291441459,1.508268668848345e-07
f138ee9ae9,2026-09-07,,,2026-09-04,,,,,,,,,metric,SPY-BH-W,0.1522804498656667,0.1522804498656658,8.881784197001252e-16,0.889029707500376,0.8890298636872682,-1.5618689219731863e-07,-0.33717289200673795,-0.33717267708462395,-2.1492211399465333e-07
50585c8670,2026-09-04,,,2026-09-04,,,,,,,,,metric,LIVE-v2-g075-W,0.08660009294734339,0.08660089621271938,-8.032653759926234e-07,1.2056219490390438,1.2056341941357387,-1.224509669484064e-05,-0.12054942313126804,-0.12054947951644912,5.638518107975443e-08
50585c8670,2026-09-04,,,2026-09-04,,,,,,,,,metric,TOP20-g065-M,0.12703695166417472,0.1270369044560622,4.7208112530228163e-08,1.2022087549549296,1.2022144760842097,-5.721129280100712e-06,-0.17109734608053984,-0.1710975291441459,1.8306360605180316e-07
50585c8670,2026-09-04,,,2026-09-04,,,,,,,,,metric,SPY-BH-W,0.15228044986566602,0.1522804498656658,2.220446049250313e-16,0.8890296069344827,0.8890298636872682,-2.5675278547687697e-07,-0.3371723528339826,-0.33717267708462395,3.2425064133700943e-07
c006b43930,2026-09-04,,,2026-09-03,,,,,,,,,metric,LIVE-v2-g075-W,0.08675296857904025,0.08675323681842295,-2.6823938270581493e-07,1.2075155344686563,1.2075207650576207,-5.230588964399985e-06,-0.12054935710126102,-0.12054947951644912,1.2241518809741336e-07
c006b43930,2026-09-04,,,2026-09-03,,,,,,,,,metric,TOP20-g065-M,0.12716826052196595,0.12716814528015807,1.1524180787425564e-07,1.203217881392067,1.2032231158952533,-5.2345031862355285e-06,-0.17109735598702636,-0.1710975291441459,1.7315711953180823e-07
c006b43930,2026-09-04,,,2026-09-03,,,,,,,,,metric,SPY-BH-W,0.15256995675372154,0.15256995675372154,0.0,0.8903808231745193,0.890381322038051,-4.988635317060286e-07,-0.33717289200673806,-0.33717267708462395,-2.1492211410567563e-07
0ede228245,2026-09-03,,,2026-09-04,,,,,,,,,metric,LIVE-v2-g075-W,0.059316650146236105,0.08660089621271938,-0.027284246066483275,0.9830692839910687,1.2056341941357387,-0.22256491014466995,-0.11640897420418017,-0.12054947951644912,0.0041405053122689495
0ede228245,2026-09-03,,,2026-09-04,,,,,,,,,metric,TOP20-g065-M,0.08889761586408707,0.1270369044560622,-0.03813928859197513,0.9790106194468297,1.2022144760842097,-0.22320385663738007,-0.1556330243484768,-0.1710975291441459,0.015464504795669076
0ede228245,2026-09-03,,,2026-09-04,,,,,,,,,metric,SPY-BH-W,0.1147721566346751,0.1522804498656658,-0.0375082932309907,0.77858586703393,0.8890298636872682,-0.11044399665333826,-0.3371728920067377,-0.33717267708462395,-2.1492211377260872e-07
fb20817495,2026-09-03,,,2026-09-04,,,,,,,,,metric,LIVE-v2-g075-W,0.05909520255172396,0.08660089621271938,-0.027505693660995423,0.9796596080560819,1.2056341941357387,-0.22597458607965681,-0.11640891127501718,-0.12054947951644912,0.004140568241431941
fb20817495,2026-09-03,,,2026-09-04,,,,,,,,,metric,TOP20-g065-M,0.08862888012356662,0.1270369044560622,-0.03840802433249557,0.976354142425471,1.2022144760842097,-0.2258603336587387,-0.15563296562476747,-0.1710975291441459,0.015464563519378416
fb20817495,2026-09-03,,,2026-09-04,,,,,,,,,metric,SPY-BH-W,0.11428866030981055,0.1522804498656658,-0.03799178955585525,0.7757888846992765,0.8890298636872682,-0.11324097898799168,-0.33717267708462306,-0.33717267708462395,8.881784197001252e-16
