panel,cadence,gross,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,turnover_yr,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
B136,2W,1.0,25.0,0.1364618199869443,0.9733116403016341,-0.28972064023135136,0.471011730051318,1.163735325642035,0.8112908609485042,4.991305323994785,1.0487769236257871,0.9712598820709661,0.1308200597980007,0.9159363543927671,-0.28972064023135125,False,False,True,False,True,False,True
B136,2W,1.0,50.0,0.12234727300087744,0.8842883994597988,-0.2926650109482033,0.4180454390652486,1.0763162669861783,0.7202894644754224,4.991305323994785,0.9593826149790948,0.8207047570501141,0.11633377813286483,0.8270511953028783,-0.2926650109482033,False,False,True,False,False,False,True
B136,M,1.0,0.0,0.15939702782248144,1.0913382984842253,-0.29199276649941075,0.5458937552920617,1.247788916933565,0.9642614637310879,3.8814220252679252,1.140289599282237,1.0963584822867465,0.15932666862796085,1.0560640149263403,-0.29199276649941075,False,False,True,True,True,False,True
B136,M,1.0,10.0,0.1549083282449013,1.0646356532863288,-0.2924896830962451,0.5296198026715628,1.2214972767280956,0.9370784996291955,3.8814220252679252,1.1135796612365816,1.0653432830010938,0.15466356165193562,1.0293314060533314,-0.2924896830962451,False,False,True,True,True,False,True
B136,M,1.0,25.0,0.1482031742451866,1.024388721109205,-0.29323505799149674,0.5054074204506754,1.1818232070775736,0.8961440089200269,3.8814220252679252,1.0732995746908593,1.0187132937695875,0.14769918638442392,0.9890546129036607,-0.29323505799149685,False,False,True,True,True,False,True
B136,M,1.0,50.0,0.13710195332805553,0.9568635193620878,-0.29447734948358273,0.4655772458169963,1.1151378275012924,0.8275599002195372,3.8814220252679252,1.0056633543187032,0.9355683892362955,0.13617225276362777,0.9215175397832995,-0.29447734948358284,False,False,True,True,True,False,True
B136,Q,1.0,0.0,0.15395050176286817,1.0607389944140109,-0.31883511674620946,0.48285302865622454,1.2777585358284924,0.8896745518448438,2.325774601672112,1.170028646414461,1.0295884923497174,0.1482917940894215,0.9839084452487744,-0.3188351167462089,False,False,True,True,True,False,True
B136,Q,1.0,10.0,0.1512692654383514,1.0446119976179329,-0.31883511674620924,0.4744435524608815,1.2610780379705402,0.8738638635375459,2.325774601672112,1.1533351940972207,0.9992525571290828,0.1455444788845297,0.9681417837666394,-0.31883511674620924,False,False,True,True,True,False,True
B136,Q,1.0,25.0,0.1472546517432034,1.020241417860611,-0.318835116746209,0.4618520483125367,1.235821695453865,0.8500059556748255,2.325774601672112,1.1280803915075555,0.9553277611634221,0.14143122172675127,0.9443334205104742,-0.31883511674620946,False,False,True,True,True,False,True
B136,Q,1.0,50.0,0.14058290903980009,0.9791840188459553,-0.31883511674620924,0.44092667857444073,1.193145433249523,0.8099015276165084,2.325774601672112,1.0854626398539595,0.8860492101938376,0.13459633560688777,0.9042676161343512,-0.3188351167462091,False,False,True,False,True,False,True
