panel,wcap,cost_bps,chooser,pick_n_max,pick_gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,anchor_OOS_Sharpe,anchor_OOS_CAGR,base_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,full4b,beats_spy_oos,beats_base_oos,beats_anchor_oos,pick_is_inf,pick_is_finite
U56,INF,10.0,C_ISCALMAR,INF,0.75,0.13852464950781207,1.2397071765466103,-0.17392304314971785,1.2397071765466103,0.13852464950781207,1.2839355379722956,0.8831406547160487,0.15454794790057602,True,True,False,False,True,False
U56,INF,25.0,C_ISSHARPE,INF,0.75,0.13104300062203,1.178665567851114,-0.1756836938565105,1.178665567851114,0.13104300062203,1.2471042446353333,0.8831406547160487,0.15454794790057602,True,True,False,False,True,False
U56,INF,25.0,C_ISCALMAR,INF,0.75,0.13104300062203,1.178665567851114,-0.1756836938565105,1.178665567851114,0.13104300062203,1.2471042446353333,0.8831406547160487,0.15454794790057602,True,True,False,False,True,False
U56,INF,50.0,C_ISSHARPE,INF,0.75,0.11867736655768168,1.0767540132346374,-0.17861367175230713,1.0767540132346374,0.11867736655768168,1.1856242391281901,0.8831406547160487,0.15454794790057602,False,True,False,False,True,False
U56,INF,50.0,C_ISCALMAR,INF,0.75,0.11867736655768168,1.0767540132346374,-0.17861367175230713,1.0767540132346374,0.11867736655768168,1.1856242391281901,0.8831406547160487,0.15454794790057602,False,True,False,False,True,False
B136,0.02,0.0,C_ISSHARPE,10,0.75,0.06986534814737277,1.3050190398719108,-0.0801130661436017,1.1392361336091135,0.12186816399359124,1.1313567037098642,0.8736721309012504,0.15257181383948715,False,True,True,True,False,True
B136,0.02,0.0,C_ISCALMAR,10,0.75,0.06986534814737277,1.3050190398719108,-0.0801130661436017,1.1392361336091135,0.12186816399359124,1.1313567037098642,0.8736721309012504,0.15257181383948715,False,True,True,True,False,True
B136,0.02,10.0,C_ISSHARPE,10,0.75,0.06528680787009278,1.2239499229421007,-0.0835314955017783,1.0935817708519635,0.11650054279398891,1.1016867720596069,0.8736721309012504,0.15257181383948715,False,True,True,True,False,True
B136,0.02,10.0,C_ISCALMAR,10,0.75,0.06528680787009278,1.2239499229421007,-0.0835314955017783,1.0935817708519635,0.11650054279398891,1.1016867720596069,0.8736721309012504,0.15257181383948715,False,True,True,True,False,True
B136,0.02,25.0,C_ISSHARPE,10,0.75,0.05845481628242433,1.10203035331364,-0.08863599251763354,1.0250054022590873,0.10849512786676252,1.057138821217919,0.8736721309012504,0.15257181383948715,False,True,True,True,False,True
B136,0.02,25.0,C_ISCALMAR,10,0.75,0.05845481628242433,1.10203035331364,-0.08863599251763354,1.0250054022590873,0.10849512786676252,1.057138821217919,0.8736721309012504,0.15257181383948715,False,True,True,True,False,True
B136,0.02,50.0,C_ISSHARPE,10,0.75,0.04716303348340234,0.8982644830338175,-0.09708212287962248,0.9105523613820905,0.09527458603872074,0.9827932668211912,0.8736721309012504,0.15257181383948715,False,True,False,False,False,True
B136,0.02,50.0,C_ISCALMAR,10,0.75,0.04716303348340234,0.8982644830338175,-0.09708212287962248,0.9105523613820905,0.09527458603872074,0.9827932668211912,0.8736721309012504,0.15257181383948715,False,True,False,False,False,True
B136,INF,0.0,C_ISSHARPE,10,0.75,0.2148431881491928,1.101240785123178,-0.22274221843580388,1.1445513632064948,0.1284803355432811,1.1313567037098642,0.8736721309012504,0.15257181383948715,False,True,False,False,False,True
B136,INF,0.0,C_ISCALMAR,10,1.0,0.2798169024621555,1.083813575470635,-0.2934226072923851,1.1445513632064948,0.1284803355432811,1.1313567037098642,0.8736721309012504,0.15257181383948715,False,True,False,False,False,True
B136,INF,10.0,C_ISSHARPE,10,0.75,0.19632960051033432,1.0221607448869412,-0.22418222207076166,1.099409263888879,0.12288503690062824,1.1016867720596069,0.8736721309012504,0.15257181383948715,False,True,False,False,False,True
B136,INF,10.0,C_ISCALMAR,10,1.0,0.2543031372144857,1.006087929583061,-0.2951570050996316,1.099409263888879,0.12288503690062824,1.1016867720596069,0.8736721309012504,0.15257181383948715,False,True,False,False,False,True
B136,INF,25.0,C_ISSHARPE,10,0.75,0.16907397027198434,0.9032595109553025,-0.2263385713080035,1.031598494019004,0.11454169957378268,1.057138821217919,0.8736721309012504,0.15257181383948715,False,True,False,False,False,True
B136,INF,25.0,C_ISCALMAR,10,0.75,0.16907397027198434,0.9032595109553025,-0.2263385713080035,1.031598494019004,0.11454169957378268,1.057138821217919,0.8736721309012504,0.15257181383948715,False,True,False,False,False,True
B136,INF,50.0,C_ISSHARPE,10,0.75,0.12498764506103432,0.7046026050998114,-0.22992275110092486,0.9184149237563717,0.10076743616026462,0.9827932668211912,0.8736721309012504,0.15257181383948715,False,False,False,False,False,True
B136,INF,50.0,C_ISCALMAR,INF,0.75,0.10076743616026462,0.9184149237563717,-0.19322822342170287,0.9184149237563717,0.10076743616026462,0.9827932668211912,0.8736721309012504,0.15257181383948715,False,True,False,False,True,False
