selector,knob,n,mean_OOS_Sharpe,mean_OOS_CAGR,mean_OOS_MaxDD,mean_full_Sharpe,n4a,n4b,gate_class
SEL_GAPEXCEEDS_K_B_125,K_B,24,0.8289395434118788,0.11942344816422364,-0.2420998668843349,0.8853496273892526,0,8,BAR_KNOB_KEYED
SEL_PCTRANK_K_B_125,K_B,24,0.8420622422578695,0.12661619896704288,-0.24571725947571033,0.90125682214924,0,4,BAR_KNOB_KEYED
SEL_RESOLVED_K_B_250,K_B,24,0.8293095639588844,0.12389357856082454,-0.25099110409432385,0.8857171126825293,0,7,BAR_KNOB_KEYED
SEL_GAPEXCEEDS_K_B_250,K_B,24,0.8289395434118788,0.11942344816422364,-0.2420998668843349,0.8853496273892526,0,8,BAR_KNOB_KEYED
SEL_PCTRANK_K_B_250,K_B,24,0.853101884721621,0.12993890253654874,-0.2457724195747448,0.9074217856065788,0,5,BAR_KNOB_KEYED
SEL_RESOLVED_K_B_500,K_B,24,0.8293095639588844,0.12389357856082454,-0.25099110409432385,0.8857171126825293,0,7,BAR_KNOB_KEYED
SEL_GAPEXCEEDS_K_B_500,K_B,24,0.8289395434118788,0.11942344816422364,-0.2420998668843349,0.8853496273892526,0,8,BAR_KNOB_KEYED
SEL_PCTRANK_K_B_500,K_B,24,0.8500585705786393,0.13015308703825942,-0.24726575840487527,0.9045399605608925,0,7,BAR_KNOB_KEYED
SEL_RESOLVED_K_B_1000,K_B,24,0.8294413020353039,0.12264082535003988,-0.2476034900623476,0.8857506613102001,0,7,BAR_KNOB_KEYED
SEL_GAPEXCEEDS_K_B_1000,K_B,24,0.8289395434118788,0.11942344816422364,-0.2420998668843349,0.8853496273892526,0,8,BAR_KNOB_KEYED
SEL_PCTRANK_K_B_1000,K_B,24,0.8500585705786393,0.13015308703825942,-0.24726575840487527,0.9045399605608925,0,7,BAR_KNOB_KEYED
SEL_RESOLVED_K_B_2000,K_B,24,0.8294413020353039,0.12264082535003988,-0.2476034900623476,0.8857506613102001,0,7,BAR_KNOB_KEYED
SEL_GAPEXCEEDS_K_B_2000,K_B,24,0.8289395434118788,0.11942344816422364,-0.2420998668843349,0.8853496273892526,0,8,BAR_KNOB_KEYED
SEL_PCTRANK_K_B_2000,K_B,24,0.8463228716455636,0.12819097083612155,-0.24805890007700557,0.9008699484435635,0,7,BAR_KNOB_KEYED
SEL_RESOLVED_K_DRAW_MBB,K_DRAW,24,0.8294413020353039,0.12264082535003988,-0.2476034900623476,0.8857506613102001,0,7,BAR_KNOB_KEYED
SEL_GAPEXCEEDS_K_DRAW_MBB,K_DRAW,24,0.8289395434118788,0.11942344816422364,-0.2420998668843349,0.8853496273892526,0,8,BAR_KNOB_KEYED
SEL_PCTRANK_K_DRAW_MBB,K_DRAW,24,0.8500585705786393,0.13015308703825942,-0.24726575840487527,0.9045399605608925,0,7,BAR_KNOB_KEYED
SEL_RESOLVED_K_DRAW_CBB,K_DRAW,24,0.8293095639588844,0.12389357856082454,-0.25099110409432385,0.8857171126825293,0,7,BAR_KNOB_KEYED
SEL_GAPEXCEEDS_K_DRAW_CBB,K_DRAW,24,0.8289395434118788,0.11942344816422364,-0.2420998668843349,0.8853496273892526,0,8,BAR_KNOB_KEYED
SEL_PCTRANK_K_DRAW_CBB,K_DRAW,24,0.8354286712960297,0.12745048861537964,-0.2468157596630001,0.8976698940554613,0,6,BAR_KNOB_KEYED
SEL_RESOLVED_K_DRAW_SB,K_DRAW,24,0.8293095639588844,0.12389357856082454,-0.25099110409432385,0.8857171126825293,0,7,BAR_KNOB_KEYED
SEL_GAPEXCEEDS_K_DRAW_SB,K_DRAW,24,0.8289395434118788,0.11942344816422364,-0.2420998668843349,0.8853496273892526,0,8,BAR_KNOB_KEYED
SEL_PCTRANK_K_DRAW_SB,K_DRAW,24,0.8328573290241343,0.1233878033302216,-0.2480953462712219,0.8962872852680474,0,6,BAR_KNOB_KEYED
SEL_RESOLVED_K_DRAW_IID,K_DRAW,24,0.8290761055349901,0.12124998717596036,-0.24473521707830712,0.8854881346555977,0,7,BAR_KNOB_KEYED
SEL_GAPEXCEEDS_K_DRAW_IID,K_DRAW,24,0.8289395434118788,0.11942344816422364,-0.2420998668843349,0.8853496273892526,0,8,BAR_KNOB_KEYED
SEL_PCTRANK_K_DRAW_IID,K_DRAW,24,0.8508866683613068,0.12869088222426864,-0.2519239370273875,0.9085265831715091,0,5,BAR_KNOB_KEYED
SEL_RESOLVED_K_RECENTRE_RAW,K_RECENTRE,24,0.8294413020353039,0.12264082535003988,-0.2476034900623476,0.8857506613102001,0,7,BAR_KNOB_KEYED
SEL_GAPEXCEEDS_K_RECENTRE_RAW,K_RECENTRE,24,0.8289395434118788,0.11942344816422364,-0.2420998668843349,0.8853496273892526,0,8,BAR_KNOB_KEYED
SEL_PCTRANK_K_RECENTRE_RAW,K_RECENTRE,24,0.8500585705786393,0.13015308703825942,-0.24726575840487527,0.9045399605608925,0,7,BAR_KNOB_KEYED
SEL_RESOLVED_K_RECENTRE_RECENTRED,K_RECENTRE,24,0.8293095639588844,0.12389357856082454,-0.25099110409432385,0.8857171126825293,0,7,BAR_KNOB_KEYED
SEL_GAPEXCEEDS_K_RECENTRE_RECENTRED,K_RECENTRE,24,0.8289395434118788,0.11942344816422364,-0.2420998668843349,0.8853496273892526,0,8,BAR_KNOB_KEYED
SEL_PCTRANK_K_RECENTRE_RECENTRED,K_RECENTRE,24,0.8573776220381196,0.13405112862440174,-0.25614592970652045,0.916298206784652,0,3,BAR_KNOB_KEYED
