L,panel,ladder,stat,q,gap_1116,gap_1119,d_gap,floor_1116,floor_1119,d_floor,inf_1116,inf_1119
126,U56,CADENCE,S_OOS,0.95,0.008308398644119697,0.008308398644119697,0.0,inf,inf,0.0,True,True
126,U56,CADENCE,CAGR,0.8,0.16042241106593025,0.16042241106593025,0.0,0.7461752616388928,0.7461752616388928,0.0,False,False
126,U56,CADENCE,CAGR,0.9,0.16042241106593025,0.16042241106593025,0.0,inf,inf,0.0,True,True
126,U56,CADENCE,CAGR,0.95,0.16042241106593025,0.16042241106593025,0.0,inf,inf,0.0,True,True
126,U56,CADENCE,DD,0.8,0.8170754711183754,0.8170754711183754,0.0,inf,inf,0.0,True,True
126,U56,CADENCE,DD,0.9,0.8170754711183754,0.8170754711183754,0.0,inf,inf,0.0,True,True
126,U56,CADENCE,DD,0.95,0.8170754711183754,0.8170754711183754,0.0,inf,inf,0.0,True,True
126,B136,N,S_FULL,0.8,0.0013056747034598803,0.0013056747034598803,0.0,0.055334199702239406,0.055334199702239406,0.0,False,False
126,B136,N,S_FULL,0.9,0.0013056747034598803,0.0013056747034598803,0.0,inf,inf,0.0,True,True
126,B136,N,S_FULL,0.95,0.0013056747034598803,0.0013056747034598803,0.0,inf,inf,0.0,True,True
126,B136,N,S_OOS,0.8,0.007302318218142201,0.007302318218142201,0.0,0.052216151928052845,0.052216151928052845,0.0,False,False
126,B136,N,S_OOS,0.9,0.007302318218142201,0.007302318218142201,0.0,0.22338792431073118,0.22338792431073118,0.0,False,False
126,B136,N,S_OOS,0.95,0.007302318218142201,0.007302318218142201,0.0,0.22338792431073118,0.22338792431073118,0.0,False,False
126,B136,N,CAGR,0.8,0.8113364217981811,0.8113364217981811,0.0,2.053868222735545,2.053868222735545,0.0,False,False
126,B136,N,CAGR,0.9,0.8113364217981811,0.8113364217981811,0.0,inf,inf,0.0,True,True
126,B136,N,CAGR,0.95,0.8113364217981811,0.8113364217981811,0.0,inf,inf,0.0,True,True
126,B136,N,DD,0.8,0.543560127681598,0.543560127681598,0.0,6.509181522842699,6.509181522842699,0.0,False,False
126,B136,N,DD,0.9,0.543560127681598,0.543560127681598,0.0,6.509181522842699,6.509181522842699,0.0,False,False
126,B136,N,DD,0.95,0.543560127681598,0.543560127681598,0.0,6.509181522842699,6.509181522842699,0.0,False,False
126,B136,H,S_FULL,0.8,0.002489675049586637,0.002489675049586637,0.0,inf,inf,0.0,True,True
126,B136,H,S_FULL,0.9,0.002489675049586637,0.002489675049586637,0.0,inf,inf,0.0,True,True
126,B136,H,S_FULL,0.95,0.002489675049586637,0.002489675049586637,0.0,inf,inf,0.0,True,True
126,B136,H,S_OOS,0.8,0.03755133008137168,0.03755133008137168,0.0,inf,inf,0.0,True,True
126,B136,H,S_OOS,0.9,0.03755133008137168,0.03755133008137168,0.0,inf,inf,0.0,True,True
126,B136,H,S_OOS,0.95,0.03755133008137168,0.03755133008137168,0.0,inf,inf,0.0,True,True
126,B136,H,CAGR,0.8,0.564914333987776,0.564914333987776,0.0,inf,inf,0.0,True,True
126,B136,H,CAGR,0.9,0.564914333987776,0.564914333987776,0.0,inf,inf,0.0,True,True
126,B136,H,CAGR,0.95,0.564914333987776,0.564914333987776,0.0,inf,inf,0.0,True,True
126,B136,H,DD,0.8,2.7506960085619347,2.7506960085619347,0.0,inf,inf,0.0,True,True
126,B136,H,DD,0.9,2.7506960085619347,2.7506960085619347,0.0,inf,inf,0.0,True,True
126,B136,H,DD,0.95,2.7506960085619347,2.7506960085619347,0.0,inf,inf,0.0,True,True
126,B136,GROSS,S_FULL,0.8,0.00039966707365901577,0.00039966707365901577,0.0,0.00039966707365901577,0.00039966707365901577,0.0,False,False
126,B136,GROSS,S_FULL,0.9,0.00039966707365901577,0.00039966707365901577,0.0,0.00039966707365901577,0.00039966707365901577,0.0,False,False
126,B136,GROSS,S_FULL,0.95,0.00039966707365901577,0.00039966707365901577,0.0,0.00039966707365901577,0.00039966707365901577,0.0,False,False
126,B136,GROSS,S_OOS,0.8,0.00046199462908180777,0.00046199462908180777,0.0,0.00046199462908180777,0.00046199462908180777,0.0,False,False
126,B136,GROSS,S_OOS,0.9,0.00046199462908180777,0.00046199462908180777,0.0,0.00046199462908180777,0.00046199462908180777,0.0,False,False
126,B136,GROSS,S_OOS,0.95,0.00046199462908180777,0.00046199462908180777,0.0,0.00353222025628952,0.00353222025628952,0.0,False,False
126,B136,GROSS,CAGR,0.8,1.0724850854269423,1.0724850854269423,0.0,1.0702988360427712,1.0702988360427712,0.0,False,False
126,B136,GROSS,CAGR,0.9,1.0724850854269423,1.0724850854269423,0.0,1.0702988360427712,1.0702988360427712,0.0,False,False
126,B136,GROSS,CAGR,0.95,1.0724850854269423,1.0724850854269423,0.0,1.0702988360427712,1.0702988360427712,0.0,False,False
126,B136,GROSS,DD,0.8,1.39601645431493,1.39601645431493,0.0,1.2864280606593717,1.2864280606593717,0.0,False,False
126,B136,GROSS,DD,0.9,1.39601645431493,1.39601645431493,0.0,1.2864280606593717,1.2864280606593717,0.0,False,False
126,B136,GROSS,DD,0.95,1.39601645431493,1.39601645431493,0.0,1.2864280606593717,1.2864280606593717,0.0,False,False
126,B136,CADENCE,S_FULL,0.8,0.008627249572870754,0.008627249572870754,0.0,0.07115495315410092,0.07115495315410092,0.0,False,False
126,B136,CADENCE,S_FULL,0.9,0.008627249572870754,0.008627249572870754,0.0,inf,inf,0.0,True,True
126,B136,CADENCE,S_FULL,0.95,0.008627249572870754,0.008627249572870754,0.0,inf,inf,0.0,True,True
126,B136,CADENCE,S_OOS,0.8,0.055439762951079885,0.055439762951079885,0.0,0.09093352357097295,0.09093352357097295,0.0,False,False
126,B136,CADENCE,S_OOS,0.9,0.055439762951079885,0.055439762951079885,0.0,inf,inf,0.0,True,True
126,B136,CADENCE,S_OOS,0.95,0.055439762951079885,0.055439762951079885,0.0,inf,inf,0.0,True,True
126,B136,CADENCE,CAGR,0.8,0.09001606372775939,0.09001606372775939,0.0,1.7563093257908502,1.7563093257908502,0.0,False,False
126,B136,CADENCE,CAGR,0.9,0.09001606372775939,0.09001606372775939,0.0,inf,inf,0.0,True,True
126,B136,CADENCE,CAGR,0.95,0.09001606372775939,0.09001606372775939,0.0,inf,inf,0.0,True,True
126,B136,CADENCE,DD,0.8,1.3764460187531853,1.3764460187531853,0.0,7.623470897118423,7.623470897118423,0.0,False,False
126,B136,CADENCE,DD,0.9,1.3764460187531853,1.3764460187531853,0.0,7.623470897118423,7.623470897118423,0.0,False,False
126,B136,CADENCE,DD,0.95,1.3764460187531853,1.3764460187531853,0.0,inf,inf,0.0,True,True
