panel,dial,rung,CHOOSER,how,n_IS_pass,n_IS_flip,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,CAGR,Sharpe,MaxDD,H1,H2,pass4a,pass4b,FLIP1,thin,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,d_base,d_spy
B136,n,15.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.07869695371017182,1.105700997206358,-0.12192930820835668,,,,,,0,0,0,,1.105700997206358,0.07869695371017182,-0.12192930820835668,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.22367707360912648
B136,n,20.0,PLAIN,argmax IS Sharpe,0,0,30.0,0.21244327685995334,0.6265675006238797,-0.8312643769065398,0.3305409431562323,0.7642772210275272,-0.8312643769065398,1.0309154387105135,0.5473971687186872,0,0,0,12.987337198049403,1.090791777342435,0.07755998809423104,-0.12207732035858576,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.46422427671855526,-0.2554564229733519
B136,n,20.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,30.0,0.21244327685995334,0.6265675006238797,-0.8312643769065398,0.3305409431562323,0.7642772210275272,-0.8312643769065398,1.0309154387105135,0.5473971687186872,0,0,0,12.987337198049403,1.090791777342435,0.07755998809423104,-0.12207732035858576,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.46422427671855526,-0.2554564229733519
B136,n,20.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.07755998809423104,1.090791777342435,-0.12207732035858576,,,,,,0,0,0,,1.090791777342435,0.07755998809423104,-0.12207732035858576,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.20876785374520335
B136,n,25.0,PLAIN,argmax IS Sharpe,0,0,32.0,0.15178472871961657,0.5639030718954269,-0.8688717564111564,0.2735959262678431,0.6960895030561164,-0.8688717564111563,0.9524755280079767,0.49245576659123813,0,0,0,14.427255688822582,1.0758770491890113,0.07642418727556155,-0.12222532296246635,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.5119739772935844,-0.3181208517018047
B136,n,25.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,32.0,0.15178472871961657,0.5639030718954269,-0.8688717564111564,0.2735959262678431,0.6960895030561164,-0.8688717564111563,0.9524755280079767,0.49245576659123813,0,0,0,14.427255688822582,1.0758770491890113,0.07642418727556155,-0.12222532296246635,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.5119739772935844,-0.3181208517018047
B136,n,25.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.07642418727556155,1.0758770491890113,-0.12222532296246635,,,,,,0,0,0,,1.0758770491890113,0.07642418727556155,-0.12222532296246635,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.1938531255917797
B136,n,40.0,PLAIN,argmax IS Sharpe,0,0,32.0,-0.00874454646831635,0.36749713398321804,-0.9008976256968328,0.10095354291156844,0.4937031989029769,-0.9008976256968328,0.7321875802726121,0.30300007168986176,0,0,0,14.182616829621512,1.0311022146125084,0.07302376200800031,-0.12266927349739842,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.6636050806292904,-0.5145267896140135
B136,n,40.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,32.0,-0.00874454646831635,0.36749713398321804,-0.9008976256968328,0.10095354291156844,0.4937031989029769,-0.9008976256968328,0.7321875802726121,0.30300007168986176,0,0,0,14.182616829621512,1.0311022146125084,0.07302376200800031,-0.12266927349739842,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.6636050806292904,-0.5145267896140135
B136,n,40.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.07302376200800031,1.0311022146125084,-0.12266927349739842,,,,,,0,0,0,,1.0311022146125084,0.07302376200800031,-0.12266927349739842,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.1490782910152768
SMALL439,band,0.0,PLAIN,argmax IS Sharpe,0,0,0.12,0.047091028607569196,0.6585663200424244,-0.15769117172163793,0.04779765974642092,0.6741783881143563,-0.15769117172163838,0.7085218659393719,0.6449800081052498,0,0,0,16.225959408462884,0.6070527207999407,0.04137059832439549,-0.14326046128378234,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.051513599242483776,-0.2234443809418315
SMALL439,band,0.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,0.12,0.047091028607569196,0.6585663200424244,-0.15769117172163793,0.04779765974642092,0.6741783881143563,-0.15769117172163838,0.7085218659393719,0.6449800081052498,0,0,0,16.225959408462884,0.6070527207999407,0.04137059832439549,-0.14326046128378234,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.051513599242483776,-0.2234443809418315
SMALL439,band,0.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.04137059832439549,0.6070527207999407,-0.14326046128378234,,,,,,0,0,0,,0.6070527207999407,0.04137059832439549,-0.14326046128378234,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.2749579801843153
SMALL439,band,2.5,PLAIN,argmax IS Sharpe,0,0,0.12,0.046643967735364944,0.652796288237216,-0.1582108938561655,0.04737052576318068,0.6686013933111159,-0.1582108938561666,0.7030399831381606,0.6393010948613195,0,0,0,15.44900851501925,0.5969133938984033,0.040621128098914605,-0.14420595238880507,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.05588289433881277,-0.2292144127470399
SMALL439,band,2.5,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,0.12,0.046643967735364944,0.652796288237216,-0.1582108938561655,0.04737052576318068,0.6686013933111159,-0.1582108938561666,0.7030399831381606,0.6393010948613195,0,0,0,15.44900851501925,0.5969133938984033,0.040621128098914605,-0.14420595238880507,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.05588289433881277,-0.2292144127470399
SMALL439,band,2.5,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.040621128098914605,0.5969133938984033,-0.14420595238880507,,,,,,0,0,0,,0.5969133938984033,0.040621128098914605,-0.14420595238880507,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.2850973070858527
SMALL439,band,5.0,PLAIN,argmax IS Sharpe,0,0,0.12,0.046197093427739144,0.6470258847621593,-0.1587303010353338,0.04694356192418514,0.6630241846588454,-0.15873030103533492,0.6975581439878917,0.6336217573103304,0,0,0,14.767346639596216,0.5867725240158826,0.03987218581424834,-0.14515041480789792,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.06025336074627663,-0.23498481622209666
SMALL439,band,5.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,0.12,0.046197093427739144,0.6470258847621593,-0.1587303010353338,0.04694356192418514,0.6630241846588454,-0.15873030103533492,0.6975581439878917,0.6336217573103304,0,0,0,14.767346639596216,0.5867725240158826,0.03987218581424834,-0.14515041480789792,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.06025336074627663,-0.23498481622209666
SMALL439,band,5.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.03987218581424834,0.5867725240158826,-0.14515041480789792,,,,,,0,0,0,,0.5867725240158826,0.03987218581424834,-0.14515041480789792,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.2952381769683733
SMALL439,band,7.5,PLAIN,argmax IS Sharpe,0,0,0.12,0.04575040560861088,0.6412551203476721,-0.1592493934466367,0.046516768163222366,0.6574467719615864,-0.15924939344663536,0.6920763575517143,0.6279420058549118,0,0,0,14.164475324024494,0.5766301651917167,0.039123771106526206,-0.14609384964430083,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.06462495515595534,-0.24075558063658387
SMALL439,band,7.5,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,0.12,0.04575040560861088,0.6412551203476721,-0.1592493934466367,0.046516768163222366,0.6574467719615864,-0.15924939344663536,0.6920763575517143,0.6279420058549118,0,0,0,14.164475324024494,0.5766301651917167,0.039123771106526206,-0.14609384964430083,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.06462495515595534,-0.24075558063658387
SMALL439,band,7.5,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.039123771106526206,0.5766301651917167,-0.14609384964430083,,,,,,0,0,0,,0.5766301651917167,0.039123771106526206,-0.14609384964430083,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.3053805357925392
SMALL439,band,10.0,PLAIN,argmax IS Sharpe,0,0,0.12,0.04530390420193431,0.6354840057259608,-0.15976817127744913,0.04609014441410664,0.6518691650234858,-0.1597681712774487,0.6865946328903526,0.6222618509001155,0,0,0,13.850639533282262,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.06899763422974714,-0.24652669525829518
SMALL439,band,10.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,0.12,0.04530390420193431,0.6354840057259608,-0.15976817127744913,0.04609014441410664,0.6518691650234858,-0.1597681712774487,0.6865946328903526,0.6222618509001155,0,0,0,13.850639533282262,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.06899763422974714,-0.24652669525829518
SMALL439,band,10.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.03837588361212907,0.5664863714962136,-0.1470362580000889,,,,,,0,0,0,,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.3155243294880423
SMALL439,band,15.0,PLAIN,argmax IS Sharpe,0,0,0.12,0.04441146032188992,0.6239407687980443,-0.16080478394658537,0.04523740668679821,0.6407134076413641,-0.1608047839465867,0.675631405122411,0.6109003721241443,0,0,0,13.950169302341179,0.5461946959186368,0.036881688810038726,-0.1489179996723038,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.07774607287940749,-0.25806993218621166
SMALL439,band,15.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,0.12,0.04441146032188992,0.6239407687980443,-0.16080478394658537,0.04523740668679821,0.6407134076413641,-0.1608047839465867,0.675631405122411,0.6109003721241443,0,0,0,13.950169302341179,0.5461946959186368,0.036881688810038726,-0.1489179996723038,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.07774607287940749,-0.25806993218621166
SMALL439,band,15.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.036881688810038726,0.5461946959186368,-0.1489179996723038,,,,,,0,0,0,,0.5461946959186368,0.036881688810038726,-0.1489179996723038,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.33581600506561915
SMALL439,band,20.0,PLAIN,argmax IS Sharpe,0,0,0.12,0.0435197611798237,0.6123962598680704,-0.16184014053960127,0.04438534821327367,0.6295569909445095,-0.1618401405396016,0.6646685331185774,0.5995374042676741,0,0,0,14.044497524112316,0.52589793041026,0.03538959850389656,-0.15079564861786,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.08649832945781044,-0.2696144411161855
SMALL439,band,20.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,0.12,0.0435197611798237,0.6123962598680704,-0.16184014053960127,0.04438534821327367,0.6295569909445095,-0.1618401405396016,0.6646685331185774,0.5995374042676741,0,0,0,14.044497524112316,0.52589793041026,0.03538959850389656,-0.15079564861786,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.08649832945781044,-0.2696144411161855
SMALL439,band,20.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.03538959850389656,0.52589793041026,-0.15079564861786,,,,,,0,0,0,,0.52589793041026,0.03538959850389656,-0.15079564861786,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.35611277057399593
SMALL439,band,25.0,PLAIN,argmax IS Sharpe,0,0,0.12,0.04262880616843945,0.6008505648479487,-0.16287424255160143,0.04353396846494939,0.6183999933611429,-0.16287424255160032,0.6537060892698507,0.588173030648629,0,0,0,14.134045785577669,0.5055965085014014,0.033899609793537566,-0.152669213611499,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.09525405634654738,-0.2811601361363072
SMALL439,band,25.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,0.12,0.04262880616843945,0.6008505648479487,-0.16287424255160143,0.04353396846494939,0.6183999933611429,-0.16287424255160032,0.6537060892698507,0.588173030648629,0,0,0,14.134045785577669,0.5055965085014014,0.033899609793537566,-0.152669213611499,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.09525405634654738,-0.2811601361363072
SMALL439,band,25.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.033899609793537566,0.5055965085014014,-0.152669213611499,,,,,,0,0,0,,0.5055965085014014,0.033899609793537566,-0.152669213611499,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.37641419248285457
SMALL439,band,40.0,PLAIN,argmax IS Sharpe,0,0,0.12,0.03996039985265609,0.5662072226324208,-0.16596903602632307,0.04098389629136756,0.5849262994593301,-0.16596903602632462,0.6208220498621493,0.5540723088211286,0,0,0,13.831866915806312,0.44466864475085055,0.029442224294095043,-0.15826549235042353,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.1215385778815703,-0.3158034783518351
SMALL439,band,40.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,0.12,0.03996039985265609,0.5662072226324208,-0.16596903602632307,0.04098389629136756,0.5849262994593301,-0.16596903602632462,0.6208220498621493,0.5540723088211286,0,0,0,13.831866915806312,0.44466864475085055,0.029442224294095043,-0.15826549235042353,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.1215385778815703,-0.3158034783518351
SMALL439,band,40.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.029442224294095043,0.44466864475085055,-0.15826549235042353,,,,,,0,0,0,,0.44466864475085055,0.029442224294095043,-0.15826549235042353,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.4373420562334054
SMALL439,gross,0.0,PLAIN,argmax IS Sharpe,0,0,1.0,0.05427435360755828,0.6061325331404116,-0.1873533275156959,0.053821872656430125,0.611095260486993,-0.187353327515693,0.610506971873837,0.6140631753428101,0,0,0,1379.176200204483,0.6070527207999407,0.04137059832439549,-0.14326046128378234,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.0009201876595290592,-0.27587816784384434
SMALL439,gross,0.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,1.0,0.05427435360755828,0.6061325331404116,-0.1873533275156959,0.053821872656430125,0.611095260486993,-0.187353327515693,0.610506971873837,0.6140631753428101,0,0,0,1379.176200204483,0.6070527207999407,0.04137059832439549,-0.14326046128378234,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.0009201876595290592,-0.27587816784384434
SMALL439,gross,0.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.04137059832439549,0.6070527207999407,-0.14326046128378234,,,,,,0,0,0,,0.6070527207999407,0.04137059832439549,-0.14326046128378234,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.2749579801843153
SMALL439,gross,2.5,PLAIN,argmax IS Sharpe,0,0,1.0,0.0532656534589111,0.5960225307389242,-0.18854846453302843,0.05284144829577242,0.6010668848744685,-0.1885484645330272,0.60022236959367,0.6042147795063807,0,0,0,1382.2261672653444,0.5969133938984033,0.040621128098914605,-0.14420595238880507,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.0008908631594790606,-0.28598817024533174
SMALL439,gross,2.5,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,1.0,0.0532656534589111,0.5960225307389242,-0.18854846453302843,0.05284144829577242,0.6010668848744685,-0.1885484645330272,0.60022236959367,0.6042147795063807,0,0,0,1382.2261672653444,0.5969133938984033,0.040621128098914605,-0.14420595238880507,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.0008908631594790606,-0.28598817024533174
SMALL439,gross,2.5,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.040621128098914605,0.5969133938984033,-0.14420595238880507,,,,,,0,0,0,,0.5969133938984033,0.040621128098914605,-0.14420595238880507,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.2850973070858527
SMALL439,gross,5.0,PLAIN,argmax IS Sharpe,0,0,1.0,0.05225789792574154,0.5859110042321319,-0.18974186875878807,0.05186191660295347,0.5910375738144132,-0.18974186875878762,0.5899379513929436,0.5943646330918885,0,0,0,1385.135487070046,0.5867725240158826,0.03987218581424834,-0.14515041480789792,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.0008615197837507083,-0.296099696752124
SMALL439,gross,5.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,1.0,0.05225789792574154,0.5859110042321319,-0.18974186875878807,0.05186191660295347,0.5910375738144132,-0.18974186875878762,0.5899379513929436,0.5943646330918885,0,0,0,1385.135487070046,0.5867725240158826,0.03987218581424834,-0.14515041480789792,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.0008615197837507083,-0.296099696752124
SMALL439,gross,5.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.03987218581424834,0.5867725240158826,-0.14515041480789792,,,,,,0,0,0,,0.5867725240158826,0.03987218581424834,-0.14515041480789792,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.2952381769683733
SMALL439,gross,7.5,PLAIN,argmax IS Sharpe,0,0,1.0,0.05125108614252838,0.5757980071948882,-0.19093354266944573,0.05088327678283888,0.5810073799812052,-0.1909335426694444,0.5796537734702117,0.5845127858163313,0,0,0,1387.9144243654591,0.5766301651917167,0.039123771106526206,-0.14609384964430083,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.0008321579968285642,-0.3062126937893678
SMALL439,gross,7.5,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,1.0,0.05125108614252838,0.5757980071948882,-0.19093354266944573,0.05088327678283888,0.5810073799812052,-0.1909335426694444,0.5796537734702117,0.5845127858163313,0,0,0,1387.9144243654591,0.5766301651917167,0.039123771106526206,-0.14609384964430083,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.0008321579968285642,-0.3062126937893678
SMALL439,gross,7.5,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.039123771106526206,0.5766301651917167,-0.14609384964430083,,,,,,0,0,0,,0.5766301651917167,0.039123771106526206,-0.14609384964430083,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.3053805357925392
SMALL439,gross,10.0,PLAIN,argmax IS Sharpe,0,0,1.0,0.050245217244524465,0.5656835932323708,-0.19212348873798046,0.04990552804098458,0.5709763560607395,-0.19212348873798146,0.5693698919985718,0.5746592874331456,0,0,0,1390.572320294367,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.0008027782638427849,-0.3163271077518851
SMALL439,gross,10.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,1.0,0.050245217244524465,0.5656835932323708,-0.19212348873798046,0.04990552804098458,0.5709763560607395,-0.19212348873798146,0.5693698919985718,0.5746592874331456,0,0,0,1390.572320294367,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.0008027782638427849,-0.3163271077518851
SMALL439,gross,10.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.03837588361212907,0.5664863714962136,-0.1470362580000889,,,,,,0,0,0,,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.3155243294880423
SMALL439,gross,15.0,PLAIN,argmax IS Sharpe,0,0,1.0,0.04823630464903195,0.5454507290953376,-0.19449820722322209,0.04795270061774781,0.5509120287508951,-0.19449820722321987,0.5488032429645695,0.5549475365323162,0,0,0,1395.5583308929358,0.5461946959186368,0.036881688810038726,-0.1489179996723038,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.0007439668232991359,-0.3365599718889183
SMALL439,gross,15.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,1.0,0.04823630464903195,0.5454507290953376,-0.19449820722322209,0.04795270061774781,0.5509120287508951,-0.19449820722321987,0.5488032429645695,0.5549475365323162,0,0,0,1395.5583308929358,0.5461946959186368,0.036881688810038726,-0.1489179996723038,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.0007439668232991359,-0.3365599718889183
SMALL439,gross,15.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.036881688810038726,0.5461946959186368,-0.1489179996723038,,,,,,0,0,0,,0.5461946959186368,0.036881688810038726,-0.1489179996723038,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.33581600506561915
SMALL439,gross,20.0,PLAIN,argmax IS Sharpe,0,0,1.0,0.04623115323677651,0.525212841214989,-0.19686604392879803,0.04600342799152979,0.5308450135497893,-0.1968660439287967,0.5282384531089149,0.535229779098029,0,0,0,1400.15332271849,0.52589793041026,0.03538959850389656,-0.15079564861786,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.0006850891952709937,-0.3567978597692669
SMALL439,gross,20.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,1.0,0.04623115323677651,0.525212841214989,-0.19686604392879803,0.04600342799152979,0.5308450135497893,-0.1968660439287967,0.5282384531089149,0.535229779098029,0,0,0,1400.15332271849,0.52589793041026,0.03538959850389656,-0.15079564861786,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.0006850891952709937,-0.3567978597692669
SMALL439,gross,20.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.03538959850389656,0.52589793041026,-0.15079564861786,,,,,,0,0,0,,0.52589793041026,0.03538959850389656,-0.15079564861786,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.35611277057399593
SMALL439,gross,25.0,PLAIN,argmax IS Sharpe,0,0,1.0,0.04422975611763902,0.5049703593794936,-0.199227018513487,0.04405770383166363,0.5107757322180285,-0.19922701851348756,0.5076759707452635,0.5155064143415742,0,0,0,1404.4076159388335,0.5055965085014014,0.033899609793537566,-0.152669213611499,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.0006261491219077264,-0.3770403416047623
SMALL439,gross,25.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,1.0,0.04422975611763902,0.5049703593794936,-0.199227018513487,0.04405770383166363,0.5107757322180285,-0.19922701851348756,0.5076759707452635,0.5155064143415742,0,0,0,1404.4076159388335,0.5055965085014014,0.033899609793537566,-0.152669213611499,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.0006261491219077264,-0.3770403416047623
SMALL439,gross,25.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.033899609793537566,0.5055965085014014,-0.152669213611499,,,,,,0,0,0,,0.5055965085014014,0.033899609793537566,-0.152669213611499,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.37641419248285457
SMALL439,gross,40.0,PLAIN,argmax IS Sharpe,0,0,1.0,0.03824802180278031,0.44421965297849414,-0.2062689653007702,0.03824175900876092,0.4505585095502063,-0.20626896530077166,0.44600684316508044,0.4563066749441551,0,0,0,1415.5225198130772,0.44466864475085055,0.029442224294095043,-0.15826549235042353,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.00044899177235641075,-0.4377910480057618
SMALL439,gross,40.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,1.0,0.03824802180278031,0.44421965297849414,-0.2062689653007702,0.03824175900876092,0.4505585095502063,-0.20626896530077166,0.44600684316508044,0.4563066749441551,0,0,0,1415.5225198130772,0.44466864475085055,0.029442224294095043,-0.15826549235042353,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.00044899177235641075,-0.4377910480057618
SMALL439,gross,40.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.029442224294095043,0.44466864475085055,-0.15826549235042353,,,,,,0,0,0,,0.44466864475085055,0.029442224294095043,-0.15826549235042353,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.4373420562334054
SMALL439,n,0.0,PLAIN,argmax IS Sharpe,0,0,6.0,0.09566258224993218,0.6111456808096573,-0.3793372435940092,0.12166211146732175,0.7600118101975082,-0.379337243594009,1.0364325277049147,0.5216025074452857,0,0,0,4.725586786588292,0.6070527207999407,0.04137059832439549,-0.14326046128378234,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.004092960009716595,-0.2708650201745987
SMALL439,n,0.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,6.0,0.09566258224993218,0.6111456808096573,-0.3793372435940092,0.12166211146732175,0.7600118101975082,-0.379337243594009,1.0364325277049147,0.5216025074452857,0,0,0,4.725586786588292,0.6070527207999407,0.04137059832439549,-0.14326046128378234,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.004092960009716595,-0.2708650201745987
SMALL439,n,0.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.04137059832439549,0.6070527207999407,-0.14326046128378234,,,,,,0,0,0,,0.6070527207999407,0.04137059832439549,-0.14326046128378234,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.2749579801843153
SMALL439,n,2.5,PLAIN,argmax IS Sharpe,0,0,22.0,0.1510163360529646,0.5375486207926312,-0.8080373257473856,0.2553065151332714,0.6894332555289163,-0.8080373257473857,1.0112101659464583,0.422699900362609,0,0,0,10.301191149331903,0.5969133938984033,0.040621128098914605,-0.14420595238880507,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.05936477310577204,-0.3444620801916247
SMALL439,n,2.5,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,22.0,0.1510163360529646,0.5375486207926312,-0.8080373257473856,0.2553065151332714,0.6894332555289163,-0.8080373257473857,1.0112101659464583,0.422699900362609,0,0,0,10.301191149331903,0.5969133938984033,0.040621128098914605,-0.14420595238880507,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.05936477310577204,-0.3444620801916247
SMALL439,n,2.5,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.040621128098914605,0.5969133938984033,-0.14420595238880507,,,,,,0,0,0,,0.5969133938984033,0.040621128098914605,-0.14420595238880507,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.2850973070858527
SMALL439,n,5.0,PLAIN,argmax IS Sharpe,0,0,22.0,0.11950929003703292,0.4899950573016223,-0.8159280488053036,0.22205972175406408,0.6417967148914784,-0.8159280488053035,0.960351569096345,0.3774375951263086,0,0,0,10.896016072603723,0.5867725240158826,0.03987218581424834,-0.14515041480789792,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.09677746671426035,-0.39201564368263364
SMALL439,n,5.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,22.0,0.11950929003703292,0.4899950573016223,-0.8159280488053036,0.22205972175406408,0.6417967148914784,-0.8159280488053035,0.960351569096345,0.3774375951263086,0,0,0,10.896016072603723,0.5867725240158826,0.03987218581424834,-0.14515041480789792,0.8820107009842559,0.15450723909089614,-0.33717235283398284,-0.09677746671426035,-0.39201564368263364
SMALL439,n,5.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.03987218581424834,0.5867725240158826,-0.14515041480789792,,,,,,0,0,0,,0.5867725240158826,0.03987218581424834,-0.14515041480789792,0.8820107009842559,0.15450723909089614,-0.33717235283398284,0.0,-0.2952381769683733
