corpus,family_set,leg,raw_leg,n,n_pred,n_tie,P_pred_given_tie,P_tie_given_pred,accuracy,false_neg,false_pos,exact
ALL WINDOWS POOLED,NO-SPYDD,PRE m=ALL ALONE,PREONLY:ALL,1203,321,210,0.38571428571428573,0.2523364485981308,0.6932668329177057,129,240,False
ALL WINDOWS POOLED,NO-SPYDD,+POST k=5 (817),POST:5,1203,168,210,0.7857142857142857,0.9821428571428571,0.9600997506234414,45,3,False
ALL WINDOWS POOLED,NO-SPYDD,+POST k=10 (817),POST:10,1203,159,210,0.7571428571428571,1.0,0.9576059850374065,51,0,False
ALL WINDOWS POOLED,NO-SPYDD,+POST k=21 (817),POST:21,1203,150,210,0.7142857142857143,1.0,0.9501246882793017,60,0,False
ALL WINDOWS POOLED,NO-SPYDD,+POST k=42 (817),POST:42,1203,150,210,0.7142857142857143,1.0,0.9501246882793017,60,0,False
ALL WINDOWS POOLED,NO-SPYDD,+POST k=63 (817),POST:63,1203,147,210,0.7,1.0,0.9476309226932669,63,0,False
ALL WINDOWS POOLED,NO-SPYDD,+POST k=126 (817),POST:126,1203,135,210,0.6428571428571429,1.0,0.9376558603491272,75,0,False
ALL WINDOWS POOLED,NO-SPYDD,+POST k=252 (817),POST:252,1203,126,210,0.6,1.0,0.9301745635910225,84,0,False
ALL WINDOWS POOLED,NO-SPYDD,+POST k=REC (817),POST:REC,1203,130,210,0.6190476190476191,1.0,0.9334995843724023,80,0,False
ALL WINDOWS POOLED,NO-SPYDD,+POST k=ALL (817),POST:ALL,1203,84,210,0.4,1.0,0.8952618453865336,126,0,False
