panel,instr,m,n,g,signed_dCAGR,c_INC,c_TO,dSharpe,dMaxDD_pp,rate,ratio_INC,ratio_TO
u56,STOP15,1.0,56,0.007939349213078817,-0.007939349213078817,0.0025757041419778304,0.0023092155953638492,-0.028154281303000905,-0.00043083843258062693,-24.40602453238399,3.082399520848056,3.4381151889925032
broad,G200,0.05,7,0.002334400330821218,-0.002334400330821218,-7.546994317930711e-05,2.8577204586934434e-05,-0.005316975363609089,-4.440892098500626e-16,,,81.68749758989763
broad,BAND3,0.05,7,0.0016191058074541687,-0.0016191058074541687,-9.085960081223199e-05,5.283757206871604e-05,0.0002622432929000329,0.004117979277854955,0.3711155650686023,,30.64307734179189
broad,DEGROSS,0.05,7,0.056498428528675815,-0.056498428528675815,-0.005913472162459854,0.0043028457427937705,-0.004264038223263711,0.06392333170491371,0.7913379202405928,,13.130479665299893
broad,STOP15,0.05,7,0.019687277500540112,-0.019687277500540112,0.0017336877431373132,0.0017587318536640883,-0.066376585167369,-0.03760538588141049,-0.569624928493726,11.355722839058464,11.194018837791695
broad,G200,0.1,14,0.0008499467569536012,-0.0008499467569536012,-0.00014416611089163034,0.00011256619793698395,0.008877837642370379,0.0067651349536035355,0.10432617396435348,,7.550639290752386
broad,BAND3,0.1,14,0.001522766879554105,-0.001522766879554105,-0.0002088169066123413,0.00016008016045624597,0.007152186505418934,0.020417827457255178,0.06435307457135311,,9.512527193963654
broad,DEGROSS,0.1,14,0.045213154782980824,-0.045213154782980824,-0.0046629516909368895,0.0035877861739888758,-0.002572089553675494,0.06082072999676191,0.6667168101106781,,12.601964718737168
broad,STOP15,0.1,14,0.012057443610973273,-0.012057443610973273,0.0014254247969813783,0.0013915235673868651,-0.04590009154864738,-0.029896823139764495,-0.4509799701768868,8.458842330024929,8.66492231505348
broad,G200,0.15,20,0.002083082221335797,-0.002083082221335797,-0.00020093828718281692,0.00015089338007252812,0.013135721584398796,0.026603451947181056,0.0707481096020855,,13.804994098048216
broad,BAND3,0.15,20,0.002818137308163937,-0.002818137308163937,-0.0002881047719820451,0.00021854626262796516,0.009593960414346903,0.042965703582251824,0.05888493205606418,,12.89492336440133
broad,DEGROSS,0.15,20,0.040677881594459286,-0.040677881594459286,-0.004152862675493418,0.003268095060767265,-0.0020238569625574687,0.05987677342097941,0.6100031252881165,,12.446970127273215
broad,STOP15,0.15,20,0.01347754693988823,-0.01347754693988823,0.0012769441746063315,0.0012845742758952527,-0.06008836818699603,-0.028534185940861656,-0.5170812002513017,10.55453104991314,10.491839353154866
broad,G200,0.2,27,0.0034009450080600967,-0.0034009450080600967,-0.00012428815989640185,7.381399437931696e-05,0.015550910590733658,0.04233375327515765,0.07740057506515746,,46.07452877544124
broad,BAND3,0.2,27,0.002707679180173894,-0.002707679180173894,-0.0002704614886670509,0.0002095052462981851,0.019836763761284848,0.0514263321140781,0.04739240757245544,,12.924159313509994
broad,DEGROSS,0.2,27,0.03856404173800221,-0.03856404173800221,-0.003652228647071931,0.002904877793519375,-0.0014291257785903344,0.059397327874211814,0.5877674020094721,,13.275615870669842
broad,STOP15,0.2,27,0.010220326182725392,-0.010220326182725392,0.0012430856458849338,0.0012065935438674248,-0.04327480684179086,-0.016602519531775828,-0.6904621799522849,8.221739360082223,8.47039687446592
broad,G200,0.3,41,0.010152901433290173,-0.010152901433290173,-0.0001775204576726086,6.946540780837123e-05,-0.001964529194980358,0.05095485969588309,0.19576898131315093,,146.15765966994948
broad,BAND3,0.3,41,0.009761049988263437,-0.009761049988263437,-0.00046402736003026135,0.0003267867892642524,-5.381579002006198e-05,0.04950416524733259,0.18780283601962408,,29.869781487311826
broad,DEGROSS,0.3,41,0.03777629078511868,-0.03777629078511868,-0.0030169763966363394,0.0024067523713959082,-0.0008729840177319481,0.058240519356412945,0.5968235649783048,,15.695960761932712
broad,STOP15,0.3,41,0.008296906222967415,-0.008296906222967415,0.001307633490085669,0.0012285695986147167,-0.03492785125520115,-0.016818671365086857,-0.5710641170497408,6.344978379548728,6.753305821927107
broad,G200,0.4,54,0.01550237809601751,-0.01550237809601751,-0.00012086216706741482,7.2864608299215944e-06,-0.008814787095423826,0.04705809776038983,0.32686225455328893,,2127.559381415672
broad,BAND3,0.4,54,0.01498971215906364,-0.01498971215906364,-0.0005332064649532509,0.00036450304344314607,-0.008036584788738255,0.04750627730610024,0.30430727293072996,,41.12369547718655
broad,DEGROSS,0.4,54,0.03676188716195772,-0.03676188716195772,-0.0025725736414332623,0.0020613349948858843,-0.0008569450020701197,0.05517181776585334,0.6196880020452169,,17.834018853394987
broad,STOP15,0.4,54,0.00948512498675158,-0.00948512498675158,0.0013869222692108885,0.0013018588608917766,-0.04316967106433256,-0.014913781910194768,-0.7289933111151741,6.838973745910284,7.285832029636643
broad,G200,0.53,72,0.023233009403805127,-0.023233009403805127,5.700542819764287e-05,0.00018731410568848837,-0.006999793460817916,0.05446834012654278,0.4275881140841557,407.5578438469794,124.03235366824241
broad,BAND3,0.53,72,0.022695431694654378,-0.022695431694654378,-0.0005682734940646306,0.0003778349460766215,-0.0070663200976950336,0.060282674742323517,0.36705667582222623,,60.067052903179444
broad,DEGROSS,0.53,72,0.03620250395471558,-0.03620250395471558,-0.002003441092361502,0.0016069158547746764,-0.0005697134734079512,0.05525670342574096,0.6189124711052284,,22.529184616074335
broad,STOP15,0.53,72,0.010324107115801784,-0.010324107115801784,0.001513918977356088,0.0014048359675250463,-0.045955466883727425,-0.013038654501432823,-0.9079177680378744,6.819458154776441,7.3489769300185
broad,G200,0.7,95,0.03233177503007978,-0.03233177503007978,0.0003718489845743189,0.0004677037259317628,0.018125305257870705,0.08264544758527592,0.395709926804009,86.94867102324397,69.12875232214192
broad,BAND3,0.7,95,0.03147922993939334,-0.03147922993939334,-0.0006610356740368584,0.00047253666838693447,0.02161068458255544,0.08636382493183925,0.35684147025307256,,66.61753900888114
broad,DEGROSS,0.7,95,0.03526677306461168,-0.03526677306461168,-0.001348762220056754,0.0010845888623223095,-0.0005108543068104154,0.05658734079063188,0.5993922027551806,,32.516259653541766
broad,STOP15,0.7,95,0.010427038183550952,-0.010427038183550952,0.001746612619260235,0.0015947019963769237,-0.04427786957551505,-0.014155442333037005,-0.8599979086771051,5.969863075858943,6.538549652060771
broad,G200,0.85,116,0.04902993094297803,-0.04902993094297803,0.0012537927286007111,0.0012680477068404785,-0.013028876641877352,0.1027047162284459,0.48959507915617767,39.10529214641213,38.66568322192158
broad,BAND3,0.85,116,0.047653418670590364,-0.047653418670590364,-0.00015237525259048645,2.762300762010911e-05,-0.0003476277475400469,0.10757047566099698,0.44158067653895167,,1725.1350514018407
broad,DEGROSS,0.85,116,0.03557732305450312,-0.03557732305450312,-0.000772675087531205,0.0006181868765099975,-0.0004039060170935027,0.05698990227916345,0.6107160492482039,,57.55108108304812
broad,STOP15,0.85,116,0.009561161087618508,-0.009561161087618508,0.0021147186711858446,0.0018953956930758604,-0.032108414435837895,-0.010765721034335707,-1.0845422913677427,4.521244938106597,5.044414273255309
broad,G200,1.0,136,0.057633770986730504,-0.057633770986730504,0.002510771606087925,0.0023782996029537724,-0.023841494898139803,0.12359109065274543,0.48664140979066917,22.95460520860782,24.233183622093364
broad,BAND3,1.0,136,0.056605312504856675,-0.056605312504856675,0.0011506999786410343,0.0011116681337126784,-0.012299404214100695,0.12730145117883107,0.4536948475344792,49.19206878904005,50.919254396372644
broad,DEGROSS,1.0,136,0.03429604374763451,-0.03429604374763451,-0.0002337712824915794,0.0001864058122858199,-0.00019423586412758986,0.057435475948860004,0.5930528458660576,,183.98591399632792
broad,STOP15,1.0,136,0.009936540942853123,-0.009936540942853123,0.0026932835116673104,0.0024022270407969546,-0.034489633536435305,-0.007953301705141191,-1.5879976546540706,3.689378002652897,4.136387100012249
small,G200,0.05,22,0.004285318934887483,-0.004285318934887483,-4.8506868412623305e-05,1.781026805913933e-05,-0.012721316051078957,0.024673423152964946,0.1717156164431822,,240.60945745779912
small,BAND3,0.05,22,0.00222083158386277,-0.00222083158386277,-4.5417561947758145e-05,8.987144250725616e-06,-0.003887590993506329,0.026889674575739098,0.08090146334004929,,247.1120438156383
small,DEGROSS,0.05,22,0.03634394866819046,-0.03634394866819046,-0.00498396669058887,0.004002747334819706,-0.0011550009081969792,0.07115966132062801,0.4406988649974203,,9.079750888105329
small,STOP15,0.05,22,0.02073966177419262,-0.02073966177419262,0.005035238359161642,0.004830355684780845,-0.08584151320728695,0.010711586798099249,2.406263480769065,4.118903673439153,4.293609648568475
small,G200,0.1,44,0.006939998981458917,-0.006939998981458917,-0.00013916921515155778,4.0920318111432766e-05,-0.022933693087282436,0.04304870767242319,0.1579798821850334,,169.59787464408652
small,BAND3,0.1,44,0.0057411246692198326,-0.0057411246692198326,-0.00021718639294832087,0.0001269580428154544,-0.016570363808319888,0.041426321736054206,0.13334368210306036,,45.22064567083083
small,DEGROSS,0.1,44,0.026440998822539585,-0.026440998822539585,-0.004002747080516844,0.0033945974047926066,-0.0008101132155561297,0.07170971601553267,0.3129039269540896,,7.7891412941073055
small,STOP15,0.1,44,0.012936680255666966,-0.012936680255666966,0.004431448670828564,0.004255838675303252,-0.0655244627198095,0.028349654657514822,0.612639876439964,2.919289202383596,3.0397487411209627
small,G200,0.15,66,0.012690391275080204,-0.012690391275080204,-0.0002803157733961559,0.0001177089326586779,-0.04762298290537337,0.04373988021801156,0.2837244967253872,,107.81162472926923
small,BAND3,0.15,66,0.010052971481695261,-0.010052971481695261,-0.00044673367793968133,0.00030096404144924554,-0.031846371686555464,0.04271860387640325,0.2248724661402579,,33.40256674281333
small,DEGROSS,0.15,66,0.023633996115405287,-0.023633996115405287,-0.00351322713786395,0.0030272645549997046,-0.0004643476352198528,0.07552636221908027,0.2664072303545717,,7.807046819338058
small,STOP15,0.15,66,0.012226789587824083,-0.012226789587824083,0.004347537230615428,0.004188198748154666,-0.0692362895954588,0.03533513307125913,0.4690608292040289,2.8123484490766018,2.9193432124517127
small,G200,0.2,88,0.014088673936920149,-0.014088673936920149,-0.0003438954596572952,0.00017943998536573303,-0.0482754812951689,0.05969629353361605,0.2302450899991458,,78.51468505308186
small,BAND3,0.2,88,0.01269113890093343,-0.01269113890093343,-0.0006595601633796466,0.0004887315883401372,-0.03863093979883425,0.06260714526164957,0.19217580816488383,,25.967502825090396
small,DEGROSS,0.2,88,0.02127692017283822,-0.02127692017283822,-0.0031010113670955075,0.0027069488716493484,-0.0006532124049091204,0.07903901583498651,0.22996122375422054,,7.860111580117935
small,STOP15,0.2,88,0.012439369888752827,-0.012439369888752827,0.004365588789358998,0.004225181311837292,-0.07603957172802528,0.02772972157202458,0.6060269532264502,2.8494140169760023,2.944103216092199
small,G200,0.3,132,0.01801228806726818,-0.01801228806726818,-0.0003751325008347628,0.00020344591893333629,-0.047732052218120935,0.08603767175246468,0.20499340820351955,,88.53600092696043
small,BAND3,0.3,132,0.016435570007321543,-0.016435570007321543,-0.0010185963521553987,0.0008220314297338425,-0.033601988267984106,0.08780469159075832,0.1755825728199337,,19.993846236077683
small,DEGROSS,0.3,132,0.020119738432068157,-0.020119738432068157,-0.0025018838696113654,0.0021960394753290304,-0.000510575591610607,0.08173415675848594,0.21555069827801998,,9.161829128346445
small,STOP15,0.3,132,0.014332349013984613,-0.014332349013984613,0.004602743559841915,0.004459764488612677,-0.09302272176261162,0.025339046617033456,0.7472693373198165,3.113870852817372,3.2137008693127322
small,G200,0.4,176,0.026408998707457387,-0.026408998707457387,-0.00023756023456389386,4.8668647168743246e-05,-0.0709285565173583,0.11696639549350285,0.22375177385326234,,542.6285759678603
small,BAND3,0.4,176,0.024649363960365323,-0.024649363960365323,-0.0011734692390241719,0.0009461858088947646,-0.05138200871136167,0.11063397554162224,0.21219426135969552,,26.051293232941354
small,DEGROSS,0.4,176,0.020323294561234828,-0.020323294561234828,-0.001990312170014219,0.0017417923601997615,-0.00038044764493938565,0.08092798937931822,0.22653450965267333,,11.668035195024052
small,STOP15,0.4,176,0.015011574304098607,-0.015011574304098607,0.0049696894981197115,0.004777196258446294,-0.09930008089647818,0.019342513909710868,1.0330231062771404,3.0206262000429316,3.1423398771941766
small,G200,0.53,233,0.03946545196559059,-0.03946545196559059,0.0003198482845552242,0.0004933476514873814,-0.10647884616319703,0.1560903118279997,0.25488641661492967,123.38803698907002,79.99521604411655
small,BAND3,0.53,233,0.03829169216065598,-0.03829169216065598,-0.0008264944741467328,0.0006064420753355515,-0.08643429374601519,0.1495656735159484,0.2504932903773156,,63.14154923942033
small,DEGROSS,0.53,233,0.021200030260212444,-0.021200030260212444,-0.0014109977796208373,0.0012256522089322318,0.00024401191464806793,0.0812543022793133,0.24354442688543937,,17.296937994083628
small,STOP15,0.53,233,0.014800409611499754,-0.014800409611499754,0.005771759407829036,0.005471727052834258,-0.09801023609872284,0.02049570475307161,1.003730745889366,2.5642804153312264,2.704888140177497
small,G200,0.7,307,0.04841133661479069,-0.04841133661479069,0.0011807283116069822,0.001272768454626162,-0.12138612263585358,0.20653724239797433,0.24011197375647764,41.001249939456784,38.03624802204112
small,BAND3,0.7,307,0.04701326151245944,-0.04701326151245944,0.0001648742457207586,0.0002907087857458668,-0.09424016595549123,0.201826369521368,0.233756054127433,285.1461809995726,161.71943820630764
small,DEGROSS,0.7,307,0.02116047342357641,-0.02116047342357641,-0.0008218142825151542,0.0007123724932438958,0.0008216725749605747,0.08243822244839316,0.24671394575244973,,29.704225842885926
small,STOP15,0.7,307,0.016609127276206115,-0.016609127276206115,0.006596342590408755,0.006220802070383674,-0.11340713799710977,0.022699298775017085,1.0222989748103972,2.5179297540361527,2.669933408632262
small,G200,0.85,373,0.05082613768882749,-0.05082613768882749,0.0014346700563738768,0.0014846945156315472,-0.11739051715434012,0.20823358722998087,0.2509720378945525,35.42705687835318,34.23339761392429
small,BAND3,0.85,373,0.0495333327407248,-0.0495333327407248,0.0005821281656028798,0.000656490965955384,-0.08815098095631368,0.20424363629884734,0.2453709785748194,85.09008096082364,75.45165936691832
small,DEGROSS,0.85,373,0.02035667483690151,-0.02035667483690151,-0.0005433164156631864,0.0004726741322908351,0.0007506886877286512,0.07789035171007541,0.2543750026317495,,43.06703804213281
small,STOP15,0.85,373,0.014598900537833748,-0.014598900537833748,0.0065567916385655955,0.006169327361848845,-0.10370768045841994,0.029923050514631067,0.7070031902681557,2.2265311058485144,2.3663682734869007
small,G200,1.0,439,0.049931877560904114,-0.049931877560904114,0.0015460616703681929,0.001568862078875673,-0.12664644162575567,0.1817844965160582,0.2831811305026495,32.2961745432916,31.82681144074045
small,BAND3,1.0,439,0.04884747194758332,-0.04884747194758332,0.0008252203649936618,0.0008657740721303945,-0.09761908244785611,0.17832624665350938,0.27854953067616445,59.19324585252873,56.420576129503665
small,DEGROSS,1.0,439,0.019117626051622816,-0.019117626051622816,-0.00036943057044580563,0.0003237351512557896,0.0004501707310539116,0.06871814368009643,0.272827443774609,,59.05329086898444
small,STOP15,1.0,439,0.014380967395726696,-0.014380967395726696,0.006204351155387533,0.005858963100146187,-0.11140499995126085,0.026399107181031334,0.7797732858899671,2.317884180884736,2.4545243159780057
