period,D,claim_set,bar,n,moved,to_inside,to_outside,net,moved_share,mv_VENUE,mv_VENUE_rate,nm_VENUE_rate,lift_VENUE,mv_CITED,mv_CITED_rate,nm_CITED_rate,lift_CITED,mv_ECHO,mv_ECHO_rate,nm_ECHO_rate,lift_ECHO,mv_QUEUED,mv_QUEUED_rate,nm_QUEUED_rate,lift_QUEUED,mv_ANY,mv_ANY_rate,nm_ANY_rate,lift_ANY,mv_STRICT,mv_STRICT_rate,nm_STRICT_rate,lift_STRICT
IS,12,NESTED_PAIR,2.0,366,6,6,0,6,0.01639344262295082,5,0.8333333333333334,0.7083333333333334,0.125,5,0.8333333333333334,0.25277777777777777,0.5805555555555556,4,0.6666666666666666,0.4527777777777778,0.21388888888888885,3,0.5,0.019444444444444445,0.48055555555555557,6,1.0,0.9333333333333333,0.06666666666666665,5,0.8333333333333334,0.375,0.45833333333333337
IS,12,NZ,1.0,465,25,25,0,25,0.053763440860215055,15,0.6,0.7318181818181818,-0.13181818181818183,8,0.32,0.2590909090909091,0.06090909090909091,18,0.72,0.47045454545454546,0.24954545454545451,3,0.12,0.031818181818181815,0.08818181818181818,23,0.92,0.9477272727272728,-0.02772727272727271,12,0.48,0.4090909090909091,0.07090909090909087
IS,12,NZ,2.0,465,26,26,0,26,0.05591397849462366,19,0.7307692307692307,0.724373576309795,0.0063956544594356846,11,0.4230769230769231,0.2528473804100228,0.17022954266690027,12,0.46153846153846156,0.48519362186788156,-0.02365516032942,5,0.19230769230769232,0.02733485193621868,0.16497284037147364,25,0.9615384615384616,0.9453302961275627,0.016208165410898867,13,0.5,0.40774487471526194,0.09225512528473806
IS,24,ALL,1.0,607,29,29,0,29,0.047775947281713346,20,0.6896551724137931,0.7214532871972318,-0.031798114783438636,5,0.1724137931034483,0.27854671280276816,-0.10613291969931987,22,0.7586206896551724,0.4290657439446367,0.3295549457105357,2,0.06896551724137931,0.03460207612456748,0.03436344111681183,27,0.9310344827586207,0.9359861591695502,-0.004951676410929529,16,0.5517241379310345,0.3944636678200692,0.15726047011096528
IS,24,ALL,2.0,607,21,21,0,21,0.03459637561779242,13,0.6190476190476191,0.7235494880546075,-0.10450186900698843,7,0.3333333333333333,0.2713310580204778,0.062002275312855515,7,0.3333333333333333,0.44880546075085326,-0.11547212741751994,1,0.047619047619047616,0.03583617747440273,0.011782870144644887,20,0.9523809523809523,0.9351535836177475,0.017227368763204853,7,0.3333333333333333,0.4044368600682594,-0.07110352673492609
IS,24,2PANEL,1.0,345,9,9,0,9,0.02608695652173913,7,0.7777777777777778,0.6755952380952381,0.10218253968253965,1,0.1111111111111111,0.30952380952380953,-0.19841269841269843,4,0.4444444444444444,0.40476190476190477,0.03968253968253965,0,0.0,0.02976190476190476,-0.02976190476190476,8,0.8888888888888888,0.9226190476190477,-0.03373015873015883,3,0.3333333333333333,0.3630952380952381,-0.029761904761904767
IS,24,2PANEL,2.0,345,15,15,0,15,0.043478260869565216,7,0.4666666666666667,0.6878787878787879,-0.2212121212121212,6,0.4,0.3,0.10000000000000003,4,0.26666666666666666,0.4121212121212121,-0.14545454545454545,0,0.0,0.030303030303030304,-0.030303030303030304,14,0.9333333333333333,0.9212121212121213,0.012121212121212088,3,0.2,0.3696969696969697,-0.16969696969696968
IS,24,3PANEL,1.0,262,20,20,0,20,0.07633587786259542,13,0.65,0.7851239669421488,-0.1351239669421488,4,0.2,0.23553719008264462,-0.03553719008264461,18,0.9,0.4628099173553719,0.4371900826446281,2,0.1,0.04132231404958678,0.05867768595041323,19,0.95,0.9545454545454546,-0.00454545454545463,13,0.65,0.4380165289256198,0.2119834710743802
IS,24,3PANEL,2.0,262,6,6,0,6,0.022900763358778626,6,1.0,0.76953125,0.23046875,1,0.16666666666666666,0.234375,-0.06770833333333334,3,0.5,0.49609375,0.00390625,1,0.16666666666666666,0.04296875,0.12369791666666666,6,1.0,0.953125,0.046875,4,0.6666666666666666,0.44921875,0.21744791666666663
IS,24,NESTED_PAIR,1.0,366,8,8,0,8,0.02185792349726776,6,0.75,0.7094972067039106,0.04050279329608941,1,0.125,0.26536312849162014,-0.14036312849162014,7,0.875,0.44692737430167595,0.42807262569832405,0,0.0,0.027932960893854747,-0.027932960893854747,8,1.0,0.9329608938547486,0.06703910614525144,6,0.75,0.3743016759776536,0.3756983240223464
IS,24,NESTED_PAIR,2.0,366,5,5,0,5,0.01366120218579235,2,0.4,0.7146814404432132,-0.3146814404432132,2,0.4,0.26038781163434904,0.13961218836565098,2,0.4,0.45706371191135736,-0.05706371191135734,0,0.0,0.027700831024930747,-0.027700831024930747,5,1.0,0.9335180055401662,0.06648199445983383,1,0.2,0.3850415512465374,-0.18504155124653737
IS,24,NZ,1.0,465,29,29,0,29,0.06236559139784946,20,0.6896551724137931,0.7270642201834863,-0.037409047769693116,5,0.1724137931034483,0.268348623853211,-0.09593483074976272,22,0.7586206896551724,0.46559633027522934,0.29302435937994303,2,0.06896551724137931,0.034403669724770644,0.034561847516608665,27,0.9310344827586207,0.9472477064220184,-0.016213223663397724,16,0.5517241379310345,0.4036697247706422,0.14805441316039225
IS,24,NZ,2.0,465,21,21,0,21,0.04516129032258064,13,0.6190476190476191,0.7297297297297297,-0.11068211068211065,7,0.3333333333333333,0.25900900900900903,0.07432432432432429,7,0.3333333333333333,0.49099099099099097,-0.15765765765765766,1,0.047619047619047616,0.036036036036036036,0.01158301158301158,20,0.9523809523809523,0.9459459459459459,0.006435006435006385,7,0.3333333333333333,0.4166666666666667,-0.08333333333333337
OOS,3,ALL,1.0,607,46,22,24,-2,0.0757825370675453,34,0.7391304347826086,0.7183600713012478,0.020770363481360854,11,0.2391304347826087,0.27629233511586454,-0.03716190033325584,28,0.6086956521739131,0.43137254901960786,0.17732310315430522,3,0.06521739130434782,0.0338680926916221,0.03134929861272572,44,0.9565217391304348,0.9340463458110517,0.022475393319383086,20,0.43478260869565216,0.39928698752228164,0.03549562117337052
OOS,3,ALL,2.0,607,66,36,30,6,0.10873146622734761,45,0.6818181818181818,0.7245841035120147,-0.042765921693832976,12,0.18181818181818182,0.2846580406654344,-0.10283985884725255,41,0.6212121212121212,0.4232902033271719,0.19792191788494934,2,0.030303030303030304,0.036968576709796676,-0.006665546406766372,62,0.9393939393939394,0.9353049907578558,0.004088948636083667,33,0.5,0.3900184842883549,0.1099815157116451
OOS,3,2PANEL,1.0,345,19,11,8,3,0.05507246376811594,14,0.7368421052631579,0.6748466257668712,0.0619954794962867,4,0.21052631578947367,0.3098159509202454,-0.09928963513077171,12,0.631578947368421,0.39263803680981596,0.23894091055860506,1,0.05263157894736842,0.027607361963190184,0.025024216984178234,19,1.0,0.9171779141104295,0.08282208588957052,9,0.47368421052631576,0.3558282208588957,0.11785598966742006
OOS,3,2PANEL,2.0,345,25,17,8,9,0.07246376811594203,13,0.52,0.690625,-0.17062500000000003,6,0.24,0.309375,-0.06937500000000002,8,0.32,0.4125,-0.09249999999999997,0,0.0,0.03125,-0.03125,22,0.88,0.925,-0.04500000000000004,5,0.2,0.375,-0.175
OOS,3,3PANEL,1.0,262,27,11,16,-5,0.10305343511450382,20,0.7407407407407407,0.7787234042553192,-0.03798266351457846,7,0.25925925925925924,0.2297872340425532,0.029472025216706055,16,0.5925925925925926,0.4851063829787234,0.10748620961386918,2,0.07407407407407407,0.0425531914893617,0.03152088258471237,25,0.9259259259259259,0.9574468085106383,-0.03152088258471242,11,0.4074074074074074,0.4595744680851064,-0.052167060677698995
OOS,3,3PANEL,2.0,262,41,19,22,-3,0.15648854961832062,32,0.7804878048780488,0.7737556561085973,0.006732148769451496,6,0.14634146341463414,0.248868778280543,-0.10252731486590885,33,0.8048780487804879,0.43891402714932126,0.3659640216311666,2,0.04878048780487805,0.04524886877828054,0.0035316190265975086,40,0.975609756097561,0.9502262443438914,0.025383511753669596,28,0.6829268292682927,0.4117647058823529,0.2711621233859398
OOS,3,NESTED_PAIR,1.0,366,24,0,24,-24,0.06557377049180328,18,0.75,0.7076023391812866,0.042397660818713434,5,0.20833333333333334,0.26608187134502925,-0.05774853801169591,13,0.5416666666666666,0.4502923976608187,0.09137426900584794,0,0.0,0.029239766081871343,-0.029239766081871343,23,0.9583333333333334,0.9327485380116959,0.025584795321637488,9,0.375,0.3830409356725146,-0.008040935672514626
OOS,3,NESTED_PAIR,2.0,366,30,0,30,-30,0.08196721311475409,21,0.7,0.7113095238095238,-0.01130952380952388,5,0.16666666666666666,0.2708333333333333,-0.10416666666666666,25,0.8333333333333334,0.4226190476190476,0.41071428571428575,0,0.0,0.02976190476190476,-0.02976190476190476,29,0.9666666666666667,0.9315476190476191,0.035119047619047605,20,0.6666666666666666,0.35714285714285715,0.3095238095238095
OOS,3,NZ,1.0,465,46,22,24,-2,0.0989247311827957,34,0.7391304347826086,0.7231503579952268,0.01598007678738189,11,0.2391304347826087,0.2649164677804296,-0.025786032997820896,28,0.6086956521739131,0.4701670644391408,0.13852858773477228,3,0.06521739130434782,0.03341288782816229,0.03180450347618553,44,0.9565217391304348,0.9451073985680191,0.011414340562415748,20,0.43478260869565216,0.4105011933174224,0.024281415378229754
OOS,3,NZ,2.0,465,66,36,30,6,0.14193548387096774,45,0.6818181818181818,0.731829573934837,-0.050011392116655284,12,0.18181818181818182,0.2756892230576441,-0.09387104123946227,41,0.6212121212121212,0.46115288220551376,0.16005923900660746,2,0.030303030303030304,0.03759398496240601,-0.007290954659375709,62,0.9393939393939394,0.9473684210526315,-0.007974481658692079,33,0.5,0.39849624060150374,0.10150375939849626
OOS,6,ALL,1.0,607,11,10,1,9,0.018121911037891267,9,0.8181818181818182,0.7181208053691275,0.10006101281269075,1,0.09090909090909091,0.27684563758389263,-0.18593654667480172,7,0.6363636363636364,0.4412751677852349,0.19508846857840145,0,0.0,0.03691275167785235,-0.03691275167785235,11,1.0,0.9345637583892618,0.06543624161073824,5,0.45454545454545453,0.401006711409396,0.05353874313605855
OOS,6,ALL,2.0,607,27,26,1,25,0.044481054365733116,19,0.7037037037037037,0.7206896551724138,-0.01698595146871007,5,0.18518518518518517,0.2775862068965517,-0.09240102171136655,13,0.48148148148148145,0.44310344827586207,0.03837803320561939,1,0.037037037037037035,0.03620689655172414,0.0008301404853128941,25,0.9259259259259259,0.9362068965517242,-0.010280970625798247,11,0.4074074074074074,0.4017241379310345,0.005683269476372876
OOS,6,2PANEL,1.0,345,4,4,0,4,0.011594202898550725,4,1.0,0.6744868035190615,0.32551319648093846,0,0.0,0.30791788856304986,-0.30791788856304986,2,0.5,0.4046920821114369,0.09530791788856308,0,0.0,0.02932551319648094,-0.02932551319648094,4,1.0,0.9208211143695014,0.07917888563049857,2,0.5,0.36070381231671556,0.13929618768328444
OOS,6,2PANEL,2.0,345,11,11,0,11,0.03188405797101449,7,0.6363636363636364,0.6796407185628742,-0.04327708219923787,3,0.2727272727272727,0.30538922155688625,-0.03266194882961354,1,0.09090909090909091,0.4161676646706587,-0.32525857376156775,0,0.0,0.029940119760479042,-0.029940119760479042,10,0.9090909090909091,0.9221556886227545,-0.013064779531845483,1,0.09090909090909091,0.3712574850299401,-0.2803483941208492
OOS,6,3PANEL,1.0,262,7,6,1,5,0.026717557251908396,5,0.7142857142857143,0.7764705882352941,-0.06218487394957983,1,0.14285714285714285,0.23529411764705882,-0.09243697478991597,5,0.7142857142857143,0.49019607843137253,0.22408963585434177,0,0.0,0.047058823529411764,-0.047058823529411764,7,1.0,0.9529411764705882,0.04705882352941182,3,0.42857142857142855,0.4549019607843137,-0.02633053221288517
OOS,6,3PANEL,2.0,262,16,15,1,14,0.061068702290076333,12,0.75,0.7764227642276422,-0.026422764227642226,2,0.125,0.23983739837398374,-0.11483739837398374,12,0.75,0.4796747967479675,0.2703252032520325,1,0.0625,0.044715447154471545,0.017784552845528455,15,0.9375,0.9552845528455285,-0.01778455284552849,10,0.625,0.44308943089430897,0.18191056910569103
OOS,6,NESTED_PAIR,1.0,366,1,0,1,-1,0.00273224043715847,1,1.0,0.7095890410958904,0.2904109589041096,0,0.0,0.26301369863013696,-0.26301369863013696,0,0.0,0.4575342465753425,-0.4575342465753425,0,0.0,0.0273972602739726,-0.0273972602739726,1,1.0,0.9342465753424658,0.0657534246575342,0,0.0,0.3835616438356164,-0.3835616438356164
OOS,6,NESTED_PAIR,2.0,366,1,0,1,-1,0.00273224043715847,1,1.0,0.7095890410958904,0.2904109589041096,1,1.0,0.2602739726027397,0.7397260273972603,1,1.0,0.4547945205479452,0.5452054794520548,0,0.0,0.0273972602739726,-0.0273972602739726,1,1.0,0.9342465753424658,0.0657534246575342,1,1.0,0.38082191780821917,0.6191780821917808
OOS,6,NZ,1.0,465,11,10,1,9,0.023655913978494623,9,0.8181818181818182,0.7224669603524229,0.09571485782939537,1,0.09090909090909091,0.2665198237885463,-0.17561073287945536,7,0.6363636363636364,0.4801762114537445,0.15618742490989185,0,0.0,0.037444933920704845,-0.037444933920704845,11,1.0,0.9449339207048458,0.05506607929515417,5,0.45454545454545453,0.4118942731277533,0.042651181417701245
OOS,6,NZ,2.0,465,27,26,1,25,0.05806451612903226,19,0.7037037037037037,0.726027397260274,-0.022323693556570268,5,0.18518518518518517,0.2671232876712329,-0.08193810248604771,13,0.48148148148148145,0.4840182648401826,-0.0025367833587011668,1,0.037037037037037035,0.0365296803652968,0.0005073566717402334,25,0.9259259259259259,0.9474885844748858,-0.02156265854895989,11,0.4074074074074074,0.4132420091324201,-0.005834601725012711
OOS,12,ALL,1.0,607,17,16,1,15,0.02800658978583196,11,0.6470588235294118,0.7220338983050848,-0.074975074775673,2,0.11764705882352941,0.27796610169491526,-0.16031904287138585,11,0.6470588235294118,0.43898305084745765,0.20807577268195415,0,0.0,0.03728813559322034,-0.03728813559322034,15,0.8823529411764706,0.9372881355932203,-0.054935194416749766,7,0.4117647058823529,0.4016949152542373,0.010069790628115638
OOS,12,ALL,2.0,607,31,31,0,31,0.051070840197693576,22,0.7096774193548387,0.7204861111111112,-0.010808691756272415,5,0.16129032258064516,0.2795138888888889,-0.11822356630824374,15,0.4838709677419355,0.4427083333333333,0.04116263440860218,1,0.03225806451612903,0.036458333333333336,-0.004200268817204304,28,0.9032258064516129,0.9375,-0.03427419354838712,12,0.3870967741935484,0.4027777777777778,-0.015681003584229414
OOS,12,2PANEL,1.0,345,11,11,0,11,0.03188405797101449,8,0.7272727272727273,0.6766467065868264,0.05062602068590094,1,0.09090909090909091,0.31137724550898205,-0.22046815459989114,7,0.6363636363636364,0.39820359281437123,0.23816004354926512,0,0.0,0.029940119760479042,-0.029940119760479042,9,0.8181818181818182,0.9251497005988024,-0.10696788241698418,6,0.5454545454545454,0.3562874251497006,0.18916712030484484
OOS,12,2PANEL,2.0,345,13,13,0,13,0.03768115942028986,9,0.6923076923076923,0.677710843373494,0.014596848934198325,2,0.15384615384615385,0.3102409638554217,-0.15639481000926786,2,0.15384615384615385,0.41566265060240964,-0.2618164967562558,0,0.0,0.030120481927710843,-0.030120481927710843,11,0.8461538461538461,0.9246987951807228,-0.0785449490268767,2,0.15384615384615385,0.3704819277108434,-0.21663577386468952
OOS,12,3PANEL,1.0,262,6,5,1,4,0.022900763358778626,3,0.5,0.78125,-0.28125,1,0.16666666666666666,0.234375,-0.06770833333333334,4,0.6666666666666666,0.4921875,0.17447916666666663,0,0.0,0.046875,-0.046875,6,1.0,0.953125,0.046875,1,0.16666666666666666,0.4609375,-0.29427083333333337
OOS,12,3PANEL,2.0,262,18,18,0,18,0.06870229007633588,13,0.7222222222222222,0.7786885245901639,-0.0564663023679417,3,0.16666666666666666,0.23770491803278687,-0.07103825136612021,13,0.7222222222222222,0.47950819672131145,0.24271402550091076,1,0.05555555555555555,0.045081967213114756,0.010473588342440797,17,0.9444444444444444,0.9549180327868853,-0.010473588342440832,10,0.5555555555555556,0.44672131147540983,0.10883424408014575
OOS,12,NESTED_PAIR,1.0,366,8,7,1,6,0.02185792349726776,4,0.5,0.7150837988826816,-0.2150837988826816,0,0.0,0.2681564245810056,-0.2681564245810056,5,0.625,0.45251396648044695,0.17248603351955305,0,0.0,0.027932960893854747,-0.027932960893854747,6,0.75,0.9385474860335196,-0.18854748603351956,3,0.375,0.38268156424581007,-0.007681564245810069
OOS,12,NESTED_PAIR,2.0,366,6,6,0,6,0.01639344262295082,3,0.5,0.7138888888888889,-0.2138888888888889,3,0.5,0.25833333333333336,0.24166666666666664,5,0.8333333333333334,0.45,0.38333333333333336,0,0.0,0.027777777777777776,-0.027777777777777776,6,1.0,0.9333333333333333,0.06666666666666665,3,0.5,0.38055555555555554,0.11944444444444446
OOS,12,NZ,1.0,465,17,16,1,15,0.03655913978494624,11,0.6470588235294118,0.7276785714285714,-0.0806197478991596,2,0.11764705882352941,0.26785714285714285,-0.15021008403361344,11,0.6470588235294118,0.47767857142857145,0.16938025210084034,0,0.0,0.03794642857142857,-0.03794642857142857,15,0.8823529411764706,0.9486607142857143,-0.06630777310924374,7,0.4117647058823529,0.41294642857142855,-0.001181722689075626
OOS,12,NZ,2.0,465,31,31,0,31,0.06666666666666667,22,0.7096774193548387,0.7258064516129032,-0.016129032258064502,5,0.16129032258064516,0.2695852534562212,-0.10829493087557604,15,0.4838709677419355,0.4838709677419355,0.0,1,0.03225806451612903,0.03686635944700461,-0.004608294930875577,28,0.9032258064516129,0.9493087557603687,-0.04608294930875578,12,0.3870967741935484,0.4147465437788018,-0.027649769585253448
OOS,24,ALL,1.0,607,17,15,2,13,0.02800658978583196,11,0.6470588235294118,0.7220338983050848,-0.074975074775673,4,0.23529411764705882,0.2745762711864407,-0.03928215353938186,11,0.6470588235294118,0.43898305084745765,0.20807577268195415,0,0.0,0.03728813559322034,-0.03728813559322034,17,1.0,0.9338983050847458,0.0661016949152542,7,0.4117647058823529,0.4016949152542373,0.010069790628115638
OOS,24,ALL,2.0,607,31,31,0,31,0.051070840197693576,23,0.7419354838709677,0.71875,0.02318548387096775,4,0.12903225806451613,0.28125,-0.15221774193548387,18,0.5806451612903226,0.4375,0.14314516129032262,1,0.03225806451612903,0.036458333333333336,-0.004200268817204304,29,0.9354838709677419,0.9357638888888888,-0.0002800179211469578,14,0.45161290322580644,0.3993055555555556,0.05230734767025086
OOS,24,2PANEL,1.0,345,11,11,0,11,0.03188405797101449,7,0.6363636363636364,0.6796407185628742,-0.04327708219923787,3,0.2727272727272727,0.30538922155688625,-0.03266194882961354,7,0.6363636363636364,0.39820359281437123,0.23816004354926512,0,0.0,0.029940119760479042,-0.029940119760479042,11,1.0,0.9191616766467066,0.08083832335329344,5,0.45454545454545453,0.3592814371257485,0.09526401741970603
OOS,24,2PANEL,2.0,345,12,12,0,12,0.034782608695652174,9,0.75,0.6756756756756757,0.07432432432432434,1,0.08333333333333333,0.3123123123123123,-0.228978978978979,3,0.25,0.4114114114114114,-0.1614114114114114,0,0.0,0.03003003003003003,-0.03003003003003003,10,0.8333333333333334,0.924924924924925,-0.09159159159159158,3,0.25,0.3663663663663664,-0.11636636636636638
OOS,24,3PANEL,1.0,262,6,4,2,2,0.022900763358778626,4,0.6666666666666666,0.77734375,-0.11067708333333337,1,0.16666666666666666,0.234375,-0.06770833333333334,4,0.6666666666666666,0.4921875,0.17447916666666663,0,0.0,0.046875,-0.046875,6,1.0,0.953125,0.046875,2,0.3333333333333333,0.45703125,-0.12369791666666669
OOS,24,3PANEL,2.0,262,19,19,0,19,0.07251908396946564,14,0.7368421052631579,0.7777777777777778,-0.040935672514619936,3,0.15789473684210525,0.23868312757201646,-0.0807883907299112,15,0.7894736842105263,0.4732510288065844,0.31622265540394195,1,0.05263157894736842,0.04526748971193416,0.00736408923543426,19,1.0,0.9506172839506173,0.04938271604938271,11,0.5789473684210527,0.4444444444444444,0.13450292397660824
OOS,24,NESTED_PAIR,1.0,366,6,4,2,2,0.01639344262295082,4,0.6666666666666666,0.7111111111111111,-0.04444444444444451,0,0.0,0.26666666666666666,-0.26666666666666666,5,0.8333333333333334,0.45,0.38333333333333336,0,0.0,0.027777777777777776,-0.027777777777777776,6,1.0,0.9333333333333333,0.06666666666666665,3,0.5,0.38055555555555554,0.11944444444444446
OOS,24,NESTED_PAIR,2.0,366,7,7,0,7,0.01912568306010929,4,0.5714285714285714,0.713091922005571,-0.14166335057699964,2,0.2857142857142857,0.2618384401114206,0.023875845602865098,7,1.0,0.4456824512534819,0.5543175487465182,0,0.0,0.027855153203342618,-0.027855153203342618,7,1.0,0.9331476323119777,0.06685236768802227,4,0.5714285714285714,0.3788300835654596,0.1925984878631118
OOS,24,NZ,1.0,465,17,15,2,13,0.03655913978494624,11,0.6470588235294118,0.7276785714285714,-0.0806197478991596,4,0.23529411764705882,0.26339285714285715,-0.02809873949579833,11,0.6470588235294118,0.47767857142857145,0.16938025210084034,0,0.0,0.03794642857142857,-0.03794642857142857,17,1.0,0.9441964285714286,0.0558035714285714,7,0.4117647058823529,0.41294642857142855,-0.001181722689075626
OOS,24,NZ,2.0,465,31,31,0,31,0.06666666666666667,23,0.7419354838709677,0.7235023041474654,0.018433179723502335,4,0.12903225806451613,0.271889400921659,-0.14285714285714285,18,0.5806451612903226,0.4769585253456221,0.10368663594470051,1,0.03225806451612903,0.03686635944700461,-0.004608294930875577,29,0.9354838709677419,0.9470046082949308,-0.011520737327188946,14,0.45161290322580644,0.41013824884792627,0.04147465437788017
