panel,sleeve,n_eq,book,conv,f,corr,sleeve_CAGR,sleeve_Sharpe,Sharpe,dSharpe,dCAGR,pp_given,conv_per_pp
u56,S4+EA,1,ewall,matched,0.25,0.3754980566168939,0.027608418836862603,0.6706420938925189,1.078929635634271,0.13107001944359564,-0.01319587266986777,1.319587266986777,0.09932652634856702
u56,S4+EA,1,ewall,matched,0.5,0.3754980566168939,0.027608418836862603,0.6706420938925189,1.0872668946304744,0.2406950245268924,-0.028558281705302946,2.8558281705302946,0.08428204014886445
u56,S4+EA,1,ewall,matched,0.75,0.3754980566168939,0.027608418836862603,0.6706420938925189,1.004286950387995,0.2590028263715064,-0.04679951344165789,4.679951344165789,0.055343059644068625
u56,S4+EM,1,v1,natural,0.25,0.3919152441862508,0.029812332927455776,0.697284360110703,0.718379008664075,0.04592261734121095,-0.007843751726916537,0.7843751726916537,0.05854675025424807
u56,S4+EM,1,v1,natural,0.5,0.3919152441862508,0.029812332927455776,0.697284360110703,0.7825914730866255,0.10185909216781508,-0.016240730278756166,1.6240730278756166,0.06271829555660609
u56,S4+EM,1,v1,natural,0.75,0.3919152441862508,0.029812332927455776,0.697284360110703,0.817900464526647,0.12889209401189028,-0.025182346424411417,2.5182346424411417,0.05118351238586094
u56,S4+EM,1,v1,matched,0.25,0.3919152441862508,0.029812332927455776,0.697284360110703,0.7158549975963033,0.06878137588345323,-0.004401206642531186,0.4401206642531186,0.15627845150187325
u56,S4+EM,1,v1,matched,0.5,0.3919152441862508,0.029812332927455776,0.697284360110703,0.7682870446151552,0.1383202029163727,-0.010332019584168739,1.033201958416874,0.13387528139059487
u56,S4+EM,1,v1,matched,0.75,0.3919152441862508,0.029812332927455776,0.697284360110703,0.7843642472888754,0.17150418560416059,-0.018407906915468564,1.8407906915468564,0.09316875970295238
u56,S4+EM,1,top20,natural,0.25,0.3537868754296302,0.029812332927455776,0.697284360110703,1.122466930247504,0.12904391114633595,-0.023849199142244704,2.3849199142244704,0.05410827859529972
u56,S4+EM,1,top20,natural,0.5,0.3537868754296302,0.029812332927455776,0.697284360110703,1.1414393307543382,0.24672919798332515,-0.04796092003452124,4.796092003452124,0.05144380003672465
u56,S4+EM,1,top20,natural,0.75,0.3537868754296302,0.029812332927455776,0.697284360110703,1.071563548608094,0.275566302167236,-0.07227131051754676,7.227131051754676,0.03812941818736374
u56,S4+EM,1,top20,matched,0.25,0.3537868754296302,0.029812332927455776,0.697284360110703,1.120255936770669,0.14561416075031186,-0.018160571740287512,1.8160571740287512,0.08018148483028241
u56,S4+EM,1,top20,matched,0.5,0.3537868754296302,0.029812332927455776,0.697284360110703,1.1310434647433552,0.273895818133964,-0.0387241076830549,3.87241076830549,0.07073005280734121
u56,S4+EM,1,top20,matched,0.75,0.3537868754296302,0.029812332927455776,0.697284360110703,1.0555988970116001,0.31594537981317505,-0.06276402608995069,6.276402608995069,0.05033860947039564
u56,S4+EM,1,ewall,natural,0.25,0.3359121622670532,0.029812332927455776,0.697284360110703,1.0893946107287542,0.12821299899275185,-0.01803810492305069,1.803810492305069,0.07107897394970239
u56,S4+EM,1,ewall,natural,0.5,0.3359121622670532,0.029812332927455776,0.697284360110703,1.1128098718444384,0.23959401065020247,-0.036475845468360024,3.6475845468360024,0.06568566336811349
u56,S4+EM,1,ewall,natural,0.75,0.3359121622670532,0.029812332927455776,0.697284360110703,1.0352875701156028,0.25003745946313327,-0.055174426490390616,5.517442649039062,0.04531763633405066
u56,S4+EM,1,ewall,matched,0.25,0.3359121622670532,0.029812332927455776,0.697284360110703,1.086449575148059,0.1494937369614383,-0.012426096712585988,1.2426096712585988,0.12030627188827606
u56,S4+EM,1,ewall,matched,0.5,0.3359121622670532,0.029812332927455776,0.697284360110703,1.1007473914958832,0.2759830774004106,-0.027211694218014504,2.7211694218014504,0.10142076240798933
u56,S4+EM,1,ewall,matched,0.75,0.3359121622670532,0.029812332927455776,0.697284360110703,1.0120588642301327,0.2994860742258083,-0.04535255694453255,4.535255694453255,0.06603510240714502
u56,S4+SYQQ,2,v1,natural,0.25,0.6829873558741307,0.05107882553526566,1.082899478927227,0.7486247860758299,-0.02023538495116517,-0.00270553801848461,0.270553801848461,-0.07479246202756798
u56,S4+SYQQ,2,v1,natural,0.5,0.6829873558741307,0.05107882553526566,1.082899478927227,0.85865484590452,-0.01488509442255237,-0.0058359886371321945,0.5835988637132195,-0.025505694661302335
u56,S4+SYQQ,2,v1,natural,0.75,0.6829873558741307,0.05107882553526566,1.082899478927227,0.9886131946369893,0.01039348500983961,-0.009385574949688946,0.9385574949688946,0.011073892718936804
u56,S4+SYQQ,2,v1,matched,0.25,0.6829873558741307,0.05107882553526566,1.082899478927227,0.749906514516572,-0.008143699759135092,-0.0002715719568897601,0.02715719568897601,-0.29987263237348494
u56,S4+SYQQ,2,v1,matched,0.5,0.6829873558741307,0.05107882553526566,1.082899478927227,0.8556671000209057,0.003747073196409212,-0.0011844039243340543,0.11844039243340543,0.031636784710216574
u56,S4+SYQQ,2,v1,matched,0.75,0.6829873558741307,0.05107882553526566,1.082899478927227,0.9756982456217105,0.0299084062484245,-0.002827576259325504,0.2827576259325504,0.10577400397172283
u56,S4+SYQQ,2,top20,natural,0.25,0.7332000454293461,0.05107882553526566,1.082899478927227,1.123291911053385,0.03346511224808579,-0.01858390691737566,1.8583906917375659,0.018007576338426687
u56,S4+SYQQ,2,top20,natural,0.5,0.7332000454293461,0.05107882553526566,1.082899478927227,1.1551162546351976,0.06759856245592255,-0.037376262750020484,3.7376262750020484,0.018085960843125092
u56,S4+SYQQ,2,top20,natural,0.75,0.7332000454293461,0.05107882553526566,1.082899478927227,1.1674822677215042,0.08227368216825326,-0.056343460950141644,5.634346095014164,0.014602170470333244
u56,S4+SYQQ,2,top20,matched,0.25,0.7332000454293461,0.05107882553526566,1.082899478927227,1.1265335766237083,0.03300599789499992,-0.014849570906079634,1.4849570906079634,0.022226903459874905
u56,S4+SYQQ,2,top20,matched,0.5,0.7332000454293461,0.05107882553526566,1.082899478927227,1.1591628496637212,0.06424359763762744,-0.030864459114277265,3.0864459114277265,0.020814749223293426
u56,S4+SYQQ,2,top20,matched,0.75,0.7332000454293461,0.05107882553526566,1.082899478927227,1.1751206572075745,0.07880973188409546,-0.04834182862413283,4.834182862413283,0.01630259634918996
u56,S4+SYQQ,2,ewall,natural,0.25,0.7047749858815151,0.05107882553526566,1.082899478927227,1.094508160410837,0.0369227689707039,-0.012748820645068326,1.2748820645068326,0.02896171339973072
u56,S4+SYQQ,2,ewall,natural,0.5,0.7047749858815151,0.05107882553526566,1.082899478927227,1.1380052522611257,0.07198183165862782,-0.025890377015315824,2.5890377015315824,0.02780254285831602
u56,S4+SYQQ,2,ewall,natural,0.75,0.7047749858815151,0.05107882553526566,1.082899478927227,1.1566339830662837,0.08217253330142116,-0.03925919411902257,3.9259194119022567,0.020930774343532806
u56,S4+SYQQ,2,ewall,matched,0.25,0.7047749858815151,0.05107882553526566,1.082899478927227,1.094900326636699,0.046407454203104326,-0.008540517093212463,0.8540517093212463,0.0543379911270085
u56,S4+SYQQ,2,ewall,matched,0.5,0.7047749858815151,0.05107882553526566,1.082899478927227,1.13616082128675,0.08832243869732936,-0.018508377002281584,1.8508377002281584,0.04772025050410503
u56,S4+SYQQ,2,ewall,matched,0.75,0.7047749858815151,0.05107882553526566,1.082899478927227,1.149524805470275,0.10234091272502832,-0.030284543226649197,3.0284543226649197,0.03379311748541493
u56,S4+SYIM,2,v1,natural,0.25,0.6439885851590168,0.04132625084309116,0.9083136490875864,0.7264829450394152,0.0012692314723303788,-0.005139750201824667,0.5139750201824667,0.002469441942683884
u56,S4+SYIM,2,v1,natural,0.5,0.6439885851590168,0.04132625084309116,0.9083136490875864,0.8048326415235243,0.018585616116272297,-0.01071010367525349,1.071010367525349,0.01735334846404501
u56,S4+SYIM,2,v1,natural,0.75,0.6439885851590168,0.04132625084309116,0.9083136490875864,0.8869258015547498,0.039645464307330625,-0.016703883998264057,1.6703883998264057,0.023734278992509024
u56,S4+SYIM,2,v1,matched,0.25,0.6439885851590168,0.04132625084309116,0.9083136490875864,0.7279168068324675,0.01067914840860329,-0.002474488647340678,0.2474488647340678,0.04315699092044784
u56,S4+SYIM,2,v1,matched,0.5,0.6439885851590168,0.04132625084309116,0.9083136490875864,0.8033280658252425,0.0330331507044318,-0.0057103262872555405,0.571032628725554,0.05784809666333091
u56,S4+SYIM,2,v1,matched,0.75,0.6439885851590168,0.04132625084309116,0.9083136490875864,0.8787421298580521,0.055389958040294895,-0.009843940423967856,0.9843940423967856,0.056268075236855744
u56,S4+SYIM,2,top20,natural,0.25,0.6630851413471299,0.04132625084309116,0.9083136490875864,1.10997206035857,0.06379171901318115,-0.021097381683345073,2.1097381683345073,0.03023679429544582
u56,S4+SYIM,2,top20,natural,0.5,0.6630851413471299,0.04132625084309116,0.9083136490875864,1.1195364641411925,0.11931168688173766,-0.04235392937133908,4.235392937133908,0.02817015768139707
u56,S4+SYIM,2,top20,natural,0.75,0.6630851413471299,0.04132625084309116,0.9083136490875864,1.0876813357653132,0.1334121225917927,-0.06373167234135124,6.373167234135124,0.020933409981339912
u56,S4+SYIM,2,top20,matched,0.25,0.6630851413471299,0.04132625084309116,0.9083136490875864,1.112513497832527,0.05942923238770259,-0.01683352171246666,1.683352171246666,0.03530409940523032
u56,S4+SYIM,2,top20,matched,0.5,0.6630851413471299,0.04132625084309116,0.9083136490875864,1.1244790417890627,0.11044641633073682,-0.03493593014428997,3.4935930144289973,0.031613990489040546
u56,S4+SYIM,2,top20,matched,0.75,0.6630851413471299,0.04132625084309116,0.9083136490875864,1.101841526976118,0.12686054150429082,-0.05474286793189087,5.474286793189087,0.023173893933019038
u56,S4+SYIM,2,ewall,natural,0.25,0.6507914346964844,0.04132625084309116,0.9083136490875864,1.0763782934746406,0.06243935949441748,-0.01526007092228232,1.526007092228232,0.04091682129946415
u56,S4+SYIM,2,ewall,natural,0.5,0.6507914346964844,0.04132625084309116,0.9083136490875864,1.0921577578365305,0.11342725215385285,-0.03086056801414494,3.086056801414494,0.03675475192221461
u56,S4+SYIM,2,ewall,natural,0.75,0.6507914346964844,0.04132625084309116,0.9083136490875864,1.063303140574459,0.11978106318932713,-0.046643060081268395,4.6643060081268395,0.025680361232866572
u56,S4+SYIM,2,ewall,matched,0.25,0.6507914346964844,0.04132625084309116,0.9083136490875864,1.076157964597091,0.06849588068801604,-0.010652283165222709,1.065228316522271,0.06430159584157467
u56,S4+SYIM,2,ewall,matched,0.5,0.6507914346964844,0.04132625084309116,0.9083136490875864,1.0910682336207933,0.12489142808041231,-0.02286500240917455,2.286500240917455,0.05462121798434615
u56,S4+SYIM,2,ewall,matched,0.75,0.6507914346964844,0.04132625084309116,0.9083136490875864,1.06158636282571,0.13689483565402305,-0.03711088848434718,3.711088848434718,0.03688805125529755
u56,S4+SYEA,2,v1,natural,0.25,0.6312625849001322,0.03775622048241245,0.858071951459992,0.7193462769449722,0.0066929877847858865,-0.00603156201438626,0.603156201438626,0.011096607759021656
u56,S4+SYEA,2,v1,natural,0.5,0.6312625849001322,0.03775622048241245,0.858071951459992,0.7881760502997117,0.027049873706256777,-0.012497017946533129,1.2497017946533129,0.02164506270374753
u56,S4+SYEA,2,v1,natural,0.75,0.6312625849001322,0.03775622048241245,0.858071951459992,0.8571690024873644,0.04756993846064095,-0.01938640415031423,1.938640415031423,0.02453778333093809
