panel,book,cost,direction,k,phase,lam,turnover,bracketed,dSharpe,dCAGR,dMaxDD,TE_cad,TE_lam,dTE
broad,TOP20,10.0,CAD->LAM,5.0,0.0,,12.862902589986716,True,0.0,0.0,0.0,0.0,0.0,0.0
broad,TOP20,10.0,CAD->LAM,5.0,1.0,,12.767030675581054,True,0.024537328918938672,0.003548113840179279,-0.00047228235676288755,0.02055638339043174,0.0008155491162081018,0.01974083427422364
broad,TOP20,10.0,CAD->LAM,5.0,2.0,,12.874902786135817,False,,,,0.02319223517686782,,
broad,TOP20,10.0,CAD->LAM,5.0,3.0,,12.75531540230703,True,-0.017095373536200276,-0.002974956285613478,0.006538165366246795,0.023557634346797442,0.0009152068817174014,0.02264242746508004
broad,TOP20,10.0,CAD->LAM,5.0,4.0,,12.757752730842638,True,0.0029047674277804525,0.0003427795483036955,-0.007762640897774953,0.020166108863817898,0.0008944733734168042,0.019271635490401093
broad,TOP20,10.0,CAD->LAM,21.0,0.0,,5.952631969097281,True,-0.025806627791004955,-0.0039014907097641716,-0.00666738528492461,0.03238019176951573,0.02719623144320129,0.005183960326314442
broad,TOP20,10.0,CAD->LAM,21.0,4.0,,5.790827831210594,True,-0.01852477812876452,-0.002491705068989769,0.010286447301444068,0.032622164467383634,0.02803714250215559,0.004585021965228045
broad,TOP20,10.0,CAD->LAM,21.0,8.0,,5.893744192621704,True,-0.050560878448107305,-0.009003734547008896,-0.00439382747302014,0.0325519629499577,0.02750227666010557,0.0050496862898521296
broad,TOP20,10.0,CAD->LAM,21.0,13.0,,5.958596018025123,True,-0.005759570508879541,0.0013020525473549094,0.008033031588323414,0.03434368720220991,0.027165235729710458,0.007178451472499455
broad,TOP20,10.0,CAD->LAM,21.0,17.0,,5.876234181306957,True,0.03161026699021652,0.006685413667878393,-0.013613925307782826,0.033733902480142915,0.027593277807228873,0.006140624672914041
broad,TOP20,10.0,CAD->LAM,63.0,0.0,,3.4687094844821873,False,,,,0.05506030237066541,,
broad,TOP20,10.0,CAD->LAM,63.0,13.0,,3.3916383433623714,False,,,,0.05297199654488115,,
broad,TOP20,10.0,CAD->LAM,63.0,25.0,,3.4280209754075144,False,,,,0.05321186596439023,,
broad,TOP20,10.0,CAD->LAM,63.0,38.0,,3.356840900222038,False,,,,0.05125483298552877,,
broad,TOP20,10.0,CAD->LAM,63.0,50.0,,3.3596786982218014,False,,,,0.05357069476132006,,
broad,TOP20,10.0,LAM->CAD,,,1.0,12.862902589986716,True,-0.0039269890431629095,-0.0003834870993520423,0.0020693016000183917,0.017505036790349912,0.0,0.017505036790349912
broad,TOP20,10.0,LAM->CAD,,,0.7,12.232303716790964,True,0.006355624269508309,0.0009350354321588095,-0.0024096654533259376,0.018786978840046646,0.005364285848518023,0.013422692991528623
broad,TOP20,10.0,LAM->CAD,,,0.5,11.415314417003772,True,0.0120414903243804,0.0015156830953498845,-0.004100633082204652,0.02063540569001439,0.009036746537297559,0.01159865915271683
broad,TOP20,10.0,LAM->CAD,,,0.35,10.32188319440525,True,0.014858606706070088,0.0016366327725338692,-0.0043479553248067515,0.023109278519157464,0.01230817016800502,0.010801108351152444
broad,TOP20,10.0,LAM->CAD,,,0.25,9.20687101214319,True,0.015538263399722752,0.0015394024555481223,-0.0036896583610698808,0.025631977967327923,0.015284107745873814,0.010347870221454109
broad,TOP20,10.0,LAM->CAD,,,0.15,7.59124823600479,True,0.014954990995393436,0.0014218749105334993,-0.0018005131975966093,0.029287301873787308,0.020148400358039917,0.00913890151574739
broad,TOP20,10.0,LAM->CAD,,,0.1,6.457344612194301,True,0.014043562209662408,0.0014403611498605418,0.00012925187793472181,0.031852742943912674,0.024573193190177367,0.0072795497537353065
broad,TOP20,10.0,LAM->CAD,,,0.06,5.223656913340024,True,0.00794017933086888,-0.000624990302010936,0.001630907714631813,0.0385300753750526,0.030984782181733055,0.0075452931933195425
broad,TOP20,15.0,CAD->LAM,1.0,0.0,,31.430437697792335,False,,,,0.020811673958945336,,
broad,TOP20,15.0,CAD->LAM,5.0,0.0,,12.862902589986716,True,0.0,0.0,0.0,0.0,0.0,0.0
broad,TOP20,15.0,CAD->LAM,5.0,1.0,,12.767030675581054,True,0.024483177461313343,0.003530068596719227,-0.0006115732065002377,0.02055638339043174,0.0008155491162081018,0.01974083427422364
broad,TOP20,15.0,CAD->LAM,5.0,2.0,,12.874902786135817,False,,,,0.02319223517686782,,
broad,TOP20,15.0,CAD->LAM,5.0,3.0,,12.75531540230703,True,-0.016881648948407824,-0.002950334576207664,0.00658838177357407,0.023557634346797442,0.0009152068817174014,0.02264242746508004
broad,TOP20,15.0,CAD->LAM,5.0,4.0,,12.757752730842638,True,0.0031853132454015,0.0003497498209256156,-0.007778108621210478,0.020166108863817898,0.0008944733734168042,0.019271635490401093
broad,TOP20,15.0,CAD->LAM,21.0,0.0,,5.952631969097281,True,-0.025647306933956893,-0.0038886714961876567,-0.006724947276534443,0.03238019176951573,0.02719623144320129,0.005183960326314442
broad,TOP20,15.0,CAD->LAM,21.0,4.0,,5.790827831210594,True,-0.018456449574886014,-0.002486158401271671,0.01027932208202248,0.032622164467383634,0.02803714250215559,0.004585021965228045
broad,TOP20,15.0,CAD->LAM,21.0,8.0,,5.893744192621704,True,-0.050594587151366,-0.008979445679923481,-0.004160978242173707,0.0325519629499577,0.02750227666010557,0.0050496862898521296
broad,TOP20,15.0,CAD->LAM,21.0,13.0,,5.958596018025123,True,-0.005550083260825955,0.0012957937065086744,0.007932660669482006,0.03434368720220991,0.027165235729710458,0.007178451472499455
broad,TOP20,15.0,CAD->LAM,21.0,17.0,,5.876234181306957,True,0.03177273214353349,0.006666940248239994,-0.013721034422088885,0.033733902480142915,0.027593277807228873,0.006140624672914041
broad,TOP20,15.0,CAD->LAM,63.0,0.0,,3.4687094844821873,False,,,,0.05506030237066541,,
broad,TOP20,15.0,CAD->LAM,63.0,13.0,,3.3916383433623714,False,,,,0.05297199654488115,,
broad,TOP20,15.0,CAD->LAM,63.0,25.0,,3.4280209754075144,False,,,,0.05321186596439023,,
broad,TOP20,15.0,CAD->LAM,63.0,38.0,,3.356840900222038,False,,,,0.05125483298552877,,
broad,TOP20,15.0,CAD->LAM,63.0,50.0,,3.3596786982218014,False,,,,0.05357069476132006,,
broad,TOP20,15.0,LAM->CAD,,,1.0,12.862902589986716,True,-0.004026166204452175,-0.00038751940580561417,0.0020879327826779925,0.017505036790349912,0.0,0.017505036790349912
broad,TOP20,15.0,LAM->CAD,,,0.7,12.232303716790964,True,0.006203801297817058,0.0009201894440714342,-0.00237215665172702,0.018786978840046646,0.005364285848518023,0.013422692991528623
broad,TOP20,15.0,LAM->CAD,,,0.5,11.415314417003772,True,0.01188584298181794,0.0014937168172994841,-0.004058912648958857,0.02063540569001439,0.009036746537297559,0.01159865915271683
broad,TOP20,15.0,LAM->CAD,,,0.35,10.32188319440525,True,0.014724261239909442,0.0016117069503685522,-0.004306573916851519,0.023109278519157464,0.01230817016800502,0.010801108351152444
broad,TOP20,15.0,LAM->CAD,,,0.25,9.20687101214319,True,0.015428990307161272,0.0015154849191225117,-0.003656266252472007,0.025631977967327923,0.015284107745873814,0.010347870221454109
broad,TOP20,15.0,LAM->CAD,,,0.15,7.59124823600479,True,0.014873722528665034,0.0014045822239357464,-0.0017796775372765916,0.029287301873787308,0.020148400358039917,0.00913890151574739
broad,TOP20,15.0,LAM->CAD,,,0.1,6.457344612194301,True,0.013957854744236498,0.0014311671837883289,0.00014110370608633183,0.031852742943912674,0.024573193190177367,0.0072795497537353065
broad,TOP20,15.0,LAM->CAD,,,0.06,5.223656913340024,True,0.007806614870811801,-0.0006265787020926228,0.0016307261515217109,0.0385300753750526,0.030984782181733055,0.0075452931933195425
broad,TOP20,25.0,CAD->LAM,1.0,0.0,,31.430437697792335,False,,,,0.020811673958945336,,
broad,TOP20,25.0,CAD->LAM,5.0,0.0,,12.862902589986716,True,0.0,0.0,0.0,0.0,0.0,0.0
broad,TOP20,25.0,CAD->LAM,5.0,1.0,,12.767030675581054,True,0.024329212887153284,0.00349420538145781,-0.0008896575409448881,0.02055638339043174,0.0008155491162081018,0.01974083427422364
broad,TOP20,25.0,CAD->LAM,5.0,2.0,,12.874902786135817,False,,,,0.02319223517686782,,
broad,TOP20,25.0,CAD->LAM,5.0,3.0,,12.75531540230703,True,-0.016510105273913944,-0.002901750058511704,0.006688615874913206,0.023557634346797442,0.0009152068817174014,0.02264242746508004
broad,TOP20,25.0,CAD->LAM,5.0,4.0,,12.757752730842638,True,0.0036565946714949282,0.0003633070164556773,-0.007808966812712037,0.020166108863817898,0.0008944733734168042,0.019271635490401093
broad,TOP20,25.0,CAD->LAM,21.0,0.0,,5.952631969097281,True,-0.02540929019828031,-0.0038655970016519547,-0.006839866643959414,0.03238019176951573,0.02719623144320129,0.005183960326314442
broad,TOP20,25.0,CAD->LAM,21.0,4.0,,5.790827831210594,True,-0.018386560970245158,-0.0024774552427935526,0.010265262737788994,0.032622164467383634,0.02803714250215559,0.004585021965228045
broad,TOP20,25.0,CAD->LAM,21.0,8.0,,5.893744192621704,True,-0.050725876628195166,-0.008933469332803978,-0.0036955449458948575,0.0325519629499577,0.02750227666010557,0.0050496862898521296
broad,TOP20,25.0,CAD->LAM,21.0,13.0,,5.958596018025123,True,-0.005196764328915027,0.0012809221927992942,0.007732123945980163,0.03434368720220991,0.027165235729710458,0.007178451472499455
broad,TOP20,25.0,CAD->LAM,21.0,17.0,,5.876234181306957,True,0.032014477678191655,0.006627722094310257,-0.013935054419097759,0.033733902480142915,0.027593277807228873,0.006140624672914041
broad,TOP20,25.0,CAD->LAM,63.0,0.0,,3.4687094844821873,False,,,,0.05506030237066541,,
broad,TOP20,25.0,CAD->LAM,63.0,13.0,,3.3916383433623714,False,,,,0.05297199654488115,,
broad,TOP20,25.0,CAD->LAM,63.0,25.0,,3.4280209754075144,False,,,,0.05321186596439023,,
broad,TOP20,25.0,CAD->LAM,63.0,38.0,,3.356840900222038,False,,,,0.05125483298552877,,
broad,TOP20,25.0,CAD->LAM,63.0,50.0,,3.3596786982218014,False,,,,0.05357069476132006,,
broad,TOP20,25.0,LAM->CAD,,,1.0,12.862902589986716,True,-0.004172750508736334,-0.0003962965301965715,0.0020467260232528983,0.017505036790349912,0.0,0.017505036790349912
broad,TOP20,25.0,LAM->CAD,,,0.7,12.232303716790964,True,0.005950224472364596,0.0008881298508798263,-0.0022972560854532253,0.018786978840046646,0.005364285848518023,0.013422692991528623
broad,TOP20,25.0,LAM->CAD,,,0.5,11.415314417003772,True,0.011623627767013311,0.0014444565377635388,-0.003975573938123977,0.02063540569001439,0.009036746537297559,0.01159865915271683
broad,TOP20,25.0,LAM->CAD,,,0.35,10.32188319440525,True,0.014505931746998102,0.0015541222862256732,-0.004223890348189263,0.023109278519157464,0.01230817016800502,0.010801108351152444
broad,TOP20,25.0,LAM->CAD,,,0.25,9.20687101214319,True,0.01526500347130022,0.0014594074297578918,-0.003589535357935769,0.025631977967327923,0.015284107745873814,0.010347870221454109
broad,TOP20,25.0,LAM->CAD,,,0.15,7.59124823600479,True,0.014773834750737125,0.0013645733521878145,-0.0017380595801290144,0.029287301873787308,0.020148400358039917,0.00913890151574739
broad,TOP20,25.0,LAM->CAD,,,0.1,6.457344612194301,True,0.013855346590334272,0.0014118754875362405,0.00016472673838957563,0.031852742943912674,0.024573193190177367,0.0072795497537353065
broad,TOP20,25.0,LAM->CAD,,,0.06,5.223656913340024,True,0.007614934663007,-0.0006285770276135971,0.0016302872883265374,0.0385300753750526,0.030984782181733055,0.0075452931933195425
broad,TOP20,50.0,CAD->LAM,1.0,0.0,,31.430437697792335,False,,,,0.020811673958945336,,
broad,TOP20,50.0,CAD->LAM,5.0,0.0,,12.862902589986716,True,0.0,0.0,0.0,0.0,0.0,0.0
broad,TOP20,50.0,CAD->LAM,5.0,1.0,,12.767030675581054,True,0.02367951960925363,0.0034058640237755594,-0.010992263188424056,0.02055638339043174,0.0008155491162081018,0.01974083427422364
broad,TOP20,50.0,CAD->LAM,5.0,2.0,,12.874902786135817,False,,,,0.02319223517686782,,
broad,TOP20,50.0,CAD->LAM,5.0,3.0,,12.75531540230703,True,-0.01590411793990687,-0.002784043308648579,-0.002080759688914524,0.023557634346797442,0.0009152068817174014,0.02264242746508004
broad,TOP20,50.0,CAD->LAM,5.0,4.0,,12.757752730842638,True,0.0043132308866004054,0.00039503093847521875,-0.007796315197255377,0.020166108863817898,0.0008944733734168042,0.019271635490401093
broad,TOP20,50.0,CAD->LAM,21.0,0.0,,5.952631969097281,True,-0.025217212272578116,-0.0038225500630737486,-0.007125972123625313,0.03238019176951573,0.02719623144320129,0.005183960326314442
broad,TOP20,50.0,CAD->LAM,21.0,4.0,,5.790827831210594,True,-0.018538310066096853,-0.00246934618832656,0.010231228503619183,0.032622164467383634,0.02803714250215559,0.004585021965228045
broad,TOP20,50.0,CAD->LAM,21.0,8.0,,5.893744192621704,True,-0.05135919459954097,-0.00883339114351031,-0.002533509134445222,0.0325519629499577,0.02750227666010557,0.0050496862898521296
broad,TOP20,50.0,CAD->LAM,21.0,13.0,,5.958596018025123,True,-0.004630928226623809,0.0012303188641624718,0.00723197798112607,0.03434368720220991,0.027165235729710458,0.007178451472499455
broad,TOP20,50.0,CAD->LAM,21.0,17.0,,5.876234181306957,True,0.032198362358984434,0.006516726057007288,-0.0144689486849926,0.033733902480142915,0.027593277807228873,0.006140624672914041
broad,TOP20,50.0,CAD->LAM,63.0,0.0,,3.4687094844821873,False,,,,0.05506030237066541,,
broad,TOP20,50.0,CAD->LAM,63.0,13.0,,3.3916383433623714,False,,,,0.05297199654488115,,
broad,TOP20,50.0,CAD->LAM,63.0,25.0,,3.4280209754075144,False,,,,0.05321186596439023,,
broad,TOP20,50.0,CAD->LAM,63.0,38.0,,3.356840900222038,False,,,,0.05125483298552877,,
broad,TOP20,50.0,CAD->LAM,63.0,50.0,,3.3596786982218014,False,,,,0.05357069476132006,,
broad,TOP20,50.0,LAM->CAD,,,1.0,12.862902589986716,True,-0.0042364005277780725,-0.00042203587377374896,0.008499823674847196,0.017505036790349912,0.0,0.017505036790349912
broad,TOP20,50.0,LAM->CAD,,,0.7,12.232303716790964,True,0.005586151351768653,0.0007947634980661755,-0.004414713008580207,0.018786978840046646,0.005364285848518023,0.013422692991528623
broad,TOP20,50.0,LAM->CAD,,,0.5,11.415314417003772,True,0.011211747585656906,0.0012914995902386511,-0.007030782665923385,0.02063540569001439,0.009036746537297559,0.01159865915271683
broad,TOP20,50.0,LAM->CAD,,,0.35,10.32188319440525,True,0.014192694325664501,0.0013668232339970748,-0.006634365350095761,0.023109278519157464,0.01230817016800502,0.010801108351152444
broad,TOP20,50.0,LAM->CAD,,,0.25,9.20687101214319,True,0.015101374588216476,0.0012729611640402982,-0.005380747978453504,0.025631977967327923,0.015284107745873814,0.010347870221454109
broad,TOP20,50.0,LAM->CAD,,,0.15,7.59124823600479,True,0.014814252560690022,0.0012341014114806148,-0.002637191244319881,0.029287301873787308,0.020148400358039917,0.00913890151574739
broad,TOP20,50.0,LAM->CAD,,,0.1,6.457344612194301,True,0.013930532271974494,0.0013586696426544087,-0.00010939248885410979,0.031852742943912674,0.024573193190177367,0.0072795497537353065
broad,TOP20,50.0,LAM->CAD,,,0.06,5.223656913340024,True,0.007515000149940887,-0.0006268228436142609,0.0016287487092748743,0.0385300753750526,0.030984782181733055,0.0075452931933195425
small,EWALL,0.0,CAD->LAM,1.0,0.0,,3.68527073397293,False,,,,0.00517042295220716,,
small,EWALL,0.0,CAD->LAM,5.0,0.0,,1.708317933342362,True,0.0,0.0,0.0,0.0,0.0,0.0
small,EWALL,0.0,CAD->LAM,5.0,1.0,,1.712893124953253,False,,,,0.003881977882561062,,
small,EWALL,0.0,CAD->LAM,5.0,2.0,,1.7159640860278642,False,,,,0.004697996382745757,,
small,EWALL,0.0,CAD->LAM,5.0,3.0,,1.7148863977913964,False,,,,0.005068996074280662,,
small,EWALL,0.0,CAD->LAM,5.0,4.0,,1.7177759593901978,False,,,,0.003600441206242529,,
small,EWALL,0.0,CAD->LAM,21.0,0.0,,0.8836315468061016,False,,,,0.00777807133562977,,
small,EWALL,0.0,CAD->LAM,21.0,4.0,,0.8815954981040315,False,,,,0.007977510063779522,,
small,EWALL,0.0,CAD->LAM,21.0,8.0,,0.886327997710516,False,,,,0.00855954507690226,,
small,EWALL,0.0,CAD->LAM,21.0,13.0,,0.887181414792862,False,,,,0.008673684258424134,,
small,EWALL,0.0,CAD->LAM,21.0,17.0,,0.8879171715049915,False,,,,0.008840357344490332,,
small,EWALL,0.0,CAD->LAM,63.0,0.0,,0.5378017963299463,False,,,,0.015128344741547069,,
small,EWALL,0.0,CAD->LAM,63.0,13.0,,0.5421123743340148,False,,,,0.015211151467406186,,
small,EWALL,0.0,CAD->LAM,63.0,25.0,,0.5345469783530266,False,,,,0.015949277611466733,,
small,EWALL,0.0,CAD->LAM,63.0,38.0,,0.5217875189450951,False,,,,0.013812926102123604,,
small,EWALL,0.0,CAD->LAM,63.0,50.0,,0.5350641836305934,False,,,,0.01237573290666532,,
small,EWALL,0.0,LAM->CAD,,,1.0,1.708317933342362,True,-0.0029206842603688443,-0.0006395061748784708,0.0027350426241347092,0.003483398799052343,0.0,0.003483398799052343
small,EWALL,0.0,LAM->CAD,,,0.7,1.7073178336743928,True,-0.0029580099081004674,-0.0006412559829283987,0.002908750834948126,0.003489331967143303,0.00014737814948793105,0.0033419538176553717
small,EWALL,0.0,LAM->CAD,,,0.5,1.706622387667058,True,-0.0029699551407491587,-0.0006390715056785456,0.0030115671439495673,0.003493457753994211,0.00026426610210986606,0.003229191651884345
small,EWALL,0.0,LAM->CAD,,,0.35,1.7055378500894525,True,-0.0029974871667510783,-0.0006385454085318515,0.003116995764149366,0.003499891856469181,0.0003758407524929358,0.0031240511039762452
small,EWALL,0.0,LAM->CAD,,,0.25,1.7044367524237842,True,-0.0031173704706486394,-0.0006538843161470048,0.0032393212661185333,0.0035064242029384483,0.00047616114789424076,0.0030302630550442075
small,EWALL,0.0,LAM->CAD,,,0.15,1.7024479570835658,True,-0.0036669128747809365,-0.0007388677368970475,0.003517210599848275,0.0035182228840398982,0.0006342345375890618,0.0028839883464508364
small,EWALL,0.0,LAM->CAD,,,0.1,1.7004644848228296,True,-0.0044986127404899046,-0.0008706318547000713,0.003880055801606941,0.003529989985563492,0.0007797978622352582,0.0027501921233282337
small,EWALL,0.0,LAM->CAD,,,0.06,1.6978164635887472,True,-0.0059923447226415405,-0.0011032250522887838,0.004634545138823609,0.0035456995749108683,0.0010088096189149456,0.0025368899559959227
small,EWALL,5.0,CAD->LAM,1.0,0.0,,3.68527073397293,False,,,,0.00517042295220716,,
small,EWALL,5.0,CAD->LAM,5.0,0.0,,1.708317933342362,True,0.0,0.0,0.0,0.0,0.0,0.0
small,EWALL,5.0,CAD->LAM,5.0,1.0,,1.712893124953253,False,,,,0.003881977882561062,,
small,EWALL,5.0,CAD->LAM,5.0,2.0,,1.7159640860278642,False,,,,0.004697996382745757,,
small,EWALL,5.0,CAD->LAM,5.0,3.0,,1.7148863977913964,False,,,,0.005068996074280662,,
small,EWALL,5.0,CAD->LAM,5.0,4.0,,1.7177759593901978,False,,,,0.003600441206242529,,
small,EWALL,5.0,CAD->LAM,21.0,0.0,,0.8836315468061016,False,,,,0.00777807133562977,,
small,EWALL,5.0,CAD->LAM,21.0,4.0,,0.8815954981040315,False,,,,0.007977510063779522,,
small,EWALL,5.0,CAD->LAM,21.0,8.0,,0.886327997710516,False,,,,0.00855954507690226,,
small,EWALL,5.0,CAD->LAM,21.0,13.0,,0.887181414792862,False,,,,0.008673684258424134,,
small,EWALL,5.0,CAD->LAM,21.0,17.0,,0.8879171715049915,False,,,,0.008840357344490332,,
small,EWALL,5.0,CAD->LAM,63.0,0.0,,0.5378017963299463,False,,,,0.015128344741547069,,
small,EWALL,5.0,CAD->LAM,63.0,13.0,,0.5421123743340148,False,,,,0.015211151467406186,,
small,EWALL,5.0,CAD->LAM,63.0,25.0,,0.5345469783530266,False,,,,0.015949277611466733,,
small,EWALL,5.0,CAD->LAM,63.0,38.0,,0.5217875189450951,False,,,,0.013812926102123604,,
small,EWALL,5.0,CAD->LAM,63.0,50.0,,0.5350641836305934,False,,,,0.01237573290666532,,
small,EWALL,5.0,LAM->CAD,,,1.0,1.708317933342362,True,-0.0029487747012020282,-0.0006398784598273255,0.002873874044535374,0.003483398799052343,0.0,0.003483398799052343
small,EWALL,5.0,LAM->CAD,,,0.7,1.7073178336743928,True,-0.0029858140065001093,-0.0006416237412647796,0.0030469254630656195,0.003489331967143303,0.00014737814948793105,0.0033419538176553717
small,EWALL,5.0,LAM->CAD,,,0.5,1.706622387667058,True,-0.002997492182850281,-0.0006394382193215115,0.0031495100628071704,0.003493457753994211,0.00026426610210986606,0.003229191651884345
small,EWALL,5.0,LAM->CAD,,,0.35,1.7055378500894525,True,-0.003024728350311423,-0.00063891016174146,0.0032543934685710374,0.003499891856469181,0.0003758407524929358,0.0031240511039762452
small,EWALL,5.0,LAM->CAD,,,0.25,1.7044367524237842,True,-0.0031443210814239286,-0.0006542355751662648,0.0033763558417326256,0.0035064242029384483,0.00047616114789424076,0.0030302630550442075
small,EWALL,5.0,LAM->CAD,,,0.15,1.7024479570835658,True,-0.0036932462642593755,-0.0007391482653437143,0.0036533163923944123,0.0035182228840398982,0.0006342345375890618,0.0028839883464508364
small,EWALL,5.0,LAM->CAD,,,0.1,1.7004644848228296,True,-0.004524067030614365,-0.0008708003961055838,0.00401497172647397,0.003529989985563492,0.0007797978622352582,0.0027501921233282337
small,EWALL,5.0,LAM->CAD,,,0.06,1.6978164635887472,True,-0.0060158770984616305,-0.0011031938912822586,0.00476738123169046,0.0035456995749108683,0.0010088096189149456,0.0025368899559959227
small,EWALL,10.0,CAD->LAM,1.0,0.0,,3.68527073397293,False,,,,0.00517042295220716,,
small,EWALL,10.0,CAD->LAM,5.0,0.0,,1.708317933342362,True,0.0,0.0,0.0,0.0,0.0,0.0
small,EWALL,10.0,CAD->LAM,5.0,1.0,,1.712893124953253,False,,,,0.003881977882561062,,
small,EWALL,10.0,CAD->LAM,5.0,2.0,,1.7159640860278642,False,,,,0.004697996382745757,,
small,EWALL,10.0,CAD->LAM,5.0,3.0,,1.7148863977913964,False,,,,0.005068996074280662,,
small,EWALL,10.0,CAD->LAM,5.0,4.0,,1.7177759593901978,False,,,,0.003600441206242529,,
small,EWALL,10.0,CAD->LAM,21.0,0.0,,0.8836315468061016,False,,,,0.00777807133562977,,
small,EWALL,10.0,CAD->LAM,21.0,4.0,,0.8815954981040315,False,,,,0.007977510063779522,,
small,EWALL,10.0,CAD->LAM,21.0,8.0,,0.886327997710516,False,,,,0.00855954507690226,,
small,EWALL,10.0,CAD->LAM,21.0,13.0,,0.887181414792862,False,,,,0.008673684258424134,,
small,EWALL,10.0,CAD->LAM,21.0,17.0,,0.8879171715049915,False,,,,0.008840357344490332,,
small,EWALL,10.0,CAD->LAM,63.0,0.0,,0.5378017963299463,False,,,,0.015128344741547069,,
small,EWALL,10.0,CAD->LAM,63.0,13.0,,0.5421123743340148,False,,,,0.015211151467406186,,
small,EWALL,10.0,CAD->LAM,63.0,25.0,,0.5345469783530266,False,,,,0.015949277611466733,,
small,EWALL,10.0,CAD->LAM,63.0,38.0,,0.5217875189450951,False,,,,0.013812926102123604,,
small,EWALL,10.0,CAD->LAM,63.0,50.0,,0.5350641836305934,False,,,,0.01237573290666532,,
small,EWALL,10.0,LAM->CAD,,,1.0,1.708317933342362,True,-0.002976527379957683,-0.0006402508069043994,0.0030125070163889434,0.003483398799052343,0.0,0.003483398799052343
small,EWALL,10.0,LAM->CAD,,,0.7,1.7073178336743928,True,-0.0030132805245121075,-0.000641991769536096,0.0031849031587100063,0.003489331967143303,0.00014737814948793105,0.0033419538176553717
small,EWALL,10.0,LAM->CAD,,,0.5,1.706622387667058,True,-0.0030246920409778832,-0.0006398053449486601,0.0032872565471451787,0.003493457753994211,0.00026426610210986606,0.003229191651884345
small,EWALL,10.0,LAM->CAD,,,0.35,1.7055378500894525,True,-0.003051632237813018,-0.0006392755481255674,0.0033915960899595365,0.003499891856469181,0.0003758407524929358,0.0031240511039762452
small,EWALL,10.0,LAM->CAD,,,0.25,1.7044367524237842,True,-0.003170933543647725,-0.0006545876996807559,0.0035131961803419043,0.0035064242029384483,0.00047616114789424076,0.0030302630550442075
small,EWALL,10.0,LAM->CAD,,,0.15,1.7024479570835658,True,-0.003719239082286774,-0.0007394301154953486,0.0037892300894183384,0.0035182228840398982,0.0006342345375890618,0.0028839883464508364
small,EWALL,10.0,LAM->CAD,,,0.1,1.7004644848228296,True,-0.004549178926874009,-0.0008709707499656022,0.004149698227281229,0.003529989985563492,0.0007797978622352582,0.0027501921233282337
small,EWALL,10.0,LAM->CAD,,,0.06,1.6978164635887472,True,-0.006039065523745668,-0.0011031652397244518,0.004900032269713139,0.0035456995749108683,0.0010088096189149456,0.0025368899559959227
small,EWALL,15.0,CAD->LAM,1.0,0.0,,3.68527073397293,False,,,,0.00517042295220716,,
small,EWALL,15.0,CAD->LAM,5.0,0.0,,1.708317933342362,True,0.0,0.0,0.0,0.0,0.0,0.0
small,EWALL,15.0,CAD->LAM,5.0,1.0,,1.712893124953253,False,,,,0.003881977882561062,,
small,EWALL,15.0,CAD->LAM,5.0,2.0,,1.7159640860278642,False,,,,0.004697996382745757,,
small,EWALL,15.0,CAD->LAM,5.0,3.0,,1.7148863977913964,False,,,,0.005068996074280662,,
small,EWALL,15.0,CAD->LAM,5.0,4.0,,1.7177759593901978,False,,,,0.003600441206242529,,
small,EWALL,15.0,CAD->LAM,21.0,0.0,,0.8836315468061016,False,,,,0.00777807133562977,,
small,EWALL,15.0,CAD->LAM,21.0,4.0,,0.8815954981040315,False,,,,0.007977510063779522,,
small,EWALL,15.0,CAD->LAM,21.0,8.0,,0.886327997710516,False,,,,0.00855954507690226,,
small,EWALL,15.0,CAD->LAM,21.0,13.0,,0.887181414792862,False,,,,0.008673684258424134,,
small,EWALL,15.0,CAD->LAM,21.0,17.0,,0.8879171715049915,False,,,,0.008840357344490332,,
small,EWALL,15.0,CAD->LAM,63.0,0.0,,0.5378017963299463,False,,,,0.015128344741547069,,
small,EWALL,15.0,CAD->LAM,63.0,13.0,,0.5421123743340148,False,,,,0.015211151467406186,,
small,EWALL,15.0,CAD->LAM,63.0,25.0,,0.5345469783530266,False,,,,0.015949277611466733,,
small,EWALL,15.0,CAD->LAM,63.0,38.0,,0.5217875189450951,False,,,,0.013812926102123604,,
small,EWALL,15.0,CAD->LAM,63.0,50.0,,0.5350641836305934,False,,,,0.01237573290666532,,
small,EWALL,15.0,LAM->CAD,,,1.0,1.708317933342362,True,-0.003003942277561622,-0.0006406232151881103,0.003088244008848273,0.003483398799052343,0.0,0.003483398799052343
small,EWALL,15.0,LAM->CAD,,,0.7,1.7073178336743928,True,-0.003040409455306259,-0.0006423600663863216,0.0032600625788121174,0.003489331967143303,0.00014737814948793105,0.0033419538176553717
small,EWALL,15.0,LAM->CAD,,,0.5,1.706622387667058,True,-0.003051554717564131,-0.0006401728809023455,0.0033622382341613744,0.003493457753994211,0.00026426610210986606,0.003229191651884345
small,EWALL,15.0,LAM->CAD,,,0.35,1.7055378500894525,True,-0.0030781988449005704,-0.0006396415655612192,0.003466117886261555,0.003499891856469181,0.0003758407524929358,0.0031240511039762452
small,EWALL,15.0,LAM->CAD,,,0.25,1.7044367524237842,True,-0.0031972078862608777,-0.0006549406870894059,0.0035874404232376644,0.0035064242029384483,0.00047616114789424076,0.0030302630550442075
