panel,family,state,side,q,w,depth,cadence,gross,kind,nswitch_real,sw_ratio,nruns,max_runlen_real,sd_runlen_ratio,max_run_ratio,tail_share,over_share,tail_share_real,pvol_10bps,km_exact,excess_0bps,excess_10bps,excess_25bps,seedsd_0bps,seedsd_10bps,seedsd_25bps,excess_IS,excess_OOS
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,SM_DOM,56,1.0,28,57,6.9788197757245225,8.543859649122805,0.9474708171206222,0.9474708171206222,1.0,0.12584298713142733,1.0,0.11650146646765391,0.11566709127272601,0.11422800621973966,0.03098281450095991,0.03146403222677613,0.032256008229973,-0.02445330604256174,0.23820490694666763
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,SM_SPLIT2,56,0.9991071428571429,28,57,4.842523947842534,4.280701754385964,0.9494163424124513,0.9494163424124513,1.0,0.12666298896399092,1.0,0.13703112644622328,0.1374940813326776,0.13652160084701787,0.026147160162134326,0.02630574563815648,0.026593907657669183,-0.007073652611238657,0.24782970160748719
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,SM_SPLIT4,56,1.0,28,57,3.2898796916483257,2.157894736842105,0.9533073929961089,0.9533073929961089,1.0,0.12640083066463767,1.0,0.11276774394626876,0.11317842205341966,0.11189757291815111,0.028767185466705494,0.028883322818266926,0.02911790459864501,-0.010933473120127823,0.22894217377027015
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,SM_SPLIT8,56,1.0,28,57,2.123662752314008,1.0877192982456139,0.961089494163424,0.961089494163424,1.0,0.1263567037457321,1.0,0.11632694446824954,0.11677841455541738,0.11780033350312297,0.03950570914657302,0.03959664205937761,0.03975359788986491,-0.00474558048263346,0.2554840021877768
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,SM_LONE,56,1.0,28,57,0.575796113126738,1.0,1.0,0.0,1.0,0.12638470293351695,1.0,0.1254996571812026,0.12534154538323883,0.12489436812497834,0.03372371259478991,0.03357114689730398,0.033366891243762416,-0.02309724349453207,0.2520304271824797
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,SM_FILL,56,0.9991071428571429,28,57,1.9671581833093625,1.0,0.9630350194552527,0.0,1.0,0.12587951303270417,1.0,0.12244206547505199,0.12194580408016631,0.1209759136595317,0.03955942793760713,0.03916730023308151,0.03859704026274595,-0.011658205640301733,0.23511654350039424
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,W,1.0,SM_UNIF,56,1.0,28,57,0.03707661559336635,0.33333333333333326,1.0,0.0,1.0,0.126596327258964,1.0,0.1462461712039116,0.14609928524009996,0.1457036426099791,0.04443759917209059,0.04395207727652284,0.04322160793224699,0.007647599535181959,0.2651900869196271
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,RAND,116,7.555603448275863,58,49,0.03866917653051704,0.07244897959183674,0.20862068965517241,0.0,0.9695740365111561,0.09364163665570438,0.0,0.3714370336794217,0.7180158074241336,1.2318530397416425,0.08966053595780545,0.08948779738878669,0.08949792844084359,0.5095901693604787,0.8503178598037898
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,BLOCK,116,0.9995689655172413,58,49,0.9982386831220487,0.9959183673469388,0.9695740365111559,0.0,0.9695740365111561,0.09356141209983491,0.95,0.31823762317777715,0.3161311025647516,0.31475570199348146,0.10254617082629226,0.10305644173154431,0.10370964849462176,0.1758467864178277,0.4780121933234361
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,BLOCK2,116,1.0,58,49,0.998092700658692,1.0,0.9695740365111559,0.0,0.9695740365111561,0.09294848644763261,0.85,0.3023168989480135,0.30141379575411587,0.3021782683424128,0.06067191167323074,0.06155204780670096,0.06298901845309941,0.13825350164877298,0.4723399550893448
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,SM_DOM,116,1.0,58,49,5.833611093605369,8.897959183673468,0.8843813387423936,0.8843813387423936,0.9695740365111561,0.09396722482577324,1.0,0.3196167818472061,0.3199944636208217,0.3188200936909904,0.055411610156969056,0.05641391177508325,0.05792953582912495,0.1356192419729439,0.4270363036100535
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,SM_SPLIT2,116,0.9991379310344828,58,49,4.088652955462169,4.4693877551020424,0.8864097363083164,0.8864097363083164,0.9695740365111561,0.09377736338072681,1.0,0.33111212751652286,0.32859328041541924,0.3243420508634433,0.06858276330673463,0.0691869030502104,0.07020171874923865,0.16262100701493193,0.4479831999961654
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,SM_SPLIT4,116,1.0,58,49,2.839034217757244,2.2448979591836737,0.8904665314401623,0.8904665314401623,0.9695740365111561,0.09301817443824131,1.0,0.24915779707981445,0.24951917455757983,0.2514148468342744,0.05187342872363429,0.05215530301977149,0.0526568975255948,0.1346553043511578,0.37396249310911867
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,SM_SPLIT8,116,0.9995689655172415,58,49,1.9317904748314363,1.1428571428571428,0.898580121703854,0.898580121703854,0.9695740365111561,0.09304821127424083,1.0,0.28759292091126754,0.2869984231554634,0.2858685182139519,0.08061047714325603,0.08034419205574078,0.07990954704099466,0.18496869725369802,0.41725792781436155
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,SM_LONE,116,0.9995689655172413,58,49,0.5542241648687944,1.0,1.0,0.0,0.9695740365111561,0.09313205720494608,1.0,0.28461625806389257,0.2850622717097259,0.28531856790650967,0.06626351292860774,0.06575947904072196,0.06496213495786944,0.15830559301475466,0.41830757744354774
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,SM_FILL,116,0.9995689655172413,58,49,1.7886548863595628,1.0,0.9026369168356998,0.0,0.9695740365111561,0.09326007150914095,1.0,0.32115484146769313,0.319325954512515,0.31591311956217155,0.09764008270397784,0.09643144100875499,0.09457495548361967,0.15014221162941005,0.4550645932510148
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,0.75,SM_UNIF,116,0.9991379310344828,58,49,0.05151204434675938,0.1836734693877551,1.0,0.0,0.9695740365111561,0.0933536603869983,1.0,0.29825071209220066,0.29784899122513536,0.2968699585874671,0.08325804021337097,0.08264920888537569,0.08163158580316036,0.1133600066758258,0.48408927874977087
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,RAND,116,7.551293103448276,58,49,0.03758702943241888,0.0642857142857143,0.2115618661257607,0.0,0.9695740365111561,0.12506950099451147,0.0,0.2696877931188447,0.6142088410361223,1.1263798212867577,0.08092386629006275,0.08008151605174428,0.07973875793029236,0.46643367261216656,0.773079528423438
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,BLOCK,116,0.9995689655172413,58,49,0.9972997793099603,1.0,0.9694726166328597,0.0,0.9695740365111561,0.12454887675289197,0.8,0.3091804795910241,0.3094710625029822,0.3100040447557702,0.05787038044232481,0.057499633352472226,0.05705504590865454,0.15942074546607743,0.46272495550654047
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,BLOCK2,116,0.9995689655172415,58,49,0.9986840133606606,1.0,0.9695740365111559,0.0,0.9695740365111561,0.12377894545181126,0.95,0.31245907044430277,0.31176774623332454,0.3101097098750845,0.16355030383301353,0.16281783763026553,0.16162053387060998,0.15121039003899467,0.4784858674059988
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,SM_DOM,116,1.0,58,49,5.833611093605369,8.897959183673468,0.8843813387423936,0.8843813387423936,0.9695740365111561,0.1254141259267541,1.0,0.33138361242256853,0.33114126195861465,0.3297856495242632,0.06455305697777913,0.06612768574122635,0.06846776893816331,0.11547586831440781,0.43984580540430707
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,SM_SPLIT2,116,1.0,58,49,4.088652955462169,4.4693877551020424,0.8864097363083164,0.8864097363083164,0.9695740365111561,0.12475621898274691,1.0,0.3092953730005441,0.3075530182714844,0.304491799193125,0.06145850287154578,0.06209306381292477,0.06307919209118021,0.1030958222879731,0.47535425924827857
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,SM_SPLIT4,116,1.0,58,49,2.839034217757244,2.2448979591836737,0.8904665314401623,0.8904665314401623,0.9695740365111561,0.12426191626367875,1.0,0.2916943865503471,0.29312622655176446,0.29489407291173847,0.07606757324198785,0.0757841011908041,0.07539262868548163,0.1714705955645231,0.4436016924483476
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,SM_SPLIT8,116,1.0,58,49,1.9317904748314363,1.1428571428571428,0.898580121703854,0.898580121703854,0.9695740365111561,0.12452796517579115,1.0,0.27509665477330747,0.2742796794378467,0.2726078472457632,0.07600292796430691,0.0764584907144471,0.07718758045997685,0.09175075066084815,0.45221177521627665
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,SM_LONE,116,0.9995689655172413,58,49,0.5542241648687944,1.0,1.0,0.0,0.9695740365111561,0.12468008228942831,1.0,0.2639986222474128,0.2641021319731283,0.2637908154988092,0.07381587076191388,0.07304105629966677,0.07178034319949066,0.14927367060451385,0.4172281064605803
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,SM_FILL,116,1.0,58,49,1.7886548863595628,1.0,0.9026369168356998,0.0,0.9695740365111561,0.12498967035242674,1.0,0.31648167264929317,0.316891003431484,0.3169906869707405,0.0730707936385319,0.07288742640681069,0.07260925685201365,0.14176832104070286,0.4697466587627755
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,D,1.0,SM_UNIF,116,1.0,58,49,0.05151204434675938,0.1836734693877551,1.0,0.0,0.9695740365111561,0.12467536662721426,1.0,0.3463226228878896,0.34725816735451165,0.346262032589362,0.0609722846850321,0.060554682931602925,0.05991275760775409,0.21579701787936434,0.49743470047833327
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,RAND,56,16.218749999999996,28,57,0.029368490785990874,0.06666666666666667,0.21935797665369652,0.0,1.0,0.09314481160245242,0.0,0.1887519765658381,0.5809469856018397,1.1629354876835167,0.09648420524988319,0.09467672701884844,0.09253555339837362,0.35196370851023245,0.817575725056923
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,BLOCK,56,0.9991071428571429,28,57,0.9934381087430586,1.0,1.0,0.0,1.0,0.09295990815486277,0.85,0.2312024516929453,0.23571147218275712,0.2417966550024745,0.06638522625650567,0.0671106204908069,0.06823939213399197,0.010544862255389864,0.43851768417361714
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,BLOCK2,56,1.0,28,57,1.0007377250591578,1.0,0.9999027237354084,0.0,1.0,0.09295300224918453,0.95,0.18943480677723323,0.19069376122132914,0.19666433526755717,0.06969978770519074,0.0699862956352902,0.07059006191781378,-0.07242283546137535,0.4162573984338671
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,SM_DOM,56,1.0,28,57,6.9788197757245225,8.543859649122805,0.9474708171206222,0.9474708171206222,1.0,0.09334543500450897,1.0,0.16500504980061426,0.16564958808354985,0.16616915095730544,0.0518708496236063,0.05256597099184314,0.05361796911936704,-0.09422963886193336,0.379275707056003
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,SM_SPLIT2,56,1.0,28,57,4.842523947842534,4.280701754385964,0.9494163424124513,0.9494163424124513,1.0,0.09386891273379672,1.0,0.23424303015088654,0.2363131646779642,0.23888041393309006,0.06281523476608132,0.06302079484599282,0.06336863222433811,-0.04165429753129568,0.46930276959519507
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,SM_SPLIT4,56,0.9991071428571429,28,57,3.2898796916483257,2.157894736842105,0.9533073929961089,0.9533073929961089,1.0,0.09295462728681911,1.0,0.2217585936566746,0.22390936578939513,0.22838476072655994,0.0842990980457366,0.08493405181799081,0.0858615180760869,-0.09797438925749202,0.4243337001983041
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,SM_SPLIT8,56,1.0,28,57,2.123662752314008,1.0877192982456139,0.961089494163424,0.961089494163424,1.0,0.09297383010835478,1.0,0.16068667950157178,0.16146939587475406,0.16319014226697087,0.061773464095331326,0.06202235401182667,0.06241436081716563,-0.04168525621771091,0.3779741923384332
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,SM_LONE,56,0.9991071428571429,28,57,0.575796113126738,1.0,1.0,0.0,1.0,0.09334599024244197,1.0,0.19945473694313942,0.20241419277086536,0.20701091311156578,0.08389686881136578,0.08355284151496296,0.08298769514841707,-0.046185871739996665,0.45057710062523754
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,SM_FILL,56,1.0,28,57,1.9671581833093625,1.0,0.9630350194552527,0.0,1.0,0.09283230425246457,1.0,0.19123723811094706,0.19554027522176431,0.2015259959192472,0.08363184522833855,0.08347239807743669,0.0832113137747689,-0.12057056365769359,0.41995606027318866
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,0.75,SM_UNIF,56,1.0,28,57,0.03707661559336635,0.33333333333333326,1.0,0.0,1.0,0.09318664054362494,1.0,0.22620650566742284,0.23061549974560092,0.235610193993406,0.05105862426609328,0.0509631755139274,0.05085315859300997,-0.04181136242550354,0.4768807759686508
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,1.0,RAND,56,16.213392857142857,28,57,0.029055952440228443,0.060526315789473685,0.21945525291828796,0.0,1.0,0.1247282487984335,0.0,0.19035877935301937,0.5825178734314844,1.1627723091025182,0.0768623700040899,0.07624514925457587,0.07595330365737733,0.3479188751824225,0.7880032073561318
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,1.0,BLOCK,56,1.0,28,57,0.9972224581158393,1.0,1.0,0.0,1.0,0.12489166418724032,0.95,0.20714629847677646,0.209106846302614,0.21148088047837044,0.09997423000873197,0.10053236431157744,0.10133746485590206,-0.07365064865326376,0.4716143501341661
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,1.0,BLOCK2,56,1.0,28,57,1.0,1.0,1.0,0.0,1.0,0.12368553525507911,1.0,0.1870633196492234,0.18790502100255346,0.19048672645466258,0.07504964383126345,0.07543182195206735,0.07609959318091791,-0.10089394286263204,0.40964348388141514
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,1.0,SM_DOM,56,1.0,28,57,6.9788197757245225,8.543859649122805,0.9474708171206222,0.9474708171206222,1.0,0.12432365647152879,1.0,0.21807360219695504,0.2227126676303895,0.22844019609323685,0.05966233400402166,0.060755316564682936,0.062385796578948334,-0.08963524896399838,0.42385575289403077
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,1.0,SM_SPLIT2,56,0.9991071428571429,28,57,4.842523947842534,4.280701754385964,0.9494163424124513,0.9494163424124513,1.0,0.12385304778363707,1.0,0.1713739985472179,0.17600782693906675,0.18197106982163486,0.06786791146984093,0.06889218344619231,0.07045910836326642,-0.08077845556732849,0.3735792625160165
U56,BREADTH-LO,BREADTH,LO,0.07,252,1.0,W,1.0,SM_SPLIT4,56,1.0,28,57,3.2898796916483257,2.157894736842105,0.9533073929961089,0.9533073929961089,1.0,0.12394169076517247,1.0,0.17901975765237066,0.1816932813759219,0.18664484949081855,0.0906397684398065,0.09164466136546208,0.09312603031048748,-0.05453701411698969,0.41398671230307926
