panel,arm,bps,real_gross,turn_yr,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,ov_all,ov_elig,fail4a,fail4b,n
SMALL439,EW_ELIG,10,0.7500299579738785,13.37693898813432,0.03647148235756492,0.3344127721447989,-0.402170518904032,0.4342636213686131,0.2598435039567221,0.42099831183753034,0.28838720570009674,0.031061337634294084,-0.4021705189040341,0.3916113623705035,0.9402298850574713,"H1,H2,DD","H1,H2,OOS,DD,CAGR",
SMALL439,EW_ELIG,25,0.7500299579738785,13.37693898813432,0.01585650654703996,0.18458888052783679,-0.4220801696725126,0.2926990290223098,0.10166671012718542,0.280968557609851,0.13282758014824433,0.008777132265783472,-0.42208016967251305,0.3916113623705035,0.9402298850574713,"H1,H2,DD","H1,H2,OOS,DD,CAGR",
SMALL439,NORM5,0,0.7500592739538822,30.069855217871524,0.08186849363814841,0.44245245081347834,-0.34240789448493925,0.5650827837981561,0.34020334990684264,0.24849320932932503,0.5456421923128688,0.11462084700048303,-0.34240789448494,0.014000187739374172,0.04629608841440836,"H1,H2,DD","H1,H2,OOS,DD,CAGR",5.0
SMALL439,NORM5,10,0.7500592739538822,30.069855217871524,0.0498191861921653,0.3205255416325454,-0.40198651084075554,0.44271928855575565,0.2180582363367905,0.12632006059843445,0.42321225444554145,0.07951506756104587,-0.4019865108407553,0.014000187739374172,0.04629608841440836,"H1,H2,DD","H1,H2,OOS,DD,CAGR",5.0
SMALL439,NORM5,25,0.7500592739538822,30.069855217871524,0.003476380716495475,0.13760094478861692,-0.48145681997962286,0.25889648981068575,0.03498758562956201,-0.056988172777475164,0.23953717222677506,0.028872709898217996,-0.48145681997962253,0.014000187739374172,0.04629608841440836,"H1,H2,DD","H1,H2,OOS,DD,CAGR",5.0
SMALL439,NORM10,0,0.7501783391126033,24.255269024622024,0.10490301384156009,0.6046512764847587,-0.31227030773051057,0.6684123829108496,0.5549736077320447,0.4801829094682387,0.6736592471350419,0.12513214454701993,-0.3122703077305108,0.027974385937701247,0.08722667175066796,"H2,DD","H1,H2,OOS,DD",10.0
SMALL439,NORM10,10,0.7501783391126033,24.255269024622024,0.07842544261433249,0.48162880057064855,-0.31402324999329234,0.5429408566365387,0.4332277394888406,0.3562420266203172,0.5507369020764515,0.09690985625461979,-0.31402324999329256,0.027974385937701247,0.08722667175066796,"H1,H2,DD","H1,H2,OOS,DD,CAGR",10.0
SMALL439,NORM10,25,0.7501783391126033,24.255269024622024,0.03986837043536151,0.29701536548004687,-0.3360053584175702,0.3545414434564963,0.25060890301732813,0.1702144965166282,0.3662898425873601,0.05586992523165013,-0.3360053584175693,0.027974385937701247,0.08722667175066796,"H1,H2,DD","H1,H2,OOS,DD,CAGR",10.0
SMALL439,NORM20,0,0.7501434122472463,20.46256681112615,0.08778159761409965,0.5794085551354667,-0.3119709049885251,0.7251192562533938,0.46498636058839754,0.5399400431739471,0.6024687392303567,0.09598401129837475,-0.311970904988525,0.05586059283117956,0.16714334587693663,"H2,DD","H1,H2,OOS,DD,CAGR",20.0
SMALL439,NORM20,10,0.7501434122472463,20.46256681112615,0.06574739095431226,0.45922525792697805,-0.32356290953762723,0.6066700072609916,0.3423887205050211,0.4249392414937447,0.47911892412625595,0.07210125048788618,-0.323562909537627,0.05586059283117956,0.16714334587693663,"H2,DD","H1,H2,OOS,DD,CAGR",20.0
SMALL439,NORM20,25,0.7501434122472463,20.46256681112615,0.03351244494626959,0.2789028362038297,-0.35454120270837575,0.42880377518920076,0.15855525508011756,0.2523290765426518,0.29407909815443234,0.037228995542119225,-0.3545412027083763,0.05586059283117956,0.16714334587693663,"H1,H2,DD","H1,H2,OOS,DD,CAGR",20.0
SMALL439,NORM30,0,0.7501040450594758,18.789581031620983,0.0734553589491489,0.5252995912216668,-0.3163839098240937,0.6008549644831837,0.4692847658250142,0.45916851344243625,0.5625324186775797,0.08325666449220992,-0.3163839098240936,0.08360586033545173,0.2449152760626301,"H1,H2,DD","H1,H2,OOS,DD,CAGR",30.0
SMALL439,NORM30,10,0.7501040450594758,18.789581031620983,0.05347012378160976,0.407148952058351,-0.32818979552299143,0.48186390998064516,0.3506588871412264,0.3431782666484972,0.4428380164155237,0.06182145512029846,-0.3281897955229903,0.08360586033545173,0.2449152760626301,"H1,H2,DD","H1,H2,OOS,DD,CAGR",30.0
SMALL439,NORM30,25,0.7501040450594758,18.789581031620983,0.02417325172188134,0.22992971835803283,-0.35591382360558654,0.30335486324573996,0.17275156044626988,0.16920860927439577,0.26329849827842744,0.030444787481126223,-0.35591382360558554,0.08360586033545173,0.2449152760626301,"H1,H2,DD","H1,H2,OOS,DD,CAGR",30.0
SMALL439,NORM40,0,0.7500965143849524,17.563103646689328,0.07126263609654959,0.5287009552809881,-0.31797285905129047,0.5549486364462848,0.5127409290611384,0.4429881557046065,0.5766044606666547,0.08240659463241307,-0.3179728590512906,0.11100625201768738,0.3193278592694601,"H1,H2,DD","H1,H2,OOS,DD,CAGR",40.0
SMALL439,NORM40,10,0.7500965143849524,17.563103646689328,0.05260634416233567,0.4131842622176483,-0.32863521039764887,0.4383028867800561,0.3969783620215446,0.3290466446970912,0.45989067937933764,0.06246312902743667,-0.3286352103976492,0.11100625201768738,0.3193278592694601,"H1,H2,DD","H1,H2,OOS,DD,CAGR",40.0
SMALL439,NORM40,25,0.7500965143849524,17.563103646689328,0.025216517723437137,0.23995536306805912,-0.3553432033919801,0.2634209385696003,0.22335786375530284,0.1581896246909722,0.2848606494331418,0.03322022915307499,-0.3553432033919801,0.11100625201768738,0.3193278592694601,"H1,H2,DD","H1,H2,OOS,DD,CAGR",40.0
SMALL439,NORM50,0,0.750085468747035,16.70423624358588,0.06955742939075571,0.5297836959460376,-0.3264009503320129,0.5408320613666577,0.5263163734203922,0.463854089743887,0.5670497448207962,0.07850307501673304,-0.326400950332012,0.13788874398837547,0.38930445898348554,"H1,H2,DD","H1,H2,OOS,DD,CAGR",50.0
SMALL439,NORM50,10,0.750085468747035,16.70423624358588,0.05183350873247816,0.41644532689519076,-0.34361608869489324,0.4278956286619115,0.4114894179499699,0.35406001926212294,0.45147224268839425,0.05944980053525328,-0.3436160886948939,0.13788874398837547,0.38930445898348554,"H1,H2,DD","H1,H2,OOS,DD,CAGR",50.0
SMALL439,NORM50,25,0.750085468747035,16.70423624358588,0.025785150303633042,0.2464936393501816,-0.3686292263177179,0.258555938997348,0.23930267955557097,0.1894042582641994,0.2781722788032755,0.03148579399301754,-0.36862922631771666,0.13788874398837547,0.38930445898348554,"H1,H2,DD","H1,H2,OOS,DD,CAGR",50.0
SMALL439,NORM60,0,0.7500787571581546,15.876655040916242,0.0673829332919742,0.5237069770759877,-0.33068009615469307,0.5525375322532438,0.5060170617324468,0.47697730553997164,0.5505209571390051,0.0744056803101254,-0.33068009615469285,0.16414680956041108,0.45512705317681834,"H1,H2,DD","H1,H2,OOS,DD,CAGR",60.0
SMALL439,NORM60,10,0.7500787571581546,15.876655040916242,0.050563313588022574,0.41371206208015776,-0.34715016220797756,0.44372125027238224,0.3939236603461139,0.37181427200658357,0.4375996506138044,0.05623453963517755,-0.3471501622079781,0.16414680956041108,0.45512705317681834,"H1,H2,DD","H1,H2,OOS,DD,CAGR",60.0
SMALL439,NORM60,25,0.7500787571581546,15.876655040916242,0.025818830084204603,0.2487911585549228,-0.37110955492949504,0.2805641923401365,0.225863143849241,0.21412530599196936,0.2682984244576339,0.029540098321986452,-0.3711095549294946,0.16414680956041108,0.45512705317681834,"H1,H2,DD","H1,H2,OOS,DD,CAGR",60.0
SMALL439,NORM75,0,0.7500702229703391,14.940467327502216,0.06753088366562232,0.5331088883850208,-0.34676295873389007,0.5737137001789928,0.5066269421881817,0.4979683483815857,0.5536626684597651,0.07355852894473713,-0.34676295873389074,0.2022609107870423,0.5470139725801045,"H1,H2,DD","H1,H2,OOS,DD,CAGR",75.0
SMALL439,NORM75,10,0.7500702229703391,14.940467327502216,0.05169131252653969,0.42725528792008755,-0.36189805470883074,0.469256536594394,0.39848055108681696,0.3960045678814171,0.44539943183253317,0.05650768001777795,-0.3618980547088305,0.2022609107870423,0.5470139725801045,"H1,H2,DD","H1,H2,OOS,DD,CAGR",75.0
SMALL439,NORM75,25,0.7500702229703391,14.940467327502216,0.02836177543399243,0.2685738612248161,-0.38395565840707824,0.3126683700387141,0.23636741049493157,0.24314550249662004,0.28311110269851464,0.03142665237986497,-0.38395565840707835,0.2022609107870423,0.5470139725801045,"H1,H2,DD","H1,H2,OOS,DD,CAGR",75.0
SMALL439,NORM90,0,0.750051748607987,14.436853233183493,0.058655843271056884,0.4785979610687359,-0.36704970030014594,0.5359461367480561,0.43863867123966244,0.4794286359655075,0.4795573829388997,0.06118058048652375,-0.36704970030014705,0.2385110961548603,0.6304529650886438,"H1,H2,DD","H1,H2,OOS,DD,CAGR",90.0
SMALL439,NORM90,10,0.750051748607987,14.436853233183493,0.0434729188926406,0.3749419947416003,-0.3811487507391066,0.43435259493283246,0.33213409905747493,0.3792065522856899,0.37373896758524033,0.04490348297800151,-0.3811487507391095,0.2385110961548603,0.6304529650886438,"H1,H2,DD","H1,H2,OOS,DD,CAGR",90.0
SMALL439,NORM90,25,0.750051748607987,14.436853233183493,0.02109656947528138,0.2195752604504799,-0.4017198604381311,0.28208526283593455,0.17249853946310462,0.22900098151336531,0.21512530795481952,0.02094421223542975,-0.4017198604381318,0.2385110961548603,0.6304529650886438,"H1,H2,DD","H1,H2,OOS,DD,CAGR",90.0
SMALL439,NORM120,0,0.7500372557152187,13.69344690056276,0.05270076279290792,0.4438448641765787,-0.38612698463087247,0.4968487593584178,0.407417770004269,0.5029365052588793,0.4132596559401578,0.050188546782772736,-0.3861269846308708,0.3035229176309415,0.7718009336481888,"H1,H2,DD","H1,H2,OOS,DD,CAGR",120.0
SMALL439,NORM120,10,0.7500372557152187,13.69344690056276,0.038373269830554335,0.3436414999193255,-0.39972839642801117,0.40007173948218727,0.30328351280956845,0.4073980149470097,0.3102370227014491,0.034785494146128526,-0.3997283964280116,0.3035229176309415,0.7718009336481888,"H1,H2,DD","H1,H2,OOS,DD,CAGR",120.0
SMALL439,NORM120,25,0.7500372557152187,13.69344690056276,0.017238158307850915,0.1934888162094505,-0.4195766673068395,0.2550621420783614,0.1472411140697297,0.2642248501983713,0.15586804208243143,0.012093559630592665,-0.41957666730683896,0.3035229176309415,0.7718009336481888,"H1,H2,DD","H1,H2,OOS,DD,CAGR",120.0
SMALL439,NORM150,0,0.7500310760490362,13.34920384916554,0.0510609981934711,0.4359446042266653,-0.39139127991162437,0.5170632878005134,0.37752138331541996,0.5106339208800456,0.3968269160127102,0.04725272177679729,-0.3913912799116239,0.35253986923799024,0.8697183314819406,"H1,H2,DD","H1,H2,OOS,DD,CAGR",150.0
SMALL439,NORM150,10,0.7500310760490362,13.34920384916554,0.03711240026991347,0.3371001316247439,-0.4048643783025029,0.42263774458208453,0.27396571857966356,0.41647529594928967,0.2951550656409327,0.03227406524788545,-0.404864378302503,0.35253986923799024,0.8697183314819406,"H1,H2,DD","H1,H2,OOS,DD,CAGR",150.0
SMALL439,NORM150,25,0.7500310760490362,13.34920384916554,0.016527313732869864,0.18899389334895186,-0.42452617311066376,0.2811396685131254,0.11881754711598443,0.2753868971402307,0.1428171460455218,0.010197126788530575,-0.4245261731106632,0.35253986923799024,0.8697183314819406,"H1,H2,DD","H1,H2,OOS,DD,CAGR",150.0
SMALL439,NORM180,0,0.7500309064230062,13.34617115829916,0.05102465028400727,0.43715777537754247,-0.38761821095614646,0.5339946660029484,0.3668005148292169,0.5200745276332006,0.3937299903122086,0.04663603030420593,-0.38761821095614657,0.3807588245102222,0.9213576180497716,"H1,H2,DD","H1,H2,OOS,DD,CAGR",180.0
SMALL439,NORM180,10,0.7500309064230062,13.34617115829916,0.03707990698203778,0.337855066487604,-0.4012207997536865,0.43980958975556067,0.26220535573086495,0.4268247638235252,0.2908529276373891,0.03155214479617463,-0.4012207997536865,0.3807588245102222,0.9213576180497716,"H1,H2,DD","H1,H2,OOS,DD,CAGR",180.0
SMALL439,NORM180,25,0.7500309064230062,13.34617115829916,0.01650031887904957,0.18905824085847509,-0.4210697523252417,0.2986694953434249,0.10549551152230861,0.28710221262009966,0.13670138566164025,0.009323070625312457,-0.42106975232524047,0.3807588245102222,0.9213576180497716,"H1,H2,DD","H1,H2,OOS,DD,CAGR",180.0
SMALL439,NORM240,0,0.7500301447994914,13.378512669435707,0.05056544848181521,0.43517723972938716,-0.38852453242942575,0.528733050930548,0.36688666096007533,0.5144539264351089,0.393438172543617,0.046384365735168354,-0.388524532429426,0.3910816821670915,0.9394186666715759,"H1,H2,DD","H1,H2,OOS,DD,CAGR",240.0
SMALL439,NORM240,10,0.7500301447994914,13.378512669435707,0.03659298153868251,0.33520982358761425,-0.402170518904032,0.4342636213686131,0.26134688197461414,0.42099831183753034,0.2896531351166808,0.03125685574906245,-0.4021705189040341,0.3910816821670915,0.9394186666715759,"H1,H2,DD","H1,H2,OOS,DD,CAGR",240.0
SMALL439,NORM240,25,0.7500301447994914,13.378512669435707,0.01597325927827531,0.1854249317785395,-0.4220801696725126,0.2926990290223098,0.10323454759422271,0.280968557609851,0.13415273129086644,0.008964681851380885,-0.42208016967251305,0.3910816821670915,0.9394186666715759,"H1,H2,DD","H1,H2,OOS,DD,CAGR",240.0
SMALL439+SPY,EW_ALL,0,0.750101185969866,1.7369445488871675,0.1037521506109873,0.6894514967757145,-0.35931784163789415,0.8094434888656251,0.6248744012534514,0.7852187124975847,0.6480074134664747,0.10300099765789139,-0.3593178416378956,1.0,0.3927915050235791,DD,"H1,H2,OOS,DD",
SMALL439+SPY,EW_ALL,10,0.750101185969866,1.7369445488871675,0.10183625895256365,0.678732815956945,-0.36105245110265494,0.7975866750177358,0.6146406993513791,0.7741561917276282,0.6373624539751358,0.10094957269647886,-0.36105245110265394,1.0,0.3927915050235791,DD,"H1,H2,OOS,DD",
SMALL439+SPY,EW_ALL,25,0.750101185969866,1.7369445488871675,0.09896852757285401,0.6626537436197321,-0.36364568235595596,0.7798020837997621,0.5992884478841146,0.7575631315224977,0.6213933279001354,0.09787944032503981,-0.3636456823559556,1.0,0.3927915050235791,DD,"H1,H2,OOS,DD",
SMALL439+SPY,EW_ELIG,0,0.750030395271379,13.344631929162476,0.05054966089916202,0.4356610058955116,-0.3877160780388953,0.5292860142209317,0.3672507034685455,0.5144094729406938,0.3941705767859702,0.046410645957306595,-0.38771607803889674,0.3927915050235791,0.9402298850574713,"H1,H2,DD","H1,H2,OOS,DD,CAGR",
SMALL439+SPY,EW_ELIG,10,0.750030395271379,13.344631929162476,0.03661238327430194,0.3357458793561415,-0.40137458619257216,0.4348670034722876,0.2617678037903923,0.42093233940215635,0.2904778307771078,0.03132899088097685,-0.40137458619257294,0.3927915050235791,0.9402298850574713,"H1,H2,DD","H1,H2,OOS,DD,CAGR",
SMALL439+SPY,EW_ELIG,25,0.750030395271379,13.344631929162476,0.016043724834054807,0.18604259497490516,-0.4213027550227386,0.29338263896833183,0.10374302822619717,0.28087640635260697,0.13511744774139267,0.00910315155293473,-0.4213027550227393,0.3927915050235791,0.9402298850574713,"H1,H2,DD","H1,H2,OOS,DD,CAGR",
SMALL439+SPY,NORM5,0,0.7500592739538822,30.069855217871524,0.08186849363814841,0.44245245081347834,-0.34240789448493925,0.5650827837981561,0.34020334990684264,0.24849320932932503,0.5456421923128688,0.11462084700048303,-0.34240789448494,0.013959430253366148,0.046090412707147116,"H1,H2,DD","H1,H2,OOS,DD,CAGR",5.0
SMALL439+SPY,NORM5,10,0.7500592739538822,30.069855217871524,0.0498191861921653,0.3205255416325454,-0.40198651084075554,0.44271928855575565,0.2180582363367905,0.12632006059843445,0.42321225444554145,0.07951506756104587,-0.4019865108407553,0.013959430253366148,0.046090412707147116,"H1,H2,DD","H1,H2,OOS,DD,CAGR",5.0
SMALL439+SPY,NORM5,25,0.7500592739538822,30.069855217871524,0.003476380716495475,0.13760094478861692,-0.48145681997962286,0.25889648981068575,0.03498758562956201,-0.056988172777475164,0.23953717222677506,0.028872709898217996,-0.48145681997962253,0.013959430253366148,0.046090412707147116,"H1,H2,DD","H1,H2,OOS,DD,CAGR",5.0
SMALL439+SPY,NORM10,0,0.7501772126676086,24.26576566618554,0.10397199593628859,0.6004028651141481,-0.3122703077305108,0.6590993578790344,0.5549736077320447,0.4680234558410144,0.6736592471350419,0.12513214454701993,-0.3122703077305108,0.02788771900577692,0.08680315710559143,"H2,DD","H1,H2,OOS,DD",10.0
SMALL439+SPY,NORM10,10,0.7501772126676086,24.26576566618554,0.07750552511804121,0.47732209583273644,-0.314023249993293,0.5334970511331097,0.4332277394888406,0.3439084471127192,0.5507369020764515,0.09690985625461979,-0.31402324999329256,0.02788771900577692,0.08680315710559143,"H1,H2,DD","H1,H2,OOS,DD,CAGR",10.0
SMALL439+SPY,NORM10,25,0.7501772126676086,24.26576566618554,0.03896511219974763,0.292621398179268,-0.33600535841756796,0.34490149007368337,0.25060890301732813,0.15761999256625878,0.3662898425873601,0.05586992523165013,-0.3360053584175693,0.02788771900577692,0.08680315710559143,"H1,H2,DD","H1,H2,OOS,DD,CAGR",10.0
SMALL439+SPY,NORM20,0,0.7501423099251968,20.446093460601475,0.0860306923698364,0.570023010812736,-0.313691751058328,0.7241229025131679,0.4486521997413711,0.5382250903698916,0.5889205753173833,0.09331664899323333,-0.3136917510583279,0.05568751403252663,0.1662963687101868,"H2,DD","H1,H2,OOS,DD,CAGR",20.0
SMALL439+SPY,NORM20,10,0.7501423099251968,20.446093460601475,0.0640493232206274,0.449915794345963,-0.33479416717597354,0.6056001345009002,0.32625490108889854,0.4231471446422629,0.46573138739538,0.06952666704630417,-0.33479416717597354,0.05568751403252663,0.1662963687101868,"H2,DD","H1,H2,OOS,DD,CAGR",20.0
SMALL439+SPY,NORM20,25,0.7501423099251968,20.446093460601475,0.03189102807552846,0.2697121599344529,-0.3652538070846828,0.42762416731561276,0.14272950276559046,0.2504246153776822,0.28093788655636587,0.03478849138135054,-0.3652538070846838,0.05568751403252663,0.1662963687101868,"H1,H2,DD","H1,H2,OOS,DD,CAGR",20.0
SMALL439+SPY,NORM30,0,0.7501026175934445,18.81300806128724,0.07250986507405632,0.5198207944269431,-0.3163839098240938,0.5943942579448385,0.4644659425779701,0.45232114905739784,0.5577785962525748,0.08237248193031443,-0.3163839098240936,0.08334425057692053,0.2436368050564533,"H1,H2,DD","H1,H2,OOS,DD,CAGR",30.0
SMALL439+SPY,NORM30,10,0.7501026175934445,18.81300806128724,0.052517126968717465,0.40149938304547844,-0.328189795522991,0.4751642074896836,0.3457294249077979,0.3361243630891265,0.43793472365495806,0.06093568611903577,-0.32818979552299143,0.08334425057692053,0.2436368050564533,"H1,H2,DD","H1,H2,OOS,DD,CAGR",30.0
SMALL439+SPY,NORM30,25,0.7501026175934445,18.81300806128724,0.023210119630765913,0.22403308595397864,-0.355913823605585,0.29631179758014903,0.16766126312691046,0.1618589868356637,0.25817766431079925,0.029557399901450454,-0.35591382360558643,0.08334425057692053,0.2436368050564533,"H1,H2,DD","H1,H2,OOS,DD,CAGR",30.0
SMALL439+SPY,NORM40,0,0.7500954791557747,17.557766436287817,0.07073910594538946,0.5255637848029677,-0.3179728590512907,0.5483957556614135,0.5123734090139245,0.4412320156701772,0.5727029374165798,0.0817274274800126,-0.3179728590512907,0.11066251293675768,0.3176338344560544,"H1,H2,DD","H1,H2,OOS,DD,CAGR",40.0
SMALL439+SPY,NORM40,10,0.7500954791557747,17.557766436287817,0.05209718840146005,0.41005470869600036,-0.32552595704430154,0.4317648143585142,0.3966075632837778,0.32720119867161396,0.4560474754744742,0.06180853438394451,-0.3255259570443021,0.11066251293675768,0.3176338344560544,"H1,H2,DD","H1,H2,OOS,DD,CAGR",40.0
SMALL439+SPY,NORM40,25,0.7500954791557747,17.557766436287817,0.024728294750918423,0.23684436612845627,-0.35228071376778614,0.25690676282910063,0.22299271718584918,0.15621315545079859,0.28111415894114744,0.03260125861513874,-0.35228071376778547,0.11066251293675768,0.3176338344560544,"H1,H2,DD","H1,H2,OOS,DD,CAGR",40.0
SMALL439+SPY,NORM50,0,0.7500850095339927,16.704801031889634,0.06996618236371321,0.5325469221917084,-0.3263855420691185,0.5413429422003216,0.5309071646049046,0.4669254003539728,0.569655833313818,0.07890093161529999,-0.3263855420691184,0.1374649165504501,0.38721350022005846,"H1,H2,DD","H1,H2,OOS,DD,CAGR",50.0
SMALL439+SPY,NORM50,10,0.7500850095339927,16.704801031889634,0.05223500544368731,0.4191535734729273,-0.34354242796417633,0.4283097258023034,0.41606051067500005,0.357128182892347,0.45399588748629216,0.05983696951985018,-0.343542427964176,0.1374649165504501,0.38721350022005846,"H1,H2,DD","H1,H2,OOS,DD,CAGR",50.0
SMALL439+SPY,NORM50,25,0.7500850095339927,16.704801031889634,0.0261759998723754,0.2491168372355982,-0.36847368305746875,0.258825585538822,0.2438393153686885,0.1924679968754548,0.2805682618927068,0.03185739895471329,-0.3684736830574681,0.1374649165504501,0.38721350022005846,"H1,H2,DD","H1,H2,OOS,DD,CAGR",50.0
SMALL439+SPY,NORM60,0,0.7500798963718335,15.885851350834137,0.06800791130369443,0.5279503132430868,-0.32952557281343753,0.5597827803912989,0.5079017299850576,0.480632615333036,0.5550956096577794,0.07511497544920887,-0.3295255728134371,0.16365390425174686,0.4527051030878064,"H1,H2,DD","H1,H2,OOS,DD,CAGR",60.0
SMALL439+SPY,NORM60,10,0.7500798963718335,15.885851350834137,0.051168655291211396,0.4178314952872289,-0.3460071149049264,0.4508119831952092,0.3957050804139654,0.37525567493877965,0.44209907978822993,0.056929622616674225,-0.3460071149049281,0.16365390425174686,0.4527051030878064,"H1,H2,DD","H1,H2,OOS,DD,CAGR",60.0
SMALL439+SPY,NORM60,25,0.7500798963718335,15.885851350834137,0.0263955670575855,0.25272637004759535,-0.36998397674143535,0.2874299674398437,0.22748809890419144,0.21725285701506458,0.2726838589013431,0.030214365084584305,-0.3699839767414358,0.16365390425174686,0.4527051030878064,"H1,H2,DD","H1,H2,OOS,DD,CAGR",60.0
SMALL439+SPY,NORM75,0,0.7500705301929439,14.965149813149797,0.06758559223419391,0.5335469639327196,-0.34597522380203083,0.5752120459609846,0.5062304023696195,0.4962041681953726,0.5552950746954961,0.07380392075355058,-0.34597522380203205,0.20167282725479227,0.5441116041114815,"H1,H2,DD","H1,H2,OOS,DD,CAGR",75.0
SMALL439+SPY,NORM75,10,0.7500705301929439,14.965149813149797,0.05171931005476793,0.4274994110374588,-0.36116580130975884,0.47057701609583613,0.39787321381518365,0.39401534559196516,0.44685415815429563,0.056724887719403094,-0.3611658013097585,0.20167282725479227,0.5441116041114815,"H1,H2,DD","H1,H2,OOS,DD,CAGR",75.0
SMALL439+SPY,NORM75,25,0.7500705301929439,14.965149813149797,0.028351135466588406,0.2685261483886077,-0.38330267428603515,0.3137245794710419,0.23544080160437567,0.24082237334736148,0.2842960302568734,0.0316031054041519,-0.38330267428603515,0.20167282725479227,0.5441116041114815,"H1,H2,DD","H1,H2,OOS,DD,CAGR",75.0
SMALL439+SPY,NORM90,0,0.7500535387644166,14.451998629826363,0.05964896315072954,0.48566627966716225,-0.3664320707852027,0.5480144266040038,0.44180334390646464,0.48895850566161786,0.4853217025411602,0.062026493181454256,-0.36643207078520335,0.23788711881808725,0.6273061603894974,"H1,H2,DD","H1,H2,OOS,DD,CAGR",90.0
SMALL439+SPY,NORM90,10,0.7500535387644166,14.451998629826363,0.044436161582052325,0.38179649719177444,-0.3806002483733074,0.44629928047828,0.33500949306809286,0.38852129733394525,0.3792885252439753,0.04571866967275917,-0.3806002483733074,0.23788711881808725,0.6273061603894974,"H1,H2,DD","H1,H2,OOS,DD,CAGR",90.0
SMALL439+SPY,NORM90,25,0.7500535387644166,14.451998629826363,0.022016188847894913,0.2261046103594313,-0.40126992959450203,0.2938457471059571,0.17493546155655654,0.23799160446221226,0.22034686936074177,0.021714673070977852,-0.4012699295945027,0.23788711881808725,0.6273061603894974,"H1,H2,DD","H1,H2,OOS,DD,CAGR",90.0
SMALL439+SPY,NORM120,0,0.7500366177108486,13.707619524981196,0.05233365092279563,0.44163897447739753,-0.38508825992571605,0.49490051558088927,0.40497550906215213,0.4961338966129325,0.41351388705093733,0.05017715944995316,-0.38508825992571816,0.303048540387783,0.7687773532954071,"H1,H2,DD","H1,H2,OOS,DD,CAGR",120.0
SMALL439+SPY,NORM120,10,0.7500366177108486,13.707619524981196,0.03799619641899632,0.34121700700553187,-0.3987048534510197,0.39781653131769923,0.3006900345373662,0.4002028816454145,0.3103666559083304,0.03477476802972079,-0.3987048534510178,0.303048540387783,0.7687773532954071,"H1,H2,DD","H1,H2,OOS,DD,CAGR",120.0
SMALL439+SPY,NORM120,25,0.7500366177108486,13.707619524981196,0.016846762063039922,0.19074252943289174,-0.4185756123010481,0.2523529157049195,0.14442670533752588,0.256448304637284,0.15581606317344124,0.01208379358825451,-0.418575612301047,0.303048540387783,0.7687773532954071,"H1,H2,DD","H1,H2,OOS,DD,CAGR",120.0
SMALL439+SPY,NORM150,0,0.7500315952427946,13.31864583719188,0.050910399732376765,0.43529165829152217,-0.39019781800235853,0.5151976016923141,0.3777555808527956,0.5088277074097104,0.39677445489095164,0.047189261370041535,-0.39019781800235886,0.3525079882849503,0.867563786288062,"H1,H2,DD","H1,H2,OOS,DD,CAGR",150.0
SMALL439+SPY,NORM150,10,0.7500315952427946,13.31864583719188,0.0369954662633476,0.33653945868097396,-0.4036843649155901,0.42080090714888946,0.27434519634765653,0.41469970132682377,0.2952282151260003,0.032251609876216225,-0.40368436491558923,0.3525079882849503,0.867563786288062,"H1,H2,DD","H1,H2,OOS,DD,CAGR",150.0
SMALL439+SPY,NORM150,25,0.7500315952427946,13.31864583719188,0.016459280736095927,0.18857237296048218,-0.42336633173685534,0.2793507910974254,0.1194128717374912,0.27366256279960777,0.14307703772725253,0.010234049813447887,-0.42336633173685545,0.3525079882849503,0.867563786288062,"H1,H2,DD","H1,H2,OOS,DD,CAGR",150.0
SMALL439+SPY,NORM180,0,0.7500313956844658,13.307404743060067,0.051158608467446465,0.43857620972890976,-0.3866148685565425,0.5328742273347249,0.3702361497642246,0.5193237467699309,0.3963224600244772,0.04696047840966355,-0.3866148685565426,0.38137855851201885,0.920411676990706,"H1,H2,DD","H1,H2,OOS,DD,CAGR",180.0
SMALL439+SPY,NORM180,10,0.7500313956844658,13.307404743060067,0.03725217423018434,0.3394039373866055,-0.4002127046509012,0.4388272330086593,0.2657660723869484,0.42618792009502104,0.29358477859284754,0.03191587926975137,-0.40021270465090064,0.38137855851201885,0.920411676990706,"H1,H2,DD","H1,H2,OOS,DD,CAGR",180.0
SMALL439+SPY,NORM180,25,0.7500313956844658,13.307404743060067,0.016728133364021014,0.19080492038427518,-0.4200558604775636,0.29789853355234236,0.10924444045101263,0.2866408503599912,0.139643109565309,0.009743532104412589,-0.4200558604775634,0.38137855851201885,0.920411676990706,"H1,H2,DD","H1,H2,OOS,DD,CAGR",180.0
SMALL439+SPY,NORM240,0,0.7500307044345335,13.346500221321586,0.05069854507213245,0.4365897383261281,-0.3877160780388953,0.5292860142209317,0.36900327847825964,0.5144094729406938,0.3956444164707171,0.04665054244284783,-0.38771607803889674,0.3922229250293691,0.9393583517391416,"H1,H2,DD","H1,H2,OOS,DD,CAGR",240.0
