gross,split,form,oos_mae,is_tmax,is_r2,n
0.75,S2018,TORS,0.3138524781089558,3.9003288883471416,0.08682348437344944,162
1.0,S2016,ZERO,0.37399488363116834,,,162
1.0,S2016,GLOBAL,0.3310280308997343,,,162
1.0,S2016,FAMILY,0.2778922569256091,,,162
1.0,S2016,CSD,0.24972958790903468,6.833214649452022,0.22590442131971344,162
1.0,S2016,CT_RANGE,0.2518414664682618,6.322832981085101,0.19991285813569337,162
1.0,S2016,CT_IQR,0.2647447985404022,5.631833049343319,0.16543892080690603,162
1.0,S2016,CT_MAD,0.2525902898858708,6.7644058180629285,0.22238438882788591,162
1.0,S2016,CT_SD_RANGE,0.251616932382515,2.473328683759245,0.22955490821945557,162
1.0,S2016,CBAR,0.33380113004675627,2.7564578502533936,0.04533501095211734,162
1.0,S2016,TORS,0.33254187602492746,4.053031132451898,0.09310964675111111,162
1.0,S2018,ZERO,0.4773078230960894,,,162
1.0,S2018,GLOBAL,0.42601589224109837,,,162
1.0,S2018,FAMILY,0.39333560030126347,,,162
1.0,S2018,CSD,0.37866571873663835,4.705419175285089,0.12155952426257477,162
1.0,S2018,CT_RANGE,0.3814836494347421,4.16082021275936,0.09763796788772738,162
1.0,S2018,CT_IQR,0.3857929348675218,4.192955915050861,0.09900209625220346,162
1.0,S2018,CT_MAD,0.3800583849257558,4.775324606038534,0.12474431295878252,162
1.0,S2018,CT_SD_RANGE,0.3825696570147868,2.565206384224496,0.13349850707684618,162
1.0,S2018,CBAR,0.42564860317430475,3.2078998046402925,0.06042975876602852,162
1.0,S2018,TORS,0.4281614679078581,3.8105591981867524,0.08320153182220913,162
