point,book,fund,gate,cap,CAGR,Vol,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,IS_MaxDD,CRY_CAGR,CRY_Sharpe,CRY_MaxDD,turn,gross,cw_mean,cw_max,p4a,f4b,p4b,universe
EWall/matched/same/c10,EWall,matched,same,0.1,0.12686529637116317,0.11098859865377417,1.1319978181226553,-0.20018804333628526,1.3161366560134566,0.9762442043000509,0.13021309307907925,1.1206746634304439,-0.20018804333628515,1.1490286098745583,-0.11419657283809181,0.1126428941994988,0.9545898867283468,-0.20018804333628692,8.901191491602823,0.7502629400824072,0.03286891052014124,0.23009163813989314,True,-,True,universe_broad.json
EWall/matched/same/c15,EWall,matched,same,0.15,0.13611453984882926,0.11837123628970904,1.137613377477818,-0.2286444592123663,1.3752570709803562,0.9541422228596302,0.1414072607475001,1.1053414913349577,-0.22864445921236554,1.1935147773733674,-0.11419657283809181,0.12108099289014196,0.9337218538365263,-0.2286444592123663,9.289368588299823,0.7502970748094779,0.04926457919347324,0.33876644567776987,False,DD,False,universe_broad.json
EWall/matched/trend/c5,EWall,matched,trend,0.05,0.13059123927733585,0.11076204942289093,1.1639624504140618,-0.20061576758793065,1.3298068085190968,1.029224714076979,0.141336523160712,1.2012694778964537,-0.2006157675879321,1.1171288526092882,-0.11419657283809181,0.11915797968482855,1.0017886905742137,-0.20061576758793065,8.287833140777883,0.7502553467453162,0.03355866279536233,0.1418092928807867,True,-,True,universe_broad.json
EWall/matched/trend/c10,EWall,matched,trend,0.1,0.15287358167009746,0.12685750831426895,1.185332494502271,-0.24661831407810642,1.4722013645922183,1.0062245736177686,0.17507582042519232,1.2054148807396425,-0.24661831407810664,1.1860865506075364,-0.11419657283809181,0.14264280502242066,0.9834767893872518,-0.24661831407810653,8.352138065819307,0.7503147384325215,0.06705934320320801,0.27116792938145895,False,DD,False,universe_broad.json
EWall/matched/trend/c15,EWall,matched,trend,0.15,0.17414781970022886,0.14968163015130295,1.1479417138568062,-0.29177219682521716,1.569047346447878,0.9440163268794167,0.20723753517668642,1.1511927124610153,-0.2917721968252194,1.2402282651299181,-0.11419657283809181,0.16411321061551298,0.9261067428107795,-0.2917721968252197,8.426488794934116,0.7503682321713404,0.10050855844211556,0.3896466789933797,False,DD,False,universe_broad.json
EWall/add/same/c5,EWall,add,same,0.05,0.12051058431268169,0.10808005609192821,1.1071811453231613,-0.18309052132543147,1.247020928133617,0.9847553978179121,0.12359287754559789,1.1125905966690621,-0.18309052132543102,1.1006697882894017,-0.11419657283809181,0.10908484847899103,0.962728733247614,-0.1830905213254319,8.581405070963017,0.7665017557478806,0.01644563964671689,0.1172506027247273,True,-,True,universe_broad.json
EWall/add/same/c10,EWall,add,same,0.1,0.13344734905694544,0.11464248010830401,1.1503511653662895,-0.20250996312759373,1.3313983561180929,1.0075859643371714,0.1406735290422625,1.1483122100562593,-0.20250996312759373,1.1584259759217117,-0.11419657283809181,0.12394579346574663,0.9904414989426602,-0.20250996312759406,8.892361684178676,0.7827871754939192,0.03285995462475341,0.2300905002175514,True,DD,False,universe_broad.json
EWall/add/same/c15,EWall,add,same,0.15,0.1461243583652807,0.12377167637009145,1.1641838769040205,-0.24486619622314543,1.397769948549548,1.0010102685825528,0.1573504997650812,1.1472078093068183,-0.24486619622314343,1.2076667475512122,-0.11419657283809181,0.13827328996572974,0.9869787219865762,-0.2448661962231462,9.200780404221547,0.7990477824038875,0.049244561009268994,0.33876397900969535,False,DD,False,universe_broad.json
EWall/add/trend/c5,EWall,add,trend,0.05,0.13705831242707944,0.11497853227622101,1.1750797596071634,-0.2106833475731128,1.3376051838261898,1.0543904509119806,0.15254300064139437,1.2213794709319727,-0.21068334757311258,1.1174982434343472,-0.11419657283809181,0.13051019363471217,1.0313805008416572,-0.21068334757311247,8.531611659851096,0.7835103859368739,0.033554193638230236,0.14153423170819174,True,DD,False,universe_broad.json
EWall/add/trend/c10,EWall,add,trend,0.1,0.16605734342793155,0.1346246962633027,1.209073743921895,-0.2480608535176978,1.486998390032326,1.0602900380033076,0.1981554198637263,1.2515379342563333,-0.2480608535176979,1.1873215476590524,-0.11419657283809181,0.16582083197864228,1.0440198420462496,-0.2480608535176977,8.790530092449222,0.8167828411448275,0.067041668069469,0.2701639407060217,False,DD,False,universe_broad.json
EWall/add/trend/c15,EWall,add,trend,0.15,0.19424359954729686,0.16014385561770528,1.1892382021256451,-0.3035505428559354,1.5914654133899768,1.0271388533106889,0.24275718816739733,1.2263775080177546,-0.30355054285593486,1.2432761255737972,-0.11419657283809181,0.19946241670775322,1.0164007184047212,-0.3035505428559355,9.043041345851863,0.8500139367815731,0.10046923597259556,0.38757705171150036,False,DD,False,universe_broad.json
