panel,cost,nominal_gross,realised_gross,turnover,CAGR,Sharpe,MaxDD,H1,H2
U56,25,0.95,0.9500564940139214,1.0360148163020082,0.16664991619130665,1.1138838835554123,-0.2790445944487081,1.1807164253014828,1.0612739186462383
U56,10,1.0,1.0,1.0909251324398825,0.17741137988848954,1.1244709656110383,-0.2917899958087593,1.1916510815767751,1.0716585659117417
U56,25,1.0,1.0,1.0909251324398825,0.17548612016867593,1.113946503375757,-0.292030215202879,1.1809987695499118,1.061188290969201
B136,10,0.2,0.20020539445635568,0.2640389026890413,0.03738573595007266,1.1207196529214019,-0.07275527434342433,1.225832709395001,1.025961617531468
B136,25,0.2,0.20020539445635568,0.2640389026890413,0.03697493683524611,1.1087368733508323,-0.07285669744100443,1.2141375644337917,1.013688911921796
B136,10,0.25,0.25023878811480615,0.32476091986276145,0.0467841428762108,1.1208857627883297,-0.09034850171585851,1.2263568924389825,1.0258459599566634
B136,25,0.25,0.25023878811480615,0.32476091986276145,0.046274311255445344,1.1090980240892605,-0.09046842277608735,1.214858238015635,1.0137672497787393
B136,10,0.3,0.3002653045157685,0.383701394089564,0.05620102318509024,1.121041698020372,-0.10770735438448598,1.2268740306748003,1.0257187020997112
B136,25,0.3,0.3002653045157685,0.383701394089564,0.05559326467162573,1.1094389198160044,-0.10784332851382783,1.2155616138494931,1.0138240317842484
B136,10,0.35,0.35028509604206415,0.44102410229752054,0.06563518205113827,1.1211875206107687,-0.1248337704972855,1.2273844713456383,1.025579689982207
B136,25,0.35,0.35028509604206415,0.44102410229752054,0.0649304114148701,1.1097596854957459,-0.12498352674855628,1.216248534553567,1.0138587856107386
B136,10,0.4,0.4002983151359479,0.49690460962729555,0.0750853890743679,1.1213231086018918,-0.14172966913019058,1.2278880006365622,1.0254289149711964
B136,25,0.4,0.4002983151359479,0.49690460962729555,0.07428430285303,1.1100599898496974,-0.14189108987864596,1.2169184412186136,1.0138714057564482
B136,10,0.45,0.4503051143293451,0.5515446286263151,0.0845503616533041,1.1214479849856593,-0.1583971158975621,1.2283839784493276,1.0252660956138533
B136,25,0.45,0.4503051143293451,0.5515446286263151,0.08365338594268223,1.110338619657006,-0.1585684645807619,1.217569709229551,1.0138611129496504
B136,10,0.5,0.5003056462744244,0.6051489882916963,0.09402878987717611,1.1215619496412732,-0.17483787554564623,1.228872184413695,1.0250910923755148
B136,25,0.5,0.5003056462744244,0.6051489882916963,0.09303606550933385,1.1105950549960357,-0.17501735345594605,1.21820176083917,1.0138274842845785
B136,10,0.55,0.5503000637745523,0.657938034626269,0.10351932109628459,1.121664586645935,-0.19105400715929377,1.2293520681563688,1.024903653621468
B136,25,0.55,0.5503000637745523,0.657938034626269,0.10243066578705462,1.1108282446723456,-0.19124020284293097,1.218813197738046,1.0137698255491738
B136,10,0.6,0.6002885198156853,0.710131629164153,0.11302057789363729,1.1217556627407737,-0.20704738484975138,1.2298232013824562,1.024703757363995
B136,25,0.6,0.6002885198156853,0.710131629164153,0.11183547539237493,1.1110375970429431,-0.20723900471516998,1.2194029263770743,1.0136880196285067
B136,10,0.65,0.6502711675982568,0.7619712258367144,0.12253113233742075,1.1218347640407493,-0.22281998506513512,1.2302853638100169,1.0244908733249225
B136,25,0.65,0.6502711675982568,0.7619712258367144,0.12124868309978964,1.1112220743287813,-0.2230160148512228,1.2199703716213137,1.0135806873213933
B136,10,0.7,0.7002481605696094,0.8137446814737072,0.13204947854454496,1.1219012866893638,-0.2383736866616757,1.2307379353014032,1.0242644738195898
B136,25,0.7,0.7002481605696094,0.8137446814737072,0.1306683094368113,1.111380165889124,-0.2385732531224668,1.220513957012542,1.0134464582484488
B136,10,0.75,0.7502196524570408,0.8657057588560485,0.14157411947237497,1.1219549467170122,-0.2537106610635025,1.2311809584625346,1.0240240275629424
B136,25,0.75,0.7502196524570408,0.8657057588560485,0.1400924235152614,1.1115111687130292,-0.25391347869315695,1.2210337678029723,1.0132839604042894
B136,10,0.8,0.8001857973015167,0.9181380885805231,0.1511034984699251,1.1219954248523987,-0.2688327298573284,1.2316139731819382,1.0237693720445504
B136,25,0.8,0.8001857973015167,0.9181380885805231,0.14951897218361898,1.1116142927043373,-0.26903858432567473,1.2215286309926001,1.0130927437177835
B136,10,0.85,0.8501467494921243,0.971301967539021,0.1606360569351739,1.1220225983305847,-0.2837420734693702,1.2320366707054993,1.0235006191185947
B136,25,0.85,0.8501467494921243,0.971301967539021,0.15894592408835684,1.111689245602477,-0.28395136772740837,1.2219977506499555,1.012873053966467
B136,10,0.9,0.9001026638013266,1.0255528664184483,0.17017009665428695,1.1220357068757996,-0.298440872834673,1.2324479187658615,1.0232174121675888
B136,25,0.9,0.9001026638013266,1.0255528664184483,0.16837092609833837,1.1117341467373898,-0.2986546358783574,1.222438272364622,1.012623971722303
B136,10,0.95,0.950053695421096,1.0812446405978657,0.17970389229982153,1.122034238424556,-0.3129311867051011,1.2328478774463751,1.0229186568016284
B136,25,0.95,0.950053695421096,1.0812446405978657,0.17779158431450215,1.111747739272227,-0.31315089836570287,1.2228505751952987,1.012342733164405
B136,10,1.0,1.0,1.1385640217325947,0.18923588424462268,1.12201871066808,-0.32721478414341365,1.2332369225764623,1.0226050579153692
B136,25,1.0,1.0,1.1385640217325947,0.1872059454120174,1.1117313488231204,-0.3274419487429574,1.2232355775998685,1.0120310835197788
SMALL439,10,0.2,0.2001193793892111,0.49668397839442807,0.028861096904845507,0.6799254267583048,-0.10692910563153246,0.7967920846380703,0.6169202576306421
SMALL439,25,0.2,0.2001193793892111,0.49668397839442807,0.02809481636436373,0.6626483971464795,-0.10719760639111886,0.7778677758972076,0.6003020205251217
SMALL439,10,0.25,0.2501363753378141,0.6151887418183875,0.03590206422886033,0.6797991753474997,-0.13228766655363888,0.7968383980245773,0.6166870395862006
SMALL439,25,0.25,0.2501363753378141,0.6151887418183875,0.03494653135556902,0.6626834894595784,-0.13284563025041374,0.7780681816978449,0.600239443981956
SMALL439,10,0.3,0.30014879116001214,0.7318665719886507,0.042868579562727493,0.6796658081414231,-0.15711228150769319,0.7968799230602579,0.6164469573936313
SMALL439,25,0.3,0.30014879116001214,0.7318665719886507,0.04172425673363356,0.6627014316917843,-0.15803412988402576,0.7782536321209362,0.6001597261751221
SMALL439,10,0.35,0.3501569071988389,0.8469515522139671,0.049758251114172314,0.6795252545137316,-0.1814106143666846,0.796916404869068,0.6162001027313987
SMALL439,25,0.35,0.3501569071988389,0.8469515522139671,0.04842533075564992,0.6627018655633179,-0.1827639155948272,0.7784234884616158,0.6000627267530634
SMALL439,10,0.4,0.4001610042902225,0.9606764377565012,0.05656868235967161,0.6793775551578263,-0.20525429735529144,0.7969479442011669,0.6159465247016
SMALL439,25,0.4,0.4001610042902225,0.9606764377565012,0.055047080078188815,0.662684708466843,-0.20703600271925937,0.7785779991022184,0.5999481911274102
SMALL439,10,0.45,0.45016136385101974,1.073303475684544,0.06329743995525128,0.6792224763031602,-0.2289202781104318,0.7969744930926397,0.6156858951145314
SMALL439,25,0.45,0.45016136385101974,1.073303475684544,0.06158673866780617,0.6626491887049517,-0.23085184929127534,0.7787170429343357,0.5998149111715714
SMALL439,10,0.5,0.5001582679699295,1.1851082469559608,0.06994207130721075,0.6790598275986033,-0.25214413642471223,0.7969956676819625,0.6154181993905303
SMALL439,25,0.5,0.5001582679699295,1.1851082469559608,0.06804149073755816,0.6625946381447358,-0.2542129557244064,0.7788396566202053,0.5996624512331513
SMALL439,10,0.55,0.5501519995015876,1.2963273813098057,0.0765001602386981,0.6788898313435207,-0.27492648990879354,0.7970116437152255,0.6151437499311759
SMALL439,25,0.55,0.5501519995015876,1.2963273813098057,0.07440860869727817,0.6625214185398551,-0.27712073380173696,0.7789462778909503,0.5994911838868593
SMALL439,10,0.6,0.6001428421641761,1.4072563872790673,0.08296922372384619,0.6787122353773535,-0.2972684151249835,0.7970221836690499,0.6148623417056429
SMALL439,25,0.6,0.6001428421641761,1.4072563872790673,0.08068519446638467,0.6624286996745931,-0.2995773647459886,0.779036308379048,0.5993001748150927
SMALL439,10,0.65,0.6501310806409055,1.5181337618706159,0.08934683816034683,0.6785273499889527,-0.3191709264440865,0.797027324834864,0.6145745266474794
SMALL439,25,0.65,0.6501310806409055,1.5181337618706159,0.08686849362338522,0.6623170502540335,-0.321584507138454,0.7791098383425431,0.5990903645696182
SMALL439,10,0.7,0.7001170006857576,1.6292504363281135,0.09563051957954394,0.6783350508542854,-0.34063544529457845,0.7970266068149423,0.6142804804319949
SMALL439,25,0.7,0.7001170006857576,1.6292504363281135,0.09295559556022681,0.6621859495527626,-0.34314447384665336,0.7791657127837154,0.5988617422412378
SMALL439,10,0.75,0.7501008892339182,1.7409003477225007,0.1018177783174512,0.678135269658678,-0.3616637358208413,0.7970199840580422,0.6139801956312066
SMALL439,25,0.75,0.7501008892339182,1.7409003477225007,0.09894356898141088,0.6620350100338488,-0.36426007858275133,0.779203812346195,0.5986138224529461
SMALL439,10,0.8,0.8000830345173608,1.8533433875374818,0.10790616393288532,0.6779282490519435,-0.38225732323442296,0.7970072989385187,0.6136742541885614
SMALL439,25,0.8,0.8000830345173608,1.8533433875374818,0.10482957299146256,0.6618646113477508,-0.3849331950327849,0.7792237382306997,0.5983475703746663
SMALL439,10,0.85,0.8500637261860934,1.9668597632882634,0.11389320442396422,0.6777141065641487,-0.4024182621031783,0.7969887036644571,0.6133628042865917
SMALL439,25,0.85,0.8500637261860934,1.9668597632882634,0.11061070455430078,0.6616748129822914,-0.405166678109672,0.7792258678728988,0.5980628469781569
SMALL439,10,0.9,0.9000432554356265,2.0817027534875043,0.11977645592438613,0.6774930630567015,-0.4221487594507546,0.7969645579307162,0.6130460793579867
SMALL439,25,0.9,0.9000432554356265,2.0817027534875043,0.1162841215001642,0.6614659278112578,-0.4249634330676051,0.7792110928109462,0.597759711972997
SMALL439,10,0.95,0.9500219151412784,2.19815675394355,0.12555344323081452,0.6772652062527672,-0.44145116659143124,0.7969348071915228,0.6127243598749347
SMALL439,25,0.95,0.9500219151412784,2.19815675394355,0.1218468933793595,0.6612379249964456,-0.44432640328077266,0.77917926939186,0.5974383172284919
SMALL439,10,1.0,1.0,2.316451270281132,0.13122175544841364,0.6770308933152683,-0.46032779538269797,0.7968992103547006,0.6123984905213491
SMALL439,25,1.0,1.0,2.316451270281132,0.12729623896455555,0.6609914379556712,-0.4632581215627951,0.7791297936548532,0.5971001988578822
