panel,q,constr,gross,cadence,n_pass,n,n_pass4a,mean_CAGR,mean_Sharpe,mean_MaxDD,mean_turn,rate,se,seed887
B136,0.3,RESPREAD,1.0,W,0,20,0,0.07788419535171254,0.5657818371424825,-0.29858883389549573,76.29929230788328,0.0,0.0,False
B136,0.3,RESPREAD,1.0,M,0,20,0,0.15065872765989918,0.9689734442397766,-0.29014324951831605,18.18019474116709,0.0,0.0,False
B136,0.3,RESPREAD,0.95,W,0,20,0,0.07440571096896442,0.5656023320225205,-0.2853210242887534,72.4950158342106,0.0,0.0,False
B136,0.3,RESPREAD,0.95,M,0,20,0,0.1431068391794509,0.9686592705399717,-0.2769656511775308,17.278966195717835,0.0,0.0,False
B136,0.3,RESPREAD,0.75,W,0,20,0,0.060021264853739174,0.564882885625361,-0.23057219020572553,57.26788686630708,0.0,0.0,False
B136,0.05,RESPREAD,0.75,W,0,20,0,0.03596014696801765,0.3117596588468839,-0.3525098047357457,74.83223093818178,0.0,0.0,False
U56,0.5,RESPREAD,0.75,W,0,20,0,0.07823624698925588,0.7352191199700817,-0.215792842387239,43.09154179414267,0.0,0.0,False
U56,0.5,DEGROSS,1.0,W,0,20,0,0.05202053816895365,0.7273162174340946,-0.14656853826705896,28.68878144333741,0.0,0.0,False
U56,0.5,DEGROSS,1.0,M,0,20,0,0.07774505503539125,1.035678952929167,-0.13601714965503617,7.167769206434021,0.0,0.0,False
B136,0.4,DEGROSS,0.75,M,0,20,0,0.04547925431821009,0.9860021533551094,-0.09220728963271582,4.908711516545681,0.0,0.0,False
B136,0.7,RESPREAD,0.95,W,0,20,0,0.11525414227299627,0.8475975639989908,-0.24970017716834367,36.708605220458736,0.0,0.0,False
B136,0.7,RESPREAD,0.95,M,0,20,0,0.15285567097792754,1.0567718743523395,-0.27034207218788786,9.90610070818536,0.0,0.0,False
B136,0.7,RESPREAD,0.75,W,0,20,0,0.09156794301972374,0.8470783065098807,-0.20097810828297824,29.035500696403982,0.0,0.0,False
B136,0.7,RESPREAD,0.75,M,0,20,0,0.12025978593696789,1.0555879918897557,-0.2176327113026094,7.850012289748413,0.0,0.0,False
B136,0.7,DEGROSS,1.0,W,0,20,0,0.08553144057538219,0.846873853139722,-0.18902809340875898,27.097185351740357,0.0,0.0,False
B136,0.7,DEGROSS,0.95,W,0,20,0,0.08133613231815914,0.8467777981193212,-0.18018302585801274,25.751185686355377,0.0,0.0,False
B136,0.7,DEGROSS,0.75,W,0,20,0,0.06445598753190676,0.8463852242489702,-0.1441737340180341,20.358319343985414,0.0,0.0,False
B136,0.7,DEGROSS,0.75,M,0,20,0,0.08382809711235378,1.054724250107165,-0.15567038144324427,5.50974007417774,0.0,0.0,False
B136,0.5,RESPREAD,1.0,W,0,20,0,0.0989091411086794,0.7056834014273815,-0.2720679676582648,57.43454531751031,0.0,0.0,False
B136,0.4,RESPREAD,1.0,W,0,20,0,0.0888922860809677,0.6397909197390845,-0.2797731044707738,66.8393948684024,0.0,0.0,False
B136,0.5,RESPREAD,0.95,W,0,20,0,0.09427292660764788,0.7055225036811167,-0.25980436993153233,54.57663820955755,0.0,0.0,False
B136,0.5,RESPREAD,0.95,M,0,20,0,0.14935626678800348,1.0276911061303986,-0.2677574622126464,13.559458802057312,0.0,0.0,False
B136,0.5,RESPREAD,0.75,W,0,20,0,0.07536586689028969,0.704869444100386,-0.2093782593120379,43.13181126388316,0.0,0.0,False
B136,0.5,DEGROSS,1.0,W,0,20,0,0.05066181511828498,0.7007180442140134,-0.14289487997982941,28.785651685023055,0.0,0.0,False
B136,0.5,DEGROSS,1.0,M,0,20,0,0.07804304791062622,1.019887734732921,-0.1495481151253216,7.190582237911853,0.0,0.0,False
B136,0.5,DEGROSS,0.95,W,0,20,0,0.048195301571347646,0.7006313431106163,-0.13610581938066996,27.350244760960113,0.0,0.0,False
B136,0.5,DEGROSS,0.95,M,0,20,0,0.07411132834613732,1.0197118572204587,-0.14242226609619005,6.833454056959565,0.0,0.0,False
B136,0.5,DEGROSS,0.75,W,0,20,0,0.03825470750230828,0.7002821422755728,-0.10858399718411378,21.60468901590137,0.0,0.0,False
B136,0.5,DEGROSS,0.75,M,0,20,0,0.05841248832425624,1.019001456464235,-0.11355699872342673,5.402520592125514,0.0,0.0,False
B136,0.5,RESPREAD,1.0,M,0,20,0,0.15730954026327368,1.0280185250597766,-0.2804865424726341,14.264187597772366,0.0,0.0,False
B136,0.05,DEGROSS,0.95,W,0,20,0,0.003001987885397765,0.30018035069799226,-0.02623327452160824,4.841949102199057,0.0,0.0,False
B136,0.05,DEGROSS,0.95,M,0,20,0,0.007170865713587775,0.7299656677931351,-0.020550931405035257,1.1376057326473092,0.0,0.0,False
B136,0.05,DEGROSS,0.75,W,0,20,0,0.00237714803324214,0.30012600655835175,-0.020749157125140787,3.822678989475277,0.0,0.0,False
B136,0.05,DEGROSS,0.75,M,0,20,0,0.00566344659328834,0.7297635750935801,-0.016243893066955097,0.8981933841783831,0.0,0.0,False
U56,1.0,RESPREAD,1.0,W,0,20,0,0.1534418428990236,1.087077231568578,-0.2431641943500804,10.046256205254192,0.0,0.0,False
B136,0.15,DEGROSS,1.0,W,0,20,0,0.010898668248292005,0.45192672922290367,-0.05511322565517103,13.594270990103036,0.0,0.0,False
U56,0.5,RESPREAD,0.95,W,0,20,0,0.09793674644271516,0.7355111421483405,-0.2674606854818686,54.53474707795092,0.0,0.0,False
U56,0.7,DEGROSS,1.0,W,0,20,0,0.08738943030904213,0.8855680293231544,-0.18239710695676556,26.993972525300183,0.0,0.0,False
B136,0.3,DEGROSS,1.0,W,0,20,0,0.025461279904156024,0.5710349296415693,-0.09604748246494091,22.932511844631676,0.0,0.0,False
U56,0.5,DEGROSS,0.95,W,0,20,0,0.0494838715671949,0.7272723478901547,-0.1396156337187444,27.257790190245707,0.0,0.0,False
B136,0.1,RESPREAD,0.95,W,0,20,0,0.055580898881669026,0.4070330908710103,-0.34921845647896244,90.40750852875935,0.0,0.0,False
B136,0.1,RESPREAD,0.95,M,0,20,0,0.13876253575184186,0.8649937858676993,-0.30229876830153496,20.97205760671813,0.0,0.0,False
B136,0.1,RESPREAD,0.75,W,0,20,0,0.045869530544812756,0.4062947273054972,-0.2841408159780922,71.39932726001574,0.0,0.0,False
B136,0.1,DEGROSS,1.0,W,0,20,0,0.0068473191043210745,0.4017396239256432,-0.040713014671566086,9.550559756515081,0.0,0.0,False
B136,0.1,DEGROSS,1.0,M,0,20,0,0.014757531449964126,0.8505925662510043,-0.03565412004627203,2.225184746396764,0.0,0.0,False
B136,0.1,DEGROSS,0.95,W,0,20,0,0.00651046926490078,0.40171782740189743,-0.03870662761619621,9.073137360549865,0.0,0.0,False
B136,0.1,DEGROSS,0.95,M,0,20,0,0.014020047352438256,0.8505237607410379,-0.03388934923700008,2.114018966971247,0.0,0.0,False
B136,0.1,DEGROSS,0.75,W,0,20,0,0.005157229258856825,0.40163068347193737,-0.030650391309937457,7.163337840199574,0.0,0.0,False
B136,0.1,DEGROSS,0.75,M,0,20,0,0.011069664273502571,0.8502476922128839,-0.02681145680877082,1.6692584776057164,0.0,0.0,False
U56,0.3,RESPREAD,0.95,W,0,20,0,0.07636652684647086,0.567505595767523,-0.30406026962423605,72.12762737145582,0.0,0.0,False
U56,0.5,DEGROSS,0.95,M,0,20,0,0.07383156932717763,1.0355002566047005,-0.12953998558758306,6.811691891608258,0.0,0.0,False
U56,0.5,DEGROSS,0.75,W,0,20,0,0.03926500320755948,0.7270944065231302,-0.11141271897630953,21.530366940195243,0.0,0.0,False
U56,0.5,DEGROSS,0.75,M,0,20,0,0.05820200992595513,1.0347785998823853,-0.10329841238533828,5.385073139272377,0.0,0.0,False
U56,0.4,RESPREAD,1.0,W,0,20,0,0.09244224001811369,0.6599526319465194,-0.2924954474477435,66.63019805673386,0.0,0.0,False
U56,0.4,RESPREAD,0.95,W,0,20,0,0.08818428430732952,0.6598538026977423,-0.2795647254719566,63.30892776892106,0.0,0.0,False
U56,0.4,RESPREAD,0.75,W,0,20,0,0.07073316267335053,0.6594493664492901,-0.2261889981705334,50.014921540303945,0.0,0.0,False
U56,0.4,DEGROSS,1.0,W,0,20,0,0.038610753320959264,0.6557829465979297,-0.12756802305267817,26.678026902864946,0.0,0.0,False
U56,0.4,DEGROSS,1.0,M,0,20,0,0.06055967806911093,0.992995740263062,-0.12036291379017554,6.520083726018363,0.0,0.0,False
U56,0.4,DEGROSS,0.95,W,0,20,0,0.03673007622695347,0.6557291034027704,-0.1214861835561812,25.34621826141049,0.0,0.0,False
B136,0.05,DEGROSS,1.0,M,0,20,0,0.00754753223527105,0.7300160054627811,-0.021626076320258158,1.1974519378054989,0.0,0.0,False
U56,0.4,DEGROSS,0.75,W,0,20,0,0.02915263718224719,0.655512663460542,-0.09685016292311995,20.016866784973633,0.0,0.0,False
U56,0.4,DEGROSS,0.75,M,0,20,0,0.045376124627228835,0.992267289721488,-0.09127658101792818,4.895886864102783,0.0,0.0,False
U56,0.3,RESPREAD,1.0,W,0,20,0,0.07991610618947693,0.567626560471711,-0.317896026632855,75.91473811495771,0.0,0.0,False
B136,0.05,RESPREAD,1.0,M,0,20,0,0.13905121485011282,0.7663545059205277,-0.366739460795831,23.043452991718038,0.0,0.0,False
U56,0.3,RESPREAD,0.75,W,0,20,0,0.06166417837765603,0.567015857533641,-0.24662344399691535,56.97199644206612,0.0,0.0,False
U56,0.3,DEGROSS,1.0,W,0,20,0,0.02661812080880015,0.580221414060307,-0.10285991565813331,22.899061652806346,0.0,0.0,False
U56,0.3,DEGROSS,1.0,M,0,20,0,0.04515524307224556,0.9612538362088324,-0.09418022324317228,5.483175115695766,0.0,0.0,False
U56,0.3,DEGROSS,0.95,W,0,20,0,0.025321595718097622,0.5801814751171024,-0.09791002430299246,21.755231020479545,0.0,0.0,False
U56,0.3,DEGROSS,0.95,M,0,20,0,0.04289442796205458,0.9611280319136861,-0.08962531223032622,5.209836401797945,0.0,0.0,False
B136,0.05,DEGROSS,1.0,W,0,20,0,0.0031575999072931946,0.3001939190870959,-0.027601083895059098,5.096759415444476,0.0,0.0,False
U56,0.4,DEGROSS,0.95,M,0,20,0,0.05752108024836462,0.9928510724810758,-0.11459785926941546,6.195539712447379,0.0,0.0,False
SMALL,0.2,RESPREAD,0.75,W,0,20,0,0.011257974238733408,0.14988522237701093,-0.4521045940191459,64.7436298742162,0.0,0.0,False
SMALL,0.2,RESPREAD,0.75,M,0,20,0,0.07241994054614032,0.5679443044202273,-0.39556531453445287,15.304323226877369,0.0,0.0,False
SMALL,0.2,DEGROSS,1.0,W,0,20,0,0.00492840180786443,0.15071247086188608,-0.1415609418275597,17.2915412157329,0.0,0.0,False
SMALL,0.2,DEGROSS,1.0,M,0,20,0,0.02068043515603788,0.5715097644656402,-0.11564046268323724,4.101146489849446,0.0,0.0,False
SMALL,0.2,DEGROSS,0.95,W,0,20,0,0.00471319438422951,0.1506887894553803,-0.13488665914107284,16.42741953502492,0.0,0.0,False
SMALL,0.2,DEGROSS,0.95,M,0,20,0,0.019667172949623266,0.5715321737767909,-0.11004586156657883,3.896428301390195,0.0,0.0,False
SMALL,0.2,DEGROSS,0.75,W,0,20,0,0.0038193307674923203,0.15059455125597115,-0.10777371289356585,12.97046379552522,0.0,0.0,False
SMALL,0.2,DEGROSS,0.75,M,0,20,0,0.01559188083238624,0.5716202905424919,-0.08747114003742676,3.0772086248506776,0.0,0.0,False
SMALL,0.15,RESPREAD,1.0,W,0,20,0,0.004404071612673535,0.11843925850248224,-0.5798385975631921,90.81421512246612,0.0,0.0,False
B136,0.7,RESPREAD,1.0,M,0,20,0,0.16103080957610644,1.0570600324199342,-0.28318867327352365,10.417993594032149,0.0,0.0,False
SMALL,0.15,RESPREAD,0.95,W,0,20,0,0.00503595612079949,0.11827028568422522,-0.559447893827972,86.28083090882598,0.0,0.0,False
SMALL,0.15,RESPREAD,0.95,M,0,20,0,0.08940772037719161,0.5607441317453487,-0.47092494549459324,20.233331795304668,0.0,0.0,False
SMALL,0.15,RESPREAD,0.75,W,0,20,0,0.00665493266888636,0.11763545075447242,-0.4699626604616801,68.141038291207,0.0,0.0,False
SMALL,0.15,RESPREAD,0.75,M,0,20,0,0.07257389858703939,0.5609541064736102,-0.3845008751307549,15.992825115965832,0.0,0.0,False
SMALL,0.15,DEGROSS,1.0,W,0,20,0,0.002972419144744825,0.1185090124853567,-0.11138089505204574,13.646018810384472,0.0,0.0,False
SMALL,0.15,DEGROSS,1.0,M,0,20,0,0.015450290976290295,0.555074299432058,-0.08609675858445771,3.213469699724077,0.0,0.0,False
SMALL,0.15,DEGROSS,0.95,W,0,20,0,0.002842181932561165,0.11849180528265917,-0.10605468415737862,12.963949991504947,0.0,0.0,False
SMALL,0.15,DEGROSS,0.95,M,0,20,0,0.01469001360472037,0.5550797510259222,-0.0818915876626379,3.0529820842088844,0.0,0.0,False
SMALL,0.15,DEGROSS,0.75,W,0,20,0,0.002301817942977525,0.11842318186933128,-0.08449815803500808,10.235434962957616,0.0,0.0,False
SMALL,0.15,RESPREAD,1.0,M,0,20,0,0.09343208031881277,0.560693745023379,-0.4915036093920488,21.29229299132131,0.0,0.0,False
SMALL,0.4,DEGROSS,1.0,M,0,20,0,0.041982392647214054,0.6074835010139716,-0.2201232186413414,6.719398421326012,0.0,0.0,False
SMALL,0.4,DEGROSS,0.95,W,0,20,0,0.014949222427487746,0.25197943463839084,-0.23163986404233014,25.895979987300695,0.0,0.0,False
SMALL,0.4,DEGROSS,0.95,M,0,20,0,0.039959945329042436,0.6075687819693243,-0.20981187090170902,6.384904044477152,0.0,0.0,False
SMALL,0.4,DEGROSS,0.75,W,0,20,0,0.012159614380663805,0.2518057797608013,-0.18689537960807598,20.45214759316819,0.0,0.0,False
SMALL,0.4,DEGROSS,0.75,M,0,20,0,0.03178627388878398,0.6079023370783944,-0.16784037006298738,5.0454483369653635,0.0,0.0,False
SMALL,0.3,RESPREAD,1.0,W,0,20,0,0.01963128014661962,0.1981144252186114,-0.5333068664402951,77.10544117051906,0.0,0.0,False
SMALL,0.3,RESPREAD,1.0,M,0,20,0,0.09723437503361762,0.5938547557516624,-0.5045335622049391,18.522724050798548,0.0,0.0,False
SMALL,0.3,RESPREAD,0.95,W,0,20,0,0.019428675085899343,0.19798232940580732,-0.5137905149242905,73.2612163245846,0.0,0.0,False
B136,0.05,RESPREAD,1.0,W,0,20,0,0.043546367133955134,0.31276702288726105,-0.44735056326737865,99.74211463098422,0.0,0.0,False
SMALL,0.2,RESPREAD,0.95,M,0,20,0,0.08930612980293803,0.5673350221575496,-0.4832732017545486,19.359960696839625,0.0,0.0,False
SMALL,0.3,RESPREAD,0.75,M,0,20,0,0.07516855220046295,0.5950533293541796,-0.3959132450462201,13.920086632137103,0.0,0.0,False
SMALL,0.3,DEGROSS,1.0,W,0,20,0,0.009214321571404276,0.19571946699999543,-0.19500523609908121,23.187698315418686,0.0,0.0,False
SMALL,0.3,DEGROSS,1.0,M,0,20,0,0.0315205503880749,0.5967844120532037,-0.17083948646696745,5.590446788458613,0.0,0.0,False
SMALL,0.3,DEGROSS,0.95,W,0,20,0,0.00882009940815827,0.1956850851704464,-0.1860577953321467,22.02951721599417,0.0,0.0,False
SMALL,0.3,DEGROSS,0.95,M,0,20,0,0.02998861915411934,0.5968395222484826,-0.16271403395672232,5.311723217139966,0.0,0.0,False
SMALL,0.3,DEGROSS,0.75,W,0,20,0,0.007172534630128605,0.19554842402589037,-0.14945260751270578,17.39556016835365,0.0,0.0,False
SMALL,0.3,DEGROSS,0.75,M,0,20,3,0.023813150733477995,0.5970561242363379,-0.12977677286857783,4.196020415794445,0.0,0.0,False
SMALL,0.2,RESPREAD,1.0,W,0,20,0,0.010726071796055489,0.15058375264185392,-0.5597095191776663,86.2775995052947,0.0,0.0,False
SMALL,0.2,RESPREAD,1.0,M,0,20,0,0.09334948082669255,0.5671828537029945,-0.5040815722845733,20.372611315839514,0.0,0.0,False
SMALL,0.2,RESPREAD,0.95,W,0,20,0,0.011007948971813968,0.15043729219844645,-0.5396713232562675,81.9723274223447,0.0,0.0,False
SMALL,0.3,RESPREAD,0.75,W,0,20,0,0.017777418343883744,0.19747970645529975,-0.42917480156082066,57.87409734506298,0.0,0.0,False
SMALL,0.05,DEGROSS,0.95,M,0,20,0,0.00478746053412473,0.4658350860150189,-0.031234608751532056,1.1021510584097323,0.0,0.0,False
SMALL,0.05,DEGROSS,0.75,W,0,20,0,-9.823657124751182e-05,-0.00832003588222609,-0.04173964002875377,3.7570474053146428,0.0,0.0,False
SMALL,0.05,DEGROSS,0.75,M,0,20,0,0.0037859582499610647,0.4657980689767469,-0.024710285185876875,0.8701843559321187,0.0,0.0,False
B136,1.0,RESPREAD,1.0,W,0,20,0,0.1538102505939615,1.048991620594348,-0.2620271049665053,10.342243919200191,0.0,0.0,False
B136,1.0,RESPREAD,1.0,M,0,20,0,0.1651708233046691,1.0880105941947475,-0.2835515603147216,4.564923070530751,0.0,0.0,False
B136,1.0,RESPREAD,0.95,W,0,20,0,0.1461205129518012,1.04891765884897,-0.2501132468463817,9.846628882220458,0.0,0.0,False
B136,1.0,RESPREAD,0.95,M,0,20,0,0.1567506317246072,1.0877501175115445,-0.2706842983410716,4.346531799530304,0.0,0.0,False
B136,1.0,RESPREAD,0.75,M,0,20,0,0.12321570390534271,1.0866711164199934,-0.2178946265124928,3.463672586333088,0.0,0.0,False
B136,0.9,RESPREAD,1.0,W,0,20,0,0.1422045838207155,0.9785686247366077,-0.2637082948272328,19.73929221473014,0.0,0.0,False
SMALL,0.15,DEGROSS,0.75,M,0,20,0,0.01163585658297625,0.5551005672698892,-0.06496623505834292,2.4108402909419433,0.0,0.0,False
B136,0.9,RESPREAD,0.95,W,0,20,0,0.1351690094333448,0.9784799154366393,-0.2517320349045683,18.772285193654234,0.0,0.0,False
B136,0.9,RESPREAD,0.95,M,0,20,0,0.15487058340967771,1.0749400872594657,-0.2711013329348554,6.17938404682644,0.0,0.0,False
B136,0.9,RESPREAD,0.75,M,0,20,0,0.12178067241333561,1.0738360455834663,-0.21824051173233716,4.909973208890215,0.0,0.0,False
B136,0.9,DEGROSS,1.0,W,0,20,0,0.127843566777497,0.9757082969329286,-0.2411066801414973,17.79919622926727,0.0,0.0,False
B136,0.9,DEGROSS,1.0,M,0,20,0,0.1465128878014744,1.0746669395474562,-0.25741541414566926,5.865320964850329,0.0,0.0,False
B136,0.9,DEGROSS,0.95,W,0,20,0,0.12150596308126915,0.9756252607930993,-0.2300493241128871,16.925767129336712,0.0,0.0,False
B136,0.9,DEGROSS,0.95,M,0,20,0,0.13906544687579264,1.0744203758219881,-0.24562190098578465,5.580026553060913,0.0,0.0,False
B136,0.9,DEGROSS,0.75,W,0,20,0,0.0960674272757612,0.9752708179488584,-0.18478860651042775,13.415875115397096,0.0,0.0,False
B136,0.7,RESPREAD,1.0,W,0,20,0,0.12111415026857694,0.8477227888522852,-0.2615691752318244,38.62279243747213,0.0,0.0,False
B136,0.9,RESPREAD,1.0,M,0,20,0,0.16317529696120842,1.075207289229181,-0.28398515063808316,6.494473710987387,0.0,0.0,False
SMALL,0.1,RESPREAD,1.0,W,0,20,0,-0.0072370343001845056,0.0622537154889775,-0.6267721197784046,95.43417186465732,0.0,0.0,False
SMALL,0.1,RESPREAD,1.0,M,0,20,0,0.0957397123699685,0.5559307538867302,-0.4876311036092652,22.18762572709662,0.0,0.0,False
SMALL,0.1,RESPREAD,0.95,W,0,20,0,-0.005968156557129391,0.06198647995197283,-0.6058744715516706,90.66813436542768,0.0,0.0,False
SMALL,0.1,RESPREAD,0.95,M,0,20,0,0.09167261576581415,0.5559676353184313,-0.46698970867061174,21.08363994613378,0.0,0.0,False
SMALL,0.1,RESPREAD,0.75,W,0,20,0,-0.001854201427566675,0.06098733615988985,-0.5129938872407379,71.59960257761679,0.0,0.0,False
SMALL,0.1,RESPREAD,0.75,M,0,20,0,0.07458678265482695,0.5561106920341087,-0.3805880513583806,16.663396791554696,0.0,0.0,False
SMALL,0.1,DEGROSS,1.0,W,0,20,0,0.00113046897556056,0.06603808738553482,-0.0860981244445009,9.555325857428064,0.0,0.0,False
SMALL,0.1,DEGROSS,1.0,M,0,20,1,0.01093664701212116,0.562187770837757,-0.05596325772391127,2.2308955020779933,0.0,0.0,False
SMALL,0.1,DEGROSS,0.95,W,0,20,0,0.0010828078203817802,0.06602070865237593,-0.08193774399213269,9.077651650912475,0.0,0.0,False
SMALL,0.05,DEGROSS,0.95,W,0,20,0,-0.00013564481653392002,-0.008259855356880955,-0.05261809601731101,4.758849003717742,0.0,0.0,False
SMALL,0.1,DEGROSS,0.75,W,0,20,0,0.0008828186501898649,0.06595142217096459,-0.06514587450914527,7.16685931920686,0.0,0.0,False
SMALL,0.1,DEGROSS,0.75,M,0,20,1,0.008225742724418466,0.5621672187287607,-0.042132712105816,1.6735131142964996,0.0,0.0,False
SMALL,0.05,RESPREAD,1.0,W,0,20,0,-0.01796460418230435,0.02623797975349146,-0.6773696851306903,100.00985276299255,0.0,0.0,False
SMALL,0.05,RESPREAD,1.0,M,0,20,0,0.08685909743394223,0.4855845603363929,-0.5227168085110903,23.102320275513684,0.0,0.0,False
SMALL,0.05,RESPREAD,0.95,W,0,20,0,-0.015987346063629622,0.02588065904837485,-0.6569054624133944,95.01326068345892,0.0,0.0,False
SMALL,0.05,RESPREAD,0.95,M,0,20,0,0.0834487607752807,0.4853301451848745,-0.5015457615622585,21.95180092331794,0.0,0.0,False
SMALL,0.05,RESPREAD,0.75,W,0,20,0,-0.009212313357541236,0.02456329424408533,-0.5635950859827858,75.0246826138729,0.0,0.0,False
SMALL,0.05,RESPREAD,0.75,M,0,20,0,0.06875824121215493,0.48438242473026305,-0.41223936000478084,17.346545545578397,0.0,0.0,False
SMALL,0.05,DEGROSS,1.0,W,0,20,0,-0.0001457351819262,-0.008244788166513079,-0.05532133341604097,5.009294366325054,0.0,0.0,False
SMALL,0.05,DEGROSS,1.0,M,0,20,0,0.00503730172126636,0.46584426634441234,-0.032861425908430116,1.1601373804804915,0.0,0.0,False
SMALL,0.1,DEGROSS,0.95,M,0,20,1,0.010395719327659269,0.5621837909725707,-0.053205687127600584,2.1194368601082267,0.0,0.0,False
