panel,T_trade,phase,delay,cost,family,chooser,target,cell,is_stat,oos_CAGR,oos_Sharpe,oos_MaxDD,spy_oos_Sharpe,live_oos_Sharpe,keep4b,keep4b_oos,keep4a,keep4a_oos,is_candidate
B136,M,MON/D1,1,25,CAL,CH_ISSHARPE,0.2,R=M,1.2448048571465027,0.16264547986516598,1.1097090645584498,-0.25909115087639645,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,MON/D1,1,25,CAL,CH_ISMINLEG,0.12,R=D,-0.00797692999535246,0.1395306792416764,1.2543354671272517,-0.14378417419976297,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,MON/D1,1,25,DRIFT,CH_ISSHARPE,0.16,h=0.25,1.2522999000672037,0.13852595261951417,1.1850664314714427,-0.1788714759467792,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,MON/D1,1,25,DRIFT,CH_ISMINLEG,0.1,h=0.20,0.011666500707682964,0.13018280844995012,1.2757118378529786,-0.13756748002724506,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,MON/D1,1,50,CAL,CH_ISSHARPE,0.2,R=M,1.2305590051342457,0.1596683944955417,1.0921788675406305,-0.2596041675184967,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,MON/D1,1,50,CAL,CH_ISMINLEG,0.12,R=Q,-0.011245317732936438,0.1230305684013242,0.9049794048869627,-0.32476296256372084,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,MON/D1,1,50,DRIFT,CH_ISSHARPE,0.16,h=0.25,1.2372193670861167,0.13631929137148058,1.16779044179677,-0.17989085988562037,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,MON/D1,1,50,DRIFT,CH_ISMINLEG,0.1,h=0.20,0.006108940565637405,0.1252422502764159,1.231205375622656,-0.1386258710312045,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,MON/D1,2,10,CAL,CH_ISSHARPE,0.2,R=M,1.248368166234372,0.16589790475185495,1.1254747701939305,-0.2641424038085275,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,MON/D1,2,10,CAL,CH_ISMINLEG,0.1,R=M,0.010023974433454846,0.1378126609755541,1.260262729541507,-0.1738877883933404,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,MON/D1,2,10,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2603929743164537,0.166386551640884,1.1907101132485496,-0.18888775561443572,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,MON/D1,2,10,DRIFT,CH_ISMINLEG,0.1,h=0.16,0.014639604979320958,0.12832130473768055,1.2658677916133487,-0.14509167113790444,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,MON/D1,2,25,CAL,CH_ISSHARPE,0.2,R=M,1.2399251094524053,0.16410329465416185,1.115029994010857,-0.26443453606810785,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,MON/D1,2,25,CAL,CH_ISMINLEG,0.1,R=Q,-0.0019182743733669738,0.11412031398546918,0.8771266982800808,-0.32470746721856136,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,MON/D1,2,25,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.251149012868673,0.1645549554081105,1.1792515354073057,-0.18965485796738735,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,MON/D1,2,25,DRIFT,CH_ISMINLEG,0.1,h=0.16,0.010979427034246508,0.1252487111919378,1.238339350933149,-0.14563791064325327,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,MON/D1,2,50,CAL,CH_ISSHARPE,0.2,R=M,1.2258103819894333,0.16111723074245488,1.0975645701212113,-0.26492142316740896,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,MON/D1,2,50,CAL,CH_ISMINLEG,0.1,R=Q,-0.0033460165952304555,0.11091931129870702,0.8555356618969354,-0.32479128942888413,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,MON/D1,2,50,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2357149305736017,0.16150781577920936,1.1601089154559698,-0.19243919374128593,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,MON/D1,2,50,DRIFT,CH_ISMINLEG,0.1,h=0.16,0.004903504174890633,0.1201446371076984,1.192292579171732,-0.14654792190701038,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,1,10,CAL,CH_ISSHARPE,0.16,R=W,1.2420594074838565,0.15399703056748848,1.1908526848087855,-0.19553189945501326,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,1,10,CAL,CH_ISMINLEG,0.1,R=W,0.015608793516233926,0.1260313774341637,1.2305326094753313,-0.14095747784522616,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,1,10,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2525598443521857,0.16520440993887098,1.1865482460073893,-0.195515310134884,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,1,10,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014209501602772373,0.12889676592165977,1.281151130921766,-0.1307815976656277,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,1,25,CAL,CH_ISSHARPE,0.16,R=W,1.22429199508317,0.15103369798421706,1.170529914768963,-0.19652428465908545,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,1,25,CAL,CH_ISMINLEG,0.1,R=W,0.009999841551979333,0.12113961015599028,1.1872269575954482,-0.1417977027687224,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,1,25,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2439523072331133,0.1633303167133977,1.1746331068044482,-0.19628450498998617,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,1,25,DRIFT,CH_ISMINLEG,0.1,h=0.20,0.012816903461226797,0.12532588871823158,1.242948179239315,-0.13853832009187905,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,1,50,CAL,CH_ISSHARPE,0.2,R=W,1.2007154826925148,0.15681573168233265,1.1197501646313337,-0.21888328003010082,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,THU/D15,1,50,CAL,CH_ISMINLEG,0.1,R=M,0.001035861995725279,0.11402942807165006,1.0386951377553708,-0.20374150623694354,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,THU/D15,1,50,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2295776411050636,0.1602126115277196,1.1547350118440152,-0.19756528312011234,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,1,50,DRIFT,CH_ISMINLEG,0.1,h=0.20,0.00804750372903909,0.12055389867250366,1.1998452105974746,-0.1397706138281113,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,2,10,CAL,CH_ISSHARPE,0.2,R=W,1.2285622928435875,0.1628459446807471,1.1538756033276751,-0.2097896853119512,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,THU/D15,2,10,CAL,CH_ISMINLEG,0.1,R=W,0.009723491628469888,0.12307387261457414,1.1951792687705118,-0.14004033915895808,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,2,10,DRIFT,CH_ISSHARPE,0.16,h=0.12,1.2495125865464567,0.1581965007974402,1.2338483049228417,-0.17718323560290905,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,2,10,DRIFT,CH_ISMINLEG,0.1,h=0.20,0.014537703858623435,0.12660215356218596,1.2442547324000877,-0.16079342391133755,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,2,25,CAL,CH_ISSHARPE,0.2,R=W,1.216751628324977,0.16056911966258425,1.1396659022610354,-0.21069076465338044,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,THU/D15,2,25,CAL,CH_ISMINLEG,0.12,R=W,0.004701841879989149,0.13163628200450095,1.1601679336867263,-0.16713155689220538,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,2,25,DRIFT,CH_ISSHARPE,0.2,h=0.20,1.23632434664128,0.16429891472666136,1.1614016293685743,-0.22033612217615994,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,THU/D15,2,25,DRIFT,CH_ISMINLEG,0.1,h=0.20,0.011085902883975624,0.12393871417909685,1.220385246735365,-0.16136253466953032,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,2,50,CAL,CH_ISSHARPE,0.2,R=W,1.1970371242363218,0.15678331443575444,1.1159430973853102,-0.21219087257601577,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,THU/D15,2,50,CAL,CH_ISMINLEG,0.12,R=W,0.003103190633377856,0.12508818472664274,1.108275769089551,-0.16875181495404912,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,THU/D15,2,50,DRIFT,CH_ISSHARPE,0.2,h=0.20,1.22157650034864,0.16118488777032636,1.1424287027582576,-0.22141749187551885,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,THU/D15,2,50,DRIFT,CH_ISMINLEG,0.12,h=0.08,0.003157945731908113,0.1330388866157175,1.1913003000360254,-0.15541061573992898,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,1,10,CAL,CH_ISSHARPE,0.2,R=W,1.2500999313337249,0.16675796647627306,1.1851232778004266,-0.20057636647426913,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,1,10,CAL,CH_ISMINLEG,0.1,R=M,0.012531341795352119,0.12997069723072086,1.2358533568348253,-0.15255528831298015,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,1,10,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2639488448233254,0.16713296818742363,1.2008104220797766,-0.19586637365324133,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,1,10,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.015243369845118232,0.1307095205885298,1.297829084599038,-0.12329058858682351,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,1,25,CAL,CH_ISSHARPE,0.2,R=W,1.2383708735409815,0.16438772732730222,1.1705758511407345,-0.20279477791002887,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,TUE/D5,1,25,CAL,CH_ISMINLEG,0.1,R=M,0.009017591326200974,0.1269480032243968,1.209677811937446,-0.15315727099253795,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,1,25,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2547640185974644,0.1653020182069722,1.1892341912226159,-0.1965888954962257,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,1,25,DRIFT,CH_ISMINLEG,0.1,h=0.20,0.011195220488753793,0.12481939806526898,1.2308050129424122,-0.151972927777135,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,1,50,CAL,CH_ISSHARPE,0.2,R=W,1.2187905821010168,0.16044706139658116,1.1462718529284326,-0.2064792666327523,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,TUE/D5,1,50,CAL,CH_ISMINLEG,0.12,R=M,0.0035580175381999812,0.13472838443921598,1.1586624681582893,-0.18313632421726056,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,1,50,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2394270125965832,0.16225594032471835,1.1698981716923929,-0.19779207061732862,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,1,50,DRIFT,CH_ISMINLEG,0.1,h=0.20,0.0056273132725148944,0.12008272278948229,1.1883243772084717,-0.15300748421285648,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,2,10,CAL,CH_ISSHARPE,0.2,R=W,1.239366582540451,0.16851873054947064,1.1824028382917051,-0.20843894323568968,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,TUE/D5,2,10,CAL,CH_ISMINLEG,0.1,R=M,0.0076093647093412875,0.12485240841897305,1.1674959966669962,-0.18344129334461923,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,2,10,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2708445834747422,0.16826867875777984,1.2024104675471778,-0.1873839173134656,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,2,10,DRIFT,CH_ISMINLEG,0.1,h=0.16,0.013705839230210543,0.13048621968340446,1.2928890654137726,-0.13707631115864016,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,2,25,CAL,CH_ISSHARPE,0.2,R=W,1.227739357780685,0.1661253029177734,1.1675626414454012,-0.2093755501007285,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,TUE/D5,2,25,CAL,CH_ISMINLEG,0.1,R=M,0.0063209720527669655,0.12184467683177691,1.142290850425535,-0.18398292374533654,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,2,25,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2616038268882726,0.16636046942897087,1.1905297132352337,-0.1881985152174812,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,2,25,DRIFT,CH_ISMINLEG,0.1,h=0.16,0.009941582738813654,0.12730220189383123,1.2642922063304787,-0.13790732819761364,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,2,50,CAL,CH_ISSHARPE,0.2,R=W,1.2083258918531372,0.16214616551381011,1.1427949561583108,-0.2109348525009347,0.8736721309012504,1.1016867720596069,False,False,False,False,False
B136,M,TUE/D5,2,50,CAL,CH_ISMINLEG,0.1,R=M,0.0006206057911289087,0.11684710240093676,1.1000448758917631,-0.18488564107986483,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,2,50,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2461751807576522,0.16318610495963104,1.1706775136430017,-0.1895548808380445,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,TUE/D5,2,50,DRIFT,CH_ISMINLEG,0.16,h=0.25,0.004405663685234346,0.1460944924004055,1.1796002611770953,-0.19182105902489943,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,WED/D10,1,10,CAL,CH_ISSHARPE,0.2,R=W,1.220401036717114,0.16888326298561984,1.1938257964495078,-0.1983987824903527,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,WED/D10,1,10,CAL,CH_ISMINLEG,0.1,R=D,0.008268647985791217,0.12956614859874094,1.2904336719910379,-0.11718423084385665,0.8736721309012504,1.1016867720596069,True,True,True,True,False
B136,M,WED/D10,1,10,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.250423168942144,0.16619425586480974,1.1987200903418096,-0.19450037888105254,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,WED/D10,1,10,DRIFT,CH_ISMINLEG,0.1,h=0.20,0.01331906675149977,0.12882630358538405,1.2673114745727245,-0.14432982712147246,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,WED/D10,1,25,CAL,CH_ISSHARPE,0.2,R=W,1.2090591697449813,0.16660391596543223,1.1795632856850797,-0.19929193166162185,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,WED/D10,1,25,CAL,CH_ISMINLEG,0.1,R=M,0.0037757916409483505,0.12059494372923552,1.0914662262247206,-0.19900722883846877,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,WED/D10,1,25,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2418797220033149,0.16437342012318013,1.1872390955044048,-0.19515835178508534,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,WED/D10,1,25,DRIFT,CH_ISMINLEG,0.1,h=0.20,0.012499869622589893,0.12606801436211623,1.2428240388451575,-0.14523272109138818,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,WED/D10,1,50,CAL,CH_ISSHARPE,0.2,R=W,1.1901211150326385,0.1628138734863378,1.1557553032057917,-0.2007790842981939,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,WED/D10,1,50,CAL,CH_ISMINLEG,0.1,R=M,0.003092844754907148,0.1152483720287838,1.047787310216549,-0.19900722883846877,0.8736721309012504,1.1016867720596069,True,True,False,False,False
B136,M,WED/D10,1,50,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.227610691789964,0.16134416380522532,1.1680590120994367,-0.1962541799882045,0.8736721309012504,1.1016867720596069,True,True,False,False,False
