panel,book,lam,cost,selector,f,sleeve,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,V2_CAGR,V2_Sharpe,V2_MaxDD,beats_SPY,beats_V2,OOS_4b,OOS_4a
u56,EWALL,0.7,50.0,S0_ISsharpe,0.35,TLT,0.0778524184105005,0.8434378319616892,-0.2126847985014585,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,EWALL,0.7,50.0,S1_IS4b,0.2,TLT,0.10220427968153079,0.9988126365632428,-0.19323591833867804,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,EWALL,0.7,50.0,S2_minSleeveDD,0.05,CASH,0.12691245823910235,1.1028864595536847,-0.21549229216064647,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,EWALL,0.7,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.13161161612265615,1.0846572127565706,-0.22730130814256466,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,EWALL,0.7,50.0,S4_ISsharpe_fpos,0.35,TLT,0.0778524184105005,0.8434378319616892,-0.2126847985014585,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,EWALL,1.0,0.0,S0_ISsharpe,0.5,BOND2,0.07764402572902918,0.9475055952711754,-0.19234720220349255,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,1.0,0.0,S1_IS4b,0.35,TLT,0.0970005924105597,1.0318526692358894,-0.1976188056815077,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,1.0,0.0,S2_minSleeveDD,0.05,CASH,0.13153245683788772,1.138758903970189,-0.214780896200072,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,1.0,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.1371252132057328,1.1249601780363214,-0.22643284803137798,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,1.0,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.07764402572902918,0.9475055952711754,-0.19234720220349255,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,EWALL,1.0,5.0,S0_ISsharpe,0.5,BOND2,0.07524288412889413,0.9203179951976775,-0.19374595303939268,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,EWALL,1.0,5.0,S1_IS4b,0.3,TLT,0.10148428985032587,1.0505423552176236,-0.1937638530159882,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,EWALL,1.0,5.0,S2_minSleeveDD,0.05,CASH,0.1310697234047109,1.1351738255452584,-0.2148520579446993,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,EWALL,1.0,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.13657277495371645,1.1209326012310858,-0.22651972722278557,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,EWALL,1.0,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.07524288412889413,0.9203179951976775,-0.19374595303939268,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,EWALL,1.0,10.0,S0_ISsharpe,0.5,BOND2,0.07284679071057854,0.8931059699825314,-0.1951424074509973,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,EWALL,1.0,10.0,S1_IS4b,0.3,TLT,0.09975270094421562,1.034173811731316,-0.19508956715146342,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,EWALL,1.0,10.0,S2_minSleeveDD,0.05,CASH,0.13060717503735186,1.1315885182713052,-0.21492321476677934,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,EWALL,1.0,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.13602059825584,1.116904648684582,-0.22660659903963554,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,EWALL,1.0,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.07284679071057854,0.8931059699825314,-0.1951424074509973,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,EWALL,1.0,15.0,S0_ISsharpe,0.5,BOND2,0.07045573546302619,0.8658726859720898,-0.1965365690096379,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,False,False,False,False
u56,EWALL,1.0,15.0,S1_IS4b,0.25,TLT,0.10473783170212836,1.0524394561969257,-0.19137197321241128,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,EWALL,1.0,15.0,S2_minSleeveDD,0.05,CASH,0.13014481166344827,1.1280029846420117,-0.21499436666655192,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,EWALL,1.0,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.13546868299145132,1.1128763246086533,-0.2266934634823644,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,EWALL,1.0,15.0,S4_ISsharpe_fpos,0.5,BOND2,0.07045573546302619,0.8658726859720898,-0.1965365690096379,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,False,False,False,False
u56,EWALL,1.0,25.0,S0_ISsharpe,0.5,BOND2,0.06568869952955958,0.8113550191330063,-0.19931802782706654,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,False,False,False,False
u56,EWALL,1.0,25.0,S1_IS4b,0.25,TLT,0.10169076421713452,1.0245179861125677,-0.19364543581996518,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,EWALL,1.0,25.0,S2_minSleeveDD,0.05,CASH,0.1292206396066975,1.1208312482941074,-0.21513665570014273,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,EWALL,1.0,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.1343656362807928,1.1048185787214275,-0.2268671702471935,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,EWALL,1.0,25.0,S4_ISsharpe_fpos,0.5,BOND2,0.06568869952955958,0.8113550191330063,-0.19931802782706654,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,False,False,False,False
u56,EWALL,1.0,50.0,S0_ISsharpe,0.35,TLT,0.07785316897188044,0.8434467082237926,-0.21268479850145927,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,EWALL,1.0,50.0,S1_IS4b,0.2,TLT,0.10220521197301591,0.9988236478347088,-0.1932359183386806,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,EWALL,1.0,50.0,S2_minSleeveDD,0.05,CASH,0.1269134417902511,1.102898120837931,-0.21549229216064736,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,EWALL,1.0,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.13161258615488114,1.0846680072756887,-0.22730130814256455,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,EWALL,1.0,50.0,S4_ISsharpe_fpos,0.35,TLT,0.07785316897188044,0.8434467082237926,-0.21268479850145927,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,TOP20,0.06,0.0,S0_ISsharpe,0.5,BOND2,0.10190310057164087,1.0574725948697337,-0.15636766894060516,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.06,0.0,S1_IS4b,0.4,TLT,0.11835324747924214,1.0761120582685475,-0.16684510111784623,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.06,0.0,S2_minSleeveDD,0.05,CASH,0.1721772243781834,1.2052828971279408,-0.2177964165176125,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.06,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.17680652086732418,1.186064881126605,-0.23216333202382722,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.06,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.10190310057164087,1.0574725948697337,-0.15636766894060516,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.06,5.0,S0_ISsharpe,0.5,BOND2,0.0986029027821933,1.0262697818055093,-0.15862658700890386,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.06,5.0,S1_IS4b,0.4,TLT,0.11516218510771448,1.0500557311844587,-0.1694202509626913,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.06,5.0,S2_minSleeveDD,0.05,CASH,0.17006893730790007,1.1924585374667978,-0.21793580504707144,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.06,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.17469734236869394,1.173834815477169,-0.23230636428071127,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.06,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.0986029027821933,1.0262697818055093,-0.15862658700890386,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.06,10.0,S0_ISsharpe,0.5,BOND2,0.0953122126459609,0.9950337220409071,-0.16087965035744567,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.06,10.0,S1_IS4b,0.4,TLT,0.11197989763158334,1.0239747364158625,-0.171987740961568,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.06,10.0,S2_minSleeveDD,0.05,CASH,0.16796436439376894,1.1796299169403301,-0.21807517525680997,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.06,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.17259186556066064,1.1616010096662355,-0.23244937718930692,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.06,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.0953122126459609,0.9950337220409071,-0.16087965035744567,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.06,15.0,S0_ISsharpe,0.5,BOND2,0.09203100381006268,0.9637675453032151,-0.16312687366924072,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.06,15.0,S1_IS4b,0.4,TLT,0.10880636179945569,0.9978707995246902,-0.17454759303002954,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.06,15.0,S2_minSleeveDD,0.05,CASH,0.16586349922928711,1.1667971405402464,-0.21821452714840361,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.06,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.17049008408401867,1.1493635562021072,-0.23259237075129324,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.06,15.0,S4_ISsharpe_fpos,0.5,BOND2,0.09203100381006268,0.9637675453032151,-0.16312687366924072,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.06,25.0,S0_ISsharpe,0.35,TLT,0.11132566086162177,0.9907866979417473,-0.17415834480323011,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.06,25.0,S1_IS4b,0.35,TLT,0.11132566086162177,0.9907866979417473,-0.17415834480323011,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.06,25.0,S2_minSleeveDD,0.05,CASH,0.16167286657731683,1.1411195407080719,-0.2184931759834573,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.06,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.166297581741514,1.1248780768399425,-0.23293881757362978,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.06,25.0,S4_ISsharpe_fpos,0.35,TLT,0.11132566086162177,0.9907866979417473,-0.17415834480323011,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.06,50.0,S0_ISsharpe,0.35,TLT,0.09626748229848303,0.8697422680399699,-0.18593740560634453,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,TOP20,0.06,50.0,S1_IS4b,0.25,TLT,0.11491737946190028,0.9584551817153864,-0.17442039006611365,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,TOP20,0.06,50.0,S2_minSleeveDD,0.05,CASH,0.15126072418856729,1.0768601858017273,-0.2191894776138309,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,TOP20,0.06,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.15588055109353993,1.0636070383080185,-0.2338135923346737,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,TOP20,0.06,50.0,S4_ISsharpe_fpos,0.35,TLT,0.09626748229848303,0.8697422680399699,-0.18593740560634453,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,TOP20,0.1,0.0,S0_ISsharpe,0.5,BOND2,0.10283863399949933,1.076659163480982,-0.15707878066153735,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.1,0.0,S1_IS4b,0.4,TLT,0.11956984927663927,1.0959173829761537,-0.16724852833809967,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.1,0.0,S2_minSleeveDD,0.05,CASH,0.17345041312556075,1.2277418975628733,-0.21179100476690704,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.1,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.17802306857683003,1.2077967084032624,-0.22609004155289814,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.1,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.10283863399949933,1.076659163480982,-0.15707878066153735,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.1,5.0,S0_ISsharpe,0.5,BOND2,0.0992549293707432,1.042442732735945,-0.15962868912542183,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.1,5.0,S1_IS4b,0.4,TLT,0.11604178734050974,1.0668488496513282,-0.1701045506413068,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.1,5.0,S2_minSleeveDD,0.05,CASH,0.17090423881552574,1.2120558274830926,-0.21195979363757866,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.1,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.17547420684757498,1.1928234238970774,-0.22626340100053566,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.1,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.0992549293707432,1.042442732735945,-0.15962868912542183,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.1,10.0,S0_ISsharpe,0.5,BOND2,0.09568245540353049,1.0081884323136765,-0.16217112076917417,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.1,10.0,S1_IS4b,0.4,TLT,0.11252446994141696,1.0377514402266637,-0.17295112482810515,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.1,10.0,S2_minSleeveDD,0.05,CASH,0.16836347378241068,1.1963632344748212,-0.212128555943512,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.1,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.1729307434473477,1.1778443807149204,-0.22643673228907646,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.1,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.09568245540353049,1.0081884323136765,-0.16217112076917417,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.1,15.0,S0_ISsharpe,0.4,TLT,0.10901786546100722,1.008627351130425,-0.17578828103246125,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.1,15.0,S1_IS4b,0.4,TLT,0.10901786546100722,1.008627351130425,-0.17578828103246125,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.1,15.0,S2_minSleeveDD,0.05,CASH,0.1658281067787133,1.180664315159565,-0.21229729168742895,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.1,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.17039266718867996,1.1628597523296689,-0.22661003542144487,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.1,15.0,S4_ISsharpe_fpos,0.4,TLT,0.10901786546100722,1.008627351130425,-0.17578828103246125,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.1,25.0,S0_ISsharpe,0.35,TLT,0.11080147408155949,0.995857518570234,-0.17611869061642782,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.1,25.0,S1_IS4b,0.35,TLT,0.11080147408155949,0.995857518570234,-0.17611869061642782,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.1,25.0,S2_minSleeveDD,0.05,CASH,0.16077352198390726,1.1492482855227777,-0.21263468350010284,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.1,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.1653326314595147,1.1328744349832025,-0.22695655722936314,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.1,25.0,S4_ISsharpe_fpos,0.35,TLT,0.11080147408155949,0.995857518570234,-0.17611869061642782,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.1,50.0,S0_ISsharpe,0.35,TLT,0.09403140493591944,0.8594472674067763,-0.1892918234079829,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,TOP20,0.1,50.0,S1_IS4b,0.2,TLT,0.12145678799492554,0.9841256442724873,-0.17306292150179203,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,TOP20,0.1,50.0,S2_minSleeveDD,0.05,CASH,0.148230742579615,1.0706113169710654,-0.21347769838703123,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,TOP20,0.1,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.15277603834564113,1.0578255855071454,-0.22782236922084054,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,TOP20,0.1,50.0,S4_ISsharpe_fpos,0.35,TLT,0.09403140493591944,0.8594472674067763,-0.1892918234079829,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,TOP20,0.15,0.0,S0_ISsharpe,0.5,BOND2,0.10310452023795635,1.0865262442759915,-0.1578317998005596,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.15,0.0,S1_IS4b,0.4,TLT,0.12003449593952342,1.106693010335133,-0.16766093954500894,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.15,0.0,S2_minSleeveDD,0.05,CASH,0.1739374894949437,1.2418759264320338,-0.20801284246990281,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.15,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.17847823743773872,1.2214573446911416,-0.22226537831547244,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.15,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.10310452023795635,1.0865262442759915,-0.1578317998005596,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.15,5.0,S0_ISsharpe,0.5,BOND2,0.09925119793596227,1.049466335325134,-0.16065855111767835,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.15,5.0,S1_IS4b,0.4,TLT,0.11619085370728999,1.0748113930376335,-0.17078886497223866,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.15,5.0,S2_minSleeveDD,0.05,CASH,0.1709829552026887,1.223492819648021,-0.2082061942856458,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.15,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.17551516378013776,1.2038762850723694,-0.22246570129216503,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.15,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.09925119793596227,1.049466335325134,-0.16065855111767835,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.15,10.0,S0_ISsharpe,0.5,BOND2,0.09541087969017181,1.0123641762224374,-0.16347609727045043,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.15,10.0,S1_IS4b,0.4,TLT,0.1123599827327284,1.042896824536436,-0.1739054348631256,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.15,10.0,S2_minSleeveDD,0.05,CASH,0.1680356987432463,1.2051005904469911,-0.20839951156310144,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
