default,pool,panel,book,cost,arm,pool_empty,n_pool,n_arms,moved_off_control,pool_mean_dSharpe,IS_argmax_margin,TO,TO_ratio,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,d_OOS_Sharpe,d_OOS_CAGR,d_OOS_MaxDD,v1_OOS_Sharpe,v2_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,beat_v2,beat_spy,pass4a_v2,pass4a_v1,pass4b,fail4b,pass4b_oos,fail4b_oos
K_CAGR,P_S1,u56,R5,25.0,control,True,1,17,False,0.0,,15.346229260697546,1.0,0.2084342663290204,0.9578021540479847,-0.284713173515181,0.9578021540479847,0.2084342663290204,-0.284713173515181,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Calmar,P_S1,u56,R5,25.0,control,True,1,17,False,0.0,,15.346229260697546,1.0,0.2084342663290204,0.9578021540479847,-0.284713173515181,0.9578021540479847,0.2084342663290204,-0.284713173515181,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_MaxDD,P_S1,u56,R5,25.0,control,True,1,17,False,0.0,,15.346229260697546,1.0,0.2084342663290204,0.9578021540479847,-0.284713173515181,0.9578021540479847,0.2084342663290204,-0.284713173515181,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Random,P_S1,u56,R5,25.0,control,True,1,17,False,0.0,,15.346229260697546,1.0,0.2084342663290204,0.9578021540479847,-0.284713173515181,0.9578021540479847,0.2084342663290204,-0.284713173515181,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
D_NONE,P_ALL,u56,S3-25,0.0,control,False,17,17,False,-0.03695690054802858,,8.88699714974062,1.0,0.14539356016793503,1.2789132838431505,-0.16994055053687052,1.2789132838431505,0.14539356016793503,-0.16994055053687052,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Sharpe,P_ALL,u56,S3-25,0.0,control,False,17,17,False,-0.03695690054802858,0.0007062678616656104,8.88699714974062,1.0,0.14539356016793503,1.2789132838431505,-0.16994055053687052,1.2789132838431505,0.14539356016793503,-0.16994055053687052,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_CAGR,P_ALL,u56,S3-25,0.0,control,False,17,17,False,-0.03695690054802858,0.0001990981349222487,8.88699714974062,1.0,0.14539356016793503,1.2789132838431505,-0.16994055053687052,1.2789132838431505,0.14539356016793503,-0.16994055053687052,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Calmar,P_ALL,u56,S3-25,0.0,stop15,False,17,17,True,-0.03695690054802858,0.03193372210295675,10.061167074185649,1.1321222348405162,0.13473716384174672,1.242512721119124,-0.17652281559961158,1.2789132838431505,0.14539356016793503,-0.16994055053687052,-0.036400562724026475,-0.010656396326188311,-0.006582265062741066,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_MaxDD,P_ALL,u56,S3-25,0.0,v1gate-dg,False,17,17,True,-0.03695690054802858,0.0003965914813132132,8.924411653802974,1.0042100276878614,0.1171878631829415,1.2377761113340822,-0.12917084685587232,1.2789132838431505,0.14539356016793503,-0.16994055053687052,-0.04113717250906834,-0.028205696984993534,0.04076970368099819,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,True,-,True,-
K_Random,P_ALL,u56,S3-25,0.0,stop15,False,17,17,True,-0.03695690054802858,,10.061167074185649,1.1321222348405162,0.13473716384174672,1.242512721119124,-0.17652281559961158,1.2789132838431505,0.14539356016793503,-0.16994055053687052,-0.036400562724026475,-0.010656396326188311,-0.006582265062741066,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
D_NONE,P_S1,u56,S3-25,0.0,control,False,16,17,False,-0.03669563355046357,,8.88699714974062,1.0,0.14539356016793503,1.2789132838431505,-0.16994055053687052,1.2789132838431505,0.14539356016793503,-0.16994055053687052,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Sharpe,P_S1,u56,S3-25,0.0,control,False,16,17,False,-0.03669563355046357,0.0007062678616656104,8.88699714974062,1.0,0.14539356016793503,1.2789132838431505,-0.16994055053687052,1.2789132838431505,0.14539356016793503,-0.16994055053687052,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_CAGR,P_S1,u56,S3-25,0.0,control,False,16,17,False,-0.03669563355046357,0.0001990981349222487,8.88699714974062,1.0,0.14539356016793503,1.2789132838431505,-0.16994055053687052,1.2789132838431505,0.14539356016793503,-0.16994055053687052,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Calmar,P_S1,u56,S3-25,0.0,stop15,False,16,17,True,-0.03669563355046357,0.03193372210295675,10.061167074185649,1.1321222348405162,0.13473716384174672,1.242512721119124,-0.17652281559961158,1.2789132838431505,0.14539356016793503,-0.16994055053687052,-0.036400562724026475,-0.010656396326188311,-0.006582265062741066,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_MaxDD,P_S1,u56,S3-25,0.0,stop15,False,16,17,True,-0.03669563355046357,0.00162649089021083,10.061167074185649,1.1321222348405162,0.13473716384174672,1.242512721119124,-0.17652281559961158,1.2789132838431505,0.14539356016793503,-0.16994055053687052,-0.036400562724026475,-0.010656396326188311,-0.006582265062741066,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Random,P_S1,u56,S3-25,0.0,vol60-dg,False,16,17,True,-0.03669563355046357,,9.127405980477402,1.0270517506291534,0.12347981534723762,1.255905419717407,-0.1300670216937143,1.2789132838431505,0.14539356016793503,-0.16994055053687052,-0.023007864125743405,-0.02191374482069741,0.0398735288431562,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,True,-,True,-
D_NONE,P_ALL,u56,S3-25,10.0,control,False,17,17,False,-0.044267506515941024,,8.88699714974062,1.0,0.1356383158915515,1.2019257371273369,-0.1708120477742333,1.2019257371273369,0.1356383158915515,-0.1708120477742333,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Sharpe,P_ALL,u56,S3-25,10.0,control,False,17,17,False,-0.044267506515941024,0.0010406117254220248,8.88699714974062,1.0,0.1356383158915515,1.2019257371273369,-0.1708120477742333,1.2019257371273369,0.1356383158915515,-0.1708120477742333,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_CAGR,P_ALL,u56,S3-25,10.0,control,False,17,17,False,-0.044267506515941024,0.000221691729127782,8.88699714974062,1.0,0.1356383158915515,1.2019257371273369,-0.1708120477742333,1.2019257371273369,0.1356383158915515,-0.1708120477742333,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Calmar,P_ALL,u56,S3-25,10.0,stop25,False,17,17,True,-0.044267506515941024,0.03507105125099774,9.086093284580032,1.0224030830082154,0.1329170454447417,1.1908246083784393,-0.18582664383345604,1.2019257371273369,0.1356383158915515,-0.1708120477742333,-0.01110112874889757,-0.0027212704468098092,-0.015014596059222729,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_MaxDD,P_ALL,u56,S3-25,10.0,v1gate-dg,False,17,17,True,-0.044267506515941024,0.0006163758476613879,8.924411653802974,1.0042100276878614,0.10761171566761418,1.1455247758253346,-0.12979303683751087,1.2019257371273369,0.1356383158915515,-0.1708120477742333,-0.05640096130200223,-0.028026600223937326,0.041019010936722444,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Random,P_ALL,u56,S3-25,10.0,abs12-rw,False,17,17,True,-0.044267506515941024,,9.505060256053257,1.0695469004770273,0.1346175646415979,1.1608228957217541,-0.17055015754592318,1.2019257371273369,0.1356383158915515,-0.1708120477742333,-0.041102841405582735,-0.0010207512499535998,0.0002618902283101354,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
D_NONE,P_S1,u56,S3-25,10.0,control,False,13,17,False,-0.04377320964037246,,8.88699714974062,1.0,0.1356383158915515,1.2019257371273369,-0.1708120477742333,1.2019257371273369,0.1356383158915515,-0.1708120477742333,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Sharpe,P_S1,u56,S3-25,10.0,control,False,13,17,False,-0.04377320964037246,0.0010406117254220248,8.88699714974062,1.0,0.1356383158915515,1.2019257371273369,-0.1708120477742333,1.2019257371273369,0.1356383158915515,-0.1708120477742333,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_CAGR,P_S1,u56,S3-25,10.0,control,False,13,17,False,-0.04377320964037246,0.000221691729127782,8.88699714974062,1.0,0.1356383158915515,1.2019257371273369,-0.1708120477742333,1.2019257371273369,0.1356383158915515,-0.1708120477742333,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Calmar,P_S1,u56,S3-25,10.0,stop25,False,13,17,True,-0.04377320964037246,0.03507105125099774,9.086093284580032,1.0224030830082154,0.1329170454447417,1.1908246083784393,-0.18582664383345604,1.2019257371273369,0.1356383158915515,-0.1708120477742333,-0.01110112874889757,-0.0027212704468098092,-0.015014596059222729,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_MaxDD,P_S1,u56,S3-25,10.0,g200-rw,False,13,17,True,-0.04377320964037246,0.000937583373319506,9.803802294950637,1.1031625339540898,0.13530663016234645,1.1847399020321514,-0.16826170292100373,1.2019257371273369,0.1356383158915515,-0.1708120477742333,-0.017185835095185453,-0.0003316857292050557,0.0025503448532295803,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Random,P_S1,u56,S3-25,10.0,band3-dg,False,13,17,True,-0.04377320964037246,,8.13057152271387,0.9148840025172251,0.12975504831989682,1.2085278768000391,-0.15545361790774292,1.2019257371273369,0.1356383158915515,-0.1708120477742333,0.00660213967270229,-0.005883267571654693,0.015358429866490386,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
D_NONE,P_ALL,u56,S3-25,25.0,control,False,17,17,False,-0.05700845143533351,,8.88699714974062,1.0,0.12115746813098527,1.0861856596514323,-0.1721180611754124,1.0861856596514323,0.12115746813098527,-0.1721180611754124,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Sharpe,P_ALL,u56,S3-25,25.0,control,False,17,17,False,-0.05700845143533351,0.0015379015819818598,8.88699714974062,1.0,0.12115746813098527,1.0861856596514323,-0.1721180611754124,1.0861856596514323,0.12115746813098527,-0.1721180611754124,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_CAGR,P_ALL,u56,S3-25,25.0,control,False,17,17,False,-0.05700845143533351,0.0002547616628789662,8.88699714974062,1.0,0.12115746813098527,1.0861856596514323,-0.1721180611754124,1.0861856596514323,0.12115746813098527,-0.1721180611754124,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Calmar,P_ALL,u56,S3-25,25.0,stop25,False,17,17,True,-0.05700845143533351,0.03381003151560469,9.086093284580032,1.0224030830082154,0.11799960887777128,1.0701185851644397,-0.18770979061601867,1.0861856596514323,0.12115746813098527,-0.1721180611754124,-0.016067074486992627,-0.0031578592532139904,-0.015591729440606272,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_MaxDD,P_ALL,u56,S3-25,25.0,vol60-rw,False,17,17,True,-0.05700845143533351,0.0003256243018641136,9.315256133641284,1.048189391386624,0.10901171965830647,1.0724659159047225,-0.15152634161019296,1.0861856596514323,0.12115746813098527,-0.1721180611754124,-0.013719743746709812,-0.012145748472678797,0.020591719565219435,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,True,-
K_Random,P_ALL,u56,S3-25,25.0,stop25,False,17,17,True,-0.05700845143533351,,9.086093284580032,1.0224030830082154,0.11799960887777128,1.0701185851644397,-0.18770979061601867,1.0861856596514323,0.12115746813098527,-0.1721180611754124,-0.016067074486992627,-0.0031578592532139904,-0.015591729440606272,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
D_NONE,P_S1,u56,S3-25,25.0,control,False,3,17,False,-0.005545913889849263,,8.88699714974062,1.0,0.12115746813098527,1.0861856596514323,-0.1721180611754124,1.0861856596514323,0.12115746813098527,-0.1721180611754124,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Sharpe,P_S1,u56,S3-25,25.0,control,False,3,17,False,-0.005545913889849263,0.0015379015819818598,8.88699714974062,1.0,0.12115746813098527,1.0861856596514323,-0.1721180611754124,1.0861856596514323,0.12115746813098527,-0.1721180611754124,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_CAGR,P_S1,u56,S3-25,25.0,control,False,3,17,False,-0.005545913889849263,0.0002547616628789662,8.88699714974062,1.0,0.12115746813098527,1.0861856596514323,-0.1721180611754124,1.0861856596514323,0.12115746813098527,-0.1721180611754124,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Calmar,P_S1,u56,S3-25,25.0,stop25,False,3,17,True,-0.005545913889849263,0.03381003151560469,9.086093284580032,1.0224030830082154,0.11799960887777128,1.0701185851644397,-0.18770979061601867,1.0861856596514323,0.12115746813098527,-0.1721180611754124,-0.016067074486992627,-0.0031578592532139904,-0.015591729440606272,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_MaxDD,P_S1,u56,S3-25,25.0,stop25,False,3,17,True,-0.005545913889849263,0.0031898447456810697,9.086093284580032,1.0224030830082154,0.11799960887777128,1.0701185851644397,-0.18770979061601867,1.0861856596514323,0.12115746813098527,-0.1721180611754124,-0.016067074486992627,-0.0031578592532139904,-0.015591729440606272,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_Random,P_S1,u56,S3-25,25.0,control,False,3,17,False,-0.005545913889849263,,8.88699714974062,1.0,0.12115746813098527,1.0861856596514323,-0.1721180611754124,1.0861856596514323,0.12115746813098527,-0.1721180611754124,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
D_NONE,P_ALL,u56,S3-50,0.0,control,False,17,17,False,-0.024612271882802572,,8.666633707013709,1.0,0.11204628428880525,1.3394486849400575,-0.12162280018700145,1.3394486849400575,0.11204628428880525,-0.12162280018700145,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_Sharpe,P_ALL,u56,S3-50,0.0,control,False,17,17,False,-0.024612271882802572,0.0,8.666633707013709,1.0,0.11204628428880525,1.3394486849400575,-0.12162280018700145,1.3394486849400575,0.11204628428880525,-0.12162280018700145,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_CAGR,P_ALL,u56,S3-50,0.0,band3-rw,False,17,17,True,-0.024612271882802572,0.0056613726100180894,8.16903925865071,0.942585037606896,0.12607255452485644,1.3760626301461711,-0.11532750432504846,1.3394486849400575,0.11204628428880525,-0.12162280018700145,0.03661394520611361,0.014026270236051186,0.0062952958619529875,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,True,True,True,-,True,-
K_Calmar,P_ALL,u56,S3-50,0.0,ebud-0.20,False,17,17,True,-0.024612271882802572,0.022309308117056226,8.625146416505817,0.9952129867362092,0.11195674798551236,1.3386555887362745,-0.12162280018700145,1.3394486849400575,0.11204628428880525,-0.12162280018700145,-0.0007930962037829836,-8.953630329289197e-05,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_MaxDD,P_ALL,u56,S3-50,0.0,ebud-0.10,False,17,17,True,-0.024612271882802572,0.0021649642081528198,7.819767038317487,0.9022842435338103,0.1121131356250138,1.3715457866002714,-0.1102979017438892,1.3394486849400575,0.11204628428880525,-0.12162280018700145,0.032097101660213845,6.685133620853989e-05,0.011324898443112241,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,True,True,True,-,True,-
K_Random,P_ALL,u56,S3-50,0.0,abs12-dg,False,17,17,True,-0.024612271882802572,,8.13346781303915,0.9384806244270968,0.10096523901364707,1.2492107988386596,-0.12071442965744528,1.3394486849400575,0.11204628428880525,-0.12162280018700145,-0.09023788610139793,-0.011081045275158186,0.0009083705295561684,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
D_NONE,P_S1,u56,S3-50,0.0,control,False,8,17,False,-0.01085555578312003,,8.666633707013709,1.0,0.11204628428880525,1.3394486849400575,-0.12162280018700145,1.3394486849400575,0.11204628428880525,-0.12162280018700145,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_Sharpe,P_S1,u56,S3-50,0.0,control,False,8,17,False,-0.01085555578312003,0.0,8.666633707013709,1.0,0.11204628428880525,1.3394486849400575,-0.12162280018700145,1.3394486849400575,0.11204628428880525,-0.12162280018700145,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_CAGR,P_S1,u56,S3-50,0.0,band3-rw,False,8,17,True,-0.01085555578312003,0.0056613726100180894,8.16903925865071,0.942585037606896,0.12607255452485644,1.3760626301461711,-0.11532750432504846,1.3394486849400575,0.11204628428880525,-0.12162280018700145,0.03661394520611361,0.014026270236051186,0.0062952958619529875,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,True,True,True,-,True,-
K_Calmar,P_S1,u56,S3-50,0.0,ebud-0.20,False,8,17,True,-0.01085555578312003,0.022309308117056226,8.625146416505817,0.9952129867362092,0.11195674798551236,1.3386555887362745,-0.12162280018700145,1.3394486849400575,0.11204628428880525,-0.12162280018700145,-0.0007930962037829836,-8.953630329289197e-05,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_MaxDD,P_S1,u56,S3-50,0.0,ebud-0.20,False,8,17,True,-0.01085555578312003,0.0010101280049547023,8.625146416505817,0.9952129867362092,0.11195674798551236,1.3386555887362745,-0.12162280018700145,1.3394486849400575,0.11204628428880525,-0.12162280018700145,-0.0007930962037829836,-8.953630329289197e-05,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
K_Random,P_S1,u56,S3-50,0.0,stop25,False,8,17,True,-0.01085555578312003,,8.805531640997458,1.0160267456407372,0.11042523035599117,1.3323624303925037,-0.1324399921160061,1.3394486849400575,0.11204628428880525,-0.12162280018700145,-0.00708625454755385,-0.0016210539328140872,-0.010817191929004655,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,False,True,True,-,True,-
D_NONE,P_ALL,u56,S3-50,10.0,control,False,17,17,False,-0.03021682181923868,,8.666633707013709,1.0,0.10312790102660152,1.2411329023124116,-0.12245117239563319,1.2411329023124116,0.10312790102660152,-0.12245117239563319,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Sharpe,P_ALL,u56,S3-50,10.0,ebud-0.20,False,17,17,True,-0.03021682181923868,0.0006169792976860045,8.625146416505817,0.9952129867362092,0.10304652333658137,1.2404155546509814,-0.12245117239563319,1.2411329023124116,0.10312790102660152,-0.12245117239563319,-0.0007173476614301677,-8.137769002014572e-05,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_CAGR,P_ALL,u56,S3-50,10.0,band3-rw,False,17,17,True,-0.03021682181923868,0.007098693992628524,8.16903925865071,0.942585037606896,0.1173145067704402,1.2886082511871213,-0.11630045016463719,1.2411329023124116,0.10312790102660152,-0.12245117239563319,0.04747534887470972,0.014186605743838676,0.0061507222309959975,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,True,True,True,-,True,-
K_Calmar,P_ALL,u56,S3-50,10.0,ebud-0.20,False,17,17,True,-0.03021682181923868,0.021366458630957874,8.625146416505817,0.9952129867362092,0.10304652333658137,1.2404155546509814,-0.12245117239563319,1.2411329023124116,0.10312790102660152,-0.12245117239563319,-0.0007173476614301677,-8.137769002014572e-05,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_MaxDD,P_ALL,u56,S3-50,10.0,ebud-0.10,False,17,17,True,-0.03021682181923868,0.001473682030897816,7.819767038317487,0.9022842435338103,0.10375956886679005,1.2774249650596572,-0.11095397522129302,1.2411329023124116,0.10312790102660152,-0.12245117239563319,0.03629206274724561,0.0006316678401885323,0.011497197174340168,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,True,True,False,CAGR,False,CAGR
K_Random,P_ALL,u56,S3-50,10.0,g200-rw,False,17,17,True,-0.03021682181923868,,9.59585000859382,1.1072176733197017,0.10933100696536924,1.216117669255248,-0.1309453322698929,1.2411329023124116,0.10312790102660152,-0.12245117239563319,-0.025015233057163577,0.006203105938767717,-0.008494159874259721,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,True,-
D_NONE,P_S1,u56,S3-50,10.0,control,False,1,17,False,0.04747534887470972,,8.666633707013709,1.0,0.10312790102660152,1.2411329023124116,-0.12245117239563319,1.2411329023124116,0.10312790102660152,-0.12245117239563319,0.0,0.0,0.0,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Sharpe,P_S1,u56,S3-50,10.0,band3-rw,False,1,17,True,0.04747534887470972,,8.16903925865071,0.942585037606896,0.1173145067704402,1.2886082511871213,-0.11630045016463719,1.2411329023124116,0.10312790102660152,-0.12245117239563319,0.04747534887470972,0.014186605743838676,0.0061507222309959975,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,True,True,True,-,True,-
K_CAGR,P_S1,u56,S3-50,10.0,band3-rw,False,1,17,True,0.04747534887470972,,8.16903925865071,0.942585037606896,0.1173145067704402,1.2886082511871213,-0.11630045016463719,1.2411329023124116,0.10312790102660152,-0.12245117239563319,0.04747534887470972,0.014186605743838676,0.0061507222309959975,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,True,True,True,-,True,-
K_Calmar,P_S1,u56,S3-50,10.0,band3-rw,False,1,17,True,0.04747534887470972,,8.16903925865071,0.942585037606896,0.1173145067704402,1.2886082511871213,-0.11630045016463719,1.2411329023124116,0.10312790102660152,-0.12245117239563319,0.04747534887470972,0.014186605743838676,0.0061507222309959975,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,True,True,True,-,True,-
K_MaxDD,P_S1,u56,S3-50,10.0,band3-rw,False,1,17,True,0.04747534887470972,,8.16903925865071,0.942585037606896,0.1173145067704402,1.2886082511871213,-0.11630045016463719,1.2411329023124116,0.10312790102660152,-0.12245117239563319,0.04747534887470972,0.014186605743838676,0.0061507222309959975,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,True,True,True,-,True,-
K_Random,P_S1,u56,S3-50,10.0,band3-rw,False,1,17,True,0.04747534887470972,,8.16903925865071,0.942585037606896,0.1173145067704402,1.2886082511871213,-0.11630045016463719,1.2411329023124116,0.10312790102660152,-0.12245117239563319,0.04747534887470972,0.014186605743838676,0.0061507222309959975,0.7470621251510196,1.2850846619485738,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,True,True,True,True,-,True,-
D_NONE,P_ALL,u56,S3-50,25.0,control,False,17,17,False,-0.03724210741868195,,8.666633707013709,1.0,0.0898809910665257,1.0932014298233788,-0.12369272148576249,1.0932014298233788,0.0898809910665257,-0.12369272148576249,0.0,0.0,0.0,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Sharpe,P_ALL,u56,S3-50,25.0,ebud-0.10,False,17,17,True,-0.03724210741868195,0.005526343097036701,7.819767038317487,0.9022842435338103,0.09134408006045724,1.1357755280696418,-0.1119374439451587,1.0932014298233788,0.0898809910665257,-0.12369272148576249,0.042574098246263015,0.0014630889939315495,0.011755277540603792,0.3991985325090755,1.2482558034007076,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
