n,selector,panel,q,k,Ebar_IS,breadth_IS,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,v2_OOS_S,spy_OOS_S,anchor_OOS_S,beats_anchor,beats_v2,beats_spy
15,BREADTH-MIN,MIX q=1.00 k=40 d0,1.0,40.0,8.910769230769231,0.22276923076923077,0.2973695110041246,0.042975792243929334,0.3985984402106087,-0.25732442347611495,0.7808524144316686,0.8820239235972316,0.674218451484209,False,False,False
15,IS-SHARPE-MAX,MIX q=0.50 k=40 d0,0.5,40.0,19.067692307692308,0.47669230769230775,1.1260259044000815,0.10031927909925265,0.8576902614880646,-0.16427875705889672,1.0429174134873096,0.8820239235972316,0.674218451484209,True,False,False
20,EBAR-MAX,MIX q=0.00 k=100 d0,0.0,100.0,69.76,0.6976000000000001,1.0479312557444969,0.1320266890036803,0.9407094428658763,-0.20402298310419376,1.1403815423349781,0.8820239235972316,0.6886396827037508,True,False,True
20,EBAR-MIN,MIX q=1.00 k=40 d0,1.0,40.0,8.910769230769231,0.22276923076923077,0.29570972119005473,0.03576076246199822,0.3968119600335208,-0.20370398316970495,0.7808524144316686,0.8820239235972316,0.6886396827037508,False,False,False
20,BREADTH-MAX,MIX q=0.00 k=60 d0,0.0,60.0,43.60923076923077,0.7268205128205127,0.9092584138350587,0.12150124376838622,0.9572161961153827,-0.20313742845396898,1.1043444586743947,0.8820239235972316,0.6886396827037508,True,False,True
20,BREADTH-MIN,MIX q=1.00 k=40 d0,1.0,40.0,8.910769230769231,0.22276923076923077,0.29570972119005473,0.03576076246199822,0.3968119600335208,-0.20370398316970495,0.7808524144316686,0.8820239235972316,0.6886396827037508,False,False,False
20,IS-SHARPE-MAX,MIX q=0.25 k=40 d1,0.25,40.0,25.424615384615386,0.6356153846153846,1.1419699871972515,0.09015718051506338,0.853672529240003,-0.1828349834228059,0.8936513235696172,0.8820239235972316,0.6886396827037508,True,False,False
30,EBAR-MAX,MIX q=0.00 k=100 d0,0.0,100.0,69.76,0.6976000000000001,1.0706714136430588,0.12584366197553254,0.9838495980028946,-0.19364305775597446,1.1403815423349781,0.8820239235972316,0.6971174468740069,True,False,True
30,EBAR-MIN,MIX q=1.00 k=40 d0,1.0,40.0,8.910769230769231,0.22276923076923077,0.2940053464012912,0.024143679074838387,0.38316157946901136,-0.13997850001487444,0.7808524144316686,0.8820239235972316,0.6971174468740069,False,False,False
30,BREADTH-MAX,MIX q=0.00 k=60 d0,0.0,60.0,43.60923076923077,0.7268205128205127,0.8956018832473738,0.11651989217506542,1.0222636517367458,-0.19939460943888554,1.1043444586743947,0.8820239235972316,0.6971174468740069,True,False,True
30,BREADTH-MIN,MIX q=1.00 k=40 d0,1.0,40.0,8.910769230769231,0.22276923076923077,0.2940053464012912,0.024143679074838387,0.38316157946901136,-0.13997850001487444,0.7808524144316686,0.8820239235972316,0.6971174468740069,False,False,False
30,IS-SHARPE-MAX,MIX q=0.25 k=60 d1,0.25,60.0,35.886153846153846,0.5981025641025641,1.1246095477136282,0.0840012758231845,0.8101647234010506,-0.17039468944262348,0.867589742689942,0.8820239235972316,0.6971174468740069,True,False,False
