panel,gross,device,strength,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_CAGR,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,0.75,PARTIAL,0.35,0.0,0.12066119948812615,1.2744101019410263,-0.172368478911601,0.7000189376272625,1.315969915021208,1.248191295225101,0.10624181617680728,1.2077664312091432,1.1225991623869174,0.13264768850731268,1.3266337985246217,-0.17236847891160112,False,True,True,True,True,True,True
U56,0.75,PARTIAL,0.35,10.0,0.11817677323599507,1.2503437404004274,-0.17283500633309323,0.6837548465629756,1.2906870849344467,1.2249817196030803,0.10376054735867557,1.181728264307678,1.0756637434390455,0.1301609223252045,1.3039419535288803,-0.17283500633309268,False,True,True,True,True,True,True
U56,0.75,PARTIAL,0.35,25.0,0.11446012405099237,1.2142183356745284,-0.17353449844630275,0.6595813805080958,1.2527308767393972,1.1901455723385874,0.10004873744534626,1.1426425804406704,1.0086620104853008,0.12644067738736098,1.2698801529893045,-0.17353449844630242,False,True,True,True,True,True,True
U56,0.75,PARTIAL,0.35,50.0,0.10829225714750756,1.1539502034060576,-0.17469952148204215,0.6198772396674208,1.1893971363079578,1.132035753495233,0.0938892089712331,1.0774364997172403,0.901975657757071,0.1202665902534088,1.2130546013415087,-0.17469952148204226,False,True,True,True,True,True,True
U56,0.75,PARTIAL,0.2,0.0,0.12094096280177524,1.2504439315580154,-0.18552953347988976,0.6518690611319005,1.305308826777412,1.2163229828096966,0.1062686629374403,1.1980536815822418,1.0651844467222646,0.13314019777663932,1.29280021329498,-0.18552953347988943,False,True,True,True,True,True,True
U56,0.75,PARTIAL,0.2,10.0,0.1189923026607187,1.232019606337259,-0.18581513877067057,0.6403800220367226,1.2854854050328064,1.198885910195506,0.1043084057705812,1.1776923991844446,1.0408837881295727,0.13120155339758033,1.2756872607084118,-0.18581513877067046,False,True,True,True,True,True,True
U56,0.75,PARTIAL,0.2,25.0,0.11607547475473501,1.204369190204723,-0.1862434300501763,0.6232460104684651,1.2557320267681948,1.1727190642716445,0.10137433936052931,1.1471341476652763,1.0049017810868273,0.1282996197504136,1.2500054219213859,-0.1862434300501764,False,True,True,True,True,True,True
U56,0.75,PARTIAL,0.2,50.0,0.1112304829246693,1.158252014386581,-0.18695693782519718,0.5949524217639287,1.2060995027256847,1.1290809952644023,0.09650103341249672,1.0961655618435637,0.9461534851075691,0.12347910830207964,1.2071724712422558,-0.1869569378251975,False,True,True,True,True,True,True
U56,0.75,HOLD,2.0,0.0,0.12017637962443573,1.2976975670207032,-0.14765004422980477,0.8139271495062432,1.3459134774108248,1.263193322778406,0.10736159626389363,1.232313959649233,1.176730817770748,0.1308150033172628,1.3488684679428427,-0.14765004422980466,False,True,True,True,True,True,True
U56,0.75,HOLD,2.0,10.0,0.11622557404001843,1.2585290849963986,-0.14809080759214654,0.7848263908460313,1.3057515698769813,1.22465695282794,0.10347159250309823,1.1910256736321503,1.0957190302524535,0.12681358472835225,1.3112075374872108,-0.14809080759214666,False,True,True,True,True,True,True
U56,0.75,HOLD,2.0,25.0,0.11032440587219772,1.1996715865466985,-0.14875179387181825,0.7416677338847153,1.2453952243308952,1.1667538755152198,0.09766112234636148,1.1289916882423765,0.9776900405910429,0.12083691860288659,1.254610224531025,-0.14875179387181792,False,True,True,True,True,True,True
U56,0.75,HOLD,2.0,50.0,0.10055553853302057,1.1013522631463748,-0.1498530143263923,0.671027800041461,1.144561807677789,1.0700369236514367,0.0880420817189882,1.0253977154997858,0.7821651211156027,0.11094333767335862,1.1600477948858268,-0.1498530143263922,False,False,True,True,True,True,False
U56,0.75,HOLD,4.0,0.0,0.12076576584946053,1.2883665612056643,-0.14765004422980488,0.8179189276875445,1.3751079497817225,1.2210010848231454,0.11176512247991299,1.2640123392327869,1.151284705818838,0.1282145674314885,1.3089081798747788,-0.14765004422980466,False,True,True,True,True,True,True
U56,0.75,HOLD,4.0,10.0,0.11686380134183727,1.2501663414589672,-0.14809080759214654,0.7891360931982297,1.336507889600393,1.1829281519387822,0.1079679987283042,1.224350614550531,1.0812576340211921,0.12422539351417972,1.271723439790091,-0.14809080759214654,False,True,True,True,True,True,True
U56,0.75,HOLD,4.0,25.0,0.1110352661936358,1.192769771880703,-0.1487517938718177,0.7464465691709038,1.2785005832230016,1.1257306208227833,0.10229560317384068,1.1647617283918268,0.9835852585997094,0.1182669918385515,1.2158503851386475,-0.14875179387181792,False,True,True,True,True,True,True
U56,0.75,HOLD,4.0,50.0,0.101385791253082,1.0969040279244748,-0.14985301432639253,0.6765682472843367,1.1815915817556248,1.0302155871054022,0.0929033927862315,1.0652490554733274,0.8378832005443736,0.1084035800954879,1.1225199996811173,-0.14985301432639264,False,False,True,True,True,True,False
U56,0.75,HOLD,8.0,0.0,0.12510257121268875,1.3052415250897536,-0.15091541404244713,0.8289582081887398,1.3941317127705575,1.23707017707367,0.11605370056521824,1.2864331271984806,1.2414006993025877,0.13259136685503203,1.3218436340280912,-0.15091541404244713,False,True,True,True,True,True,True
U56,0.75,HOLD,8.0,10.0,0.12136944760840751,1.2695270983046543,-0.15140077584577938,0.8016434983928845,1.3587275591017252,1.2008733564593979,0.11252348849657778,1.250293933365691,1.1694652496718931,0.12868927886801207,1.2863675960620098,-0.15140077584577916,False,True,True,True,True,True,True
U56,0.75,HOLD,8.0,25.0,0.1157920143000144,1.215874536414444,-0.15212857888191544,0.7611457041868113,1.3055345681279658,1.1465018656065875,0.10724820340224928,1.1960078465420383,1.0692573284387485,0.12286032386069201,1.2330702423435846,-0.15212857888191555,False,True,True,True,True,True,True
U56,0.75,HOLD,8.0,50.0,0.10655532941795398,1.1262804105098327,-0.15334094492168004,0.6948915664526383,1.2166918522796681,1.0557214337725307,0.09850922472289048,1.1053705133664014,0.9200408842228793,0.11320952980310062,1.144059854433085,-0.15334094492168016,False,False,True,True,True,True,False
U56,0.75,HOLD,13.0,0.0,0.12781267737515778,1.29249639161718,-0.1573916796779108,0.8120675606024155,1.3819286082588016,1.224241906478966,0.1189160055261167,1.2775636443754579,1.2273623864585184,0.13517447159048634,1.306210052403429,-0.15739167967791112,False,True,True,True,True,True,True
U56,0.75,HOLD,13.0,10.0,0.12422874181643784,1.2593614138211802,-0.157825617753387,0.7871265995014415,1.3486684973897125,1.190999422512666,0.11549041544139027,1.243652400231464,1.1611876196477129,0.13145874099985377,1.2735780342760297,-0.15782561775338688,False,True,True,True,True,True,True
U56,0.75,HOLD,13.0,25.0,0.11887328043939926,1.2095875630426354,-0.15847637211389443,0.7501009699664688,1.2987019606170969,1.1410680966110531,0.11037082848005486,1.1927175465667694,1.0684119599275348,0.12590699901101177,1.2245565245191512,-0.15847637211389398,False,True,True,True,True,True,True
U56,0.75,HOLD,13.0,50.0,0.1100017584397952,1.1264755776684376,-0.15956055539764435,0.6894044594270646,1.215257649149297,1.057702393769667,0.10188807789376542,1.1076833058386184,0.9289694619453615,0.11671208040704051,1.1426904487641196,-0.15956055539764447,False,True,True,True,True,True,True
U56,0.75,ROTA,2.0,0.0,0.11888243071227533,1.2609586737228404,-0.18237143711564996,0.651869791632374,1.3288476016475046,1.2128731055569708,0.10691569477173157,1.2200015137191162,1.0619912602357657,0.12881021026742512,1.2944287222222493,-0.18237143711564952,False,True,True,True,True,True,True
U56,0.75,ROTA,2.0,10.0,0.11555200809019772,1.2286277413597777,-0.18272394144290793,0.6323857025944349,1.2944639541452216,1.1819616761157028,0.10357465124092258,1.1845447431776412,0.9989459240278933,0.12548897798269798,1.264269975758264,-0.18272394144290816,False,True,True,True,True,True,True
U56,0.75,ROTA,2.0,25.0,0.11057360907849612,1.179983817418527,-0.18325267070252527,0.6033942569818841,1.242750831936688,1.1354419041517683,0.09858063681960116,1.1312369983896597,0.9076647635502371,0.1205241037777669,1.2188725314633517,-0.18325267070252538,False,True,True,True,True,True,True
U56,0.75,ROTA,2.0,50.0,0.10232204078804896,1.0985756485186575,-0.18413381351849956,0.5556939208113933,1.1562658904060246,1.0575523223134957,0.09030387875527945,1.0421388426002876,0.7579634217868109,0.11229438700627226,1.142833511434831,-0.1841338135185,False,False,True,True,True,True,False
U56,0.75,ROTA,3.0,0.0,0.12143376211866896,1.2723555118942234,-0.18186819332461823,0.667702031338271,1.317330159640345,1.2447892084251437,0.10646733055339763,1.2079578301097358,1.0604113769917158,0.13388049739379815,1.323101198320254,-0.18186819332461857,False,True,True,True,True,True,True
U56,0.75,ROTA,3.0,10.0,0.11845399089369546,1.2438803559727776,-0.18219919178288668,0.6501345573192681,1.286989346069854,1.2176404167510297,0.10346196630929216,1.1766062320747905,1.0251942790463144,0.13092268277271502,1.2966142498686837,-0.18219919178288668,False,True,True,True,True,True,True
U56,0.75,ROTA,3.0,25.0,0.11399770483436877,1.2009959111266737,-0.18269568947028947,0.6239758867048006,1.2412668745983735,1.176771174790654,0.09896767431787534,1.1293813720794614,0.9731800532561289,0.12649901792719698,1.2567300040388745,-0.1826956894702897,False,True,True,True,True,True,True
U56,0.75,ROTA,3.0,50.0,0.10660608853605691,1.129119689163514,-0.18352318561596093,0.580886214339914,1.1645707585071483,1.1083121167471106,0.09151373151748876,1.0502227498989218,0.8816796070371491,0.11916093877204625,1.1898900333538749,-0.18352318561596082,False,False,True,True,True,True,False
U56,0.75,ROTA,4.0,0.0,0.1194012737245691,1.2443288514416873,-0.18278313184860728,0.6532401131164822,1.2895148727557237,1.2184504150513422,0.10329541023251276,1.177223410391734,1.0163431354027872,0.13280850274913414,1.2972564315442108,-0.18278313184860706,False,True,True,True,True,True,True
U56,0.75,ROTA,4.0,10.0,0.11659333414383677,1.2175197230908374,-0.18311248277777625,0.6367306716349505,1.2601153581447517,1.1934373084449534,0.10043973246984317,1.1468133133882419,0.9543092847449801,0.13004128301665574,1.2728917690693162,-0.18311248277777636,False,True,True,True,True,True,True
U56,0.75,ROTA,4.0,25.0,0.11239298026272704,1.1771298749769759,-0.18360650917152965,0.6121404996471382,1.2158304402584095,1.1557499921939607,0.09616831169442785,1.1010277967775428,0.8691542012414004,0.1259015715067009,1.2361718244526114,-0.18360650917152954,False,True,True,True,True,True,True
U56,0.75,ROTA,4.0,50.0,0.10542310672027577,1.1094027683437082,-0.1844298864944518,0.5716161774216958,1.141608369303551,1.0925364333187906,0.08908142719637935,1.0243508133011598,0.7449693407881819,0.11903160776161581,1.1745544866272117,-0.18442988649445213,False,False,True,True,True,True,False
U56,0.75,ROTA,6.0,0.0,0.12863789845557383,1.3060666368381255,-0.18540202109034198,0.6938322338616344,1.3173963631738437,1.308133619211099,0.10921703592059417,1.211969053712372,1.07381914625098,0.14484689340587908,1.3784788894280864,-0.18540202109034232,False,True,True,True,True,True,True
U56,0.75,ROTA,6.0,10.0,0.12640502796866326,1.2853742078331345,-0.18575677951286718,0.6804867542393376,1.2945678952055413,1.288974208616109,0.10693561506008575,1.1884565029430738,1.0461946717626944,0.142655706112089,1.359724893891749,-0.18575677951286662,False,True,True,True,True,True,True
U56,0.75,ROTA,6.0,25.0,0.12306255465722993,1.2541718623252105,-0.18628891714665374,0.6606005152756907,1.2601377593208898,1.2600879743792563,0.10352073073053525,1.1530133344245108,1.0053396008372808,0.13937542425713678,1.331441299223119,-0.1862889171466542,False,True,True,True,True,True,True
U56,0.75,ROTA,6.0,50.0,0.117509945144322,1.2017700221437417,-0.1871758132029655,0.6278051802392823,1.2023080774607706,1.2115814570036711,0.09784853769388846,1.0935331653771156,0.9387597091685561,0.13392558131419285,1.283923589427333,-0.1871758132029656,False,True,True,True,True,True,True
U56,0.75,ROTA,13.0,0.0,0.1267854065334899,1.2833103165571786,-0.17656608315379807,0.7180620664448525,1.3081559532440092,1.2705853752905671,0.11203313772699586,1.2153340734107978,1.0345174866968472,0.13905116625901015,1.3364541163410861,-0.17656608315379785,False,True,True,True,True,True,True
U56,0.75,ROTA,13.0,10.0,0.12513642589026275,1.2680011621385223,-0.17656608315379807,0.7087228965784019,1.2918974439533473,1.2560222042356526,0.11033145749820461,1.1985500230509831,0.9988410703860889,0.13744675243876459,1.322197017728829,-0.17656608315379785,False,True,True,True,True,True,True
U56,0.75,ROTA,13.0,25.0,0.12266587597869849,1.2448578129135714,-0.17656608315379796,0.6947306854615466,1.2672795825606058,1.2340314116103375,0.10778214000580921,1.1731550619459086,0.9479598352909208,0.13504282950498303,1.3006577013763583,-0.1765660831537983,False,True,True,True,True,True,True
U56,0.75,ROTA,13.0,50.0,0.11855607467068441,1.2058388290356665,-0.17656608315379807,0.6714544070585516,1.2256754918262662,1.1970179492890314,0.10354180968824656,1.1302880565788307,0.8695171503979529,0.1310434786460608,1.2643754858077754,-0.17656608315379807,False,True,True,True,True,True,True
U56,0.75,WIDTH,32.0,0.0,0.1147059427849142,1.27827420345929,-0.14027049566566763,0.8177481817581502,1.2855760628329602,1.281709790058351,0.09698360732871092,1.1785005115826566,1.0748748756742859,0.12947941016884545,1.3546467458346587,-0.14027049566566807,False,True,True,True,True,True,True
U56,0.75,WIDTH,32.0,10.0,0.10892429017046434,1.2191216404229372,-0.1407536330667707,0.773864857319831,1.2227434412279903,1.2251821560285774,0.09142429514894501,1.1160494295419001,0.9724603564207382,0.12351082604579933,1.297640634569147,-0.14075363306677058,False,True,True,True,True,True,True
U56,0.75,WIDTH,32.0,25.0,0.10030644845096726,1.1302257050703353,-0.14147800796475107,0.7089896860574852,1.128297481343688,1.1402434163312383,0.08313662058355353,1.022188339787449,0.8282778637742776,0.11461544902316678,1.2119756453466897,-0.14147800796475096,False,False,True,True,True,True,False
U56,0.75,WIDTH,32.0,50.0,0.08608788955763402,0.9817430523080752,-0.14268441651508945,0.6033447215907414,0.9705130235694143,0.9983906718657996,0.06945952426142066,0.865410624773182,0.607349689073378,0.09994187585463332,1.0688922356466173,-0.14268441651508945,False,False,True,True,True,True,False
U56,0.75,WIDTH,16.0,0.0,0.07677648083166999,1.337460979038349,-0.08162290396378258,0.9406242255940438,1.3717494086456565,1.3297780133682646,0.06629903722656882,1.3188937391264945,1.5428537097426391,0.08546101004748374,1.362122162201203,-0.08162290396378291,True,False,True,True,True,True,False
U56,0.75,WIDTH,16.0,10.0,0.07190157464100588,1.2571322374334468,-0.08351789474672644,0.860912201619212,1.28011803808233,1.257086154067559,0.061537284357725985,1.2286711960838383,1.3816308819496972,0.08049182923967968,1.287596617945729,-0.08351789474672577,False,False,True,True,True,True,False
U56,0.75,WIDTH,16.0,25.0,0.06462954959740563,1.1363565314762414,-0.08850194954526447,0.7302613098296862,1.1422893767644293,1.1478190321357016,0.05443353456144906,1.0929945291918404,1.160950326232151,0.0730796174470354,1.1755559799447075,-0.0885019495452638,False,False,True,True,True,True,False
U56,0.75,WIDTH,16.0,50.0,0.05261629546330715,0.9345808726487855,-0.0973374739872852,0.5405553822999373,0.9119474204446579,0.9653020278172304,0.04269689712273794,0.8663283764405616,0.7782063118297687,0.06083595413999743,0.988368402041548,-0.09733747398728387,False,False,False,True,True,True,False
U56,0.75,WIDTH,8.0,0.0,0.05577052127241444,1.4854891557140097,-0.06646603326346257,0.8390830403756377,1.5248655061729817,1.4847048020465725,0.047917128176778956,1.5076578727898415,1.8930196513119129,0.062266343863565554,1.4922162760820221,-0.0664660332634629,True,False,True,True,True,True,False
U56,0.75,WIDTH,8.0,10.0,0.052809654913931636,1.4096409356410422,-0.06907263941461983,0.7645524387295096,1.436998795269728,1.4163964408354686,0.04498223687879643,1.418727825845872,1.6879932682604293,0.05928397031556876,1.4235885527441736,-0.06907263941461872,True,False,True,True,True,True,False
U56,0.75,WIDTH,8.0,25.0,0.048383506244833674,1.2955377323596156,-0.072969277641311,0.6630668112499132,1.304646729723302,1.3137076093475548,0.04059490218323725,1.2847879008177197,1.4169820784510887,0.054825684033805944,1.320404927107185,-0.07296927764131134,True,False,True,True,True,True,False
U56,0.75,WIDTH,8.0,50.0,0.041046815411730275,1.1047318195541151,-0.07942844097987689,0.5167773017492493,1.0829791418803187,1.1421354248864297,0.03332250688275873,1.0604990781681198,0.9288978187240894,0.047435757403527345,1.1479721016307811,-0.07942844097987634,False,False,True,True,True,True,False
U56,0.75,WIDTH,4.0,0.0,0.04300802450986074,1.63125859883264,-0.055254761243800354,0.7783587068650358,1.7211186806125047,1.603488557494189,0.0391634479293288,1.7878366283721026,2.115448959565202,0.0461771031453162,1.5633115140317009,-0.055254761243799244,True,False,True,True,True,True,False
U56,0.75,WIDTH,4.0,10.0,0.041243799516123225,1.5660909878410678,-0.0562650283368471,0.7330272592987089,1.646281932617701,1.5438189034219367,0.037510250509417364,1.7140082019375893,1.9586087771895928,0.04432107593725387,1.5023072414866545,-0.05626502833684888,True,False,True,True,True,True,False
U56,0.75,WIDTH,4.0,25.0,0.038602883563320756,1.4680429447748962,-0.05777848547103881,0.6681186474275146,1.5336058788626463,1.4540747121941908,0.03503523282951426,1.6028563738293193,1.7423192491001283,0.04154301811815353,1.4105506280060722,-0.05777848547103792,True,False,True,True,True,True,False
U56,0.75,WIDTH,4.0,50.0,0.034215776172758616,1.304026251707045,-0.06029573983932823,0.567465898319423,1.3449708452148708,1.304006758237645,0.03092291419786064,1.4167852948014081,1.424929177358826,0.03692883213152709,1.2571088913870982,-0.060295739839327234,True,False,True,True,True,True,False
U56,0.75,BANDW,0.05,0.0,0.11807835958063606,1.2500528983138495,-0.1555692575391049,0.7590083121079055,1.310912784414031,1.2073854711884249,0.1046450386582154,1.1931534660297607,1.2082530126859519,0.12923638882444033,1.2951231970214814,-0.1555692575391049,False,True,True,True,True,True,True
U56,0.75,BANDW,0.05,10.0,0.11490258290668742,1.219219379764349,-0.15595820117116732,0.7367524249691716,1.279631939981626,1.1767152223261659,0.10159215399054022,1.1610034359856722,1.1579916231538643,0.12595776091052313,1.26515962286342,-0.15595820117116743,False,True,True,True,True,True,True
U56,0.75,BANDW,0.05,25.0,0.11015495702990719,1.1728875979875446,-0.15654147070016888,0.7036790732654612,1.2326276433615206,1.1306298188517818,0.09702787898553611,1.112703576697165,1.085157890072961,0.1210567040105317,1.2201280135534618,-0.15654147070016866,False,True,True,True,True,True,True
