panel,c,B,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,keep4a,keep4b,keep4b_oos,keep4a_oos,legH1,legH2,legDD,legCAGR,oleg_H1,oleg_H2,oleg_DD,oleg_CAGR,dd_margin_pp,cagr_margin_pp,d_sharpe_vs_anchor,d_cagr_pp_vs_anchor,d_maxdd_vs_anchor_pp,mean_gross,eff_n,max_w,min_w,band_w,book_beta,anchor_book_beta,turn_y,drag_bpyr,twin_Sharpe_med,twin_Sharpe_lo,twin_Sharpe_hi,twin_MaxDD_med,sharpe_pct_in_twins,maxdd_pct_in_twins,d_sharpe_vs_twin,se_vs_twin,t_vs_twin,d_maxdd_pp_vs_twin,t_maxdd_vs_twin,od_sharpe_vs_twin,ose_vs_twin,ot_vs_twin,mirror_MaxDD,mirror_Sharpe,d_maxdd_pp_vs_mirror,t_maxdd_vs_mirror,d_sharpe_vs_mirror,t_sharpe_vs_mirror,spy_Sharpe,spy_MaxDD,spy_CAGR,live_Sharpe,live_MaxDD,anchor_Sharpe,anchor_MaxDD,anchor_CAGR,anchor_dd_margin_pp
U56,0.5,126,0.14097799732407457,1.150905421766694,-0.17398637727926125,1.186421225627738,1.1275200153148974,0.1553828512375539,1.2040374195620958,-0.17398637727926136,False,True,True,False,True,True,True,True,True,True,True,True,2.831735792478124,3.511980792337076,-0.0027573964786957728,-1.7049765419176133,1.7289244351600508,0.75,17.259390771906883,0.05334155140487622,0.019031486897164586,0.034310064507711645,0.8595530626689816,0.9954206083498759,3.579902487175323,35.79902487175323,1.061154763729501,1.0382411588241351,1.0895008714542935,-0.19626269870138946,1.0,1.0,0.08828288473331014,0.046961277006646145,1.8799080936580153,2.993994440307912,1.852801231922313,0.14187916460120942,0.06143474119146782,2.3094288646716703,-0.2122112465013195,1.1255156318349322,3.8224869222058255,1.841286312317919,0.025389789931761886,0.4085546737909485,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507,1.1028113573180731
U56,0.5,252,0.14042762094641725,1.144335655267559,-0.17412105306032977,1.1952162405823052,1.1084344518204916,0.15311766417681172,1.1840827159470726,-0.17412105306032988,False,True,True,False,True,True,True,True,True,True,True,True,2.8182682143712725,3.4569431545713445,-0.009327162977830872,-1.7600141796833446,1.7154568570531992,0.75,17.259390771906883,0.05334155140487622,0.019031486897164586,0.034310064507711645,0.8556235935213705,0.9816684890227544,3.293237534638089,32.93237534638089,1.0615900488570909,1.0211495794766887,1.0839847664499926,-0.1962427255831734,1.0,1.0,0.08112550989753009,0.04225402082688738,1.919947695153019,1.7794027481233377,1.378729771811397,0.10752049219878601,0.06116506561453207,1.757874223112751,-0.21050821296484223,1.1339308638402985,3.6387159904512467,1.7859705632187508,0.010404791427260474,0.15766964575663134,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507,1.1028113573180731
U56,0.75,20,0.12988108093712958,1.1003908675951783,-0.16847446043793957,1.113875300131875,1.0941251843661646,0.14312606149456375,1.1576116468305884,-0.1684744604379398,False,True,True,False,True,True,True,True,True,True,True,True,3.382927476610292,2.402289153642577,-0.05327195065021151,-2.814668180612112,2.2801161192922192,0.75,15.748701188947098,0.06191906753180412,0.010453970770236678,0.05146509676156745,0.7427635936050366,1.0161740340908945,7.969374661185461,79.6937466118546,0.9927965455625076,0.9110733540931953,1.0449658352127593,-0.20009369466913707,1.0,1.0,0.10736832586645684,0.06332450263493236,1.6955257664704992,3.874402862549864,1.6000436489100311,0.09433100280243001,0.09095485719963516,1.0371189148852669,-0.21706907452215884,1.0836321713960275,4.859461408421928,1.7165145559536983,0.016758696199150824,0.1843274218448869,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507,1.1028113573180731
U56,0.75,63,0.13119006603781314,1.1263642045612197,-0.16994446077287528,1.1428263836822898,1.1175000486781945,0.14477168263171514,1.1881300209667418,-0.16994446077287517,False,True,True,False,True,True,True,True,True,True,True,True,3.2359274431167204,2.5331876637109327,-0.027298613684170192,-2.6837696705437564,2.1331160857986475,0.75,15.748701188947098,0.06191906753180412,0.010453970770236678,0.05146509676156745,0.7852118773143301,1.006874442552475,4.906474170804475,49.06474170804475,1.016916740550942,0.9631719333529586,1.0428312840187528,-0.19759417500339316,1.0,1.0,0.1055521111079083,0.06429932813982477,1.6415740904535672,3.0809737973503615,1.679772480128074,0.08724420752730921,0.08122054690562026,1.0741642460089385,-0.21826043164499986,1.1034820296489796,4.831597087212458,1.705474886944187,0.022882174912240094,0.24687577357757207,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507,1.1028113573180731
U56,0.75,126,0.13216299943702547,1.134592918956707,-0.16613956814093167,1.1628692748420593,1.1155520896422895,0.14611192617314095,1.1977782006669284,-0.16613956814093156,False,True,True,False,True,True,True,True,True,True,True,True,3.6164167063110817,2.6304810036321666,-0.019069899288682857,-2.5864763306225225,2.513605348993009,0.75,15.748701188947098,0.06191906753180412,0.010453970770236678,0.05146509676156745,0.7916192898285314,0.9954206083498759,4.078879670146443,40.78879670146443,1.0174585352709091,0.9499174165642401,1.0724362075894909,-0.19735874109000823,1.0,1.0,0.10750505078195394,0.06376959048016832,1.68583567767127,2.920265936473465,1.413235207409167,0.14996540939060377,0.0872413033582706,1.7189725923138313,-0.22269002068878785,1.1077781324395661,5.655045254785618,1.9216619609612622,0.026814786517140865,0.2876970598161277,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507,1.1028113573180731
U56,0.75,252,0.13139105443559873,1.1244644387800553,-0.16633898898276345,1.1768654065341737,1.085423470243938,0.14279088369574322,1.1662046007407092,-0.16633898898276345,False,True,True,False,True,True,True,True,True,True,True,True,3.5964746221279045,2.5532865034894923,-0.029198379465334545,-2.663670830765197,2.493663264809831,0.75,15.7487011889471,0.06191906753180412,0.010453970770236678,0.05146509676156745,0.7926011457706779,0.9816684890227544,3.6029119915850196,36.029119915850195,0.9832362684491471,0.9376530344667544,1.068614795622308,-0.1990190361582307,1.0,1.0,0.13779214904880777,0.06632648255416233,2.077483137090625,3.3291380924567737,1.4689223198819161,0.12190451074962771,0.09643929156491456,1.2640543991094355,-0.22015089353179318,1.1196855424477457,5.381190454902973,1.8346361904425212,0.004778896332309657,0.04829700324215864,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507,1.1028113573180731
U56,1.0,20,0.12013370326878992,1.0585385762809862,-0.1609408461117069,1.0608946058736248,1.060637175213707,0.13266511513278711,1.1222329662045982,-0.160940846111707,False,True,True,False,True,True,True,True,True,True,True,True,4.13628890923356,1.4275513868086107,-0.09512424196440361,-3.7894059474460784,3.0334775519154866,0.75,14.029523744396931,0.07049658365873204,0.001876454643308768,0.06862012901542329,0.6516267801097513,1.0161740340908945,9.89060577672735,98.9060577672735,0.9362107809726303,0.791160685109553,1.003610618841913,-0.2076903642678894,1.0,1.0,0.12083315380092685,0.08884406630977061,1.3600587953687375,4.580871691087173,1.6247930131817214,0.19871184662041874,0.11219722530266836,1.7710941254060837,-0.22561235012951353,1.0579326293655786,6.467150401780664,1.768434689244669,0.0006059469154076069,0.00503380012841206,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507,1.1028113573180731
U56,1.0,63,0.12192910516153499,1.093755785366776,-0.16290823681198852,1.1005818280734838,1.0919892380881404,0.13490595160529417,1.1633636212727265,-0.16290823681198863,False,True,True,False,True,True,True,True,True,True,True,True,3.939549839205397,1.6070915760831181,-0.059907032878613764,-3.609865758171571,2.8367384818873242,0.75,14.029523744396933,0.07049658365873204,0.001876454643308768,0.06862012901542329,0.7113243555682816,1.006874442552475,5.733619070326886,57.336190703268855,0.9797384918834389,0.8877164844602309,1.052199916840173,-0.19669140775059196,1.0,1.0,0.1067289929678833,0.08231366512382365,1.2966132999585416,2.1609846682514644,0.8665008161228288,0.16424003073156468,0.1200094987195325,1.3685585931443718,-0.22717860697737413,1.0838594711743055,6.427037016538561,1.7609684715652092,0.009896314192470612,0.0803267796996349,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507,1.1028113573180731
U56,1.0,126,0.12325475776395378,1.1054400326724392,-0.15826493646786588,1.1290590835856653,1.0890505361354217,0.13670904501198744,1.1767546324763787,-0.15826493646786566,False,True,True,False,True,True,True,True,True,True,True,True,4.403879873617661,1.7396568363249973,-0.04822278557295068,-3.4773004979296918,3.301068516299588,0.75,14.029523744396931,0.07049658365873204,0.001876454643308768,0.06862012901542329,0.7236855169880828,0.9954206083498759,4.5914114762132145,45.914114762132144,0.9844980938660387,0.9005146790978156,1.0561551589837208,-0.19813564166671643,1.0,1.0,0.11039569826247231,0.08712421331433698,1.2671069736282579,5.346348129802426,2.034930619587,0.16315904055017239,0.11609349940987798,1.4054106507214974,-0.23308206991769975,1.0894598951540297,7.481713344983387,1.9960625991476393,0.015980137518409432,0.12873573182833145,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507,1.1028113573180731
U56,1.0,252,0.12226337795624298,1.0915355492278063,-0.1585252755195583,1.148431642198164,1.0471779844464968,0.13235100935849764,1.1327465164803838,-0.15852527551955797,False,True,True,False,True,True,True,True,True,True,True,True,4.377845968448418,1.6405188555539172,-0.062127269017583586,-3.576438478700772,3.275034611130345,0.75,14.029523744396931,0.07049658365873204,0.001876454643308768,0.06862012901542329,0.7295786980199847,0.9816684890227544,3.9246312412985116,39.24631241298512,0.9679156739980572,0.886384189947094,1.0343931595503884,-0.1909953585598323,1.0,1.0,0.1198285242685605,0.08805980869336252,1.3607629410804356,3.180021366661445,1.145521052268729,0.1275287087778898,0.12752594052749727,1.000021707351313,-0.22972731452266393,1.10432883487261,7.120203900310562,1.8950663582726455,-0.012793285644803642,-0.09711963176260402,0.8844382267420076,-0.3371728920067375,0.1512259848581483,1.2011323521926403,-0.12054956914840909,1.1536628182453899,-0.19127562163086176,0.1580277627432507,1.1028113573180731
B136,0.0,20,0.16059882236574818,1.0653720113403455,-0.2074018763117902,1.2815295144117693,0.8967747019833979,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,False,False,True,True,False,True,True,True,False,True,-0.5106156467432066,5.473861730570125,0.0,0.0,0.0,0.75,18.84544524053224,0.03572234542761975,0.03572234542761975,0.0,1.0976316848285987,1.0976316848285987,3.248054959054285,32.48054959054285,1.0653720113403455,1.0653720113403455,1.0653720113403455,-0.2074018763117902,1.0,1.0,0.0,0.0,,0.0,,0.0,0.0,,-0.2074018763117902,1.0653720113403455,0.0,,0.0,,0.8844567259452163,-0.3371595330739302,0.15122886437149563,1.0973256635620152,-0.12241069123223436,1.0653720113403455,-0.2074018763117902,0.16059882236574818,-0.5106156467432066
B136,0.0,63,0.16059882236574818,1.0653720113403455,-0.2074018763117902,1.2815295144117693,0.8967747019833979,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,False,False,True,True,False,True,True,True,False,True,-0.5106156467432066,5.473861730570125,0.0,0.0,0.0,0.75,18.84544524053224,0.03572234542761975,0.03572234542761975,0.0,1.0844997011113486,1.0844997011113486,3.248054959054285,32.48054959054285,1.0653720113403455,1.0653720113403455,1.0653720113403455,-0.2074018763117902,1.0,1.0,0.0,0.0,,0.0,,0.0,0.0,,-0.2074018763117902,1.0653720113403455,0.0,,0.0,,0.8844567259452163,-0.3371595330739302,0.15122886437149563,1.0973256635620152,-0.12241069123223436,1.0653720113403455,-0.2074018763117902,0.16059882236574818,-0.5106156467432066
B136,0.0,126,0.16059882236574818,1.0653720113403455,-0.2074018763117902,1.2815295144117693,0.8967747019833979,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,False,False,True,True,False,True,True,True,False,True,-0.5106156467432066,5.473861730570125,0.0,0.0,0.0,0.75,18.84544524053224,0.03572234542761975,0.03572234542761975,0.0,1.069258917526457,1.069258917526457,3.248054959054285,32.48054959054285,1.0653720113403455,1.0653720113403455,1.0653720113403455,-0.2074018763117902,1.0,1.0,0.0,0.0,,0.0,,0.0,0.0,,-0.2074018763117902,1.0653720113403455,0.0,,0.0,,0.8844567259452163,-0.3371595330739302,0.15122886437149563,1.0973256635620152,-0.12241069123223436,1.0653720113403455,-0.2074018763117902,0.16059882236574818,-0.5106156467432066
B136,0.0,252,0.16059882236574818,1.0653720113403455,-0.2074018763117902,1.2815295144117693,0.8967747019833979,0.16187458516000452,1.0179537645049168,-0.2074018763117903,False,False,False,False,True,True,False,True,True,True,False,True,-0.5106156467432066,5.473861730570125,0.0,0.0,0.0,0.75,18.84544524053224,0.03572234542761975,0.03572234542761975,0.0,1.048729958690939,1.048729958690939,3.248054959054285,32.48054959054285,1.0653720113403455,1.0653720113403455,1.0653720113403455,-0.2074018763117902,1.0,1.0,0.0,0.0,,0.0,,0.0,0.0,,-0.2074018763117902,1.0653720113403455,0.0,,0.0,,0.8844567259452163,-0.3371595330739302,0.15122886437149563,1.0973256635620152,-0.12241069123223436,1.0653720113403455,-0.2074018763117902,0.16059882236574818,-0.5106156467432066
B136,0.25,20,0.15244120402828654,1.0537398895090708,-0.19761207702865302,1.262653453107485,0.8852642695188896,0.15308008473988388,1.0105464813341645,-0.19761207702865313,False,True,True,False,True,True,True,True,True,True,True,True,0.46836428157051024,4.65809989682396,-0.011632121831274711,-0.8157618337461647,0.9789799283137168,0.75,18.461796567234046,0.04419977513935828,0.027244915715881213,0.016954859423477072,1.0083990907498024,1.0976316848285987,4.7592839138212275,47.59283913821228,1.034513716126959,1.0138338334635777,1.0497764593404266,-0.20722739677565738,1.0,1.0,0.01798220995120947,0.01872217974441343,0.9604763011943223,1.130082821206868,1.5212056474556965,0.023500273736557054,0.02861621855959756,0.821222192150029,-0.21724695207011868,1.0522592547114584,1.963487504146566,1.629966048564437,0.0014806347976124012,0.050032079686270284,0.8844567259452163,-0.3371595330739302,0.15122886437149563,1.0973256635620152,-0.12241069123223436,1.0653720113403455,-0.2074018763117902,0.16059882236574818,-0.5106156467432066
B136,0.25,63,0.15402672946393325,1.0676457836021467,-0.19847492546371837,1.2735964838358764,0.9016084186097664,0.1551805144183116,1.0270136681587367,-0.19847492546371837,False,True,True,False,True,True,True,True,True,True,True,True,0.3820794380639758,4.816652440388632,0.0022737722618011436,-0.657209290181493,0.8926950848071824,0.75,18.461796567234046,0.04419977513935828,0.027244915715881213,0.016954859423477072,1.016150867199274,1.0844997011113486,3.7837172185073418,37.83717218507342,1.0340802688321795,1.0150314718881035,1.042512250669944,-0.20846934845596854,1.0,1.0,0.03157820652094023,0.020718158695182932,1.5241801641514752,0.8808264552134237,1.0571288497695557,0.038427533787299684,0.03146457840893752,1.2212950476521984,-0.21636283363805164,1.0519292274049359,1.7887908174333278,1.4370117429110159,0.015716556197210796,0.5372136409519199,0.8844567259452163,-0.3371595330739302,0.15122886437149563,1.0973256635620152,-0.12241069123223436,1.0653720113403455,-0.2074018763117902,0.16059882236574818,-0.5106156467432066
B136,0.25,126,0.15544685510176048,1.076533437056978,-0.19782966931469625,1.2798613921831803,0.9127548841058664,0.15792051003560825,1.0426868271470724,-0.19782966931469625,False,True,True,False,True,True,True,True,True,True,True,True,0.4466050529661869,4.958665004171355,0.011161425716632367,-0.51519672639877,0.9572206997093935,0.75,18.461796567234042,0.04419977513935828,0.027244915715881213,0.016954859423477072,1.007770268290544,1.069258917526457,3.5102278744084687,35.102278744084686,1.0224000435112917,1.0097398019192425,1.039261864957426,-0.20728596804205118,1.0,1.0,0.050824796078260626,0.019197082077937123,2.6475271539664194,0.9514933158267569,1.2796189469010562,0.06628808183176482,0.027526272717429287,2.408175001106926,-0.2169627968696931,1.0472932222971367,1.9133127554996854,1.6214911159503438,0.029240214759841177,0.946443760462008,0.8844567259452163,-0.3371595330739302,0.15122886437149563,1.0973256635620152,-0.12241069123223436,1.0653720113403455,-0.2074018763117902,0.16059882236574818,-0.5106156467432066
B136,0.25,252,0.1547216052580962,1.0722907995644675,-0.19798501582882322,1.2788403619836644,0.906293138432536,0.15663759435808866,1.0349762016454038,-0.19798501582882366,False,True,True,False,True,True,True,True,True,True,True,True,0.4310704015534905,4.886140019804926,0.006918788224121952,-0.5877217107651989,0.9416860482966971,0.75,18.461796567234042,0.04419977513935828,0.027244915715881213,0.016954859423477072,0.9938288826710249,1.048729958690939,3.3931743628457833,33.93174362845783,1.0280326025123108,1.014645748968564,1.0380586421985192,-0.209039059734833,1.0,1.0,0.042741740234774284,0.02050032052895335,2.084930339230968,1.6641614042874897,1.955725828432486,0.03760754559306756,0.02691860786202777,1.3970836005274232,-0.21680646052187846,1.0528240048957036,1.8821444693055245,1.5508224373237967,0.019466794668763887,0.6250340965846476,0.8844567259452163,-0.3371595330739302,0.15122886437149563,1.0973256635620152,-0.12241069123223436,1.0653720113403455,-0.2074018763117902,0.16059882236574818,-0.5106156467432066
