panel,tape,target,T_trade,h,block,point,boot_mean,se,t,ci_lo,ci_hi,excl0,pos_share
U56,CRASH_WIDE,0.16,M,0.03,63,0.011914406791449172,0.011795321512209016,0.00924926421250231,1.2881464425401934,-0.004941670424493122,0.030055071873341627,False,0.902
U56,CRASH_WIDE,0.16,M,0.05,63,0.004987769376558537,0.005841257319427578,0.013393096488141538,0.37241345800612935,-0.019250084950760075,0.03145418789402876,False,0.66
U56,CRASH_WIDE,0.16,M,0.08,63,0.026412622566791333,0.026571167205192293,0.019470165683861795,1.3565689679099096,-0.011401187791535348,0.06394850138920627,False,0.914
U56,CRASH_WIDE,0.16,M,0.12,63,-0.001321291396792823,-0.00012059882839093977,0.03221226202844402,-0.041018274209557164,-0.06646390420681211,0.06168654778277266,False,0.496
U56,CRASH_WIDE,0.16,M,0.16,63,-0.03146565758012043,-0.03007526138438059,0.03513676255271473,-0.8955195440363455,-0.09793762206507184,0.04007232212594153,False,0.204
U56,CRASH_WIDE,0.16,M,0.2,63,0.0029534493467697764,0.004138887270284968,0.03910349930547018,0.07552902935100285,-0.07473172975271712,0.07871437445509509,False,0.541
U56,CRASH_WIDE,0.16,M,0.25,63,-0.012992132853557159,-0.01249698209092305,0.050713534271604556,-0.2561866973020592,-0.11854899087453767,0.07407577948704679,False,0.437
U56,FULL,0.2,W,0.01,21,0.0029089648984843564,0.002781854139327871,0.001627703423762189,1.7871590463087716,-0.00012527699424624833,0.006159108952506636,False,0.964
U56,FULL,0.2,W,0.02,21,0.003588443919789075,0.0031164983241297405,0.0042962923296963685,0.8352420283381138,-0.004791652405430149,0.011838576460496677,False,0.755
U56,FULL,0.2,W,0.03,21,0.008386429347546409,0.007736896618560781,0.006688728958180033,1.2538150970058608,-0.00512563726993146,0.0207783124175588,False,0.87
U56,FULL,0.2,W,0.05,21,0.017482595736169282,0.015926703348572116,0.011508609581431435,1.519088436571571,-0.006598320139547595,0.038212873760060634,False,0.914
U56,FULL,0.2,W,0.08,21,0.02118055831736876,0.0196958237942957,0.01135821800046223,1.8647782879767583,-0.0006335517639659393,0.042329321579197936,False,0.968
U56,FULL,0.2,W,0.12,21,0.11481428735749488,0.09690797642129968,0.08656477193248731,1.3263396274761705,-0.03980653952020728,0.2777005311202864,False,0.864
U56,FULL,0.2,W,0.16,21,0.1467391308826369,0.12758434786134498,0.09300560673353807,1.577744998783201,-0.02188292238462761,0.32232001062122667,False,0.935
U56,FULL,0.2,W,0.01,63,0.0029089648984843564,0.00283154634319903,0.0015847839489493433,1.8355592889572734,-0.0001378087061556676,0.005927379804744865,False,0.969
U56,FULL,0.2,W,0.02,63,0.003588443919789075,0.003332675540808949,0.004678514349527826,0.7670050045162808,-0.005232859675041035,0.012309503071470176,False,0.735
U56,FULL,0.2,W,0.03,63,0.008386429347546409,0.007777026277185007,0.007056717686899377,1.1884320330846745,-0.005388025573102734,0.0213034674952598,False,0.861
U56,FULL,0.2,W,0.05,63,0.017482595736169282,0.016195800838862684,0.01223986662096472,1.4283322096194004,-0.006234775711599375,0.039916370550301575,False,0.901
U56,FULL,0.2,W,0.08,63,0.02118055831736876,0.020463439288759225,0.012110418659691063,1.7489534352653895,-0.0035798482395925646,0.04303304385108687,False,0.953
U56,FULL,0.2,W,0.12,63,0.11481428735749488,0.09771630501973456,0.08802491833078455,1.3043384706821297,-0.03016359283314767,0.28851808097749165,False,0.852
U56,FULL,0.2,W,0.16,63,0.1467391308826369,0.12723556156225033,0.10014764838770532,1.4652279234212295,-0.014183405523132742,0.3423594366758967,False,0.917
U56,CRASH_PT,0.2,W,0.01,21,0.002216075824411412,0.0022432603008463235,0.0015849155954887932,1.3982295528664836,-0.000672458521081748,0.005472013565266531,False,0.941
U56,CRASH_PT,0.2,W,0.02,21,0.00018120177745029054,-5.769042695056231e-05,0.0036727172173135415,0.04933725270110314,-0.007536904176657694,0.0072479854235433395,False,0.492
U56,CRASH_PT,0.2,W,0.03,21,0.003788663634212819,0.003338359355139863,0.005983187341979871,0.6332182861182362,-0.00904109730253803,0.014898499493528462,False,0.721
U56,CRASH_PT,0.2,W,0.05,21,0.009083367914580753,0.008458959066514405,0.010328221882512017,0.8794706405330932,-0.01152386257363228,0.02767817670817083,False,0.803
U56,CRASH_PT,0.2,W,0.08,21,0.01583575737510312,0.01566299824287417,0.011456787022514703,1.3822162656932464,-0.006430446185143745,0.03740450921927683,False,0.907
U56,CRASH_PT,0.2,W,0.12,21,-0.01076821306569764,-0.012679563682187233,0.03770059701175049,-0.2856244706772525,-0.09536632051281954,0.054612724325007335,False,0.367
U56,CRASH_PT,0.2,W,0.16,21,0.008711647240462028,0.00716272623471316,0.0417817845341712,0.2085034743630257,-0.07874278759714554,0.0853238216428485,False,0.568
U56,CRASH_PT,0.2,W,0.01,63,0.002216075824411412,0.0023118931422117005,0.0014658018602340726,1.511852239058783,-0.0002621416172875757,0.005323199004425659,False,0.957
U56,CRASH_PT,0.2,W,0.02,63,0.00018120177745029054,0.0005345132907209006,0.003239061011998695,0.055942687334091974,-0.005985852816882945,0.006779190458944475,False,0.567
U56,CRASH_PT,0.2,W,0.03,63,0.003788663634212819,0.004248115318628855,0.005514092849853177,0.6870873845212271,-0.005859926073841959,0.015309813444439038,False,0.782
U56,CRASH_PT,0.2,W,0.05,63,0.009083367914580753,0.00963935624729359,0.010252959943100678,0.8859264022281726,-0.010184514709220481,0.030813093533571877,False,0.826
U56,CRASH_PT,0.2,W,0.08,63,0.01583575737510312,0.01678378109774907,0.011465010410856288,1.381224857860412,-0.003937049546152776,0.04061767121846011,False,0.935
U56,CRASH_PT,0.2,W,0.12,63,-0.01076821306569764,-0.010891010514752995,0.02797519161928759,-0.3849200824874229,-0.07122790566869149,0.039795442481830874,False,0.354
U56,CRASH_PT,0.2,W,0.16,63,0.008711647240462028,0.007600492663090122,0.03060606236386041,0.2846379627961788,-0.051446885006791954,0.07193815774734014,False,0.601
U56,CRASH_WIDE,0.2,W,0.01,21,0.0017263020000517493,0.0017578550329102657,0.0015440586866255273,1.118028747873895,-0.0010315999143105437,0.004736400929403961,False,0.882
U56,CRASH_WIDE,0.2,W,0.02,21,-0.0008091263473313237,-0.0009475053718013737,0.003710475085565541,-0.2180654306180306,-0.00795797500617793,0.006307991401464063,False,0.416
U56,CRASH_WIDE,0.2,W,0.03,21,0.0024371472755011503,0.0022245056454598964,0.006157339655360115,0.3958117323249423,-0.009496424128191757,0.014654964309988498,False,0.655
U56,CRASH_WIDE,0.2,W,0.05,21,0.0063454597228707055,0.006114195639078428,0.010506127952935247,0.6039770076375173,-0.015032930839163421,0.026664291500590336,False,0.729
U56,CRASH_WIDE,0.2,W,0.08,21,0.011290189374355775,0.011136728246771225,0.01095142091788068,1.0309337444899025,-0.009562595059992091,0.03344164870930177,False,0.838
U56,CRASH_WIDE,0.2,W,0.12,21,0.003126855491994318,0.001372151037613259,0.03137706258140844,0.09965418158190005,-0.06440866786619982,0.05881433661332447,False,0.551
U56,CRASH_WIDE,0.2,W,0.16,21,0.01848404175428775,0.017446529417192762,0.030976317849329832,0.596715266294559,-0.04055875074991292,0.08052159173256822,False,0.712
U56,CRASH_WIDE,0.2,W,0.01,63,0.0017263020000517493,0.001717111235684357,0.0013417378685950756,1.2866164401093845,-0.000675187863683202,0.004548913706136936,False,0.908
U56,CRASH_WIDE,0.2,W,0.02,63,-0.0008091263473313237,-0.0007530395666144545,0.002998468834841366,-0.26984650896801154,-0.006153985724898925,0.005224289879199144,False,0.403
U56,CRASH_WIDE,0.2,W,0.03,63,0.0024371472755011503,0.002259085391362712,0.0051861560091897175,0.4699332745067052,-0.006862880635453078,0.012509648280980081,False,0.639
U56,CRASH_WIDE,0.2,W,0.05,63,0.0063454597228707055,0.006254569650381485,0.00925801685332049,0.6854016171503119,-0.009964183374748081,0.0245728781770131,False,0.735
U56,CRASH_WIDE,0.2,W,0.08,63,0.011290189374355775,0.011273067384333512,0.010394889308325723,1.0861288696275935,-0.006709796162705961,0.03215871457722015,False,0.861
U56,CRASH_WIDE,0.2,W,0.12,63,0.003126855491994318,0.0016200525132722742,0.021409469756366595,0.14605011369160492,-0.03940681816503083,0.044586479513543865,False,0.526
U56,CRASH_WIDE,0.2,W,0.16,63,0.01848404175428775,0.01634195518865363,0.02189427521554517,0.8442408607873844,-0.025482094783405455,0.06316694931012334,False,0.778
U56,FULL,0.2,M,0.01,21,0.005296906633885268,0.005015551662792111,0.0029032473254677516,1.8244765395700024,-0.0004889783671382763,0.01091241589762608,False,0.963
U56,FULL,0.2,M,0.02,21,0.008034506020489829,0.0074357765040773405,0.006806842926231213,1.1803571946001028,-0.0052636464287855785,0.021176216690943387,False,0.867
U56,FULL,0.2,M,0.03,21,0.01298923762233084,0.012067263073302102,0.010182056626475495,1.275698819878499,-0.0072546367621609265,0.03176618794819924,False,0.889
U56,FULL,0.2,M,0.05,21,0.028946951949335498,0.027289393160993006,0.01600578609757125,1.8085304759713092,-0.0030152156521958623,0.060175837611513315,False,0.959
U56,FULL,0.2,M,0.08,21,0.04855157756514594,0.043110213198269874,0.030685924618917233,1.5822100252183668,-0.013572027636226957,0.10569805945960155,False,0.927
U56,FULL,0.2,M,0.12,21,0.08840319233082017,0.07809563009307154,0.06687730767478708,1.321871280475431,-0.03487603886013939,0.22491513141800473,False,0.88
U56,FULL,0.2,M,0.16,21,0.1279069830337527,0.11305923232125326,0.09054159890009782,1.4126874783256618,-0.028092644813283055,0.3083640381562738,False,0.907
U56,FULL,0.2,M,0.2,21,0.1467038889551613,0.12996228382093736,0.10115122432065493,1.4503421974419402,-0.03543946205217169,0.35330524425010035,False,0.91
U56,FULL,0.2,M,0.01,63,0.005296906633885268,0.005060491979992296,0.0027454233239519745,1.929358794206094,-7.627829851419118e-07,0.010445506394727171,False,0.975
U56,FULL,0.2,M,0.02,63,0.008034506020489829,0.007491677357702441,0.00639299919593017,1.2567663117499925,-0.004212635268573151,0.020224843469093767,False,0.869
U56,FULL,0.2,M,0.03,63,0.01298923762233084,0.012344308724516943,0.009625010383054067,1.3495297257237124,-0.005491240171319495,0.031163102730877395,False,0.896
U56,FULL,0.2,M,0.05,63,0.028946951949335498,0.027736376681283027,0.01515053240235797,1.9106227544076475,-0.0020750867873805643,0.05688539068355601,False,0.964
U56,FULL,0.2,M,0.08,63,0.04855157756514594,0.043186286713194744,0.031094849311391046,1.561402567960345,-0.01138536841953513,0.10643927183270638,False,0.924
U56,FULL,0.2,M,0.12,63,0.08840319233082017,0.07801032330228551,0.06689528765226326,1.3215159906383815,-0.023836318735103192,0.21299481207256335,False,0.852
U56,FULL,0.2,M,0.16,63,0.1279069830337527,0.11209685983465623,0.09066544346876192,1.4107578162105616,-0.02220792894859375,0.2981789823961316,False,0.882
U56,FULL,0.2,M,0.2,63,0.1467038889551613,0.13062922200987406,0.10180273899703297,1.4410603329585951,-0.04116232572291392,0.33167731416027335,False,0.894
U56,CRASH_PT,0.2,M,0.01,21,0.0028828366727762234,0.002875849596565015,0.0022385683298193314,1.2878037424074917,-0.0013113863174018746,0.007638243348070438,False,0.906
U56,CRASH_PT,0.2,M,0.02,21,0.002103325798784361,0.0019214057487168675,0.004968762160637573,0.42330981656696365,-0.007773669337116424,0.011795799547581151,False,0.651
U56,CRASH_PT,0.2,M,0.03,21,0.004517349881137722,0.004358140412166909,0.007811637147957744,0.5782846534696926,-0.010631951748864204,0.019718185013575272,False,0.696
U56,CRASH_PT,0.2,M,0.05,21,0.017002332327812786,0.016733829499401765,0.012174450659814364,1.396558481602326,-0.0069138978503486765,0.04057524697912846,False,0.908
U56,CRASH_PT,0.2,M,0.08,21,0.0070547298487597665,0.006876826389428897,0.019137120239997082,0.3686411414197627,-0.03143038363870658,0.04180660770220819,False,0.647
U56,CRASH_PT,0.2,M,0.12,21,-0.007607540401631585,-0.007840444054760823,0.03354444439216908,-0.22678987651998667,-0.07644972840908343,0.053477318770833,False,0.435
U56,CRASH_PT,0.2,M,0.16,21,-0.0010118736304269849,-0.0014934448964988283,0.0370672057363416,-0.0272983520156449,-0.08031641847951448,0.06573385411835363,False,0.509
U56,CRASH_PT,0.2,M,0.2,21,0.007536949596357534,0.008591271058374282,0.05001219632023365,0.15070223167360236,-0.08742315012566276,0.10670188309112617,False,0.57
U56,CRASH_PT,0.2,M,0.01,63,0.0028828366727762234,0.0029090406254888503,0.0019582366335307174,1.4721595048390266,-0.000494324125224782,0.006865690711757954,False,0.944
U56,CRASH_PT,0.2,M,0.02,63,0.002103325798784361,0.0019359596557482325,0.004308038392134842,0.4882328353025798,-0.006086624415707548,0.011019855626491142,False,0.659
U56,CRASH_PT,0.2,M,0.03,63,0.004517349881137722,0.00444221640338671,0.006651308115753009,0.6791671356253661,-0.007763203871664753,0.01797117819066221,False,0.742
U56,CRASH_PT,0.2,M,0.05,63,0.017002332327812786,0.017114074751100324,0.011032111158153736,1.5411676046471408,-0.001887985125045777,0.03983039700264927,False,0.953
U56,CRASH_PT,0.2,M,0.08,63,0.0070547298487597665,0.006620468824431498,0.015458680562061903,0.4563604131954969,-0.022241036947813708,0.037715072761264797,False,0.661
U56,CRASH_PT,0.2,M,0.12,63,-0.007607540401631585,-0.008393228240723673,0.025263315178245694,-0.3011299327881741,-0.060286023503761416,0.04127037888378148,False,0.371
U56,CRASH_PT,0.2,M,0.16,63,-0.0010118736304269849,-0.0027513384723129365,0.027543376747957836,-0.03673745741803458,-0.059982384451461826,0.050314406171329464,False,0.458
U56,CRASH_PT,0.2,M,0.2,63,0.007536949596357534,0.008379479406763538,0.045325964045441376,0.16628327174246957,-0.08652133096318985,0.09665590201218548,False,0.576
U56,CRASH_WIDE,0.2,M,0.01,21,0.0024433254828610806,0.0024859992486362375,0.0021517904824115727,1.1354848452172612,-0.0014612827807598927,0.006812780820628282,False,0.872
U56,CRASH_WIDE,0.2,M,0.02,21,0.0017678530317906116,0.0018150541993952028,0.004885638233073173,0.36184689644501034,-0.007804513343483388,0.010853530482123296,False,0.66
U56,CRASH_WIDE,0.2,M,0.03,21,0.0037461104853773186,0.003383749668614108,0.007434612647115206,0.503874332555966,-0.01147980174501454,0.017478516671747605,False,0.677
U56,CRASH_WIDE,0.2,M,0.05,21,0.01493569849033749,0.014758740848019914,0.01193960952182833,1.2509369308126557,-0.009141368410029807,0.037622794841132,False,0.891
U56,CRASH_WIDE,0.2,M,0.08,21,0.009747383711647739,0.009186499899441525,0.016062670731004695,0.6068345591392232,-0.023291270151475307,0.040401269976164986,False,0.733
U56,CRASH_WIDE,0.2,M,0.12,21,0.0011211605791574542,-0.0001122544574009584,0.02557166742550676,0.04384385892799229,-0.0533936003813868,0.04884652904532507,False,0.521
U56,CRASH_WIDE,0.2,M,0.16,21,0.010974571403028266,0.009406805870136892,0.029483205992234612,0.3722312765415941,-0.04845051759878527,0.06956006863822203,False,0.64
U56,CRASH_WIDE,0.2,M,0.2,21,0.014230884283650491,0.01466545954606377,0.04422571513666419,0.32177850012543363,-0.07358387465071277,0.09992279483215415,False,0.632
U56,CRASH_WIDE,0.2,M,0.01,63,0.0024433254828610806,0.0024370607561156415,0.0018371569579676062,1.329949230665659,-0.0006605057294301553,0.006372407796037407,False,0.917
U56,CRASH_WIDE,0.2,M,0.02,63,0.0017678530317906116,0.0017236896325054153,0.0040882387715196564,0.4324241147816999,-0.006365439168400191,0.009778550255046398,False,0.657
U56,CRASH_WIDE,0.2,M,0.03,63,0.0037461104853773186,0.003630985659776555,0.006553186948650351,0.5716471260062009,-0.008488961158074246,0.017334968001488652,False,0.709
U56,CRASH_WIDE,0.2,M,0.05,63,0.01493569849033749,0.01462589213727636,0.010831902762140631,1.378861943124188,-0.005608271662413611,0.036173265038118955,False,0.91
U56,CRASH_WIDE,0.2,M,0.08,63,0.009747383711647739,0.009244713915824463,0.01400094350805309,0.6961947747336614,-0.017415371205181218,0.03617535143628092,False,0.742
U56,CRASH_WIDE,0.2,M,0.12,63,0.0011211605791574542,5.712052509822418e-05,0.019527916883886758,0.05741321953713185,-0.03813033376172811,0.037191048382536646,False,0.497
U56,CRASH_WIDE,0.2,M,0.16,63,0.010974571403028266,0.008138858674247532,0.024331543706002216,0.4510429562395997,-0.03606574584059966,0.05918427221609156,False,0.617
U56,CRASH_WIDE,0.2,M,0.2,63,0.014230884283650491,0.013619122813684931,0.03956801133606542,0.35965629312988334,-0.0626340635908659,0.09555397832313532,False,0.648
B136,FULL,0.08,W,0.01,21,0.004391876264158379,0.004071065418616196,0.0042483257994741196,1.0337898907616805,-0.00466128548213553,0.012500968833253738,False,0.819
B136,FULL,0.08,W,0.02,21,0.005145258615268711,0.004429937556440798,0.009257169228742305,0.5558133904793868,-0.01343461430008594,0.023481447376234536,False,0.696
B136,FULL,0.08,W,0.03,21,0.013248736449923193,0.012230869868902225,0.013878393879297369,0.9546303819555485,-0.015170936940819415,0.03900430930823297,False,0.803
B136,FULL,0.08,W,0.05,21,0.029601048901809923,0.028028128311117877,0.02048922607598959,1.444712884324024,-0.012470334122251486,0.06818728965824784,False,0.914
B136,FULL,0.08,W,0.08,21,0.019455846701768476,0.017251289891417696,0.03145957548367944,0.6184395816740044,-0.04110152324623327,0.07745270780887173,False,0.702
B136,FULL,0.08,W,0.12,21,0.056916089516692026,0.052493533361488445,0.04328053336121355,1.3150505572950764,-0.035123376049373545,0.1343335121377123,False,0.891
B136,FULL,0.08,W,0.16,21,0.09153628655004531,0.08640661782766511,0.06883900015614819,1.3297155150773927,-0.04765994583446903,0.2235752290275776,False,0.899
B136,FULL,0.08,W,0.2,21,0.24948802776806267,0.2225267119802494,0.11536854704971117,2.162530725645359,0.013328930632042707,0.4422198800921207,True,0.982
B136,FULL,0.08,W,0.25,21,0.1672700201406312,0.14090457820554783,0.1133458178000947,1.4757493782050373,-0.06943487132430162,0.3630227740900954,False,0.892
B136,FULL,0.08,W,0.01,63,0.004391876264158379,0.004479222445482021,0.004681747603807867,0.9380847999123824,-0.0039756792035752385,0.013840822958150454,False,0.827
B136,FULL,0.08,W,0.02,63,0.005145258615268711,0.005601851188294521,0.009146270169559965,0.5625526602519171,-0.012525148750303272,0.023997389720113275,False,0.735
B136,FULL,0.08,W,0.03,63,0.013248736449923193,0.01382050151173748,0.014920809406347187,0.8879368463943579,-0.015717572444614213,0.04234800075363923,False,0.817
B136,FULL,0.08,W,0.05,63,0.029601048901809923,0.029939889743869023,0.021606814789666185,1.3699867004907689,-0.01253198479675731,0.06890070239086174,False,0.909
B136,FULL,0.08,W,0.08,63,0.019455846701768476,0.022002536555748017,0.0350112648997266,0.5557024791160974,-0.04868361786008043,0.08780370739134706,False,0.749
B136,FULL,0.08,W,0.12,63,0.056916089516692026,0.05560179579652265,0.04886837151258286,1.1646815262104038,-0.035911522876322495,0.15105335833454123,False,0.876
B136,FULL,0.08,W,0.16,63,0.09153628655004531,0.08517316644915959,0.06832802652026154,1.3396594517902802,-0.04897427305871957,0.21401434298854546,False,0.889
B136,FULL,0.08,W,0.2,63,0.24948802776806267,0.2207146858971572,0.13368570465471533,1.8662281686171507,-0.02983873148515152,0.45228974658621074,False,0.947
B136,FULL,0.08,W,0.25,63,0.1672700201406312,0.13469052868119394,0.12832011935350077,1.3035369744305636,-0.12188315775723157,0.3630012007224073,False,0.834
B136,CRASH_PT,0.08,W,0.01,21,0.0021021959893789965,0.002029139557173308,0.004015216229653244,0.5235573551067618,-0.005951298160559082,0.00949034768970998,False,0.704
B136,CRASH_PT,0.08,W,0.02,21,0.0001302796188620281,-0.0001192983119843809,0.008411493503041984,0.015488286213965806,-0.0169718261431649,0.015792544313186174,False,0.521
B136,CRASH_PT,0.08,W,0.03,21,0.00994638872282172,0.009831599724199322,0.013581760942081689,0.7323342507085261,-0.017322489328449448,0.03652366936868868,False,0.772
B136,CRASH_PT,0.08,W,0.05,21,0.02651856994500701,0.025578724548035104,0.021615848590816503,1.2268114218876156,-0.01930086785325111,0.06822888083577154,False,0.887
B136,CRASH_PT,0.08,W,0.08,21,0.0064547072797203064,0.0058641316395118374,0.030296339530805447,0.21305238123427858,-0.05241042394362685,0.06574163111235214,False,0.581
B136,CRASH_PT,0.08,W,0.12,21,0.024888229808748497,0.023638230310873126,0.03919769071395147,0.6349412262669376,-0.052880703193551495,0.10500760086563325,False,0.732
B136,CRASH_PT,0.08,W,0.16,21,0.030579859942304388,0.02742372234860377,0.06832046534033409,0.4475944329414729,-0.1015402305377921,0.1667982112264235,False,0.648
B136,CRASH_PT,0.08,W,0.2,21,0.07179966482349442,0.07365257253526887,0.06478028696395978,1.10835669597203,-0.04770233478351667,0.19733542430918377,False,0.868
B136,CRASH_PT,0.08,W,0.25,21,0.0004353462680393161,0.0006052119606847009,0.07758046073834128,0.005611545276943197,-0.1497437851358887,0.14956310582930454,False,0.513
B136,CRASH_PT,0.08,W,0.01,63,0.0021021959893789965,0.002291158900344457,0.00428310971644373,0.49081067928478184,-0.005886721456805838,0.010672584048514688,False,0.701
B136,CRASH_PT,0.08,W,0.02,63,0.0001302796188620281,0.0004627956224859387,0.007849397308652164,0.01659740407310312,-0.015077031988934082,0.01564824704731664,False,0.531
B136,CRASH_PT,0.08,W,0.03,63,0.00994638872282172,0.010365234384704642,0.014242996748137183,0.6983353923831086,-0.01778481572246635,0.036715203105391406,False,0.759
B136,CRASH_PT,0.08,W,0.05,63,0.02651856994500701,0.026977381909451835,0.020963394121941335,1.2649941030899834,-0.01310172891752384,0.06716121054086177,False,0.894
B136,CRASH_PT,0.08,W,0.08,63,0.0064547072797203064,0.008568813426182795,0.032561623291913235,0.198230512706759,-0.058694616789234835,0.06802894241252844,False,0.616
B136,CRASH_PT,0.08,W,0.12,63,0.024888229808748497,0.025330199576529495,0.04082747663032518,0.609595102682942,-0.059208706123256474,0.09979513853314188,False,0.732
B136,CRASH_PT,0.08,W,0.16,63,0.030579859942304388,0.027476861651136338,0.06429169672784113,0.47564244682722717,-0.09092737844080738,0.15413013653258026,False,0.659
B136,CRASH_PT,0.08,W,0.2,63,0.07179966482349442,0.07352593029618566,0.07487034064375706,0.9589867523793792,-0.06349101199640553,0.2233502887718382,False,0.835
B136,CRASH_PT,0.08,W,0.25,63,0.0004353462680393161,0.0037960034609739054,0.08783199906259546,0.004956579295537344,-0.17831081053423498,0.17534464231373983,False,0.516
B136,CRASH_WIDE,0.08,W,0.01,21,0.0017097454950851798,0.0018256437137931039,0.004008869341419698,0.4264907008617277,-0.005743308287989968,0.010067948894091178,False,0.668
B136,CRASH_WIDE,0.08,W,0.02,21,0.00014648938315819926,0.00021991577129720037,0.008346298549611487,0.017551419025745037,-0.01620082772188359,0.016875318576291015,False,0.518
B136,CRASH_WIDE,0.08,W,0.03,21,0.008044616750727984,0.007904871146702429,0.01333508287377056,0.6032670982908808,-0.01781005861994226,0.03375854729243256,False,0.724
B136,CRASH_WIDE,0.08,W,0.05,21,0.020381019352577523,0.019482650003610328,0.019701225982610794,1.0345051303186281,-0.021938823186429146,0.05730095092217186,False,0.846
B136,CRASH_WIDE,0.08,W,0.08,21,-0.00031816232334147543,-0.0009438065187910063,0.02916075223552613,-0.010910634978540189,-0.058905275499509094,0.0567321890587355,False,0.501
B136,CRASH_WIDE,0.08,W,0.12,21,0.02546173857545031,0.024134534929892485,0.03972398495710047,0.6409663734126237,-0.05060660932414549,0.10201244731208638,False,0.724
B136,CRASH_WIDE,0.08,W,0.16,21,0.05195014876472115,0.047275608963248866,0.06435266832091831,0.8072726449453903,-0.07451966446200863,0.16917677295728903,False,0.766
B136,CRASH_WIDE,0.08,W,0.2,21,0.06354480081319291,0.0650570848641529,0.06339580594406805,1.0023502322733513,-0.061475325870385004,0.1881603654878127,False,0.847
B136,CRASH_WIDE,0.08,W,0.25,21,0.0025402512902881202,0.004043237825569323,0.07538229868821034,0.033698246597585,-0.13863320616409003,0.15679971843356322,False,0.522
B136,CRASH_WIDE,0.08,W,0.01,63,0.0017097454950851798,0.0016893277501672953,0.004450642635321992,0.3841569937599549,-0.00667707612936963,0.010775189568440126,False,0.634
B136,CRASH_WIDE,0.08,W,0.02,63,0.00014648938315819926,0.000354788375538189,0.008107125207064407,0.01806921435363438,-0.015448200516746807,0.01686349683445229,False,0.513
B136,CRASH_WIDE,0.08,W,0.03,63,0.008044616750727984,0.0076909115641577925,0.014567939340966483,0.5522137731659638,-0.020035391505945917,0.037199161462533534,False,0.712
B136,CRASH_WIDE,0.08,W,0.05,63,0.020381019352577523,0.019498772668203657,0.02038490916394027,0.9998091818152602,-0.019874045825611697,0.059179202398170094,False,0.836
B136,CRASH_WIDE,0.08,W,0.08,63,-0.00031816232334147543,-0.0012587313027022425,0.032341229689302635,-0.00983766932791404,-0.06781313471718133,0.05980772413160792,False,0.489
B136,CRASH_WIDE,0.08,W,0.12,63,0.02546173857545031,0.02357266251979041,0.04309054006445206,0.5908892888640124,-0.06232098452337062,0.10678883232670867,False,0.697
B136,CRASH_WIDE,0.08,W,0.16,63,0.05195014876472115,0.04746860739631658,0.06060445972985613,0.8572000970933245,-0.0631572418037192,0.16268773415368226,False,0.765
B136,CRASH_WIDE,0.08,W,0.2,63,0.06354480081319291,0.06550913120841254,0.07565758046637142,0.8398999865114317,-0.08534187885007094,0.21463099895910448,False,0.793
B136,CRASH_WIDE,0.08,W,0.25,63,0.0025402512902881202,0.0033695541928689156,0.0914003313025639,0.027792582959891992,-0.18054939875274298,0.17678197346722338,False,0.536
B136,FULL,0.08,M,0.01,21,0.005455675582374919,0.005124587528875858,0.006624050300100488,0.8236162672696123,-0.006336918182678744,0.020190168062085366,False,0.777
B136,FULL,0.08,M,0.02,21,0.011904622289065081,0.011132497069378048,0.013679596198872714,0.8702466151775808,-0.012735641694924183,0.04191431448315299,False,0.782
B136,FULL,0.08,M,0.03,21,0.015717571044046696,0.014296079508831184,0.019428876272709703,0.808979933961698,-0.021164409741952956,0.055639796569894345,False,0.774
B136,FULL,0.08,M,0.05,21,0.037083474833760954,0.035400436209812605,0.02677045967406003,1.3852386281470543,-0.013386758241237594,0.08938193247757087,False,0.907
B136,FULL,0.08,M,0.08,21,0.040907918716632574,0.03793886961622003,0.04255536035865297,0.9612870945484683,-0.037144174569973015,0.12554813062000236,False,0.82
B136,FULL,0.08,M,0.12,21,0.05532988889483459,0.0496890706161646,0.05674562257722125,0.9750512265424511,-0.050497405114626824,0.17514808638091756,False,0.808
B136,FULL,0.08,M,0.16,21,0.07609360931531861,0.07013924688695289,0.06677909701399576,1.1394824536092587,-0.05619800737327655,0.21023979265420512,False,0.861
B136,FULL,0.08,M,0.2,21,0.17316293166445051,0.16168372524913296,0.09565588102647749,1.8102695809839349,-0.008210552305802176,0.3525784035120835,False,0.966
B136,FULL,0.08,M,0.25,21,0.10759751098182302,0.09166746982156822,0.09029924198624913,1.1915660487848623,-0.07730372499751872,0.27400013579067983,False,0.841
B136,FULL,0.08,M,0.01,63,0.005455675582374919,0.0054726025373120725,0.0061368642665349995,0.8890005294927773,-0.006031370324089208,0.018490938484971207,False,0.811
B136,FULL,0.08,M,0.02,63,0.011904622289065081,0.012187700935909781,0.013024049978498093,0.9140491865985528,-0.011890959691548367,0.03905465187832919,False,0.821
B136,FULL,0.08,M,0.03,63,0.015717571044046696,0.015548620154865907,0.019107281850453375,0.82259586512949,-0.020493902796123287,0.052498912390483876,False,0.782
B136,FULL,0.08,M,0.05,63,0.037083474833760954,0.0374624739179265,0.02692215128092479,1.377433565646583,-0.014773323462546551,0.09101533789389193,False,0.923
B136,FULL,0.08,M,0.08,63,0.040907918716632574,0.041088747019323704,0.0421768522455417,0.9699139821643931,-0.03669256538513417,0.1272599973615554,False,0.845
B136,FULL,0.08,M,0.12,63,0.05532988889483459,0.05356394481819758,0.05946097105029095,0.930524475425025,-0.06216844425126042,0.17315487770899307,False,0.818
