panel,theta,construction,cadence,gross,dSharpe,dCAGR,dMaxDD,doSharpe,doCAGR,doMaxDD,disSharpe,dturn_yr,dSharpe_0,dSharpe_25,mom_wins,mom_wins_CAGR,mom_wins_0bps,mom_wins_25bps,mom_wins_OOS
B136,0.0,DEGROSS,W,0.75,0.00901575273778965,0.003982712791051668,-0.01122493513129963,-0.013545445923052624,0.003408346061004819,-0.011224935131299851,0.03447016349598697,-0.06567848632839857,0.006278762113515857,0.013137906085282536,True,True,True,True,False
B136,0.0,DEGROSS,W,1.0,0.009090439578225418,0.005362384057033598,-0.014509602716602399,-0.0133995356840233,0.004559165119614184,-0.014509602716602288,0.03453004531814852,-0.09151582545802128,0.006313801271692121,0.01327230260090273,True,True,True,True,False
B136,0.0,RESPREAD,D,0.5,-0.01691250710477077,0.010969592161383046,-0.01784056428044023,-0.0009828186269417172,0.015747998213797354,-0.017840564280439564,-0.03365488793079674,0.5545725328689581,-0.03670894690412574,0.012703533482920415,False,True,False,True,False
B136,0.0,RESPREAD,D,0.75,-0.01701947579945773,0.016159700519152276,-0.02755912442994979,-0.001115030521489091,0.023312136701044484,-0.027559124429949455,-0.033708481411705904,0.8101533786382831,-0.03670894690412507,0.012434086730791827,False,True,False,True,False
B136,0.0,RESPREAD,D,1.0,-0.017118386215403847,0.021064617281567832,-0.03728833088075456,-0.001239101081130345,0.0305443297393464,-0.03728833088075434,-0.033755881100934526,1.052268852553393,-0.03670894690412574,0.012184518787592968,False,True,False,True,False
B136,0.0,RESPREAD,M,0.5,-0.011854774273106106,0.00694670363232297,-0.0279321709064575,-0.022681153147089406,0.008839016010709466,-0.02793217090645761,0.006622069098450201,-0.04599002115634754,-0.0150576053779381,-0.006993287369653212,False,True,False,False,False
B136,0.0,RESPREAD,M,0.75,-0.013723033150336406,0.01044103954482134,-0.040455671393562986,-0.024554382102204952,0.013344250501089672,-0.040455671393562986,0.0053527387001499616,-0.07244664456145422,-0.016970150599542322,-0.008794852142406828,False,True,False,False,False
B136,0.0,RESPREAD,M,1.0,-0.015781625028509882,0.013923249338890775,-0.052068567180111325,-0.026662006443613606,0.01787468672504433,-0.05206856718011155,0.004077114862728992,-0.10089920092427906,-0.019082458633490118,-0.010772530411328418,False,True,False,False,False
B136,0.0,RESPREAD,Q,0.5,0.01941461239794351,0.008273281756993933,-0.0004823299832789063,0.0673053386931819,0.015136263524696103,-0.0004823299832793504,-0.03976197514635804,-0.09479543725907758,0.017157518814169936,0.02284986086875973,True,True,True,True,True
B136,0.0,RESPREAD,Q,0.75,0.01976804044005176,0.012310377124715943,-0.0009659412854190474,0.06733575828075655,0.022692138011062735,-0.0009659412854191585,-0.03899829746347261,-0.14356190202266017,0.017555757771934966,0.02313501548692365,True,True,True,True,True
B136,0.0,RESPREAD,Q,1.0,0.019827750857328796,0.01625915789857757,-0.0015934510818796932,0.06694230746760033,0.03020420331046103,-0.0015934510818793601,-0.038361106658047595,-0.1927618201129606,0.017658644756356257,0.023128825872780867,True,True,True,True,True
B136,0.0,RESPREAD,W,0.5,-0.035867243856650965,0.009267154358461704,-0.04006019503006897,-0.02102336354212553,0.0144230031787691,-0.0400601950300683,-0.05267751602448212,-0.03163199185215593,-0.046138856289523744,-0.02034622323060753,False,True,False,False,False
B136,0.0,RESPREAD,W,0.75,-0.03564965590650648,0.013727070307168132,-0.056668549004233904,-0.020917967536449034,0.02149392722021881,-0.05666854900423424,-0.052113097224746774,-0.055625532269177214,-0.04587341820766877,-0.020202213072300523,False,True,False,False,False
B136,0.0,RESPREAD,W,1.0,-0.035510973866919704,0.017999961423512678,-0.07114696560726397,-0.0209460934632677,0.028362391439280765,-0.07114696560726408,-0.051530359155468775,-0.08469744721111105,-0.04569904260490243,-0.020119028150806573,False,True,False,False,False
B136,0.06,DEGROSS,D,0.5,0.02502941875551934,0.001319833921144653,-0.00620256271853481,-0.006021577999045347,0.001258338851995111,-0.00620256271853481,0.05560468516280237,0.20527219845722566,0.02878208200391863,0.019358437872279866,True,True,True,True,False
B136,0.06,DEGROSS,D,0.75,0.025039228150151804,0.001998850257312279,-0.00909821690676027,-0.006003752276508845,0.0018811021361351266,-0.009098216906760603,0.05560771776370732,0.30703526925078783,0.028782082003918408,0.01938310958609568,True,True,True,True,False
B136,0.06,DEGROSS,D,1.0,0.025062217012441712,0.0026908019030278396,-0.011861159636394114,-0.005977595884593345,0.0024980935035567864,-0.01186115963639367,0.05562842401060886,0.40742490317631486,0.02878208200391863,0.019440660505125607,True,True,True,True,False
B136,0.06,DEGROSS,M,0.5,0.008619676372634055,0.0003638588163963341,-0.007242202549569865,-0.04511824192720715,-0.0006349088206760722,-0.007242202549569088,0.07069770617351334,-0.09997281421534288,0.005891972121721656,0.012736052609396253,True,True,True,True,False
B136,0.06,DEGROSS,M,0.75,0.008290042184841973,0.0005476728363902339,-0.010659915811054965,-0.04519961813467832,-0.0009867238777945264,-0.010659915811054299,0.07010825781171759,-0.1497992378408397,0.005559532352216401,0.012410710487275933,True,True,True,True,False
B136,0.06,DEGROSS,M,1.0,0.007969888801463876,0.0007326608392981271,-0.013946765222310531,-0.04526903220545053,-0.0013622435839169,-0.013946765222310087,0.0695237860265876,-0.19967237565947515,0.0052345394034416515,0.012097929413726005,True,True,True,True,False
B136,0.06,DEGROSS,Q,0.5,-0.04284871615042152,-0.0017942168945002113,-0.0023425769765531568,-0.009004000583234473,0.0004478026854957129,-0.002342576976553823,-0.08251997416685264,-0.07779809903437573,-0.04474526836709136,-0.03998082232107625,False,False,False,False,False
B136,0.06,DEGROSS,Q,0.75,-0.04349200230391592,-0.0027465526625254366,-0.003427144220087275,-0.00986196346892243,0.0006218119279974843,-0.003427144220087386,-0.08288581759779157,-0.11515820776238239,-0.045368401049869944,-0.04065463434956185,False,False,False,False,False
B136,0.06,DEGROSS,Q,1.0,-0.04411833681754207,-0.0037374192900652137,-0.004457798464072793,-0.010693369084538551,0.0007605680991200625,-0.004457798464072793,-0.08324674058867221,-0.1516531446789755,-0.04597589371909894,-0.041309516165241145,False,False,False,False,False
B136,0.06,DEGROSS,W,0.5,0.04274762462267645,0.001979796024426772,-0.0030477454536435022,0.024972417029341054,0.002321337732588802,-0.0030477454536437243,0.06105090671946989,-0.08134313993498088,0.03961389424414108,0.04744135214912992,True,True,True,True,True
B136,0.06,DEGROSS,W,0.75,0.0428131933742415,0.003014191333874594,-0.0044513731765495335,0.02517738615778975,0.0035211094690572597,-0.0044513731765496445,0.061012199409428924,-0.12253698942114832,0.03967287507699635,0.04751700076246712,True,True,True,True,True
B136,0.06,DEGROSS,W,1.0,0.04288386230275498,0.004078311885902464,-0.005775959509606743,0.02539064452679307,0.004746246210212357,-0.005775959509606521,0.06097560451059769,-0.16450444921702978,0.03973035010241155,0.047607685984515924,True,True,True,True,True
B136,0.06,RESPREAD,D,0.5,0.044334336282254805,0.01621812271878742,-0.007499469518328472,0.07881509545172805,0.023939955000631397,-0.007499469518328361,-0.003681086981351722,0.3905829304514228,0.00719044050189388,0.09963978062030293,True,True,True,True,True
B136,0.06,RESPREAD,D,0.75,0.044198809210010515,0.024100522756403064,-0.013202853604949105,0.07868999372834873,0.035883983026381294,-0.013202853604948328,-0.003813816513946966,0.5653609792052663,0.00719044050189388,0.0992995867640481,True,True,True,True,True
B136,0.06,RESPREAD,D,1.0,0.044064266066884517,0.0317098997790175,-0.017653275472360508,0.07856457501725911,0.04763568567758458,-0.017653275472361507,-0.003943652045119483,0.7275898697347785,0.00719044050189388,0.09896213571434886,True,True,True,True,True
B136,0.06,RESPREAD,M,0.5,-0.06261947665589651,0.0028848425086662743,-0.03576937964207916,-0.05124685460901368,0.007344687792480986,-0.03576937964207805,-0.07637684086249774,-0.21361089282401347,-0.06919928410928278,-0.05263832964253068,False,True,False,False,False
B136,0.06,RESPREAD,M,0.75,-0.06450560031588348,0.003965997934194387,-0.051706601365794747,-0.05351177265048501,0.010801173707899459,-0.05170660136579519,-0.07748233352398881,-0.3247245147748563,-0.07114892307494292,-0.05442814475200164,False,True,False,False,False
B136,0.06,RESPREAD,M,1.0,-0.06651600610240949,0.004765281723668968,-0.06642610824547845,-0.05594250702435777,0.014064031414793288,-0.06642610824547868,-0.07859219505789006,-0.4380078333162887,-0.07323471242232338,-0.05632431318025821,False,True,False,False,False
B136,0.06,RESPREAD,Q,0.5,0.0016623010626344303,0.0070381079905694754,-0.003345665697906508,0.06410278650272794,0.017620572135066848,-0.003345665697906952,-0.077175985262385,-0.17934775367644007,-0.0019590144512262597,0.007169153800637096,True,True,False,True,True
B136,0.06,RESPREAD,Q,0.75,0.00126231130283605,0.010125247189918474,-0.004840427813948001,0.06275862750980465,0.025990208125767467,-0.004840427813948223,-0.07639530138043393,-0.2707861631856021,-0.002296810900719759,0.006674375594932114,True,True,False,True,True
B136,0.06,RESPREAD,Q,1.0,0.0006516654296981894,0.012924570169846383,-0.006227929265204546,0.06111156768408765,0.03404569632911314,-0.006227929265204435,-0.07567028148204202,-0.362042350198057,-0.0028434489670494667,0.005966079759441634,True,True,False,True,True
B136,0.06,RESPREAD,W,0.5,-0.0028992220910120103,0.01332184936102876,-0.03243299054033244,0.05559350016923115,0.024225600322321794,-0.03243299054033255,-0.0818799612991421,-0.24947359259244983,-0.021354558594271156,0.024968766274184095,False,True,False,True,True
B136,0.06,RESPREAD,W,0.75,-0.0029600184439457777,0.019817855334090417,-0.04585282434988258,0.05611097585236813,0.03667611969350948,-0.04585282434988225,-0.0826229548478189,-0.38336753058817585,-0.021340437244990573,0.02479462362895246,False,True,False,True,True
B136,0.06,RESPREAD,W,1.0,-0.003128535260198184,0.02610060004499526,-0.05753191874477559,0.05642872405471988,0.04921115590583103,-0.057531918744774924,-0.08335800274840277,-0.5231315823326348,-0.021451726219407607,0.02453914862402562,False,True,False,True,True
B136,0.12,DEGROSS,D,0.5,0.09641022770995034,0.0023254946832829138,-0.0006409023119848811,0.04078802211964372,0.0020266426689958816,-0.0006409023119825497,0.16286518266982974,0.1915672645856734,0.10402299214730559,0.08485388546444605,True,True,True,True,True
B136,0.12,DEGROSS,D,0.75,0.09641269443062872,0.003516577486466277,-0.0009812637478757713,0.040805362750432894,0.0030454414058234125,-0.000981263747874772,0.16285192571584006,0.2872447100389106,0.10402299214730537,0.08486016492347609,True,True,True,True,True
B136,0.12,DEGROSS,D,1.0,0.09642056108711383,0.004726514295047002,-0.001333027570799672,0.0408259098675362,0.004067157971284985,-0.0013330275707994499,0.16284579604039484,0.382605425452228,0.10402299214730559,0.08487989305742127,True,True,True,True,True
B136,0.12,DEGROSS,M,0.5,0.02401130351135594,0.0004139300375487487,-0.004467666593000796,-0.036075723598291254,-8.905236450562626e-05,-0.0044676665930014625,0.11179453708445752,-0.08471017329472219,0.02090345646800129,0.02869891484065412,True,True,True,True,False
B136,0.12,DEGROSS,M,0.75,0.023727434317862284,0.0006280621874172887,-0.0065558400156910945,-0.03570127396324396,-0.00012772843065578243,-0.006555840015690317,0.11073934865070023,-0.1267383087329934,0.020620553858792134,0.0284137066688539,True,True,True,True,False
B136,0.12,DEGROSS,M,1.0,0.023449439097074087,0.0008471480394609543,-0.008549270271449694,-0.035315745358387995,-0.0001620425539701209,-0.008549270271448361,0.10968054018158646,-0.16856807047409306,0.020343280884626558,0.028134745005439776,True,True,True,True,False
B136,0.12,DEGROSS,Q,0.5,-0.016771010303151312,-0.0009572022100114985,-0.0021353580510115044,0.013561573626033274,0.0005952482282804983,-0.0021353580510110604,-0.051673991461054225,-0.06223074223386488,-0.01882763558010292,-0.013666194447145563,False,False,False,False,True
B136,0.12,DEGROSS,Q,0.75,-0.017280482637568872,-0.0014551338043566897,-0.0032298783068751558,0.012814130360572884,0.0008711735466886417,-0.0032298783068743786,-0.05184523525884255,-0.0926236300897455,-0.01932464125091571,-0.014194486711707865,False,False,False,False,True
B136,0.12,DEGROSS,Q,1.0,-0.0177906052842558,-0.001966288984884157,-0.004340863202645706,0.012066611481283518,0.0011321459941611156,-0.004340863202646705,-0.05201329293152457,-0.12252509202619122,-0.01982176008235159,-0.014724229617395612,False,False,False,False,True
B136,0.12,DEGROSS,W,0.5,0.09025208996703926,0.0022003312739466985,-0.0036718381156654045,0.05930139088391395,0.0025543740121150016,-0.003671838115668513,0.13285295107345385,-0.09636904947583869,0.08609557031495707,0.09646322697650023,True,True,True,True,True
B136,0.12,DEGROSS,W,0.75,0.0902746636054943,0.0033342252100712066,-0.0057354871692003595,0.059468728644947344,0.0038565588748205037,-0.005735487169202247,0.1327162025936245,-0.14466170820662771,0.08611662037814716,0.09648822680595714,True,True,True,True,True
B136,0.12,DEGROSS,W,1.0,0.0902985779815233,0.004490589306523907,-0.007938119961308998,0.05964023543879726,0.005174953381720693,-0.007938119961305445,0.13257700007244044,-0.1931373973946835,0.08613664124257758,0.09651809064736483,True,True,True,True,True
B136,0.12,RESPREAD,D,0.5,0.2655400632500555,0.040062177506314134,0.04186676506647202,0.2879314483888573,0.04730312669027992,0.04186676506647102,0.2390270415186283,1.1710144892967165,0.22917472622023227,0.31904562985668,True,True,True,True,True
B136,0.12,RESPREAD,D,0.75,0.2654804119487627,0.06070583456701817,0.05435211894364611,0.287884237008708,0.07149179941817696,0.054352118943646,0.23896384787046576,1.7260487113943839,0.22917472622023283,0.31889950811501744,True,True,True,True,True
B136,0.12,RESPREAD,D,1.0,0.26542093172816716,0.08151971632262689,0.06225380416124504,0.2878350619572052,0.09572073549453441,0.06225380416124615,0.23890358649135546,2.262486667538113,0.22917472622023227,0.31875387407211697,True,True,True,True,True
B136,0.12,RESPREAD,M,0.5,-0.13174501995510912,-0.005515560008193754,-0.03288489010826445,-0.05768483283270065,0.009085048299454446,-0.03288489010826445,-0.22352256029428508,-0.27184125064999165,-0.13869250385967002,-0.12119710529391081,False,False,False,False,False
B136,0.12,RESPREAD,M,0.75,-0.13275312903119052,-0.009102707110459685,-0.04751619500191673,-0.057826997459775153,0.013427471710156347,-0.047516195001916506,-0.22558969490584413,-0.40643117296337117,-0.13979640997943266,-0.12206028102607747,False,False,False,False,False
B136,0.12,RESPREAD,M,1.0,-0.133697248699848,-0.013282681149175968,-0.06103999134091431,-0.05809863740493881,0.017588752847296663,-0.061039991340914646,-0.22734121631336945,-0.5399972029728364,-0.14085179151291083,-0.12283609582929722,False,False,False,False,False
B136,0.12,RESPREAD,Q,0.5,-0.0875735522788137,-0.006289799084929326,-0.007025715639284558,0.08413884604049471,0.020478677303024773,-0.0070257156392837805,-0.31562797227980355,-0.217913263524939,-0.09063471083748242,-0.0829131881227213,False,False,False,False,True
B136,0.12,RESPREAD,Q,0.75,-0.089186970681848,-0.010715313862655229,-0.011898032717971296,0.08136198062877154,0.029899200865200593,-0.011898032717971518,-0.31565971857725583,-0.32361513621037075,-0.09218118710205436,-0.08462827793303151,False,False,False,False,True
B136,0.12,RESPREAD,Q,1.0,-0.09092342095084349,-0.015984014313437767,-0.016155300514459126,0.0780823988958621,0.03876232030502447,-0.016155300514459126,-0.31547390799190056,-0.42630021551250685,-0.09385628622537467,-0.08645800031041428,False,False,False,False,True
B136,0.12,RESPREAD,W,0.5,-0.06222863177537652,0.0063480117331904395,-0.03408043433486874,0.008401540178473943,0.020949241680107145,-0.03408043433486885,-0.15491991797867932,-0.3992399357809351,-0.08329817876908474,-0.030520234411961278,False,True,False,False,True
B136,0.12,RESPREAD,W,0.75,-0.06193894088572427,0.008783718710823951,-0.048348432340092895,0.008346709751238746,0.031072192415855016,-0.04834843234009312,-0.15400133298291518,-0.6041206721654433,-0.0829391136913733,-0.030335876986738453,False,True,False,False,True
B136,0.12,RESPREAD,W,1.0,-0.061741162790029946,0.010583025513390742,-0.06086569985206103,0.0082066173423061,0.040725911883882526,-0.06086569985206114,-0.1531851726708059,-0.8104202211448275,-0.08268152220641678,-0.03022905886553684,False,True,False,False,True
B136,0.2,DEGROSS,D,0.5,0.05864691282615686,0.0007150853118540468,0.0004777388174311836,-0.04970154090478063,-0.00021953409548780556,0.0004777388174339592,0.2301986650369423,0.27713646553341764,0.08098665937517324,0.025120259967903125,True,True,True,True,False
B136,0.2,DEGROSS,D,0.75,0.05864372855275779,0.0010781456383717192,0.0006994946989149486,-0.04969110425023204,-0.0003392676188906929,0.0006994946989177242,0.23017841358015756,0.4158000872317653,0.08098665937517258,0.025112394515792336,True,True,True,True,False
B136,0.2,DEGROSS,D,1.0,0.058643102308783335,0.001444935253816615,0.0009101690496460257,-0.04967843739784261,-0.0004656834947587285,0.0009101690496440273,0.2301606876807334,0.5544582009074865,0.08098665937517324,0.02511083999408975,True,True,True,True,False
B136,0.2,DEGROSS,M,0.5,0.016727367159240836,-0.0001438379595801731,0.0006558732257222477,-0.05909319412591696,-0.0001754487685012851,-0.0010803151513641973,0.1811309921833003,-0.03693124926895419,0.014998794115963499,0.019327023945563182,True,False,True,True,False
B136,0.2,DEGROSS,M,0.75,0.016366559878824738,-0.00021835163686945158,0.0009627300791988924,-0.05899225656183549,-0.0002677412351510533,-0.0015755526527428954,0.18009071692822265,-0.05528386669691232,0.014638165185433705,0.018966146839785702,True,False,True,True,False
B136,0.2,DEGROSS,M,1.0,0.01600867010233742,-0.00029456659870974455,0.0012551611306621524,-0.058887470680998755,-0.0003630486700338942,-0.002042117415146927,0.17905227013775316,-0.0735583509423926,0.014280669735676987,0.01860786440552864,True,False,True,True,False
B136,0.2,DEGROSS,Q,0.5,-0.09879679796347085,-0.001934597298311802,0.0006860982518775982,-0.047623023338353554,-0.0004622493613064549,0.0006860982518769321,-0.14567782845321553,-0.024795472150118403,-0.10017100653133226,-0.09672198191147963,False,False,False,False,False
B136,0.2,DEGROSS,Q,0.75,-0.09915049360360328,-0.002923599304558211,0.0011080932359084361,-0.04794871007339163,-0.0007128569498431325,0.0011080932359084361,-0.14627951189310284,-0.0369472610521388,-0.10051554430574161,-0.09708975741199277,False,False,False,False,False
B136,0.2,DEGROSS,Q,1.0,-0.09950117634963551,-0.003926681197166326,0.0015802283128306671,-0.048268347439979875,-0.0009758223827311951,0.0015802283128306671,-0.1468750690612467,-0.04892453678697056,-0.10085679529861569,-0.09745493086696944,False,False,False,False,False
B136,0.2,DEGROSS,W,0.5,0.09838928445956863,0.0012206162968682044,-0.0005972176323222333,-0.05121309750308134,-0.00019261593225139428,-0.0034462960703003365,0.3359799369616552,-0.012473066703539093,0.09854005778680475,0.09815963647976966,True,True,True,True,False
B136,0.2,DEGROSS,W,0.75,0.09841972179975444,0.0018423543827108535,-0.0008823379663254194,-0.051127985961412326,-0.0002956273547607413,-0.005146095288337427,0.3358511701817183,-0.01874843152965977,0.09857041729594762,0.09819041877066848,True,True,True,True,False
B136,0.2,DEGROSS,W,1.0,0.09845120936675611,0.0024717488541003974,-0.0011581611104012346,-0.051041271765710716,-0.0004031596256526271,-0.006830050151222511,0.33572209117648877,-0.0250744484182146,0.0986010523964932,0.09822342305891862,True,True,True,True,False
B136,0.2,RESPREAD,D,0.5,0.28790259898274173,0.050630339199686736,0.10773876992367015,0.3011441029747819,0.05799280210128743,0.10773876992366893,0.28392418747990444,3.4608513368043248,0.28485438281938236,0.29265347510002415,True,True,True,True,True
B136,0.2,RESPREAD,D,0.75,0.28791188357511155,0.07743914041489908,0.12891899302748766,0.3011260409741727,0.08789615729865319,0.12891899302748822,0.28398043329155975,5.16217425481738,0.2848543828193827,0.29267331274819436,True,True,True,True,True
B136,0.2,RESPREAD,D,1.0,0.28789829546730494,0.10479757916355226,0.13516959833257625,0.30107804541928185,0.11777499502730726,0.13516959833257458,0.28402218176541294,6.854092732589436,0.28485438281938236,0.29263417728273683,True,True,True,True,True
B136,0.2,RESPREAD,M,0.5,0.06647705787889602,0.025152457243420523,-0.0009199544661481207,0.06002088878017586,0.034559913365043604,-0.0009199544661476766,0.11185677421252471,-0.39655473942045916,0.05927040071661671,0.07734611019785209,True,True,True,True,True
B136,0.2,RESPREAD,M,0.75,0.06606866929011446,0.038055717118382626,0.001214228002970108,0.06841849342403639,0.0538457215621142,0.0012142280029689978,0.09934168174474811,-0.6063068702231345,0.05895116416655988,0.07680303593506577,True,True,True,True,True
B136,0.2,RESPREAD,M,1.0,0.06625545753418205,0.05135078274603644,0.004459966972510387,0.07693834641658626,0.07464240401371747,0.004459966972510387,0.08813026602015772,-0.8218524407814449,0.05922159807742311,0.0768631742188206,True,True,True,True,True
B136,0.2,RESPREAD,Q,0.5,-0.15751964223893133,-0.008973584400602252,0.008277893410985393,-0.09313490084444598,0.008679053339936127,0.008277893410985726,-0.1983718621777537,-0.22145623791034863,-0.1611547571714529,-0.15198278999767023,False,False,False,False,False
B136,0.2,RESPREAD,Q,0.75,-0.15796451832607783,-0.018388184117264395,0.011229863841380583,-0.08656764503223835,0.011047500540860566,0.011229863841380916,-0.20741344660793581,-0.32680858428974613,-0.16139329898742805,-0.1527414653440633,False,False,False,False,False
B136,0.2,RESPREAD,Q,1.0,-0.1591256912802037,-0.03062805448900452,0.011575797703922697,-0.08143080380905343,0.012076558553853145,0.011575797703922253,-0.2169418765711879,-0.42565281725334625,-0.16237986082626743,-0.15416835866947864,False,False,False,False,False
B136,0.2,RESPREAD,W,0.5,0.1530164521684716,0.0297784361468707,0.00696588445178381,0.07247732721616584,0.024482831387498738,-0.009666732280740553,0.2676762412105428,-0.014100086025401026,0.14509691615457565,0.1646865115965498,True,True,True,True,True
B136,0.2,RESPREAD,W,0.75,0.1530916667605714,0.04592438369220164,0.007598107316972635,0.07277575753347587,0.03674958670570749,-0.009661673196217024,0.26800653450745626,-0.029366187269804556,0.14526159980634112,0.16462678348494486,True,True,True,True,True
B136,0.2,RESPREAD,W,1.0,0.15309400212088553,0.06272606989726648,0.006958243951815102,0.07313269397722189,0.04877394794720513,-0.007655959531271739,0.26816689544688366,-0.04823649387122941,0.1453425685277957,0.16451030806091227,True,True,True,True,True
B136,0.3,DEGROSS,D,0.5,-0.007839387668770903,-0.00012339620998980116,-0.001781158124948945,-0.1137595973317237,-0.0008557134956452828,-0.0017811581249476127,0.22946743876852926,0.23093596001583105,0.026089628144463917,-0.0586748535165631,False,False,True,False,False
B136,0.3,DEGROSS,D,0.75,-0.007842657372474693,-0.0001847841648519033,-0.002646460764031189,-0.11375855935522755,-0.0012875015235065401,-0.0026464607640348525,0.22945735899628672,0.34645237999880485,0.026089628144463695,-0.05868287643389131,False,False,True,False,False
B136,0.3,DEGROSS,D,1.0,-0.007845407687971484,-0.0002459518481081613,-0.00349508416571076,-0.11375717089081727,-0.0017218909112575176,-0.003495084165710538,0.22944799128844928,0.4619935996718745,0.026089628144463917,-0.058689638138856526,False,False,True,False,False
B136,0.3,DEGROSS,M,0.5,-0.05544735351810981,-0.0007289398396492786,0.0002678974237402265,-0.18204574576646348,-0.0015767519831646482,-5.643773933583507e-05,0.2509738659207308,-0.002074037330854428,-0.054238452235649715,-0.057252402736114205,False,False,False,False,False
B136,0.3,DEGROSS,M,0.75,-0.055500795011787396,-0.0010944043304883522,0.0004084089365313792,-0.18202680247371927,-0.0023701651031842186,-5.0754719061796294e-05,0.2508086321477464,-0.003084460740217454,-0.054291863038719024,-0.057305920932365084,False,False,False,False,False
B136,0.3,DEGROSS,M,1.0,-0.05555300540531649,-0.0014605072342215308,0.0005531689402291651,-0.18200553943511333,-0.003166910170569359,-2.2729988693903636e-05,0.25064499791645023,-0.004077196499265523,-0.05434405886705518,-0.0573581853973566,False,False,False,False,False
B136,0.3,DEGROSS,Q,0.5,-0.029542019108244277,-0.0004979930498041352,-0.0008932438910684848,-0.049173261308655736,-0.0005310112329282024,-0.0008932438910679297,0.064473094828424,-0.007824649206918763,-0.03002419131572487,-0.02881831508085253,False,False,False,False,False
B136,0.3,DEGROSS,Q,0.75,-0.029848787576933877,-0.0007534241072650882,-0.0013343780220589352,-0.04964540506255055,-0.000805080816488779,-0.001334378022058047,0.06452595870910915,-0.011703887265283597,-0.030326871691906176,-0.029131341071469752,False,False,False,False,False
B136,0.3,DEGROSS,Q,1.0,-0.030156631366574538,-0.0010130568490356318,-0.001771913070226394,-0.050115566540303025,-0.0010847100014688138,-0.001771913070226394,0.06457715949884202,-0.015560826366606745,-0.030630695198560876,-0.02944533889276202,False,False,False,False,False
B136,0.3,DEGROSS,W,0.5,-0.09921186593290643,-0.000844770833550168,-0.0008842935786436135,-0.12826519934285963,-0.000923101743989907,-0.0008842935786440576,-0.0030825348746443826,0.04538733953806767,-0.09184020076758981,-0.11026122296024887,False,False,False,False,False
B136,0.3,DEGROSS,W,0.75,-0.09922742506306559,-0.0012691230714783064,-0.0013248308813942344,-0.1282646769317617,-0.0013887695120604615,-0.0013248308813939014,-0.0031836140199467122,0.06810140078235616,-0.09185843812085004,-0.11027282619081014,False,False,False,False,False
B136,0.3,DEGROSS,W,1.0,-0.0992425129080593,-0.001694772663581423,-0.0017642781480939895,-0.1282633943481447,-0.001857178102500745,-0.0017642781480935454,-0.0032848590118541576,0.09082899397318278,-0.09187619648031942,-0.11028396808809515,False,False,False,False,False
B136,0.3,RESPREAD,D,0.5,0.1421144677290872,0.02699175306015844,-0.030562239081678766,-0.04021147328187624,-0.007243698992211112,-0.0305622390816781,0.43190774960252176,7.215576415886922,0.18438108875940562,0.07858051205873368,True,True,True,True,False
B136,0.3,RESPREAD,D,0.75,0.1421592360570325,0.04232416794396454,-0.03590564876735436,-0.04018225263263642,-0.01171639397061508,-0.03590564876735469,0.43198080898258573,10.81093694240127,0.18438108875940595,0.07869646629145427,True,True,True,True,False
B136,0.3,RESPREAD,D,1.0,0.14220068358581017,0.05859356797659898,-0.03675730392628673,-0.0401507384905776,-0.016711078173145877,-0.036757303926285956,0.43204016178510407,14.399237943284874,0.18438108875940562,0.0788038652795558,True,True,True,True,False
B136,0.3,RESPREAD,M,0.5,-0.045822769494725635,-0.018230799699138656,0.08362704241465857,-0.12837362042962075,-0.03294262300914985,0.08362704241465846,0.0824906428887,-0.09331057024993594,-0.044289523886919424,-0.04813631258890083,False,False,False,False,False
B136,0.3,RESPREAD,M,0.75,-0.031724011572190625,-0.023829674933308675,0.10799809541211758,-0.10451309898442629,-0.04354496606162139,0.10799809541211747,0.08300071438922885,-0.14211763893267992,-0.03016238270666649,-0.03408433898370056,False,False,False,False,False
B136,0.3,RESPREAD,M,1.0,-0.01608587968502595,-0.025712166004412396,0.12322682443364241,-0.07842067445571732,-0.047930241907975235,0.12322682443364297,0.08371077663686055,-0.19588871427450805,-0.014470912525591961,-0.018530746602430925,False,False,False,False,False
B136,0.3,RESPREAD,Q,0.5,0.0036944375973306798,-0.010784212735750698,0.020915132025376315,0.09764239061610358,0.01375680818306102,0.020915132025376537,-0.12184936140653635,-0.18422297987839276,0.003439144164587127,0.004067770710475038,True,False,True,True,True
B136,0.3,RESPREAD,Q,0.75,0.00846673821061894,-0.015733101407579886,0.03465334967994982,0.1027511292564377,0.022768149634766255,0.034653349679950596,-0.12245726592904904,-0.26768253906337725,0.008328891603922584,0.0086612303073339,True,False,True,True,True
B136,0.3,RESPREAD,Q,1.0,0.014802470984751404,-0.019230634179755235,0.04925132983577929,0.10933324429683633,0.03501860814950919,0.04925132983577818,-0.12237164832014824,-0.3453683548428703,0.014806761406689795,0.014780886755817901,True,False,True,True,True
B136,0.3,RESPREAD,W,0.5,-0.04371315303984935,-0.009470741307342712,0.10031882986466922,-0.12204973502026017,-0.02268151468012225,0.10031882986466845,0.09146547705030894,1.1301089105003523,-0.035998868214050184,-0.05527546319700294,False,False,False,False,False
B136,0.3,RESPREAD,W,0.75,-0.042186715383144335,-0.014463194256484346,0.1141144031883089,-0.12113535134631959,-0.03622797645403564,0.11411440318830968,0.09419542028438621,1.6774680444784558,-0.034583318803062646,-0.05358221998251256,False,False,False,False,False
