panel,cad,book,gross,pass4a,pass4b,fail4b,live_H1,live_H2,live_MaxDD,live_OOS_CAGR,live_OOS_Sharpe,live_OOS_MaxDD
B136,W,EWELIG,0.5,False,False,L5_CAGR,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,W,EWELIG,0.75,False,False,L5_CAGR,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,W,EWELIG,1.0,False,False,L4_DD,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,W,BAND03,0.5,False,False,L5_CAGR,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,W,BAND03,0.75,False,False,L5_CAGR,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,W,BAND03,1.0,False,False,L5_CAGR,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,W,TOP10,0.5,False,False,"L2_H2,L3_OOS,L5_CAGR",1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,W,TOP10,0.75,False,False,"L2_H2,L3_OOS,L4_DD",1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,W,TOP10,1.0,False,False,"L2_H2,L3_OOS,L4_DD",1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,W,TOP20,0.5,False,False,"L2_H2,L5_CAGR",1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,W,TOP20,0.75,False,False,L2_H2,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,W,TOP20,1.0,False,False,"L2_H2,L4_DD",1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,W,TOP40,0.5,False,False,L5_CAGR,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,W,TOP40,0.75,False,True,-,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,W,TOP40,1.0,False,False,L4_DD,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,EWELIG,0.5,False,False,L5_CAGR,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,EWELIG,0.75,False,False,L4_DD,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,EWELIG,1.0,False,False,L4_DD,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,BAND03,0.5,False,False,L5_CAGR,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,BAND03,0.75,False,False,L5_CAGR,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,BAND03,1.0,False,False,L4_DD,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,TOP10,0.5,False,True,-,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,TOP10,0.75,False,False,L4_DD,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,TOP10,1.0,False,False,L4_DD,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,TOP20,0.5,False,False,L5_CAGR,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,TOP20,0.75,False,False,L4_DD,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,TOP20,1.0,False,False,L4_DD,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,TOP40,0.5,False,False,L5_CAGR,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,TOP40,0.75,False,False,L4_DD,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
B136,M,TOP40,1.0,False,False,L4_DD,1.2351246935053817,0.9660332011509825,-0.12240985403190008,0.07884939392053303,1.1061149281164175,-0.12240985403190019
