panel,book,cadence,cost_bps,estimator,n_draw,n_phase,base4b,base4a,base4b_IS,p_L1_H1,pIS_L1_H1,p_L2_H2,pIS_L2_H2,p_L3_OOS,pIS_L3_OOS,p_L4_DD,pIS_L4_DD,p_L5_CAGR,pIS_L5_CAGR,n_pin0,n_pin1,n_pin0_IS,pin0_legs,pin1_legs,min_leg,argmin_leg,prod_leg,klass
U56,TOP20,D,25.0,CANON,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP20,D,25.0,FPORT,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP20,M,0.0,CANON,100,1,0.97,0.0,0.49,0.99,0.91,1.0,0.83,1.0,0.98,1.0,0.99,0.98,0.49,0,3,0,-,"L2_H2,L3_OOS,L4_DD",0.98,L5_CAGR,0.9702,LIVE
U56,TOP20,M,0.0,FPORT,100,21,1.0,0.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0,5,0,-,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",1.0,L1_H1,1.0,LIVE
U56,TOP20,M,10.0,CANON,100,1,0.8,0.0,0.1,0.95,0.72,1.0,0.54,1.0,0.83,1.0,0.97,0.85,0.1,0,3,0,-,"L2_H2,L3_OOS,L4_DD",0.85,L5_CAGR,0.8075,LIVE
U56,TOP20,M,10.0,FPORT,100,21,1.0,0.0,0.0,1.0,1.0,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0.0,0,5,1,-,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",1.0,L1_H1,1.0,LIVE
U56,TOP20,M,25.0,CANON,100,1,0.05,0.0,0.0,0.34,0.26,0.85,0.07,0.9,0.19,1.0,0.97,0.16,0.0,0,1,1,-,L4_DD,0.16,L5_CAGR,0.04161600000000001,LIVE
U56,TOP20,M,25.0,FPORT,100,21,0.0,0.0,0.0,0.19,0.01,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,3,3,L5_CAGR,"L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,TOP20,Q,0.0,CANON,100,1,0.09,0.0,0.56,1.0,0.82,0.67,0.95,0.82,1.0,0.14,0.83,0.45,0.68,0,1,0,-,L1_H1,0.14,L4_DD,0.03461220000000001,LIVE
U56,TOP20,Q,0.0,FPORT,100,63,0.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.7,L4_DD,0.7,LIVE
U56,TOP20,Q,10.0,CANON,100,1,0.07,0.0,0.33,1.0,0.7,0.55,0.92,0.71,0.98,0.14,0.8,0.32,0.49,0,1,0,-,L1_H1,0.14,L4_DD,0.017494400000000004,LIVE
U56,TOP20,Q,10.0,FPORT,100,63,0.67,0.0,0.18,1.0,1.0,1.0,1.0,1.0,1.0,0.67,1.0,1.0,0.18,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.67,L4_DD,0.67,LIVE
U56,TOP20,Q,25.0,CANON,100,1,0.04,0.0,0.17,0.96,0.53,0.38,0.8,0.45,0.93,0.14,0.76,0.16,0.27,0,0,0,-,-,0.14,L4_DD,0.0036771840000000004,LIVE
U56,TOP20,Q,25.0,FPORT,100,63,0.6,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.0,0,4,1,-,"L1_H1,L2_H2,L3_OOS,L5_CAGR",0.6,L4_DD,0.6,LIVE
U56,TOP20,W,0.0,CANON,100,1,0.94,0.0,0.35,1.0,0.76,1.0,0.79,1.0,0.94,1.0,0.97,0.94,0.35,0,4,0,-,"L1_H1,L2_H2,L3_OOS,L4_DD",0.94,L5_CAGR,0.94,LIVE
U56,TOP20,W,0.0,FPORT,100,5,1.0,0.0,0.04,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,0,5,0,-,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",1.0,L1_H1,1.0,LIVE
U56,TOP20,W,10.0,CANON,100,1,0.0,0.0,0.0,0.01,0.0,0.13,0.03,0.18,0.0,1.0,0.77,0.0,0.0,1,1,3,L5_CAGR,L4_DD,0.0,L5_CAGR,0.0,ZERO-1LEG
U56,TOP20,W,10.0,FPORT,100,5,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.32,0.0,1.0,0.97,0.0,0.0,2,1,4,"L1_H1,L5_CAGR",L4_DD,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP20,W,25.0,CANON,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.01,0.0,0.0,4,0,4,"L1_H1,L2_H2,L3_OOS,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP20,W,25.0,FPORT,100,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,4,0,5,"L1_H1,L2_H2,L3_OOS,L5_CAGR",-,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP40,D,0.0,CANON,100,1,0.95,0.27,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.0,0,4,1,-,"L1_H1,L2_H2,L3_OOS,L4_DD",0.95,L5_CAGR,0.95,LIVE
U56,TOP40,D,0.0,FPORT,100,1,0.95,0.27,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.0,0,4,1,-,"L1_H1,L2_H2,L3_OOS,L4_DD",0.95,L5_CAGR,0.95,LIVE
U56,TOP40,D,10.0,CANON,100,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.26,0.0,1.0,1.0,0.0,0.0,2,1,4,"L1_H1,L5_CAGR",L4_DD,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP40,D,10.0,FPORT,100,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.26,0.0,1.0,1.0,0.0,0.0,2,1,4,"L1_H1,L5_CAGR",L4_DD,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP40,D,25.0,CANON,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1,5,"L1_H1,L2_H2,L3_OOS,L5_CAGR",L4_DD,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP40,D,25.0,FPORT,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1,5,"L1_H1,L2_H2,L3_OOS,L5_CAGR",L4_DD,0.0,L1_H1,0.0,ZERO-MULTI
U56,TOP40,M,0.0,CANON,100,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,5,1,-,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",1.0,L1_H1,1.0,LIVE
U56,TOP40,M,0.0,FPORT,100,21,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,5,1,-,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",1.0,L1_H1,1.0,LIVE
U56,TOP40,M,10.0,CANON,100,1,0.99,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.0,0,4,1,-,"L1_H1,L2_H2,L3_OOS,L4_DD",0.99,L5_CAGR,0.99,LIVE
U56,TOP40,M,10.0,FPORT,100,21,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,5,1,-,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",1.0,L1_H1,1.0,LIVE
U56,TOP40,M,25.0,CANON,100,1,0.55,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.55,0.0,0,4,1,-,"L1_H1,L2_H2,L3_OOS,L4_DD",0.55,L5_CAGR,0.55,LIVE
U56,TOP40,M,25.0,FPORT,100,21,0.07,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07,0.0,0,4,1,-,"L1_H1,L2_H2,L3_OOS,L4_DD",0.07,L5_CAGR,0.07,LIVE
U56,TOP40,Q,0.0,CANON,100,1,0.01,0.0,0.0,1.0,0.39,1.0,1.0,1.0,1.0,0.05,1.0,0.02,0.0,0,3,1,-,"L1_H1,L2_H2,L3_OOS",0.02,L5_CAGR,0.001,LIVE
U56,TOP40,Q,0.0,FPORT,100,63,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,5,1,-,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",1.0,L1_H1,1.0,LIVE
U56,TOP40,Q,10.0,CANON,100,1,0.01,0.0,0.0,1.0,0.18,1.0,1.0,1.0,1.0,0.05,1.0,0.01,0.0,0,3,1,-,"L1_H1,L2_H2,L3_OOS",0.01,L5_CAGR,0.0005,LIVE
U56,TOP40,Q,10.0,FPORT,100,63,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,5,1,-,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",1.0,L1_H1,1.0,LIVE
U56,TOP40,Q,25.0,CANON,100,1,0.0,0.0,0.0,1.0,0.06,0.97,1.0,1.0,1.0,0.05,1.0,0.0,0.0,1,2,1,L5_CAGR,"L1_H1,L3_OOS",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,TOP40,Q,25.0,FPORT,100,63,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,5,1,-,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",1.0,L1_H1,1.0,LIVE
U56,TOP40,W,0.0,CANON,100,1,0.99,0.0,0.0,1.0,0.63,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.0,0,4,1,-,"L1_H1,L2_H2,L3_OOS,L4_DD",0.99,L5_CAGR,0.99,LIVE
U56,TOP40,W,0.0,FPORT,100,5,1.0,0.24,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,5,1,-,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR",1.0,L1_H1,1.0,LIVE
U56,TOP40,W,10.0,CANON,100,1,0.0,0.0,0.0,1.0,0.02,1.0,0.99,1.0,0.95,1.0,1.0,0.0,0.0,1,4,1,L5_CAGR,"L1_H1,L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,TOP40,W,10.0,FPORT,100,5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,4,2,L5_CAGR,"L1_H1,L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,TOP40,W,25.0,CANON,100,1,0.0,0.0,0.0,0.03,0.0,1.0,0.04,1.0,0.0,1.0,1.0,0.0,0.0,1,3,3,L5_CAGR,"L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
U56,TOP40,W,25.0,FPORT,100,5,0.0,0.0,0.0,0.01,0.0,1.0,0.05,1.0,0.0,1.0,1.0,0.0,0.0,1,3,3,L5_CAGR,"L2_H2,L3_OOS,L4_DD",0.0,L5_CAGR,0.0,ZERO-1LEG
