m,CAGR,Sharpe,MaxDD,panel,book,cost,window
0.95,0.124661402895474,1.1132181083181611,-0.21513669264295676,u56,EWall,25.0,full
1.0,0.1312883298840295,1.1133616504048525,-0.22547617750089255,u56,EWall,25.0,full
0.1,0.01231447286249443,1.0919353464482793,-0.013180905396493525,u56,EWall,25.0,IS
0.15,0.018488674297428842,1.092423927207621,-0.0197207815199264,u56,EWall,25.0,IS
0.2,0.024673687824111834,1.092904522586991,-0.026227167234296744,u56,EWall,25.0,IS
0.25,0.030869127662239038,1.0933769903107284,-0.03270019842392691,u56,EWall,25.0,IS
0.3,0.037074575440053215,1.093840574612186,-0.03914000406168672,u56,EWall,25.0,IS
0.35,0.043289586214679376,1.0942943082525152,-0.04554677285978426,u56,EWall,25.0,IS
0.4,0.04951376451439482,1.0947390402650807,-0.051920597972788696,u56,EWall,25.0,IS
0.45,0.0557467169107857,1.0951754914046432,-0.05826169745959686,u56,EWall,25.0,IS
0.5,0.061988052112335934,1.0956040040429678,-0.06457013849748616,u56,EWall,25.0,IS
0.55,0.06823729146466584,1.096023616930968,-0.07084614671886591,u56,EWall,25.0,IS
0.6,0.07449395497870115,1.096433848985025,-0.07708990484153022,u56,EWall,25.0,IS
0.65,0.08075758326198912,1.0968347619232064,-0.0833015524119759,u56,EWall,25.0,IS
0.7,0.08702760164918977,1.0972249536279493,-0.08948116981976195,u56,EWall,25.0,IS
0.75,0.09330356724083821,1.0976049680859201,-0.09562892645694898,u56,EWall,25.0,IS
0.8,0.09958476051266141,1.0979727164193145,-0.10174523650741518,u56,EWall,25.0,IS
0.85,0.10587076429734221,1.0983293189909233,-0.10783022848741486,u56,EWall,25.0,IS
0.9,0.11216097838524997,1.0986739873010272,-0.11388411870013337,u56,EWall,25.0,IS
0.95,0.11845480294914656,1.0990063330619313,-0.1199069232171246,u56,EWall,25.0,IS
1.0,0.12475159865067531,1.0993258136003343,-0.12589856361621898,u56,EWall,25.0,IS
0.1,0.013483148383957033,1.1229215393459722,-0.02437699135388105,u56,EWall,25.0,OOS
0.15,0.020245194747458006,1.1231440508797093,-0.03640807904559773,u56,EWall,25.0,OOS
0.2,0.027020169768009028,1.1233536244158993,-0.048335014294153655,u56,EWall,25.0,OOS
0.25,0.03380753993719421,1.1235506907190194,-0.060158369575219584,u56,EWall,25.0,OOS
0.3,0.040606732617461505,1.1237345698835262,-0.07187878677218884,u56,EWall,25.0,OOS
0.35,0.04741726241469779,1.1239074146606352,-0.08349669937265058,u56,EWall,25.0,OOS
0.4,0.05423849057681762,1.1240672745514142,-0.09501281694158259,u56,EWall,25.0,OOS
0.45,0.06106986718212615,1.1242149220218152,-0.10642776991188341,u56,EWall,25.0,OOS
0.5,0.06791086011738301,1.1243512861253477,-0.117742021873386,u56,EWall,25.0,OOS
0.55,0.07476085218785489,1.124475709284645,-0.12895614780934994,u56,EWall,25.0,OOS
0.6,0.08161916756740784,1.1245870043782111,-0.1400711044996923,u56,EWall,25.0,OOS
0.65,0.08848528653454713,1.1246867433543324,-0.15108703565192905,u56,EWall,25.0,OOS
0.7,0.09535860073444224,1.124774812146527,-0.16200474779198304,u56,EWall,25.0,OOS
0.75,0.1022384293468479,1.1248508751130089,-0.17282450260689752,u56,EWall,25.0,OOS
0.8,0.10912416057884267,1.1249151858663058,-0.18354692666083572,u56,EWall,25.0,OOS
0.85,0.11601508786259962,1.124967227940952,-0.19417247982806085,u56,EWall,25.0,OOS
0.9,0.12291033571021237,1.1250050453639198,-0.20470223926548603,u56,EWall,25.0,OOS
0.95,0.12980931038345256,1.1250297807959788,-0.21513669264295687,u56,EWall,25.0,OOS
1.0,0.13671134762230652,1.1250416500196643,-0.22547617750089244,u56,EWall,25.0,OOS
0.1,0.0065353607220652865,0.6258889900687098,-0.025793572397492914,broad,V1u,10.0,full
0.15,0.009778459958215135,0.6259561171057684,-0.03848804746683543,broad,V1u,10.0,full
0.2,0.013004808280117519,0.626020525253288,-0.05104888565519938,broad,V1u,10.0,full
0.25,0.016214133973440514,0.6260822379639854,-0.0634770379883699,broad,V1u,10.0,full
0.3,0.019406165191059088,0.6261413001644592,-0.07577349741117922,broad,V1u,10.0,full
0.35,0.022580627552607035,0.6261976845812371,-0.08793934735596831,broad,V1u,10.0,full
0.4,0.02573724620073725,0.6262513656748033,-0.09997545228270943,broad,V1u,10.0,full
0.45,0.028875719528942856,0.626301770284479,-0.11188272426617185,broad,V1u,10.0,full
0.5,0.03199568725091906,0.626347479530291,-0.1236620985571375,broad,V1u,10.0,full
0.55,0.03509688038078074,0.6263891173282097,-0.13531462036892672,broad,V1u,10.0,full
0.6,0.03817907505960805,0.6264278707810983,-0.14684144542995414,broad,V1u,10.0,full
0.65,0.04124192534304494,0.6264627988487512,-0.15824345657090721,broad,V1u,10.0,full
0.7,0.044285114491527056,0.6264935250736906,-0.1695214514344261,broad,V1u,10.0,full
0.75,0.047308390976162684,0.6265207925747861,-0.18067642272017437,broad,V1u,10.0,full
0.8,0.05031133748387995,0.6265431573907845,-0.19170986730705164,broad,V1u,10.0,full
0.85,0.053293670522161385,0.6265609826077178,-0.20262269723837478,broad,V1u,10.0,full
0.9,0.05625515506089118,0.6265749571349214,-0.21341547459879784,broad,V1u,10.0,full
0.95,0.059195325467158444,0.6265835207698603,-0.22408926405646112,broad,V1u,10.0,full
1.0,0.06211404538728038,0.6265883868313114,-0.23464470864180664,broad,V1u,10.0,full
0.1,0.006901153307098173,0.69666639935569,-0.01245238439289098,broad,V1u,10.0,IS
0.15,0.010335545273226998,0.6968684387359638,-0.018651369652813554,broad,V1u,10.0,IS
0.2,0.01375882966039188,0.6970676386257092,-0.024832132951575603,broad,V1u,10.0,IS
0.25,0.017170771188751877,0.6972641826016958,-0.03099459285547823,broad,V1u,10.0,IS
0.3,0.020571148762154934,0.6974586395764196,-0.03713867658472447,broad,V1u,10.0,IS
0.35,0.023959724183560738,0.6976507897849604,-0.043264376229978696,broad,V1u,10.0,IS
0.4,0.027336232554092454,0.6978398450092389,-0.0493716684506843,broad,V1u,10.0,IS
0.45,0.030700435174830787,0.6980259927870547,-0.05546041072786745,broad,V1u,10.0,IS
0.5,0.03405194676364953,0.6982064852308423,-0.06153087997175288,broad,V1u,10.0,IS
0.55,0.03739047797496764,0.6983813164626523,-0.06758284341740073,broad,V1u,10.0,IS
0.6,0.04071589662443209,0.6985530736766429,-0.0736164434990112,broad,V1u,10.0,IS
0.65,0.04402793170638697,0.6987214252486648,-0.07965664513651516,broad,V1u,10.0,IS
0.7,0.047326339186604116,0.6988863759216205,-0.08571740678344919,broad,V1u,10.0,IS
0.75,0.050610922056805174,0.699048881014916,-0.09176754427765821,broad,V1u,10.0,IS
0.8,0.05388123773078668,0.6992065038543258,-0.09780716215374663,broad,V1u,10.0,IS
0.85,0.057136970986176205,0.6993589301396723,-0.10383581864129221,broad,V1u,10.0,IS
0.9,0.06037803447116019,0.6995082808857294,-0.10985342377183571,broad,V1u,10.0,IS
0.95,0.06360379591941645,0.6996508197702893,-0.11586000752578163,broad,V1u,10.0,IS
1.0,0.06681412787766172,0.6997883642829793,-0.12185551488668755,broad,V1u,10.0,IS
0.1,0.006233591679194905,0.5738597765387837,-0.025793572397494025,broad,V1u,10.0,OOS
0.15,0.009318958483248707,0.5738219696363694,-0.038488047466837316,broad,V1u,10.0,OOS
0.2,0.012382977019261165,0.5737815610771366,-0.05104888565519983,broad,V1u,10.0,OOS
0.25,0.01542534989961264,0.5737384649358802,-0.06347703798837134,broad,V1u,10.0,OOS
0.3,0.018445767945647118,0.5736923335631011,-0.07577349741117778,broad,V1u,10.0,OOS
0.35,0.02144393158884439,0.5736432820267311,-0.08793934735596909,broad,V1u,10.0,OOS
0.4,0.024419562499372383,0.5735918495117331,-0.0999754522827101,broad,V1u,10.0,OOS
0.45,0.027372312146282107,0.5735368968254313,-0.11188272426616996,broad,V1u,10.0,OOS
0.5,0.03030184577041828,0.5734779999401477,-0.12366209855713739,broad,V1u,10.0,OOS
0.55,0.03320791616062091,0.5734162632238641,-0.13531462036892483,broad,V1u,10.0,OOS
0.6,0.03609022924990857,0.5733518192104116,-0.14684144542995414,broad,V1u,10.0,OOS
0.65,0.03894838284645474,0.5732832613859381,-0.15824345657090622,broad,V1u,10.0,OOS
0.7,0.04178200599435944,0.5732099152386719,-0.1695214514344261,broad,V1u,10.0,OOS
0.75,0.04459080806783988,0.5731323770611019,-0.18067642272017337,broad,V1u,10.0,OOS
0.8,0.04737439827765,0.5730499352241373,-0.19170986730705375,broad,V1u,10.0,OOS
0.85,0.05013252500809817,0.5729634669397448,-0.20262269723837512,broad,V1u,10.0,OOS
0.9,0.052864838147251625,0.5728726000240917,-0.21341547459879828,broad,V1u,10.0,OOS
0.95,0.05557101473199921,0.5727774007850903,-0.22408926405646123,broad,V1u,10.0,OOS
1.0,0.05825091721868203,0.5726795060813383,-0.23464470864180642,broad,V1u,10.0,OOS
0.1,0.014709382589769948,0.9681342414835027,-0.028463287656964376,broad,TOP20,10.0,full
0.15,0.02206932506130599,0.9686148646380668,-0.04247936589701484,broad,TOP20,10.0,full
0.2,0.029431730683753488,0.9690917061314469,-0.05635292939294634,broad,TOP20,10.0,full
0.25,0.03679579664241506,0.9695644201975047,-0.0700849237199801,broad,TOP20,10.0,full
0.3,0.04416072118533143,0.9700330402795639,-0.08367633131195573,broad,TOP20,10.0,full
0.35,0.05152568623258191,0.9704975998241707,-0.09712796134510027,broad,TOP20,10.0,full
0.4,0.0588898319308957,0.9709575820838422,-0.11044084901875373,broad,TOP20,10.0,full
0.45,0.06625229559769763,0.9714127593510788,-0.12361581863091642,broad,TOP20,10.0,full
0.5,0.07361222258169664,0.9718632264225914,-0.13665377108268484,broad,TOP20,10.0,full
0.55,0.0809686868742645,0.972308404391092,-0.14955552018042506,broad,TOP20,10.0,full
0.6,0.08832081069758346,0.9727484288660442,-0.162322057258658,broad,TOP20,10.0,full
0.65,0.09566767011477828,0.973183147326773,-0.17495448741102637,broad,TOP20,10.0,full
0.7,0.10300829268457701,0.9736121038918912,-0.1874534967216651,broad,TOP20,10.0,full
0.75,0.11034172055201252,0.9740351467203908,-0.19981985575531291,broad,TOP20,10.0,full
0.8,0.11766699096750655,0.9744522003733441,-0.2120545557908382,broad,TOP20,10.0,full
0.85,0.12498310290711756,0.974862978028568,-0.22415859512619374,broad,TOP20,10.0,full
0.9,0.13228912949956895,0.975267913049247,-0.23613300271219317,broad,TOP20,10.0,full
0.95,0.13958403987335943,0.9756667507992546,-0.24797878822575825,broad,TOP20,10.0,full
1.0,0.1468667394709784,0.9760590036829483,-0.2596966291762923,broad,TOP20,10.0,full
0.1,0.014351746877075522,1.0419999197793555,-0.013383904840126526,broad,TOP20,10.0,IS
0.15,0.021543016049172525,1.0424899741211164,-0.020049620677093483,broad,TOP20,10.0,IS
0.2,0.02874379181028819,1.0429767389229931,-0.026697657020146037,broad,TOP20,10.0,IS
0.25,0.03595350438472922,1.0434604103963336,-0.03332783874292433,broad,TOP20,10.0,IS
0.3,0.04317159233577539,1.0439414062976302,-0.039940021476577714,broad,TOP20,10.0,IS
0.35,0.050397461757021755,1.0444194271163991,-0.0465340485630753,broad,TOP20,10.0,IS
0.4,0.057630467356007076,1.0448936433518947,-0.05310988576433995,broad,TOP20,10.0,IS
0.45,0.0648699510777686,1.0453633934941156,-0.05966738318509779,broad,TOP20,10.0,IS
0.5,0.07211527692250264,1.0458287480393038,-0.0662063913481522,broad,TOP20,10.0,IS
0.55,0.07936576542237472,1.0462893064147503,-0.07272675267003714,broad,TOP20,10.0,IS
0.6,0.08662075856103946,1.0467451600897397,-0.07922850294435768,broad,TOP20,10.0,IS
0.65,0.09387961366619457,1.0471965840007222,-0.0857114691565124,broad,TOP20,10.0,IS
0.7,0.10114157892705289,1.0476427267608024,-0.0921754585379031,broad,TOP20,10.0,IS
0.75,0.10840589791964206,1.0480832363952703,-0.09862058154239739,broad,TOP20,10.0,IS
0.8,0.11567191942226995,1.0485186921880811,-0.105046652257754,broad,TOP20,10.0,IS
0.85,0.12293885158438989,1.0489484034682228,-0.1114532862932548,broad,TOP20,10.0,IS
0.9,0.1302059713774899,1.0493724910247322,-0.11784049524460527,broad,TOP20,10.0,IS
0.95,0.13747259666692635,1.0497914227506178,-0.12420820597187487,broad,TOP20,10.0,IS
1.0,0.14473789886094868,1.0502048070115417,-0.13055658731045616,broad,TOP20,10.0,IS
0.1,0.015004615249377462,0.9221171261477471,-0.028463287656964598,broad,TOP20,10.0,OOS
0.15,0.022503864057131118,0.9226034427051,-0.04247936589701484,broad,TOP20,10.0,OOS
0.2,0.029999796434400094,0.9230859694137816,-0.05635292939294578,broad,TOP20,10.0,OOS
0.25,0.03749141130847988,0.9235639890024032,-0.07008492371997976,broad,TOP20,10.0,OOS
0.3,0.04497770283452085,0.9240372886667193,-0.08367633131195584,broad,TOP20,10.0,OOS
0.35,0.052457662380536396,0.9245061246827362,-0.09712796134510049,broad,TOP20,10.0,OOS
0.4,0.059930247716497353,0.9249702146115744,-0.11044084901875362,broad,TOP20,10.0,OOS
0.45,0.06739442224895198,0.9254296293595807,-0.12361581863091653,broad,TOP20,10.0,OOS
0.5,0.07484914608427173,0.9258844904410442,-0.13665377108268495,broad,TOP20,10.0,OOS
0.55,0.08229328517208878,0.9263340893726502,-0.14955552018042517,broad,TOP20,10.0,OOS
0.6,0.08972577613722144,0.9267786148503673,-0.16232205725865756,broad,TOP20,10.0,OOS
0.65,0.09714545885230641,0.927217609330104,-0.17495448741102593,broad,TOP20,10.0,OOS
0.7,0.10455117518641122,0.9276508753516396,-0.187453496721665,broad,TOP20,10.0,OOS
0.75,0.11194179784153535,0.9280784397920032,-0.19981985575531291,broad,TOP20,10.0,OOS
0.8,0.11931610384449032,0.9284997869876548,-0.21205455579083787,broad,TOP20,10.0,OOS
0.85,0.12667291706213102,0.9289149102979563,-0.22415859512619385,broad,TOP20,10.0,OOS
0.9,0.13401114033707473,0.9293244607952026,-0.23613300271219295,broad,TOP20,10.0,OOS
0.95,0.14132945295786814,0.9297276925989243,-0.24797878822575847,broad,TOP20,10.0,OOS
1.0,0.14862653950160798,0.9301240819488711,-0.2596966291762923,broad,TOP20,10.0,OOS
0.1,0.013978225338296513,1.120262240057362,-0.027734109508633087,broad,EWall,10.0,full
0.15,0.020986519729131015,1.1204056627544035,-0.04139732167526533,broad,EWall,10.0,full
0.2,0.02800698964546844,1.1205438536100432,-0.05492571608093477,broad,EWall,10.0,full
0.25,0.03503916063745138,1.120676591282149,-0.06832011468668353,broad,EWall,10.0,full
0.3,0.04208255480135126,1.1208039444278062,-0.08158130919279194,broad,EWall,10.0,full
0.35,0.049136678277943435,1.1209257195036593,-0.09471010685531345,broad,EWall,10.0,full
0.4,0.05620102318509024,1.121041698020372,-0.10770735438448598,broad,EWall,10.0,full
0.45,0.06327508750555366,1.1211519889899602,-0.12057385694752842,broad,EWall,10.0,full
0.5,0.07035836048065613,1.1212566511619773,-0.13331039571346548,broad,EWall,10.0,full
0.55,0.07745029720910379,1.1213553211342633,-0.14591788888273993,broad,EWall,10.0,full
0.6,0.0845503616533041,1.1214479849856596,-0.15839711589756167,broad,EWall,10.0,full
0.65,0.09165799678154074,1.1215345341625909,-0.17074880819744653,broad,EWall,10.0,full
0.7,0.09877262644965956,1.121614674854233,-0.1829739201418492,broad,EWall,10.0,full
0.75,0.10589368274397848,1.121688434359528,-0.19507316687908194,broad,EWall,10.0,full
0.8,0.11302057789363706,1.1217556627407739,-0.20704738484975138,broad,EWall,10.0,full
0.85,0.1201527038058463,1.1218161515785112,-0.218897428899397,broad,EWall,10.0,full
0.9,0.12728943040462593,1.121869662179594,-0.23062405353940352,broad,EWall,10.0,full
0.95,0.13443010364803754,1.1219158839324008,-0.24222818929509504,broad,EWall,10.0,full
1.0,0.14157411947237497,1.1219549467170122,-0.2537106610635025,broad,EWall,10.0,full
0.1,0.014180531327022239,1.138804080130566,-0.016210240752617122,broad,EWall,10.0,IS
0.15,0.021295149225439625,1.139228513971849,-0.02423973896811016,broad,EWall,10.0,IS
0.2,0.02842548302206893,1.1396497280026854,-0.03221915063554648,broad,EWall,10.0,IS
0.25,0.03557112379398575,1.14006733073992,-0.04014871279942156,broad,EWall,10.0,IS
0.3,0.04273167486410934,1.1404817065491382,-0.04802865908580145,broad,EWall,10.0,IS
0.35,0.04990671478594488,1.1408925436317834,-0.05585923895641676,broad,EWall,10.0,IS
0.4,0.05709580322324781,1.1412994889809955,-0.06364070764887475,broad,EWall,10.0,IS
0.45,0.06429852547367076,1.1417028933132691,-0.0713733250420081,broad,EWall,10.0,IS
0.5,0.07151443931062329,1.1421026116253576,-0.07905732947602362,broad,EWall,10.0,IS
0.55,0.07874308525324758,1.1424984162008545,-0.08669293482604179,broad,EWall,10.0,IS
0.6,0.08598398331576607,1.142889975356928,-0.09428042514640311,broad,EWall,10.0,IS
0.65,0.09323666600010982,1.143277346969965,-0.10182001215359715,broad,EWall,10.0,IS
0.7,0.10050062874127241,1.1436601734052003,-0.10931199525793056,broad,EWall,10.0,IS
0.75,0.10777537602929832,1.1440383684058923,-0.11675659246459458,broad,EWall,10.0,IS
0.8,0.11506038876050373,1.1444116838732654,-0.12415411811078503,broad,EWall,10.0,IS
0.85,0.12235515043821121,1.1447800700877495,-0.13150470401700243,broad,EWall,10.0,IS
0.9,0.12965910282617998,1.1451432413999878,-0.138808568053978,broad,EWall,10.0,IS
0.95,0.13697168174492735,1.1455009644291116,-0.14606599008424548,broad,EWall,10.0,IS
1.0,0.144292388435302,1.1458535010857955,-0.15327717788034978,broad,EWall,10.0,IS
0.1,0.01381130338021519,1.1048021941886341,-0.02773410950863331,broad,EWall,10.0,OOS
0.15,0.02073189449610835,1.1047186862147804,-0.04139732167526544,broad,EWall,10.0,OOS
0.2,0.027661757622693406,1.1046285031326102,-0.05492571608093488,broad,EWall,10.0,OOS
0.25,0.03460036560480817,1.1045315705345276,-0.06832011468668397,broad,EWall,10.0,OOS
0.3,0.04154717495154725,1.1044277047256892,-0.08158130919279094,broad,EWall,10.0,OOS
0.35,0.04850163355175052,1.104316815532405,-0.09471010685531356,broad,EWall,10.0,OOS
0.4,0.05546317934859246,1.1041988029473413,-0.1077073543844862,broad,EWall,10.0,OOS
0.45,0.062431239929714,1.1040735856266015,-0.1205738569475282,broad,EWall,10.0,OOS
0.5,0.06940524969183937,1.103941395994758,-0.1333103957134658,broad,EWall,10.0,OOS
0.55,0.07638459505163486,1.103801768305552,-0.14591788888274082,broad,EWall,10.0,OOS
0.6,0.08336869555038984,1.1036549569059217,-0.158397115897562,broad,EWall,10.0,OOS
0.65,0.09035692224035152,1.103500725313226,-0.17074880819744653,broad,EWall,10.0,OOS
0.7,0.09734864192535286,1.1033388416096903,-0.1829739201418491,broad,EWall,10.0,OOS
0.75,0.10434322903917992,1.103169433060587,-0.19507316687908183,broad,EWall,10.0,OOS
0.8,0.11134004131189368,1.102992438780043,-0.20704738484975105,broad,EWall,10.0,OOS
0.85,0.11833839737618246,1.1028075312907026,-0.21889742889939723,broad,EWall,10.0,OOS
0.9,0.12533761022216972,1.1026145211385687,-0.2306240535394034,broad,EWall,10.0,OOS
0.95,0.1323369541466377,1.1024130449244147,-0.24222818929509504,broad,EWall,10.0,OOS
1.0,0.13933574083806333,1.1022031339130582,-0.2537106610635026,broad,EWall,10.0,OOS
0.1,0.002088450424733157,0.2033484062081393,-0.03289753159956921,broad,V1u,25.0,full
0.15,0.00309557905352964,0.20353684002049688,-0.04898863428041944,broad,V1u,25.0,full
0.2,0.004077723633374886,0.20371883825415235,-0.06484510950102151,broad,V1u,25.0,full
0.25,0.0050346992665717405,0.20389451672219566,-0.08046984248999467,broad,V1u,25.0,full
0.3,0.005966322743086616,0.2040639596285538,-0.0958657946326168,broad,V1u,25.0,full
0.35,0.006872406590465507,0.20422706852433897,-0.1110361204290029,broad,V1u,25.0,full
0.4,0.007752764158888814,0.20438378290125367,-0.12598341230212728,broad,V1u,25.0,full
0.45,0.008607145162300656,0.20453270292356007,-0.14071035570360513,broad,V1u,25.0,full
0.5,0.00943515822948271,0.20467031436524147,-0.15521966844219226,broad,V1u,25.0,full
0.55,0.010236638639433027,0.20479824082229844,-0.16951430855745775,broad,V1u,25.0,full
0.6,0.01101153326987192,0.20491934217883093,-0.18359747108924562,broad,V1u,25.0,full
0.65,0.011759493028780543,0.20503127387520778,-0.1974716691113586,broad,V1u,25.0,full
0.7,0.012480242838045275,0.20513328407224485,-0.21113919232587197,broad,V1u,25.0,full
0.75,0.013173668096949642,0.20522694915802828,-0.22460277421203723,broad,V1u,25.0,full
0.8,0.013839255087487956,0.20530868480445605,-0.23786652344893067,broad,V1u,25.0,full
0.85,0.01447681729107142,0.2053793646078884,-0.25093289863360335,broad,V1u,25.0,full
0.9,0.015086286289892614,0.20544083433381988,-0.2638033874780016,broad,V1u,25.0,full
0.95,0.015667041297638296,0.20548914443749425,-0.2764807943350187,broad,V1u,25.0,full
1.0,0.016219255382610376,0.20552854363085435,-0.2889669180204921,broad,V1u,25.0,full
0.1,0.0027504498440009684,0.2804809592445389,-0.01717464439675931,broad,V1u,25.0,IS
0.15,0.0040963469572530276,0.2808205589716114,-0.025694827857209,broad,V1u,25.0,IS
0.2,0.00542243272523546,0.28115345511785184,-0.03417042303448037,broad,V1u,25.0,IS
0.25,0.006728523113977314,0.28148007512068635,-0.042601353905468264,broad,V1u,25.0,IS
0.3,0.00801447143031142,0.28180181040158725,-0.05098756550098826,broad,V1u,25.0,IS
0.35,0.00928009080776504,0.282118097028567,-0.05932937925413018,broad,V1u,25.0,IS
0.4,0.010525130982087072,0.28242702766675976,-0.06762689958387513,broad,V1u,25.0,IS
0.45,0.011749408763895186,0.2827290496332042,-0.07588008099312016,broad,V1u,25.0,IS
0.5,0.012952384061756028,0.2830173262450385,-0.08408961011233673,broad,V1u,25.0,IS
0.55,0.01413375649380555,0.2832918571055074,-0.09225498408573429,broad,V1u,25.0,IS
0.6,0.01529361229389159,0.2835590477354429,-0.10037685046301614,broad,V1u,25.0,IS
0.65,0.016431699632761143,0.2838181179607446,-0.10845480744627889,broad,V1u,25.0,IS
0.7,0.01754783493989387,0.28406935124302113,-0.11648974541992207,broad,V1u,25.0,IS
0.75,0.018641951031396653,0.28431477736046523,-0.12448080783216275,broad,V1u,25.0,IS
0.8,0.019713387326812937,0.28454840346514065,-0.1324287860719553,broad,V1u,25.0,IS
0.85,0.02076179708411896,0.28476937572228816,-0.140333150774269,broad,V1u,25.0,IS
0.9,0.021787386198972136,0.28498301547591776,-0.14819421845431768,broad,V1u,25.0,IS
0.95,0.022789048471252737,0.2851799667704341,-0.15601258718241773,broad,V1u,25.0,IS
1.0,0.023766899636026295,0.2853647584069271,-0.1637886457996709,broad,V1u,25.0,IS
0.1,0.0015424667472068165,0.1459002395451458,-0.03289753159956865,broad,V1u,25.0,OOS
0.15,0.0022704498958965313,0.14597223778271123,-0.048988634280421106,broad,V1u,25.0,OOS
0.2,0.002969361498253331,0.146038008373741,-0.06484510950102185,broad,V1u,25.0,OOS
0.25,0.003639023263563912,0.14609745611136077,-0.08046984248999545,broad,V1u,25.0,OOS
0.3,0.004279229382617267,0.14614968904353073,-0.09586579463261868,broad,V1u,25.0,OOS
0.35,0.004889799474729228,0.14619495267373037,-0.11103612042900424,broad,V1u,25.0,OOS
0.4,0.005470606825221935,0.1462345528307311,-0.12598341230212684,broad,V1u,25.0,OOS
0.45,0.006021353797695195,0.14626571526316096,-0.14071035570360502,broad,V1u,25.0,OOS
0.5,0.006541778904840312,0.14628740782642932,-0.15521966844219137,broad,V1u,25.0,OOS
0.55,0.007031836389524981,0.14630248665342188,-0.16951430855745608,broad,V1u,25.0,OOS
0.6,0.00749136668344863,0.14631114902904974,-0.1835974710892464,broad,V1u,25.0,OOS
0.65,0.007919949121896641,0.146309859271331,-0.19747166911135916,broad,V1u,25.0,OOS
0.7,0.008317242097476196,0.14629706547609456,-0.2111391923258723,broad,V1u,25.0,OOS
0.75,0.008683100839156133,0.14627403352775858,-0.22460277421203734,broad,V1u,25.0,OOS
0.8,0.009017140349560249,0.14623895281504046,-0.23786652344892967,broad,V1u,25.0,OOS
0.85,0.009319313506412463,0.14619400339588495,-0.2509328986336029,broad,V1u,25.0,OOS
0.9,0.009589336704039608,0.1461384585816634,-0.263803387478002,broad,V1u,25.0,OOS
0.95,0.009826993789043392,0.14607240075904568,-0.27648079433501815,broad,V1u,25.0,OOS
1.0,0.01003251284669271,0.14599987578246443,-0.28896691802049135,broad,V1u,25.0,OOS
0.1,0.012674071430280653,0.8357837682154463,-0.028699847511331478,broad,TOP20,25.0,full
0.15,0.018999520342772414,0.8364369692097665,-0.04282863998752007,broad,TOP20,25.0,full
0.2,0.025316157455344213,0.8370827118682858,-0.056811288675719496,broad,TOP20,25.0,full
0.25,0.03162312384608135,0.8377201250380379,-0.07064887776585083,broad,TOP20,25.0,full
0.3,0.037919577467425025,0.8383493110718231,-0.08434258697083774,broad,TOP20,25.0,full
0.35,0.04420464981812611,0.8389703053838979,-0.09789316652932079,broad,TOP20,25.0,full
0.4,0.05047738287514125,0.839581795769906,-0.11130193487982121,broad,TOP20,25.0,full
0.45,0.05673682598850838,0.8401832182354929,-0.12456968694219539,broad,TOP20,25.0,full
0.5,0.06298206262359507,0.8407748044762383,-0.13769741249366674,broad,TOP20,25.0,full
0.55,0.06921201377875841,0.8413550828728836,-0.15068588723539478,broad,TOP20,25.0,full
0.6,0.07542573417644505,0.841924403803309,-0.16353633371511123,broad,TOP20,25.0,full
0.65,0.08162217856396059,0.8424823590344722,-0.1762502618910321,broad,TOP20,25.0,full
0.7,0.08780019630611946,0.8430277951849937,-0.18882813870219983,broad,TOP20,25.0,full
0.75,0.09395868722662981,0.8435603289041091,-0.20127064568851738,broad,TOP20,25.0,full
0.8,0.10009655333607892,0.8440797691808286,-0.21357901886251995,broad,TOP20,25.0,full
0.85,0.10621261665749948,0.8445854104772905,-0.22575451510834887,broad,TOP20,25.0,full
0.9,0.11230589582543704,0.8450783086522514,-0.23779847098395368,broad,TOP20,25.0,full
0.95,0.11837516766722334,0.8455578081002667,-0.24971217818615832,broad,TOP20,25.0,full
1.0,0.12441906717919538,0.8460226666711287,-0.2614961028655425,broad,TOP20,25.0,full
0.1,0.012366579658210197,0.8992127416203874,-0.013780333612759543,broad,TOP20,25.0,IS
0.15,0.018549119918672474,0.8998738012096349,-0.020638508253601917,broad,TOP20,25.0,IS
0.2,0.024730318849443655,0.9005271990836808,-0.027475257562259103,broad,TOP20,25.0,IS
0.25,0.030909553838096793,0.9011734196273278,-0.03429042108102909,broad,TOP20,25.0,IS
0.3,0.037086233470037255,0.9018135023624926,-0.04108391272180245,broad,TOP20,25.0,IS
0.35,0.043259695991252345,0.9024466770483185,-0.04785561321754883,broad,TOP20,25.0,IS
0.4,0.0494291626704384,0.9030708257534696,-0.05460570642874485,broad,TOP20,25.0,IS
0.45,0.055593834043655255,0.9036843167688666,-0.06133408485111025,broad,TOP20,25.0,IS
0.5,0.06175297615953057,0.9042873160244163,-0.06804063954568607,broad,TOP20,25.0,IS
0.55,0.06790575813986766,0.9048788160453497,-0.07472523886505933,broad,TOP20,25.0,IS
0.6,0.07405141301521434,0.9054590294387757,-0.08138823111503046,broad,TOP20,25.0,IS
0.65,0.08018922233720582,0.9060286439867541,-0.08802944089788423,broad,TOP20,25.0,IS
0.7,0.08631820873936946,0.9065855557404493,-0.09464864119835559,broad,TOP20,25.0,IS
0.75,0.09243739475258028,0.9071288174013742,-0.10124635854374353,broad,TOP20,25.0,IS
0.8,0.0985460731222414,0.9076598602062176,-0.1078223777593258,broad,TOP20,25.0,IS
