window,p,n,p_over_n,target,lam,K,repro_IS,repro_OOF,panel
H1,135,480,0.28125,sd,1.0,10,0.9796124644639527,0.959975080822063,B136
H1,135,480,0.28125,mn,1.0,10,0.9996874561344554,0.9991799567305442,B136
H1,135,600,0.225,sd,1.0,10,0.9779822295444999,0.9620762926943904,B136
H1,135,600,0.225,mn,1.0,10,0.9997996183864154,0.9995853982945441,B136
H1,135,750,0.18,sd,1.0,10,0.9755073894794338,0.9623919135213101,B136
H1,135,750,0.18,mn,1.0,10,0.9998757945086749,0.9997541266881333,B136
H1,135,900,0.15,sd,1.0,10,0.9741155420305496,0.9631185742026817,B136
H1,135,900,0.15,mn,1.0,10,0.9999147029005799,0.9998484355205963,B136
H2,10,30,0.3333333333333333,sd,1.0,10,0.2171580494683496,-0.5381037562117588,B136
H2,10,30,0.3333333333333333,mn,1.0,10,0.546650541443417,0.02804088317426967,B136
H2,10,45,0.2222222222222222,sd,1.0,10,0.18369025048033838,-0.2584214129244611,B136
H2,10,45,0.2222222222222222,mn,1.0,10,0.49594029013311547,0.16322011210327103,B136
H2,10,60,0.16666666666666666,sd,1.0,10,0.1723623450292021,-0.20270665271335808,B136
H2,10,60,0.16666666666666666,mn,1.0,10,0.3751962534445247,0.08885126670546006,B136
H2,10,90,0.1111111111111111,sd,1.0,10,0.11961152437715916,-0.13853971899395034,B136
H2,10,90,0.1111111111111111,mn,1.0,10,0.21017580037899097,0.03864384573869761,B136
H2,10,120,0.08333333333333333,sd,1.0,10,0.06759629185563398,-0.11194216292016623,B136
H2,10,120,0.08333333333333333,mn,1.0,10,0.09762879612231812,-0.07905562528098042,B136
H2,10,180,0.05555555555555555,sd,1.0,10,0.03731627709993923,-0.08305065975230441,B136
H2,10,180,0.05555555555555555,mn,1.0,10,0.06975458534370738,-0.04682640651578329,B136
H2,10,240,0.041666666666666664,sd,1.0,10,0.03551024411871451,-0.06210317799434262,B136
H2,10,240,0.041666666666666664,mn,1.0,10,0.06152041254186258,-0.032106155253254665,B136
H2,10,360,0.027777777777777776,sd,1.0,10,0.021988954464199573,-0.041160433819169784,B136
H2,10,360,0.027777777777777776,mn,1.0,10,0.050607902291536555,-0.005157956717192214,B136
H2,10,480,0.020833333333333332,sd,1.0,10,0.02503032090225621,-0.02653112082347331,B136
H2,10,480,0.020833333333333332,mn,1.0,10,0.03871791024103166,-0.007986174152911252,B136
H2,10,600,0.016666666666666666,sd,1.0,10,0.019190626459947402,-0.02082273202110807,B136
H2,10,600,0.016666666666666666,mn,1.0,10,0.04214999816130316,0.009264989782800437,B136
H2,10,750,0.013333333333333334,sd,1.0,10,0.018247918542517616,-0.009358932620095572,B136
H2,10,750,0.013333333333333334,mn,1.0,10,0.05144143230406961,0.024017150639461526,B136
H2,10,900,0.011111111111111112,sd,1.0,10,0.02133073784793582,-0.004432089251377169,B136
H2,10,900,0.011111111111111112,mn,1.0,10,0.04704749713247558,0.029859282036877155,B136
H2,20,30,0.6666666666666666,sd,1.0,10,0.5285502547793732,-0.9085107946621676,B136
H2,20,30,0.6666666666666666,mn,1.0,10,0.7490974375104786,0.03883514805733901,B136
H2,20,45,0.4444444444444444,sd,1.0,10,0.45395472227059075,-0.45439582841861714,B136
H2,20,45,0.4444444444444444,mn,1.0,10,0.6610197214039062,0.15469967433026865,B136
H2,20,60,0.3333333333333333,sd,1.0,10,0.3683019695818798,-0.2712004170970259,B136
H2,20,60,0.3333333333333333,mn,1.0,10,0.5254230401344575,-0.026263808501717945,B136
H2,20,90,0.2222222222222222,sd,1.0,10,0.20980865642786717,-0.27772699189948225,B136
H2,20,90,0.2222222222222222,mn,1.0,10,0.3162410743144334,-0.12208023850335681,B136
H2,20,120,0.16666666666666666,sd,1.0,10,0.14618932113062355,-0.18073352167762513,B136
H2,20,120,0.16666666666666666,mn,1.0,10,0.20855054428338338,-0.11804265035068773,B136
H2,20,180,0.1111111111111111,sd,1.0,10,0.07550501073478111,-0.1582149435126332,B136
H2,20,180,0.1111111111111111,mn,1.0,10,0.15380662200115258,-0.054237772247447635,B136
H2,20,240,0.08333333333333333,sd,1.0,10,0.07496449815011408,-0.1260024797166608,B136
H2,20,240,0.08333333333333333,mn,1.0,10,0.1327541051344835,-0.056601221135896385,B136
H2,20,360,0.05555555555555555,sd,1.0,10,0.0803462792658346,-0.037476472485750145,B136
H2,20,360,0.05555555555555555,mn,1.0,10,0.11294081303097048,0.01221279780486062,B136
H2,20,480,0.041666666666666664,sd,1.0,10,0.06595562407008693,-0.027451260413488,B136
H2,20,480,0.041666666666666664,mn,1.0,10,0.08909455205306893,-0.0030422380922574543,B136
H2,20,600,0.03333333333333333,sd,1.0,10,0.05522355563877246,-0.016833939237857587,B136
H2,20,600,0.03333333333333333,mn,1.0,10,0.0891294402014442,0.01974500326378459,B136
H2,20,750,0.02666666666666667,sd,1.0,10,0.04867322730051182,-0.0010320504877592285,B136
H2,20,750,0.02666666666666667,mn,1.0,10,0.10144448085316993,0.05157383012080774,B136
H2,20,900,0.022222222222222223,sd,1.0,10,0.0522061148361429,0.008860665117619848,B136
H2,20,900,0.022222222222222223,mn,1.0,10,0.09947520754046424,0.06446371359870662,B136
H2,40,30,1.3333333333333333,sd,1.0,10,0.8206565106677297,-1.0965852844897221,B136
H2,40,30,1.3333333333333333,mn,1.0,10,0.9538214318350201,0.43115952819025694,B136
H2,40,45,0.8888888888888888,sd,1.0,10,0.6986603254082262,-0.9472931611379338,B136
H2,40,45,0.8888888888888888,mn,1.0,10,0.8460778344411923,-0.06775588602936078,B136
H2,40,60,0.6666666666666666,sd,1.0,10,0.6508572376366664,-0.5386549563200629,B136
H2,40,60,0.6666666666666666,mn,1.0,10,0.729638376581784,-0.4085781787046481,B136
H2,40,90,0.4444444444444444,sd,1.0,10,0.385394900631329,-0.4825313760260235,B136
H2,40,90,0.4444444444444444,mn,1.0,10,0.4933986365877272,-0.35605981078475546,B136
H2,40,120,0.3333333333333333,sd,1.0,10,0.3274101161747993,-0.3995643743790842,B136
H2,40,120,0.3333333333333333,mn,1.0,10,0.4470415603043554,-0.2445466836069181,B136
H2,40,180,0.2222222222222222,sd,1.0,10,0.2600183962838193,-0.24884503708699346,B136
H2,40,180,0.2222222222222222,mn,1.0,10,0.3839346751388414,0.03118921786256712,B136
H2,40,240,0.16666666666666666,sd,1.0,10,0.20235068306027293,-0.14896117271863596,B136
H2,40,240,0.16666666666666666,mn,1.0,10,0.32571593723527714,0.005149427342510671,B136
H2,40,360,0.1111111111111111,sd,1.0,10,0.16095764295161008,-0.03804590602623836,B136
H2,40,360,0.1111111111111111,mn,1.0,10,0.26422672169609307,0.08432014542957145,B136
H2,40,480,0.08333333333333333,sd,1.0,10,0.1781707083612879,0.024658756448700414,B136
H2,40,480,0.08333333333333333,mn,1.0,10,0.24181121064796107,0.09292663080135244,B136
H2,40,600,0.06666666666666667,sd,1.0,10,0.17875098535254863,0.048313644686045265,B136
H2,40,600,0.06666666666666667,mn,1.0,10,0.2521793937160296,0.1444632633842865,B136
H2,40,750,0.05333333333333334,sd,1.0,10,0.17512093398404294,0.08660577705942207,B136
H2,40,750,0.05333333333333334,mn,1.0,10,0.24680669352463647,0.1734536840512687,B136
H2,40,900,0.044444444444444446,sd,1.0,10,0.17583155673469375,0.10006279794094874,B136
H2,40,900,0.044444444444444446,mn,1.0,10,0.23895326732102118,0.1753306374109842,B136
H2,80,30,2.6666666666666665,sd,1.0,10,0.9768432389665599,-0.35618594643570534,B136
H2,80,30,2.6666666666666665,mn,1.0,10,0.9889042322330821,0.4074957075395015,B136
H2,80,45,1.7777777777777777,sd,1.0,10,0.9711265921875186,0.016427120610432167,B136
H2,80,45,1.7777777777777777,mn,1.0,10,0.9829908111514662,0.15054539255600408,B136
H2,80,60,1.3333333333333333,sd,1.0,10,0.9634929316413846,0.1626856794405408,B136
H2,80,60,1.3333333333333333,mn,1.0,10,0.9504847882343159,-0.32105990421737696,B136
H2,80,90,0.8888888888888888,sd,1.0,10,0.9155459700992894,0.14225606286558756,B136
H2,80,90,0.8888888888888888,mn,1.0,10,0.8510167611145598,-0.5817798278756965,B136
H2,80,120,0.6666666666666666,sd,1.0,10,0.894772019692188,0.4401758175150077,B136
H2,80,120,0.6666666666666666,mn,1.0,10,0.8324586321536839,0.0073913387016900645,B136
H2,80,180,0.4444444444444444,sd,1.0,10,0.8053188800189547,0.39762528362028127,B136
H2,80,180,0.4444444444444444,mn,1.0,10,0.7189074680827784,0.07475506921682473,B136
H2,80,240,0.3333333333333333,sd,1.0,10,0.7208168439119698,0.366500115080731,B136
H2,80,240,0.3333333333333333,mn,1.0,10,0.6736010769942856,0.2407674528597774,B136
H2,80,360,0.2222222222222222,sd,1.0,10,0.6765494429525963,0.4539059849828444,B136
H2,80,360,0.2222222222222222,mn,1.0,10,0.6220631730371514,0.3779607365237285,B136
H2,80,480,0.16666666666666666,sd,1.0,10,0.6776690279931035,0.5261722033932135,B136
H2,80,480,0.16666666666666666,mn,1.0,10,0.5957701828076799,0.4149922037747745,B136
H2,80,600,0.13333333333333333,sd,1.0,10,0.6480765849911949,0.5236782909883047,B136
H2,80,600,0.13333333333333333,mn,1.0,10,0.5834534098765731,0.4467135468026481,B136
H2,80,750,0.10666666666666667,sd,1.0,10,0.6444002492909742,0.5534836778637753,B136
H2,80,750,0.10666666666666667,mn,1.0,10,0.5743709233458705,0.45759409618348934,B136
H2,80,900,0.08888888888888889,sd,1.0,10,0.6192495444397587,0.5411947375964437,B136
H2,80,900,0.08888888888888889,mn,1.0,10,0.5487691292102392,0.4550462218656506,B136
H2,135,30,4.5,sd,1.0,10,0.9955101622672646,-0.09354912903195989,B136
H2,135,30,4.5,mn,1.0,10,0.997146183449922,0.3693671683279547,B136
H2,135,45,3.0,sd,1.0,10,0.996336124141397,0.34488840186400194,B136
H2,135,45,3.0,mn,1.0,10,0.9967425661076097,0.3514246669490605,B136
H2,135,60,2.25,sd,1.0,10,0.9957583625164769,0.43158956996675624,B136
H2,135,60,2.25,mn,1.0,10,0.9951511712615186,0.2823280348731374,B136
H2,135,90,1.5,sd,1.0,10,0.9944226287694012,0.6435241560056191,B136
H2,135,90,1.5,mn,1.0,10,0.9930776384114501,0.532438601073218,B136
H2,135,120,1.125,sd,1.0,10,0.9942004985244225,0.7117944009868862,B136
H2,135,120,1.125,mn,1.0,10,0.9931049028076029,0.6486342224519186,B136
H2,135,180,0.75,sd,1.0,10,0.9871233995866849,0.8651959082530705,B136
H2,135,180,0.75,mn,1.0,10,0.9968886249779867,0.9575288293124965,B136
H2,135,240,0.5625,sd,1.0,10,0.9794371521014705,0.8894352230260497,B136
H2,135,240,0.5625,mn,1.0,10,0.9981384730888994,0.9861693002805795,B136
H2,135,360,0.375,sd,1.0,10,0.9730472412053133,0.9270331938342948,B136
H2,135,360,0.375,mn,1.0,10,0.9992524998358544,0.9974214552013182,B136
H2,135,480,0.28125,sd,1.0,10,0.9714695893260668,0.9456308295262903,B136
H2,135,480,0.28125,mn,1.0,10,0.9996288494722478,0.9990253680375132,B136
H2,135,600,0.225,sd,1.0,10,0.9697650160549794,0.950195776479602,B136
H2,135,600,0.225,mn,1.0,10,0.9997842588880945,0.9995284259777268,B136
H2,135,750,0.18,sd,1.0,10,0.9689955623301231,0.9533769602331337,B136
H2,135,750,0.18,mn,1.0,10,0.9998565646086394,0.999714874148138,B136
H2,135,900,0.15,sd,1.0,10,0.965836295340058,0.9529348973760472,B136
H2,135,900,0.15,mn,1.0,10,0.9999039403847726,0.9998312913787787,B136
H1,10,30,0.3333333333333333,sd,1.0,10,0.37035535494553673,-0.03881176273769382,SMALL439
H1,10,30,0.3333333333333333,mn,1.0,10,0.18063563720309073,-0.26053954306319493,SMALL439
H1,10,45,0.2222222222222222,sd,1.0,10,0.3549832327265504,-0.024065971624714688,SMALL439
H1,10,45,0.2222222222222222,mn,1.0,10,0.1800478246470565,-0.18934774258387188,SMALL439
H1,10,60,0.16666666666666666,sd,1.0,10,0.3358148539678125,-0.021144507764280007,SMALL439
H1,10,60,0.16666666666666666,mn,1.0,10,0.18359126066228415,-0.13649666108028757,SMALL439
H1,10,90,0.1111111111111111,sd,1.0,10,0.20194873625484144,-0.11750000158363982,SMALL439
H1,10,90,0.1111111111111111,mn,1.0,10,0.12407236725439963,-0.1513291903148546,SMALL439
H1,10,120,0.08333333333333333,sd,1.0,10,0.08442325000533457,-0.05775007165396784,SMALL439
H1,10,120,0.08333333333333333,mn,1.0,10,0.06380123643163371,-0.10060641449387298,SMALL439
H1,10,180,0.05555555555555555,sd,1.0,10,0.05411480366627297,-0.029846266217013584,SMALL439
H1,10,180,0.05555555555555555,mn,1.0,10,0.03340888542513609,-0.07941325590480042,SMALL439
H1,10,240,0.041666666666666664,sd,1.0,10,0.06763972544055197,0.0026730789273801125,SMALL439
H1,10,240,0.041666666666666664,mn,1.0,10,0.07393607607441621,-0.03089447476667817,SMALL439
H1,10,360,0.027777777777777776,sd,1.0,10,0.03664227622402105,-0.028221503908839818,SMALL439
H1,10,360,0.027777777777777776,mn,1.0,10,0.03515537289620574,-0.03295919591983676,SMALL439
H1,10,480,0.020833333333333332,sd,1.0,10,0.019165175514757826,-0.017255513811354817,SMALL439
H1,10,480,0.020833333333333332,mn,1.0,10,0.01741743983231714,-0.024793707130574383,SMALL439
H1,10,600,0.016666666666666666,sd,1.0,10,0.017968731724653852,-0.028114702660613,SMALL439
H1,10,600,0.016666666666666666,mn,1.0,10,0.010958622193350975,-0.027393969749865743,SMALL439
H1,10,750,0.013333333333333334,sd,1.0,10,0.02239436138018358,-0.011060627192487571,SMALL439
H1,10,750,0.013333333333333334,mn,1.0,10,0.008758642271106898,-0.025045579835571985,SMALL439
H1,10,900,0.011111111111111112,sd,1.0,10,0.013058148691038829,-0.016285237187260604,SMALL439
H1,10,900,0.011111111111111112,mn,1.0,10,0.005761382401337611,-0.025778304023785115,SMALL439
H1,20,30,0.6666666666666666,sd,1.0,10,0.4211823268255426,-0.11251053624327234,SMALL439
H1,20,30,0.6666666666666666,mn,1.0,10,0.2963528118822579,-0.24954538330191123,SMALL439
H1,20,45,0.4444444444444444,sd,1.0,10,0.40152763814453607,-0.07879179012512338,SMALL439
H1,20,45,0.4444444444444444,mn,1.0,10,0.2642914376836415,-0.23526790572990075,SMALL439
H1,20,60,0.3333333333333333,sd,1.0,10,0.3807267060159537,-0.10141195558875449,SMALL439
H1,20,60,0.3333333333333333,mn,1.0,10,0.2842299034622964,-0.1312756150836214,SMALL439
H1,20,90,0.2222222222222222,sd,1.0,10,0.23939695000304484,-0.21891736329538936,SMALL439
H1,20,90,0.2222222222222222,mn,1.0,10,0.20982945234371742,-0.21831011933487354,SMALL439
H1,20,120,0.16666666666666666,sd,1.0,10,0.13380676156504234,-0.05260217454800897,SMALL439
H1,20,120,0.16666666666666666,mn,1.0,10,0.12658924995607035,-0.1585043053277848,SMALL439
H1,20,180,0.1111111111111111,sd,1.0,10,0.08742811665705186,-0.0376409624689793,SMALL439
H1,20,180,0.1111111111111111,mn,1.0,10,0.06515537212552036,-0.10299217427872343,SMALL439
H1,20,240,0.08333333333333333,sd,1.0,10,0.1066217692804724,0.014034622900522153,SMALL439
H1,20,240,0.08333333333333333,mn,1.0,10,0.1086508477420961,-0.0546005190206178,SMALL439
H1,20,360,0.05555555555555555,sd,1.0,10,0.06011536741395829,-0.03898947032501843,SMALL439
H1,20,360,0.05555555555555555,mn,1.0,10,0.061514571786303374,-0.05303647371446418,SMALL439
H1,20,480,0.041666666666666664,sd,1.0,10,0.0509545349553987,-0.010239745853453774,SMALL439
H1,20,480,0.041666666666666664,mn,1.0,10,0.036776545981102804,-0.038503396452507,SMALL439
H1,20,600,0.03333333333333333,sd,1.0,10,0.03889125507551583,-0.023468843662012517,SMALL439
H1,20,600,0.03333333333333333,mn,1.0,10,0.029011377701025465,-0.03372059664739435,SMALL439
H1,20,750,0.02666666666666667,sd,1.0,10,0.03555220412314153,-0.012756034562592333,SMALL439
H1,20,750,0.02666666666666667,mn,1.0,10,0.021053823324718057,-0.029103626482690048,SMALL439
H1,20,900,0.022222222222222223,sd,1.0,10,0.022451429806818024,-0.020444737978686733,SMALL439
H1,20,900,0.022222222222222223,mn,1.0,10,0.018529994060616062,-0.027380042978183416,SMALL439
H1,40,30,1.3333333333333333,sd,1.0,10,0.6219495507007389,-0.4354090123683241,SMALL439
H1,40,30,1.3333333333333333,mn,1.0,10,0.8526513000568845,0.41212611834024515,SMALL439
H1,40,45,0.8888888888888888,sd,1.0,10,0.56473581754469,-0.37737669846451416,SMALL439
H1,40,45,0.8888888888888888,mn,1.0,10,0.715117371350133,0.10560532384777233,SMALL439
H1,40,60,0.6666666666666666,sd,1.0,10,0.5523374627415514,-0.31534346861740326,SMALL439
H1,40,60,0.6666666666666666,mn,1.0,10,0.6640428768352523,0.021954765470066917,SMALL439
H1,40,90,0.4444444444444444,sd,1.0,10,0.3945674013755628,-0.4853559496588824,SMALL439
H1,40,90,0.4444444444444444,mn,1.0,10,0.43705002455368125,-0.4560036236736811,SMALL439
H1,40,120,0.3333333333333333,sd,1.0,10,0.22325083366162324,-0.23328591422725609,SMALL439
H1,40,120,0.3333333333333333,mn,1.0,10,0.2820109030948573,-0.2871088778577131,SMALL439
H1,40,180,0.2222222222222222,sd,1.0,10,0.16996756769881627,-0.12012831520678979,SMALL439
H1,40,180,0.2222222222222222,mn,1.0,10,0.18378592733519594,-0.2683718642889925,SMALL439
H1,40,240,0.16666666666666666,sd,1.0,10,0.1708027483206378,-0.06014416310479431,SMALL439
H1,40,240,0.16666666666666666,mn,1.0,10,0.17781048640708275,-0.20066603666137506,SMALL439
H1,40,360,0.1111111111111111,sd,1.0,10,0.08991091097605497,-0.12730508287648568,SMALL439
H1,40,360,0.1111111111111111,mn,1.0,10,0.11358920491597435,-0.10671524593700288,SMALL439
H1,40,480,0.08333333333333333,sd,1.0,10,0.08636883794003636,-0.0462426021146185,SMALL439
H1,40,480,0.08333333333333333,mn,1.0,10,0.0875384975098461,-0.06035858461244192,SMALL439
H1,40,600,0.06666666666666667,sd,1.0,10,0.06674116318120626,-0.052095769579145745,SMALL439
H1,40,600,0.06666666666666667,mn,1.0,10,0.07513323436499575,-0.05288816839771182,SMALL439
H1,40,750,0.05333333333333334,sd,1.0,10,0.06413965279288492,-0.03372032738927566,SMALL439
H1,40,750,0.05333333333333334,mn,1.0,10,0.061494242314913516,-0.051732189313180355,SMALL439
H1,40,900,0.044444444444444446,sd,1.0,10,0.04934814440551538,-0.029986439688808764,SMALL439
H1,40,900,0.044444444444444446,mn,1.0,10,0.05481344939843524,-0.033468777564125585,SMALL439
H1,80,30,2.6666666666666665,sd,1.0,10,0.8822014202617428,-0.38587425872157,SMALL439
H1,80,30,2.6666666666666665,mn,1.0,10,0.9200467212294653,0.21494320368679254,SMALL439
H1,80,45,1.7777777777777777,sd,1.0,10,0.8416355728848431,-0.33878385599966787,SMALL439
H1,80,45,1.7777777777777777,mn,1.0,10,0.8775915370702245,-0.09900425882187491,SMALL439
H1,80,60,1.3333333333333333,sd,1.0,10,0.8135493661331,-0.4800371935177494,SMALL439
H1,80,60,1.3333333333333333,mn,1.0,10,0.8210460646059675,-0.14287043195534488,SMALL439
H1,80,90,0.8888888888888888,sd,1.0,10,0.6464609806094515,-0.9848349823124227,SMALL439
H1,80,90,0.8888888888888888,mn,1.0,10,0.6902215289249103,-0.899634348228217,SMALL439
H1,80,120,0.6666666666666666,sd,1.0,10,0.5468362689438477,-0.6834021700802833,SMALL439
H1,80,120,0.6666666666666666,mn,1.0,10,0.5183207564659265,-0.8657494734978493,SMALL439
H1,80,180,0.4444444444444444,sd,1.0,10,0.3822200587554848,-0.3626817019161235,SMALL439
H1,80,180,0.4444444444444444,mn,1.0,10,0.31877642370902415,-0.7030543577031068,SMALL439
H1,80,240,0.3333333333333333,sd,1.0,10,0.33044954760663103,-0.3908595709981886,SMALL439
H1,80,240,0.3333333333333333,mn,1.0,10,0.32643298054967396,-0.494048057681695,SMALL439
H1,80,360,0.2222222222222222,sd,1.0,10,0.20016638039055668,-0.27293670908006273,SMALL439
H1,80,360,0.2222222222222222,mn,1.0,10,0.2160315784354645,-0.22065514286762178,SMALL439
H1,80,480,0.16666666666666666,sd,1.0,10,0.18757000028139648,-0.1384851510627212,SMALL439
H1,80,480,0.16666666666666666,mn,1.0,10,0.19086268660388728,-0.11582956367215846,SMALL439
H1,80,600,0.13333333333333333,sd,1.0,10,0.14951636067630325,-0.1048333607274512,SMALL439
H1,80,600,0.13333333333333333,mn,1.0,10,0.14021936922305578,-0.128927465746427,SMALL439
H1,80,750,0.10666666666666667,sd,1.0,10,0.11897658145633228,-0.09685565170412902,SMALL439
H1,80,750,0.10666666666666667,mn,1.0,10,0.11517831491074193,-0.1137203976647505,SMALL439
H1,80,900,0.08888888888888889,sd,1.0,10,0.09761572192650436,-0.06802526384727292,SMALL439
H1,80,900,0.08888888888888889,mn,1.0,10,0.1009065635993065,-0.07034653327191509,SMALL439
H1,160,30,5.333333333333333,sd,1.0,10,0.981424443791313,-0.1863531413234194,SMALL439
H1,160,30,5.333333333333333,mn,1.0,10,0.9845960728767844,0.07497683175740011,SMALL439
H1,160,45,3.5555555555555554,sd,1.0,10,0.9768048135363144,-0.1533538890229924,SMALL439
H1,160,45,3.5555555555555554,mn,1.0,10,0.9824222774314598,-0.026956654875694985,SMALL439
H1,160,60,2.6666666666666665,sd,1.0,10,0.9726573884386717,-0.1486453575975839,SMALL439
H1,160,60,2.6666666666666665,mn,1.0,10,0.9777090876260377,0.1845934789621283,SMALL439
H1,160,90,1.7777777777777777,sd,1.0,10,0.9567128228917191,-0.36226993970994426,SMALL439
H1,160,90,1.7777777777777777,mn,1.0,10,0.9620225211592431,-0.15587086245689674,SMALL439
H1,160,120,1.3333333333333333,sd,1.0,10,0.9081859867275204,-0.7324209739102634,SMALL439
H1,160,120,1.3333333333333333,mn,1.0,10,0.9174224645298921,-0.6986973515874106,SMALL439
H1,160,180,0.8888888888888888,sd,1.0,10,0.8322822350113896,-0.6162019202613318,SMALL439
H1,160,180,0.8888888888888888,mn,1.0,10,0.8477777427696553,-0.4238929641720166,SMALL439
H1,160,240,0.6666666666666666,sd,1.0,10,0.6307146420497934,-1.191781316137695,SMALL439
H1,160,240,0.6666666666666666,mn,1.0,10,0.7311946554438347,-0.614719870739771,SMALL439
H1,160,360,0.4444444444444444,sd,1.0,10,0.44473007418717325,-0.5983124302986513,SMALL439
H1,160,360,0.4444444444444444,mn,1.0,10,0.5475111045328649,-0.33834661131565924,SMALL439
H1,160,480,0.3333333333333333,sd,1.0,10,0.4098882828479876,-0.29192668455508786,SMALL439
H1,160,480,0.3333333333333333,mn,1.0,10,0.4851050273107169,-0.12349636022946275,SMALL439
H1,160,600,0.26666666666666666,sd,1.0,10,0.35209434721915933,-0.18467289603077508,SMALL439
H1,160,600,0.26666666666666666,mn,1.0,10,0.41105589589969693,-0.12132003843503436,SMALL439
H1,160,750,0.21333333333333335,sd,1.0,10,0.28509935699576805,-0.15378529710785327,SMALL439
H1,160,750,0.21333333333333335,mn,1.0,10,0.33027394530427745,-0.09510919889733827,SMALL439
H1,160,900,0.17777777777777778,sd,1.0,10,0.25576621234088137,-0.09799328520153239,SMALL439
H1,160,900,0.17777777777777778,mn,1.0,10,0.3199407378174025,-0.005600858885400628,SMALL439
H1,320,30,10.666666666666666,sd,1.0,10,0.9958590434983643,-0.01495142919062964,SMALL439
H1,320,30,10.666666666666666,mn,1.0,10,0.9958502407540305,0.063017581077072,SMALL439
H1,320,45,7.111111111111111,sd,1.0,10,0.9950205783419273,-0.03131484972429743,SMALL439
H1,320,45,7.111111111111111,mn,1.0,10,0.9950033334904599,-0.08679191538921383,SMALL439
H1,320,60,5.333333333333333,sd,1.0,10,0.9946329706938883,-0.049803132176631015,SMALL439
H1,320,60,5.333333333333333,mn,1.0,10,0.9957722302537182,0.23239044577283452,SMALL439
H1,320,90,3.5555555555555554,sd,1.0,10,0.9929210754184096,-0.07765366825384867,SMALL439
H1,320,90,3.5555555555555554,mn,1.0,10,0.9945157065119128,0.10962935351417302,SMALL439
H1,320,120,2.6666666666666665,sd,1.0,10,0.9890465558437384,-0.20821445189821763,SMALL439
H1,320,120,2.6666666666666665,mn,1.0,10,0.9901687162173203,-0.13174103375414625,SMALL439
H1,320,180,1.7777777777777777,sd,1.0,10,0.9817865503846387,-0.21558938825541163,SMALL439
H1,320,180,1.7777777777777777,mn,1.0,10,0.9825405410562188,-0.16928605408110564,SMALL439
H1,320,240,1.3333333333333333,sd,1.0,10,0.9523211631116912,-0.7311843092533297,SMALL439
H1,320,240,1.3333333333333333,mn,1.0,10,0.9627781363581267,-0.384647113645854,SMALL439
H1,320,360,0.8888888888888888,sd,1.0,10,0.8200238052889515,-1.3028942010169162,SMALL439
H1,320,360,0.8888888888888888,mn,1.0,10,0.8778547738275484,-0.542452946922247,SMALL439
H1,320,480,0.6666666666666666,sd,1.0,10,0.7160305553592303,-0.8586330717407318,SMALL439
H1,320,480,0.6666666666666666,mn,1.0,10,0.7830217436689751,-0.44260526369291453,SMALL439
H1,320,600,0.5333333333333333,sd,1.0,10,0.6164782447134638,-0.6231715921969672,SMALL439
H1,320,600,0.5333333333333333,mn,1.0,10,0.713247218378049,-0.1960320452441111,SMALL439
H1,320,750,0.4266666666666667,sd,1.0,10,0.5086777625356073,-0.48896239156653154,SMALL439
H1,320,750,0.4266666666666667,mn,1.0,10,0.6333041139225943,-0.10205515518724129,SMALL439
H1,320,900,0.35555555555555557,sd,1.0,10,0.42169450446146195,-0.4138745099312866,SMALL439
H1,320,900,0.35555555555555557,mn,1.0,10,0.5830219991314036,-0.02793040912599576,SMALL439
H1,439,30,14.633333333333333,sd,1.0,10,0.9976095292560148,-0.004382331137250617,SMALL439
H1,439,30,14.633333333333333,mn,1.0,10,0.9973032506804645,-0.03830152980585866,SMALL439
H1,439,45,9.755555555555556,sd,1.0,10,0.9971528575939775,-0.0293307629690589,SMALL439
H1,439,45,9.755555555555556,mn,1.0,10,0.9968521435274955,-0.13904851301965104,SMALL439
H1,439,60,7.316666666666666,sd,1.0,10,0.9969931450103933,-0.04597214765285562,SMALL439
H1,439,60,7.316666666666666,mn,1.0,10,0.9974127658561767,0.1566633452952435,SMALL439
H1,439,90,4.877777777777778,sd,1.0,10,0.9962725796427349,-0.08033908444399818,SMALL439
H1,439,90,4.877777777777778,mn,1.0,10,0.9969344699461337,0.07383529358768248,SMALL439
H1,439,120,3.658333333333333,sd,1.0,10,0.9956034748244611,-0.011563259108151147,SMALL439
H1,439,120,3.658333333333333,mn,1.0,10,0.996272374539598,0.08603471151517872,SMALL439
H1,439,180,2.438888888888889,sd,1.0,10,0.9943839420872099,0.03989765692916325,SMALL439
H1,439,180,2.438888888888889,mn,1.0,10,0.9948519644735526,0.11989276178625219,SMALL439
H1,439,240,1.8291666666666666,sd,1.0,10,0.9933828239140982,0.16522194142784685,SMALL439
H1,439,240,1.8291666666666666,mn,1.0,10,0.9945973213371436,0.3177567587775322,SMALL439
H1,439,360,1.2194444444444446,sd,1.0,10,0.990096344026091,0.4681244576074943,SMALL439
H1,439,360,1.2194444444444446,mn,1.0,10,0.9931003522056228,0.6119580641131075,SMALL439
H1,439,480,0.9145833333333333,sd,1.0,10,0.991189733268341,0.7788390760742321,SMALL439
H1,439,480,0.9145833333333333,mn,1.0,10,0.9944485430535217,0.8457111266684834,SMALL439
H1,439,600,0.7316666666666667,sd,1.0,10,0.9919653468567841,0.9057700877598652,SMALL439
H1,439,600,0.7316666666666667,mn,1.0,10,0.9962585295447367,0.9447233763240515,SMALL439
H1,439,750,0.5853333333333334,sd,1.0,10,0.9915595176220282,0.9487233197904881,SMALL439
