file,kind,SIGNED_MED_IS,sign_z_IS,SIGNED_MED_OOS,sign_z_OOS,ABS_MED_IS,ABS_MED_OOS,IS_res,OOS_res,same_sign
2026-09-15_is-the-ONE-SIDED-DISPERSION-defect-a-MAX-RUN-LENGTH-fact-or-a-TAIL-MASS-fact_B.excess.csv,SM_FILL,0.0032957945612885065,-2.7695015596473107,0.0020730988507208573,-2.1213203435596424,0.02076493544907159,0.021367987426648298,True,True,True
2026-09-15_is-the-ONE-SIDED-DISPERSION-defect-a-MAX-RUN-LENGTH-fact-or-a-TAIL-MASS-fact_B.excess.csv,SM_LONE,0.0014622283167501004,-1.355287997274217,0.0009989507119769966,-0.9428090415820638,0.02319696799850314,0.019851862885775447,False,False,True
2026-09-15_is-the-ONE-SIDED-DISPERSION-defect-a-MAX-RUN-LENGTH-fact-or-a-TAIL-MASS-fact_B.excess.csv,SM_SPLIT2,-0.005495919353131098,5.126524163602472,-0.008774290210874305,7.778174593052025,0.0207502544643223,0.021267540864343952,True,True,True
2026-09-15_is-the-ONE-SIDED-DISPERSION-defect-a-MAX-RUN-LENGTH-fact-or-a-TAIL-MASS-fact_B.excess.csv,SM_SPLIT4,0.002190110606497495,-1.6499158227686126,-0.002430072414942898,2.887352689845068,0.021925403390996544,0.020420581169718906,False,True,False
2026-09-15_is-the-ONE-SIDED-DISPERSION-defect-a-MAX-RUN-LENGTH-fact-or-a-TAIL-MASS-fact_B.excess.csv,SM_SPLIT8,0.0045554480176041474,-4.5372685126136805,0.001581084765122049,-1.1195857368787019,0.020667200382871356,0.020746136955434258,True,False,True
2026-09-15_is-the-ONE-SIDED-DISPERSION-defect-a-MAX-RUN-LENGTH-fact-or-a-TAIL-MASS-fact_B.excess.csv,SM_UNIF,0.0014819132288966044,-1.0606601717798212,0.0007237721766840495,-0.5892556509887913,0.02313990570875455,0.0218216790640402,False,False,True
2026-09-15_should-PROTOCOL-require-a-RUN-LENGTH-MATCHED-null-by-name_B.nulls.csv,RUNPERM,-0.001671340998551601,2.7224431277202257,0.0008988662474982527,-1.8371173070873836,0.020560962683582748,0.019255409132389052,True,False,False
2026-09-15_what-is-the-RESIDUAL-PLUS-0.0012-shared-by-every-CAPPED-null_cloud.excess.csv,OP_DOM,-0.0164470422285291,14.967093535115259,-0.0097767803963602,11.019080673490363,0.02253288801701525,0.018862519272830437,True,True,True
2026-09-15_what-is-the-RESIDUAL-PLUS-0.0012-shared-by-every-CAPPED-null_cloud.excess.csv,OP_FILL,-0.002787043355542654,2.1213203435596424,-0.0013116577923752305,0.94280904158206,0.022987643588347803,0.02167857146165921,True,False,True
2026-09-15_what-is-the-RESIDUAL-PLUS-0.0012-shared-by-every-CAPPED-null_cloud.excess.csv,OP_LONE,-0.0009869279583316487,1.0606601717798212,-0.0003485901710533479,0.4124789556921494,0.02075908829064535,0.0208057696178773,False,False,True
2026-09-15_what-is-the-RESIDUAL-PLUS-0.0012-shared-by-every-CAPPED-null_cloud.excess.csv,OP_REAL,0.0,,0.0,,0.0,0.0,False,False,True
2026-09-15_what-is-the-RESIDUAL-PLUS-0.0012-shared-by-every-CAPPED-null_cloud.excess.csv,OP_SPLIT8,-0.0005197935621148522,0.47140452079103,-0.00021007491301182346,0.235702260395515,0.023807514667339793,0.021353923057696136,False,False,True
2026-09-15_what-is-the-RESIDUAL-PLUS-0.0012-shared-by-every-CAPPED-null_cloud.excess.csv,UG_REAL,0.0022616547798684702,-1.7088413878674895,0.0010226357100188502,-1.2374368670764595,0.0223643625244559,0.020174377745811448,False,False,True
