stem,date,n_tok,n_head,bytes_csv,bytes_json,bytes_console,bytes_data,has_data,missing_csvjson,cov_CSV,cov_CSVJSON,cov_CSVJSONTXT,cov_NONCONSOLE,cov_ANY,hcov_CSV,hcov_CSVJSON,hcov_CSVJSONTXT,hcov_NONCONSOLE,hcov_ANY
2026-09-07_is-the-LOSS-SHARE-statistic-a-usable-PRE-SCREEN-for-gate-ideas_cloud,2026-09-07,51,2,667548,0,25337,667548,1,16,0.6862745098039216,0.6862745098039216,0.6862745098039216,0.6862745098039216,0.9803921568627451,1.0,1.0,1.0,1.0,1.0
2026-09-07_is-c-star-widening-a-RISK-TIMING-property-record-wide_cloud,2026-09-07,17,4,125437,0,64201,125437,1,4,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,1.0,0.5,0.5,0.5,0.5,1.0
2026-09-07_is-the-DD-cap-unreachable-on-SMALL439-by-construction_cloud,2026-09-07,16,9,10682,0,9378,10682,1,13,0.1875,0.1875,0.1875,0.1875,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0
2026-09-07_is-the-CAGR-floor-only-ever-closable-by-the-GROSS-dial_C,2026-09-07,17,11,8388446,0,31258,8388446,1,5,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.9411764705882353,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.9090909090909091
2026-09-07_is-the-BINDING-DRAWDOWN-EPISODE-a-HIGH-BREADTH-event_C,2026-09-07,24,14,266230,0,29934,266230,1,5,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.875,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.8571428571428571
2026-09-07_is-the-4b-defensive-class-empty-under-BOTH-conventions_cloud,2026-09-07,17,4,2370860,0,26439,2370860,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-07_is-the-0-bps-to-10-bps-cliff-the-real-killer_cloud,2026-09-07,37,16,24697132,0,13387,24697132,1,1,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-07_is-it-gold-or-any-real-asset_cloud_PARK_MEMO,2026-09-07,15,15,0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07_is-it-gold-or-any-real-asset_cloud,2026-09-07,45,15,331010,0,26372,331010,1,11,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.9333333333333333,0.6,0.6,0.6,0.6,1.0
2026-09-07_is-it-WIDTH-or-GROSS-that-carries-the-0.14-OOS-Sharpe_C,2026-09-07,36,13,29543,0,23312,29543,1,15,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,1.0,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,1.0
2026-09-07_is-every-4b-KEEP-a-10bps-artefact_C,2026-09-07,44,5,146400,0,63059,146400,1,8,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,1.0,0.8,0.8,0.8,0.8,1.0
2026-09-07_price-the-MAB-half-width-PAST-the-grid-edge_cloud,2026-09-07,25,5,47635,0,15780,47635,1,10,0.6,0.6,0.6,0.6,0.84,0.4,0.4,0.4,0.4,0.8
2026-09-07_is-the-ENTRY-buffer-just-n-in-disguise_cloud,2026-09-07,23,6,125397,0,45463,125397,1,4,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8260869565217391,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-07_price-the-U56-EWALL-MA-band-at-b012-on-its-own_cloud,2026-09-07,67,6,356111,0,101704,356111,1,12,0.8208955223880597,0.8208955223880597,0.8208955223880597,0.8208955223880597,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0
2026-09-07_why-does-the-grid-ORDERING-invert-on-B136-at-0-bps-only_cloud,2026-09-07,18,1,163888,0,21872,163888,1,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,1.0
2026-09-07_price-the-VOLCAP-target-as-a-standalone-4b-arm_C,2026-09-07,17,5,49294,0,30251,49294,1,4,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.8823529411764706,0.6,0.6,0.6,0.6,1.0
2026-09-07_year-composition-as-a-stated-PROTOCOL-caveat_cloud,2026-09-07,16,6,43236,0,32046,43236,1,4,0.75,0.75,0.75,0.75,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-07_is-a-class-member-just-its-own-ladder-point_cloud,2026-09-07,21,8,438413,0,12510,438413,1,6,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,0.75,0.75,0.75,0.75,1.0
2026-09-07_why-does-the-IS-chooser-prefer-NARROW-on-B136-and-WIDE-on-U56_cloud,2026-09-07,38,13,48836,0,24837,48836,1,18,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.9210526315789473,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.9230769230769231
2026-09-07_volcap-g075-4b_C_MEMO,2026-09-07,9,6,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07_u56-top20-g075-4b_C_MEMO,2026-09-07,13,13,0,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07_u56-top20-band-m20_4b_B_MEMO,2026-09-07,20,13,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07_two-same-day-runs-disagree-on-D3_B,2026-09-07,19,7,1269043,0,29309,1269043,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-07_top40-band3rw-u56_PARK_MEMO,2026-09-07,9,9,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07_the-small-panel-has-no-defensive-class_cloud,2026-09-07,9,1,549778,0,130272,549778,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,1.0
2026-09-07_the-SCORED-vs-PRICED-denominator_B,2026-09-07,36,12,4125330,0,40392,4125330,1,1,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0
2026-09-07_price-the-U56-EWALL-MA-band-at-b012-on-its-own_cloud_MEMO,2026-09-07,16,16,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07_the-SCORED-vs-PRICED-denominator-is-a-5-point-sign-stability-gap_cloud,2026-09-07,12,3,42084,0,18607,42084,1,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,1.0
2026-09-07_split-the-band-lexicon-in-the-LEADERBOARD_C,2026-09-07,10,3,24988,0,10226,24988,1,5,0.5,0.5,0.5,0.5,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
2026-09-07_sleeve-moves-the-frontier_cloud,2026-09-07,39,27,495997,0,76795,495997,1,8,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.7948717948717948,0.9230769230769231,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.8888888888888888
2026-09-07_sleeve-f-plateau-width_B_MEMO,2026-09-07,8,8,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07_sleeve-f-plateau-width_B,2026-09-07,26,8,175566,0,108245,175566,1,6,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.9230769230769231,0.625,0.625,0.625,0.625,1.0
2026-09-07_selection-vs-no-selection-as-the-real-question_B,2026-09-07,52,12,553302,0,124528,553302,1,6,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,1.0,0.75,0.75,0.75,0.75,1.0
2026-09-07_retire-the-linear-blend-normalisation-record-wide_C,2026-09-07,40,21,672837,0,30883,672837,1,15,0.625,0.625,0.625,0.625,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-07_re-price-the-fixed-ABSOLUTE-breadth-threshold-as-a-quantile_C,2026-09-07,6,0,898356,0,191239,898356,1,0,1.0,1.0,1.0,1.0,1.0,,,,,
2026-09-07_qqq-core-plus-sleeve-h1_B,2026-09-07,18,1,88321,0,42447,88321,1,5,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-07_price-the-sleeve-fraction-against-the-gross-numeraire_cloud,2026-09-07,54,25,170904,0,34800,170904,1,13,0.7592592592592593,0.7592592592592593,0.7592592592592593,0.7592592592592593,0.8888888888888888,0.76,0.76,0.76,0.76,0.96
2026-09-07_price-the-no-trade-BANDs-DRAWDOWN-TAX-across-the-record_B,2026-09-07,41,10,2330497,0,18278,2330497,1,9,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.9512195121951219,0.6,0.6,0.6,0.6,0.9
2026-09-07_the-IS-chooser-prefers-SPY-where-OOS-prefers-QQQ_B,2026-09-07,15,13,205932,0,87330,205932,1,4,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.9333333333333333,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.9230769230769231
2026-09-07_is-a-class-member-just-its-own-ladder-point_B2,2026-09-07,27,7,1662362,0,49557,1662362,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-07_is-DDCTRL-retirable-as-a-family_C,2026-09-07,13,11,218359,0,14116,218359,1,4,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,1.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,1.0
2026-09-07_is-TURNOVER-not-COUNT-the-real-n-dial_cloud,2026-09-07,45,13,111063,0,33649,111063,1,10,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,1.0
2026-09-07_does-a-band-on-the-EXIT-ONLY-beat-a-band-on-both-sides_C,2026-09-07,18,7,171968,0,43769,171968,1,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-07_does-a-DRAWDOWN-SPEED-signal-beat-a-breadth-LEVEL-signal_C,2026-09-07,17,12,823097,0,28611,823097,1,1,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-07_does-a-BAND-recover-what-the-raw-200d-gate-burns-in-H1_cloud,2026-09-07,50,9,203029,0,8929,203029,1,16,0.68,0.68,0.68,0.68,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0
2026-09-07_does-WIDENING-into-narrow-markets-beat-the-broad-leg_cloud,2026-09-07,17,2,48951,0,49656,48951,1,5,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,1.0,0.5,0.5,0.5,0.5,1.0
2026-09-07_does-CONDITIONAL-correlation-beat-unconditional_cloud,2026-09-07,29,5,339377,0,22067,339377,1,9,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.896551724137931,0.6,0.6,0.6,0.6,1.0
2026-09-07_correlation-as-the-sleeve-design-variable_cloud,2026-09-07,30,8,306857,0,21824,306857,1,14,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.0,0.25,0.25,0.25,0.25,1.0
2026-09-07_correlation-as-the-sleeve-design-variable_B,2026-09-07,12,7,761111,0,29059,761111,1,1,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0
2026-09-07_census-how-many-band-rows-are-CONCENTRATION-changes_C,2026-09-07,13,1,1008957,0,45031,1008957,1,1,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-07_census-adopted-constants-for-CROSSINGS-not-plateaus_cloud,2026-09-07,21,3,775667,0,72522,775667,1,8,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.9523809523809523,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
2026-09-07_cadence-as-a-pre-registered-rule-parameter_cloud,2026-09-07,16,2,459941,0,13552,459941,1,7,0.5625,0.5625,0.5625,0.5625,1.0,0.5,0.5,0.5,0.5,1.0
2026-09-07_does-a-levered-f-060-book-clear-the-CAGR-floor_C,2026-09-07,52,8,1320155,0,198133,1320155,1,6,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,1.0,0.875,0.875,0.875,0.875,1.0
2026-09-07_broad-25bps-is-the-wall_cloud,2026-09-07,67,15,1343846,0,46295,1343846,1,15,0.7761194029850746,0.7761194029850746,0.7761194029850746,0.7761194029850746,1.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,1.0
2026-09-07_breadth-adaptive-count-2022_B,2026-09-07,21,1,8544,0,29497,8544,1,9,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-07_book-size-floor-for-any-quoted-price_cloud,2026-09-07,17,5,2108826,0,36119,2108826,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-07_book-size-floor-for-any-quoted-price_B2,2026-09-07,12,5,5625292,0,122456,5625292,1,1,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8,0.8,0.8,0.8,0.8
2026-09-07_book-size-floor-for-any-quoted-price_B,2026-09-07,20,8,5590465,0,122517,5590465,1,1,0.95,0.95,0.95,0.95,1.0,0.875,0.875,0.875,0.875,1.0
2026-09-07_book-size-floor-INSTRUMENT-CLASS-replication_cloud,2026-09-07,14,0,594009,0,30317,594009,1,6,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.9285714285714286,,,,,
2026-09-07_back-fill-the-mean-name-count-column-over-every-quoted-price_B,2026-09-07,14,7,1211589,0,22533,1211589,1,1,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0
2026-09-07_is-a-class-member-just-its-own-ladder-point_B,2026-09-07,15,7,645240,0,28560,645240,1,4,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0
2026-09-07_b136-shy-residual-ewall-g0375_4a_cloud_MEMO,2026-09-07,10,10,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07_amihud-illiquidity-premium_MEMO,2026-09-07,11,10,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07_S3-arm-cost-breakeven_B,2026-09-07,20,7,2965313,0,16712,2965313,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-07_breadth-gate-on-v2_B,2026-09-07,8,2,458094,0,66519,458094,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-07_does-the-B136-drawdown-cap-admit-any-top-n-book_C,2026-09-07,21,1,83203,0,33159,83203,1,8,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,1.0,0.0,0.0,0.0,0.0,1.0
2026-09-07_back-fill-the-153-UNATTRIB-band-rows_C,2026-09-07,8,0,21448,0,13256,21448,1,4,0.5,0.5,0.5,0.5,1.0,,,,,
2026-09-07_does-the-BAND-rescue-the-B136-H2-bar_C,2026-09-07,38,4,54076,0,20960,54076,1,9,0.7631578947368421,0.7631578947368421,0.7631578947368421,0.7631578947368421,1.0,0.75,0.75,0.75,0.75,1.0
2026-09-07_does-the-BAND-earn-its-keep-on-a-held-out-panel_C,2026-09-07,44,1,121310,0,35569,121310,1,7,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8409090909090909,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-07_is-DBC-a-drag-or-a-contango-artefact_cloud_MEMO,2026-09-07,36,8,0,0,0,0,0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07_is-DBC-a-drag-or-a-contango-artefact_B,2026-09-07,39,4,255254,0,32905,255254,1,1,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,1.0,1.0,1.0,1.0,1.0
2026-09-07_is-CONCENTRATION-in-narrow-markets-a-general-clause-or-one-2022_C,2026-09-07,11,0,38251,0,39114,38251,1,1,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,,,,,
2026-09-07_is-CADENCE-the-real-dial-behind-the-band_cloud,2026-09-07,24,18,47674,0,20941,47674,1,6,0.75,0.75,0.75,0.75,0.9583333333333334,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.9444444444444444
2026-09-07_h1-sharpe-diagnosis_cloud,2026-09-07,22,2,68305,0,30373,68305,1,7,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818,1.0,0.5,0.5,0.5,0.5,1.0
2026-09-07_fraction-rule-cost-and-lag_cloud,2026-09-07,20,1,70634,0,47026,70634,1,5,0.75,0.75,0.75,0.75,0.95,1.0,1.0,1.0,1.0,1.0
2026-09-07_exit-buffer-cap-convention_MEMO,2026-09-07,11,7,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07_eligible-equal-weight-v2_B_MEMO,2026-09-07,19,10,0,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-07_does-the-informative-cell-restriction-change-any-published-share_cloud,2026-09-07,17,6,132643,0,19907,132643,1,9,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.47058823529411764,1.0,0.5,0.5,0.5,0.5,1.0
2026-09-07_does-the-ceiling-invert-BECAUSE-of-de-grossing_cloud,2026-09-07,47,11,10212133,0,39618,10212133,1,2,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9787234042553191,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9090909090909091
2026-09-07_is-DBC-a-drag-or-a-contango-artefact_cloud,2026-09-07,24,4,484767,0,21579,484767,1,5,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,1.0
2026-09-07_does-the-U56-band-m20-book-beat-its-PARENT-at-matched-cadence_cloud,2026-09-07,25,4,59196,0,23796,59196,1,10,0.6,0.6,0.6,0.6,1.0,0.75,0.75,0.75,0.75,1.0
2026-09-07_does-the-c-star-EQUALITY-at-20-bps-generalise_C,2026-09-07,22,6,85618,0,56000,85618,1,6,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.9545454545454546,1.0,1.0,1.0,1.0,1.0
2026-09-07_does-the-IS-CHOOSER-ever-beat-a-coin-across-BOOKS_C,2026-09-07,12,0,64921,0,7496,64921,1,3,0.75,0.75,0.75,0.75,1.0,,,,,
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud,2026-09-07,17,3,73214,0,18765,73214,1,9,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.47058823529411764,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
2026-09-07_does-the-IS-SPREAD-screen-retire-the-rho-based-chooser-verdicts_B,2026-09-07,12,9,5156112,0,117495,5156112,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-07_does-the-EXIT-buffer-stay-name-count-NEUTRAL-under-a-flat-cap_cloud,2026-09-07,18,8,82263,0,35121,82263,1,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.375,0.375,0.375,0.375,1.0
2026-09-07_does-the-NUMERAIRE-clause-screen-the-queues-open-overlay-ideas_C,2026-09-07,37,9,897399,0,14561,897399,1,9,0.7567567567567568,0.7567567567567568,0.7567567567567568,0.7567567567567568,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-07_does-the-SECOND-worst-drawdown-episode-bound-every-overlay_cloud,2026-09-07,25,14,776189,0,17061,776189,1,5,0.8,0.8,0.8,0.8,0.92,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571
2026-09-07_does-the-T-6.2x-ex-ante-screen-generalise_cloud,2026-09-07,20,7,1038172,0,15807,1038172,1,4,0.8,0.8,0.8,0.8,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.0
2026-09-07_does-the-MAB-DD-damage-SCALE-survive-a-fourth-panel_cloud,2026-09-07,23,8,121442,0,24527,121442,1,6,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.7391304347826086,1.0,0.875,0.875,0.875,0.875,1.0
2026-09-07_does-the-CALMAR-RAY-survive-a-NON-CASH-de-gross_cloud,2026-09-07,21,10,191956,0,25446,191956,1,4,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.9047619047619048,1.0,1.0,1.0,1.0,1.0
2026-09-08_publish-the-EXACT-per-cell-means-beside-every-local-mean-reading_cloud,2026-09-08,32,1,153227,0,25821,153227,1,12,0.625,0.625,0.625,0.625,1.0,0.0,0.0,0.0,0.0,1.0
2026-09-08_pre-register-K_CAGR-as-the-rule-8-default_cloud,2026-09-08,37,11,1122248,0,18502,1122248,1,14,0.6216216216216216,0.6216216216216216,0.6216216216216216,0.6216216216216216,1.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,1.0
2026-09-08_publish-ROOM-beside-every-abstention-and-chooser-result_cloud,2026-09-08,28,4,3835783,0,23133,3835783,1,1,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,1.0,1.0,1.0,1.0,1.0
2026-09-08_publish-ROOM-beside-every-abstention-and-chooser-result_C,2026-09-08,47,9,1109339,0,23184,1109339,1,8,0.8297872340425532,0.8297872340425532,0.8297872340425532,0.8297872340425532,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0
2026-09-08_price-the-levered-sleeve-against-its-own-TURNOVER_C,2026-09-08,35,14,691317,0,19248,691317,1,17,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5142857142857142,1.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,1.0
2026-09-08_price-the-DEFENSIVE-MENU-not-the-chooser_C,2026-09-08,19,6,1694365,0,540330,1694365,1,1,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0
2026-09-08_price-the-BOTH-PATHS-row-on-the-cost-rung-it-dies-on_C,2026-09-08,21,8,24947,0,14445,24947,1,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.875,0.875,0.875,0.875,1.0
2026-09-08_price-ORACLE-OOS-as-the-headroom-column-beside-every-selector-kill_C,2026-09-08,37,11,291431,0,13752,291431,1,16,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.972972972972973,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,1.0
2026-09-08_is-the-top-decile-trim-a-drop-the-worst-rule_B,2026-09-08,88,5,361689,0,31948,361689,1,4,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,1.0,0.8,0.8,0.8,0.8,1.0
2026-09-08_locate-the-n-ceiling-above-60_cloud,2026-09-08,17,1,140478,0,34221,140478,1,9,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.47058823529411764,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-08_label-the-337-undecidable-count-cells-from-the-AST_cloud,2026-09-08,44,10,420935,0,20707,420935,1,22,0.5,0.5,0.5,0.5,0.9318181818181818,0.6,0.6,0.6,0.6,1.0
2026-09-08_is-the-top-decile-trim-a-drop-the-worst-rule_cloud,2026-09-08,43,8,602102,0,21241,602102,1,4,0.9069767441860465,0.9069767441860465,0.9069767441860465,0.9069767441860465,1.0,0.875,0.875,0.875,0.875,1.0
2026-09-08_is-the-pool-sign-the-whole-selector-story_B,2026-09-08,29,8,1553990,0,55635,1553990,1,16,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.4482758620689655,1.0,0.5,0.5,0.5,0.5,1.0
2026-09-08_is-the-hole-about-SHARE-or-about-PICK-ENTROPY_cloud,2026-09-08,11,3,23524030,0,36616,23524030,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-08_is-the-EMPTY-POOL-RATE-the-only-dial-the-4b-screen-has_B,2026-09-08,23,9,2407309,0,34181,2407309,1,8,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-08_is-the-DD-CAP-the-only-thing-4b-ever-tests-on-a-ranked-book_cloud,2026-09-08,47,20,111943,0,21311,111943,1,12,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.7446808510638298,0.851063829787234,0.7,0.7,0.7,0.7,0.75
2026-09-08_is-the-BASE-BOOK-the-only-thing-passing-4b-in-the-overlay-corpus_cloud,2026-09-08,26,5,647315,0,84011,647315,1,9,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6538461538461539,1.0,0.8,0.8,0.8,0.8,1.0
2026-09-08_publish-the-HALF-WINDOW-beside-every-published-crossing_C,2026-09-08,27,4,153450,0,44140,153450,1,11,0.5925925925925926,0.5925925925925926,0.5925925925925926,0.5925925925925926,1.0,0.5,0.5,0.5,0.5,1.0
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud,2026-09-08,51,14,9513812,0,13586,9513812,1,16,0.6862745098039216,0.6862745098039216,0.6862745098039216,0.6862745098039216,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,1.0
2026-09-08_re-quote-every-gross-ceiling-with-its-grid-band_B,2026-09-08,49,14,1528017,0,18299,1528017,1,6,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.8775510204081632,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,1.0
2026-09-08_the-pool-mean-as-a-leaderboard-column_B,2026-09-08,24,3,1116447,0,48881,1116447,1,3,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-08_re-read-the-195-base-controlled-instances-against-their-OWN-unselected-arm_C,2026-09-08,58,5,4740856,0,17060,4740856,1,13,0.7758620689655172,0.7758620689655172,0.7758620689655172,0.7758620689655172,1.0,0.6,0.6,0.6,0.6,1.0
