panel,t,bps,ov_Sharpe,ov_CAGR,ov_MaxDD,ov_OOS,ov_4b,ov_gross,ov_turn,lad_g,lad_gross,lad_Sharpe,lad_CAGR,lad_MaxDD,lad_OOS,lad_4b,gross_resid,dSharpe,dOOS,dDD_pp
B136,0.1,10,1.1911175779551593,0.10875531630809054,-0.13790687796246437,1.2049121436787325,True,0.6592209283596064,1.7515719387604247,0.6589594777672604,0.6592269341631976,1.1218476345689874,0.12423619337314507,-0.22562308524692776,1.102698072063131,False,6.00580359111369e-06,0.06926994338617187,0.10221407161560148,8.771620728446338
B136,0.1,25,1.161908900928542,0.10584674877552036,-0.13864783746334186,1.1752782373730717,False,0.6592209283596064,1.7515719387604247,0.6589594777672604,0.6592269341631976,1.1112524064936615,0.12293617224920816,-0.2258198024000876,1.09169612642531,False,6.00580359111369e-06,0.050656494434880406,0.08358211094776169,8.717196493674573
B136,0.12,0,1.220361499074929,0.12110611344572897,-0.1471390411928194,1.1986082223248107,True,0.6923370181682669,1.4603940646116988,0.692090778677135,0.6923429488233604,1.1289141159373586,0.13145455989889676,-0.23579510285788052,1.1098177276080305,False,5.930655093577819e-06,0.09144738313757039,0.08879049471678013,8.865606166506112
B136,0.12,10,1.2053517694983635,0.11947029988571822,-0.1476039739091668,1.1827128669563152,True,0.6923370181682669,1.4603940646116988,0.692090778677135,0.6923429488233604,1.1218916432179236,0.13054337035000096,-0.23592780949019554,1.102523792494755,False,5.930655093577819e-06,0.08346012628043997,0.0801890744615601,8.832383558102874
B136,0.12,25,1.1828170414515606,0.1170208351559261,-0.14830103382283888,1.1588474696315392,True,0.6923370181682669,1.4603940646116988,0.692090778677135,0.6923429488233604,1.1113570195334628,0.12917793194699345,-0.23612683640125576,1.09158147467103,False,5.930655093577819e-06,0.07146002191809786,0.06726599496050922,8.782580257841687
B136,0.15,0,1.2095883760732509,0.1303051460298963,-0.16163222321080406,1.183746687254094,True,0.7190567701594733,1.2192646138737928,0.7188228037614,0.7190608696445043,1.1289159514195028,0.1365812460769762,-0.24403881983945486,1.1096431861584566,False,4.099485030994998e-06,0.08067242465374802,0.07410350109563746,8.24065966286508
B136,0.15,10,1.1980179497918515,0.12892778549794714,-0.16205842385269453,1.1712710081536846,True,0.7190567701594733,1.2192646138737928,0.7188228037614,0.7190608696445043,1.1219229625778109,0.13563442438485485,-0.2441727449283475,1.1023782339488282,False,4.099485030994998e-06,0.07609498721404062,0.0688927742048564,8.211432107565297
B136,0.15,25,1.1806497562801883,0.12686472071510413,-0.1626974380119317,1.1525435858356488,True,0.7190567701594733,1.2192646138737928,0.7188228037614,0.7190608696445043,1.1114325756164403,0.13421563857006857,-0.24437359850780305,1.0914794062522912,False,4.099485030994998e-06,0.06921718066374805,0.061064179583357525,8.167616049587135
SMALL439,0.1,0,0.5544715299415198,0.053687086553338315,-0.23195655498313128,0.44459553299558024,False,0.5659765599675415,2.6804048518645933,0.5658284465659097,0.5659778461519915,0.6897272134881016,0.07999502161190253,-0.2805552482231236,0.6485128623317759,False,1.286184450055572e-06,-0.1352556835465818,-0.2039173293361956,4.8598693239992325
SMALL439,0.1,10,0.528654733951566,0.05086551771218106,-0.23543773949756475,0.4187161857035931,False,0.5659765599675415,2.6804048518645933,0.5658284465659097,0.5659778461519915,0.6788344268636699,0.07855781150619379,-0.2820468401670403,0.6376961396927048,False,1.286184450055572e-06,-0.15017969291210387,-0.2189799539891117,4.6609100669475545
SMALL439,0.1,25,0.48992554289090035,0.046646873205898,-0.24063055671051647,0.37988929415299877,False,0.5659765599675415,2.6804048518645933,0.5658284465659097,0.5659778461519915,0.6624941725858146,0.0764055079398882,-0.2842785105840916,0.6214693159146762,False,1.286184450055572e-06,-0.1725686296949142,-0.24158002176167748,4.364795387357512
SMALL439,0.12,0,0.5791155686561585,0.06329681290024158,-0.25917189736301505,0.45937999639015836,False,0.6294343044084696,2.563888599251304,0.6292996569540587,0.6294359045413943,0.689430196352967,0.08831902938662539,-0.3085709201146335,0.6480997655569387,False,1.600132924717279e-06,-0.11031462769680844,-0.18871976916678035,4.939902275161845
SMALL439,0.12,10,0.5573412288883604,0.06057325093779742,-0.26209532524403834,0.43680335222876376,False,0.6294343044084696,2.563888599251304,0.6292996569540587,0.6294359045413943,0.6786047757664895,0.0867177124692946,-0.31015637120978734,0.6373507919587976,False,1.600132924717279e-06,-0.12126354687812912,-0.20054743973003386,4.806104596574901
SMALL439,0.12,25,0.5246749174467359,0.05650057587811874,-0.26645926333502135,0.40293090579466717,False,0.6294343044084696,2.563888599251304,0.6292996569540587,0.6294359045413943,0.66236557784941,0.08432006313939078,-0.3125278263049105,0.6212256095301508,False,1.600132924717279e-06,-0.13769066040267408,-0.21829470373548365,4.606856296988915
SMALL439,0.15,0,0.6118091859592568,0.07530296107026113,-0.28695366328215033,0.5057789658935682,False,0.6895040817741039,2.2370002867454413,0.6893862397077977,0.6895064087796197,0.6891498343832466,0.09606340445464756,-0.3344508070263369,0.6477098914065562,False,2.3270055157231795e-06,-0.0773406484239898,-0.14193092551298803,4.749714374418657
SMALL439,0.15,10,0.594968643958083,0.07289918668765161,-0.28948686706433135,0.4878381724746792,False,0.6895040817741039,2.2370002867454413,0.6893862397077977,0.6895064087796197,0.6783764870749305,0.09430462606952195,-0.3361155973787039,0.6370133295920241,False,2.3270055157231795e-06,-0.08340784311684746,-0.14917515711734486,4.662873031437254
SMALL439,0.15,25,0.5697054233648297,0.06930330631423454,-0.2932701353814289,0.4609233344367788,False,0.6895040817741039,2.2370002867454413,0.6893862397077977,0.6895064087796197,0.6622154061072353,0.09167164031528685,-0.3386050835905725,0.6209667800394196,False,2.3270055157231795e-06,-0.09250998274240563,-0.16004344560264083,4.533494820914363
