panel,book,cost,arm,phi,delta,pass4b,floor_only,dd_only,OOS_Sharpe,OOS_MaxDD
u56,EWall,10.0,vol60-rw,0.6,0.5,False,False,True,1.1794861189314223,-0.18383757579926951
u56,EWall,10.0,vol60-rw,0.6,0.6,True,False,False,1.1794861189314223,-0.18383757579926951
u56,EWall,10.0,vol60-rw,0.6,0.7,True,False,False,1.1794861189314223,-0.18383757579926951
u56,EWall,10.0,vol60-rw,0.7,0.5,False,False,True,1.1794861189314223,-0.18383757579926951
u56,EWall,10.0,vol60-rw,0.7,0.6,True,False,False,1.1794861189314223,-0.18383757579926951
u56,EWall,10.0,vol60-rw,0.7,0.7,True,False,False,1.1794861189314223,-0.18383757579926951
u56,EWall,10.0,vol60-rw,0.8,0.5,False,False,True,1.1794861189314223,-0.18383757579926951
u56,EWall,10.0,vol60-rw,0.8,0.6,True,False,False,1.1794861189314223,-0.18383757579926951
u56,EWall,10.0,vol60-rw,0.8,0.7,True,False,False,1.1794861189314223,-0.18383757579926951
u56,EWall,10.0,vol60-rw,0.9,0.5,False,False,False,1.1794861189314223,-0.18383757579926951
u56,EWall,10.0,vol60-rw,0.9,0.6,False,True,False,1.1794861189314223,-0.18383757579926951
u56,EWall,10.0,vol60-rw,0.9,0.7,False,True,False,1.1794861189314223,-0.18383757579926951
u56,EWall,10.0,vol60-rw,1.0,0.5,False,False,False,1.1794861189314223,-0.18383757579926951
u56,EWall,10.0,vol60-rw,1.0,0.6,False,True,False,1.1794861189314223,-0.18383757579926951
u56,EWall,10.0,vol60-rw,1.0,0.7,False,True,False,1.1794861189314223,-0.18383757579926951
u56,EWall,10.0,v1gate-dg,0.0,0.5,True,False,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.0,0.6,True,False,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.0,0.7,True,False,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.5,0.5,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.5,0.6,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.5,0.7,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.6,0.5,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.6,0.6,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.6,0.7,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.7,0.5,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.7,0.6,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.7,0.7,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.8,0.5,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.8,0.6,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.8,0.7,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.9,0.5,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.9,0.6,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,0.9,0.7,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,1.0,0.5,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,1.0,0.6,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-dg,1.0,0.7,False,True,False,1.2517314653291065,-0.10885885983995414
u56,EWall,10.0,v1gate-rw,0.0,0.5,True,False,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.0,0.6,True,False,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.0,0.7,True,False,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.5,0.5,True,False,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.5,0.6,True,False,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.5,0.7,True,False,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.6,0.5,True,False,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.6,0.6,True,False,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.6,0.7,True,False,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.7,0.5,False,True,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.7,0.6,False,True,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.7,0.7,False,True,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.8,0.5,False,True,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.8,0.6,False,True,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.8,0.7,False,True,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.9,0.5,False,True,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.9,0.6,False,True,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,0.9,0.7,False,True,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,1.0,0.5,False,True,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,1.0,0.6,False,True,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,v1gate-rw,1.0,0.7,False,True,False,1.111874408264675,-0.1587470484779454
u56,EWall,10.0,stop15,0.0,0.5,False,False,True,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.0,0.6,False,False,True,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.0,0.7,True,False,False,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.5,0.5,False,False,True,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.5,0.6,False,False,True,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.5,0.7,True,False,False,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.6,0.5,False,False,True,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.6,0.6,False,False,True,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.6,0.7,True,False,False,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.7,0.5,False,False,True,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.7,0.6,False,False,True,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.7,0.7,True,False,False,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.8,0.5,False,False,False,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.8,0.6,False,False,False,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.8,0.7,False,True,False,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.9,0.5,False,False,False,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.9,0.6,False,False,False,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,0.9,0.7,False,True,False,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,1.0,0.5,False,False,False,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,1.0,0.6,False,False,False,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop15,1.0,0.7,False,True,False,1.1178319325408872,-0.22570011830969539
u56,EWall,10.0,stop25,0.0,0.5,False,False,True,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.0,0.6,False,False,True,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.0,0.7,False,False,True,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.5,0.5,False,False,True,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.5,0.6,False,False,True,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.5,0.7,False,False,True,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.6,0.5,False,False,True,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.6,0.6,False,False,True,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.6,0.7,False,False,True,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.7,0.5,False,False,True,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.7,0.6,False,False,True,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.7,0.7,False,False,True,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.8,0.5,False,False,True,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.8,0.6,False,False,True,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.8,0.7,False,False,True,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.9,0.5,False,False,False,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.9,0.6,False,False,False,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,0.9,0.7,False,False,False,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,1.0,0.5,False,False,False,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,1.0,0.6,False,False,False,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,stop25,1.0,0.7,False,False,False,1.1318686586712605,-0.23805344794581673
u56,EWall,10.0,ddctl-8/.5/recover,0.0,0.5,True,False,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.0,0.6,True,False,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.0,0.7,True,False,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.5,0.5,True,False,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.5,0.6,True,False,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.5,0.7,True,False,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.6,0.5,True,False,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.6,0.6,True,False,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.6,0.7,True,False,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.7,0.5,False,True,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.7,0.6,False,True,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.7,0.7,False,True,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.8,0.5,False,True,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.8,0.6,False,True,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.8,0.7,False,True,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.9,0.5,False,True,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.9,0.6,False,True,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,0.9,0.7,False,True,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,1.0,0.5,False,True,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,1.0,0.6,False,True,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/recover,1.0,0.7,False,True,False,1.176401234061884,-0.15591421600631328
u56,EWall,10.0,ddctl-8/.5/high,0.0,0.5,True,False,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.0,0.6,True,False,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.0,0.7,True,False,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.5,0.5,True,False,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.5,0.6,True,False,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.5,0.7,True,False,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.6,0.5,False,True,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.6,0.6,False,True,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.6,0.7,False,True,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.7,0.5,False,True,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.7,0.6,False,True,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.7,0.7,False,True,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.8,0.5,False,True,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.8,0.6,False,True,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.8,0.7,False,True,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.9,0.5,False,True,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.9,0.6,False,True,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,0.9,0.7,False,True,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,1.0,0.5,False,True,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,1.0,0.6,False,True,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ddctl-8/.5/high,1.0,0.7,False,True,False,1.0484479973944443,-0.1559142160063134
u56,EWall,10.0,ebud-0.10,0.0,0.5,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.0,0.6,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.0,0.7,True,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.5,0.5,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.5,0.6,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.5,0.7,True,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.6,0.5,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.6,0.6,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.6,0.7,True,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.7,0.5,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.7,0.6,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.7,0.7,True,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.8,0.5,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.8,0.6,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.8,0.7,True,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.9,0.5,False,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.9,0.6,False,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,0.9,0.7,False,True,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,1.0,0.5,False,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,1.0,0.6,False,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.10,1.0,0.7,False,True,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.0,0.5,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.0,0.6,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.0,0.7,True,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.5,0.5,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.5,0.6,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.5,0.7,True,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.6,0.5,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.6,0.6,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.6,0.7,True,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.7,0.5,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.7,0.6,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.7,0.7,True,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.8,0.5,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.8,0.6,False,False,True,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.8,0.7,True,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.9,0.5,False,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.9,0.6,False,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,0.9,0.7,False,True,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,1.0,0.5,False,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,1.0,0.6,False,False,False,1.1357379992068701,-0.2252589051154077
u56,EWall,10.0,ebud-0.20,1.0,0.7,False,True,False,1.1357379992068701,-0.2252589051154077
u56,EWall,25.0,control,0.0,0.5,False,False,True,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.0,0.6,False,False,True,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.0,0.7,True,False,False,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.5,0.5,False,False,True,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.5,0.6,False,False,True,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.5,0.7,True,False,False,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.6,0.5,False,False,True,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.6,0.6,False,False,True,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.6,0.7,True,False,False,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.7,0.5,False,False,True,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.7,0.6,False,False,True,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.7,0.7,True,False,False,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.8,0.5,False,False,True,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.8,0.6,False,False,True,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.8,0.7,True,False,False,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.9,0.5,False,False,False,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.9,0.6,False,False,False,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,0.9,0.7,False,True,False,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,1.0,0.5,False,False,False,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,1.0,0.6,False,False,False,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,control,1.0,0.7,False,True,False,1.1250416500196643,-0.22547617750089244
u56,EWall,25.0,g200-dg,0.0,0.5,True,False,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.0,0.6,True,False,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.0,0.7,True,False,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.5,0.5,True,False,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.5,0.6,True,False,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.5,0.7,True,False,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.6,0.5,False,True,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.6,0.6,False,True,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.6,0.7,False,True,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.7,0.5,False,True,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.7,0.6,False,True,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.7,0.7,False,True,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.8,0.5,False,True,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.8,0.6,False,True,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.8,0.7,False,True,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.9,0.5,False,True,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.9,0.6,False,True,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,0.9,0.7,False,True,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,1.0,0.5,False,True,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,1.0,0.6,False,True,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-dg,1.0,0.7,False,True,False,1.196046729815989,-0.12079145061483687
u56,EWall,25.0,g200-rw,0.0,0.5,False,False,True,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.0,0.6,True,False,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.0,0.7,True,False,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.5,0.5,False,False,True,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.5,0.6,True,False,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.5,0.7,True,False,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.6,0.5,False,False,True,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.6,0.6,True,False,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.6,0.7,True,False,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.7,0.5,False,False,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.7,0.6,False,True,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.7,0.7,False,True,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.8,0.5,False,False,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.8,0.6,False,True,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.8,0.7,False,True,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.9,0.5,False,False,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.9,0.6,False,True,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,0.9,0.7,False,True,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,1.0,0.5,False,False,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,1.0,0.6,False,True,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,g200-rw,1.0,0.7,False,True,False,1.0071789681137022,-0.18898692082638602
u56,EWall,25.0,band3-dg,0.0,0.5,True,False,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.0,0.6,True,False,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.0,0.7,True,False,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.5,0.5,True,False,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.5,0.6,True,False,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.5,0.7,True,False,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.6,0.5,False,True,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.6,0.6,False,True,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.6,0.7,False,True,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.7,0.5,False,True,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.7,0.6,False,True,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.7,0.7,False,True,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.8,0.5,False,True,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.8,0.6,False,True,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.8,0.7,False,True,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.9,0.5,False,True,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.9,0.6,False,True,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,0.9,0.7,False,True,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,1.0,0.5,False,True,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,1.0,0.6,False,True,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-dg,1.0,0.7,False,True,False,1.2482435320727505,-0.12092631068492765
u56,EWall,25.0,band3-rw,0.0,0.5,False,False,True,1.1426969456337832,-0.1789056935800939
u56,EWall,25.0,band3-rw,0.0,0.6,True,False,False,1.1426969456337832,-0.1789056935800939
u56,EWall,25.0,band3-rw,0.0,0.7,True,False,False,1.1426969456337832,-0.1789056935800939
u56,EWall,25.0,band3-rw,0.5,0.5,False,False,True,1.1426969456337832,-0.1789056935800939
u56,EWall,25.0,band3-rw,0.5,0.6,True,False,False,1.1426969456337832,-0.1789056935800939
u56,EWall,25.0,band3-rw,0.5,0.7,True,False,False,1.1426969456337832,-0.1789056935800939
u56,EWall,25.0,band3-rw,0.6,0.5,False,False,True,1.1426969456337832,-0.1789056935800939
