reading,rate,panel,cadence,band,dSharpe,dCAGR,dMaxDD,dOOS,d4b
EXCESS,300.0,B136,W,0.2,0.00031693136343691197,0.02217498137022944,-0.049159313413494554,-0.0002968302681022328,0
EXCESS,300.0,B136,M,0.0,0.002225371312992719,0.022382905946503273,-0.038321588228064085,0.0013539321344867572,1
EXCESS,300.0,B136,M,0.02,0.002320617587928786,0.022421615360121327,-0.044569105434698164,0.0013865525952565516,1
EXCESS,300.0,B136,M,0.03,0.002274849531834433,0.02223737843172313,-0.04843767763012263,0.0013681855487510663,0
EXCESS,300.0,B136,M,0.05,0.001733198252316659,0.022738481731610083,-0.054331965488214395,0.0007553860738193086,0
EXCESS,300.0,B136,M,0.08,0.0007287744572161969,0.02352654523947173,-0.06231532550704122,-0.0003782612172036348,0
EXCESS,300.0,B136,M,0.12,0.0004418099699857736,0.024296980255639422,-0.06095911334759141,-0.0006185615286341539,0
EXCESS,300.0,B136,M,0.2,0.00039504442263305073,0.023600209497033564,-0.059172274009140824,-0.0003256715448928249,0
EXCESS,300.0,SMALL439,W,0.0,-0.0002581653701105302,0.007986499224284405,-0.04213877825822543,-0.0009627731426252728,0
EXCESS,300.0,SMALL439,W,0.02,-0.0002864582586251663,0.008540439698331737,-0.04273936897442343,-0.0010199401071175895,0
EXCESS,300.0,SMALL439,W,0.03,-0.00027513657029731853,0.008800457203070433,-0.04238307892614901,-0.000967072669259883,0
EXCESS,300.0,SMALL439,W,0.05,-0.00025423464685908614,0.009901201994550135,-0.042576115876774234,-0.0010178934406778195,0
EXCESS,300.0,SMALL439,W,0.08,-0.0002826097139732586,0.009888633433430716,-0.04821456776629951,-0.0009286321466159819,0
EXCESS,300.0,SMALL439,W,0.12,-0.00010037945666885317,0.01066958401413598,-0.05070646632747322,-0.0007213661845637542,0
EXCESS,300.0,SMALL439,W,0.2,-8.353984508402412e-05,0.011016277681948905,-0.05445481900962024,-0.000572459442795159,0
EXCESS,300.0,SMALL439,M,0.0,0.0024115561958164555,0.010497596129185105,-0.052508824738278226,0.0020316618281697174,0
EXCESS,300.0,SMALL439,M,0.02,0.002168054969855615,0.011175330143202933,-0.05249289835983162,0.0016375189201039975,0
EXCESS,300.0,SMALL439,M,0.03,0.002180639357923342,0.011421207522492649,-0.0518916772133462,0.0016909345050319935,0
EXCESS,300.0,SMALL439,M,0.05,0.002036029761962488,0.01221835398520632,-0.052904402429416186,0.0014527234513740384,0
EXCESS,300.0,SMALL439,M,0.08,0.0016542642923260686,0.01214464620729494,-0.058210592496810265,0.000964764259719697,0
EXCESS,300.0,SMALL439,M,0.12,0.0013321858686849986,0.012189316688322238,-0.06169277419836017,0.00047211612056408114,0
EXCESS,300.0,SMALL439,M,0.2,0.0009802233287765638,0.011962173704981094,-0.062474275719242245,0.0004592646703764913,0
