panel,family,level,cad,c_sd_is,c_sd_oos,to_is,to_oos,tors_is,tors_oos
B136,QUANTILE,0.5,Q,0.009913638111059725,0.010252191471629849,0.9876787793468674,1.0250653806672851,1.9251679437902862,1.9965412664657318
B136,QUANTILE,0.6,W,0.003173079957690196,0.0027340311666102105,3.507183536962819,3.6359626516638572,5.752112385799418,5.9651050790563325
B136,QUANTILE,0.6,M,0.00570030702184536,0.0055134378363088715,1.68730307847322,1.7097757815844283,2.7642615054703232,2.7974389103667994
B136,QUANTILE,0.6,Q,0.009636140028114235,0.009134549821868263,0.9131310934293071,0.9907144367401263,1.4811384003728647,1.6070699637439974
B136,QUANTILE,0.7,W,0.003223506876263716,0.002857372624719046,3.202589825181568,3.397286891578877,4.514961281442009,4.798532217522557
B136,QUANTILE,0.7,M,0.005316389085679516,0.005125397473623421,1.5267967135599905,1.5860224751010898,2.1510143657905925,2.2359016024397964
B136,QUANTILE,0.7,Q,0.008216524454743517,0.008257558604518715,0.829556722493984,0.9045483845663939,1.1600558552082822,1.2664295336321045
B136,QUANTILE,0.8,W,0.0029964485060314057,0.0023272070104219307,2.652361761643197,2.9619591062152417,3.276273604495281,3.6588673645047933
B136,QUANTILE,0.8,M,0.004328521305457044,0.003969399374748958,1.2410335727745483,1.327445129082407,1.532491239441603,1.6371910423517324
B136,QUANTILE,0.8,Q,0.006511349374901667,0.006019780891784892,0.6738707913499464,0.7514729503496305,0.8275708877403422,0.923331636604232
B136,QUANTILE,0.9,W,0.0025386897668096286,0.0012424197808915886,1.849414798219217,2.0795465705161256,2.0383152592122964,2.295237462799677
B136,QUANTILE,0.9,M,0.003139061599739936,0.002197733397790766,0.8434233917968439,0.9594716174315487,0.9295442236077063,1.0582895301582373
B136,QUANTILE,0.9,Q,0.004172070199081825,0.0033195903579165977,0.4523149230730715,0.5251190981169445,0.49698607816125345,0.5779800871371538
B136,QUANTILE,0.95,W,0.0012849672220581112,0.0005971525794143356,1.3309952025778318,1.4732060299661818,1.3927463746983313,1.5388126581323582
B136,QUANTILE,0.95,M,0.0015200962349116276,0.0010729923733172702,0.6221102781209066,0.674558236870467,0.6511448195813088,0.7044297516638003
B136,QUANTILE,0.95,Q,0.002044739050941387,0.0016237474597997023,0.33062316955150745,0.38262382744899387,0.3454815387266125,0.3992407543017905
B136,MA-THRESH,0.3,W,0.038828426837304066,0.03851144694382352,0.5475826532535586,0.7157347972425484,20.163355089890796,22.89222453684765
B136,MA-THRESH,0.3,M,0.036344671755688944,0.03726307271156316,0.2505899207707461,0.3124983570253167,8.293637844985941,8.94123200286043
B136,MA-THRESH,0.3,Q,0.03495019137708357,0.04126837731860224,0.12345747720680557,0.1736447064724224,3.705001851946892,3.976716731599782
B136,MA-THRESH,0.2,W,0.09238874789239261,0.07839487345233913,1.4153875505362354,1.6267598860261505,22.049224577103146,20.47224959410356
B136,MA-THRESH,0.2,M,0.0870318003654715,0.07285689389665403,0.6312161532952222,0.7406638023150564,8.739082931333995,8.609345766631494
B136,MA-THRESH,0.2,Q,0.08121668950280342,0.07788063213764668,0.31699324967211956,0.4085905562908152,3.8165082588868726,4.047907981476478
B136,MA-THRESH,0.12,W,0.16836840826776395,0.13373868056532948,2.872395693613431,3.0497219123884194,19.67312289488257,16.96907092267952
B136,MA-THRESH,0.12,M,0.1644471233567826,0.13025748916417967,1.290563544421988,1.4444410759509083,7.689088215366002,7.067785962114543
B136,MA-THRESH,0.12,Q,0.16341692638432403,0.13279069144220948,0.7329097782978696,0.7809156466386382,3.6577886524747254,3.4858459356807185
B136,MA-THRESH,0.06,W,0.21332240862358337,0.17611917968431184,3.7711304084122244,3.6801219555257583,14.199410704048931,12.408631000136973
B136,MA-THRESH,0.06,M,0.21214766291321782,0.17224258394079134,1.79481091759328,1.795104851740895,5.8071699974728945,5.431339187027515
B136,MA-THRESH,0.06,Q,0.21858711310296514,0.18884359896367556,0.9842929957714559,1.044243852123766,2.829793356318119,2.900636140867341
B136,MA-THRESH,0.0,W,0.20698320227614733,0.1856474627417407,3.193271225957837,3.442206128767448,7.677427323161758,7.974520531037917
B136,MA-THRESH,0.0,M,0.20979200194908287,0.18401432298362602,1.4854465080817922,1.6826904814441022,3.339705977120233,3.5727712472904387
B136,MA-THRESH,0.0,Q,0.2323361973957783,0.21135172250092854,0.8749107109979029,0.9925056762269652,1.8087593470306085,1.985133597675095
B136,MA-THRESH,-0.06,W,0.1709190949176693,0.1529572869734956,2.2664516188938513,2.5794167974046265,4.335025407276982,4.832419685279207
B136,MA-THRESH,-0.06,M,0.17437033564506466,0.14563462342971759,1.0470766949222392,1.2372677992067163,1.9550831181122788,2.1434276616954726
B136,MA-THRESH,-0.06,Q,0.19709203460539587,0.18653585109393456,0.6102146359841777,0.6921972161228327,1.0722992011571446,1.1730706023530961
B136,MA-THRESH,-0.12,W,0.13212273086243878,0.10190853854502874,1.5631415860702962,1.9128360253241878,2.657658102129181,3.040428769071564
B136,MA-THRESH,-0.12,M,0.14065626988654858,0.09524026420931796,0.756464309900118,0.8984778478896744,1.2735095467175475,1.3094827937900022
B136,MA-THRESH,-0.12,Q,0.1498009870348505,0.13570380958465122,0.45631483953346125,0.5115953991260179,0.6969396586949165,0.7453055517384078
B136,MA-THRESH,-0.25,W,0.07244651201840256,0.029983764525486397,1.0522927017277799,1.1594347469079276,1.3634510944251437,1.3441950847454527
B136,MA-THRESH,-0.25,M,0.08251947200719618,0.02169241600332617,0.522845288928682,0.523840419276738,0.6570698527900407,0.565743101863425
B136,MA-THRESH,-0.25,Q,0.07778693323423169,0.029749111968175725,0.2965012596193638,0.3097915366251375,0.35212791526127624,0.33396719621839815
B136,MA-THRESH,-0.4,W,0.022858159527062438,0.006760040311208864,0.8857610221938921,0.9525642854282468,0.9395617107558719,0.9731816291252434
B136,MA-THRESH,-0.4,M,0.023842575868885493,0.005895089046328098,0.43185793506594533,0.45720797052793927,0.45275470890514585,0.4627229093606902
B136,MA-THRESH,-0.4,Q,0.022922622057924474,0.00740968026795404,0.2478659418106258,0.27679840499165154,0.2564356501161564,0.28025697213678025
