panel,cadence,family,level,w,depth,gross,ladder,c_star,cls,dSharpe_0,dSharpe_10,g_eff,switch,on_share
B136,W,QROLL,0.12,252.0,1.0,1.0,FINE,23.976406425273407,CROSS,0.04042552175171976,0.02378638782453657,0.8226423587665987,0.017555705604321403,0.17735764123340086
B136,W,QROLL,0.12,252.0,1.0,1.0,COARSE,23.968689300211246,CROSS,0.04042552175171976,0.02378638782453657,0.8226423587665987,0.017555705604321403,0.17735764123340086
B136,W,QROLL,0.12,1008.0,0.5,0.75,FINE,,NEVERCROSS,0.08883887173250637,0.09071458148313183,0.714382174206617,0.0027008777852802163,0.09498086878235426
B136,W,QROLL,0.12,1008.0,0.5,0.75,COARSE,,NEVERCROSS,0.08883887173250637,0.09071458148313183,0.714382174206617,0.0027008777852802163,0.09498086878235426
B136,W,QROLL,0.12,1008.0,0.5,1.0,FINE,,NEVERCROSS,0.08923089426805886,0.0909967419872093,0.9525095656088225,0.0027008777852802163,0.09498086878235426
B136,W,QROLL,0.12,1008.0,0.5,1.0,COARSE,,NEVERCROSS,0.08923089426805886,0.0909967419872093,0.9525095656088225,0.0027008777852802163,0.09498086878235426
B136,W,QROLL,0.12,1008.0,1.0,0.75,FINE,,NEVERCROSS,0.11546059619953208,0.11868763406952132,0.6787643484132341,0.0054017555705604325,0.09498086878235426
B136,W,QROLL,0.12,1008.0,1.0,0.75,COARSE,,NEVERCROSS,0.11546059619953208,0.11868763406952132,0.6787643484132341,0.0054017555705604325,0.09498086878235426
B136,W,QROLL,0.12,1008.0,1.0,1.0,FINE,,NEVERCROSS,0.11577390821215894,0.11891303641706963,0.9050191312176453,0.0054017555705604325,0.09498086878235426
B136,W,QROLL,0.12,1008.0,1.0,1.0,COARSE,,NEVERCROSS,0.11577390821215894,0.11891303641706963,0.9050191312176453,0.0054017555705604325,0.09498086878235426
B136,W,QROLL,0.17,252.0,0.5,0.75,FINE,,NEVERCROSS,0.07317494006792247,0.06756192103091863,0.6667792032410531,0.009227999099707404,0.2219221246905244
B136,W,QROLL,0.17,252.0,0.5,0.75,COARSE,,NEVERCROSS,0.07317494006792247,0.06756192103091863,0.6667792032410531,0.009227999099707404,0.2219221246905244
B136,W,QROLL,0.17,252.0,0.5,1.0,FINE,,NEVERCROSS,0.07318687773968602,0.0673283795226125,0.8890389376547374,0.009227999099707404,0.2219221246905244
B136,W,QROLL,0.17,252.0,0.5,1.0,COARSE,,NEVERCROSS,0.07318687773968602,0.0673283795226125,0.8890389376547374,0.009227999099707404,0.2219221246905244
B136,W,QROLL,0.17,252.0,1.0,0.75,FINE,10.63804796385654,CROSS,0.017011658594046297,0.0010354459543058248,0.5835584064821064,0.01845599819941481,0.2219221246905244
B136,W,QROLL,0.17,252.0,1.0,0.75,COARSE,10.632952772207185,CROSS,0.017011658594046297,0.0010354459543058248,0.5835584064821064,0.01845599819941481,0.2219221246905244
B136,W,QROLL,0.17,252.0,1.0,1.0,FINE,10.38846108774434,CROSS,0.016776047232052393,0.0006367585892703698,0.7780778753094751,0.01845599819941481,0.2219221246905244
B136,W,QROLL,0.17,252.0,1.0,1.0,COARSE,10.385384796056528,CROSS,0.016776047232052393,0.0006367585892703698,0.7780778753094751,0.01845599819941481,0.2219221246905244
B136,W,QROLL,0.17,1008.0,0.5,0.75,FINE,,NEVERCROSS,0.060281355345657595,0.06099595944302805,0.7039162727886561,0.0038262435291469728,0.12288993923024984
B136,W,QROLL,0.17,1008.0,0.5,0.75,COARSE,,NEVERCROSS,0.060281355345657595,0.06099595944302805,0.7039162727886561,0.0038262435291469728,0.12288993923024984
B136,W,QROLL,0.17,1008.0,0.5,1.0,FINE,,NEVERCROSS,0.06061145225195719,0.06118777600345071,0.9385550303848746,0.0038262435291469728,0.12288993923024984
B136,W,QROLL,0.17,1008.0,0.5,1.0,COARSE,,NEVERCROSS,0.06061145225195719,0.06118777600345071,0.9385550303848746,0.0038262435291469728,0.12288993923024984
B136,W,QROLL,0.17,1008.0,1.0,0.75,FINE,,NEVERCROSS,0.04304395815908957,0.04432425257333317,0.6578325455773124,0.0076524870582939455,0.12288993923024984
B136,W,QROLL,0.17,1008.0,1.0,0.75,COARSE,,NEVERCROSS,0.04304395815908957,0.04432425257333317,0.6578325455773124,0.0076524870582939455,0.12288993923024984
B136,W,QROLL,0.17,1008.0,1.0,1.0,FINE,,NEVERCROSS,0.04328248873541796,0.04445691332832902,0.8771100607697497,0.0076524870582939455,0.12288993923024984
B136,W,QROLL,0.17,1008.0,1.0,1.0,COARSE,,NEVERCROSS,0.04328248873541796,0.04445691332832902,0.8771100607697497,0.0076524870582939455,0.12288993923024984
U56,D,ABS,0.3,,0.5,0.75,FINE,,NEVERCROSS,0.02253607208781383,0.022427195844356596,0.7237508440243081,0.006414584740040513,0.06999774926851227
U56,D,ABS,0.3,,0.5,0.75,COARSE,,NEVERCROSS,0.02253607208781383,0.022427195844356596,0.7237508440243081,0.006414584740040513,0.06999774926851227
U56,D,ABS,0.3,,0.5,1.0,FINE,,NEVERCROSS,0.022536072087813164,0.022358999129050594,0.9650011253657439,0.006414584740040513,0.06999774926851227
U56,D,ABS,0.3,,0.5,1.0,COARSE,,NEVERCROSS,0.022536072087813164,0.022358999129050594,0.9650011253657439,0.006414584740040513,0.06999774926851227
U56,D,ABS,0.3,,1.0,0.75,FINE,16.569116576736317,CROSS,0.005453854125021307,0.002207958762453721,0.697501688048616,0.012829169480081027,0.06999774926851227
U56,D,ABS,0.3,,1.0,0.75,COARSE,16.51897846754874,CROSS,0.005453854125021307,0.002207958762453721,0.697501688048616,0.012829169480081027,0.06999774926851227
U56,D,ABS,0.3,,1.0,1.0,FINE,16.364310286705468,CROSS,0.005453854125020863,0.0021657003795109153,0.9300022507314877,0.012829169480081027,0.06999774926851227
U56,D,ABS,0.3,,1.0,1.0,COARSE,16.31395479872504,CROSS,0.005453854125020863,0.0021657003795109153,0.9300022507314877,0.012829169480081027,0.06999774926851227
U56,D,ABS,0.4,,0.5,0.75,FINE,,NEVERCROSS,0.03754030274797504,0.03985702114303091,0.7071235651586768,0.010690974566734188,0.11433715957686248
U56,D,ABS,0.4,,0.5,0.75,COARSE,,NEVERCROSS,0.03754030274797504,0.03985702114303091,0.7071235651586768,0.010690974566734188,0.11433715957686248
U56,D,ABS,0.4,,0.5,1.0,FINE,,NEVERCROSS,0.0375403027479746,0.03972239319510096,0.9428314202115687,0.010690974566734188,0.11433715957686248
U56,D,ABS,0.4,,0.5,1.0,COARSE,,NEVERCROSS,0.0375403027479746,0.03972239319510096,0.9428314202115687,0.010690974566734188,0.11433715957686248
U56,D,ABS,0.4,,1.0,0.75,FINE,41.61163376219774,CROSS,0.01235282111235958,0.00954048503246585,0.6642471303173534,0.021381949133468376,0.11433715957686248
U56,D,ABS,0.4,,1.0,0.75,COARSE,42.042004778050796,CROSS,0.01235282111235958,0.00954048503246585,0.6642471303173534,0.021381949133468376,0.11433715957686248
U56,D,ABS,0.4,,1.0,1.0,FINE,40.202932953232626,CROSS,0.012352821112358914,0.009443791526000833,0.8856628404231375,0.021381949133468376,0.11433715957686248
U56,D,ABS,0.4,,1.0,1.0,COARSE,40.68947699810325,CROSS,0.012352821112358914,0.009443791526000833,0.8856628404231375,0.021381949133468376,0.11433715957686248
U56,D,ABS,0.5,,0.5,0.75,FINE,,NEVERCROSS,0.010803657977662251,0.016607386933659818,0.685769750168805,0.013391852352014405,0.17128066621652036
U56,D,ABS,0.5,,0.5,0.75,COARSE,,NEVERCROSS,0.010803657977662251,0.016607386933659818,0.685769750168805,0.013391852352014405,0.17128066621652036
U56,D,ABS,0.5,,0.5,1.0,FINE,,NEVERCROSS,0.010803657977662917,0.01638528246596882,0.9143596668917399,0.013391852352014405,0.17128066621652036
U56,D,ABS,0.5,,0.5,1.0,COARSE,,NEVERCROSS,0.010803657977662917,0.01638528246596882,0.9143596668917399,0.013391852352014405,0.17128066621652036
U56,D,ABS,0.5,,1.0,0.75,FINE,0.0,LOSES0,-0.07389242754106129,-0.06744642241117949,0.62153950033761,0.02678370470402881,0.17128066621652036
U56,D,ABS,0.5,,1.0,0.75,COARSE,0.0,LOSES0,-0.07389242754106129,-0.06744642241117949,0.62153950033761,0.02678370470402881,0.17128066621652036
U56,D,ABS,0.5,,1.0,1.0,FINE,0.0,LOSES0,-0.07389242754106173,-0.06761816506745688,0.8287193337834797,0.02678370470402881,0.17128066621652036
U56,D,ABS,0.5,,1.0,1.0,COARSE,0.0,LOSES0,-0.07389242754106173,-0.06761816506745688,0.8287193337834797,0.02678370470402881,0.17128066621652036
U56,D,QEXP,0.07,,0.5,0.75,FINE,0.0,LOSES0,-0.022327143053891163,-0.022884331494984478,0.7491559756921001,0.0009002925950934053,0.0022507314877335135
U56,D,QEXP,0.07,,0.5,0.75,COARSE,0.0,LOSES0,-0.022327143053891163,-0.022884331494984478,0.7491559756921001,0.0009002925950934053,0.0022507314877335135
U56,D,QEXP,0.07,,0.5,1.0,FINE,0.0,LOSES0,-0.022327143053890497,-0.022897589406990937,0.9988746342561332,0.0009002925950934053,0.0022507314877335135
U56,D,QEXP,0.07,,0.5,1.0,COARSE,0.0,LOSES0,-0.022327143053890497,-0.022897589406990937,0.9988746342561332,0.0009002925950934053,0.0022507314877335135
U56,D,QEXP,0.07,,1.0,0.75,FINE,0.0,LOSES0,-0.046768244210640963,-0.049226572285905656,0.7483119513842,0.0018005851901868107,0.0022507314877335135
U56,D,QEXP,0.07,,1.0,0.75,COARSE,0.0,LOSES0,-0.046768244210640963,-0.049226572285905656,0.7483119513842,0.0018005851901868107,0.0022507314877335135
U56,D,QEXP,0.07,,1.0,1.0,FINE,0.0,LOSES0,-0.046768244210641186,-0.049236083553168,0.9977492685122665,0.0018005851901868107,0.0022507314877335135
U56,D,QEXP,0.07,,1.0,1.0,COARSE,0.0,LOSES0,-0.046768244210641186,-0.049236083553168,0.9977492685122665,0.0018005851901868107,0.0022507314877335135
U56,D,QEXP,0.12,,0.5,0.75,FINE,,NEVERCROSS,0.017641134139518844,0.01639799208507442,0.7378460499662393,0.00337609723160027,0.03241053342336259
U56,D,QEXP,0.12,,0.5,0.75,COARSE,,NEVERCROSS,0.017641134139518844,0.01639799208507442,0.7378460499662393,0.00337609723160027,0.03241053342336259
U56,D,QEXP,0.12,,0.5,1.0,FINE,,NEVERCROSS,0.01764113413951862,0.016377735446495678,0.9837947332883187,0.00337609723160027,0.03241053342336259
U56,D,QEXP,0.12,,0.5,1.0,COARSE,,NEVERCROSS,0.01764113413951862,0.016377735446495678,0.9837947332883187,0.00337609723160027,0.03241053342336259
U56,D,QEXP,0.12,,1.0,0.75,FINE,27.138458293478372,CROSS,0.011250257491080662,0.007126191614578614,0.7256920999324783,0.00675219446320054,0.03241053342336259
U56,D,QEXP,0.12,,1.0,0.75,COARSE,27.17346114290875,CROSS,0.011250257491080662,0.007126191614578614,0.7256920999324783,0.00675219446320054,0.03241053342336259
U56,D,QEXP,0.12,,1.0,1.0,FINE,27.061279452751485,CROSS,0.011250257491080884,0.007114553192082984,0.9675894665766374,0.00675219446320054,0.03241053342336259
U56,D,QEXP,0.12,,1.0,1.0,COARSE,27.094716069134172,CROSS,0.011250257491080884,0.007114553192082984,0.9675894665766374,0.00675219446320054,0.03241053342336259
U56,D,QEXP,0.17,,0.5,0.75,FINE,,NEVERCROSS,0.04667049654099431,0.04613705557406844,0.7305030384875086,0.0054017555705604325,0.05199189736664416
U56,D,QEXP,0.17,,0.5,0.75,COARSE,,NEVERCROSS,0.04667049654099431,0.04613705557406844,0.7305030384875086,0.0054017555705604325,0.05199189736664416
U56,D,QEXP,0.17,,0.5,1.0,FINE,,NEVERCROSS,0.04667049654099453,0.04608426099837637,0.9740040513166779,0.0054017555705604325,0.05199189736664416
U56,D,QEXP,0.17,,0.5,1.0,COARSE,,NEVERCROSS,0.04667049654099453,0.04608426099837637,0.9740040513166779,0.0054017555705604325,0.05199189736664416
U56,D,QEXP,0.17,,1.0,0.75,FINE,,NEVERCROSS,0.058265015310828616,0.0545738550794167,0.711006076975017,0.010803511141120865,0.05199189736664416
U56,D,QEXP,0.17,,1.0,0.75,COARSE,,NEVERCROSS,0.058265015310828616,0.0545738550794167,0.711006076975017,0.010803511141120865,0.05199189736664416
U56,D,QEXP,0.17,,1.0,1.0,FINE,,NEVERCROSS,0.058265015310828394,0.05453307289694287,0.9480081026333559,0.010803511141120865,0.05199189736664416
U56,D,QEXP,0.17,,1.0,1.0,COARSE,,NEVERCROSS,0.058265015310828394,0.05453307289694287,0.9480081026333559,0.010803511141120865,0.05199189736664416
U56,D,QROLL,0.07,252.0,0.5,0.75,FINE,,NEVERCROSS,0.13873201943118918,0.12727429229737575,0.7083896016205268,0.013054242628854377,0.1109610623452622
U56,D,QROLL,0.07,252.0,0.5,0.75,COARSE,,NEVERCROSS,0.13873201943118918,0.12727429229737575,0.7083896016205268,0.013054242628854377,0.1109610623452622
U56,D,QROLL,0.07,252.0,0.5,1.0,FINE,,NEVERCROSS,0.13873201943118985,0.12709365705167797,0.9445194688273689,0.013054242628854377,0.1109610623452622
U56,D,QROLL,0.07,252.0,0.5,1.0,COARSE,,NEVERCROSS,0.13873201943118985,0.12709365705167797,0.9445194688273689,0.013054242628854377,0.1109610623452622
U56,D,QROLL,0.07,252.0,1.0,0.75,FINE,85.75821537602955,CROSS,0.20492705882984796,0.18013608299232486,0.6667792032410534,0.026108485257708754,0.1109610623452622
U56,D,QROLL,0.07,252.0,1.0,0.75,COARSE,,NEVERCROSS,0.20492705882984796,0.18013608299232486,0.6667792032410534,0.026108485257708754,0.1109610623452622
U56,D,QROLL,0.07,252.0,1.0,1.0,FINE,85.14513160419483,CROSS,0.20492705882984796,0.17999294381543374,0.8890389376547378,0.026108485257708754,0.1109610623452622
U56,D,QROLL,0.07,252.0,1.0,1.0,COARSE,,NEVERCROSS,0.20492705882984796,0.17999294381543374,0.8890389376547378,0.026108485257708754,0.1109610623452622
U56,D,QROLL,0.07,1008.0,0.5,0.75,FINE,90.92831608192894,CROSS,0.024457794299473035,0.0217394140374636,0.7277177582714385,0.007202340760747243,0.05941931127616475
U56,D,QROLL,0.07,1008.0,0.5,0.75,COARSE,,NEVERCROSS,0.024457794299473035,0.0217394140374636,0.7277177582714385,0.007202340760747243,0.05941931127616475
U56,D,QROLL,0.07,1008.0,0.5,1.0,FINE,88.33906153486313,CROSS,0.024457794299472813,0.021656487180790385,0.9702903443619176,0.007202340760747243,0.05941931127616475
U56,D,QROLL,0.07,1008.0,0.5,1.0,COARSE,,NEVERCROSS,0.024457794299472813,0.021656487180790385,0.9702903443619176,0.007202340760747243,0.05941931127616475
U56,D,QROLL,0.07,1008.0,1.0,0.75,FINE,9.11675706386143,CROSS,0.008813807289074438,-0.0008558611751179335,0.7054355165428766,0.014404681521494486,0.05941931127616475
U56,D,QROLL,0.07,1008.0,1.0,0.75,COARSE,9.114901220980572,CROSS,0.008813807289074438,-0.0008558611751179335,0.7054355165428766,0.014404681521494486,0.05941931127616475
U56,D,QROLL,0.07,1008.0,1.0,1.0,FINE,9.055160513935911,CROSS,0.008813807289074438,-0.0009218183586571227,0.9405806887238353,0.014404681521494486,0.05941931127616475
U56,D,QROLL,0.07,1008.0,1.0,1.0,COARSE,9.053149338304816,CROSS,0.008813807289074438,-0.0009218183586571227,0.9405806887238353,0.014404681521494486,0.05941931127616475
U56,D,QROLL,0.12,252.0,0.5,0.75,FINE,69.64247815657745,CROSS,0.12691428209671507,0.10858047598211551,0.6896522619851453,0.01688048615800135,0.1609273013729462
U56,D,QROLL,0.12,252.0,0.5,0.75,COARSE,,NEVERCROSS,0.12691428209671507,0.10858047598211551,0.6896522619851453,0.01688048615800135,0.1609273013729462
U56,D,QROLL,0.12,252.0,0.5,1.0,FINE,68.93767161517906,CROSS,0.1269142820967153,0.10838890015663372,0.919536349313527,0.01688048615800135,0.1609273013729462
U56,D,QROLL,0.12,252.0,0.5,1.0,COARSE,,NEVERCROSS,0.1269142820967153,0.10838890015663372,0.919536349313527,0.01688048615800135,0.1609273013729462
U56,D,QROLL,0.12,252.0,1.0,0.75,FINE,43.749625252286044,CROSS,0.15470868272244265,0.11937885266003112,0.6293045239702905,0.0337609723160027,0.1609273013729462
U56,D,QROLL,0.12,252.0,1.0,0.75,COARSE,43.85379682132452,CROSS,0.15470868272244265,0.11937885266003112,0.6293045239702905,0.0337609723160027,0.1609273013729462
U56,D,QROLL,0.12,252.0,1.0,1.0,FINE,43.56982725038176,CROSS,0.15470868272244287,0.11923829054909263,0.8390726986270539,0.0337609723160027,0.1609273013729462
U56,D,QROLL,0.12,252.0,1.0,1.0,COARSE,43.676275869808684,CROSS,0.15470868272244287,0.11923829054909263,0.8390726986270539,0.0337609723160027,0.1609273013729462
U56,D,QROLL,0.12,1008.0,0.5,0.75,FINE,,NEVERCROSS,0.06488611055030247,0.06343509589268148,0.7141289669142473,0.008327706504613999,0.09565608822867432
U56,D,QROLL,0.12,1008.0,0.5,0.75,COARSE,,NEVERCROSS,0.06488611055030247,0.06343509589268148,0.7141289669142473,0.008327706504613999,0.09565608822867432
U56,D,QROLL,0.12,1008.0,0.5,1.0,FINE,,NEVERCROSS,0.06488611055030269,0.06331954438581444,0.9521719558856628,0.008327706504613999,0.09565608822867432
U56,D,QROLL,0.12,1008.0,0.5,1.0,COARSE,,NEVERCROSS,0.06488611055030269,0.06331954438581444,0.9521719558856628,0.008327706504613999,0.09565608822867432
U56,D,QROLL,0.12,1008.0,1.0,0.75,FINE,,NEVERCROSS,0.06540891967277829,0.06112849159724876,0.6782579338284944,0.016655413009227998,0.09565608822867432
U56,D,QROLL,0.12,1008.0,1.0,0.75,COARSE,,NEVERCROSS,0.06540891967277829,0.06112849159724876,0.6782579338284944,0.016655413009227998,0.09565608822867432
U56,D,QROLL,0.12,1008.0,1.0,1.0,FINE,,NEVERCROSS,0.06540891967277829,0.061046726843330235,0.9043439117713258,0.016655413009227998,0.09565608822867432
U56,D,QROLL,0.12,1008.0,1.0,1.0,COARSE,,NEVERCROSS,0.06540891967277829,0.061046726843330235,0.9043439117713258,0.016655413009227998,0.09565608822867432
U56,D,QROLL,0.17,252.0,0.5,0.75,FINE,91.88436012925983,CROSS,0.1248874095461463,0.11148505952994348,0.6759790681971641,0.015530047265361242,0.1973891514742291
U56,D,QROLL,0.17,252.0,0.5,0.75,COARSE,,NEVERCROSS,0.1248874095461463,0.11148505952994348,0.6759790681971641,0.015530047265361242,0.1973891514742291
U56,D,QROLL,0.17,252.0,0.5,1.0,FINE,90.44138061556237,CROSS,0.1248874095461463,0.11125806391290183,0.9013054242628855,0.015530047265361242,0.1973891514742291
U56,D,QROLL,0.17,252.0,0.5,1.0,COARSE,,NEVERCROSS,0.1248874095461463,0.11125806391290183,0.9013054242628855,0.015530047265361242,0.1973891514742291
U56,D,QROLL,0.17,252.0,1.0,0.75,FINE,63.8945481610138,CROSS,0.13680926389922443,0.11531286773934801,0.6019581363943283,0.031060094530722483,0.1973891514742291
U56,D,QROLL,0.17,252.0,1.0,0.75,COARSE,,NEVERCROSS,0.13680926389922443,0.11531286773934801,0.6019581363943283,0.031060094530722483,0.1973891514742291
U56,D,QROLL,0.17,252.0,1.0,1.0,FINE,63.33425803632441,CROSS,0.13680926389922465,0.11513868810998096,0.802610848525771,0.031060094530722483,0.1973891514742291
U56,D,QROLL,0.17,252.0,1.0,1.0,COARSE,,NEVERCROSS,0.13680926389922465,0.11513868810998096,0.802610848525771,0.031060094530722483,0.1973891514742291
U56,D,QROLL,0.17,1008.0,0.5,0.75,FINE,,NEVERCROSS,0.07063727692842403,0.07039671844197637,0.7041694800810265,0.008102633355840648,0.12221471978392978
U56,D,QROLL,0.17,1008.0,0.5,0.75,COARSE,,NEVERCROSS,0.07063727692842403,0.07039671844197637,0.7041694800810265,0.008102633355840648,0.12221471978392978
U56,D,QROLL,0.17,1008.0,0.5,1.0,FINE,,NEVERCROSS,0.07063727692842425,0.07025730814472364,0.9388926401080351,0.008102633355840648,0.12221471978392978
U56,D,QROLL,0.17,1008.0,0.5,1.0,COARSE,,NEVERCROSS,0.07063727692842425,0.07025730814472364,0.9388926401080351,0.008102633355840648,0.12221471978392978
U56,D,QROLL,0.17,1008.0,1.0,0.75,FINE,,NEVERCROSS,0.06388822097584335,0.06633284451611199,0.6583389601620528,0.016205266711681297,0.12221471978392978
U56,D,QROLL,0.17,1008.0,1.0,0.75,COARSE,,NEVERCROSS,0.06388822097584335,0.06633284451611199,0.6583389601620528,0.016205266711681297,0.12221471978392978
U56,D,QROLL,0.17,1008.0,1.0,1.0,FINE,,NEVERCROSS,0.06388822097584357,0.06623292680788573,0.8777852802160703,0.016205266711681297,0.12221471978392978
U56,D,QROLL,0.17,1008.0,1.0,1.0,COARSE,,NEVERCROSS,0.06388822097584357,0.06623292680788573,0.8777852802160703,0.016205266711681297,0.12221471978392978
U56,W,ABS,0.3,,0.5,0.75,FINE,,NEVERCROSS,0.0442756747099351,0.04664045011235496,0.722400405131668,0.003038487508440243,0.07359891964888589
U56,W,ABS,0.3,,0.5,0.75,COARSE,,NEVERCROSS,0.0442756747099351,0.04664045011235496,0.722400405131668,0.003038487508440243,0.07359891964888589
U56,W,ABS,0.3,,0.5,1.0,FINE,,NEVERCROSS,0.04410248060018662,0.046420222725514604,0.963200540175557,0.003038487508440243,0.07359891964888589
U56,W,ABS,0.3,,0.5,1.0,COARSE,,NEVERCROSS,0.04410248060018662,0.046420222725514604,0.963200540175557,0.003038487508440243,0.07359891964888589
U56,W,ABS,0.3,,1.0,0.75,FINE,,NEVERCROSS,0.052754168589672856,0.05378696035890229,0.6948008102633358,0.006076975016880486,0.07359891964888589
U56,W,ABS,0.3,,1.0,0.75,COARSE,,NEVERCROSS,0.052754168589672856,0.05378696035890229,0.6948008102633358,0.006076975016880486,0.07359891964888589
U56,W,ABS,0.3,,1.0,1.0,FINE,,NEVERCROSS,0.05249172203550745,0.05349602786203489,0.9264010803511141,0.006076975016880486,0.07359891964888589
U56,W,ABS,0.3,,1.0,1.0,COARSE,,NEVERCROSS,0.05249172203550745,0.05349602786203489,0.9264010803511141,0.006076975016880486,0.07359891964888589
U56,W,ABS,0.4,,0.5,0.75,FINE,,NEVERCROSS,0.03932462653994584,0.04425465456568056,0.7072079675894668,0.004613999549853702,0.11411208642808914
U56,W,ABS,0.4,,0.5,0.75,COARSE,,NEVERCROSS,0.03932462653994584,0.04425465456568056,0.7072079675894668,0.004613999549853702,0.11411208642808914
U56,W,ABS,0.4,,0.5,1.0,FINE,,NEVERCROSS,0.03910392206096436,0.043939759757259944,0.9429439567859554,0.004613999549853702,0.11411208642808914
U56,W,ABS,0.4,,0.5,1.0,COARSE,,NEVERCROSS,0.03910392206096436,0.043939759757259944,0.9429439567859554,0.004613999549853702,0.11411208642808914
U56,W,ABS,0.4,,1.0,0.75,FINE,,NEVERCROSS,0.024472971444444713,0.0277342486719776,0.6644159351789334,0.009227999099707404,0.11411208642808914
U56,W,ABS,0.4,,1.0,0.75,COARSE,,NEVERCROSS,0.024472971444444713,0.0277342486719776,0.6644159351789334,0.009227999099707404,0.11411208642808914
U56,W,ABS,0.4,,1.0,1.0,FINE,,NEVERCROSS,0.024137473447345625,0.027332925319263124,0.8858879135719109,0.009227999099707404,0.11411208642808914
U56,W,ABS,0.4,,1.0,1.0,COARSE,,NEVERCROSS,0.024137473447345625,0.027332925319263124,0.8858879135719109,0.009227999099707404,0.11411208642808914
U56,W,ABS,0.5,,0.5,0.75,FINE,,NEVERCROSS,0.04161531554541931,0.04770256424550179,0.6832376772451049,0.0059644384424938105,0.1780328606797209
U56,W,ABS,0.5,,0.5,0.75,COARSE,,NEVERCROSS,0.04161531554541931,0.04770256424550179,0.6832376772451049,0.0059644384424938105,0.1780328606797209
U56,W,ABS,0.5,,0.5,1.0,FINE,,NEVERCROSS,0.041514084775023274,0.047484352149089304,0.9109835696601395,0.0059644384424938105,0.1780328606797209
U56,W,ABS,0.5,,0.5,1.0,COARSE,,NEVERCROSS,0.041514084775023274,0.047484352149089304,0.9109835696601395,0.0059644384424938105,0.1780328606797209
U56,W,ABS,0.5,,1.0,0.75,FINE,0.0,LOSES0,-0.008372308245848892,-0.002682065113616572,0.6164753544902095,0.011928876884987621,0.1780328606797209
U56,W,ABS,0.5,,1.0,0.75,COARSE,0.0,LOSES0,-0.008372308245848892,-0.002682065113616572,0.6164753544902095,0.011928876884987621,0.1780328606797209
U56,W,ABS,0.5,,1.0,1.0,FINE,0.0,LOSES0,-0.008538494560691445,-0.002921032289448844,0.8219671393202792,0.011928876884987621,0.1780328606797209
U56,W,ABS,0.5,,1.0,1.0,COARSE,0.0,LOSES0,-0.008538494560691445,-0.002921032289448844,0.8219671393202792,0.011928876884987621,0.1780328606797209
U56,W,QEXP,0.07,,0.5,0.75,FINE,0.0,LOSES0,-0.015862677498490685,-0.016050810674790306,0.7491559756921001,0.00045014629754670267,0.0022507314877335135
U56,W,QEXP,0.07,,0.5,0.75,COARSE,0.0,LOSES0,-0.015862677498490685,-0.016050810674790306,0.7491559756921001,0.00045014629754670267,0.0022507314877335135
U56,W,QEXP,0.07,,0.5,1.0,FINE,0.0,LOSES0,-0.015800721915100402,-0.015996519817583543,0.9988746342561332,0.00045014629754670267,0.0022507314877335135
U56,W,QEXP,0.07,,0.5,1.0,COARSE,0.0,LOSES0,-0.015800721915100402,-0.015996519817583543,0.9988746342561332,0.00045014629754670267,0.0022507314877335135
U56,W,QEXP,0.07,,1.0,0.75,FINE,0.0,LOSES0,-0.033322796838479274,-0.03445172418940401,0.7483119513842,0.0009002925950934053,0.0022507314877335135
U56,W,QEXP,0.07,,1.0,0.75,COARSE,0.0,LOSES0,-0.033322796838479274,-0.03445172418940401,0.7483119513842,0.0009002925950934053,0.0022507314877335135
U56,W,QEXP,0.07,,1.0,1.0,FINE,0.0,LOSES0,-0.033223345530277726,-0.034355403336775225,0.9977492685122665,0.0009002925950934053,0.0022507314877335135
U56,W,QEXP,0.07,,1.0,1.0,COARSE,0.0,LOSES0,-0.033223345530277726,-0.034355403336775225,0.9977492685122665,0.0009002925950934053,0.0022507314877335135
U56,W,QEXP,0.12,,0.5,0.75,FINE,,NEVERCROSS,0.037618185055702025,0.03856903818135593,0.7379304523970293,0.0013504388926401081,0.03218546027458924
U56,W,QEXP,0.12,,0.5,0.75,COARSE,,NEVERCROSS,0.037618185055702025,0.03856903818135593,0.7379304523970293,0.0013504388926401081,0.03218546027458924
U56,W,QEXP,0.12,,0.5,1.0,FINE,,NEVERCROSS,0.03743819791279357,0.038381557016136325,0.9839072698627054,0.0013504388926401081,0.03218546027458924
U56,W,QEXP,0.12,,0.5,1.0,COARSE,,NEVERCROSS,0.03743819791279357,0.038381557016136325,0.9839072698627054,0.0013504388926401081,0.03218546027458924
U56,W,QEXP,0.12,,1.0,0.75,FINE,,NEVERCROSS,0.05469134044193913,0.05543213539078873,0.7258609047940583,0.0027008777852802163,0.03218546027458924
U56,W,QEXP,0.12,,1.0,0.75,COARSE,,NEVERCROSS,0.05469134044193913,0.05543213539078873,0.7258609047940583,0.0027008777852802163,0.03218546027458924
U56,W,QEXP,0.12,,1.0,1.0,FINE,,NEVERCROSS,0.05442723194921628,0.05516028775731452,0.9678145397254108,0.0027008777852802163,0.03218546027458924
U56,W,QEXP,0.12,,1.0,1.0,COARSE,,NEVERCROSS,0.05442723194921628,0.05516028775731452,0.9678145397254108,0.0027008777852802163,0.03218546027458924
U56,W,QEXP,0.17,,0.5,0.75,FINE,,NEVERCROSS,0.05155327377166774,0.05304496296405459,0.7305874409182986,0.0022507314877335135,0.05176682421787081
