conv,step,tie,rung,n_win,share_exact,top_QROLL,bottom_ABS,pair_RvE,pair_EvA,pair_RvA,mean_ABS,mean_QEXP,mean_QROLL
WINMATCH,21,LOSS,7.5,176,0.07954545454545454,0.8465909090909091,0.07954545454545454,1.0,0.07954545454545454,0.8465909090909091,0.4300820707070707,0.2397937710437711,0.5670507154882155
WINMATCH,21,LOSS,10.0,176,0.09090909090909091,0.8522727272727273,0.09090909090909091,1.0,0.09090909090909091,0.8522727272727273,0.4185079966329967,0.23337542087542087,0.5561342592592592
WINMATCH,21,LOSS,15.0,176,0.09090909090909091,0.8693181818181818,0.09090909090909091,1.0,0.09090909090909091,0.8693181818181818,0.39535984848484845,0.22238005050505052,0.5352351641414141
WINMATCH,21,LOSS,20.0,176,0.08522727272727272,0.8636363636363636,0.08522727272727272,1.0,0.08522727272727272,0.8636363636363636,0.37694654882154877,0.2147516835016835,0.5136587226430976
WINMATCH,21,LOSS,25.0,176,0.10227272727272728,0.8693181818181818,0.10227272727272728,1.0,0.10227272727272728,0.8693181818181818,0.35758627946127947,0.2067024410774411,0.4940880155723905
WINMATCH,21,LOSS,30.0,176,0.09659090909090909,0.8693181818181818,0.09659090909090909,1.0,0.09659090909090909,0.8693181818181818,0.3380681818181818,0.19854797979797983,0.4770359848484848
WINMATCH,21,LOSS,40.0,176,0.10227272727272728,0.8977272727272727,0.10227272727272728,1.0,0.10227272727272728,0.8977272727272727,0.30892255892255893,0.18255471380471383,0.44307659932659943
WINMATCH,21,LOSS,50.0,176,0.11363636363636363,0.9034090909090909,0.11363636363636363,1.0,0.11363636363636363,0.9034090909090909,0.28280197811447816,0.16961279461279458,0.4087160669191919
WINMATCH,21,LOSS,75.0,176,0.13068181818181818,0.8068181818181818,0.14204545454545456,0.9886363636363636,0.14204545454545456,0.8181818181818182,0.23932028619528622,0.14430765993265993,0.3376210016835017
WINMATCH,21,LOSS,100.0,176,0.1590909090909091,0.7272727272727273,0.17613636363636365,0.9488636363636364,0.17613636363636365,0.7443181818181818,0.20433501683501684,0.12179082491582488,0.2782578388047138
WINMATCH,21,EXCLUDE,0.0,132,0.3333333333333333,0.8333333333333334,0.3939393939393939,0.9166666666666666,0.3939393939393939,0.8939393939393939,0.563061167227834,0.5297237484737485,0.7480123286621081
WINMATCH,21,EXCLUDE,1.0,132,0.3106060606060606,0.8106060606060606,0.4015151515151515,0.8863636363636364,0.4015151515151515,0.9015151515151515,0.5565375982042648,0.5248887686387687,0.742835614069268
WINMATCH,21,EXCLUDE,2.0,132,0.3181818181818182,0.8181818181818182,0.4090909090909091,0.8939393939393939,0.4090909090909091,0.9090909090909091,0.5507856341189674,0.5198595386095386,0.7371779979018027
WINMATCH,21,EXCLUDE,3.0,132,0.3181818181818182,0.8257575757575758,0.4015151515151515,0.9015151515151515,0.4015151515151515,0.9090909090909091,0.5458052749719418,0.5140237077737078,0.7317832360675522
WINMATCH,21,EXCLUDE,5.0,132,0.29545454545454547,0.8257575757575758,0.3787878787878788,0.9015151515151515,0.3787878787878788,0.9090909090909091,0.5347222222222222,0.4984626484626484,0.7221883211232286
WINMATCH,21,EXCLUDE,7.5,132,0.30303030303030304,0.8484848484848485,0.3787878787878788,0.9090909090909091,0.3787878787878788,0.9242424242424242,0.5224466891133558,0.4779606967106967,0.7079246597039786
WINMATCH,21,EXCLUDE,10.0,132,0.32575757575757575,0.8636363636363636,0.3939393939393939,0.9242424242424242,0.3939393939393939,0.9318181818181818,0.5087682379349044,0.4562201687201688,0.6929248944751609
WINMATCH,21,EXCLUDE,15.0,132,0.30303030303030304,0.8636363636363636,0.38636363636363635,0.9166666666666666,0.38636363636363635,0.946969696969697,0.48092031425364756,0.42452570577570575,0.6657165444854932
WINMATCH,21,EXCLUDE,20.0,132,0.29545454545454547,0.8484848484848485,0.38636363636363635,0.9090909090909091,0.38636363636363635,0.9393939393939394,0.45938552188552184,0.40765993265993283,0.6376436275809506
WINMATCH,21,EXCLUDE,25.0,132,0.3409090909090909,0.8712121212121212,0.4015151515151515,0.9393939393939394,0.4015151515151515,0.9318181818181818,0.436307519640853,0.39211228586228597,0.61177432342631
WINMATCH,21,EXCLUDE,30.0,132,0.3181818181818182,0.8787878787878788,0.38636363636363635,0.9318181818181818,0.38636363636363635,0.946969696969697,0.4127384960718294,0.37638657638657635,0.5893437585560275
WINMATCH,21,EXCLUDE,40.0,132,0.26515151515151514,0.8939393939393939,0.3409090909090909,0.9242424242424242,0.3409090909090909,0.9696969696969697,0.37668350168350173,0.345468882968883,0.5433551574881951
WINMATCH,21,EXCLUDE,50.0,132,0.24242424242424243,0.9090909090909091,0.3106060606060606,0.9318181818181818,0.3106060606060606,0.9772727272727273,0.345679012345679,0.32087218337218343,0.49928416698937694
WINMATCH,21,EXCLUDE,75.0,132,0.24242424242424243,0.8106060606060606,0.32575757575757575,0.9166666666666666,0.32575757575757575,0.8939393939393939,0.29545454545454547,0.27306235431235426,0.4106008250784821
WINMATCH,21,EXCLUDE,100.0,132,0.20454545454545456,0.7045454545454546,0.3181818181818182,0.8787878787878788,0.32575757575757575,0.8181818181818182,0.25301627384960723,0.23117368742368744,0.3346275720765559
WINMATCH,21,WIN,0.0,176,0.19318181818181818,0.3181818181818182,0.7954545454545454,0.3806818181818182,0.7954545454545454,0.9204545454545454,0.48490109427609424,0.8207070707070708,0.7597130155723907
WINMATCH,21,WIN,1.0,176,0.1875,0.3181818181818182,0.7954545454545454,0.375,0.7954545454545454,0.9261363636363636,0.4796927609427609,0.8189709595959596,0.7553201283670035
WINMATCH,21,WIN,2.0,176,0.18181818181818182,0.3125,0.8011363636363636,0.3693181818181818,0.8011363636363636,0.9318181818181818,0.47453703703703703,0.8170244107744108,0.7508549031986532
WINMATCH,21,WIN,3.0,176,0.17613636363636365,0.3068181818181818,0.8011363636363636,0.36363636363636365,0.8011363636363636,0.9318181818181818,0.4698021885521886,0.8150778619528619,0.7467382154882155
WINMATCH,21,WIN,5.0,176,0.17613636363636365,0.3068181818181818,0.8011363636363636,0.36363636363636365,0.8011363636363636,0.9318181818181818,0.460016835016835,0.8101851851851852,0.7391427293771045
WINMATCH,21,WIN,7.5,176,0.1875,0.32954545454545453,0.8011363636363636,0.375,0.8011363636363636,0.9431818181818182,0.44933712121212116,0.8035563973063973,0.7285090488215489
WINMATCH,21,WIN,10.0,176,0.17613636363636365,0.32386363636363635,0.8068181818181818,0.36363636363636365,0.8068181818181818,0.9545454545454546,0.4377630471380472,0.7971380471380471,0.7175925925925927
WINMATCH,21,WIN,15.0,176,0.16477272727272727,0.3181818181818182,0.8125,0.3522727272727273,0.8125,0.9659090909090909,0.41461489898989895,0.7861426767676768,0.6966934974747475
WINMATCH,21,WIN,20.0,176,0.14204545454545456,0.30113636363636365,0.7897727272727273,0.3409090909090909,0.8011363636363636,0.9488636363636364,0.3962015993265993,0.7785143097643097,0.6751170559764309
WINMATCH,21,WIN,25.0,176,0.1534090909090909,0.3068181818181818,0.7784090909090909,0.3465909090909091,0.8068181818181818,0.9318181818181818,0.37684132996632996,0.7704650673400674,0.6555463489057239
WINMATCH,21,WIN,30.0,176,0.1534090909090909,0.30113636363636365,0.7784090909090909,0.3409090909090909,0.8125,0.9261363636363636,0.3573232323232323,0.762310606060606,0.6384943181818182
WINMATCH,21,WIN,40.0,176,0.1590909090909091,0.3125,0.7897727272727273,0.32954545454545453,0.8295454545454546,0.9431818181818182,0.32817760942760943,0.7463173400673401,0.6045349326599326
WINMATCH,21,WIN,50.0,176,0.13636363636363635,0.2784090909090909,0.8011363636363636,0.2897727272727273,0.8465909090909091,0.9431818181818182,0.3020570286195286,0.7333754208754208,0.5701744002525253
WINMATCH,21,WIN,75.0,176,0.10795454545454546,0.18181818181818182,0.8181818181818182,0.23295454545454544,0.8693181818181818,0.8920454545454546,0.2585753367003367,0.7080702861952862,0.4990793350168351
WINMATCH,21,WIN,100.0,176,0.07386363636363637,0.10795454545454546,0.8125,0.1875,0.8636363636363636,0.8465909090909091,0.2235900673400673,0.6855534511784511,0.4397161721380472
WINMATCH,63,LOSS,0.0,59,0.05084745762711865,0.8305084745762712,0.05084745762711865,1.0,0.05084745762711865,0.8305084745762712,0.4629629629629629,0.25470809792843696,0.5976930320150659
WINMATCH,63,LOSS,1.0,59,0.05084745762711865,0.8305084745762712,0.05084745762711865,1.0,0.05084745762711865,0.8305084745762712,0.45856873822975514,0.25392341494036413,0.5929064657878218
WINMATCH,63,LOSS,2.0,59,0.05084745762711865,0.847457627118644,0.05084745762711865,1.0,0.05084745762711865,0.847457627118644,0.4538606403013183,0.2521971123666039,0.5889438166980541
WINMATCH,63,LOSS,3.0,59,0.05084745762711865,0.8305084745762712,0.05084745762711865,1.0,0.05084745762711865,0.8305084745762712,0.4491525423728814,0.2496861268047709,0.5845103578154426
WINMATCH,63,LOSS,5.0,59,0.06779661016949153,0.847457627118644,0.06779661016949153,1.0,0.06779661016949153,0.847457627118644,0.4409918392969239,0.2462335216572505,0.5759180790960452
WINMATCH,63,LOSS,7.5,59,0.0847457627118644,0.847457627118644,0.0847457627118644,1.0,0.0847457627118644,0.847457627118644,0.43110483364720653,0.24074074074074076,0.5657564344005023
WINMATCH,63,LOSS,10.0,59,0.1016949152542373,0.847457627118644,0.1016949152542373,1.0,0.1016949152542373,0.847457627118644,0.4190207156308851,0.23320778405524167,0.5555947897049592
WINMATCH,63,LOSS,15.0,59,0.1016949152542373,0.8813559322033898,0.1016949152542373,1.0,0.1016949152542373,0.8813559322033898,0.3972065285624608,0.2219083490269931,0.5356246076585061
WINMATCH,63,LOSS,20.0,59,0.1016949152542373,0.8813559322033898,0.1016949152542373,1.0,0.1016949152542373,0.8813559322033898,0.3794726930320151,0.2134337727558067,0.5143596986817326
WINMATCH,63,LOSS,25.0,59,0.11864406779661017,0.864406779661017,0.11864406779661017,1.0,0.11864406779661017,0.864406779661017,0.35546139359698675,0.20668549905838043,0.494428750784683
WINMATCH,63,LOSS,30.0,59,0.1016949152542373,0.8813559322033898,0.1016949152542373,1.0,0.1016949152542373,0.8813559322033898,0.3369428750784683,0.19711236660389206,0.477165725047081
WINMATCH,63,LOSS,40.0,59,0.1016949152542373,0.8983050847457628,0.1016949152542373,1.0,0.1016949152542373,0.8983050847457628,0.31026365348399243,0.18141870684243566,0.4431693345888261
WINMATCH,63,LOSS,50.0,59,0.1016949152542373,0.8983050847457628,0.1016949152542373,1.0,0.1016949152542373,0.8983050847457628,0.2861738857501569,0.1677652228499686,0.40927102950408034
WINMATCH,63,LOSS,75.0,59,0.1016949152542373,0.8305084745762712,0.11864406779661017,0.9830508474576272,0.11864406779661017,0.847457627118644,0.23995605775266793,0.14139987445072189,0.33680555555555564
WINMATCH,63,LOSS,100.0,59,0.1694915254237288,0.7627118644067796,0.1864406779661017,0.9491525423728814,0.1864406779661017,0.7796610169491526,0.20605775266792217,0.12005649717514123,0.27922944130571253
WINMATCH,63,EXCLUDE,0.0,44,0.4090909090909091,0.8636363636363636,0.4318181818181818,0.9545454545454546,0.4318181818181818,0.8863636363636364,0.5620791245791246,0.5300775613275612,0.7467810895237808
WINMATCH,63,EXCLUDE,1.0,44,0.38636363636363635,0.8409090909090909,0.4318181818181818,0.9318181818181818,0.4318181818181818,0.8863636363636364,0.5568181818181818,0.5286345598845599,0.7415429640879414
WINMATCH,63,EXCLUDE,2.0,44,0.3409090909090909,0.8181818181818182,0.4318181818181818,0.9090909090909091,0.4318181818181818,0.9090909090909091,0.5513468013468013,0.5244137806637806,0.7363902261531571
WINMATCH,63,EXCLUDE,3.0,44,0.3409090909090909,0.8181818181818182,0.4318181818181818,0.9090909090909091,0.4318181818181818,0.9090909090909091,0.5456649831649831,0.5164446664446664,0.7304145884308927
WINMATCH,63,EXCLUDE,5.0,44,0.3181818181818182,0.8181818181818182,0.4090909090909091,0.9090909090909091,0.4090909090909091,0.9090909090909091,0.5351430976430975,0.5047653735153733,0.7192301028117494
WINMATCH,63,EXCLUDE,7.5,44,0.3409090909090909,0.8409090909090909,0.4090909090909091,0.9318181818181818,0.4090909090909091,0.9090909090909091,0.5239898989898989,0.48605144855144855,0.7056678228045669
WINMATCH,63,EXCLUDE,10.0,44,0.3409090909090909,0.8636363636363636,0.38636363636363635,0.9545454545454546,0.38636363636363635,0.9090909090909091,0.510311447811448,0.46183746808746806,0.6917445558125219
WINMATCH,63,EXCLUDE,15.0,44,0.29545454545454547,0.8636363636363636,0.38636363636363635,0.9090909090909091,0.38636363636363635,0.9545454545454546,0.4835858585858587,0.42944971694971695,0.6662141962929069
WINMATCH,63,EXCLUDE,20.0,44,0.3181818181818182,0.8636363636363636,0.4090909090909091,0.9090909090909091,0.4090909090909091,0.9545454545454546,0.46380471380471383,0.4107128982128982,0.6385197139585571
WINMATCH,63,EXCLUDE,25.0,44,0.3181818181818182,0.8181818181818182,0.4090909090909091,0.9090909090909091,0.4090909090909091,0.9090909090909091,0.4339225589225589,0.3976634476634477,0.6113176539135435
WINMATCH,63,EXCLUDE,30.0,44,0.29545454545454547,0.8636363636363636,0.38636363636363635,0.9090909090909091,0.38636363636363635,0.9545454545454546,0.41287878787878785,0.3790410977910978,0.5892657026465122
WINMATCH,63,EXCLUDE,40.0,44,0.20454545454545456,0.8181818181818182,0.3409090909090909,0.8636363636363636,0.3409090909090909,0.9545454545454546,0.3794191919191919,0.3485458985458985,0.5431664503847162
WINMATCH,63,EXCLUDE,50.0,44,0.1590909090909091,0.8636363636363636,0.2727272727272727,0.8863636363636364,0.2727272727272727,0.9772727272727273,0.3514309764309765,0.32232281607281604,0.49963530590404653
WINMATCH,63,EXCLUDE,75.0,44,0.18181818181818182,0.7954545454545454,0.29545454545454547,0.8863636363636364,0.29545454545454547,0.9090909090909091,0.2975589225589226,0.27172202797202794,0.40939076442418526
WINMATCH,63,EXCLUDE,100.0,44,0.1590909090909091,0.6818181818181818,0.3181818181818182,0.8409090909090909,0.3181818181818182,0.8409090909090909,0.2561026936026936,0.2313450438450438,0.33485638133314294
WINMATCH,63,WIN,0.0,59,0.1864406779661017,0.3050847457627119,0.7966101694915254,0.3728813559322034,0.7966101694915254,0.9152542372881356,0.482736974262398,0.8177966101694916,0.760828625235405
WINMATCH,63,WIN,1.0,59,0.1694915254237288,0.288135593220339,0.7966101694915254,0.3559322033898305,0.7966101694915254,0.9152542372881356,0.4783427495291902,0.8170119271814186,0.7560420590081607
WINMATCH,63,WIN,2.0,59,0.1694915254237288,0.288135593220339,0.8135593220338984,0.3559322033898305,0.8135593220338984,0.9322033898305084,0.47363465160075324,0.8152856246076584,0.7520794099183932
WINMATCH,63,WIN,3.0,59,0.15254237288135594,0.2711864406779661,0.8135593220338984,0.3389830508474576,0.8135593220338984,0.9322033898305084,0.46892655367231634,0.8127746390458254,0.7476459510357815
WINMATCH,63,WIN,5.0,59,0.15254237288135594,0.2711864406779661,0.8135593220338984,0.3389830508474576,0.8135593220338984,0.9322033898305084,0.460765850596359,0.809322033898305,0.7390536723163843
WINMATCH,63,WIN,7.5,59,0.1864406779661017,0.3050847457627119,0.8135593220338984,0.3728813559322034,0.8135593220338984,0.9322033898305084,0.45087884494664154,0.8038292529817953,0.7288920276208413
WINMATCH,63,WIN,10.0,59,0.15254237288135594,0.3050847457627119,0.7966101694915254,0.3559322033898305,0.7966101694915254,0.9491525423728814,0.43879472693032023,0.7962962962962963,0.7187303829252982
WINMATCH,63,WIN,15.0,59,0.1694915254237288,0.3220338983050847,0.8135593220338984,0.3559322033898305,0.8135593220338984,0.9661016949152542,0.4169805398618958,0.7849968612680476,0.698760200878845
WINMATCH,63,WIN,20.0,59,0.15254237288135594,0.3050847457627119,0.7796610169491526,0.3389830508474576,0.8135593220338984,0.9322033898305084,0.39924670433145004,0.7765222849968613,0.6774952919020716
WINMATCH,63,WIN,25.0,59,0.15254237288135594,0.288135593220339,0.7796610169491526,0.3389830508474576,0.8135593220338984,0.9152542372881356,0.3752354048964219,0.7697740112994351,0.657564344005022
WINMATCH,63,WIN,30.0,59,0.13559322033898305,0.3050847457627119,0.7627118644067796,0.3389830508474576,0.7966101694915254,0.9322033898305084,0.3567168863779033,0.7602008788449468,0.6403013182674199
WINMATCH,63,WIN,40.0,59,0.15254237288135594,0.3220338983050847,0.7796610169491526,0.3389830508474576,0.8135593220338984,0.9491525423728814,0.3300376647834275,0.7445072190834904,0.6063049278091651
WINMATCH,63,WIN,50.0,59,0.11864406779661017,0.288135593220339,0.7796610169491526,0.288135593220339,0.8305084745762712,0.9491525423728814,0.3059478970495919,0.7308537350910234,0.5724066227244193
WINMATCH,63,WIN,75.0,59,0.1016949152542373,0.1864406779661017,0.8135593220338984,0.23728813559322035,0.864406779661017,0.8983050847457628,0.25973006905210294,0.7044883866917768,0.4999411487758944
WINMATCH,63,WIN,100.0,59,0.0847457627118644,0.13559322033898305,0.8135593220338984,0.2033898305084746,0.864406779661017,0.864406779661017,0.22583176396735719,0.683145009416196,0.4423650345260514
WINMATCH,126,LOSS,0.0,30,0.03333333333333333,0.8333333333333334,0.03333333333333333,1.0,0.03333333333333333,0.8333333333333334,0.46882716049382717,0.2561728395061728,0.5973765432098764
WINMATCH,126,LOSS,1.0,30,0.03333333333333333,0.8333333333333334,0.03333333333333333,1.0,0.03333333333333333,0.8333333333333334,0.46574074074074073,0.25493827160493826,0.5934413580246912
WINMATCH,126,LOSS,2.0,30,0.03333333333333333,0.8666666666666667,0.03333333333333333,1.0,0.03333333333333333,0.8666666666666667,0.4608024691358025,0.25308641975308643,0.5891203703703703
WINMATCH,126,LOSS,3.0,30,0.03333333333333333,0.8333333333333334,0.03333333333333333,1.0,0.03333333333333333,0.8333333333333334,0.4555555555555555,0.25000000000000006,0.5844907407407407
WINMATCH,126,LOSS,5.0,30,0.03333333333333333,0.8666666666666667,0.03333333333333333,1.0,0.03333333333333333,0.8666666666666667,0.44598765432098764,0.24598765432098768,0.5776234567901234
WINMATCH,126,LOSS,7.5,30,0.06666666666666667,0.8666666666666667,0.06666666666666667,1.0,0.06666666666666667,0.8666666666666667,0.43456790123456784,0.24228395061728397,0.5670524691358024
WINMATCH,126,LOSS,10.0,30,0.06666666666666667,0.8666666666666667,0.06666666666666667,1.0,0.06666666666666667,0.8666666666666667,0.42345679012345666,0.23456790123456792,0.556712962962963
WINMATCH,126,LOSS,15.0,30,0.06666666666666667,0.9,0.06666666666666667,1.0,0.06666666666666667,0.9,0.4018518518518519,0.22376543209876543,0.5376543209876543
WINMATCH,126,LOSS,20.0,30,0.1,0.9,0.1,1.0,0.1,0.9,0.38086419753086415,0.21419753086419752,0.5146604938271605
WINMATCH,126,LOSS,25.0,30,0.1,0.9,0.1,1.0,0.1,0.9,0.35648148148148157,0.20833333333333337,0.49429012345679
WINMATCH,126,LOSS,30.0,30,0.1,0.9,0.1,1.0,0.1,0.9,0.3391975308641975,0.19907407407407407,0.4774691358024692
WINMATCH,126,LOSS,40.0,30,0.1,0.9,0.1,1.0,0.1,0.9,0.31172839506172845,0.18240740740740738,0.4430941358024691
WINMATCH,126,LOSS,50.0,30,0.1,0.9,0.1,1.0,0.1,0.9,0.2859567901234568,0.1697530864197531,0.41161265432098765
WINMATCH,126,LOSS,75.0,30,0.1,0.8,0.13333333333333333,0.9666666666666667,0.13333333333333333,0.8333333333333334,0.2361111111111111,0.14290123456790121,0.33846450617283946
WINMATCH,126,LOSS,100.0,30,0.2,0.7666666666666667,0.23333333333333334,0.9333333333333333,0.23333333333333334,0.8,0.1950617283950617,0.12067901234567897,0.2772376543209877
WINMATCH,126,EXCLUDE,0.0,22,0.36363636363636365,0.8181818181818182,0.4090909090909091,0.9090909090909091,0.4090909090909091,0.8636363636363636,0.5753367003367004,0.5438644688644687,0.7564712187557014
WINMATCH,126,EXCLUDE,1.0,22,0.36363636363636365,0.8181818181818182,0.4090909090909091,0.9090909090909091,0.4090909090909091,0.8636363636363636,0.5715488215488216,0.541609779109779,0.7521441299552244
WINMATCH,126,EXCLUDE,2.0,22,0.3181818181818182,0.8181818181818182,0.4090909090909091,0.9090909090909091,0.4090909090909091,0.9090909090909091,0.5652356902356902,0.5379120879120879,0.7463812060420006
WINMATCH,126,EXCLUDE,3.0,22,0.3181818181818182,0.8181818181818182,0.4090909090909091,0.9090909090909091,0.4090909090909091,0.9090909090909091,0.5593434343434343,0.5284132534132534,0.7401189827164338
WINMATCH,126,EXCLUDE,5.0,22,0.2727272727272727,0.8181818181818182,0.36363636363636365,0.9090909090909091,0.36363636363636365,0.9090909090909091,0.5462962962962963,0.5149031524031524,0.7311657573089356
WINMATCH,126,EXCLUDE,7.5,22,0.3181818181818182,0.8636363636363636,0.36363636363636365,0.9545454545454546,0.36363636363636365,0.9090909090909091,0.5340909090909091,0.5022047397047397,0.7172632343640589
WINMATCH,126,EXCLUDE,10.0,22,0.2727272727272727,0.9090909090909091,0.3181818181818182,0.9545454545454546,0.3181818181818182,0.9545454545454546,0.5223063973063972,0.47616550116550105,0.7024475677024401
WINMATCH,126,EXCLUDE,15.0,22,0.2727272727272727,0.8636363636363636,0.36363636363636365,0.9090909090909091,0.36363636363636365,0.9545454545454546,0.49579124579124584,0.44624403374403365,0.6774154183730645
WINMATCH,126,EXCLUDE,20.0,22,0.2727272727272727,0.8181818181818182,0.4090909090909091,0.8636363636363636,0.4090909090909091,0.9545454545454546,0.47095959595959597,0.4258214008214008,0.6476987876912914
WINMATCH,126,EXCLUDE,25.0,22,0.3181818181818182,0.8636363636363636,0.4090909090909091,0.9090909090909091,0.4090909090909091,0.9545454545454546,0.4393939393939395,0.4141872016872016,0.6193918507917758
WINMATCH,126,EXCLUDE,30.0,22,0.3181818181818182,0.8636363636363636,0.4090909090909091,0.9090909090909091,0.4090909090909091,0.9545454545454546,0.4200336700336701,0.3955738705738705,0.597396828281386
WINMATCH,126,EXCLUDE,40.0,22,0.18181818181818182,0.8181818181818182,0.3181818181818182,0.8636363636363636,0.3181818181818182,0.9545454545454546,0.3855218855218856,0.3624153624153624,0.5506020213197874
WINMATCH,126,EXCLUDE,50.0,22,0.13636363636363635,0.8636363636363636,0.2727272727272727,0.8636363636363636,0.2727272727272727,1.0,0.35437710437710435,0.33787323787323786,0.5097570037131507
WINMATCH,126,EXCLUDE,75.0,22,0.22727272727272727,0.7727272727272727,0.36363636363636365,0.8636363636363636,0.36363636363636365,0.9090909090909091,0.29545454545454547,0.28608752358752354,0.4173314677437617
WINMATCH,126,EXCLUDE,100.0,22,0.18181818181818182,0.6363636363636364,0.4090909090909091,0.7727272727272727,0.4090909090909091,0.8636363636363636,0.24579124579124575,0.24267121767121766,0.3363848378840883
WINMATCH,126,WIN,0.0,30,0.2,0.3,0.8,0.36666666666666664,0.8,0.9,0.49475308641975313,0.8209876543209877,0.7626543209876544
WINMATCH,126,WIN,1.0,30,0.16666666666666666,0.26666666666666666,0.8,0.3333333333333333,0.8,0.9,0.49166666666666664,0.8197530864197532,0.7587191358024693
WINMATCH,126,WIN,2.0,30,0.16666666666666666,0.26666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.9333333333333333,0.4867283950617284,0.8179012345679013,0.7543981481481482
WINMATCH,126,WIN,3.0,30,0.16666666666666666,0.26666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.9333333333333333,0.48148148148148134,0.8148148148148148,0.7497685185185186
WINMATCH,126,WIN,5.0,30,0.16666666666666666,0.26666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.9333333333333333,0.4719135802469136,0.8108024691358026,0.7429012345679012
WINMATCH,126,WIN,7.5,30,0.2,0.3,0.8333333333333334,0.36666666666666664,0.8333333333333334,0.9333333333333333,0.46049382716049375,0.8070987654320987,0.7323302469135803
WINMATCH,126,WIN,10.0,30,0.16666666666666666,0.3333333333333333,0.8,0.36666666666666664,0.8,0.9666666666666667,0.4493827160493826,0.7993827160493827,0.7219907407407409
WINMATCH,126,WIN,15.0,30,0.16666666666666666,0.3,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.9666666666666667,0.42777777777777787,0.7885802469135802,0.7029320987654322
WINMATCH,126,WIN,20.0,30,0.16666666666666666,0.3,0.8,0.3333333333333333,0.8333333333333334,0.9333333333333333,0.40679012345679005,0.7790123456790123,0.6799382716049381
WINMATCH,126,WIN,25.0,30,0.16666666666666666,0.3,0.8,0.3333333333333333,0.8333333333333334,0.9333333333333333,0.3824074074074075,0.7731481481481481,0.6595679012345677
WINMATCH,126,WIN,30.0,30,0.13333333333333333,0.3,0.7666666666666667,0.3333333333333333,0.8,0.9333333333333333,0.3651234567901235,0.763888888888889,0.6427469135802469
WINMATCH,126,WIN,40.0,30,0.1,0.26666666666666666,0.7666666666666667,0.3,0.8,0.9333333333333333,0.3376543209876543,0.7472222222222222,0.6083719135802471
WINMATCH,126,WIN,50.0,30,0.13333333333333333,0.3,0.7666666666666667,0.3,0.8333333333333334,0.9333333333333333,0.3118827160493827,0.7345679012345678,0.5768904320987654
WINMATCH,126,WIN,75.0,30,0.13333333333333333,0.2,0.8,0.26666666666666666,0.8666666666666667,0.8666666666666667,0.26203703703703707,0.7077160493827158,0.5037422839506174
WINMATCH,126,WIN,100.0,30,0.13333333333333333,0.16666666666666666,0.8333333333333334,0.23333333333333334,0.9,0.8666666666666667,0.22098765432098766,0.6854938271604939,0.4425154320987655
