panel,series,window,n,PW_SB,PW_CB,HHJ,VMATCH,M,m_hat,hhj_sub,hac_sd,vm_sd,vm_spread,vm_lo,vm_hi,vm_identified,ratio_63_over_PW_CB,b_max,cell_N,cell_H,PW_SB_q1,PW_CB_q1,HHJ_q1,VMATCH_q1,PW_SB_q3,PW_CB_q3,HHJ_q3,VMATCH_q3,npairs
SMALL663,S_DIFF_pair,FULL,3938,1.1085494404532095,1.2689723330613158,5.020212690699748,21.0,,,,,,,,,,,,16.0,189.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,2.8006031807413967,3.20589034873484,5.020212690699748,42.0,,,,,,,,,,,,16.0,252.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,2.5963080336678854,2.9720307841952636,5.020212690699748,8.0,,,,,,,,,,,,20.0,21.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,1.0,1.0,5.020212690699748,63.0,,,,,,,,,,,,20.0,42.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,2.393293687684424,2.739637370905346,5.020212690699748,21.0,,,,,,,,,,,,20.0,63.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,2.0597563951281828,2.3578324816935394,5.020212690699748,3.0,,,,,,,,,,,,20.0,189.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,2.6972616650802803,3.087593843910512,12.55053172674937,84.0,,,,,,,,,,,,20.0,252.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,6.467014696339233,7.402883829701231,5.020212690699748,8.0,,,,,,,,,,,,25.0,21.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,1.0,1.0,5.020212690699748,84.0,,,,,,,,,,,,25.0,42.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,2.8557105355663226,3.2689725226723727,5.020212690699748,5.0,,,,,,,,,,,,25.0,63.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,1.623227794426433,1.85813197518837,5.020212690699748,3.0,,,,,,,,,,,,25.0,126.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,2.384337159724168,2.7293847057854133,12.55053172674937,2.0,,,,,,,,,,,,25.0,189.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,3.959111996063809,4.532051889757993,5.020212690699748,8.0,,,,,,,,,,,,25.0,252.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,4.64581210514246,5.318127284983252,5.020212690699748,42.0,,,,,,,,,,,,30.0,21.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,1.0911589479478596,1.2490651886054247,5.020212690699748,3.0,,,,,,,,,,,,30.0,42.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,2.514215306551306,2.8780580702548715,5.020212690699748,13.0,,,,,,,,,,,,30.0,63.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,3.7451374715321237,4.287112203982996,5.020212690699748,13.0,,,,,,,,,,,,30.0,126.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,2.092028714194466,2.3947750649689383,5.020212690699748,21.0,,,,,,,,,,,,30.0,189.0,,,,,,,,,
SMALL663,S_DIFF_pair,FULL,3938,3.5774923285631512,4.0952064211315236,5.020212690699748,3.0,,,,,,,,,,,,30.0,252.0,,,,,,,,,
SMALL663,S_DIFF,FULL,3938,2.0929791661795902,2.3958630608931744,5.020212690699748,13.0,,,,,,,,,,,,,,1.366815344284338,1.5646129915427176,5.020212690699748,5.0,2.872846570187812,3.288588385564479,5.020212690699748,38.0,35.0
SMALL663,S_DIFF_pair,IS,1502,1.0,1.0,4.509858072922596,252.0,,,,,,,,,,,,10.0,21.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.5818220137060583,1.8107341882737167,4.509858072922596,2.0,,,,,,,,,,,,10.0,42.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.2559768713274164,1.437734612926067,4.509858072922596,8.0,,,,,,,,,,,,10.0,63.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,2.648939128785288,3.0322783483773343,4.509858072922596,2.0,,,,,,,,,,,,10.0,126.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.0,1.0,4.509858072922596,5.0,,,,,,,,,,,,10.0,189.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.0,1.0,4.509858072922596,5.0,,,,,,,,,,,,10.0,252.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.0,1.0,4.509858072922596,13.0,,,,,,,,,,,,12.0,21.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.923829840888467,2.2022354191141384,4.509858072922596,3.0,,,,,,,,,,,,12.0,42.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.0,1.0,4.509858072922596,1.0,,,,,,,,,,,,12.0,63.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,3.451109236431721,3.9505338955507447,4.509858072922596,2.0,,,,,,,,,,,,12.0,126.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.0,1.0,4.509858072922596,21.0,,,,,,,,,,,,12.0,189.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.1668327814062365,1.3356901035538373,4.509858072922596,504.0,,,,,,,,,,,,12.0,252.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.0,1.0291068897205065,4.509858072922596,5.0,,,,,,,,,,,,16.0,21.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,2.463218772279397,2.8196816111529577,4.509858072922596,34.0,,,,,,,,,,,,16.0,42.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.0,1.0,4.509858072922596,3.0,,,,,,,,,,,,16.0,63.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,3.427226230215661,3.923194678180231,4.509858072922596,5.0,,,,,,,,,,,,16.0,126.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.1900057134517124,1.3622164889080142,4.509858072922596,3.0,,,,,,,,,,,,16.0,189.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.6227293864850845,1.8575614405193066,4.509858072922596,378.0,,,,,,,,,,,,16.0,252.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.0,1.0,4.509858072922596,84.0,,,,,,,,,,,,20.0,21.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.9538124638971222,2.236556954701253,4.509858072922596,2.0,,,,,,,,,,,,20.0,42.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.0,1.0,4.509858072922596,8.0,,,,,,,,,,,,20.0,63.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.0,1.0,4.509858072922596,5.0,,,,,,,,,,,,20.0,189.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.0,1.0,4.509858072922596,3.0,,,,,,,,,,,,20.0,252.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.616626658837461,1.8505755612626478,4.509858072922596,2.0,,,,,,,,,,,,25.0,21.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,2.4252690026801096,2.7762399693910362,4.509858072922596,42.0,,,,,,,,,,,,25.0,42.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.0,1.0,4.509858072922596,2.0,,,,,,,,,,,,25.0,63.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.0,1.0149773395839676,4.509858072922596,3.0,,,,,,,,,,,,25.0,126.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.4241090202100428,1.6301978783831068,4.509858072922596,8.0,,,,,,,,,,,,25.0,189.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.0,1.0,4.509858072922596,3.0,,,,,,,,,,,,25.0,252.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.8425437284029955,2.1091860484302267,4.509858072922596,34.0,,,,,,,,,,,,30.0,21.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,2.206331910470317,2.5256195617152746,4.509858072922596,2.0,,,,,,,,,,,,30.0,42.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.0,1.0,4.509858072922596,2.0,,,,,,,,,,,,30.0,63.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,2.4597104309514215,2.8156655628670864,4.509858072922596,13.0,,,,,,,,,,,,30.0,126.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.0039352013491691,1.1492189235850405,4.509858072922596,8.0,,,,,,,,,,,,30.0,189.0,,,,,,,,,
SMALL663,S_DIFF_pair,IS,1502,1.3199611561278524,1.510978335036715,4.509858072922596,3.0,,,,,,,,,,,,30.0,252.0,,,,,,,,,
SMALL663,S_DIFF,IS,1502,1.1668327814062365,1.3356901035538373,4.509858072922596,5.0,,,,,,,,,,,,,,1.0,1.0,4.509858072922596,2.5,1.8831867846457313,2.1557107337721826,4.509858072922596,13.0,35.0
SPY,S_RAW,FULL,4447,18.924221654759037,21.662826057438853,12.721484489750738,8.0,18.0,9.0,5.0,0.01448428313284057,0.014536477180458567,1.872333281597871,2.0,42.0,True,2.9082078133737435,201.0,,,,,,,,,,,
SPY,S_RAW,IS,2007,3.3010020033766594,3.778704007962344,4.656719496001628,1.0,2.0,1.0,2.0,0.020942016958541792,0.0210138165509269,1.7732034489717001,1.0,42.0,True,16.672382877105154,135.0,,,,,,,,,,,
SPY,S_PSI,FULL,4447,5.6551498947686865,6.473530628315693,12.721484489750738,8.0,18.0,9.0,5.0,0.014313301115335169,0.014387619201629474,1.8761042995422983,2.0,42.0,True,9.731938198366349,201.0,,,,,,,,,,,
SPY,S_PSI,IS,2007,3.020733269386159,3.457876396421026,4.656719496001628,1.0,2.0,1.0,2.0,0.020773565184715972,0.020879038551826396,1.8120285485975638,1.0,42.0,True,18.219274715893928,135.0,,,,,,,,,,,
