sel,screen,panel,book,cost,pick,arm,picked,n_admitted,n_arms,argmax_admitted,moved,unscreened_pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,v1_OOS_Sharpe,v1_OOS_CAGR,v1_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,beat_ctl,beat_v1,beat_spy,pass4a,pass4b,fail4b,in_paired
K_CAGR,S1,broad,EWall,25.0,vol60-dg,vol60-dg,True,1,17,False,True,control,0.11769385576362001,1.1020383628219215,-0.18709252316824732,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,True,True,True,-,True
K_CAGR,S2,broad,EWall,25.0,vol60-dg,vol60-dg,True,2,17,False,True,control,0.11769385576362001,1.1020383628219215,-0.18709252316824732,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,True,True,True,-,True
K_Sharpe,S0,broad,TOP20,10.0,ebud-0.10,ebud-0.10,True,17,17,True,False,ebud-0.10,0.12228211061770566,0.8535342288080167,-0.2288828170330488,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,"H2,OOS,DD",True
K_Sharpe,S1,broad,TOP20,10.0,ebud-0.10,ebud-0.10,True,12,17,True,False,ebud-0.10,0.12228211061770566,0.8535342288080167,-0.2288828170330488,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,"H2,OOS,DD",True
K_Sharpe,S2,broad,TOP20,10.0,ebud-0.10,ebud-0.10,True,12,17,True,False,ebud-0.10,0.12228211061770566,0.8535342288080167,-0.2288828170330488,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,"H2,OOS,DD",True
K_Calmar,S0,broad,TOP20,10.0,ebud-0.10,ebud-0.10,True,17,17,True,False,ebud-0.10,0.12228211061770566,0.8535342288080167,-0.2288828170330488,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,"H2,OOS,DD",True
K_Calmar,S1,broad,TOP20,10.0,ebud-0.10,ebud-0.10,True,12,17,True,False,ebud-0.10,0.12228211061770566,0.8535342288080167,-0.2288828170330488,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,"H2,OOS,DD",True
K_Calmar,S2,broad,TOP20,10.0,ebud-0.10,ebud-0.10,True,12,17,True,False,ebud-0.10,0.12228211061770566,0.8535342288080167,-0.2288828170330488,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,"H2,OOS,DD",True
K_MaxDD,S0,broad,TOP20,10.0,ebud-0.10,ebud-0.10,True,17,17,True,False,ebud-0.10,0.12228211061770566,0.8535342288080167,-0.2288828170330488,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,"H2,OOS,DD",True
K_MaxDD,S1,broad,TOP20,10.0,ebud-0.10,ebud-0.10,True,12,17,True,False,ebud-0.10,0.12228211061770566,0.8535342288080167,-0.2288828170330488,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,"H2,OOS,DD",True
K_MaxDD,S2,broad,TOP20,10.0,ebud-0.10,ebud-0.10,True,12,17,True,False,ebud-0.10,0.12228211061770566,0.8535342288080167,-0.2288828170330488,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,"H2,OOS,DD",True
K_CAGR,S0,broad,TOP20,10.0,g200-rw,g200-rw,True,17,17,True,False,g200-rw,0.14302056202458124,0.9159129654787671,-0.24003217139106858,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,True,False,False,DD,True
K_CAGR,S1,broad,TOP20,10.0,g200-rw,g200-rw,True,12,17,True,False,g200-rw,0.14302056202458124,0.9159129654787671,-0.24003217139106858,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,True,False,False,DD,True
K_CAGR,S2,broad,TOP20,10.0,g200-rw,g200-rw,True,12,17,True,False,g200-rw,0.14302056202458124,0.9159129654787671,-0.24003217139106858,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,True,False,False,DD,True
K_Sharpe,S0,broad,TOP20,25.0,ebud-0.10,ebud-0.10,True,17,17,True,False,ebud-0.10,0.10539299399804758,0.7510865702437203,-0.23016855578352646,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,True,False,"H2,OOS,DD",True
K_Sharpe,S1,broad,TOP20,25.0,ebud-0.10,ebud-0.10,True,1,17,True,False,ebud-0.10,0.10539299399804758,0.7510865702437203,-0.23016855578352646,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,True,False,"H2,OOS,DD",True
K_Sharpe,S2,broad,TOP20,25.0,ebud-0.10,ebud-0.10,True,1,17,True,False,ebud-0.10,0.10539299399804758,0.7510865702437203,-0.23016855578352646,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,True,False,"H2,OOS,DD",True
K_Calmar,S0,broad,TOP20,25.0,ebud-0.10,ebud-0.10,True,17,17,True,False,ebud-0.10,0.10539299399804758,0.7510865702437203,-0.23016855578352646,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,True,False,"H2,OOS,DD",True
K_Calmar,S1,broad,TOP20,25.0,ebud-0.10,ebud-0.10,True,1,17,True,False,ebud-0.10,0.10539299399804758,0.7510865702437203,-0.23016855578352646,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,True,False,"H2,OOS,DD",True
K_Calmar,S2,broad,TOP20,25.0,ebud-0.10,ebud-0.10,True,1,17,True,False,ebud-0.10,0.10539299399804758,0.7510865702437203,-0.23016855578352646,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,True,False,"H2,OOS,DD",True
K_MaxDD,S0,broad,TOP20,25.0,ebud-0.10,ebud-0.10,True,17,17,True,False,ebud-0.10,0.10539299399804758,0.7510865702437203,-0.23016855578352646,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,True,False,"H2,OOS,DD",True
K_MaxDD,S1,broad,TOP20,25.0,ebud-0.10,ebud-0.10,True,1,17,True,False,ebud-0.10,0.10539299399804758,0.7510865702437203,-0.23016855578352646,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,True,False,"H2,OOS,DD",True
K_MaxDD,S2,broad,TOP20,25.0,ebud-0.10,ebud-0.10,True,1,17,True,False,ebud-0.10,0.10539299399804758,0.7510865702437203,-0.23016855578352646,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,True,False,"H2,OOS,DD",True
K_CAGR,S0,broad,TOP20,25.0,g200-rw,g200-rw,True,17,17,True,False,g200-rw,0.12006954898016953,0.7888497116196522,-0.2415272961150421,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,True,False,"H2,OOS,DD",True
K_CAGR,S1,broad,TOP20,25.0,ebud-0.10,ebud-0.10,True,1,17,False,True,g200-rw,0.10539299399804758,0.7510865702437203,-0.23016855578352646,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,True,False,"H2,OOS,DD",True
K_CAGR,S2,broad,TOP20,25.0,ebud-0.10,ebud-0.10,True,1,17,False,True,g200-rw,0.10539299399804758,0.7510865702437203,-0.23016855578352646,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,True,False,"H2,OOS,DD",True
K_Sharpe,S0,broad,V1u,10.0,ebud-0.20,ebud-0.20,True,17,17,True,False,ebud-0.20,0.028643756322064506,0.39907214268929586,-0.17941747934872254,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,CAGR",False
K_Sharpe,S1,broad,V1u,10.0,(none -> control),control,False,0,17,False,True,ebud-0.20,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_Sharpe,S2,broad,V1u,10.0,(none -> control),control,False,0,17,False,True,ebud-0.20,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_Calmar,S0,broad,V1u,10.0,g200-rw,g200-rw,True,17,17,True,False,g200-rw,0.061128162640717854,0.5902319040623647,-0.2119126361153264,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_Calmar,S1,broad,V1u,10.0,(none -> control),control,False,0,17,False,True,g200-rw,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_Calmar,S2,broad,V1u,10.0,(none -> control),control,False,0,17,False,True,g200-rw,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_MaxDD,S0,broad,V1u,10.0,ebud-0.10,ebud-0.10,True,17,17,True,False,ebud-0.10,0.014908381281825811,0.367498432341356,-0.09145361480942782,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,CAGR",False
K_MaxDD,S1,broad,V1u,10.0,(none -> control),control,False,0,17,False,True,ebud-0.10,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_MaxDD,S2,broad,V1u,10.0,(none -> control),control,False,0,17,False,True,ebud-0.10,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_CAGR,S0,broad,V1u,10.0,g200-rw,g200-rw,True,17,17,True,False,g200-rw,0.061128162640717854,0.5902319040623647,-0.2119126361153264,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_CAGR,S1,broad,V1u,10.0,(none -> control),control,False,0,17,False,True,g200-rw,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_CAGR,S2,broad,V1u,10.0,(none -> control),control,False,0,17,False,True,g200-rw,0.05825091721868203,0.5726795060813383,-0.23464470864180642,0.5726795060813383,0.05825091721868203,-0.23464470864180642,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_Sharpe,S0,broad,V1u,25.0,ebud-0.10,ebud-0.10,True,17,17,True,False,ebud-0.10,-0.000919943279876767,5.113546624357708e-05,-0.11335965255625091,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,CAGR",False
K_Sharpe,S1,broad,V1u,25.0,(none -> control),control,False,0,17,False,True,ebud-0.10,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_Sharpe,S2,broad,V1u,25.0,(none -> control),control,False,0,17,False,True,ebud-0.10,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_Calmar,S0,broad,V1u,25.0,g200-rw,g200-rw,True,17,17,True,False,g200-rw,0.01272947393026791,0.16941174931586253,-0.26721084947028584,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_Calmar,S1,broad,V1u,25.0,(none -> control),control,False,0,17,False,True,g200-rw,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_Calmar,S2,broad,V1u,25.0,(none -> control),control,False,0,17,False,True,g200-rw,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_MaxDD,S0,broad,V1u,25.0,ebud-0.10,ebud-0.10,True,17,17,True,False,ebud-0.10,-0.000919943279876767,5.113546624357708e-05,-0.11335965255625091,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,CAGR",False
K_MaxDD,S1,broad,V1u,25.0,(none -> control),control,False,0,17,False,True,ebud-0.10,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_MaxDD,S2,broad,V1u,25.0,(none -> control),control,False,0,17,False,True,ebud-0.10,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_CAGR,S0,broad,V1u,25.0,g200-rw,g200-rw,True,17,17,True,False,g200-rw,0.01272947393026791,0.16941174931586253,-0.26721084947028584,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_CAGR,S1,broad,V1u,25.0,(none -> control),control,False,0,17,False,True,g200-rw,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False
K_CAGR,S2,broad,V1u,25.0,(none -> control),control,False,0,17,False,True,g200-rw,0.01003251284669271,0.14599987578246443,-0.28896691802049135,0.14599987578246443,0.01003251284669271,-0.28896691802049135,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False
