panel,L,ruler,pick,cost,CAGR,Sharpe,MaxDD,H1,H2,KEEP_4a_oos,KEEP_4b_oos
B136,10,marginal,b0.03g0.50,0,0.05372764835624988,1.1328053382110252,-0.08221546096968513,1.3183229686946178,0.9156388637183475,False,False
B136,10,marginal,b0.03g0.50,10,0.05223856475356703,1.1028414065419778,-0.08242143912987199,1.293787843219461,0.8782321080237786,False,False
B136,10,marginal,b0.03g0.50,25,0.05000877395192482,1.0578516204334585,-0.08273037324142196,1.2569440978005917,0.822075130290862,False,False
B136,10,marginal,b0.03g0.50,50,0.046302658806729236,0.9827677976075397,-0.08324517508690821,1.1954387653078478,0.7283825174380612,False,False
B136,10,paired,b0.03g0.50,0,0.05372764835624988,1.1328053382110252,-0.08221546096968513,1.3183229686946178,0.9156388637183475,False,False
B136,10,paired,b0.03g0.50,10,0.05223856475356703,1.1028414065419778,-0.08242143912987199,1.293787843219461,0.8782321080237786,False,False
B136,10,paired,b0.03g0.50,25,0.05000877395192482,1.0578516204334585,-0.08273037324142196,1.2569440978005917,0.822075130290862,False,False
B136,10,paired,b0.03g0.50,50,0.046302658806729236,0.9827677976075397,-0.08324517508690821,1.1954387653078478,0.7283825174380612,False,False
B136,21,marginal,b0.03g0.50,0,0.05372764835624988,1.1328053382110252,-0.08221546096968513,1.3183229686946178,0.9156388637183475,False,False
B136,21,marginal,b0.03g0.50,10,0.05223856475356703,1.1028414065419778,-0.08242143912987199,1.293787843219461,0.8782321080237786,False,False
B136,21,marginal,b0.03g0.50,25,0.05000877395192482,1.0578516204334585,-0.08273037324142196,1.2569440978005917,0.822075130290862,False,False
B136,21,marginal,b0.03g0.50,50,0.046302658806729236,0.9827677976075397,-0.08324517508690821,1.1954387653078478,0.7283825174380612,False,False
B136,21,paired,b0.03g0.50,0,0.05372764835624988,1.1328053382110252,-0.08221546096968513,1.3183229686946178,0.9156388637183475,False,False
B136,21,paired,b0.03g0.50,10,0.05223856475356703,1.1028414065419778,-0.08242143912987199,1.293787843219461,0.8782321080237786,False,False
B136,21,paired,b0.03g0.50,25,0.05000877395192482,1.0578516204334585,-0.08273037324142196,1.2569440978005917,0.822075130290862,False,False
B136,21,paired,b0.03g0.50,50,0.046302658806729236,0.9827677976075397,-0.08324517508690821,1.1954387653078478,0.7283825174380612,False,False
B136,63,marginal,b0.03g0.50,0,0.05372764835624988,1.1328053382110252,-0.08221546096968513,1.3183229686946178,0.9156388637183475,False,False
B136,63,marginal,b0.03g0.50,10,0.05223856475356703,1.1028414065419778,-0.08242143912987199,1.293787843219461,0.8782321080237786,False,False
B136,63,marginal,b0.03g0.50,25,0.05000877395192482,1.0578516204334585,-0.08273037324142196,1.2569440978005917,0.822075130290862,False,False
B136,63,marginal,b0.03g0.50,50,0.046302658806729236,0.9827677976075397,-0.08324517508690821,1.1954387653078478,0.7283825174380612,False,False
B136,63,paired,b0.03g0.50,0,0.05372764835624988,1.1328053382110252,-0.08221546096968513,1.3183229686946178,0.9156388637183475,False,False
B136,63,paired,b0.03g0.50,10,0.05223856475356703,1.1028414065419778,-0.08242143912987199,1.293787843219461,0.8782321080237786,False,False
B136,63,paired,b0.03g0.50,25,0.05000877395192482,1.0578516204334585,-0.08273037324142196,1.2569440978005917,0.822075130290862,False,False
B136,63,paired,b0.03g0.50,50,0.046302658806729236,0.9827677976075397,-0.08324517508690821,1.1954387653078478,0.7283825174380612,False,False
B136,126,marginal,b0.03g0.50,0,0.05372764835624988,1.1328053382110252,-0.08221546096968513,1.3183229686946178,0.9156388637183475,False,False
B136,126,marginal,b0.03g0.50,10,0.05223856475356703,1.1028414065419778,-0.08242143912987199,1.293787843219461,0.8782321080237786,False,False
B136,126,marginal,b0.03g0.50,25,0.05000877395192482,1.0578516204334585,-0.08273037324142196,1.2569440978005917,0.822075130290862,False,False
B136,126,marginal,b0.03g0.50,50,0.046302658806729236,0.9827677976075397,-0.08324517508690821,1.1954387653078478,0.7283825174380612,False,False
B136,126,paired,b0.03g0.50,0,0.05372764835624988,1.1328053382110252,-0.08221546096968513,1.3183229686946178,0.9156388637183475,False,False
B136,126,paired,b0.03g0.50,10,0.05223856475356703,1.1028414065419778,-0.08242143912987199,1.293787843219461,0.8782321080237786,False,False
B136,126,paired,b0.03g0.50,25,0.05000877395192482,1.0578516204334585,-0.08273037324142196,1.2569440978005917,0.822075130290862,False,False
B136,126,paired,b0.03g0.50,50,0.046302658806729236,0.9827677976075397,-0.08324517508690821,1.1954387653078478,0.7283825174380612,False,False
SMALL,5,marginal,b0.08g0.50,0,0.028505343934472016,0.6121058886883588,-0.09748495587226103,1.0219736527745864,0.18775255285457826,True,False
SMALL,5,marginal,b0.08g0.50,10,0.027260231463182016,0.5867510029825476,-0.0990155212197632,0.9983170391594122,0.16065410704978256,True,False
SMALL,5,marginal,b0.08g0.50,25,0.025395321203782073,0.5487060469642929,-0.10130658786272206,0.962806408017219,0.12000912493076907,True,False
SMALL,5,marginal,b0.08g0.50,50,0.022294479163400105,0.4852722222192033,-0.10511231670645826,0.9035605318267153,0.052283888073572024,True,False
SMALL,5,paired,b0.08g0.50,0,0.028505343934472016,0.6121058886883588,-0.09748495587226103,1.0219736527745864,0.18775255285457826,True,False
SMALL,5,paired,b0.08g0.50,10,0.027260231463182016,0.5867510029825476,-0.0990155212197632,0.9983170391594122,0.16065410704978256,True,False
SMALL,5,paired,b0.08g0.50,25,0.025395321203782073,0.5487060469642929,-0.10130658786272206,0.962806408017219,0.12000912493076907,True,False
SMALL,5,paired,b0.08g0.50,50,0.022294479163400105,0.4852722222192033,-0.10511231670645826,0.9035605318267153,0.052283888073572024,True,False
SMALL,10,marginal,b0.08g0.50,0,0.028505343934472016,0.6121058886883588,-0.09748495587226103,1.0219736527745864,0.18775255285457826,True,False
SMALL,10,marginal,b0.08g0.50,10,0.027260231463182016,0.5867510029825476,-0.0990155212197632,0.9983170391594122,0.16065410704978256,True,False
SMALL,10,marginal,b0.08g0.50,25,0.025395321203782073,0.5487060469642929,-0.10130658786272206,0.962806408017219,0.12000912493076907,True,False
SMALL,10,marginal,b0.08g0.50,50,0.022294479163400105,0.4852722222192033,-0.10511231670645826,0.9035605318267153,0.052283888073572024,True,False
SMALL,10,paired,b0.08g0.50,0,0.028505343934472016,0.6121058886883588,-0.09748495587226103,1.0219736527745864,0.18775255285457826,True,False
SMALL,10,paired,b0.08g0.50,10,0.027260231463182016,0.5867510029825476,-0.0990155212197632,0.9983170391594122,0.16065410704978256,True,False
SMALL,10,paired,b0.08g0.50,25,0.025395321203782073,0.5487060469642929,-0.10130658786272206,0.962806408017219,0.12000912493076907,True,False
SMALL,10,paired,b0.08g0.50,50,0.022294479163400105,0.4852722222192033,-0.10511231670645826,0.9035605318267153,0.052283888073572024,True,False
SMALL,21,marginal,b0.08g0.50,0,0.028505343934472016,0.6121058886883588,-0.09748495587226103,1.0219736527745864,0.18775255285457826,True,False
SMALL,21,marginal,b0.08g0.50,10,0.027260231463182016,0.5867510029825476,-0.0990155212197632,0.9983170391594122,0.16065410704978256,True,False
SMALL,21,marginal,b0.08g0.50,25,0.025395321203782073,0.5487060469642929,-0.10130658786272206,0.962806408017219,0.12000912493076907,True,False
SMALL,21,marginal,b0.08g0.50,50,0.022294479163400105,0.4852722222192033,-0.10511231670645826,0.9035605318267153,0.052283888073572024,True,False
SMALL,21,paired,b0.08g0.50,0,0.028505343934472016,0.6121058886883588,-0.09748495587226103,1.0219736527745864,0.18775255285457826,True,False
SMALL,21,paired,b0.08g0.50,10,0.027260231463182016,0.5867510029825476,-0.0990155212197632,0.9983170391594122,0.16065410704978256,True,False
SMALL,21,paired,b0.08g0.50,25,0.025395321203782073,0.5487060469642929,-0.10130658786272206,0.962806408017219,0.12000912493076907,True,False
SMALL,21,paired,b0.08g0.50,50,0.022294479163400105,0.4852722222192033,-0.10511231670645826,0.9035605318267153,0.052283888073572024,True,False
SMALL,63,marginal,b0.08g0.50,0,0.028505343934472016,0.6121058886883588,-0.09748495587226103,1.0219736527745864,0.18775255285457826,True,False
SMALL,63,marginal,b0.08g0.50,10,0.027260231463182016,0.5867510029825476,-0.0990155212197632,0.9983170391594122,0.16065410704978256,True,False
SMALL,63,marginal,b0.08g0.50,25,0.025395321203782073,0.5487060469642929,-0.10130658786272206,0.962806408017219,0.12000912493076907,True,False
SMALL,63,marginal,b0.08g0.50,50,0.022294479163400105,0.4852722222192033,-0.10511231670645826,0.9035605318267153,0.052283888073572024,True,False
SMALL,63,paired,b0.08g0.50,0,0.028505343934472016,0.6121058886883588,-0.09748495587226103,1.0219736527745864,0.18775255285457826,True,False
SMALL,63,paired,b0.08g0.50,10,0.027260231463182016,0.5867510029825476,-0.0990155212197632,0.9983170391594122,0.16065410704978256,True,False
SMALL,63,paired,b0.08g0.50,25,0.025395321203782073,0.5487060469642929,-0.10130658786272206,0.962806408017219,0.12000912493076907,True,False
SMALL,63,paired,b0.08g0.50,50,0.022294479163400105,0.4852722222192033,-0.10511231670645826,0.9035605318267153,0.052283888073572024,True,False
SMALL,126,marginal,b0.08g0.50,0,0.028505343934472016,0.6121058886883588,-0.09748495587226103,1.0219736527745864,0.18775255285457826,True,False
SMALL,126,marginal,b0.08g0.50,10,0.027260231463182016,0.5867510029825476,-0.0990155212197632,0.9983170391594122,0.16065410704978256,True,False
SMALL,126,marginal,b0.08g0.50,25,0.025395321203782073,0.5487060469642929,-0.10130658786272206,0.962806408017219,0.12000912493076907,True,False
SMALL,126,marginal,b0.08g0.50,50,0.022294479163400105,0.4852722222192033,-0.10511231670645826,0.9035605318267153,0.052283888073572024,True,False
SMALL,126,paired,b0.08g0.50,0,0.028505343934472016,0.6121058886883588,-0.09748495587226103,1.0219736527745864,0.18775255285457826,True,False
SMALL,126,paired,b0.08g0.50,10,0.027260231463182016,0.5867510029825476,-0.0990155212197632,0.9983170391594122,0.16065410704978256,True,False
SMALL,126,paired,b0.08g0.50,25,0.025395321203782073,0.5487060469642929,-0.10130658786272206,0.962806408017219,0.12000912493076907,True,False
SMALL,126,paired,b0.08g0.50,50,0.022294479163400105,0.4852722222192033,-0.10511231670645826,0.9035605318267153,0.052283888073572024,True,False
