panel,fin,gross,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,FULL_H1,FULL_H2,FULL_4b,FULL_cagr_ok,FULL_dd_ok,FULL_sh_ok,FULL_4a,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,OOS_4b,OOS_cagr_ok,OOS_dd_ok,OOS_sh_ok,OOS_4a,mean_held_gross,mean_borrowed,fin_drag_ann,turnover_ann
U56,FLAT6,1.5,0.16261086754312193,1.1317769363816608,-0.2342531963021811,1.1555667982892022,1.1138539900069935,False,True,False,True,False,0.17975725179027235,1.2053829645654628,-0.2342531963021811,1.352553126334301,1.0428734843973633,False,True,False,True,False,1.064849053994889,0.16161540915401051,0.00969692454924063,3.555347440328563
U56,FLAT6,1.75,0.1806642861036203,1.084700322400774,-0.2708322288870686,1.1058734437908735,1.069033840073716,False,True,False,True,False,0.20065382467415382,1.1582114567577173,-0.2708322288870687,1.3022735705323532,0.9989026531597003,False,True,False,True,False,1.2420339929642255,0.3170827112932202,0.019024962677593214,4.201341162645324
U56,FLAT6,2.0,0.1978446322928975,1.047222284006077,-0.30662198194591317,1.0667927326614697,1.0329339279216672,False,True,False,True,False,0.2206643467660383,1.1204915086093956,-0.30662198194591306,1.2629451463840284,0.9627110394800946,False,True,False,True,False,1.4191491236211056,0.4786693549121401,0.0287201612947284,4.884528999685655
U56,FLAT8,0.75,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,False,False,True,True,False,0.09455896847608769,1.2767122316543114,-0.12054941914043871,1.4320251236926695,1.1056231587407939,False,False,True,True,False,0.532826355626877,0.0,0.0,1.773555916186794
U56,FLAT8,1.0,0.1153191786231531,1.200878454109093,-0.15910987917823594,1.2281835794559803,1.179899498461077,True,True,True,True,False,0.12670148748914545,1.2760185412281244,-0.15910987917823627,1.4298549082588001,1.1064891061692688,True,True,True,True,False,0.7102501067245902,0.0,0.0,2.3519482030399166
U56,FLAT8,1.25,0.1415830493793866,1.1783102330805433,-0.19707147242756173,1.2044699952150932,1.1583466646142675,True,True,True,True,False,0.15603153914180834,1.2534326992381533,-0.19707147242756196,1.4043434144849962,1.0870081269285141,True,True,True,True,False,0.8875893870339134,0.03281319712438072,0.0026250557699504574,2.9415973955161574
U56,FLAT8,1.5,0.15886075695669266,1.1090213711937522,-0.23440589170110604,1.1311605150364406,1.092503183630229,False,True,False,True,False,0.17581881807908717,1.1824735071994248,-0.23440589170110548,1.3284462089428681,1.021219619370337,False,True,False,True,False,1.064849053994889,0.16161540915401051,0.012929232732320842,3.555347440328563
U56,FLAT8,1.75,0.1732047307528961,1.0464716017554172,-0.27113695915845104,1.064878909091147,1.0331559021086687,False,True,False,True,False,0.19285373928818084,1.1199784227004963,-0.27113695915845104,1.2623438866838204,0.9624226944016492,False,True,False,True,False,1.2420339929642255,0.3170827112932202,0.025366616903457623,4.201341162645324
U56,FLAT8,2.0,0.18643875645986685,0.9967636733846109,-0.30708891406585437,1.0127884201937742,0.9854801891873737,False,True,False,True,False,0.2087351868810854,1.0701321047341026,-0.30708891406585426,1.2109052612946294,0.914026664903454,False,True,False,True,False,1.4191491236211056,0.4786693549121401,0.038293548392971194,4.884528999685655
U56,TV_SHY,0.75,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,False,False,True,True,False,0.09455896847608769,1.2767122316543114,-0.12054941914043871,1.4320251236926695,1.1056231587407939,False,False,True,True,False,0.532826355626877,0.0,0.0,1.773555916186794
U56,TV_SHY,1.0,0.1153191786231531,1.200878454109093,-0.15910987917823594,1.2281835794559803,1.179899498461077,True,True,True,True,False,0.12670148748914545,1.2760185412281244,-0.15910987917823627,1.4298549082588001,1.1064891061692688,True,True,True,True,False,0.7102501067245902,0.0,0.0,2.3519482030399166
U56,TV_SHY,1.25,0.14322106407266832,1.1904687703409067,-0.19700059465604625,1.220576821193627,1.167019087046366,True,True,True,True,False,0.1574353435735354,1.2634390375793656,-0.19700059465604625,1.4182724132254647,1.092601885735957,True,True,True,True,False,0.8875893870339134,0.03281319712438072,0.0011910396741253587,2.9415973955161574
U56,TV_SHY,1.5,0.16754955621034928,1.161658998575507,-0.23420362707437192,1.1985380103856962,1.1321525399202348,False,True,False,True,False,0.18378897621154477,1.228769130041588,-0.2342036270743718,1.3883226352609899,1.052267370948136,False,True,False,True,False,1.064849053994889,0.16161540915401051,0.005456402731044462,3.555347440328563
U56,TV_SHY,1.75,0.19073476983496618,1.1359635935787689,-0.27076910138762833,1.1785048396525089,1.1014091153022634,False,True,False,True,False,0.20891472343278839,1.198453666745431,-0.27076910138762866,1.361450052223868,1.0177381091454087,False,True,False,True,False,1.2420339929642255,0.3170827112932202,0.010527471383254921,4.201341162645324
U56,TV_SHY,2.0,0.21339474373384304,1.115286532342459,-0.30655253869974997,1.1625076408690718,1.0765847429987911,False,True,False,True,False,0.23347203842006325,1.1740385140080256,-0.3065525386997502,1.3398701654040652,0.9898062853449646,False,True,False,True,False,1.4191491236211056,0.4786693549121401,0.015814747298076148,4.884528999685655
B136,FLAT0,0.75,0.07958992027840184,1.0972023061715337,-0.12241069123223436,1.2295511956034644,0.966907033404254,False,False,True,True,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,1.2910937533802485,0.8783883997858164,False,False,True,True,False,0.5321675891164236,0.0,0.0,2.011145957238793
B136,FLAT0,1.0,0.10627284809226034,1.0971123929391091,-0.16158091944280462,1.230583837026983,0.9658447966413933,True,True,True,True,False,0.10473004292318344,1.1006130604666327,-0.16158091944280473,1.288745519122211,0.8788071161605642,False,False,True,True,False,0.7094092388192114,0.0,0.0,2.6663752770669498
B136,FLAT0,1.25,0.13296223174691724,1.0968657348334574,-0.19993374823726207,1.2314624235933282,0.9646310020700866,True,True,True,True,False,0.1309648077057044,1.09937911839326,-0.19993374823726218,1.2861927591030182,0.8791197045735767,True,True,True,True,False,0.8865850962067455,0.0347286321965619,0.0,3.3313768993697637
B136,FLAT0,1.5,0.15961153105724946,1.096456169523242,-0.23746586354817178,1.2321844555286094,0.9632565065851867,False,True,False,True,False,0.1571289622550105,1.0979774310418273,-0.23746586354817178,1.2834227377725083,0.8793255054861377,False,True,False,True,False,1.0636999936259328,0.15634401364373432,0.0,4.01738958206613
B136,FLAT0,1.75,0.1861749646568467,1.0958967549274907,-0.2741714598385506,1.23276153020862,0.9617364964077515,False,True,False,True,False,0.18317533383686713,1.0964223783530638,-0.2741714598385506,1.2804555547708012,0.8794321534547901,False,True,False,True,False,1.2407588011658026,0.3100544370358397,0.0,4.73292698961202
B136,FLAT0,2.0,0.2126081171511629,1.0952079248736613,-0.3100432807383734,1.2332174009476566,0.9600888116636487,False,True,False,True,False,0.20905691870752108,1.0947308070905533,-0.3100432807383735,1.2773133477365763,0.879450385825254,False,True,False,True,False,1.4177664334890219,0.47239873816188904,0.0,5.483547579218565
B136,FLAT2,0.75,0.07958992027840184,1.0972023061715337,-0.12241069123223436,1.2295511956034644,0.966907033404254,False,False,True,True,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,1.2910937533802485,0.8783883997858164,False,False,True,True,False,0.5321675891164236,0.0,0.0,2.011145957238793
B136,FLAT2,1.0,0.10627284809226034,1.0971123929391091,-0.16158091944280462,1.230583837026983,0.9658447966413933,True,True,True,True,False,0.10473004292318344,1.1006130604666327,-0.16158091944280473,1.288745519122211,0.8788071161605642,False,False,True,True,False,0.7094092388192114,0.0,0.0,2.6663752770669498
B136,FLAT2,1.25,0.13217584041364971,1.0910944634768396,-0.19999009707197024,1.2241078514850183,0.9604114286792447,True,True,True,True,False,0.13030309389242123,1.0944332724876917,-0.19999009707197024,1.2794144978299307,0.8764279028031327,True,True,True,True,False,0.8865850962067455,0.0347286321965619,0.0006945726439312379,3.3313768993697637
B136,FLAT2,1.5,0.15599301204774796,1.074838579927653,-0.23762227223232002,1.2067338743899698,0.9453972111213591,False,True,False,True,False,0.1538316789294656,1.0778971889997517,-0.23762227223232013,1.2598025996432995,0.8634140951782939,False,True,False,True,False,1.0636999936259328,0.15634401364373432,0.0031268802728746862,4.01738958206613
B136,FLAT2,1.75,0.1788465727358277,1.0591902182423996,-0.2744207213227011,1.1916733815258709,0.9293232648819957,False,True,False,True,False,0.17622742299823657,1.0609481745571243,-0.27442072132270134,1.2416230623942477,0.8476132152354975,False,True,False,True,False,1.2407588011658026,0.3100544370358397,0.006201088740716794,4.73292698961202
B136,FLAT2,2.0,0.20121308481678302,1.046316005061787,-0.31043093609713324,1.1797657871528082,0.9156595658579518,False,True,False,True,False,0.1980704685750847,1.0466856558841233,-0.31043093609713335,1.2265779222871853,0.8339655886519893,False,True,False,True,False,1.4177664334890219,0.47239873816188904,0.00944797476323778,5.483547579218565
B136,FLAT4,0.75,0.07958992027840184,1.0972023061715337,-0.12241069123223436,1.2295511956034644,0.966907033404254,False,False,True,True,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,1.2910937533802485,0.8783883997858164,False,False,True,True,False,0.5321675891164236,0.0,0.0,2.011145957238793
B136,FLAT4,1.0,0.10627284809226034,1.0971123929391091,-0.16158091944280462,1.230583837026983,0.9658447966413933,True,True,True,True,False,0.10473004292318344,1.1006130604666327,-0.16158091944280473,1.288745519122211,0.8788071161605642,False,False,True,True,False,0.7094092388192114,0.0,0.0,2.6663752770669498
B136,FLAT4,1.25,0.13138998777231503,1.085322926428951,-0.20004644250608972,1.2167530119069419,0.9561916455276943,True,True,True,True,False,0.12964176180228937,1.0894871509610582,-0.20004644250608994,1.2726359517843886,0.8737359784675658,True,True,True,True,False,0.8865850962067455,0.0347286321965619,0.0013891452878624759,3.3313768993697637
B136,FLAT4,1.5,0.1523857054699329,1.0532196858715852,-0.23777865343054827,1.1812816372316541,0.9275371162661779,False,True,False,True,False,0.15054372268432115,1.0578156762876167,-0.23777865343054838,1.236181651925331,0.8475019566096617,False,True,False,True,False,1.0636999936259328,0.15634401364373432,0.0062537605457493725,4.01738958206613
B136,FLAT4,1.75,0.1715631959970607,1.022480945680067,-0.2746699094829469,1.1505814809747072,0.8969084962432629,False,True,False,True,False,0.16932007564992646,1.0254714882843983,-0.274669909482947,1.202789201920226,0.8157926402119653,False,True,False,True,False,1.2407588011658026,0.3100544370358397,0.012402177481433588,4.73292698961202
B136,FLAT4,2.0,0.18992456480199338,0.9974200910277865,-0.31081839745654305,1.1263088941299746,0.8712278699693772,False,True,False,True,False,0.18718332363236212,0.9986366925654933,-0.31081839745654305,1.1758403605279215,0.7884780076773743,False,True,False,True,False,1.4177664334890219,0.47239873816188904,0.01889594952647556,5.483547579218565
B136,FLAT6,0.75,0.07958992027840184,1.0972023061715337,-0.12241069123223436,1.2295511956034644,0.966907033404254,False,False,True,True,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,1.2910937533802485,0.8783883997858164,False,False,True,True,False,0.5321675891164236,0.0,0.0,2.011145957238793
B136,FLAT6,1.0,0.10627284809226034,1.0971123929391091,-0.16158091944280462,1.230583837026983,0.9658447966413933,True,True,True,True,False,0.10473004292318344,1.1006130604666327,-0.16158091944280473,1.288745519122211,0.8788071161605642,False,False,True,True,False,0.7094092388192114,0.0,0.0,2.6663752770669498
B136,FLAT6,1.25,0.13060467345877602,1.0795511289521482,-0.2001027845397919,1.2093979130087458,0.9519716554405504,True,True,True,True,False,0.1289808112182298,1.0845407574741874,-0.2001027845397918,1.2658571263401688,0.871043932757637,True,True,True,True,False,0.8865850962067455,0.0347286321965619,0.0020837179317937144,3.3313768993697637
B136,FLAT6,1.5,0.1487895768251255,1.0315995797786404,-0.2379350071468791,1.155827858985124,0.9096762888834728,False,True,False,True,False,0.14726506732979394,1.0377329745227746,-0.2379350071468792,1.2125599755258176,0.8315891516161172,False,True,False,True,False,1.0636999936259328,0.15634401364373432,0.009380640818624058,4.01738958206613
B136,FLAT6,1.75,0.16432455953246405,0.9857692085272745,-0.27491902433725024,1.1094861502954816,0.8644924044569418,False,True,False,True,False,0.16245305635192198,0.989992568704561,-0.27491902433725024,1.1639541819299164,0.7839706768542636,False,True,False,True,False,1.2407588011658026,0.3100544370358397,0.018603266222150385,4.73292698961202
B136,FLAT6,2.0,0.1787415668165495,0.9485206692644021,-0.31120566490213175,1.072847291537385,0.8267941195519494,False,True,False,True,False,0.17639459102642863,0.9505843670095218,-0.31120566490213186,1.1251010121102778,0.7429881487888335,False,True,False,False,False,1.4177664334890219,0.47239873816188904,0.028343924289713343,5.483547579218565
B136,FLAT8,0.75,0.07958992027840184,1.0972023061715337,-0.12241069123223436,1.2295511956034644,0.966907033404254,False,False,True,True,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,1.2910937533802485,0.8783883997858164,False,False,True,True,False,0.5321675891164236,0.0,0.0,2.011145957238793
B136,FLAT8,1.0,0.10627284809226034,1.0971123929391091,-0.16158091944280462,1.230583837026983,0.9658447966413933,True,True,True,True,False,0.10473004292318344,1.1006130604666327,-0.16158091944280473,1.288745519122211,0.8788071161605642,False,False,True,True,False,0.7094092388192114,0.0,0.0,2.6663752770669498
B136,FLAT8,1.25,0.12981989710913977,1.0737790763093111,-0.2001591231732467,1.202042562940309,0.9477514612433304,True,True,True,True,False,0.12832024192328562,1.0795940956885188,-0.20015912317324658,1.2590780268715762,0.8683517668642593,True,True,True,True,False,0.8865850962067455,0.0347286321965619,0.0027782905757249518,3.3313768993697637
B136,FLAT8,1.5,0.1452045917200413,1.0099783540842626,-0.23809133338533583,1.1303726545995065,0.8918147958405319,False,True,False,True,False,0.14399568674909458,1.0176491653341007,-0.23809133338533583,1.1889376513524532,0.8156757420362807,False,True,False,True,False,1.0636999936259328,0.15634401364373432,0.012507521091498745,4.01738958206613
B136,FLAT8,1.75,0.1571303901030594,0.9490552781242436,-0.27516806590357024,1.0683877113191598,0.832075203501749,False,True,False,True,False,0.155626131022768,0.9545116650308173,-0.27516806590357057,1.1251182110071754,0.7521475736477735,False,True,False,True,False,1.2407588011658026,0.3100544370358397,0.024804354962867176,4.73292698961202
B136,FLAT8,2.0,0.16766310972803988,0.8996182263750402,-0.3115927385193962,1.0193815492064988,0.7823587102003873,False,True,False,False,False,0.1657033858892838,0.9025291291924069,-0.3115927385193963,1.0743602267037866,0.6974965179282685,False,True,False,False,False,1.4177664334890219,0.47239873816188904,0.03779189905295112,5.483547579218565
B136,TV_SHY,0.75,0.07958992027840184,1.0972023061715337,-0.12241069123223436,1.2295511956034644,0.966907033404254,False,False,True,True,False,0.0784728360555127,1.1016867720596069,-0.12241069123223403,1.2910937533802485,0.8783883997858164,False,False,True,True,False,0.5321675891164236,0.0,0.0,2.011145957238793
B136,TV_SHY,1.0,0.10627284809226034,1.0971123929391091,-0.16158091944280462,1.230583837026983,0.9658447966413933,True,True,True,True,False,0.10473004292318344,1.1006130604666327,-0.16158091944280473,1.288745519122211,0.8788071161605642,False,False,True,True,False,0.7094092388192114,0.0,0.0,2.6663752770669498
B136,TV_SHY,1.25,0.13173124888439736,1.0878327185958765,-0.20008446176326822,1.2217513865562042,0.9562632633213681,True,True,True,True,False,0.12980466773314014,1.0907003319975572,-0.200084461763268,1.2767228401759394,0.8712954254150059,True,True,True,True,False,0.8865850962067455,0.0347286321965619,0.0010875032758252475,3.3313768993697637
B136,TV_SHY,1.5,0.15401032143102977,1.0629738795412693,-0.23788430073146727,1.2009476163410948,0.9275808163519275,False,True,False,True,False,0.15117843710268786,1.0616940528351468,-0.23788430073146705,1.2492464812212232,0.8396753603235905,False,True,False,True,False,1.0636999936259328,0.15634401364373432,0.004844495001059675,4.01738958206613
B136,TV_SHY,1.75,0.1747118122340534,1.0383928947103556,-0.27483846540616386,1.1826311843628663,0.897025045253679,False,True,False,True,False,0.17047550923528787,1.0314211251621526,-0.27483846540616397,1.2235964530969,0.8027717230267537,False,True,False,True,False,1.2407588011658026,0.3100544370358397,0.009717150693314578,4.73292698961202
B136,TV_SHY,2.0,0.1946888569595635,1.018130031406919,-0.3111109680816637,1.1680245961104145,0.8713998158823988,False,True,False,True,False,0.1888748409675176,1.0061329678812967,-0.3111109680816636,1.2022693434496778,0.7717549762629998,False,True,False,True,False,1.4177664334890219,0.47239873816188904,0.0148982420527966,5.483547579218565
