item,hmult,fe,centre,n,mean
61,2.0,RECENTRED,1.301635425094767,176,-0.06750004076072252
61,2.0,RECENTRED,1.649244006502191,128,-0.06326798612001724
61,2.0,RECENTRED,1.9968525879096148,104,-0.05803468742493445
61,2.0,RECENTRED,2.344461169317039,64,-0.05754977698368219
61,2.0,RECENTRED,2.6920697507244626,64,-0.06128842996527101
61,2.0,RECENTRED,3.0396783321318868,48,-0.06625383032437503
61,2.0,RECENTRED,3.387286913539311,40,-0.07823793028036069
61,2.0,RECENTRED,3.7348954949467346,40,-0.07823793028036069
61,2.0,RECENTRED,4.082504076354159,24,-0.084155032044259
61,2.0,RECENTRED,4.430112657761583,16,-0.08607024455674493
61,2.0,RECENTRED,4.777721239169006,0,
61,2.0,RECENTRED,5.125329820576431,8,-0.11689545160026242
61,2.0,RECENTRED,5.472938401983855,16,-0.1059989043508012
61,2.0,RECENTRED,5.820546983391278,16,-0.1059989043508012
61,2.0,RECENTRED,6.1681555647987025,16,-0.1059989043508012
61,2.0,RECENTRED,6.515764146206127,16,-0.0818987130412071
61,2.0,RECENTRED,6.86337272761355,24,-0.07646499021521268
61,2.0,RECENTRED,7.2109813090209745,40,-0.07922784964864951
61,2.0,RECENTRED,7.558589890428399,40,-0.07922784964864951
61,2.0,RECENTRED,7.906198471835822,48,-0.08968318275377307
61,2.0,RECENTRED,8.253807053243246,32,-0.09434979871451865
61,2.0,RECENTRED,8.601415634650671,16,-0.10532745863023253
61,2.0,STANDARDISED,0.2588096808724951,144,-0.08040845810991992
61,2.0,STANDARDISED,0.606418262279919,192,-0.07724475033589454
61,2.0,STANDARDISED,0.954026843687343,232,-0.07404626769094531
61,2.0,STANDARDISED,1.301635425094767,176,-0.06729162311956738
61,2.0,STANDARDISED,1.649244006502191,128,-0.06380383506852338
61,2.0,STANDARDISED,1.9968525879096148,104,-0.05599373394462333
61,2.0,STANDARDISED,2.344461169317039,64,-0.0561197503020786
61,2.0,STANDARDISED,2.6920697507244626,64,-0.06139949718048955
61,2.0,STANDARDISED,3.0396783321318868,48,-0.06625383032437501
61,2.0,STANDARDISED,3.387286913539311,40,-0.07512823146978292
61,2.0,STANDARDISED,3.7348954949467346,40,-0.07512823146978292
61,2.0,STANDARDISED,4.082504076354159,24,-0.10319377081597046
61,2.0,STANDARDISED,4.430112657761583,16,-0.06999916641932388
61,2.0,STANDARDISED,4.777721239169006,0,
61,2.0,STANDARDISED,5.125329820576431,8,-0.07690276154435356
61,2.0,STANDARDISED,5.472938401983855,16,-0.11403444341951174
61,2.0,STANDARDISED,5.820546983391278,16,-0.11403444341951174
61,2.0,STANDARDISED,6.1681555647987025,16,-0.11403444341951174
61,2.0,STANDARDISED,6.515764146206127,16,-0.10189505806916155
61,2.0,STANDARDISED,6.86337272761355,24,-0.046490625810013106
61,2.0,STANDARDISED,7.2109813090209745,40,-0.07747238620405363
61,2.0,STANDARDISED,7.558589890428399,40,-0.07747238620405363
61,2.0,STANDARDISED,7.906198471835822,48,-0.08968318275377306
61,2.0,STANDARDISED,8.253807053243246,32,-0.11434614374247308
61,2.0,STANDARDISED,8.601415634650671,16,-0.08925638049281148
61,3.0,NONE,0.2588096808724951,192,-0.07548050248084086
61,3.0,NONE,0.606418262279919,232,-0.07398543000864759
61,3.0,NONE,0.954026843687343,248,-0.07324077031627475
61,3.0,NONE,1.301635425094767,272,-0.07257336930935912
61,3.0,NONE,1.649244006502191,224,-0.06501831082327199
61,3.0,NONE,1.9968525879096148,152,-0.06182581681267325
61,3.0,NONE,2.344461169317039,120,-0.061139806914110806
61,3.0,NONE,2.6920697507244626,88,-0.06540364256488
61,3.0,NONE,3.0396783321318868,88,-0.06677745377259915
61,3.0,NONE,3.387286913539311,64,-0.06719016434811223
61,3.0,NONE,3.7348954949467346,40,-0.07180949902539227
61,3.0,NONE,4.082504076354159,40,-0.07180949902539227
61,3.0,NONE,4.430112657761583,24,-0.09212890268375495
61,3.0,NONE,4.777721239169006,24,-0.07230036479433379
61,3.0,NONE,5.125329820576431,16,-0.11403444341951174
61,3.0,NONE,5.472938401983855,16,-0.11403444341951174
61,3.0,NONE,5.820546983391278,16,-0.11403444341951174
61,3.0,NONE,6.1681555647987025,24,-0.09356429256089221
61,3.0,NONE,6.515764146206127,40,-0.07228147984708454
61,3.0,NONE,6.86337272761355,48,-0.0938960752792231
61,3.0,NONE,7.2109813090209745,40,-0.08244206527613372
61,3.0,NONE,7.558589890428399,56,-0.08438901248089879
61,3.0,NONE,7.906198471835822,56,-0.08438901248089879
61,3.0,NONE,8.253807053243246,48,-0.08968318275377307
61,3.0,NONE,8.601415634650671,32,-0.11434614374247308
61,3.0,WITHIN,0.2588096808724951,192,-0.00249734571898107
61,3.0,WITHIN,0.606418262279919,232,0.0007204863516701002
61,3.0,WITHIN,0.954026843687343,248,0.0020010329556640182
61,3.0,WITHIN,1.301635425094767,272,0.003348612649870023
61,3.0,WITHIN,1.649244006502191,224,0.009384346522125319
61,3.0,WITHIN,1.9968525879096148,152,0.012304961391301538
61,3.0,WITHIN,2.344461169317039,120,0.015431591635522159
61,3.0,WITHIN,2.6920697507244626,88,0.013208680952845496
61,3.0,WITHIN,3.0396783321318868,88,0.007451848434920588
61,3.0,WITHIN,3.387286913539311,64,0.00376869053926628
61,3.0,WITHIN,3.7348954949467346,40,-0.0032613058586269143
61,3.0,WITHIN,4.082504076354159,40,-0.0032613058586269143
61,3.0,WITHIN,4.430112657761583,24,-0.009178407622525224
61,3.0,WITHIN,4.777721239169006,24,-0.02136868914951699
61,3.0,WITHIN,5.125329820576431,16,-0.031022279929067427
61,3.0,WITHIN,5.472938401983855,16,-0.031022279929067427
61,3.0,WITHIN,5.820546983391278,16,-0.031022279929067427
61,3.0,WITHIN,6.1681555647987025,24,-0.01858766813915843
61,3.0,WITHIN,6.515764146206127,40,-0.013301931447714304
61,3.0,WITHIN,6.86337272761355,48,-0.006896976469030809
61,3.0,WITHIN,7.2109813090209745,40,-0.004251225226915731
61,3.0,WITHIN,7.558589890428399,56,-0.011708256364510878
61,3.0,WITHIN,7.906198471835822,56,-0.011708256364510878
61,3.0,WITHIN,8.253807053243246,48,-0.014706558332039285
61,3.0,WITHIN,8.601415634650671,32,-0.01937317429278487
61,3.0,RECENTRED,0.2588096808724951,192,-0.07747397014071485
61,3.0,RECENTRED,0.606418262279919,232,-0.07425613807006368
61,3.0,RECENTRED,0.954026843687343,248,-0.07297559146606976
61,3.0,RECENTRED,1.301635425094767,272,-0.07162801177186376
61,3.0,RECENTRED,1.649244006502191,224,-0.06559227789960846
61,3.0,RECENTRED,1.9968525879096148,152,-0.06267166303043224
61,3.0,RECENTRED,2.344461169317039,120,-0.05954503278621162
61,3.0,RECENTRED,2.6920697507244626,88,-0.06176794346888828
61,3.0,RECENTRED,3.0396783321318868,88,-0.06752477598681318
61,3.0,RECENTRED,3.387286913539311,64,-0.0712079338824675
61,3.0,RECENTRED,3.7348954949467346,40,-0.07823793028036069
61,3.0,RECENTRED,4.082504076354159,40,-0.07823793028036069
61,3.0,RECENTRED,4.430112657761583,24,-0.084155032044259
61,3.0,RECENTRED,4.777721239169006,24,-0.09634531357125076
61,3.0,RECENTRED,5.125329820576431,16,-0.1059989043508012
61,3.0,RECENTRED,5.472938401983855,16,-0.1059989043508012
61,3.0,RECENTRED,5.820546983391278,16,-0.1059989043508012
61,3.0,RECENTRED,6.1681555647987025,24,-0.0935642925608922
61,3.0,RECENTRED,6.515764146206127,40,-0.08827855586944808
61,3.0,RECENTRED,6.86337272761355,48,-0.08187360089076459
61,3.0,RECENTRED,7.2109813090209745,40,-0.07922784964864951
61,3.0,RECENTRED,7.558589890428399,56,-0.08668488078624466
61,3.0,RECENTRED,7.906198471835822,56,-0.08668488078624466
61,3.0,RECENTRED,8.253807053243246,48,-0.08968318275377307
61,3.0,RECENTRED,8.601415634650671,32,-0.09434979871451865
61,3.0,STANDARDISED,0.2588096808724951,192,-0.07724475033589454
61,3.0,STANDARDISED,0.606418262279919,232,-0.07404626769094531
61,3.0,STANDARDISED,0.954026843687343,248,-0.07290891151850583
61,3.0,STANDARDISED,1.301635425094767,272,-0.07145644912899089
61,3.0,STANDARDISED,1.649244006502191,224,-0.06582666547238034
61,3.0,STANDARDISED,1.9968525879096148,152,-0.06303812158932702
61,3.0,STANDARDISED,2.344461169317039,120,-0.05876608375795335
61,3.0,STANDARDISED,2.6920697507244626,88,-0.06082941158515688
61,3.0,STANDARDISED,3.0396783321318868,88,-0.06582163043116782
61,3.0,STANDARDISED,3.387286913539311,64,-0.06912276293275549
61,3.0,STANDARDISED,3.7348954949467346,40,-0.07512823146978292
61,3.0,STANDARDISED,4.082504076354159,40,-0.07512823146978292
61,3.0,STANDARDISED,4.430112657761583,24,-0.10319377081597046
61,3.0,STANDARDISED,4.777721239169006,24,-0.07345096398183873
61,3.0,STANDARDISED,5.125329820576431,16,-0.11403444341951174
61,3.0,STANDARDISED,5.472938401983855,16,-0.11403444341951174
61,3.0,STANDARDISED,5.820546983391278,16,-0.11403444341951174
61,3.0,STANDARDISED,6.1681555647987025,24,-0.09356429256089221
61,3.0,STANDARDISED,6.515764146206127,40,-0.08544307016800766
61,3.0,STANDARDISED,6.86337272761355,48,-0.07877574379322422
61,3.0,STANDARDISED,7.2109813090209745,40,-0.07747238620405363
61,3.0,STANDARDISED,7.558589890428399,56,-0.08561291723719991
61,3.0,STANDARDISED,7.906198471835822,56,-0.08561291723719991
61,3.0,STANDARDISED,8.253807053243246,48,-0.08968318275377306
61,3.0,STANDARDISED,8.601415634650671,32,-0.11434614374247308
61,4.0,NONE,0.2588096808724951,232,-0.07398543000864759
61,4.0,NONE,0.606418262279919,248,-0.07324077031627475
61,4.0,NONE,0.954026843687343,272,-0.07257336930935912
61,4.0,NONE,1.301635425094767,296,-0.07151265881557153
61,4.0,NONE,1.649244006502191,296,-0.07151265881557153
61,4.0,NONE,1.9968525879096148,240,-0.0634391163375771
61,4.0,NONE,2.344461169317039,176,-0.06335180371495933
61,4.0,NONE,2.6920697507244626,144,-0.0663046562090515
61,4.0,NONE,3.0396783321318868,104,-0.06611064623479444
61,4.0,NONE,3.387286913539311,88,-0.06677745377259915
61,4.0,NONE,3.7348954949467346,64,-0.06719016434811223
61,4.0,NONE,4.082504076354159,40,-0.07180949902539227
61,4.0,NONE,4.430112657761583,48,-0.07265837611188582
61,4.0,NONE,4.777721239169006,40,-0.10089111897805765
61,4.0,NONE,5.125329820576431,32,-0.09201680491941781
61,4.0,NONE,5.472938401983855,16,-0.11403444341951174
61,4.0,NONE,5.820546983391278,24,-0.09356429256089221
61,4.0,NONE,6.1681555647987025,40,-0.07228147984708454
61,4.0,NONE,6.515764146206127,56,-0.09146845903138459
61,4.0,NONE,6.86337272761355,56,-0.09146845903138459
61,4.0,NONE,7.2109813090209745,64,-0.09273615158262019
61,4.0,NONE,7.558589890428399,56,-0.08438901248089879
61,4.0,NONE,7.906198471835822,56,-0.08438901248089879
61,4.0,NONE,8.253807053243246,56,-0.08438901248089879
61,4.0,NONE,8.601415634650671,48,-0.08968318275377307
61,4.0,WITHIN,0.2588096808724951,232,0.0007204863516701002
61,4.0,WITHIN,0.606418262279919,248,0.0020010329556640182
61,4.0,WITHIN,0.954026843687343,272,0.003348612649870023
61,4.0,WITHIN,1.301635425094767,296,0.0043326725325093405
61,4.0,WITHIN,1.649244006502191,296,0.0043326725325093405
61,4.0,WITHIN,1.9968525879096148,240,0.009133013206465002
61,4.0,WITHIN,2.344461169317039,176,0.010894317155073498
61,4.0,WITHIN,2.6920697507244626,144,0.011329925092514261
61,4.0,WITHIN,3.0396783321318868,104,0.00946986540086755
61,4.0,WITHIN,3.387286913539311,88,0.007451848434920588
61,4.0,WITHIN,3.7348954949467346,64,0.00376869053926628
61,4.0,WITHIN,4.082504076354159,40,-0.0032613058586269143
61,4.0,WITHIN,4.430112657761583,48,-0.009704226078610536
61,4.0,WITHIN,4.777721239169006,40,-0.017915956545142102
61,4.0,WITHIN,5.125329820576431,32,-0.02105795003203929
61,4.0,WITHIN,5.472938401983855,16,-0.031022279929067427
61,4.0,WITHIN,5.820546983391278,24,-0.01858766813915843
61,4.0,WITHIN,6.1681555647987025,40,-0.013301931447714304
61,4.0,WITHIN,6.515764146206127,56,-0.011900097998959072
61,4.0,WITHIN,6.86337272761355,56,-0.011900097998959072
61,4.0,WITHIN,7.2109813090209745,64,-0.012760440903897793
61,4.0,WITHIN,7.558589890428399,56,-0.011708256364510878
61,4.0,WITHIN,7.906198471835822,56,-0.011708256364510878
61,4.0,WITHIN,8.253807053243246,56,-0.011708256364510878
61,4.0,WITHIN,8.601415634650671,48,-0.014706558332039285
61,4.0,RECENTRED,0.2588096808724951,232,-0.07425613807006368
61,4.0,RECENTRED,0.606418262279919,248,-0.07297559146606976
61,4.0,RECENTRED,0.954026843687343,272,-0.07162801177186376
61,4.0,RECENTRED,1.301635425094767,296,-0.07064395188922444
61,4.0,RECENTRED,1.649244006502191,296,-0.07064395188922444
61,4.0,RECENTRED,1.9968525879096148,240,-0.06584361121526877
61,4.0,RECENTRED,2.344461169317039,176,-0.06408230726666027
61,4.0,RECENTRED,2.6920697507244626,144,-0.06364669932921951
61,4.0,RECENTRED,3.0396783321318868,104,-0.06550675902086624
61,4.0,RECENTRED,3.387286913539311,88,-0.06752477598681318
61,4.0,RECENTRED,3.7348954949467346,64,-0.0712079338824675
61,4.0,RECENTRED,4.082504076354159,40,-0.07823793028036069
61,4.0,RECENTRED,4.430112657761583,48,-0.08468085050034431
61,4.0,RECENTRED,4.777721239169006,40,-0.09289258096687589
61,4.0,RECENTRED,5.125329820576431,32,-0.09603457445377306
61,4.0,RECENTRED,5.472938401983855,16,-0.1059989043508012
61,4.0,RECENTRED,5.820546983391278,24,-0.0935642925608922
61,4.0,RECENTRED,6.1681555647987025,40,-0.08827855586944808
61,4.0,RECENTRED,6.515764146206127,56,-0.08687672242069287
61,4.0,RECENTRED,6.86337272761355,56,-0.08687672242069287
61,4.0,RECENTRED,7.2109813090209745,64,-0.08773706532563158
61,4.0,RECENTRED,7.558589890428399,56,-0.08668488078624466
61,4.0,RECENTRED,7.906198471835822,56,-0.08668488078624466
61,4.0,RECENTRED,8.253807053243246,56,-0.08668488078624466
61,4.0,RECENTRED,8.601415634650671,48,-0.08968318275377307
61,4.0,STANDARDISED,0.2588096808724951,232,-0.07404626769094531
61,4.0,STANDARDISED,0.606418262279919,248,-0.07290891151850583
61,4.0,STANDARDISED,0.954026843687343,272,-0.07145644912899089
61,4.0,STANDARDISED,1.301635425094767,296,-0.07050158229788543
61,4.0,STANDARDISED,1.649244006502191,296,-0.07050158229788543
61,4.0,STANDARDISED,1.9968525879096148,240,-0.06609676550345368
61,4.0,STANDARDISED,2.344461169317039,176,-0.06434161470098054
61,4.0,STANDARDISED,2.6920697507244626,144,-0.06160397998580403
61,4.0,STANDARDISED,3.0396783321318868,104,-0.06361996894483794
61,4.0,STANDARDISED,3.387286913539311,88,-0.06582163043116782
61,4.0,STANDARDISED,3.7348954949467346,64,-0.06912276293275549
61,4.0,STANDARDISED,4.082504076354159,40,-0.07512823146978292
61,4.0,STANDARDISED,4.430112657761583,48,-0.08425120525418761
61,4.0,STANDARDISED,4.777721239169006,40,-0.09689305940577363
61,4.0,STANDARDISED,5.125329820576431,32,-0.09935601775278244
61,4.0,STANDARDISED,5.472938401983855,16,-0.11403444341951174
61,4.0,STANDARDISED,5.820546983391278,24,-0.09356429256089221
61,4.0,STANDARDISED,6.1681555647987025,40,-0.08544307016800766
61,4.0,STANDARDISED,6.515764146206127,56,-0.0828363549896665
61,4.0,STANDARDISED,6.86337272761355,56,-0.0828363549896665
61,4.0,STANDARDISED,7.2109813090209745,64,-0.0869162748263705
61,4.0,STANDARDISED,7.558589890428399,56,-0.08561291723719991
61,4.0,STANDARDISED,7.906198471835822,56,-0.08561291723719991
61,4.0,STANDARDISED,8.253807053243246,56,-0.08561291723719991
61,4.0,STANDARDISED,8.601415634650671,48,-0.08968318275377306
61,5.0,NONE,0.2588096808724951,248,-0.07324077031627475
61,5.0,NONE,0.606418262279919,272,-0.07257336930935912
61,5.0,NONE,0.954026843687343,296,-0.07151265881557153
61,5.0,NONE,1.301635425094767,296,-0.07151265881557153
61,5.0,NONE,1.649244006502191,312,-0.06996485033979084
61,5.0,NONE,1.9968525879096148,320,-0.0716254384616115
61,5.0,NONE,2.344461169317039,264,-0.06604727873268416
61,5.0,NONE,2.6920697507244626,192,-0.0639057506069897
61,5.0,NONE,3.0396783321318868,144,-0.0663046562090515
61,5.0,NONE,3.387286913539311,104,-0.06611064623479444
61,5.0,NONE,3.7348954949467346,88,-0.06677745377259915
61,5.0,NONE,4.082504076354159,72,-0.06826934181436127
61,5.0,NONE,4.430112657761583,56,-0.08387376885228355
61,5.0,NONE,4.777721239169006,56,-0.08387376885228355
61,5.0,NONE,5.125329820576431,40,-0.10089111897805765
61,5.0,NONE,5.472938401983855,40,-0.08413824210426488
61,5.0,NONE,5.820546983391278,40,-0.07228147984708454
61,5.0,NONE,6.1681555647987025,56,-0.09146845903138459
61,5.0,NONE,6.515764146206127,56,-0.09146845903138459
61,5.0,NONE,6.86337272761355,72,-0.09097688602281279
61,5.0,NONE,7.2109813090209745,72,-0.09097688602281279
61,5.0,NONE,7.558589890428399,64,-0.09273615158262019
61,5.0,NONE,7.906198471835822,56,-0.08438901248089879
61,5.0,NONE,8.253807053243246,56,-0.08438901248089879
61,5.0,NONE,8.601415634650671,56,-0.08438901248089879
61,5.0,WITHIN,0.2588096808724951,248,0.0020010329556640182
61,5.0,WITHIN,0.606418262279919,272,0.003348612649870023
61,5.0,WITHIN,0.954026843687343,296,0.0043326725325093405
61,5.0,WITHIN,1.301635425094767,296,0.0043326725325093405
61,5.0,WITHIN,1.649244006502191,312,0.004398399417366327
61,5.0,WITHIN,1.9968525879096148,320,0.004154739866993336
61,5.0,WITHIN,2.344461169317039,264,0.007468338585647707
61,5.0,WITHIN,2.6920697507244626,192,0.009061989047566445
61,5.0,WITHIN,3.0396783321318868,144,0.011329925092514261
61,5.0,WITHIN,3.387286913539311,104,0.00946986540086755
61,5.0,WITHIN,3.7348954949467346,88,0.007451848434920588
61,5.0,WITHIN,4.082504076354159,72,-0.0013077003182664871
61,5.0,WITHIN,4.430112657761583,56,-0.01119301273589563
61,5.0,WITHIN,4.777721239169006,56,-0.01119301273589563
61,5.0,WITHIN,5.125329820576431,40,-0.017915956545142102
61,5.0,WITHIN,5.472938401983855,40,-0.015590048937499523
61,5.0,WITHIN,5.820546983391278,40,-0.013301931447714304
61,5.0,WITHIN,6.1681555647987025,56,-0.011900097998959072
61,5.0,WITHIN,6.515764146206127,56,-0.011900097998959072
61,5.0,WITHIN,6.86337272761355,72,-0.016000261601079
61,5.0,WITHIN,7.2109813090209745,72,-0.016000261601079
61,5.0,WITHIN,7.558589890428399,64,-0.012760440903897793
61,5.0,WITHIN,7.906198471835822,56,-0.011708256364510878
61,5.0,WITHIN,8.253807053243246,56,-0.011708256364510878
61,5.0,WITHIN,8.601415634650671,56,-0.011708256364510878
61,5.0,RECENTRED,0.2588096808724951,248,-0.07297559146606976
61,5.0,RECENTRED,0.606418262279919,272,-0.07162801177186376
61,5.0,RECENTRED,0.954026843687343,296,-0.07064395188922444
61,5.0,RECENTRED,1.301635425094767,296,-0.07064395188922444
61,5.0,RECENTRED,1.649244006502191,312,-0.07057822500436746
61,5.0,RECENTRED,1.9968525879096148,320,-0.07082188455474045
61,5.0,RECENTRED,2.344461169317039,264,-0.06750828583608608
61,5.0,RECENTRED,2.6920697507244626,192,-0.06591463537416734
61,5.0,RECENTRED,3.0396783321318868,144,-0.06364669932921951
61,5.0,RECENTRED,3.387286913539311,104,-0.06550675902086624
61,5.0,RECENTRED,3.7348954949467346,88,-0.06752477598681318
61,5.0,RECENTRED,4.082504076354159,72,-0.07628432474000027
61,5.0,RECENTRED,4.430112657761583,56,-0.0861696371576294
61,5.0,RECENTRED,4.777721239169006,56,-0.0861696371576294
61,5.0,RECENTRED,5.125329820576431,40,-0.09289258096687589
61,5.0,RECENTRED,5.472938401983855,40,-0.0905666733592333
61,5.0,RECENTRED,5.820546983391278,40,-0.08827855586944808
61,5.0,RECENTRED,6.1681555647987025,56,-0.08687672242069287
61,5.0,RECENTRED,6.515764146206127,56,-0.08687672242069287
61,5.0,RECENTRED,6.86337272761355,72,-0.09097688602281279
61,5.0,RECENTRED,7.2109813090209745,72,-0.09097688602281279
61,5.0,RECENTRED,7.558589890428399,64,-0.08773706532563158
61,5.0,RECENTRED,7.906198471835822,56,-0.08668488078624466
61,5.0,RECENTRED,8.253807053243246,56,-0.08668488078624466
61,5.0,RECENTRED,8.601415634650671,56,-0.08668488078624466
61,5.0,STANDARDISED,0.2588096808724951,248,-0.07290891151850583
61,5.0,STANDARDISED,0.606418262279919,272,-0.07145644912899089
61,5.0,STANDARDISED,0.954026843687343,296,-0.07050158229788543
61,5.0,STANDARDISED,1.301635425094767,296,-0.07050158229788543
61,5.0,STANDARDISED,1.649244006502191,312,-0.0705109910017036
61,5.0,STANDARDISED,1.9968525879096148,320,-0.07071573187679425
61,5.0,STANDARDISED,2.344461169317039,264,-0.06778722542095345
61,5.0,STANDARDISED,2.6920697507244626,192,-0.06617050759503458
61,5.0,STANDARDISED,3.0396783321318868,144,-0.06160397998580403
61,5.0,STANDARDISED,3.387286913539311,104,-0.06361996894483794
61,5.0,STANDARDISED,3.7348954949467346,88,-0.06582163043116782
61,5.0,STANDARDISED,4.082504076354159,72,-0.07571083097483566
61,5.0,STANDARDISED,4.430112657761583,56,-0.08671416360119642
61,5.0,STANDARDISED,4.777721239169006,56,-0.08671416360119642
61,5.0,STANDARDISED,5.125329820576431,40,-0.09689305940577363
61,5.0,STANDARDISED,5.472938401983855,40,-0.09742544268881903
61,5.0,STANDARDISED,5.820546983391278,40,-0.08544307016800766
61,5.0,STANDARDISED,6.1681555647987025,56,-0.0828363549896665
61,5.0,STANDARDISED,6.515764146206127,56,-0.0828363549896665
61,5.0,STANDARDISED,6.86337272761355,72,-0.09097688602281279
61,5.0,STANDARDISED,7.2109813090209745,72,-0.09097688602281279
61,5.0,STANDARDISED,7.558589890428399,64,-0.0869162748263705
61,5.0,STANDARDISED,7.906198471835822,56,-0.08561291723719991
61,5.0,STANDARDISED,8.253807053243246,56,-0.08561291723719991
61,5.0,STANDARDISED,8.601415634650671,56,-0.08561291723719991
277,1.0,NONE,0.0,84,-0.07142857142857142
277,1.0,NONE,0.125,126,0.007936507936507936
277,1.0,NONE,0.25,126,0.015873015873015872
277,1.0,NONE,0.375,126,0.1349206349206349
277,1.0,NONE,0.5,126,0.1111111111111111
277,1.0,NONE,0.625,126,0.07936507936507936
277,1.0,NONE,0.75,126,-0.015873015873015872
277,1.0,NONE,0.875,84,-0.07142857142857142
277,1.0,WITHIN,0.0,84,-0.09821428571428571
277,1.0,WITHIN,0.125,126,-0.018849206349206348
277,1.0,WITHIN,0.25,126,-0.010912698412698412
277,1.0,WITHIN,0.375,126,0.10813492063492064
277,1.0,WITHIN,0.5,126,0.08432539682539683
277,1.0,WITHIN,0.625,126,0.05257936507936508
277,1.0,WITHIN,0.75,126,-0.04265873015873016
277,1.0,WITHIN,0.875,84,-0.09821428571428571
277,1.0,RECENTRED,0.0,84,-0.0714285714285714
277,1.0,RECENTRED,0.125,126,0.007936507936507972
277,1.0,RECENTRED,0.25,126,0.015873015873015886
277,1.0,RECENTRED,0.375,126,0.13492063492063494
277,1.0,RECENTRED,0.5,126,0.11111111111111109
277,1.0,RECENTRED,0.625,126,0.07936507936507936
277,1.0,RECENTRED,0.75,126,-0.015873015873015858
277,1.0,RECENTRED,0.875,84,-0.07142857142857142
277,1.0,STANDARDISED,0.0,84,-0.07142857142857144
277,1.0,STANDARDISED,0.125,126,0.007936507936507936
277,1.0,STANDARDISED,0.25,126,0.015873015873015872
277,1.0,STANDARDISED,0.375,126,0.13492063492063494
277,1.0,STANDARDISED,0.5,126,0.11111111111111113
277,1.0,STANDARDISED,0.625,126,0.07936507936507936
277,1.0,STANDARDISED,0.75,126,-0.01587301587301588
277,1.0,STANDARDISED,0.875,84,-0.07142857142857142
277,2.0,NONE,0.0,126,0.007936507936507936
277,2.0,NONE,0.125,168,0.017857142857142856
277,2.0,NONE,0.25,210,0.05238095238095238
277,2.0,NONE,0.375,210,0.06666666666666667
277,2.0,NONE,0.5,210,0.09047619047619047
277,2.0,NONE,0.625,210,0.0380952380952381
277,2.0,NONE,0.75,168,0.03571428571428571
277,2.0,NONE,0.875,126,-0.015873015873015872
277,2.0,WITHIN,0.0,126,-0.018849206349206348
277,2.0,WITHIN,0.125,168,-0.008928571428571428
277,2.0,WITHIN,0.25,210,0.025595238095238095
277,2.0,WITHIN,0.375,210,0.03988095238095238
277,2.0,WITHIN,0.5,210,0.06369047619047619
277,2.0,WITHIN,0.625,210,0.01130952380952381
277,2.0,WITHIN,0.75,168,0.008928571428571428
277,2.0,WITHIN,0.875,126,-0.04265873015873016
277,2.0,RECENTRED,0.0,126,0.007936507936507972
277,2.0,RECENTRED,0.125,168,0.017857142857142884
277,2.0,RECENTRED,0.25,210,0.0523809523809524
277,2.0,RECENTRED,0.375,210,0.06666666666666668
277,2.0,RECENTRED,0.5,210,0.09047619047619052
277,2.0,RECENTRED,0.625,210,0.03809523809523811
277,2.0,RECENTRED,0.75,168,0.03571428571428573
277,2.0,RECENTRED,0.875,126,-0.015873015873015858
277,2.0,STANDARDISED,0.0,126,0.007936507936507936
277,2.0,STANDARDISED,0.125,168,0.01785714285714285
277,2.0,STANDARDISED,0.25,210,0.052380952380952396
277,2.0,STANDARDISED,0.375,210,0.06666666666666668
277,2.0,STANDARDISED,0.5,210,0.09047619047619052
277,2.0,STANDARDISED,0.625,210,0.03809523809523809
277,2.0,STANDARDISED,0.75,168,0.03571428571428573
277,2.0,STANDARDISED,0.875,126,-0.01587301587301588
277,3.0,NONE,0.0,168,0.017857142857142856
277,3.0,NONE,0.125,210,0.05238095238095238
277,3.0,NONE,0.25,252,0.05952380952380952
277,3.0,NONE,0.375,294,0.04421768707482993
277,3.0,NONE,0.5,294,0.027210884353741496
277,3.0,NONE,0.625,252,0.05952380952380952
277,3.0,NONE,0.75,210,0.0380952380952381
277,3.0,NONE,0.875,168,0.03571428571428571
277,3.0,WITHIN,0.0,168,-0.008928571428571428
277,3.0,WITHIN,0.125,210,0.025595238095238095
277,3.0,WITHIN,0.25,252,0.03273809523809524
277,3.0,WITHIN,0.375,294,0.017431972789115645
277,3.0,WITHIN,0.5,294,0.00042517006802721087
277,3.0,WITHIN,0.625,252,0.03273809523809524
277,3.0,WITHIN,0.75,210,0.01130952380952381
277,3.0,WITHIN,0.875,168,0.008928571428571428
277,3.0,RECENTRED,0.0,168,0.017857142857142884
277,3.0,RECENTRED,0.125,210,0.0523809523809524
277,3.0,RECENTRED,0.25,252,0.05952380952380954
277,3.0,RECENTRED,0.375,294,0.04421768707482995
277,3.0,RECENTRED,0.5,294,0.02721088435374152
277,3.0,RECENTRED,0.625,252,0.05952380952380955
277,3.0,RECENTRED,0.75,210,0.03809523809523811
277,3.0,RECENTRED,0.875,168,0.03571428571428573
277,3.0,STANDARDISED,0.0,168,0.01785714285714285
277,3.0,STANDARDISED,0.125,210,0.052380952380952396
277,3.0,STANDARDISED,0.25,252,0.05952380952380953
277,3.0,STANDARDISED,0.375,294,0.044217687074829946
277,3.0,STANDARDISED,0.5,294,0.027210884353741492
277,3.0,STANDARDISED,0.625,252,0.059523809523809534
277,3.0,STANDARDISED,0.75,210,0.03809523809523809
277,3.0,STANDARDISED,0.875,168,0.03571428571428573
277,4.0,NONE,0.0,210,0.05238095238095238
