corpus,ref,panel,family,arm,cost,window,stat_kind,d,K,null_mean,null_absmax,argmax_is_negative,published,ABS_MAX,ABS_Q95,SIGNED_MAX,SIGNED_Q95,thr,depth
T,idea181,broad,PRICE,POS/m=1.0,25.0,F,Sharpe,-0.3053049474328823,20,-0.04013345142815121,0.1535746397531621,True,True,True,True,False,False,,
T,idea181,broad,VOL,POS/m=1.0,25.0,IS,Sharpe,0.0396717414263969,20,-0.10023862825543532,0.3233365125660796,True,False,False,False,False,False,,
T,idea181,broad,MOM,POS/m=1.0,25.0,IS,Sharpe,0.0618393018644602,20,-0.10023862825543532,0.3233365125660796,True,False,False,False,False,True,,
T,idea181,broad,R6,POS/m=1.0,25.0,IS,Sharpe,0.0926836681559478,20,-0.10023862825543532,0.3233365125660796,True,False,False,False,False,True,,
T,idea181,broad,R3,POS/m=1.0,25.0,IS,Sharpe,-0.0150963542458649,20,-0.10023862825543532,0.3233365125660796,True,False,False,False,False,False,,
T,idea181,broad,PRICE,POS/m=1.0,25.0,IS,Sharpe,-0.4178081713592903,20,-0.10023862825543532,0.3233365125660796,True,True,True,True,False,False,,
T,idea181,broad,VOL,NEG/m=0.2,10.0,F,Sharpe,-0.073207476837606,20,0.0014048082163522645,0.0391037875182682,False,True,True,True,False,False,,
T,idea181,broad,MOM,NEG/m=0.2,10.0,F,Sharpe,0.048175452037996,20,0.0014048082163522645,0.0391037875182682,False,True,True,True,True,True,,
T,idea181,broad,R6,NEG/m=0.2,10.0,F,Sharpe,-0.0375565232537608,20,0.0014048082163522645,0.0391037875182682,False,False,False,False,False,False,,
T,idea181,broad,R3,NEG/m=0.2,10.0,F,Sharpe,0.0530339290634767,20,0.0014048082163522645,0.0391037875182682,False,True,True,True,True,True,,
T,idea181,broad,PRICE,NEG/m=0.2,10.0,F,Sharpe,0.1009386256705697,20,0.0014048082163522645,0.0391037875182682,False,True,True,True,True,True,,
T,idea181,broad,VOL,NEG/m=0.2,10.0,IS,Sharpe,-0.0177576170733506,20,-0.000687600927862983,0.074422479359432,True,False,False,False,False,False,,
T,idea181,broad,MOM,NEG/m=0.2,10.0,IS,Sharpe,0.003384798252096,20,-0.000687600927862983,0.074422479359432,True,False,False,False,False,False,,
T,idea181,broad,R6,NEG/m=0.2,10.0,IS,Sharpe,-0.047252191013124,20,-0.000687600927862983,0.074422479359432,True,False,False,False,False,False,,
T,idea181,broad,R3,NEG/m=0.2,10.0,IS,Sharpe,0.0818071158846363,20,-0.000687600927862983,0.074422479359432,True,True,True,True,True,True,,
T,idea181,broad,PRICE,NEG/m=0.2,10.0,IS,Sharpe,0.0867290827342188,20,-0.000687600927862983,0.074422479359432,True,True,True,True,True,True,,
T,idea181,broad,VOL,NEG/m=0.2,25.0,F,Sharpe,-0.0987730858073635,20,-0.001516750732042505,0.0392452227648891,True,True,True,True,False,False,,
T,idea181,broad,MOM,NEG/m=0.2,25.0,F,Sharpe,0.034479399615547,20,-0.001516750732042505,0.0392452227648891,True,False,False,False,False,False,,
T,idea181,broad,R6,NEG/m=0.2,25.0,F,Sharpe,-0.0435953539377771,20,-0.001516750732042505,0.0392452227648891,True,True,True,True,False,False,,
T,idea181,broad,R3,NEG/m=0.2,25.0,F,Sharpe,0.0729447427540038,20,-0.001516750732042505,0.0392452227648891,True,True,True,True,True,True,,
T,idea181,broad,PRICE,NEG/m=0.2,25.0,F,Sharpe,0.1043267678050675,20,-0.001516750732042505,0.0392452227648891,True,True,True,True,True,True,,
T,idea181,broad,VOL,NEG/m=0.2,25.0,IS,Sharpe,-0.0451243328816082,20,-0.005451244437730626,0.0800269704729612,True,False,False,False,False,False,,
T,idea181,broad,MOM,NEG/m=0.2,25.0,IS,Sharpe,-0.0118618420108823,20,-0.005451244437730626,0.0800269704729612,True,False,False,False,False,False,,
T,idea181,broad,R6,NEG/m=0.2,25.0,IS,Sharpe,-0.0561258876884366,20,-0.005451244437730626,0.0800269704729612,True,False,False,False,False,False,,
T,idea181,broad,R3,NEG/m=0.2,25.0,IS,Sharpe,0.1012071456040085,20,-0.005451244437730626,0.0800269704729612,True,True,True,True,True,True,,
T,idea181,broad,PRICE,NEG/m=0.2,25.0,IS,Sharpe,0.0889096694686822,20,-0.005451244437730626,0.0800269704729612,True,True,True,True,True,True,,
T,idea181,broad,VOL,NEG/m=0.5,10.0,F,Sharpe,-0.0882614824802028,20,-0.01805737373946814,0.087039680266916,False,True,True,True,False,False,,
T,idea181,broad,MOM,NEG/m=0.5,10.0,F,Sharpe,0.0568660580558419,20,-0.01805737373946814,0.087039680266916,False,False,False,False,False,False,,
T,idea181,broad,R6,NEG/m=0.5,10.0,F,Sharpe,-0.1381924191843041,20,-0.01805737373946814,0.087039680266916,False,True,True,True,False,False,,
T,idea181,broad,R3,NEG/m=0.5,10.0,F,Sharpe,-0.0020553837223655,20,-0.01805737373946814,0.087039680266916,False,False,False,False,False,False,,
T,idea181,broad,PRICE,NEG/m=0.5,10.0,F,Sharpe,0.2295244191867058,20,-0.01805737373946814,0.087039680266916,False,True,True,True,True,True,,
T,idea181,broad,VOL,NEG/m=0.5,10.0,IS,Sharpe,0.0122495244298399,20,-0.051671869347850376,0.2931171924803074,True,False,False,False,False,False,,
T,idea181,broad,MOM,NEG/m=0.5,10.0,IS,Sharpe,-0.0604585466385012,20,-0.051671869347850376,0.2931171924803074,True,False,False,False,False,False,,
T,idea181,broad,R6,NEG/m=0.5,10.0,IS,Sharpe,-0.2024020868667023,20,-0.051671869347850376,0.2931171924803074,True,False,False,True,False,False,,
T,idea181,broad,R3,NEG/m=0.5,10.0,IS,Sharpe,0.0597247625200827,20,-0.051671869347850376,0.2931171924803074,True,False,False,False,False,False,,
T,idea181,broad,PRICE,NEG/m=0.5,10.0,IS,Sharpe,0.1843393659596379,20,-0.051671869347850376,0.2931171924803074,True,False,False,True,True,True,,
T,idea181,broad,VOL,NEG/m=0.5,25.0,F,Sharpe,-0.1935479368115673,20,-0.03958649445748257,0.0967915967869169,True,True,True,True,False,False,,
T,idea181,broad,MOM,NEG/m=0.5,25.0,F,Sharpe,-0.0072276341176235,20,-0.03958649445748257,0.0967915967869169,True,False,False,False,False,False,,
T,idea181,broad,R6,NEG/m=0.5,25.0,F,Sharpe,-0.1824761018776548,20,-0.03958649445748257,0.0967915967869169,True,True,True,True,False,False,,
T,idea181,broad,R3,NEG/m=0.5,25.0,F,Sharpe,0.0054812971442889,20,-0.03958649445748257,0.0967915967869169,True,False,False,False,False,False,,
T,idea181,broad,PRICE,NEG/m=0.5,25.0,F,Sharpe,0.2452599901825422,20,-0.03958649445748257,0.0967915967869169,True,True,True,True,True,True,,
T,idea181,broad,VOL,NEG/m=0.5,25.0,IS,Sharpe,-0.096630293381981,20,-0.07448117964767591,0.328366715066159,True,False,False,False,False,False,,
T,idea181,broad,MOM,NEG/m=0.5,25.0,IS,Sharpe,-0.1306078309787278,20,-0.07448117964767591,0.328366715066159,True,False,False,False,False,False,,
T,idea181,broad,R6,NEG/m=0.5,25.0,IS,Sharpe,-0.2514654891740306,20,-0.07448117964767591,0.328366715066159,True,False,False,True,False,False,,
T,idea181,broad,R3,NEG/m=0.5,25.0,IS,Sharpe,0.0612989525748395,20,-0.07448117964767591,0.328366715066159,True,False,False,False,False,False,,
T,idea181,broad,PRICE,NEG/m=0.5,25.0,IS,Sharpe,0.1969305289706919,20,-0.07448117964767591,0.328366715066159,True,False,False,True,True,True,,
T,idea181,broad,VOL,NEG/m=1.0,10.0,F,Sharpe,-0.2057359457979733,20,-0.02066480931231814,0.1327648641687313,True,True,True,True,False,False,,
T,idea181,broad,MOM,NEG/m=1.0,10.0,F,Sharpe,-0.0132155397621045,20,-0.02066480931231814,0.1327648641687313,True,False,False,False,False,False,,
T,idea181,broad,R6,NEG/m=1.0,10.0,F,Sharpe,-0.2880988681570785,20,-0.02066480931231814,0.1327648641687313,True,True,True,True,False,False,,
T,idea181,broad,R3,NEG/m=1.0,10.0,F,Sharpe,-0.1380231106324825,20,-0.02066480931231814,0.1327648641687313,True,True,True,True,False,False,,
T,idea181,broad,PRICE,NEG/m=1.0,10.0,F,Sharpe,0.3678412063365637,20,-0.02066480931231814,0.1327648641687313,True,True,True,True,True,True,,
T,idea181,broad,VOL,NEG/m=1.0,10.0,IS,Sharpe,-0.1101505974810473,20,-0.07635777270579941,0.2911543024374941,True,False,False,False,False,False,,
T,idea181,broad,MOM,NEG/m=1.0,10.0,IS,Sharpe,-0.1701222151958449,20,-0.07635777270579941,0.2911543024374941,True,False,False,False,False,False,,
T,idea181,broad,R6,NEG/m=1.0,10.0,IS,Sharpe,-0.3958624889915276,20,-0.07635777270579941,0.2911543024374941,True,True,True,True,False,False,,
T,idea181,broad,R3,NEG/m=1.0,10.0,IS,Sharpe,-0.2133912170574705,20,-0.07635777270579941,0.2911543024374941,True,False,False,False,False,False,,
T,idea181,broad,PRICE,NEG/m=1.0,10.0,IS,Sharpe,0.251820836369776,20,-0.07635777270579941,0.2911543024374941,True,False,False,True,True,True,,
T,idea181,broad,VOL,NEG/m=1.0,25.0,F,Sharpe,-0.3859853981402903,20,-0.06126342317437029,0.1732991355458814,True,True,True,True,False,False,,
T,idea181,broad,MOM,NEG/m=1.0,25.0,F,Sharpe,-0.1437446024590585,20,-0.06126342317437029,0.1732991355458814,True,False,False,True,False,False,,
T,idea181,broad,R6,NEG/m=1.0,25.0,F,Sharpe,-0.5163712789700227,20,-0.06126342317437029,0.1732991355458814,True,True,True,True,False,False,,
T,idea181,broad,R3,NEG/m=1.0,25.0,F,Sharpe,-0.2766274610101147,20,-0.06126342317437029,0.1732991355458814,True,True,True,True,False,False,,
T,idea181,broad,PRICE,NEG/m=1.0,25.0,F,Sharpe,0.3933467910023277,20,-0.06126342317437029,0.1732991355458814,True,True,True,True,True,True,,
T,idea181,broad,VOL,NEG/m=1.0,25.0,IS,Sharpe,-0.2923482970290761,20,-0.11804102614407272,0.3420907501691467,True,False,False,True,False,False,,
T,idea181,broad,MOM,NEG/m=1.0,25.0,IS,Sharpe,-0.2839437552798582,20,-0.11804102614407272,0.3420907501691467,True,False,False,True,False,False,,
T,idea181,broad,R6,NEG/m=1.0,25.0,IS,Sharpe,-0.621278497561352,20,-0.11804102614407272,0.3420907501691467,True,True,True,True,False,False,,
T,idea181,broad,R3,NEG/m=1.0,25.0,IS,Sharpe,-0.3635960022205677,20,-0.11804102614407272,0.3420907501691467,True,True,True,True,False,False,,
T,idea181,broad,PRICE,NEG/m=1.0,25.0,IS,Sharpe,0.2769204937205141,20,-0.11804102614407272,0.3420907501691467,True,False,False,True,True,True,,
T,idea181,small,VOL,POS/m=0.2,10.0,F,Sharpe,-0.0647106771240816,20,-0.001151498159814849,0.1488896115299225,False,False,False,False,False,False,,
T,idea181,small,MOM,POS/m=0.2,10.0,F,Sharpe,0.0663327241429193,20,-0.001151498159814849,0.1488896115299225,False,False,False,False,False,False,,
T,idea181,small,R6,POS/m=0.2,10.0,F,Sharpe,0.0193750431202635,20,-0.001151498159814849,0.1488896115299225,False,False,False,False,False,False,,
T,idea181,small,R3,POS/m=0.2,10.0,F,Sharpe,-0.0584105118526117,20,-0.001151498159814849,0.1488896115299225,False,False,False,False,False,False,,
T,idea181,small,PRICE,POS/m=0.2,10.0,F,Sharpe,-0.3358378784111392,20,-0.001151498159814849,0.1488896115299225,False,True,True,True,False,False,,
T,idea181,small,VOL,POS/m=0.2,10.0,IS,Sharpe,-0.0442696580071687,20,-0.07179553573630443,0.2963478748727993,True,False,False,False,False,False,,
T,idea181,small,MOM,POS/m=0.2,10.0,IS,Sharpe,-0.0477872426969194,20,-0.07179553573630443,0.2963478748727993,True,False,False,False,False,False,,
T,idea181,small,R6,POS/m=0.2,10.0,IS,Sharpe,-0.0245051563912355,20,-0.07179553573630443,0.2963478748727993,True,False,False,False,False,False,,
T,idea181,small,R3,POS/m=0.2,10.0,IS,Sharpe,-0.1182928023321736,20,-0.07179553573630443,0.2963478748727993,True,False,False,False,False,False,,
T,idea181,small,PRICE,POS/m=0.2,10.0,IS,Sharpe,-0.2858420564853162,20,-0.07179553573630443,0.2963478748727993,True,False,False,True,False,False,,
T,idea181,small,VOL,POS/m=0.2,25.0,F,Sharpe,-0.0790339378343797,20,-0.009860380958549932,0.1384416120550856,False,False,False,False,False,False,,
T,idea181,small,MOM,POS/m=0.2,25.0,F,Sharpe,0.0719842378416719,20,-0.009860380958549932,0.1384416120550856,False,False,False,False,False,False,,
T,idea181,small,R6,POS/m=0.2,25.0,F,Sharpe,0.0189344722886566,20,-0.009860380958549932,0.1384416120550856,False,False,False,False,False,False,,
T,idea181,small,R3,POS/m=0.2,25.0,F,Sharpe,-0.064430592465332,20,-0.009860380958549932,0.1384416120550856,False,False,False,False,False,False,,
T,idea181,small,PRICE,POS/m=0.2,25.0,F,Sharpe,-0.3299873972197798,20,-0.009860380958549932,0.1384416120550856,False,True,True,True,False,False,,
T,idea181,small,VOL,POS/m=0.2,25.0,IS,Sharpe,-0.0574719783682894,20,-0.08462902879032654,0.3157069453770706,True,False,False,False,False,False,,
T,idea181,small,MOM,POS/m=0.2,25.0,IS,Sharpe,-0.0444951170066628,20,-0.08462902879032654,0.3157069453770706,True,False,False,False,False,False,,
T,idea181,small,R6,POS/m=0.2,25.0,IS,Sharpe,-0.0288220115677168,20,-0.08462902879032654,0.3157069453770706,True,False,False,False,False,False,,
T,idea181,small,R3,POS/m=0.2,25.0,IS,Sharpe,-0.1256667829530422,20,-0.08462902879032654,0.3157069453770706,True,False,False,False,False,False,,
T,idea181,small,PRICE,POS/m=0.2,25.0,IS,Sharpe,-0.2806433879994477,20,-0.08462902879032654,0.3157069453770706,True,False,False,False,False,False,,
T,idea181,small,VOL,POS/m=0.5,10.0,F,Sharpe,-0.1085481768133412,20,-0.05364533394700248,0.1900656936973946,True,False,False,False,False,False,,
T,idea181,small,MOM,POS/m=0.5,10.0,F,Sharpe,0.1030903938024328,20,-0.05364533394700248,0.1900656936973946,True,False,False,False,True,True,,
T,idea181,small,R6,POS/m=0.5,10.0,F,Sharpe,0.0479885599293037,20,-0.05364533394700248,0.1900656936973946,True,False,False,False,False,False,,
T,idea181,small,R3,POS/m=0.5,10.0,F,Sharpe,-0.0419670371591424,20,-0.05364533394700248,0.1900656936973946,True,False,False,False,False,False,,
T,idea181,small,PRICE,POS/m=0.5,10.0,F,Sharpe,-0.4039876518600599,20,-0.05364533394700248,0.1900656936973946,True,True,True,True,False,False,,
T,idea181,small,VOL,POS/m=0.5,10.0,IS,Sharpe,-0.1869714344686385,20,-0.08957651505314693,0.4358021399247319,True,False,False,False,False,False,,
T,idea181,small,MOM,POS/m=0.5,10.0,IS,Sharpe,0.0466235592424779,20,-0.08957651505314693,0.4358021399247319,True,False,False,False,False,False,,
T,idea181,small,R6,POS/m=0.5,10.0,IS,Sharpe,0.0112903363768841,20,-0.08957651505314693,0.4358021399247319,True,False,False,False,False,False,,
T,idea181,small,R3,POS/m=0.5,10.0,IS,Sharpe,-0.1906413116839174,20,-0.08957651505314693,0.4358021399247319,True,False,False,False,False,False,,
T,idea181,small,PRICE,POS/m=0.5,10.0,IS,Sharpe,-0.2979469127751514,20,-0.08957651505314693,0.4358021399247319,True,False,False,False,False,False,,
T,idea181,small,VOL,POS/m=0.5,25.0,F,Sharpe,-0.1539667719683271,20,-0.07458406253538548,0.2121945404195437,True,False,False,False,False,False,,
T,idea181,small,MOM,POS/m=0.5,25.0,F,Sharpe,0.1120305458566337,20,-0.07458406253538548,0.2121945404195437,True,False,False,False,True,True,,
T,idea181,small,R6,POS/m=0.5,25.0,F,Sharpe,0.0484810155903627,20,-0.07458406253538548,0.2121945404195437,True,False,False,False,False,True,,
T,idea181,small,R3,POS/m=0.5,25.0,F,Sharpe,-0.0595282476103748,20,-0.07458406253538548,0.2121945404195437,True,False,False,False,False,False,,
T,idea181,small,PRICE,POS/m=0.5,25.0,F,Sharpe,-0.3832861570696411,20,-0.07458406253538548,0.2121945404195437,True,True,True,True,False,False,,
T,idea181,small,VOL,POS/m=0.5,25.0,IS,Sharpe,-0.2302937653701331,20,-0.11669931253278502,0.461242274901081,True,False,False,False,False,False,,
T,idea181,small,MOM,POS/m=0.5,25.0,IS,Sharpe,0.0530866527314902,20,-0.11669931253278502,0.461242274901081,True,False,False,False,False,False,,
T,idea181,small,R6,POS/m=0.5,25.0,IS,Sharpe,0.0092082830297508,20,-0.11669931253278502,0.461242274901081,True,False,False,False,False,False,,
T,idea181,small,R3,POS/m=0.5,25.0,IS,Sharpe,-0.2147769027054771,20,-0.11669931253278502,0.461242274901081,True,False,False,False,False,False,,
T,idea181,small,PRICE,POS/m=0.5,25.0,IS,Sharpe,-0.2765001751746886,20,-0.11669931253278502,0.461242274901081,True,False,False,False,False,False,,
T,idea181,small,VOL,POS/m=1.0,10.0,F,Sharpe,-0.1789662849803446,20,-0.11386070779905495,0.311890111097251,True,False,False,False,False,False,,
T,idea181,small,MOM,POS/m=1.0,10.0,F,Sharpe,0.1765569154328681,20,-0.11386070779905495,0.311890111097251,True,False,False,False,True,True,,
T,idea181,small,R6,POS/m=1.0,10.0,F,Sharpe,0.0704356449691714,20,-0.11386070779905495,0.311890111097251,True,False,False,False,False,True,,
T,idea181,small,R3,POS/m=1.0,10.0,F,Sharpe,-0.0348702089104842,20,-0.11386070779905495,0.311890111097251,True,False,False,False,False,False,,
T,idea181,small,PRICE,POS/m=1.0,10.0,F,Sharpe,-0.4845711403984133,20,-0.11386070779905495,0.311890111097251,True,True,True,True,False,False,,
T,idea181,small,VOL,POS/m=1.0,10.0,IS,Sharpe,-0.4001075589966659,20,-0.10703355030211333,0.4140889078986615,True,False,False,True,False,False,,
T,idea181,small,MOM,POS/m=1.0,10.0,IS,Sharpe,0.0978360675348207,20,-0.10703355030211333,0.4140889078986615,True,False,False,False,False,False,,
T,idea181,small,R6,POS/m=1.0,10.0,IS,Sharpe,0.0539519539385355,20,-0.10703355030211333,0.4140889078986615,True,False,False,False,False,False,,
T,idea181,small,R3,POS/m=1.0,10.0,IS,Sharpe,-0.1931740252251698,20,-0.10703355030211333,0.4140889078986615,True,False,False,False,False,False,,
T,idea181,small,PRICE,POS/m=1.0,10.0,IS,Sharpe,-0.36447199443372,20,-0.10703355030211333,0.4140889078986615,True,False,False,False,False,False,,
T,idea181,small,VOL,POS/m=1.0,25.0,F,Sharpe,-0.2564208451208148,20,-0.14512980512219842,0.3437241130097718,True,False,False,False,False,False,,
T,idea181,small,MOM,POS/m=1.0,25.0,F,Sharpe,0.1921878029723175,20,-0.14512980512219842,0.3437241130097718,True,False,False,False,True,True,,
T,idea181,small,R6,POS/m=1.0,25.0,F,Sharpe,0.0692866722730205,20,-0.14512980512219842,0.3437241130097718,True,False,False,False,True,True,,
T,idea181,small,R3,POS/m=1.0,25.0,F,Sharpe,-0.0614657793462378,20,-0.14512980512219842,0.3437241130097718,True,False,False,False,False,False,,
T,idea181,small,PRICE,POS/m=1.0,25.0,F,Sharpe,-0.4580300083950299,20,-0.14512980512219842,0.3437241130097718,True,True,True,True,False,False,,
T,idea181,small,VOL,POS/m=1.0,25.0,IS,Sharpe,-0.4722917372438317,20,-0.14641854264037293,0.4566693994652158,True,True,True,True,False,False,,
T,idea181,small,MOM,POS/m=1.0,25.0,IS,Sharpe,0.1120597052370284,20,-0.14641854264037293,0.4566693994652158,True,False,False,False,False,False,,
T,idea181,small,R6,POS/m=1.0,25.0,IS,Sharpe,0.0512431932207571,20,-0.14641854264037293,0.4566693994652158,True,False,False,False,False,False,,
T,idea181,small,R3,POS/m=1.0,25.0,IS,Sharpe,-0.2279711994310808,20,-0.14641854264037293,0.4566693994652158,True,False,False,False,False,False,,
T,idea181,small,PRICE,POS/m=1.0,25.0,IS,Sharpe,-0.3406493973600654,20,-0.14641854264037293,0.4566693994652158,True,False,False,False,False,False,,
T,idea181,small,VOL,NEG/m=0.2,10.0,F,Sharpe,0.0493713096069554,20,-0.0037925020481848356,0.1603205274697087,True,False,False,False,False,False,,
T,idea181,small,MOM,NEG/m=0.2,10.0,F,Sharpe,-0.0531927993561198,20,-0.0037925020481848356,0.1603205274697087,True,False,False,False,False,False,,
T,idea181,small,R6,NEG/m=0.2,10.0,F,Sharpe,-0.0226127822764822,20,-0.0037925020481848356,0.1603205274697087,True,False,False,False,False,False,,
T,idea181,small,R3,NEG/m=0.2,10.0,F,Sharpe,0.1737851681135271,20,-0.0037925020481848356,0.1603205274697087,True,True,True,True,True,True,,
T,idea181,small,PRICE,NEG/m=0.2,10.0,F,Sharpe,0.311465812956265,20,-0.0037925020481848356,0.1603205274697087,True,True,True,True,True,True,,
T,idea181,small,VOL,NEG/m=0.2,10.0,IS,Sharpe,-0.072287392407486,20,-0.07282799553335359,0.2503359154727966,True,False,False,False,False,False,,
T,idea181,small,MOM,NEG/m=0.2,10.0,IS,Sharpe,-0.1258527614053821,20,-0.07282799553335359,0.2503359154727966,True,False,False,False,False,False,,
T,idea181,small,R6,NEG/m=0.2,10.0,IS,Sharpe,-0.0608731160553452,20,-0.07282799553335359,0.2503359154727966,True,False,False,False,False,False,,
T,idea181,small,R3,NEG/m=0.2,10.0,IS,Sharpe,0.0835264549699613,20,-0.07282799553335359,0.2503359154727966,True,False,False,False,False,True,,
T,idea181,small,PRICE,NEG/m=0.2,10.0,IS,Sharpe,-0.0399424384669223,20,-0.07282799553335359,0.2503359154727966,True,False,False,False,False,False,,
T,idea181,small,VOL,NEG/m=0.2,25.0,F,Sharpe,0.0283099994662903,20,-0.012602211624886497,0.17080545605989,True,False,False,False,False,False,,
T,idea181,small,MOM,NEG/m=0.2,25.0,F,Sharpe,-0.0675699299004238,20,-0.012602211624886497,0.17080545605989,True,False,False,False,False,False,,
T,idea181,small,R6,NEG/m=0.2,25.0,F,Sharpe,-0.0274996669756193,20,-0.012602211624886497,0.17080545605989,True,False,False,False,False,False,,
T,idea181,small,R3,NEG/m=0.2,25.0,F,Sharpe,0.1852863471143094,20,-0.012602211624886497,0.17080545605989,True,True,True,True,True,True,,
T,idea181,small,PRICE,NEG/m=0.2,25.0,F,Sharpe,0.3053437480008204,20,-0.012602211624886497,0.17080545605989,True,True,True,True,True,True,,
T,idea181,small,VOL,NEG/m=0.2,25.0,IS,Sharpe,-0.0946722935153653,20,-0.0850266947816936,0.2669398028536556,True,False,False,False,False,False,,
T,idea181,small,MOM,NEG/m=0.2,25.0,IS,Sharpe,-0.146357596638362,20,-0.0850266947816936,0.2669398028536556,True,False,False,False,False,False,,
T,idea181,small,R6,NEG/m=0.2,25.0,IS,Sharpe,-0.06684704447957,20,-0.0850266947816936,0.2669398028536556,True,False,False,False,False,False,,
T,idea181,small,R3,NEG/m=0.2,25.0,IS,Sharpe,0.0950929746910703,20,-0.0850266947816936,0.2669398028536556,True,False,False,False,True,True,,
T,idea181,small,PRICE,NEG/m=0.2,25.0,IS,Sharpe,-0.0556940488156009,20,-0.0850266947816936,0.2669398028536556,True,False,False,False,False,False,,
T,idea181,small,VOL,NEG/m=0.5,10.0,F,Sharpe,0.1038341030188608,20,-0.04965560386590487,0.2605005305405609,True,False,False,False,False,True,,
T,idea181,small,MOM,NEG/m=0.5,10.0,F,Sharpe,-0.2535066063590647,20,-0.04965560386590487,0.2605005305405609,True,False,False,True,False,False,,
T,idea181,small,R6,NEG/m=0.5,10.0,F,Sharpe,-0.1216637323064637,20,-0.04965560386590487,0.2605005305405609,True,False,False,False,False,False,,
T,idea181,small,R3,NEG/m=0.5,10.0,F,Sharpe,0.0635825330245584,20,-0.04965560386590487,0.2605005305405609,True,False,False,False,False,False,,
T,idea181,small,PRICE,NEG/m=0.5,10.0,F,Sharpe,0.4883721248356039,20,-0.04965560386590487,0.2605005305405609,True,True,True,True,True,True,,
T,idea181,small,VOL,NEG/m=0.5,10.0,IS,Sharpe,0.340437756629893,20,-0.11423972374422235,0.407775294261222,True,False,False,True,True,True,,
T,idea181,small,MOM,NEG/m=0.5,10.0,IS,Sharpe,-0.2830926093198742,20,-0.11423972374422235,0.407775294261222,True,False,False,False,False,False,,
T,idea181,small,R6,NEG/m=0.5,10.0,IS,Sharpe,-0.2425049109248997,20,-0.11423972374422235,0.407775294261222,True,False,False,False,False,False,,
T,idea181,small,R3,NEG/m=0.5,10.0,IS,Sharpe,0.0534010857199473,20,-0.11423972374422235,0.407775294261222,True,False,False,False,False,False,,
T,idea181,small,PRICE,NEG/m=0.5,10.0,IS,Sharpe,0.1886857554925667,20,-0.11423972374422235,0.407775294261222,True,False,False,False,True,True,,
T,idea181,small,VOL,NEG/m=0.5,25.0,F,Sharpe,0.0203469155441216,20,-0.06979979940645163,0.2848850398298597,True,False,False,False,False,False,,
T,idea181,small,MOM,NEG/m=0.5,25.0,F,Sharpe,-0.3213161577235925,20,-0.06979979940645163,0.2848850398298597,True,True,True,True,False,False,,
T,idea181,small,R6,NEG/m=0.5,25.0,F,Sharpe,-0.1580385932246625,20,-0.06979979940645163,0.2848850398298597,True,False,False,False,False,False,,
T,idea181,small,R3,NEG/m=0.5,25.0,F,Sharpe,0.0533790313859002,20,-0.06979979940645163,0.2848850398298597,True,False,False,False,False,False,,
T,idea181,small,PRICE,NEG/m=0.5,25.0,F,Sharpe,0.4832979140870156,20,-0.06979979940645163,0.2848850398298597,True,True,True,True,True,True,,
T,idea181,small,VOL,NEG/m=0.5,25.0,IS,Sharpe,0.2452755038638803,20,-0.13965074823946408,0.4362033983376066,True,False,False,False,True,True,,
T,idea181,small,MOM,NEG/m=0.5,25.0,IS,Sharpe,-0.3548434134963756,20,-0.13965074823946408,0.4362033983376066,True,False,False,False,False,False,,
T,idea181,small,R6,NEG/m=0.5,25.0,IS,Sharpe,-0.2832760369061487,20,-0.13965074823946408,0.4362033983376066,True,False,False,False,False,False,,
T,idea181,small,R3,NEG/m=0.5,25.0,IS,Sharpe,0.0479999704932588,20,-0.13965074823946408,0.4362033983376066,True,False,False,False,False,False,,
T,idea181,small,PRICE,NEG/m=0.5,25.0,IS,Sharpe,0.1700209202526015,20,-0.13965074823946408,0.4362033983376066,True,False,False,False,True,True,,
T,idea181,small,VOL,NEG/m=1.0,10.0,F,Sharpe,0.0211277802150457,20,-0.11695893799546939,0.3552370009425787,True,False,False,False,False,False,,
T,idea181,small,MOM,NEG/m=1.0,10.0,F,Sharpe,-0.3482469717363786,20,-0.11695893799546939,0.3552370009425787,True,False,False,True,False,False,,
T,idea181,small,R6,NEG/m=1.0,10.0,F,Sharpe,-0.4484648680967106,20,-0.11695893799546939,0.3552370009425787,True,True,True,True,False,False,,
T,idea181,small,R3,NEG/m=1.0,10.0,F,Sharpe,-0.0859439534844544,20,-0.11695893799546939,0.3552370009425787,True,False,False,False,False,False,,
T,idea181,small,PRICE,NEG/m=1.0,10.0,F,Sharpe,0.6043079265369682,20,-0.11695893799546939,0.3552370009425787,True,True,True,True,True,True,,
T,idea181,small,VOL,NEG/m=1.0,10.0,IS,Sharpe,0.1918436919055335,20,-0.10976816656922048,0.4604070776990377,True,False,False,False,False,True,,
T,idea181,small,MOM,NEG/m=1.0,10.0,IS,Sharpe,-0.016460486572471,20,-0.10976816656922048,0.4604070776990377,True,False,False,False,False,False,,
T,idea181,small,R6,NEG/m=1.0,10.0,IS,Sharpe,-0.4294314448442195,20,-0.10976816656922048,0.4604070776990377,True,False,False,True,False,False,,
T,idea181,small,R3,NEG/m=1.0,10.0,IS,Sharpe,-0.1256700900703914,20,-0.10976816656922048,0.4604070776990377,True,False,False,False,False,False,,
T,idea181,small,PRICE,NEG/m=1.0,10.0,IS,Sharpe,0.4131649816462344,20,-0.10976816656922048,0.4604070776990377,True,False,False,True,True,True,,
