corpus,cost_bps,dial,arm,score,n,mean_d,median_d,t,wins,losses,ties,sign_p,agree_share,off_n,off_mean_d
B,15,GROSS,MODE-XCORPUS,OOS_margin,115,-0.008666736613330442,0.0,-1.0457512891770868,5,13,97,0.09625244140625,0.8434782608695652,18,-0.055370817251833376
B,15,GROSS,CONST-INC,OOS_Sharpe,115,0.00040928566528219956,0.0003735129918598368,5.927509168502975,83,30,2,6.30671510083091e-07,0.017391304347826087,113,0.0004165296593579907
B,15,GROSS,CONST-INC,OOS_margin,115,-0.036780466892206376,-0.0020379187853927228,-2.7140649133698815,42,71,2,0.008149691373771119,0.017391304347826087,113,-0.037431448607112686
B,15,GROSS,SEL-4B,OOS_Sharpe,115,9.83532734829041e-05,0.0,1.5110361314573129,30,12,73,0.007915897334896727,0.6347826086956522,42,0.0002693006297746184
B,15,GROSS,SEL-4B,OOS_margin,115,0.027852797146105515,0.0,2.640887546901551,27,15,73,0.08842954698775429,0.6347826086956522,42,0.07626361123338417
B,15,GROSS,RANDOM,OOS_Sharpe,115,0.0004573668311745847,0.00026136875351578936,3.6847275805361415,69,37,9,0.0024400083793490387,0.0782608695652174,106,0.0004961998640101627
B,15,GROSS,RANDOM,OOS_margin,115,-0.14262076297806323,-0.05560037875462043,-6.9462076243667825,26,80,9,1.4269643738923106e-07,0.0782608695652174,106,-0.15473007304223843
B,15,GROSS,ORACLE,OOS_Sharpe,115,0.0012948145856986428,0.0007148231869356092,9.475536030914395,88,0,27,6.462348535570529e-27,0.23478260869565218,88,0.001692087242674363
B,15,GROSS,ORACLE,OOS_margin,115,-0.16468163052432142,-0.0017283672318677556,-6.082857876959692,26,62,27,0.00015714867103001833,0.23478260869565218,88,-0.2152089489806473
B,15,N,MODE-GLOBAL,OOS_Sharpe,115,0.01683733953166234,0.0,1.652985672371816,49,38,28,0.2836071084054854,0.24347826086956523,87,0.022256253403921483
B,15,N,MODE-GLOBAL,OOS_margin,115,0.0890329116155291,0.01897088747334355,4.726591988947396,60,27,28,0.0005243546737950249,0.24347826086956523,87,0.11768718202052691
B,15,N,MODE-LOO,OOS_Sharpe,115,0.01683733953166234,0.0,1.652985672371816,49,38,28,0.2836071084054854,0.24347826086956523,87,0.022256253403921483
B,15,N,MODE-LOO,OOS_margin,115,0.0890329116155291,0.01897088747334355,4.726591988947396,60,27,28,0.0005243546737950249,0.24347826086956523,87,0.11768718202052691
B,15,N,MODE-XCORPUS,OOS_Sharpe,115,0.01731968452476308,0.0003010429291250283,1.8198252532066388,60,43,12,0.11446824201255824,0.10434782608695652,103,0.01933751184803645
B,15,N,MODE-XCORPUS,OOS_margin,115,0.022115578421067497,0.0,1.162517193464815,56,47,12,0.43068906630813125,0.10434782608695652,103,0.024692150664298657
B,15,N,CONST-INC,OOS_Sharpe,115,0.01731968452476308,0.0003010429291250283,1.8198252532066388,60,43,12,0.11446824201255824,0.10434782608695652,103,0.01933751184803645
B,15,N,CONST-INC,OOS_margin,115,0.022115578421067497,0.0,1.162517193464815,56,47,12,0.43068906630813125,0.10434782608695652,103,0.024692150664298657
B,15,N,SEL-4B,OOS_Sharpe,115,-0.02380497536170948,0.0,-2.3665549609365533,33,51,31,0.06297225703616971,0.26956521739130435,84,-0.0325901448404356
B,15,N,SEL-4B,OOS_margin,115,0.10967411409053275,0.05502925927922875,6.720630299064059,65,19,31,4.748492975346606e-07,0.26956521739130435,84,0.15014908476680078
B,15,N,RANDOM,OOS_Sharpe,115,-0.034303120539713135,0.0,-2.1850959863669424,44,53,18,0.4167748410890993,0.1565217391304348,97,-0.04066864806254649
B,15,N,RANDOM,OOS_margin,115,-0.0253900285010483,0.0,-0.999582619767795,44,53,18,0.4167748410890993,0.1565217391304348,97,-0.030101580181655194
B,15,N,ORACLE,OOS_Sharpe,115,0.10922844699454395,0.04327421634882356,8.725449959736144,101,0,14,7.888609052210118e-31,0.12173913043478261,101,0.12436902380566886
B,15,N,ORACLE,OOS_margin,115,0.03916758804015844,0.0,1.2559338010801822,57,44,14,0.23230046428473858,0.12173913043478261,101,0.04459675865958632
B,15,BAND,MODE-GLOBAL,OOS_Sharpe,115,0.00893374034449659,0.0,2.376920186309594,19,15,81,0.6075913612730801,0.7043478260869566,34,0.030217062929914943
B,15,BAND,MODE-GLOBAL,OOS_margin,115,0.02054632751142382,0.0,3.400848382001737,25,9,81,0.00904118549078703,0.7043478260869566,34,0.06949493128863939
B,15,BAND,MODE-LOO,OOS_Sharpe,115,0.00893374034449659,0.0,2.376920186309594,19,15,81,0.6075913612730801,0.7043478260869566,34,0.030217062929914943
B,15,BAND,MODE-LOO,OOS_margin,115,0.02054632751142382,0.0,3.400848382001737,25,9,81,0.00904118549078703,0.7043478260869566,34,0.06949493128863939
B,15,BAND,MODE-XCORPUS,OOS_Sharpe,115,0.00893374034449659,0.0,2.376920186309594,19,15,81,0.6075913612730801,0.7043478260869566,34,0.030217062929914943
B,15,BAND,MODE-XCORPUS,OOS_margin,115,0.02054632751142382,0.0,3.400848382001737,25,9,81,0.00904118549078703,0.7043478260869566,34,0.06949493128863939
B,15,BAND,CONST-INC,OOS_Sharpe,115,-0.008231976307522296,0.0,-1.123005276834477,56,55,4,1.0,0.034782608695652174,111,-0.008528624102387965
B,15,BAND,CONST-INC,OOS_margin,115,-0.034929942270213274,-0.01743538373058645,-4.107132890473552,40,71,4,0.004195534185394854,0.034782608695652174,111,-0.036188678928599345
B,15,BAND,SEL-4B,OOS_Sharpe,115,0.0017489965086948845,0.0,0.6193351925303539,15,9,91,0.30745625495910645,0.7913043478260869,24,0.008380608270829657
B,15,BAND,SEL-4B,OOS_margin,115,0.00179944415361658,0.0,0.4817366196135525,12,12,91,1.0,0.7913043478260869,24,0.00862233656941278
B,15,BAND,RANDOM,OOS_Sharpe,115,0.004349380509403742,0.0,0.6178746259600928,57,35,23,0.02801690195894669,0.2,92,0.0054367256367546775
B,15,BAND,RANDOM,OOS_margin,115,-0.014140489571876783,0.0,-1.6898247054775324,49,43,23,0.6024122776961509,0.2,92,-0.01767561196484597
B,15,BAND,ORACLE,OOS_Sharpe,115,0.059724029473431826,0.053219103359133435,13.248100279481926,92,0,23,4.0389678347315804e-28,0.2,92,0.07465503684178977
B,15,BAND,ORACLE,OOS_margin,115,0.042532585402624355,0.025622034841639163,6.755346248449194,81,11,23,2.5015050632200852e-14,0.2,92,0.053165731753280446
B,15,CADENCE,MODE-GLOBAL,OOS_Sharpe,115,0.027631724453047006,0.0,3.26329551253579,12,2,101,0.012939453125,0.8782608695652174,14,0.2269748794357433
B,15,CADENCE,MODE-GLOBAL,OOS_margin,115,0.014938341598613333,0.0,2.4574435551901956,12,2,101,0.012939453125,0.8782608695652174,14,0.12270780598860953
B,15,CADENCE,MODE-LOO,OOS_Sharpe,115,0.027631724453047006,0.0,3.26329551253579,12,2,101,0.012939453125,0.8782608695652174,14,0.2269748794357433
B,15,CADENCE,MODE-LOO,OOS_margin,115,0.014938341598613333,0.0,2.4574435551901956,12,2,101,0.012939453125,0.8782608695652174,14,0.12270780598860953
B,15,CADENCE,MODE-XCORPUS,OOS_Sharpe,115,0.027631724453047006,0.0,3.26329551253579,12,2,101,0.012939453125,0.8782608695652174,14,0.2269748794357433
B,15,CADENCE,MODE-XCORPUS,OOS_margin,115,0.014938341598613333,0.0,2.4574435551901956,12,2,101,0.012939453125,0.8782608695652174,14,0.12270780598860953
B,15,CADENCE,CONST-INC,OOS_Sharpe,115,-0.06691087179201978,-0.07122215089788794,-4.819087077756046,20,92,3,3.1880856558543937e-12,0.02608695652173913,112,-0.06870312728644888
B,15,CADENCE,CONST-INC,OOS_margin,115,-0.09050806063013796,-0.06498303823434912,-5.299375458572625,20,92,3,3.1880856558543937e-12,0.02608695652173913,112,-0.09293238368273093
B,15,CADENCE,SEL-4B,OOS_Sharpe,115,-0.0185006264903358,0.0,-2.5277502857765066,2,11,102,0.0224609375,0.8869565217391304,13,-0.16365938818373976
B,15,CADENCE,SEL-4B,OOS_margin,115,-0.0035025997741815677,0.0,-0.3785684693742551,4,9,102,0.266845703125,0.8869565217391304,13,-0.030984536463913866
B,15,CADENCE,RANDOM,OOS_Sharpe,115,-0.1008257410231947,-0.07916564508714563,-6.085430932357374,17,74,24,1.1934080595966508e-09,0.20869565217391303,91,-0.12741714524909223
B,15,CADENCE,RANDOM,OOS_margin,115,-0.09710627161090538,-0.06722835711748461,-5.263747606425099,15,76,24,5.477140413468491e-11,0.20869565217391303,91,-0.12271671687092438
B,15,CADENCE,ORACLE,OOS_Sharpe,115,0.048167468618126826,0.0,5.133271531267582,35,0,80,5.820766091346741e-11,0.6956521739130435,35,0.15826453974527388
B,15,CADENCE,ORACLE,OOS_margin,115,0.03863087390583124,0.0,3.3682639940729673,26,9,80,0.0059881205670535564,0.6956521739130435,35,0.12693001426201694
B,15,SLEEVE,MODE-GLOBAL,OOS_Sharpe,115,0.0030780106161528804,0.0,2.816066580797703,11,1,103,0.00634765625,0.8956521739130435,12,0.029497601738131773
B,15,SLEEVE,MODE-GLOBAL,OOS_margin,115,0.0025050690861733132,0.0,2.23644468367022,10,2,103,0.03857421875,0.8956521739130435,12,0.024006912075827586
B,15,SLEEVE,MODE-LOO,OOS_Sharpe,115,0.0030780106161528804,0.0,2.816066580797703,11,1,103,0.00634765625,0.8956521739130435,12,0.029497601738131773
B,15,SLEEVE,MODE-LOO,OOS_margin,115,0.0025050690861733132,0.0,2.23644468367022,10,2,103,0.03857421875,0.8956521739130435,12,0.024006912075827586
B,15,SLEEVE,MODE-XCORPUS,OOS_Sharpe,115,0.0030780106161528804,0.0,2.816066580797703,11,1,103,0.00634765625,0.8956521739130435,12,0.029497601738131773
B,15,SLEEVE,MODE-XCORPUS,OOS_margin,115,0.0025050690861733132,0.0,2.23644468367022,10,2,103,0.03857421875,0.8956521739130435,12,0.024006912075827586
B,15,SLEEVE,CONST-INC,OOS_Sharpe,115,-0.20542893146597657,-0.18518912954232147,-33.14190403019212,0,115,0,4.81482486096809e-35,0.0,115,-0.20542893146597657
B,15,SLEEVE,CONST-INC,OOS_margin,115,-0.10036351142759167,-0.06612232531826445,-5.820576058473734,43,72,0,0.008735108684333213,0.0,115,-0.10036351142759167
B,15,SLEEVE,SEL-4B,OOS_Sharpe,115,-0.06186167378330111,0.0,-8.351391202591769,8,56,51,5.562672242319724e-10,0.4434782608695652,64,-0.11115769507936919
B,15,SLEEVE,SEL-4B,OOS_margin,115,0.016183212007846816,0.0,2.0867629798884986,47,17,51,0.0002268823828832806,0.4434782608695652,64,0.02907920907659975
B,15,SLEEVE,RANDOM,OOS_Sharpe,115,-0.09160659599294346,-0.08500261732073727,-11.387401623516,2,87,26,1.2944084116747769e-23,0.22608695652173913,89,-0.11836807347402807
B,15,SLEEVE,RANDOM,OOS_margin,115,-0.0522591063591385,0.0,-4.304085211460731,36,53,26,0.08932073673118934,0.22608695652173913,89,-0.06752581158765085
B,15,SLEEVE,ORACLE,OOS_Sharpe,115,0.003193315790843261,0.0,2.913192423166013,12,0,103,0.00048828125,0.8956521739130435,12,0.030602609662247916
B,15,SLEEVE,ORACLE,OOS_margin,115,0.0023371302369880054,0.0,2.117023958906596,10,2,103,0.03857421875,0.8956521739130435,12,0.022397498104468384
B,20,GROSS,MODE-GLOBAL,OOS_Sharpe,115,-2.9341490489112006e-05,0.0,-0.8435050223268619,7,11,97,0.480682373046875,0.8434782608695652,18,-0.00018745952256932671
B,20,GROSS,MODE-GLOBAL,OOS_margin,115,-0.014668776150723867,0.0,-2.1318817284395437,5,13,97,0.09625244140625,0.8434782608695652,18,-0.09371718096295804
B,20,GROSS,MODE-LOO,OOS_Sharpe,115,-2.9341490489112006e-05,0.0,-0.8435050223268619,7,11,97,0.480682373046875,0.8434782608695652,18,-0.00018745952256932671
B,20,GROSS,MODE-LOO,OOS_margin,115,-0.014668776150723867,0.0,-2.1318817284395437,5,13,97,0.09625244140625,0.8434782608695652,18,-0.09371718096295804
B,20,GROSS,MODE-XCORPUS,OOS_Sharpe,115,-2.9341490489112006e-05,0.0,-0.8435050223268619,7,11,97,0.480682373046875,0.8434782608695652,18,-0.00018745952256932671
B,20,GROSS,MODE-XCORPUS,OOS_margin,115,-0.014668776150723867,0.0,-2.1318817284395437,5,13,97,0.09625244140625,0.8434782608695652,18,-0.09371718096295804
B,20,GROSS,CONST-INC,OOS_Sharpe,115,0.0003684702236962971,0.0003201242867970633,5.378463579946112,80,30,5,2.018378768224273e-06,0.043478260869565216,110,0.00038521887022794694
B,20,GROSS,CONST-INC,OOS_margin,115,-0.041587430746529486,-0.0018483842320180521,-3.3617144647416173,40,70,5,0.005447429511444482,0.043478260869565216,110,-0.04347776850773538
B,20,GROSS,SEL-4B,OOS_Sharpe,115,8.471117172972783e-05,0.0,1.395301517728031,29,14,72,0.03153949735315109,0.6260869565217392,43,0.00022655313369578374
B,20,GROSS,SEL-4B,OOS_margin,115,0.02065515121720851,0.0,2.3525436711261807,27,16,72,0.12628947438543037,0.6260869565217392,43,0.05524052069718554
B,20,GROSS,RANDOM,OOS_Sharpe,115,0.00033968700282504947,0.00012739139645473463,2.7521488823298643,63,40,12,0.029682214631626732,0.10434782608695652,103,0.0003792621876202009
B,20,GROSS,RANDOM,OOS_margin,115,-0.1444627037611465,-0.04409738976649635,-7.127868668587881,25,78,12,1.609927176950882e-07,0.10434782608695652,103,-0.16129331002458105
B,20,GROSS,ORACLE,OOS_Sharpe,115,0.0011225114653930295,0.0005070147871845121,8.834660654203885,87,0,28,1.2924697071141057e-26,0.24347826086956523,87,0.0014837795232206714
B,20,GROSS,ORACLE,OOS_margin,115,-0.14011769042710542,0.0,-5.7067175406564035,30,57,28,0.0050135989001463864,0.24347826086956523,87,-0.18521303907031172
B,20,N,MODE-GLOBAL,OOS_Sharpe,115,0.011171875156732436,0.0,1.1015131064970933,48,44,23,0.7546517496104993,0.2,92,0.013964843945915543
B,20,N,MODE-GLOBAL,OOS_margin,115,0.11192951926334001,0.11623619812028674,5.991833104361032,70,22,23,5.348143171041869e-07,0.2,92,0.139911899079175
B,20,N,MODE-LOO,OOS_Sharpe,115,0.011171875156732436,0.0,1.1015131064970933,48,44,23,0.7546517496104993,0.2,92,0.013964843945915543
B,20,N,MODE-LOO,OOS_margin,115,0.11192951926334001,0.11623619812028674,5.991833104361032,70,22,23,5.348143171041869e-07,0.2,92,0.139911899079175
B,20,N,MODE-XCORPUS,OOS_Sharpe,115,0.014634786260985471,4.095550511618029e-06,1.589119757942654,58,40,17,0.08541058911280434,0.14782608695652175,98,0.0171734736736054
B,20,N,MODE-XCORPUS,OOS_margin,115,0.048782266354318926,0.026669959673280896,2.6664010107954406,65,33,17,0.0016005802102081266,0.14782608695652175,98,0.05724449623210894
B,20,N,CONST-INC,OOS_Sharpe,115,0.014634786260985471,4.095550511618029e-06,1.589119757942654,58,40,17,0.08541058911280434,0.14782608695652175,98,0.0171734736736054
B,20,N,CONST-INC,OOS_margin,115,0.048782266354318926,0.026669959673280896,2.6664010107954406,65,33,17,0.0016005802102081266,0.14782608695652175,98,0.05724449623210894
B,20,N,SEL-4B,OOS_Sharpe,115,-0.027637747437245067,0.0,-2.632196664009885,32,54,29,0.022982591907157044,0.25217391304347825,86,-0.03695745296840911
B,20,N,SEL-4B,OOS_margin,115,0.126676169361501,0.09435769311214326,8.051822375288701,71,15,29,7.076057190944837e-10,0.25217391304347825,86,0.16939255205316997
B,20,N,RANDOM,OOS_Sharpe,115,-0.04201249021964986,0.0,-2.6253813849455154,40,57,18,0.10376938287271786,0.1565217391304348,97,-0.049808622425358086
B,20,N,RANDOM,OOS_margin,115,-0.00817258752831729,0.0,-0.32557585619381174,48,49,18,1.0,0.1565217391304348,97,-0.009689150162438025
B,20,N,ORACLE,OOS_Sharpe,115,0.10368469186589402,0.036915316018201416,8.342227859750286,101,0,14,7.888609052210118e-31,0.12173913043478261,101,0.11805682737205754
B,20,N,ORACLE,OOS_margin,115,0.05223600988835987,0.0021431449133144653,1.729283353806929,58,43,14,0.16327926185142788,0.12173913043478261,101,0.05947664492238995
B,20,BAND,MODE-GLOBAL,OOS_Sharpe,115,0.010813612886268916,0.0,2.8235117318932765,22,11,82,0.08014331245794892,0.7130434782608696,33,0.03768380248245229
B,20,BAND,MODE-GLOBAL,OOS_margin,115,0.022484776472446278,0.0,3.60913555807151,25,8,82,0.004551384132355452,0.7130434782608696,33,0.07835603922216126
B,20,BAND,MODE-LOO,OOS_Sharpe,115,0.010813612886268916,0.0,2.8235117318932765,22,11,82,0.08014331245794892,0.7130434782608696,33,0.03768380248245229
B,20,BAND,MODE-LOO,OOS_margin,115,0.022484776472446278,0.0,3.60913555807151,25,8,82,0.004551384132355452,0.7130434782608696,33,0.07835603922216126
B,20,BAND,MODE-XCORPUS,OOS_Sharpe,115,0.010813612886268916,0.0,2.8235117318932765,22,11,82,0.08014331245794892,0.7130434782608696,33,0.03768380248245229
B,20,BAND,MODE-XCORPUS,OOS_margin,115,0.022484776472446278,0.0,3.60913555807151,25,8,82,0.004551384132355452,0.7130434782608696,33,0.07835603922216126
B,20,BAND,CONST-INC,OOS_Sharpe,115,-0.01933246644175484,-0.006088218980737414,-2.6357131900112227,50,61,4,0.34258058257189816,0.034782608695652174,111,-0.020029131899115368
B,20,BAND,CONST-INC,OOS_margin,115,-0.04279293630425319,-0.026954547139750817,-4.92135280445231,33,78,4,2.32626705010725e-05,0.034782608695652174,111,-0.04433502409900105
B,20,BAND,SEL-4B,OOS_Sharpe,115,0.0018267562912104912,0.0,0.5976352223996708,16,8,91,0.15158963203430176,0.7913043478260869,24,0.008753207228716937
B,20,BAND,SEL-4B,OOS_margin,115,0.0025828468151977715,0.0,0.646268643403856,13,11,91,0.8388197422027588,0.7913043478260869,24,0.01237614098948932
B,20,BAND,RANDOM,OOS_Sharpe,115,0.0009935475225469805,0.0,0.14097606727456616,54,37,24,0.09294694311794123,0.20869565217391303,91,0.0012555820339879417
B,20,BAND,RANDOM,OOS_margin,115,-0.01674319083349832,0.0,-1.9304968450237616,48,43,24,0.6752224599160567,0.20869565217391303,91,-0.021158977426948427
B,20,BAND,ORACLE,OOS_Sharpe,115,0.05760481275556589,0.05097232126224699,13.0818805413686,93,0,22,2.0194839173657902e-28,0.19130434782608696,93,0.07123175770849546
B,20,BAND,ORACLE,OOS_margin,115,0.042096083567976054,0.02520888773203936,6.581748387142738,82,11,22,1.4159872634786435e-14,0.19130434782608696,93,0.05205429688513169
B,20,CADENCE,MODE-GLOBAL,OOS_Sharpe,115,0.02921976589744172,0.0,3.2480937571502753,13,3,99,0.021270751953125,0.8608695652173913,16,0.21001706738786236
B,20,CADENCE,MODE-GLOBAL,OOS_margin,115,0.017836374345482017,0.0,2.7547038387748866,14,2,99,0.004180908203125,0.8608695652173913,16,0.12819894060815198
B,20,CADENCE,MODE-LOO,OOS_Sharpe,115,0.02921976589744172,0.0,3.2480937571502753,13,3,99,0.021270751953125,0.8608695652173913,16,0.21001706738786236
B,20,CADENCE,MODE-LOO,OOS_margin,115,0.017836374345482017,0.0,2.7547038387748866,14,2,99,0.004180908203125,0.8608695652173913,16,0.12819894060815198
B,20,CADENCE,MODE-XCORPUS,OOS_Sharpe,115,0.02921976589744172,0.0,3.2480937571502753,13,3,99,0.021270751953125,0.8608695652173913,16,0.21001706738786236
B,20,CADENCE,MODE-XCORPUS,OOS_margin,115,0.017836374345482017,0.0,2.7547038387748866,14,2,99,0.004180908203125,0.8608695652173913,16,0.12819894060815198
B,20,CADENCE,CONST-INC,OOS_Sharpe,115,-0.08225267435055218,-0.0860049657072961,-5.786586240511018,17,95,3,2.5077297681380096e-14,0.02608695652173913,112,-0.08445587098494198
B,20,CADENCE,CONST-INC,OOS_margin,115,-0.10359098969569594,-0.07091200714290458,-5.732550486190733,19,93,3,6.74813608304086e-13,0.02608695652173913,112,-0.10636574834825926
B,20,CADENCE,SEL-4B,OOS_Sharpe,115,-0.028823400880947092,0.0,-3.1505217535957626,4,13,98,0.049041748046875,0.8521739130434782,17,-0.19498182948875975
B,20,CADENCE,SEL-4B,OOS_margin,115,-0.005716106198389708,0.0,-0.5676296473790907,5,12,98,0.143463134765625,0.8521739130434782,17,-0.038667777224400963
B,20,CADENCE,RANDOM,OOS_Sharpe,115,-0.11470810229038422,-0.08517390635559496,-6.661372598452491,16,74,25,4.3857845641773173e-10,0.21739130434782608,90,-0.14657146403771318
B,20,CADENCE,RANDOM,OOS_margin,115,-0.11117358948527768,-0.06997011456277727,-5.592468505053575,14,76,25,1.777795331222257e-11,0.21739130434782608,90,-0.14205514212007705
B,20,CADENCE,ORACLE,OOS_Sharpe,115,0.05008747536046935,0.0,5.169867387906928,35,0,80,5.820766091346741e-11,0.6956521739130435,35,0.1645731333272564
B,20,CADENCE,ORACLE,OOS_margin,115,0.03869569861839729,0.0,3.488575756689923,25,10,80,0.01667384780012071,0.6956521739130435,35,0.12714300974616252
B,20,SLEEVE,MODE-GLOBAL,OOS_Sharpe,115,0.002802895438930962,0.0,2.6819286009866694,11,1,103,0.00634765625,0.8956521739130435,12,0.026861081289755052
B,20,SLEEVE,MODE-GLOBAL,OOS_margin,115,0.002393167910754503,0.0,2.1914741507384843,10,2,103,0.03857421875,0.8956521739130435,12,0.02293452581139732
B,20,SLEEVE,MODE-LOO,OOS_Sharpe,115,0.002802895438930962,0.0,2.6819286009866694,11,1,103,0.00634765625,0.8956521739130435,12,0.026861081289755052
B,20,SLEEVE,MODE-LOO,OOS_margin,115,0.002393167910754503,0.0,2.1914741507384843,10,2,103,0.03857421875,0.8956521739130435,12,0.02293452581139732
B,20,SLEEVE,MODE-XCORPUS,OOS_Sharpe,115,0.002802895438930962,0.0,2.6819286009866694,11,1,103,0.00634765625,0.8956521739130435,12,0.026861081289755052
B,20,SLEEVE,MODE-XCORPUS,OOS_margin,115,0.002393167910754503,0.0,2.1914741507384843,10,2,103,0.03857421875,0.8956521739130435,12,0.02293452581139732
B,20,SLEEVE,CONST-INC,OOS_Sharpe,115,-0.20725699481851353,-0.18772220476534507,-33.30364154920036,0,115,0,4.81482486096809e-35,0.0,115,-0.20725699481851353
B,20,SLEEVE,CONST-INC,OOS_margin,115,-0.10275783725479314,-0.07039653929690326,-5.842814059005981,38,77,0,0.0003509981791372753,0.0,115,-0.10275783725479314
B,20,SLEEVE,SEL-4B,OOS_Sharpe,115,-0.058456956465729945,0.0,-7.946048262837009,8,53,54,2.98644165040024e-09,0.46956521739130436,61,-0.11020573759932696
B,20,SLEEVE,SEL-4B,OOS_margin,115,0.017306743184806125,0.0,2.330845706764276,44,17,54,0.0007299045109347684,0.46956521739130436,61,0.03262746665988039
B,20,SLEEVE,RANDOM,OOS_Sharpe,115,-0.09276860317869581,-0.08532858385614267,-11.528790362079935,2,89,24,3.3822316648042255e-24,0.20869565217391303,91,-0.1172350479730771
B,20,SLEEVE,RANDOM,OOS_margin,115,-0.05429570819678466,-0.0005139360542708582,-4.404166542729991,33,58,24,0.011456340539425671,0.20869565217391303,91,-0.06861545541351909
B,20,SLEEVE,ORACLE,OOS_Sharpe,115,0.0028917270384848717,0.0,2.763675597579422,11,0,104,0.0009765625,0.9043478260869565,11,0.030231691765978206
B,20,SLEEVE,ORACLE,OOS_margin,115,0.002220232501362016,0.0,2.053474520208096,9,2,104,0.0654296875,0.9043478260869565,11,0.023211521605148347
B,25,GROSS,MODE-GLOBAL,OOS_Sharpe,115,-3.040421272671239e-05,0.0,-1.023825266854017,7,12,96,0.359283447265625,0.8347826086956521,19,-0.0001840254980827329
B,25,GROSS,MODE-GLOBAL,OOS_margin,115,-0.015089871235277353,0.0,-2.5805061298837297,4,15,96,0.0192108154296875,0.8347826086956521,19,-0.09133343116088925
B,25,GROSS,MODE-LOO,OOS_Sharpe,115,-3.040421272671239e-05,0.0,-1.023825266854017,7,12,96,0.359283447265625,0.8347826086956521,19,-0.0001840254980827329
B,25,GROSS,MODE-LOO,OOS_margin,115,-0.015089871235277353,0.0,-2.5805061298837297,4,15,96,0.0192108154296875,0.8347826086956521,19,-0.09133343116088925
B,25,GROSS,MODE-XCORPUS,OOS_Sharpe,115,-3.040421272671239e-05,0.0,-1.023825266854017,7,12,96,0.359283447265625,0.8347826086956521,19,-0.0001840254980827329
B,25,GROSS,MODE-XCORPUS,OOS_margin,115,-0.015089871235277353,0.0,-2.5805061298837297,4,15,96,0.0192108154296875,0.8347826086956521,19,-0.09133343116088925
B,25,GROSS,CONST-INC,OOS_Sharpe,115,0.0003309305851958267,0.00024725258486391066,4.894691615588075,74,39,2,0.001277625351448773,0.017391304347826087,113,0.0003367877636948679
B,25,GROSS,CONST-INC,OOS_margin,115,-0.04090065008045373,-0.001901000158870625,-3.4262479007401025,42,71,2,0.008149691373771119,0.017391304347826087,113,-0.041624555391612195
B,25,GROSS,SEL-4B,OOS_Sharpe,115,6.76916700301105e-05,0.0,1.176667814431817,27,16,72,0.12628947438543037,0.6260869565217392,43,0.00018103586170843504
B,25,GROSS,SEL-4B,OOS_margin,115,0.01988185335709537,0.0,2.5354736032448604,29,14,72,0.03153949735315109,0.6260869565217392,43,0.05317239851316202
B,25,GROSS,RANDOM,OOS_Sharpe,115,0.00022523150265374938,3.379371742934234e-05,1.8243468308248307,61,44,10,0.11799998150585828,0.08695652173913043,105,0.00024668212195410645
B,25,GROSS,RANDOM,OOS_margin,115,-0.14068367702150306,-0.053816393251415656,-7.1087812758666,25,80,10,6.880761307711572e-08,0.08695652173913043,105,-0.15408212245212233
B,25,GROSS,ORACLE,OOS_Sharpe,115,0.000975700803577742,0.00035820655897289555,8.32470357799481,87,0,28,1.2924697071141057e-26,0.24347826086956523,87,0.0012897194530050611
B,25,GROSS,ORACLE,OOS_margin,115,-0.11866144657643475,0.0,-5.302698044933989,32,55,28,0.017827552929735955,0.24347826086956523,87,-0.15685133742862065
B,25,N,MODE-GLOBAL,OOS_Sharpe,115,0.012283507519966267,0.0,1.3272433736773304,49,44,22,0.6785320136533252,0.19130434782608696,93,0.0151892834924314
B,25,N,MODE-GLOBAL,OOS_margin,115,0.01909254019756803,0.0,0.9483181816163541,44,49,22,0.6785320136533252,0.19130434782608696,93,0.023609055083014238
B,25,N,MODE-LOO,OOS_Sharpe,115,0.012283507519966267,0.0,1.3272433736773304,49,44,22,0.6785320136533252,0.19130434782608696,93,0.0151892834924314
B,25,N,MODE-LOO,OOS_margin,115,0.01909254019756803,0.0,0.9483181816163541,44,49,22,0.6785320136533252,0.19130434782608696,93,0.023609055083014238
B,25,N,MODE-XCORPUS,OOS_Sharpe,115,0.013890702381946313,0.0003569113835317772,1.5273510765800866,73,40,2,0.0024558111031850413,0.017391304347826087,113,0.014136555521449792
B,25,N,MODE-XCORPUS,OOS_margin,115,-0.16294843138629606,-0.14511778817408327,-7.634785924367075,18,95,2,7.970114680452795e-14,0.017391304347826087,113,-0.16583247441968185
B,25,N,CONST-INC,OOS_Sharpe,115,0.010967331850916084,0.0,1.1736089819194038,52,47,16,0.6878853435796911,0.1391304347826087,99,0.012739829927831816
B,25,N,CONST-INC,OOS_margin,115,0.07699962816869257,0.05753375941065365,4.047361975723273,67,32,16,0.000562208248357049,0.1391304347826087,99,0.0894440125191883
B,25,N,SEL-4B,OOS_Sharpe,115,-0.029635747830859285,-0.008590740302567346,-2.9444860508021797,32,61,22,0.003461853491442379,0.19130434782608696,93,-0.03664635484461095
B,25,N,SEL-4B,OOS_margin,115,0.14311341680108394,0.11601518208667783,9.03658140376353,78,15,22,1.9393097995260696e-11,0.19130434782608696,93,0.17696820357123277
B,25,N,RANDOM,OOS_Sharpe,115,-0.0507057699353219,-0.001035807982295689,-3.117902375106962,35,64,16,0.004640654088434307,0.1391304347826087,99,-0.05890064184406079
