panel,n,trigger,lag,arm,cost,ann_turnover,switches,days_out,episodes,dCAGR_pp,dDD_pp,dSharpe,ratio,numeraire,beats_numeraire,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_CAGR,IS_Sharpe,IS_MaxDD,pass4b,fail4b,pass4a,fail4a
U56,20,,,CONTROL,10,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.446187261750832,False,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.1,0.0,X0.10_k0,10,9.059558786949157,46.0,0.04257715701734625,23.0,-2.044265048042959,-0.7854118142474165,-0.13669265453697843,-0.3842025352824559,1.446187261750832,False,0.10615470784309111,0.9554432508943447,-0.19093760512125546,1.008956636795733,0.911060428765901,0.11500560711204444,0.9942257392975564,-0.19093760512125546,0.09552364984232287,0.9060348771571419,-0.14863967193822725,False,CAGR,False,"H1,H2,DD"
U56,20,0.1,1.0,X0.10_k1,10,9.059558786949157,46.0,0.04257715701734625,23.0,-2.044265048042959,-0.7854118142474165,-0.13669265453697843,-0.3842025352824559,1.446187261750832,False,0.10615470784309111,0.9554432508943447,-0.19093760512125546,1.008956636795733,0.911060428765901,0.11500560711204444,0.9942257392975564,-0.19093760512125546,0.09552364984232287,0.9060348771571419,-0.14863967193822725,False,CAGR,False,"H1,H2,DD"
U56,20,0.1,3.0,X0.10_k3,10,8.949716922827532,34.0,0.05158819553953593,17.0,-1.9541037777863313,0.6938577843521698,-0.1235610529869724,0.35507724422814085,1.446187261750832,False,0.10705632054565739,0.9685748524443507,-0.1761449091352596,1.0064061830582443,0.9372014757566041,0.11701086159852592,1.0197141704610233,-0.17614490913525938,0.0951126225462664,0.9031661088768211,-0.14769012999544784,True,,False,"H1,H2,DD"
U56,20,0.1,5.0,X0.10_k5,10,8.85704864047249,28.0,0.05879702635728768,14.0,-1.9294684507655813,3.2050157726200457,-0.11827298118743146,1.6610874209155109,1.446187261750832,True,0.10730267381586489,0.9738629242438916,-0.15103332925258084,0.990978120179579,0.960954349989084,0.11938789446498177,1.0422794327233256,-0.15103332925258062,0.09283301200986727,0.8860267463090981,-0.1490046192402057,True,,False,"H1,H2,DD"
U56,20,0.1,10.0,X0.10_k10,10,8.722320887509927,20.0,0.07186303221446272,10.0,-1.8950405646228186,3.374723317716899,-0.10558783255168669,1.7808185116019353,1.446187261750832,True,0.10764695267729252,0.9865480728796364,-0.1493362538016123,1.0428210196764471,0.9378816615077742,0.11525822470182212,1.0221613532177902,-0.14933625380161342,0.09849350153011027,0.9414297109263802,-0.12834419420805465,True,,False,"H1,H2,DD"
U56,20,0.1,21.0,X0.10_k21,10,8.454654107130816,20.0,0.09664338815048434,10.0,-2.3383241487780593,2.726734102895023,-0.13421915870682277,1.166106121052522,1.446187261750832,False,0.10321411683574011,0.9579167467245003,-0.15581614594983106,0.9958039746257122,0.9253778729359639,0.11268027958601268,1.0116727548571802,-0.15581614594983184,0.09185126538336608,0.8894362954658325,-0.1368393675716687,False,CAGR,False,"H1,H2,DD"
U56,20,0.1,63.0,X0.10_k63,10,7.647764887847752,14.0,0.17278666366298717,7.0,-4.261277948777398,-0.9627905183361207,-0.2629256677702819,-0.22593938482993223,1.446187261750832,False,0.08398457883574673,0.8292102376610412,-0.1927113921621425,0.9742894767224445,0.6921936324904708,0.08185202691072657,0.8021460389301759,-0.19271139216214206,0.08657435147698567,0.8628014062527642,-0.15980803046570546,False,"H2,OOS,CAGR",False,"H1,H2,DD"
U56,20,0.15,0.0,X0.15_k0,10,9.630697203129404,6.0,0.0009011038522189682,3.0,-0.3605135458346398,-1.3895744658108833,-0.024438843490252493,-3.854430663884826,1.446187261750832,False,0.1229922228651743,1.0676970619410706,-0.19697923163689013,1.0882791557222313,1.0555454674210385,0.13693492963888243,1.1255750104977125,-0.1969792316368898,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.15,1.0,X0.15_k1,10,9.630697203129404,6.0,0.0009011038522189682,3.0,-0.3605135458346398,-1.3895744658108833,-0.024438843490252493,-3.854430663884826,1.446187261750832,False,0.1229922228651743,1.0676970619410706,-0.19697923163689013,1.0882791557222313,1.0555454674210385,0.13693492963888243,1.1255750104977125,-0.1969792316368898,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.15,3.0,X0.15_k3,10,9.586743210766775,6.0,0.0022527596305474207,3.0,-0.3941290865732583,-1.8119464305934363,-0.02700535084644029,-4.597342577142281,1.446187261750832,False,0.12265606745778812,1.0651305545848828,-0.20120295128471566,1.0882791557222313,1.0507546403755017,0.13631382197074204,1.1211085878311395,-0.20120295128471577,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.15,5.0,X0.15_k5,10,9.575782649041688,4.0,0.003379139445821131,2.0,-0.2912016472552237,-0.4517545169403836,-0.01874372413605796,-1.5513460215575063,1.446187261750832,False,0.12368534185096847,1.0733921812952651,-0.18760103214818513,1.0882791557222313,1.0661114571374326,0.13821607620185428,1.1354917677208638,-0.18760103214818513,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.15,10.0,X0.15_k10,10,9.562176276104502,4.0,0.005631899076368551,2.0,-0.3966138140963027,-0.6408251580190094,-0.02632347926905787,-1.6157408926341865,1.446187261750832,False,0.12263122018255768,1.0658124261622652,-0.1894917385589714,1.0882791557222313,1.051879682068733,0.13626791824454876,1.1223014525745965,-0.18949173855897095,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.15,21.0,X0.15_k21,10,9.513066745399984,4.0,0.010587970263572877,2.0,-0.5880098913435772,-2.4253655924272532,-0.04056299084610959,-4.124702029901909,1.446187261750832,False,0.12071725941008493,1.0515729145852135,-0.20733714290305383,1.0882791557222313,1.0251991022492246,0.13273452005582276,1.0974989519797995,-0.20733714290305372,0.1063259561145935,0.9928968404730495,-0.11653190552192016,False,DD,False,"H1,H2,DD"
U56,20,0.15,63.0,X0.15_k63,10,9.404090991385731,2.0,0.020274836674926786,1.0,-0.966518346424805,-0.9636113982439576,-0.05999460123553724,-0.9969923507488498,1.446187261750832,False,0.11693217485927265,1.0321413041957859,-0.19271960096122087,1.0882791557222313,0.9867344225224435,0.12576145900455105,1.063380250614102,-0.19271960096122065,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.2,0.0,X0.20_k0,10,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.446187261750832,False,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.2,1.0,X0.20_k1,10,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.446187261750832,False,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.2,3.0,X0.20_k3,10,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.446187261750832,False,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.2,5.0,X0.20_k5,10,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.446187261750832,False,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.2,10.0,X0.20_k10,10,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.446187261750832,False,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.2,21.0,X0.20_k21,10,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.446187261750832,False,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.2,63.0,X0.20_k63,10,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.446187261750832,False,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.25,0.0,X0.25_k0,10,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.446187261750832,False,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.25,1.0,X0.25_k1,10,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.446187261750832,False,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.25,3.0,X0.25_k3,10,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.446187261750832,False,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.25,5.0,X0.25_k5,10,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.446187261750832,False,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.25,10.0,X0.25_k10,10,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.446187261750832,False,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.25,21.0,X0.25_k21,10,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.446187261750832,False,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,0.25,63.0,X0.25_k63,10,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.446187261750832,False,0.1265973583235207,1.092135905431323,-0.1830834869787813,1.0882791557222313,1.1015451872229007,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.1063259561145935,0.9928968404730495,-0.11653190552192016,True,,False,"H1,H2,DD"
U56,20,,,CONTROL,25,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.6696532687320993,False,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,H1,False,"H1,H2,DD"
U56,20,0.1,0.0,X0.10_k0,25,9.059558786949157,46.0,0.04257715701734625,23.0,-2.2426826345606,-1.3808663158150214,-0.159239422018972,-0.6157207865862703,1.6696532687320993,False,0.08801953126695827,0.8075903150848807,-0.19821578516552252,0.8561734744582,0.7671588979358032,0.0967237927961686,0.8514049826870622,-0.19821578516552207,0.0775645877640665,0.7512874424409196,-0.16136569281699042,False,"H1,H2,OOS,CAGR",False,"H1,H2,DD"
U56,20,0.1,1.0,X0.10_k1,25,9.059558786949157,46.0,0.04257715701734625,23.0,-2.2426826345606,-1.3808663158150214,-0.159239422018972,-0.6157207865862703,1.6696532687320993,False,0.08801953126695827,0.8075903150848807,-0.19821578516552252,0.8561734744582,0.7671588979358032,0.0967237927961686,0.8514049826870622,-0.19821578516552207,0.0775645877640665,0.7512874424409196,-0.16136569281699042,False,"H1,H2,OOS,CAGR",False,"H1,H2,DD"
U56,20,0.1,3.0,X0.10_k3,25,8.949716922827532,34.0,0.05158819553953593,17.0,-2.051820289974393,0.3023109386649514,-0.13833017894469368,0.14733792240095464,1.6696532687320993,False,0.08992815471282034,0.828499558159159,-0.1813840126207228,0.8594153032556806,0.8029482327609851,0.0999655369994199,0.8859461156630386,-0.1813840126207229,0.07788792867244476,0.7547002724037226,-0.15867633867540631,False,"H1,H2,CAGR",False,"H1,H2,DD"
U56,20,0.1,5.0,X0.10_k5,25,8.85704864047249,28.0,0.05879702635728768,14.0,-1.9706982759020386,2.687433585621035,-0.12890493764891764,1.3636961164899424,1.6696532687320993,False,0.09073937485354389,0.837924799454935,-0.15753278615116195,0.8479107774624035,0.8310779262595637,0.10290569732080734,0.9125662207311284,-0.1564567238058222,0.07617643309292998,0.7418190820483026,-0.15753278615116195,False,"H1,H2,CAGR",False,"H1,H2,DD"
U56,20,0.1,10.0,X0.10_k10,25,8.722320887509927,20.0,0.07186303221446272,10.0,-1.858745533034445,2.2125972433851615,-0.11113843113550492,1.1903712498897283,1.6696532687320993,False,0.09185890228221982,0.8556913059683477,-0.1622811495735207,0.9052699743371018,0.8127897230601593,0.0995897757375388,0.89688671805522,-0.16228114957352024,0.08256374852877091,0.8032139793575948,-0.1441024551153237,False,"H1,H2,CAGR",False,"H1,H2,DD"
U56,20,0.1,21.0,X0.10_k21,25,8.454654107130816,20.0,0.09664338815048434,10.0,-2.2519900496854595,1.6886102248560575,-0.13725139321467594,0.7498302335269685,1.6696532687320993,False,0.08792645711570968,0.8295783438891767,-0.16752101975881173,0.8611566214204702,0.8025180039962858,0.09746341281623216,0.88845660092502,-0.16752101975881184,0.07648095738269012,0.7543879597807939,-0.14717590233303668,False,"H1,H2,CAGR",False,"H1,H2,DD"
U56,20,0.1,63.0,X0.10_k63,25,7.647764887847752,14.0,0.17278666366298717,7.0,-3.977781948259884,-1.891773369151739,-0.25663629582258074,-0.4755849852401568,1.6696532687320993,False,0.07066853812996543,0.7101934412812719,-0.2033248556988897,0.8489091990126877,0.5791990938412995,0.06895589891165366,0.6879206898782084,-0.20332485569888958,0.07274752128481765,0.7378474137066348,-0.16905983428600302,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD"
U56,20,0.15,0.0,X0.15_k0,25,9.630697203129404,6.0,0.0009011038522189682,3.0,-0.39779691391015337,-2.107014619479919,-0.02824716373404601,-5.296709315235689,1.6696532687320993,False,0.10646838847346274,0.9385825733698067,-0.2054772682021715,0.9535500018905777,0.9305873047779162,0.11994691368380872,1.0005952339624766,-0.20547726820217116,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,"H1,DD,CAGR",False,"H1,H2,DD"
U56,20,0.15,1.0,X0.15_k1,25,9.630697203129404,6.0,0.0009011038522189682,3.0,-0.39779691391015337,-2.107014619479919,-0.02824716373404601,-5.296709315235689,1.6696532687320993,False,0.10646838847346274,0.9385825733698067,-0.2054772682021715,0.9535500018905777,0.9305873047779162,0.11994691368380872,1.0005952339624766,-0.20547726820217116,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,"H1,DD,CAGR",False,"H1,H2,DD"
U56,20,0.15,3.0,X0.15_k3,25,9.586743210766775,6.0,0.0022527596305474207,3.0,-0.4236796727008496,-2.4337669702964027,-0.03027710874446632,-5.744356236828074,1.6696532687320993,False,0.10620956088555578,0.9365526283593864,-0.20874479171033633,0.9535500018905777,0.926802591697105,0.11946878076589629,0.99706283110372,-0.20874479171033633,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,"H1,DD,CAGR",False,"H1,H2,DD"
U56,20,0.15,5.0,X0.15_k5,25,9.575782649041688,4.0,0.003379139445821131,2.0,-0.3061578816685673,-0.8522945011321781,-0.020707492115226378,-2.7838398165258855,1.6696532687320993,False,0.1073847787958786,0.9461222449886263,-0.19293006701869408,0.9535500018905777,0.9445916798431416,0.12164050601396004,1.0137301702951271,-0.19293006701869386,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,H1,False,"H1,H2,DD"
U56,20,0.15,10.0,X0.15_k10,25,9.562176276104502,4.0,0.005631899076368551,2.0,-0.4078711165674598,-1.0877578176919478,-0.028242578066715374,-2.666915536570088,1.6696532687320993,False,0.10636764644688967,0.9385871590371373,-0.19528470018429178,0.9535500018905777,0.9304674983920751,0.11976080168740544,1.0006287077156202,-0.19528470018429167,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,"H1,CAGR",False,"H1,H2,DD"
U56,20,0.15,21.0,X0.15_k21,25,9.513066745399984,4.0,0.010587970263572877,2.0,-0.5885149993850369,-2.8556756666510474,-0.04201606345784048,-4.852341350067642,1.6696532687320993,False,0.1045612076187139,0.9248136736460122,-0.21296387867388278,0.9535500018905777,0.9046905967272494,0.11642593936396617,0.9766513977606133,-0.21296387867388267,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,"H1,DD,CAGR",False,"H1,H2,DD"
U56,20,0.15,63.0,X0.15_k63,25,9.404090991385731,2.0,0.020274836674926786,1.0,-0.9293973373104114,-1.142730418984128,-0.060198078126946664,-1.2295391573759857,1.6696532687320993,False,0.10115238423946016,0.906631658976906,-0.19583442619721358,0.9535500018905777,0.8688531742424774,0.11014517184084927,0.9449443756036254,-0.1958344261972137,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,"H1,CAGR",False,"H1,H2,DD"
U56,20,0.2,0.0,X0.20_k0,25,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.6696532687320993,False,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,H1,False,"H1,H2,DD"
U56,20,0.2,1.0,X0.20_k1,25,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.6696532687320993,False,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,H1,False,"H1,H2,DD"
U56,20,0.2,3.0,X0.20_k3,25,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.6696532687320993,False,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,H1,False,"H1,H2,DD"
U56,20,0.2,5.0,X0.20_k5,25,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.6696532687320993,False,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,H1,False,"H1,H2,DD"
U56,20,0.2,10.0,X0.20_k10,25,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.6696532687320993,False,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,H1,False,"H1,H2,DD"
U56,20,0.2,21.0,X0.20_k21,25,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.6696532687320993,False,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,H1,False,"H1,H2,DD"
U56,20,0.2,63.0,X0.20_k63,25,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.6696532687320993,False,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,H1,False,"H1,H2,DD"
U56,20,0.25,0.0,X0.25_k0,25,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.6696532687320993,False,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,H1,False,"H1,H2,DD"
U56,20,0.25,1.0,X0.25_k1,25,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.6696532687320993,False,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,H1,False,"H1,H2,DD"
U56,20,0.25,3.0,X0.25_k3,25,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.6696532687320993,False,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,H1,False,"H1,H2,DD"
U56,20,0.25,5.0,X0.25_k5,25,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.6696532687320993,False,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,H1,False,"H1,H2,DD"
U56,20,0.25,10.0,X0.25_k10,25,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.6696532687320993,False,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,H1,False,"H1,H2,DD"
U56,20,0.25,21.0,X0.25_k21,25,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.6696532687320993,False,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,H1,False,"H1,H2,DD"
U56,20,0.25,63.0,X0.25_k63,25,9.630697203129404,0.0,0.0,0.0,0.0,0.0,0.0,,1.6696532687320993,False,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905777,0.9835762726543062,0.12730703643605445,1.0495601201126592,-0.18440712200737241,0.09035285709123864,0.8577174907477432,-0.12545350656369159,False,H1,False,"H1,H2,DD"
B136,3,,,CONTROL,0,24.055838678193012,0.0,0.0,0.0,0.0,0.0,0.0,,1.8165183852594302,False,0.1737664450115608,0.8273947882741255,-0.315649942104672,1.0016974262594465,0.6824793278784272,0.1424155163471632,0.6817638205091057,-0.30684556356945436,0.21291135548848872,1.0318855823622615,-0.315649942104672,False,"H2,OOS,DD",False,"H1,H2,DD"
B136,3,0.1,0.0,X0.10_k0,0,14.565445010028476,183.0,0.35683712547871144,92.0,-12.919118099195304,-33.779099517662345,-0.4943860527931103,-2.6146598597752857,1.8165183852594302,False,0.04457526401960776,0.3330087354810152,-0.6534409372812955,0.7117568038262647,-0.037326149771333306,-0.01445019042821527,0.011561921111021212,-0.6534409372812956,0.12085690123319304,0.7331610609362889,-0.23476558921563218,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD"
B136,3,0.1,1.0,X0.10_k1,0,14.565445010028476,183.0,0.35683712547871144,92.0,-12.919118099195304,-33.779099517662345,-0.4943860527931103,-2.6146598597752857,1.8165183852594302,False,0.04457526401960776,0.3330087354810152,-0.6534409372812955,0.7117568038262647,-0.037326149771333306,-0.01445019042821527,0.011561921111021212,-0.6534409372812956,0.12085690123319304,0.7331610609362889,-0.23476558921563218,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD"
B136,3,0.1,3.0,X0.10_k3,0,13.63175844921117,107.0,0.39310655553052487,54.0,-11.578282042280374,-24.394025782971262,-0.41573823417360284,-2.1068778333341402,1.8165183852594302,False,0.057983624588757054,0.41165655410052265,-0.5595901999343846,0.7342245754270982,0.08348820952314522,0.003148676923444782,0.10545952971971703,-0.5595901999343846,0.12846243028597137,0.7796772485270728,-0.25578540654615445,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD"
B136,3,0.1,5.0,X0.10_k5,0,13.047106451043199,89.0,0.4156341518359991,45.0,-10.162840333809452,-11.313153057223824,-0.33043258575564144,-1.113188113325715,1.8165183852594302,False,0.07213804167346627,0.49696220251848405,-0.42878147267691025,0.7227072770777817,0.2602603187911896,0.031213244260180018,0.2684727211225931,-0.42878147267690925,0.12391152610591916,0.7646355936260983,-0.2536888348541507,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD"
B136,3,0.1,10.0,X0.10_k10,0,12.152096717428023,65.0,0.4579860328902906,33.0,-10.481572535376493,-2.2188985530120497,-0.33746937498494944,-0.21169519607129714,1.8165183852594302,False,0.06895071965779587,0.48992541328917605,-0.3378389276347925,0.6852416473914196,0.2812412136483102,0.031183263149361373,0.27267900680138746,-0.3378389276347932,0.11657415938467586,0.7405756349388245,-0.19675971322037578,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD"
B136,3,0.1,21.0,X0.10_k21,0,10.726387304123081,47.0,0.5230907862131111,24.0,-11.165561292517602,0.4153197606549752,-0.36318108685786077,0.0371964964209452,1.8165183852594302,False,0.06211083208638479,0.4642137014162647,-0.31149674449812226,0.5521502349368922,0.3694527040872798,0.044115599486751034,0.36063293419166875,-0.31149674449812237,0.08433283239226808,0.5828938978625545,-0.26568250493949286,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD"
B136,3,0.1,63.0,X0.10_k63,0,7.3649153549987325,27.0,0.6852894796125254,14.0,-13.30373343382214,-5.763713794912051,-0.45377763365699025,-0.4332403248744398,1.8165183852594302,False,0.0407291106733394,0.37361715461713524,-0.3732870800537925,0.534732801264032,0.19123785668429025,0.01187038176690991,0.1582797106131979,-0.2970994184497163,0.0768040827391423,0.6060746487005649,-0.17822596041607697,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD"
B136,3,0.15,0.0,X0.15_k0,0,19.535595300216368,88.0,0.16512728091912593,44.0,-6.166677176547064,-13.436325153057116,-0.21051998154541285,-2.1788598248920463,1.8165183852594302,False,0.11209967324609016,0.6168748067287126,-0.45001319363524317,0.8984192991328214,0.36492727559863686,0.06242419878057093,0.38957257289293473,-0.4500131936352417,0.175417053199745,0.9194850795527307,-0.27189222936441126,False,"H1,H2,OOS,DD",False,"H1,H2,DD"
