panel,ladder_set,ladder,rung,sd_basis,sd
B136,L_WIDE,H,63.0,S_IID,0.22864512011376312
B136,L_WIDE,H,63.0,S_BLOCK,0.20912045146560526
B136,L_WIDE,H,63.0,S_FOLD,0.17495579958453394
B136,L_WIDE,H,90.0,S_IID,0.24181106155138563
B136,L_WIDE,H,90.0,S_BLOCK,0.19591818094234978
B136,L_WIDE,H,90.0,S_FOLD,0.1521009446161446
B136,L_WIDE,H,126.0,S_IID,0.24269279902449437
B136,L_WIDE,H,126.0,S_BLOCK,0.21576790755757186
B136,L_WIDE,H,126.0,S_FOLD,0.2139890464939477
B136,L_WIDE,GROSS,0.3,S_IID,0.2390305780969177
B136,L_WIDE,GROSS,0.3,S_BLOCK,0.21818417844749421
B136,L_WIDE,GROSS,0.3,S_FOLD,0.21363648088503623
B136,L_WIDE,GROSS,0.35,S_IID,0.23553936115001675
B136,L_WIDE,GROSS,0.35,S_BLOCK,0.20872383256324817
B136,L_WIDE,GROSS,0.35,S_FOLD,0.21367635257412726
B136,L_WIDE,GROSS,0.4,S_IID,0.24527284027537935
B136,L_WIDE,GROSS,0.4,S_BLOCK,0.21155401721295036
B136,L_WIDE,GROSS,0.4,S_FOLD,0.21371597959782143
B136,L_WIDE,GROSS,0.45,S_IID,0.24704179719025393
B136,L_WIDE,GROSS,0.45,S_BLOCK,0.18367905614171984
B136,L_WIDE,GROSS,0.45,S_FOLD,0.2137553005266664
B136,L_WIDE,GROSS,0.5,S_IID,0.24160701260641368
B136,L_WIDE,GROSS,0.5,S_BLOCK,0.2091957777443826
B136,L_WIDE,GROSS,0.5,S_FOLD,0.2137945058204603
B136,L_WIDE,GROSS,0.55,S_IID,0.24833719419580869
B136,L_WIDE,GROSS,0.55,S_BLOCK,0.20703339791142375
B136,L_WIDE,GROSS,0.55,S_FOLD,0.2138336071654607
B136,L_WIDE,GROSS,0.6,S_IID,0.22380083871862416
B136,L_WIDE,GROSS,0.6,S_BLOCK,0.20275360758234565
B136,L_WIDE,GROSS,0.6,S_FOLD,0.2138725947083431
B136,L_WIDE,GROSS,0.65,S_IID,0.23824005152354194
B136,L_WIDE,GROSS,0.65,S_BLOCK,0.1988284630072698
B136,L_WIDE,GROSS,0.65,S_FOLD,0.213911511310096
B136,L_WIDE,GROSS,0.7,S_IID,0.24548346653470116
B136,L_WIDE,GROSS,0.7,S_BLOCK,0.2071645681442406
B136,L_WIDE,GROSS,0.7,S_FOLD,0.21395027613634598
B136,L_WIDE,GROSS,0.75,S_IID,0.23806658474213419
B136,L_WIDE,GROSS,0.75,S_BLOCK,0.19985114739042611
B136,L_WIDE,GROSS,0.75,S_FOLD,0.2139890464939477
B136,L_WIDE,GROSS,0.8,S_IID,0.2436587027838134
B136,L_WIDE,GROSS,0.8,S_BLOCK,0.1857768471819692
B136,L_WIDE,GROSS,0.8,S_FOLD,0.2140277284456822
B136,L_WIDE,GROSS,0.85,S_IID,0.22980900478284264
B136,L_WIDE,GROSS,0.85,S_BLOCK,0.21147433154100134
B136,L_WIDE,GROSS,0.85,S_FOLD,0.21406647499078676
B136,L_WIDE,GROSS,0.9,S_IID,0.254535116875832
B136,L_WIDE,GROSS,0.9,S_BLOCK,0.20838105035549884
B136,L_WIDE,GROSS,0.9,S_FOLD,0.2141052036708173
B136,L_WIDE,GROSS,0.95,S_IID,0.23898713396011534
B136,L_WIDE,GROSS,0.95,S_BLOCK,0.2051075947981535
B136,L_WIDE,GROSS,0.95,S_FOLD,0.21414421141387804
B136,L_WIDE,GROSS,1.0,S_IID,0.24814117191746998
B136,L_WIDE,GROSS,1.0,S_BLOCK,0.21241350050630564
B136,L_WIDE,GROSS,1.0,S_FOLD,0.214183304173488
B136,L_WIDE,CADENCE,1.0,S_IID,0.24622507298515994
B136,L_WIDE,CADENCE,1.0,S_BLOCK,0.20418878995545914
B136,L_WIDE,CADENCE,1.0,S_FOLD,0.18980546261375797
B136,L_WIDE,CADENCE,2.0,S_IID,0.23763556568825056
B136,L_WIDE,CADENCE,2.0,S_BLOCK,0.20321262680912816
B136,L_WIDE,CADENCE,2.0,S_FOLD,0.19071705682425666
B136,L_WIDE,CADENCE,3.0,S_IID,0.22956765829529668
B136,L_WIDE,CADENCE,3.0,S_BLOCK,0.19829286328000717
B136,L_WIDE,CADENCE,3.0,S_FOLD,0.1963234458995878
B136,L_WIDE,CADENCE,5.0,S_IID,0.25297984437244364
B136,L_WIDE,CADENCE,5.0,S_BLOCK,0.21691983027649508
B136,L_WIDE,CADENCE,5.0,S_FOLD,0.20292907884721548
B136,L_WIDE,CADENCE,10.0,S_IID,0.26518043129396035
B136,L_WIDE,CADENCE,10.0,S_BLOCK,0.19932262401936604
B136,L_WIDE,CADENCE,10.0,S_FOLD,0.18858260150291656
B136,L_WIDE,CADENCE,21.0,S_IID,0.25178496080125773
B136,L_WIDE,CADENCE,21.0,S_BLOCK,0.20403316340810132
B136,L_WIDE,CADENCE,21.0,S_FOLD,0.18331733374505058
B136,L_WIDE,CADENCE,42.0,S_IID,0.23147907718225255
B136,L_WIDE,CADENCE,42.0,S_BLOCK,0.19321032632454532
B136,L_WIDE,CADENCE,42.0,S_FOLD,0.2026012201463733
B136,L_WIDE,CADENCE,63.0,S_IID,0.2588837325414625
B136,L_WIDE,CADENCE,63.0,S_BLOCK,0.20945861903133348
B136,L_WIDE,CADENCE,63.0,S_FOLD,0.18843649483200467
B136,L_CTRL,CTRL_DEGEN,0.0,S_IID,0.2392200734496592
B136,L_CTRL,CTRL_DEGEN,0.0,S_BLOCK,0.20408725714638135
B136,L_CTRL,CTRL_DEGEN,0.0,S_FOLD,0.2139890464939477
B136,L_CTRL,CTRL_DEGEN,1.0,S_IID,0.24665329701212726
B136,L_CTRL,CTRL_DEGEN,1.0,S_BLOCK,0.21652930502647685
B136,L_CTRL,CTRL_DEGEN,1.0,S_FOLD,0.2139890464939477
B136,L_CTRL,CTRL_DEGEN,2.0,S_IID,0.21988956360391945
B136,L_CTRL,CTRL_DEGEN,2.0,S_BLOCK,0.19523972157270889
B136,L_CTRL,CTRL_DEGEN,2.0,S_FOLD,0.2139890464939477
B136,L_CTRL,CTRL_DEGEN,3.0,S_IID,0.24140469290774608
B136,L_CTRL,CTRL_DEGEN,3.0,S_BLOCK,0.19690042777020023
B136,L_CTRL,CTRL_DEGEN,3.0,S_FOLD,0.2139890464939477
B136,L_CTRL,CTRL_DEGEN,4.0,S_IID,0.2437249906583005
B136,L_CTRL,CTRL_DEGEN,4.0,S_BLOCK,0.19884430192160465
B136,L_CTRL,CTRL_DEGEN,4.0,S_FOLD,0.2139890464939477
B136,L_CTRL,CTRL_DEGEN,5.0,S_IID,0.24203133117806
B136,L_CTRL,CTRL_DEGEN,5.0,S_BLOCK,0.2070532586953404
B136,L_CTRL,CTRL_DEGEN,5.0,S_FOLD,0.2139890464939477
B136,L_CTRL,CTRL_DEGEN,6.0,S_IID,0.2556275090096632
B136,L_CTRL,CTRL_DEGEN,6.0,S_BLOCK,0.20546037997479877
B136,L_CTRL,CTRL_DEGEN,6.0,S_FOLD,0.2139890464939477
B136,L_CTRL,CTRL_DEGEN,7.0,S_IID,0.23528770830008747
B136,L_CTRL,CTRL_DEGEN,7.0,S_BLOCK,0.20593223757483273
B136,L_CTRL,CTRL_DEGEN,7.0,S_FOLD,0.2139890464939477
B136,L_CTRL,CTRL_SEED,0.0,S_IID,0.24366213227004682
B136,L_CTRL,CTRL_SEED,0.0,S_BLOCK,0.19919845215932358
B136,L_CTRL,CTRL_SEED,0.0,S_FOLD,0.21379335976612596
B136,L_CTRL,CTRL_SEED,1.0,S_IID,0.24551311754445854
B136,L_CTRL,CTRL_SEED,1.0,S_BLOCK,0.2037815937537791
B136,L_CTRL,CTRL_SEED,1.0,S_FOLD,0.21376337029357903
B136,L_CTRL,CTRL_SEED,2.0,S_IID,0.23761549032268173
B136,L_CTRL,CTRL_SEED,2.0,S_BLOCK,0.19269778278688335
B136,L_CTRL,CTRL_SEED,2.0,S_FOLD,0.21398916972778168
B136,L_CTRL,CTRL_SEED,3.0,S_IID,0.2602694140275032
B136,L_CTRL,CTRL_SEED,3.0,S_BLOCK,0.20064792809066057
B136,L_CTRL,CTRL_SEED,3.0,S_FOLD,0.2137674752269558
B136,L_CTRL,CTRL_SEED,4.0,S_IID,0.25094560673350624
B136,L_CTRL,CTRL_SEED,4.0,S_BLOCK,0.1779587361979714
B136,L_CTRL,CTRL_SEED,4.0,S_FOLD,0.21369497146314145
B136,L_CTRL,CTRL_SEED,5.0,S_IID,0.25536769371735907
B136,L_CTRL,CTRL_SEED,5.0,S_BLOCK,0.2147241284264138
B136,L_CTRL,CTRL_SEED,5.0,S_FOLD,0.21399275980571447
B136,L_CTRL,CTRL_SEED,6.0,S_IID,0.23173543968150168
B136,L_CTRL,CTRL_SEED,6.0,S_BLOCK,0.2012780114231039
B136,L_CTRL,CTRL_SEED,6.0,S_FOLD,0.21399393402410688
B136,L_CTRL,CTRL_SEED,7.0,S_IID,0.26845665051120393
B136,L_CTRL,CTRL_SEED,7.0,S_BLOCK,0.20524849065407944
B136,L_CTRL,CTRL_SEED,7.0,S_FOLD,0.21399275980571447
B136,L_CTRL,CTRL_LIVE,0.0,S_IID,0.2436368505753328
B136,L_CTRL,CTRL_LIVE,0.0,S_BLOCK,0.20436621464250282
B136,L_CTRL,CTRL_LIVE,0.0,S_FOLD,0.1874351293148759
B136,L_CTRL,CTRL_LIVE,1.0,S_IID,0.24090003631455384
B136,L_CTRL,CTRL_LIVE,1.0,S_BLOCK,0.19930704077107414
B136,L_CTRL,CTRL_LIVE,1.0,S_FOLD,0.1821805777633787
B136,L_CTRL,CTRL_LIVE,2.0,S_IID,0.24295156268997112
B136,L_CTRL,CTRL_LIVE,2.0,S_BLOCK,0.2162676686837344
B136,L_CTRL,CTRL_LIVE,2.0,S_FOLD,0.20707055626324317
B136,L_CTRL,CTRL_LIVE,3.0,S_IID,0.22838126706103576
B136,L_CTRL,CTRL_LIVE,3.0,S_BLOCK,0.18985357326311825
B136,L_CTRL,CTRL_LIVE,3.0,S_FOLD,0.21118255527911445
B136,L_CTRL,CTRL_LIVE,4.0,S_IID,0.2414165259051385
B136,L_CTRL,CTRL_LIVE,4.0,S_BLOCK,0.1962958725428534
B136,L_CTRL,CTRL_LIVE,4.0,S_FOLD,0.19737320549915616
B136,L_CTRL,CTRL_LIVE,5.0,S_IID,0.24665272600060648
B136,L_CTRL,CTRL_LIVE,5.0,S_BLOCK,0.20708257224790366
B136,L_CTRL,CTRL_LIVE,5.0,S_FOLD,0.19146612429853585
B136,L_CTRL,CTRL_LIVE,6.0,S_IID,0.25533375651996404
B136,L_CTRL,CTRL_LIVE,6.0,S_BLOCK,0.2160900063135887
B136,L_CTRL,CTRL_LIVE,6.0,S_FOLD,0.2002964214924266
B136,L_CTRL,CTRL_LIVE,7.0,S_IID,0.2383880182152799
B136,L_CTRL,CTRL_LIVE,7.0,S_BLOCK,0.21481005679179715
B136,L_CTRL,CTRL_LIVE,7.0,S_FOLD,0.19895284463501267
SMALL,L_RECORD,N,5.0,S_IID,0.2442704874475077
SMALL,L_RECORD,N,5.0,S_BLOCK,0.21736087123482117
SMALL,L_RECORD,N,5.0,S_FOLD,0.15726685519327108
SMALL,L_RECORD,N,8.0,S_IID,0.2605711676505821
SMALL,L_RECORD,N,8.0,S_BLOCK,0.2298175655803952
SMALL,L_RECORD,N,8.0,S_FOLD,0.20456901996056953
SMALL,L_RECORD,N,10.0,S_IID,0.2567095980659728
SMALL,L_RECORD,N,10.0,S_BLOCK,0.23670566118897302
SMALL,L_RECORD,N,10.0,S_FOLD,0.22397546302593205
SMALL,L_RECORD,N,12.0,S_IID,0.25964184644049937
SMALL,L_RECORD,N,12.0,S_BLOCK,0.24157816319239026
SMALL,L_RECORD,N,12.0,S_FOLD,0.22212846768787917
SMALL,L_RECORD,N,15.0,S_IID,0.2703689285886333
SMALL,L_RECORD,N,15.0,S_BLOCK,0.2298698651383792
SMALL,L_RECORD,N,15.0,S_FOLD,0.20453319776531861
SMALL,L_RECORD,N,20.0,S_IID,0.2554751391893873
SMALL,L_RECORD,N,20.0,S_BLOCK,0.2335944146921873
SMALL,L_RECORD,N,20.0,S_FOLD,0.20768603403583996
SMALL,L_RECORD,N,25.0,S_IID,0.2559362629191055
SMALL,L_RECORD,N,25.0,S_BLOCK,0.21635429686038785
SMALL,L_RECORD,N,25.0,S_FOLD,0.22136696514852583
SMALL,L_RECORD,N,30.0,S_IID,0.2499496875319187
SMALL,L_RECORD,N,30.0,S_BLOCK,0.235113201377783
SMALL,L_RECORD,N,30.0,S_FOLD,0.21761980931608188
SMALL,L_RECORD,N,40.0,S_IID,0.2680999000476306
SMALL,L_RECORD,N,40.0,S_BLOCK,0.23143414913537244
SMALL,L_RECORD,N,40.0,S_FOLD,0.21490900687564907
SMALL,L_RECORD,H,21.0,S_IID,0.25933541044982955
SMALL,L_RECORD,H,21.0,S_BLOCK,0.22898836389981567
SMALL,L_RECORD,H,21.0,S_FOLD,0.22324291761632548
SMALL,L_RECORD,H,63.0,S_IID,0.2505769481878933
SMALL,L_RECORD,H,63.0,S_BLOCK,0.24652876841260807
SMALL,L_RECORD,H,63.0,S_FOLD,0.26391651495196705
SMALL,L_RECORD,H,126.0,S_IID,0.24764888482285388
SMALL,L_RECORD,H,126.0,S_BLOCK,0.22660837550989077
SMALL,L_RECORD,H,126.0,S_FOLD,0.20768603403583996
SMALL,L_RECORD,GROSS,0.3,S_IID,0.24820527359223335
SMALL,L_RECORD,GROSS,0.3,S_BLOCK,0.22902488779624883
SMALL,L_RECORD,GROSS,0.3,S_FOLD,0.2075286265705354
SMALL,L_RECORD,GROSS,0.4,S_IID,0.2679895751801735
SMALL,L_RECORD,GROSS,0.4,S_BLOCK,0.22033306076418815
SMALL,L_RECORD,GROSS,0.4,S_FOLD,0.20755591108093552
SMALL,L_RECORD,GROSS,0.5,S_IID,0.2594565438874426
SMALL,L_RECORD,GROSS,0.5,S_BLOCK,0.22234920386970541
SMALL,L_RECORD,GROSS,0.5,S_FOLD,0.20758731780937192
SMALL,L_RECORD,GROSS,0.6,S_IID,0.2572910402438748
SMALL,L_RECORD,GROSS,0.6,S_BLOCK,0.2147753846163899
SMALL,L_RECORD,GROSS,0.6,S_FOLD,0.20762337005584416
SMALL,L_RECORD,GROSS,0.7,S_IID,0.237328613709183
SMALL,L_RECORD,GROSS,0.7,S_BLOCK,0.22320414277040715
SMALL,L_RECORD,GROSS,0.7,S_FOLD,0.2076641380428877
SMALL,L_RECORD,GROSS,0.75,S_IID,0.2779309764659419
SMALL,L_RECORD,GROSS,0.75,S_BLOCK,0.2198421541430557
SMALL,L_RECORD,GROSS,0.75,S_FOLD,0.20768603403583996
SMALL,L_RECORD,GROSS,0.85,S_IID,0.2648310808440515
SMALL,L_RECORD,GROSS,0.85,S_BLOCK,0.21683229177486604
SMALL,L_RECORD,GROSS,0.85,S_FOLD,0.20773378690334576
SMALL,L_RECORD,GROSS,1.0,S_IID,0.25340041876799935
SMALL,L_RECORD,GROSS,1.0,S_BLOCK,0.23346922968201841
SMALL,L_RECORD,GROSS,1.0,S_FOLD,0.20781523967792362
SMALL,L_RECORD,CADENCE,1.0,S_IID,0.26749970419116054
SMALL,L_RECORD,CADENCE,1.0,S_BLOCK,0.19385383296253803
SMALL,L_RECORD,CADENCE,1.0,S_FOLD,0.23378492184160007
SMALL,L_RECORD,CADENCE,5.0,S_IID,0.2585960800742566
SMALL,L_RECORD,CADENCE,5.0,S_BLOCK,0.2167666373612596
SMALL,L_RECORD,CADENCE,5.0,S_FOLD,0.1871226647479807
SMALL,L_RECORD,CADENCE,21.0,S_IID,0.24641752637528863
SMALL,L_RECORD,CADENCE,21.0,S_BLOCK,0.21780135144817991
SMALL,L_RECORD,CADENCE,21.0,S_FOLD,0.20605892152478752
SMALL,L_RECORD,CADENCE,63.0,S_IID,0.25259237227599074
SMALL,L_RECORD,CADENCE,63.0,S_BLOCK,0.23818718101798
SMALL,L_RECORD,CADENCE,63.0,S_FOLD,0.24952309270490883
SMALL,L_WIDE,N,3.0,S_IID,0.25617801025410125
SMALL,L_WIDE,N,3.0,S_BLOCK,0.2386556633771235
SMALL,L_WIDE,N,3.0,S_FOLD,0.2349858446556123
SMALL,L_WIDE,N,4.0,S_IID,0.26830256918322604
SMALL,L_WIDE,N,4.0,S_BLOCK,0.2238172253467298
SMALL,L_WIDE,N,4.0,S_FOLD,0.183309912899841
SMALL,L_WIDE,N,5.0,S_IID,0.2579064432828423
SMALL,L_WIDE,N,5.0,S_BLOCK,0.21128312537688237
SMALL,L_WIDE,N,5.0,S_FOLD,0.15726685519327108
SMALL,L_WIDE,N,6.0,S_IID,0.25361684209056523
SMALL,L_WIDE,N,6.0,S_BLOCK,0.21391053312368238
SMALL,L_WIDE,N,6.0,S_FOLD,0.16531470141312224
SMALL,L_WIDE,N,8.0,S_IID,0.25075587668583144
SMALL,L_WIDE,N,8.0,S_BLOCK,0.22170544899777
SMALL,L_WIDE,N,8.0,S_FOLD,0.20456901996056953
SMALL,L_WIDE,N,10.0,S_IID,0.2554549945277296
SMALL,L_WIDE,N,10.0,S_BLOCK,0.23557691711255366
SMALL,L_WIDE,N,10.0,S_FOLD,0.22397546302593205
SMALL,L_WIDE,N,12.0,S_IID,0.2542817563666969
SMALL,L_WIDE,N,12.0,S_BLOCK,0.22887082842841694
SMALL,L_WIDE,N,12.0,S_FOLD,0.22212846768787917
SMALL,L_WIDE,N,15.0,S_IID,0.26897582585783086
SMALL,L_WIDE,N,15.0,S_BLOCK,0.22010162001831324
SMALL,L_WIDE,N,15.0,S_FOLD,0.20453319776531861
SMALL,L_WIDE,N,18.0,S_IID,0.25573753217153267
SMALL,L_WIDE,N,18.0,S_BLOCK,0.2142842539287327
SMALL,L_WIDE,N,18.0,S_FOLD,0.20663976756936436
SMALL,L_WIDE,N,20.0,S_IID,0.2556766343438492
SMALL,L_WIDE,N,20.0,S_BLOCK,0.2112018977223182
SMALL,L_WIDE,N,20.0,S_FOLD,0.20768603403583996
SMALL,L_WIDE,N,25.0,S_IID,0.2546982169690676
SMALL,L_WIDE,N,25.0,S_BLOCK,0.22210593620264435
SMALL,L_WIDE,N,25.0,S_FOLD,0.22136696514852583
SMALL,L_WIDE,N,30.0,S_IID,0.2573393471975255
SMALL,L_WIDE,N,30.0,S_BLOCK,0.22453537710713864
SMALL,L_WIDE,N,30.0,S_FOLD,0.21761980931608188
SMALL,L_WIDE,N,35.0,S_IID,0.2616967446538843
SMALL,L_WIDE,N,35.0,S_BLOCK,0.2134347181185522
SMALL,L_WIDE,N,35.0,S_FOLD,0.2176247470084811
SMALL,L_WIDE,N,40.0,S_IID,0.25429941776767373
SMALL,L_WIDE,N,40.0,S_BLOCK,0.21572135814778964
SMALL,L_WIDE,N,40.0,S_FOLD,0.21490900687564907
SMALL,L_WIDE,N,50.0,S_IID,0.23904792132914707
SMALL,L_WIDE,N,50.0,S_BLOCK,0.2306677212850426
SMALL,L_WIDE,N,50.0,S_FOLD,0.2157922845250314
SMALL,L_WIDE,H,21.0,S_IID,0.2460959868478475
SMALL,L_WIDE,H,21.0,S_BLOCK,0.23848500425032304
SMALL,L_WIDE,H,21.0,S_FOLD,0.22324291761632548
SMALL,L_WIDE,H,32.0,S_IID,0.2668752991378688
SMALL,L_WIDE,H,32.0,S_BLOCK,0.22381140351974582
SMALL,L_WIDE,H,32.0,S_FOLD,0.23052718904534575
SMALL,L_WIDE,H,42.0,S_IID,0.25272120574733614
SMALL,L_WIDE,H,42.0,S_BLOCK,0.2367835034592162
SMALL,L_WIDE,H,42.0,S_FOLD,0.22502795019387278
SMALL,L_WIDE,H,52.0,S_IID,0.25639332919558705
SMALL,L_WIDE,H,52.0,S_BLOCK,0.2435469181637451
SMALL,L_WIDE,H,52.0,S_FOLD,0.2348987739625509
SMALL,L_WIDE,H,63.0,S_IID,0.2464170950085116
SMALL,L_WIDE,H,63.0,S_BLOCK,0.22851358641417574
SMALL,L_WIDE,H,63.0,S_FOLD,0.26391651495196705
SMALL,L_WIDE,H,90.0,S_IID,0.273478126766789
SMALL,L_WIDE,H,90.0,S_BLOCK,0.22105487548031189
SMALL,L_WIDE,H,90.0,S_FOLD,0.2264759788378057
SMALL,L_WIDE,H,126.0,S_IID,0.2530413693759108
SMALL,L_WIDE,H,126.0,S_BLOCK,0.21686847686672842
SMALL,L_WIDE,H,126.0,S_FOLD,0.20768603403583996
SMALL,L_WIDE,GROSS,0.3,S_IID,0.2596006602558438
SMALL,L_WIDE,GROSS,0.3,S_BLOCK,0.21836251359805478
SMALL,L_WIDE,GROSS,0.3,S_FOLD,0.2075286265705354
SMALL,L_WIDE,GROSS,0.35,S_IID,0.25589453095463266
SMALL,L_WIDE,GROSS,0.35,S_BLOCK,0.2191642116698394
SMALL,L_WIDE,GROSS,0.35,S_FOLD,0.2075417296590095
SMALL,L_WIDE,GROSS,0.4,S_IID,0.2656192148358325
SMALL,L_WIDE,GROSS,0.4,S_BLOCK,0.21986136308347248
SMALL,L_WIDE,GROSS,0.4,S_FOLD,0.20755591108093552
SMALL,L_WIDE,GROSS,0.45,S_IID,0.26118989233098094
SMALL,L_WIDE,GROSS,0.45,S_BLOCK,0.22308148337903225
SMALL,L_WIDE,GROSS,0.45,S_FOLD,0.20757109977079222
SMALL,L_WIDE,GROSS,0.5,S_IID,0.2477883916432769
SMALL,L_WIDE,GROSS,0.5,S_BLOCK,0.21893479505671545
SMALL,L_WIDE,GROSS,0.5,S_FOLD,0.20758731780937192
SMALL,L_WIDE,GROSS,0.55,S_IID,0.24465948067927465
SMALL,L_WIDE,GROSS,0.55,S_BLOCK,0.21827576804882542
SMALL,L_WIDE,GROSS,0.55,S_FOLD,0.20760467776160568
SMALL,L_WIDE,GROSS,0.6,S_IID,0.25742396109711413
SMALL,L_WIDE,GROSS,0.6,S_BLOCK,0.22194049816155126
SMALL,L_WIDE,GROSS,0.6,S_FOLD,0.20762337005584416
SMALL,L_WIDE,GROSS,0.65,S_IID,0.2623302647395958
SMALL,L_WIDE,GROSS,0.65,S_BLOCK,0.21410839210928914
SMALL,L_WIDE,GROSS,0.65,S_FOLD,0.20764321025955113
SMALL,L_WIDE,GROSS,0.7,S_IID,0.260442843088162
SMALL,L_WIDE,GROSS,0.7,S_BLOCK,0.21318570108529866
SMALL,L_WIDE,GROSS,0.7,S_FOLD,0.2076641380428877
SMALL,L_WIDE,GROSS,0.75,S_IID,0.24700061255843747
SMALL,L_WIDE,GROSS,0.75,S_BLOCK,0.21269929213327943
SMALL,L_WIDE,GROSS,0.75,S_FOLD,0.20768603403583996
SMALL,L_WIDE,GROSS,0.8,S_IID,0.24604513712696574
SMALL,L_WIDE,GROSS,0.8,S_BLOCK,0.21005639236224574
SMALL,L_WIDE,GROSS,0.8,S_FOLD,0.20770922428488406
SMALL,L_WIDE,GROSS,0.85,S_IID,0.2551357155769344
SMALL,L_WIDE,GROSS,0.85,S_BLOCK,0.22453336069188534
SMALL,L_WIDE,GROSS,0.85,S_FOLD,0.20773378690334576
SMALL,L_WIDE,GROSS,0.9,S_IID,0.252265726488243
SMALL,L_WIDE,GROSS,0.9,S_BLOCK,0.2188399428256073
SMALL,L_WIDE,GROSS,0.9,S_FOLD,0.20775963436792985
SMALL,L_WIDE,GROSS,0.95,S_IID,0.25591504389927733
SMALL,L_WIDE,GROSS,0.95,S_BLOCK,0.22025767533986457
SMALL,L_WIDE,GROSS,0.95,S_FOLD,0.20778683258782116
SMALL,L_WIDE,GROSS,1.0,S_IID,0.25479669131313665
SMALL,L_WIDE,GROSS,1.0,S_BLOCK,0.21426130377445
SMALL,L_WIDE,GROSS,1.0,S_FOLD,0.20781523967792362
SMALL,L_WIDE,CADENCE,1.0,S_IID,0.2529657070156582
SMALL,L_WIDE,CADENCE,1.0,S_BLOCK,0.1984831955756571
SMALL,L_WIDE,CADENCE,1.0,S_FOLD,0.23378492184160007
SMALL,L_WIDE,CADENCE,2.0,S_IID,0.2660139353713181
SMALL,L_WIDE,CADENCE,2.0,S_BLOCK,0.21688097186877822
SMALL,L_WIDE,CADENCE,2.0,S_FOLD,0.20905140178349216
SMALL,L_WIDE,CADENCE,3.0,S_IID,0.25808120562597586
SMALL,L_WIDE,CADENCE,3.0,S_BLOCK,0.1966008218405743
SMALL,L_WIDE,CADENCE,3.0,S_FOLD,0.22730583209697233
SMALL,L_WIDE,CADENCE,5.0,S_IID,0.255199578673339
SMALL,L_WIDE,CADENCE,5.0,S_BLOCK,0.21334562940488708
SMALL,L_WIDE,CADENCE,5.0,S_FOLD,0.1871226647479807
SMALL,L_WIDE,CADENCE,10.0,S_IID,0.2694912392612322
SMALL,L_WIDE,CADENCE,10.0,S_BLOCK,0.2115700882638605
SMALL,L_WIDE,CADENCE,10.0,S_FOLD,0.2045989116768439
SMALL,L_WIDE,CADENCE,21.0,S_IID,0.26287235907538004
SMALL,L_WIDE,CADENCE,21.0,S_BLOCK,0.22584979855325588
SMALL,L_WIDE,CADENCE,21.0,S_FOLD,0.20605892152478752
SMALL,L_WIDE,CADENCE,42.0,S_IID,0.2448181958139881
SMALL,L_WIDE,CADENCE,42.0,S_BLOCK,0.23100862161799143
SMALL,L_WIDE,CADENCE,42.0,S_FOLD,0.22943512773730923
SMALL,L_WIDE,CADENCE,63.0,S_IID,0.25871505803258804
SMALL,L_WIDE,CADENCE,63.0,S_BLOCK,0.2408256237212338
SMALL,L_WIDE,CADENCE,63.0,S_FOLD,0.24952309270490883
SMALL,L_CTRL,CTRL_DEGEN,0.0,S_IID,0.24758642303728687
SMALL,L_CTRL,CTRL_DEGEN,0.0,S_BLOCK,0.20699805484812422
SMALL,L_CTRL,CTRL_DEGEN,0.0,S_FOLD,0.20768603403583996
SMALL,L_CTRL,CTRL_DEGEN,1.0,S_IID,0.2413613179297899
SMALL,L_CTRL,CTRL_DEGEN,1.0,S_BLOCK,0.20576498617022804
SMALL,L_CTRL,CTRL_DEGEN,1.0,S_FOLD,0.20768603403583996
SMALL,L_CTRL,CTRL_DEGEN,2.0,S_IID,0.2446813732444003
SMALL,L_CTRL,CTRL_DEGEN,2.0,S_BLOCK,0.20870319278571714
SMALL,L_CTRL,CTRL_DEGEN,2.0,S_FOLD,0.20768603403583996
SMALL,L_CTRL,CTRL_DEGEN,3.0,S_IID,0.25883967824724574
SMALL,L_CTRL,CTRL_DEGEN,3.0,S_BLOCK,0.22350507548271556
SMALL,L_CTRL,CTRL_DEGEN,3.0,S_FOLD,0.20768603403583996
SMALL,L_CTRL,CTRL_DEGEN,4.0,S_IID,0.2720958392823613
SMALL,L_CTRL,CTRL_DEGEN,4.0,S_BLOCK,0.21865346078266784
SMALL,L_CTRL,CTRL_DEGEN,4.0,S_FOLD,0.20768603403583996
SMALL,L_CTRL,CTRL_DEGEN,5.0,S_IID,0.24518509354238235
SMALL,L_CTRL,CTRL_DEGEN,5.0,S_BLOCK,0.21757005655818376
SMALL,L_CTRL,CTRL_DEGEN,5.0,S_FOLD,0.20768603403583996
SMALL,L_CTRL,CTRL_DEGEN,6.0,S_IID,0.26257100161861563
SMALL,L_CTRL,CTRL_DEGEN,6.0,S_BLOCK,0.21989447521679314
SMALL,L_CTRL,CTRL_DEGEN,6.0,S_FOLD,0.20768603403583996
SMALL,L_CTRL,CTRL_DEGEN,7.0,S_IID,0.23853477245886034
SMALL,L_CTRL,CTRL_DEGEN,7.0,S_BLOCK,0.21103075479376285
SMALL,L_CTRL,CTRL_DEGEN,7.0,S_FOLD,0.20768603403583996
SMALL,L_CTRL,CTRL_SEED,0.0,S_IID,0.24946027450537045
SMALL,L_CTRL,CTRL_SEED,0.0,S_BLOCK,0.21698704540626196
