panel,ladder,stat,rung_i,rung_j,gap,agree,resolved
B136,N,S_OOS,8,40,-0.26686931642792666,0.936,True
B136,N,S_OOS,10,12,-0.05491117542488566,0.865,False
B136,N,S_OOS,10,15,-0.16031257207015925,0.986,True
B136,N,S_OOS,10,20,-0.12455875478301737,0.878,False
B136,N,S_OOS,10,25,-0.1767749067110702,0.919,True
B136,N,S_OOS,10,30,-0.1840772249292124,0.88,False
B136,N,S_OOS,10,40,-0.16804014690021285,0.833,False
B136,N,S_OOS,12,15,-0.10540139664527359,0.996,True
B136,N,S_OOS,12,20,-0.0696475793581317,0.803,False
B136,N,S_OOS,12,25,-0.12186373128618455,0.899,False
B136,N,S_OOS,12,30,-0.12916604950432675,0.842,False
B136,N,S_OOS,12,40,-0.11312897147532719,0.787,False
B136,N,S_OOS,15,20,0.03575381728714189,0.714,False
B136,N,S_OOS,15,25,-0.01646233464091096,0.606,False
B136,N,S_OOS,15,30,-0.02376465285905316,0.619,False
B136,N,S_OOS,15,40,-0.007727574830053596,0.557,False
B136,N,S_OOS,20,25,-0.052216151928052845,0.909,True
B136,N,S_OOS,20,30,-0.059518470146195046,0.814,False
B136,N,S_OOS,20,40,-0.04348139211719548,0.708,False
B136,N,S_OOS,25,30,-0.007302318218142201,0.589,False
B136,N,S_OOS,25,40,0.008734759810857362,0.492,False
B136,N,S_OOS,30,40,0.016037078028999563,0.575,False
B136,N,CAGR,5,8,1.083789517759449,0.764,False
B136,N,CAGR,5,10,0.8113364217981811,0.661,False
B136,N,CAGR,5,12,1.3076516566566703,0.725,False
B136,N,CAGR,5,15,2.1261446085284454,0.797,False
B136,N,CAGR,5,20,2.8652046445337263,0.848,False
B136,N,CAGR,5,25,2.539785518467518,0.809,False
B136,N,CAGR,5,30,2.892457686532545,0.817,False
B136,N,CAGR,5,40,3.5944231255558456,0.867,False
B136,N,CAGR,8,10,-0.2724530959612679,0.612,False
B136,N,CAGR,8,12,0.22386213889722129,0.556,False
B136,N,CAGR,8,15,1.0423550907689965,0.722,False
B136,N,CAGR,8,20,1.7814151267742773,0.798,False
B136,N,CAGR,8,25,1.455996000708069,0.723,False
B136,N,CAGR,8,30,1.8086681687730959,0.749,False
B136,N,CAGR,8,40,2.5106336077963967,0.813,False
B136,N,CAGR,10,12,0.49631523485848916,0.745,False
B136,N,CAGR,10,15,1.3148081867302643,0.855,False
B136,N,CAGR,10,20,2.053868222735545,0.903,True
B136,N,CAGR,10,25,1.7284490966693369,0.817,False
B136,N,CAGR,10,30,2.0811212647343638,0.827,False
B136,N,CAGR,10,40,2.7830867037576645,0.878,False
B136,N,CAGR,12,15,0.8184929518717752,0.888,False
B136,N,CAGR,12,20,1.557552987877056,0.91,True
B136,N,CAGR,12,25,1.2321338618108477,0.813,False
B136,N,CAGR,12,30,1.5848060298758746,0.815,False
B136,N,CAGR,12,40,2.2867714688991754,0.871,False
B136,N,CAGR,15,20,0.7390600360052808,0.831,False
B136,N,CAGR,15,25,0.41364090993907254,0.652,False
B136,N,CAGR,15,30,0.7663130780040994,0.704,False
B136,N,CAGR,15,40,1.4682785170274002,0.825,False
B136,N,CAGR,20,25,-0.32541912606620826,0.711,False
B136,N,CAGR,20,30,0.027253041998818617,0.519,False
B136,N,CAGR,20,40,0.7292184810221194,0.725,False
B136,N,CAGR,25,30,0.3526721680650269,0.736,False
B136,N,CAGR,25,40,1.0546376070883277,0.887,False
B136,N,CAGR,30,40,0.7019654390233008,0.887,False
B136,N,DD,5,8,-3.588624564846466,0.963,True
B136,N,DD,5,10,-7.920592845765306,0.985,True
B136,N,DD,5,12,-6.953285654466381,0.988,True
B136,N,DD,5,15,-8.464152973446904,0.995,True
B136,N,DD,5,20,-7.383578740895125,0.991,True
B136,N,DD,5,25,-6.509181522842699,0.986,True
B136,N,DD,5,30,-3.7695229593076256,0.963,True
B136,N,DD,5,40,-2.7406926850993543,0.949,True
B136,N,DD,8,10,-4.33196828091884,0.953,True
B136,N,DD,8,12,-3.364661089619915,0.94,True
B136,N,DD,8,15,-4.875528408600438,0.969,True
B136,N,DD,8,20,-3.794954176048659,0.928,True
B136,N,DD,8,25,-2.920556957996233,0.919,True
B136,N,DD,8,30,-0.18089839446115974,0.829,False
B136,N,DD,8,40,0.8479318797471116,0.223,False
B136,N,DD,10,12,0.9673071912989251,0.383,False
B136,N,DD,10,15,-0.543560127681598,0.83,False
B136,N,DD,10,20,0.5370141048701811,0.308,False
B136,N,DD,10,25,1.411411322922607,0.287,False
B136,N,DD,10,30,4.15106988645768,0.415,False
B136,N,DD,10,40,5.179900160665952,0.415,False
B136,N,DD,12,15,-1.510867318980523,0.868,False
B136,N,DD,12,20,-0.430293086428744,0.672,False
B136,N,DD,12,25,0.444104131623682,0.298,False
B136,N,DD,12,30,3.183762695158755,0.439,False
B136,N,DD,12,40,4.2125929693670265,0.458,False
B136,N,DD,15,20,1.080574232551779,0.52,False
B136,N,DD,15,25,1.954971450604205,0.443,False
B136,N,DD,15,30,4.694630014139278,0.558,False
B136,N,DD,15,40,5.72346028834755,0.555,False
B136,N,DD,20,25,0.874397218052426,0.405,False
B136,N,DD,20,30,3.614055781587499,0.553,False
B136,N,DD,20,40,4.6428860557957705,0.538,False
B136,N,DD,25,30,2.739658563535073,0.674,False
B136,N,DD,25,40,3.7684888377433445,0.613,False
B136,N,DD,30,40,1.0288302742082713,0.543,False
B136,H,S_FULL,21,63,0.002489675049586637,0.494,False
B136,H,S_FULL,21,126,0.021394727541090397,0.564,False
B136,H,S_FULL,21,252,0.012613731103771064,0.554,False
B136,H,S_FULL,63,126,0.01890505249150376,0.606,False
B136,H,S_FULL,63,252,0.010124056054184427,0.571,False
B136,H,S_FULL,126,252,-0.008780996437319333,0.533,False
B136,H,S_OOS,21,63,0.000575110588807326,0.497,False
B136,H,S_OOS,21,126,-0.013423161199687672,0.504,False
B136,H,S_OOS,21,252,-0.05097449128105935,0.673,False
B136,H,S_OOS,63,126,-0.013998271788494998,0.506,False
B136,H,S_OOS,63,252,-0.05154960186986668,0.679,False
B136,H,S_OOS,126,252,-0.03755133008137168,0.684,False
B136,H,CAGR,21,63,-0.6777347394236095,0.747,False
B136,H,CAGR,21,126,0.23296799793353173,0.525,False
B136,H,CAGR,21,252,-0.11282040543583349,0.512,False
B136,H,CAGR,63,126,0.9107027373571412,0.728,False
B136,H,CAGR,63,252,0.564914333987776,0.659,False
B136,H,CAGR,126,252,-0.3457884033693652,0.558,False
B136,H,DD,21,63,3.0041139933686516,0.756,False
B136,H,DD,21,126,-4.950402101681206,0.626,False
B136,H,DD,21,252,-2.1997060931192713,0.703,False
B136,H,DD,63,126,-7.954516095049858,0.68,False
B136,H,DD,63,252,-5.203820086487923,0.778,False
B136,H,DD,126,252,2.7506960085619347,0.543,False
B136,GROSS,S_FULL,0.3,0.35,-0.00048172327606943455,0.993,True
B136,GROSS,S_FULL,0.3,0.4,-0.0009552244909303287,0.991,True
B136,GROSS,S_FULL,0.3,0.45,-0.0014196109329231987,0.991,True
B136,GROSS,S_FULL,0.3,0.5,-0.0018743923488582226,0.991,True
B136,GROSS,S_FULL,0.3,0.55,-0.00231916074371874,0.99,True
B136,GROSS,S_FULL,0.3,0.6,-0.002753519780215985,0.99,True
B136,GROSS,S_FULL,0.3,0.65,-0.003177271672588855,0.989,True
B136,GROSS,S_FULL,0.3,0.7,-0.003589410403912918,0.989,True
B136,GROSS,S_FULL,0.3,0.75,-0.003989077477571934,0.987,True
B136,GROSS,S_FULL,0.35,0.4,-0.00047350121486089414,0.991,True
B136,GROSS,S_FULL,0.35,0.45,-0.0009378876568537642,0.991,True
B136,GROSS,S_FULL,0.35,0.5,-0.001392669072788788,0.99,True
B136,GROSS,S_FULL,0.35,0.55,-0.0018374374676493055,0.99,True
B136,GROSS,S_FULL,0.35,0.6,-0.0022717965041465504,0.99,True
B136,GROSS,S_FULL,0.35,0.65,-0.0026955483965194205,0.989,True
B136,GROSS,S_FULL,0.35,0.7,-0.0031076871278434837,0.988,True
B136,GROSS,S_FULL,0.35,0.75,-0.0035073542015024994,0.984,True
B136,GROSS,S_FULL,0.4,0.45,-0.00046438644199287005,0.991,True
B136,GROSS,S_FULL,0.4,0.5,-0.0009191678579278939,0.99,True
B136,GROSS,S_FULL,0.4,0.55,-0.0013639362527884114,0.99,True
B136,GROSS,S_FULL,0.4,0.6,-0.0017982952892856563,0.989,True
B136,GROSS,S_FULL,0.4,0.65,-0.0022220471816585263,0.988,True
B136,GROSS,S_FULL,0.4,0.7,-0.0026341859129825895,0.986,True
B136,GROSS,S_FULL,0.4,0.75,-0.0030338529866416053,0.984,True
B136,GROSS,S_FULL,0.45,0.5,-0.00045478141593502386,0.99,True
B136,GROSS,S_FULL,0.45,0.55,-0.0008995498107955413,0.989,True
B136,GROSS,S_FULL,0.45,0.6,-0.0013339088472927862,0.988,True
B136,GROSS,S_FULL,0.45,0.65,-0.0017576607396656563,0.986,True
B136,GROSS,S_FULL,0.45,0.7,-0.0021697994709897195,0.984,True
B136,GROSS,S_FULL,0.45,0.75,-0.0025694665446487353,0.983,True
B136,GROSS,S_FULL,0.5,0.55,-0.00044476839486051745,0.988,True
B136,GROSS,S_FULL,0.5,0.6,-0.0008791274313577624,0.986,True
B136,GROSS,S_FULL,0.5,0.65,-0.0013028793237306324,0.984,True
B136,GROSS,S_FULL,0.5,0.7,-0.0017150180550546956,0.983,True
B136,GROSS,S_FULL,0.5,0.75,-0.0021146851287137114,0.982,True
B136,GROSS,S_FULL,0.55,0.6,-0.00043435903649724494,0.984,True
B136,GROSS,S_FULL,0.55,0.65,-0.000858110928870115,0.983,True
B136,GROSS,S_FULL,0.55,0.7,-0.0012702496601941782,0.982,True
B136,GROSS,S_FULL,0.55,0.75,-0.001669916733853194,0.982,True
B136,GROSS,S_FULL,0.6,0.65,-0.00042375189237287003,0.982,True
B136,GROSS,S_FULL,0.6,0.7,-0.0008358906236969332,0.982,True
B136,GROSS,S_FULL,0.6,0.75,-0.001235557697355949,0.98,True
B136,GROSS,S_FULL,0.65,0.7,-0.0004121387313240632,0.98,True
B136,GROSS,S_FULL,0.65,0.75,-0.000811805804983079,0.98,True
B136,GROSS,S_FULL,0.7,0.75,-0.00039966707365901577,0.979,True
B136,GROSS,S_OOS,0.3,0.35,-0.0005416678063494551,0.97,True
B136,GROSS,S_OOS,0.3,0.4,-0.0010746663139782342,0.97,True
B136,GROSS,S_OOS,0.3,0.45,-0.0015990394109364203,0.969,True
B136,GROSS,S_OOS,0.3,0.5,-0.0021135958403020183,0.969,True
B136,GROSS,S_OOS,0.3,0.55,-0.002618533938736345,0.966,True
B136,GROSS,S_OOS,0.3,0.6,-0.0031136988063804605,0.964,True
B136,GROSS,S_OOS,0.3,0.65,-0.0035992541850484727,0.961,True
B136,GROSS,S_OOS,0.3,0.7,-0.004073888062638975,0.961,True
B136,GROSS,S_OOS,0.3,0.75,-0.004535882691720783,0.959,True
B136,GROSS,S_OOS,0.35,0.4,-0.0005329985076287791,0.969,True
B136,GROSS,S_OOS,0.35,0.45,-0.0010573716045869652,0.969,True
B136,GROSS,S_OOS,0.35,0.5,-0.0015719280339525632,0.966,True
B136,GROSS,S_OOS,0.35,0.55,-0.0020768661323868898,0.965,True
B136,GROSS,S_OOS,0.35,0.6,-0.0025720310000310054,0.961,True
B136,GROSS,S_OOS,0.35,0.65,-0.0030575863786990176,0.961,True
B136,GROSS,S_OOS,0.35,0.7,-0.00353222025628952,0.96,True
B136,GROSS,S_OOS,0.35,0.75,-0.003994214885371328,0.959,True
B136,GROSS,S_OOS,0.4,0.45,-0.0005243730969581861,0.967,True
B136,GROSS,S_OOS,0.4,0.5,-0.001038929526323784,0.965,True
B136,GROSS,S_OOS,0.4,0.55,-0.0015438676247581107,0.962,True
B136,GROSS,S_OOS,0.4,0.6,-0.0020390324924022263,0.961,True
B136,GROSS,S_OOS,0.4,0.65,-0.0025245878710702385,0.96,True
B136,GROSS,S_OOS,0.4,0.7,-0.002999221748660741,0.959,True
B136,GROSS,S_OOS,0.4,0.75,-0.0034612163777425486,0.958,True
B136,GROSS,S_OOS,0.45,0.5,-0.000514556429365598,0.962,True
B136,GROSS,S_OOS,0.45,0.55,-0.0010194945277999246,0.961,True
B136,GROSS,S_OOS,0.45,0.6,-0.0015146593954440402,0.96,True
B136,GROSS,S_OOS,0.45,0.65,-0.0020002147741120524,0.959,True
B136,GROSS,S_OOS,0.45,0.7,-0.0024748486517025547,0.958,True
B136,GROSS,S_OOS,0.45,0.75,-0.0029368432807843625,0.958,True
B136,GROSS,S_OOS,0.5,0.55,-0.0005049380984343266,0.96,True
B136,GROSS,S_OOS,0.5,0.6,-0.0010001029660784422,0.959,True
B136,GROSS,S_OOS,0.5,0.65,-0.0014856583447464544,0.958,True
B136,GROSS,S_OOS,0.5,0.7,-0.0019602922223369568,0.958,True
B136,GROSS,S_OOS,0.5,0.75,-0.0024222868514187645,0.957,True
B136,GROSS,S_OOS,0.55,0.6,-0.0004951648676441156,0.958,True
B136,GROSS,S_OOS,0.55,0.65,-0.0009807202463121278,0.958,True
B136,GROSS,S_OOS,0.55,0.7,-0.0014553541239026302,0.957,True
B136,GROSS,S_OOS,0.55,0.75,-0.001917348752984438,0.957,True
B136,GROSS,S_OOS,0.6,0.65,-0.00048555537866801224,0.957,True
B136,GROSS,S_OOS,0.6,0.7,-0.0009601892562585146,0.957,True
B136,GROSS,S_OOS,0.6,0.75,-0.0014221838853403224,0.957,True
B136,GROSS,S_OOS,0.65,0.7,-0.00047463387759050235,0.957,True
B136,GROSS,S_OOS,0.65,0.75,-0.0009366285066723101,0.957,True
B136,GROSS,S_OOS,0.7,0.75,-0.00046199462908180777,0.953,True
B136,GROSS,CAGR,0.3,0.35,-1.0702988360427712,1.0,True
B136,GROSS,CAGR,0.3,0.4,-2.1416574487538984,1.0,True
B136,GROSS,CAGR,0.3,0.45,-3.2138609829622364,1.0,True
B136,GROSS,CAGR,0.3,0.5,-4.2866911596815225,1.0,True
B136,GROSS,CAGR,0.3,0.55,-5.359925757567963,1.0,True
B136,GROSS,CAGR,0.3,0.6,-6.433335227733039,1.0,True
B136,GROSS,CAGR,0.3,0.65,-7.506688088204362,1.0,True
B136,GROSS,CAGR,0.3,0.7,-8.579735057659743,1.0,True
B136,GROSS,CAGR,0.3,0.75,-9.652220143086685,1.0,True
B136,GROSS,CAGR,0.35,0.4,-1.0713586127111272,1.0,True
B136,GROSS,CAGR,0.35,0.45,-2.1435621469194652,1.0,True
B136,GROSS,CAGR,0.35,0.5,-3.2163923236387513,1.0,True
B136,GROSS,CAGR,0.35,0.55,-4.289626921525191,1.0,True
B136,GROSS,CAGR,0.35,0.6,-5.363036391690268,1.0,True
B136,GROSS,CAGR,0.35,0.65,-6.43638925216159,1.0,True
B136,GROSS,CAGR,0.35,0.7,-7.509436221616972,1.0,True
B136,GROSS,CAGR,0.35,0.75,-8.581921307043913,1.0,True
B136,GROSS,CAGR,0.4,0.45,-1.072203534208338,1.0,True
B136,GROSS,CAGR,0.4,0.5,-2.145033710927624,1.0,True
B136,GROSS,CAGR,0.4,0.55,-3.2182683088140642,1.0,True
B136,GROSS,CAGR,0.4,0.6,-4.291677778979141,1.0,True
B136,GROSS,CAGR,0.4,0.65,-5.365030639450463,1.0,True
B136,GROSS,CAGR,0.4,0.7,-6.438077608905845,1.0,True
B136,GROSS,CAGR,0.4,0.75,-7.510562694332787,1.0,True
B136,GROSS,CAGR,0.45,0.5,-1.072830176719286,1.0,True
B136,GROSS,CAGR,0.45,0.55,-2.146064774605726,1.0,True
B136,GROSS,CAGR,0.45,0.6,-3.2194742447708027,1.0,True
B136,GROSS,CAGR,0.45,0.65,-4.292827105242125,1.0,True
B136,GROSS,CAGR,0.45,0.7,-5.365874074697507,1.0,True
B136,GROSS,CAGR,0.45,0.75,-6.438359160124449,1.0,True
B136,GROSS,CAGR,0.5,0.55,-1.0732345978864402,1.0,True
B136,GROSS,CAGR,0.5,0.6,-2.1466440680515166,1.0,True
B136,GROSS,CAGR,0.5,0.65,-3.219996928522839,1.0,True
B136,GROSS,CAGR,0.5,0.7,-4.293043897978221,1.0,True
B136,GROSS,CAGR,0.5,0.75,-5.365528983405163,1.0,True
B136,GROSS,CAGR,0.55,0.6,-1.0734094701650765,1.0,True
B136,GROSS,CAGR,0.55,0.65,-2.146762330636399,1.0,True
B136,GROSS,CAGR,0.55,0.7,-3.2198093000917805,1.0,True
B136,GROSS,CAGR,0.55,0.75,-4.292294385518723,1.0,True
B136,GROSS,CAGR,0.6,0.65,-1.0733528604713225,1.0,True
B136,GROSS,CAGR,0.6,0.7,-2.146399829926704,1.0,True
B136,GROSS,CAGR,0.6,0.75,-3.2188849153536463,1.0,True
B136,GROSS,CAGR,0.65,0.7,-1.0730469694553815,1.0,True
B136,GROSS,CAGR,0.65,0.75,-2.145532054882324,1.0,True
B136,GROSS,CAGR,0.7,0.75,-1.0724850854269423,1.0,True
B136,GROSS,DD,0.3,0.35,1.39601645431493,1.0,True
B136,GROSS,DD,0.3,0.4,2.778100338716593,1.0,True
B136,GROSS,DD,0.3,0.45,4.1463190512435855,1.0,True
B136,GROSS,DD,0.3,0.5,5.500747824736518,1.0,True
B136,GROSS,DD,0.3,0.55,6.84143035228878,1.0,True
B136,GROSS,DD,0.3,0.6,8.168451511728756,1.0,True
B136,GROSS,DD,0.3,0.65,9.481889024616786,1.0,True
B136,GROSS,DD,0.3,0.7,10.781777583048969,1.0,True
B136,GROSS,DD,0.3,0.75,12.06820564370834,1.0,True
B136,GROSS,DD,0.35,0.4,1.3820838844016627,1.0,True
B136,GROSS,DD,0.35,0.45,2.7503025969286554,1.0,True
B136,GROSS,DD,0.35,0.5,4.104731370421588,1.0,True
B136,GROSS,DD,0.35,0.55,5.44541389797385,1.0,True
B136,GROSS,DD,0.35,0.6,6.772435057413826,1.0,True
B136,GROSS,DD,0.35,0.65,8.085872570301856,1.0,True
B136,GROSS,DD,0.35,0.7,9.385761128734039,1.0,True
B136,GROSS,DD,0.35,0.75,10.67218918939341,1.0,True
B136,GROSS,DD,0.4,0.45,1.3682187125269927,1.0,True
B136,GROSS,DD,0.4,0.5,2.722647486019925,1.0,True
B136,GROSS,DD,0.4,0.55,4.0633300135721875,1.0,True
B136,GROSS,DD,0.4,0.6,5.390351173012164,1.0,True
B136,GROSS,DD,0.4,0.65,6.703788685900193,1.0,True
B136,GROSS,DD,0.4,0.7,8.003677244332376,1.0,True
B136,GROSS,DD,0.4,0.75,9.290105304991748,1.0,True
B136,GROSS,DD,0.45,0.5,1.3544287734929323,1.0,True
B136,GROSS,DD,0.45,0.55,2.695111301045195,1.0,True
B136,GROSS,DD,0.45,0.6,4.022132460485171,1.0,True
B136,GROSS,DD,0.45,0.65,5.3355699733732,1.0,True
B136,GROSS,DD,0.45,0.7,6.635458531805384,1.0,True
B136,GROSS,DD,0.45,0.75,7.921886592464755,1.0,True
B136,GROSS,DD,0.5,0.55,1.3406825275522625,1.0,True
B136,GROSS,DD,0.5,0.6,2.6677036869922386,1.0,True
B136,GROSS,DD,0.5,0.65,3.981141199880268,1.0,True
B136,GROSS,DD,0.5,0.7,5.281029758312451,1.0,True
B136,GROSS,DD,0.5,0.75,6.567457818971823,1.0,True
B136,GROSS,DD,0.55,0.6,1.3270211594399761,1.0,True
B136,GROSS,DD,0.55,0.65,2.6404586723280055,1.0,True
B136,GROSS,DD,0.55,0.7,3.940347230760189,1.0,True
B136,GROSS,DD,0.55,0.75,5.22677529141956,1.0,True
B136,GROSS,DD,0.6,0.65,1.3134375128880293,1.0,True
B136,GROSS,DD,0.6,0.7,2.6133260713202127,1.0,True
B136,GROSS,DD,0.6,0.75,3.8997541319795843,1.0,True
B136,GROSS,DD,0.65,0.7,1.2998885584321833,1.0,True
B136,GROSS,DD,0.65,0.75,2.586316619091555,1.0,True
B136,GROSS,DD,0.7,0.75,1.2864280606593717,1.0,True
B136,CADENCE,S_FULL,D,W,-0.05260191028345984,0.699,False
B136,CADENCE,S_FULL,D,M,-0.061229159856330595,0.775,False
B136,CADENCE,S_FULL,D,Q,0.009925793297770324,0.565,False
B136,CADENCE,S_FULL,W,M,-0.008627249572870754,0.575,False
B136,CADENCE,S_FULL,W,Q,0.06252770358123017,0.752,False
B136,CADENCE,S_FULL,M,Q,0.07115495315410092,0.811,False
B136,CADENCE,S_OOS,D,W,-0.05781553228912739,0.653,False
B136,CADENCE,S_OOS,D,M,-0.11325529524020728,0.867,False
B136,CADENCE,S_OOS,D,Q,-0.022321771669234325,0.536,False
B136,CADENCE,S_OOS,W,M,-0.055439762951079885,0.744,False
B136,CADENCE,S_OOS,W,Q,0.03549376061989307,0.593,False
B136,CADENCE,S_OOS,M,Q,0.09093352357097295,0.815,False
B136,CADENCE,CAGR,D,W,0.5420469843046689,0.623,False
B136,CADENCE,CAGR,D,M,-0.09001606372775939,0.535,False
B136,CADENCE,CAGR,D,Q,1.7563093257908502,0.854,False
B136,CADENCE,CAGR,W,M,-0.6320630480324283,0.656,False
B136,CADENCE,CAGR,W,Q,1.2142623414861813,0.779,False
B136,CADENCE,CAGR,M,Q,1.8463253895186096,0.896,False
B136,CADENCE,DD,D,W,-7.623470897118423,0.861,False
B136,CADENCE,DD,D,M,-0.7359095263231872,0.771,False
B136,CADENCE,DD,D,Q,-6.247024878365238,0.831,False
B136,CADENCE,DD,W,M,6.887561370795236,0.72,False
B136,CADENCE,DD,W,Q,1.3764460187531853,0.626,False
B136,CADENCE,DD,M,Q,-5.511115352042051,0.721,False
