panel,claim_set,book,null,gross_nom,cost,draws,null_base_rate_4b,is_base_rate_4b,book_pass4b,outside_null,pct_Sharpe,pct_CAGR,pct_MaxDD,pct_OOS_Sharpe,p_emp_Sharpe,null_mean_Sharpe,null_p95_Sharpe,book_Sharpe,book_CAGR,book_MaxDD,mean_gross_null,mean_gross_book,gross_match
B136,CORE,TOP10,ROT,0.75,0.0,500,0.526,0.306,False,False,0.446,1.0,0.09,0.188,0.5548902195608783,1.0127129970121296,1.1630172820231133,0.9970666996695838,0.16111541926835748,-0.2137260192658509,0.7444625407166223,0.7444625407166124,9.880984919163893e-15
B136,CORE,TOP10,ROT,0.75,0.0,1000,0.529,0.306,False,False,0.445,1.0,0.09,0.184,0.5554445554445554,1.0119139670154642,1.169958012930331,0.9970666996695838,0.16111541926835748,-0.2137260192658509,0.7444625407166223,0.7444625407166124,9.880984919163893e-15
B136,CORE,TOP10,ROT,0.75,10.0,250,0.0,0.0,False,False,1.0,1.0,0.536,1.0,0.00398406374501992,0.4061016661400019,0.5507932533162345,0.890146900557214,0.1409974489836423,-0.21445763823418773,0.7444625407166223,0.7444625407166124,9.880984919163893e-15
B136,CORE,TOP10,ROT,0.75,10.0,500,0.0,0.0,False,False,1.0,1.0,0.532,0.996,0.001996007984031936,0.4089909812391546,0.5543761525747828,0.890146900557214,0.1409974489836423,-0.21445763823418773,0.7444625407166223,0.7444625407166124,9.880984919163893e-15
B136,CORE,TOP10,ROT,0.75,10.0,1000,0.0,0.0,False,False,1.0,1.0,0.546,0.995,0.000999000999000999,0.4084143152302786,0.5665065810801607,0.890146900557214,0.1409974489836423,-0.21445763823418773,0.7444625407166223,0.7444625407166124,9.880984919163893e-15
B136,CORE,TOP10,ROT,0.75,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,-0.4872243433875575,-0.3425674062710778,0.7293500352971316,0.11145695065498074,-0.2155542678868383,0.7444625407166223,0.7444625407166124,9.880984919163893e-15
B136,CORE,TOP10,ROT,0.75,25.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,-0.4848637239583033,-0.3388518343791376,0.7293500352971316,0.11145695065498074,-0.2155542678868383,0.7444625407166223,0.7444625407166124,9.880984919163893e-15
B136,CORE,TOP10,ROT,0.75,25.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,-0.4851309461579399,-0.33213358012812616,0.7293500352971316,0.11145695065498074,-0.2155542678868383,0.7444625407166223,0.7444625407166124,9.880984919163893e-15
B136,CORE,TOP20,ROT,0.75,0.0,250,0.768,0.648,True,False,0.436,1.0,0.036,0.28,0.5657370517928287,1.067516707352893,1.1761869129020184,1.0557797520473315,0.1464121621510106,-0.19983505212223218,0.7391693811074821,0.739169381107492,9.880984919163893e-15
B136,CORE,TOP20,ROT,0.75,0.0,500,0.804,0.648,True,False,0.448,1.0,0.032,0.26,0.5528942115768463,1.0670943216203714,1.1754753441544712,1.0557797520473315,0.1464121621510106,-0.19983505212223218,0.7391693811074821,0.739169381107492,9.880984919163893e-15
B136,CORE,TOP20,ROT,0.75,0.0,1000,0.814,0.666,True,False,0.414,1.0,0.03,0.233,0.5864135864135864,1.0715374196723195,1.1865647307897964,1.0557797520473315,0.1464121621510106,-0.19983505212223218,0.7391693811074821,0.739169381107492,9.880984919163893e-15
B136,CORE,TOP20,ROT,0.75,10.0,250,0.0,0.0,False,False,1.0,1.0,0.308,1.0,0.00398406374501992,0.5082421848783721,0.6144651477663121,0.9565260594853132,0.13075378775526536,-0.2005239339604491,0.7391693811074821,0.739169381107492,9.880984919163893e-15
B136,CORE,TOP20,ROT,0.75,10.0,500,0.0,0.0,False,False,1.0,1.0,0.354,1.0,0.001996007984031936,0.5080118028464724,0.6161426885842854,0.9565260594853132,0.13075378775526536,-0.2005239339604491,0.7391693811074821,0.739169381107492,9.880984919163893e-15
B136,CORE,TOP20,ROT,0.75,10.0,1000,0.0,0.0,False,False,1.0,1.0,0.328,1.0,0.000999000999000999,0.5124562701327346,0.6276747076747714,0.9565260594853132,0.13075378775526536,-0.2005239339604491,0.7391693811074821,0.739169381107492,9.880984919163893e-15
B136,CORE,TOP20,ROT,0.75,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,-0.32236480208559654,-0.21891787799218135,0.8073492382205032,0.10765744377390396,-0.20155652969168447,0.7391693811074821,0.739169381107492,9.880984919163893e-15
B136,CORE,TOP20,ROT,0.75,25.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,-0.3222710825673149,-0.21857004400235627,0.8073492382205032,0.10765744377390396,-0.20155652969168447,0.7391693811074821,0.739169381107492,9.880984919163893e-15
B136,CORE,TOP20,ROT,0.75,25.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,-0.3178417370962353,-0.20394178946967112,0.8073492382205032,0.10765744377390396,-0.20155652969168447,0.7391693811074821,0.739169381107492,9.880984919163893e-15
B136,CORE,EWELIG,EW,0.75,0.0,250,0.004,0.1,True,True,0.44,0.0,1.0,0.564,0.5617529880478087,1.105480275177101,1.181561122998164,1.1005780814166863,0.1157464460379023,-0.17342854690545007,0.75,0.75,0.0
B136,CORE,EWELIG,EW,0.75,0.0,500,0.002,0.102,True,True,0.454,0.0,1.0,0.588,0.5469061876247505,1.1044300193133223,1.1737084791625407,1.1005780814166863,0.1157464460379023,-0.17342854690545007,0.75,0.75,0.0
B136,CORE,EWELIG,EW,0.75,0.0,1000,0.002,0.093,True,True,0.467,0.0,1.0,0.593,0.5334665334665335,1.1033545095205515,1.1736707949044662,1.1005780814166863,0.1157464460379023,-0.17342854690545007,0.75,0.75,0.0
B136,CORE,EWELIG,EW,0.75,10.0,250,0.0,0.004,True,True,1.0,0.18,1.0,0.992,0.00398406374501992,0.9003526514508153,0.9752478507517849,1.021262292354214,0.10656429035062365,-0.17688085212974547,0.75,0.75,0.0
B136,CORE,EWELIG,EW,0.75,10.0,500,0.0,0.01,True,True,1.0,0.16,1.0,0.996,0.001996007984031936,0.8992728269859981,0.9690487277450195,1.021262292354214,0.10656429035062365,-0.17688085212974547,0.75,0.75,0.0
B136,CORE,EWELIG,EW,0.75,10.0,1000,0.0,0.013,True,True,0.999,0.183,1.0,0.995,0.001998001998001998,0.8981416055783346,0.9690487277450195,1.021262292354214,0.10656429035062365,-0.17688085212974547,0.75,0.75,0.0
B136,CORE,EWELIG,EW,0.75,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,0.5928055979019605,0.6665317658790291,0.9020189813715092,0.09292746780071703,-0.1821719531249768,0.75,0.75,0.0
B136,CORE,EWELIG,EW,0.75,25.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,0.5916729967650781,0.660919495102071,0.9020189813715092,0.09292746780071703,-0.1821719531249768,0.75,0.75,0.0
B136,CORE,EWELIG,EW,0.75,25.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,0.5904601314087692,0.6607791583392172,0.9020189813715092,0.09292746780071703,-0.1821719531249768,0.75,0.75,0.0
B136,CORE,BAND03,BD,0.75,0.0,250,0.0,0.0,False,False,0.06,0.016,1.0,0.22,0.9402390438247012,1.1610703702699536,1.1957373209734505,1.127231074085467,0.0819517642114449,-0.12211590879264533,0.5320929123872156,0.5320929123872158,2.220446049250313e-16
B136,CORE,BAND03,BD,0.75,0.0,500,0.0,0.0,False,False,0.06,0.014,1.0,0.204,0.9401197604790419,1.16167550900032,1.196590560383722,1.127231074085467,0.0819517642114449,-0.12211590879264533,0.5320929123872156,0.5320929123872158,2.220446049250313e-16
B136,CORE,BAND03,BD,0.75,0.0,1000,0.0,0.0,False,False,0.065,0.018,1.0,0.203,0.935064935064935,1.1609114557978877,1.1960856628366179,1.127231074085467,0.0819517642114449,-0.12211590879264533,0.5320929123872156,0.5320929123872158,2.220446049250313e-16
B136,CORE,BAND03,BD,0.75,10.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,0.9734817089465392,1.0073981659068632,1.0993768630350007,0.07977883927766838,-0.12240985403190008,0.5320929123872156,0.5320929123872158,2.220446049250313e-16
B136,CORE,BAND03,BD,0.75,10.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,0.974089616977449,1.0090115537684516,1.0993768630350007,0.07977883927766838,-0.12240985403190008,0.5320929123872156,0.5320929123872158,2.220446049250313e-16
B136,CORE,BAND03,BD,0.75,10.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,0.9733616172377985,1.008431990534264,1.0993768630350007,0.07977883927766838,-0.12240985403190008,0.5320929123872156,0.5320929123872158,2.220446049250313e-16
B136,CORE,BAND03,BD,0.75,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,0.6916879649393807,0.7248272903427638,1.057557199290819,0.0765273939239357,-0.1228507012447817,0.5320929123872156,0.5320929123872158,2.220446049250313e-16
B136,CORE,BAND03,BD,0.75,25.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,0.6923011877436495,0.7270796916099886,1.057557199290819,0.0765273939239357,-0.1228507012447817,0.5320929123872156,0.5320929123872158,2.220446049250313e-16
B136,CORE,BAND03,BD,0.75,25.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,0.6916258204531966,0.72634381695393,1.057557199290819,0.0765273939239357,-0.1228507012447817,0.5320929123872156,0.5320929123872158,2.220446049250313e-16
B136,EXT,TOP5,ROT,1.0,0.0,250,0.0,0.0,False,False,0.656,1.0,0.2,0.444,0.3466135458167331,0.93557388048748,1.1272326793132423,0.9853192701539512,0.2512518391445786,-0.2941261313702498,0.99348534201954,0.993485342019544,3.9968028886505635e-15
B136,EXT,TOP5,ROT,1.0,0.0,500,0.0,0.0,False,False,0.66,1.0,0.22,0.464,0.3413173652694611,0.9315748568105788,1.132885411280323,0.9853192701539512,0.2512518391445786,-0.2941261313702498,0.99348534201954,0.993485342019544,3.9968028886505635e-15
B136,EXT,TOP5,ROT,1.0,0.0,1000,0.008,0.0,False,False,0.663,1.0,0.232,0.475,0.33766233766233766,0.9301477887782559,1.1350821333638443,0.9853192701539512,0.2512518391445786,-0.2941261313702498,0.99348534201954,0.993485342019544,3.9968028886505635e-15
B136,EXT,TOP5,ROT,1.0,10.0,250,0.0,0.0,False,False,1.0,1.0,0.712,0.996,0.00398406374501992,0.34951127622601164,0.5364472956706399,0.8772173974899538,0.21623843257057884,-0.3010259159920581,0.99348534201954,0.993485342019544,3.9968028886505635e-15
B136,EXT,TOP5,ROT,1.0,10.0,500,0.0,0.0,False,False,1.0,1.0,0.73,0.996,0.001996007984031936,0.34554125790902385,0.5471997642660006,0.8772173974899538,0.21623843257057884,-0.3010259159920581,0.99348534201954,0.993485342019544,3.9968028886505635e-15
B136,EXT,TOP5,ROT,1.0,10.0,1000,0.0,0.0,False,False,1.0,1.0,0.74,0.995,0.000999000999000999,0.3442207890135389,0.5495325899272169,0.8772173974899538,0.21623843257057884,-0.3010259159920581,0.99348534201954,0.993485342019544,3.9968028886505635e-15
B136,EXT,TOP5,ROT,1.0,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,-0.5182710576866173,-0.3319481849009184,0.7147036347443615,0.1655001645725802,-0.31125924762778945,0.99348534201954,0.993485342019544,3.9968028886505635e-15
B136,EXT,TOP5,ROT,1.0,25.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,-0.5221166112524436,-0.3258948875861827,0.7147036347443615,0.1655001645725802,-0.31125924762778945,0.99348534201954,0.993485342019544,3.9968028886505635e-15
B136,EXT,TOP5,ROT,1.0,25.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,-0.5232240967946648,-0.3228424653716803,0.7147036347443615,0.1655001645725802,-0.31125924762778945,0.99348534201954,0.993485342019544,3.9968028886505635e-15
B136,EXT,TOP10,ROT,1.0,0.0,250,0.016,0.016,False,False,0.468,1.0,0.116,0.188,0.5338645418326693,1.008932242316019,1.1579132593641708,0.9999476952977978,0.21407867658225843,-0.27858239354524694,0.9926167209555096,0.9926167209554833,2.631228568361621e-14
B136,EXT,TOP10,ROT,1.0,0.0,500,0.022,0.018,False,False,0.46,1.0,0.09,0.212,0.5409181636726547,1.0121338167390488,1.1629828012671277,0.9999476952977978,0.21407867658225843,-0.27858239354524694,0.9926167209555096,0.9926167209554833,2.631228568361621e-14
B136,EXT,TOP10,ROT,1.0,0.0,1000,0.024,0.02,False,False,0.458,1.0,0.086,0.201,0.5424575424575424,1.011355627110415,1.1690534628941758,0.9999476952977978,0.21407867658225843,-0.27858239354524694,0.9926167209555096,0.9926167209554833,2.631228568361621e-14
B136,EXT,TOP10,ROT,1.0,10.0,250,0.0,0.0,False,False,1.0,1.0,0.548,1.0,0.00398406374501992,0.4065543571147583,0.5514858979471104,0.8932086001198969,0.18614046832348574,-0.2794875252234521,0.9926167209555096,0.9926167209554833,2.631228568361621e-14
B136,EXT,TOP10,ROT,1.0,10.0,500,0.0,0.0,False,False,1.0,1.0,0.534,0.996,0.001996007984031936,0.40939520885266245,0.5549493048129213,0.8932086001198969,0.18614046832348574,-0.2794875252234521,0.9926167209555096,0.9926167209554833,2.631228568361621e-14
B136,EXT,TOP10,ROT,1.0,10.0,1000,0.0,0.0,False,False,1.0,1.0,0.549,0.995,0.000999000999000999,0.40883494114244207,0.5671930275649077,0.8932086001198969,0.18614046832348574,-0.2794875252234521,0.9926167209555096,0.9926167209554833,2.631228568361621e-14
B136,EXT,TOP10,ROT,1.0,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,-0.48535356386497625,-0.34087498974083374,0.7326825367136445,0.14540609597866516,-0.2808438896850516,0.9926167209555096,0.9926167209554833,2.631228568361621e-14
B136,EXT,TOP10,ROT,1.0,25.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,-0.48305377294766627,-0.3380557922725815,0.7326825367136445,0.14540609597866516,-0.2808438896850516,0.9926167209555096,0.9926167209554833,2.631228568361621e-14
B136,EXT,TOP10,ROT,1.0,25.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,-0.48331097544164103,-0.3308206922320654,0.7326825367136445,0.14540609597866516,-0.2808438896850516,0.9926167209555096,0.9926167209554833,2.631228568361621e-14
B136,EXT,TOP20,ROT,1.0,0.0,250,0.024,0.008,False,False,0.456,1.0,0.036,0.288,0.545816733067729,1.0669338356903644,1.1753885895851488,1.057461303375749,0.1952599451964565,-0.26113437743399115,0.9855591748099715,0.9855591748099892,1.7763568394002505e-14
B136,EXT,TOP20,ROT,1.0,0.0,500,0.018,0.026,False,False,0.466,1.0,0.034,0.268,0.5349301397205589,1.0664930226833689,1.1748253712856092,1.057461303375749,0.1952599451964565,-0.26113437743399115,0.9855591748099715,0.9855591748099892,1.7763568394002505e-14
B136,EXT,TOP20,ROT,1.0,0.0,1000,0.015,0.022,False,False,0.43,1.0,0.03,0.241,0.5704295704295704,1.0709448519381548,1.1859161261322586,1.057461303375749,0.1952599451964565,-0.26113437743399115,0.9855591748099715,0.9855591748099892,1.7763568394002505e-14
B136,EXT,TOP20,ROT,1.0,10.0,250,0.0,0.0,False,False,1.0,1.0,0.308,1.0,0.00398406374501992,0.5086291054099022,0.6144853049343052,0.9583961305799813,0.17356278864608665,-0.26198935102334064,0.9855591748099715,0.9855591748099892,1.7763568394002505e-14
B136,EXT,TOP20,ROT,1.0,10.0,500,0.0,0.0,False,False,1.0,1.0,0.346,1.0,0.001996007984031936,0.5083859989619189,0.6162894434954868,0.9583961305799813,0.17356278864608665,-0.26198935102334064,0.9855591748099715,0.9855591748099892,1.7763568394002505e-14
B136,EXT,TOP20,ROT,1.0,10.0,1000,0.0,0.0,False,False,1.0,1.0,0.324,1.0,0.000999000999000999,0.5128413602095518,0.6273527019524677,0.9583961305799813,0.17356278864608665,-0.26198935102334064,0.9855591748099715,0.9855591748099892,1.7763568394002505e-14
B136,EXT,TOP20,ROT,1.0,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,-0.32057943807261347,-0.21751336999231444,0.8095024534377284,0.14173704668527032,-0.26327059693190713,0.9855591748099715,0.9855591748099892,1.7763568394002505e-14
B136,EXT,TOP20,ROT,1.0,25.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,-0.3204903318154071,-0.21724153533006782,0.8095024534377284,0.14173704668527032,-0.26327059693190713,0.9855591748099715,0.9855591748099892,1.7763568394002505e-14
B136,EXT,TOP20,ROT,1.0,25.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,-0.3160468939178531,-0.2020107994680154,0.8095024534377284,0.14173704668527032,-0.26327059693190713,0.9855591748099715,0.9855591748099892,1.7763568394002505e-14
B136,EXT,EWELIG,EW,1.0,0.0,250,0.0,0.0,False,False,0.436,0.0,1.0,0.564,0.5657370517928287,1.1056126188692674,1.1810729357805474,1.09967101560247,0.154487709857557,-0.22807488193328285,1.0,1.0,0.0
B136,EXT,EWELIG,EW,1.0,0.0,500,0.0,0.0,False,False,0.452,0.0,1.0,0.584,0.5489021956087824,1.1045321271486204,1.1738716321896259,1.09967101560247,0.154487709857557,-0.22807488193328285,1.0,1.0,0.0
B136,EXT,EWELIG,EW,1.0,0.0,1000,0.0,0.0,False,False,0.46,0.0,1.0,0.588,0.5404595404595405,1.1034240055116997,1.1737321147400246,1.09967101560247,0.154487709857557,-0.22807488193328285,1.0,1.0,0.0
B136,EXT,EWELIG,EW,1.0,10.0,250,0.0,0.0,False,False,1.0,0.216,1.0,0.992,0.00398406374501992,0.9013417314625992,0.9756947485607326,1.0212530563978175,0.14196133962087343,-0.23092049750109678,1.0,1.0,0.0
B136,EXT,EWELIG,EW,1.0,10.0,500,0.0,0.0,False,False,1.0,0.196,1.0,0.996,0.001996007984031936,0.9002282051594752,0.9700846003475262,1.0212530563978175,0.14196133962087343,-0.23092049750109678,1.0,1.0,0.0
B136,EXT,EWELIG,EW,1.0,10.0,1000,0.0,0.0,False,False,0.999,0.218,1.0,0.995,0.001998001998001998,0.8990670705871453,0.9700846003475262,1.0212530563978175,0.14196133962087343,-0.23092049750109678,1.0,1.0,0.0
B136,EXT,EWELIG,EW,1.0,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,0.5950831460863232,0.6688467192834504,0.9033621139631025,0.12341699999281852,-0.23755245614921638,1.0,1.0,0.0
B136,EXT,EWELIG,EW,1.0,25.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,0.5939118107813395,0.6639582316194044,0.9033621139631025,0.12341699999281852,-0.23755245614921638,1.0,1.0,0.0
B136,EXT,EWELIG,EW,1.0,25.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,0.5926730948234784,0.6624372386588704,0.9033621139631025,0.12341699999281852,-0.23755245614921638,1.0,1.0,0.0
B136,EXT,BAND03,BD,1.0,0.0,250,1.0,1.0,True,False,0.06,0.016,1.0,0.22,0.9402390438247012,1.1604954240856078,1.1951093805268465,1.1269629266792238,0.10948271728218284,-0.1612048083450095,0.7094572165162847,0.7094572165162877,2.9976021664879227e-15
B136,EXT,BAND03,BD,1.0,0.0,500,1.0,1.0,True,False,0.06,0.014,1.0,0.208,0.9401197604790419,1.161100436504097,1.1961020122027393,1.1269629266792238,0.10948271728218284,-0.1612048083450095,0.7094572165162847,0.7094572165162877,2.9976021664879227e-15
B136,EXT,BAND03,BD,1.0,0.0,1000,1.0,1.0,True,False,0.067,0.019,1.0,0.206,0.9330669330669331,1.1603339704510676,1.1954437429957336,1.1269629266792238,0.10948271728218284,-0.1612048083450095,0.7094572165162847,0.7094572165162877,2.9976021664879227e-15
B136,EXT,BAND03,BD,1.0,10.0,250,0.0,0.02,True,True,1.0,1.0,1.0,1.0,0.00398406374501992,0.9732130459656025,1.0071133235672953,1.0992831039585964,0.10652976854836904,-0.16157983013208965,0.7094572165162847,0.7094572165162877,2.9976021664879227e-15
B136,EXT,BAND03,BD,1.0,10.0,500,0.0,0.018,True,True,1.0,1.0,1.0,1.0,0.001996007984031936,0.9738207665037311,1.0086803833893072,1.0992831039585964,0.10652976854836904,-0.16157983013208965,0.7094572165162847,0.7094572165162877,2.9976021664879227e-15
B136,EXT,BAND03,BD,1.0,10.0,1000,0.0,0.017,True,True,1.0,1.0,1.0,1.0,0.000999000999000999,0.9730905212041396,1.0082273216565936,1.0992831039585964,0.10652976854836904,-0.16157983013208965,0.7094572165162847,0.7094572165162877,2.9976021664879227e-15
B136,EXT,BAND03,BD,1.0,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,0.6918806360887676,0.7249919435915113,1.0577254236233864,0.10211464534945414,-0.16214224262180887,0.7094572165162847,0.7094572165162877,2.9976021664879227e-15
B136,EXT,BAND03,BD,1.0,25.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,0.6924935766602667,0.727305233875315,1.0577254236233864,0.10211464534945414,-0.16214224262180887,0.7094572165162847,0.7094572165162877,2.9976021664879227e-15
B136,EXT,BAND03,BD,1.0,25.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,0.6918162151272764,0.7265295207569625,1.0577254236233864,0.10211464534945414,-0.16214224262180887,0.7094572165162847,0.7094572165162877,2.9976021664879227e-15
SMALL439,CORE,TOP5,ROT,0.75,0.0,250,0.0,0.0,False,False,0.592,0.824,0.1,0.704,0.4103585657370518,0.3734476740698201,0.6347435171458331,0.4230734964889912,0.07653087541365,-0.5269692355396769,0.7472460220318361,0.7472460220318238,1.2323475573339238e-14
SMALL439,CORE,TOP5,ROT,0.75,0.0,500,0.0,0.0,False,False,0.558,0.794,0.098,0.676,0.4431137724550898,0.3942580407432416,0.6952828752870783,0.4230734964889912,0.07653087541365,-0.5269692355396769,0.7472460220318361,0.7472460220318238,1.2323475573339238e-14
SMALL439,CORE,TOP5,ROT,0.75,0.0,1000,0.0,0.0,False,False,0.596,0.806,0.094,0.702,0.4045954045954046,0.38302049284268064,0.6605516202533435,0.4230734964889912,0.07653087541365,-0.5269692355396769,0.7472460220318361,0.7472460220318238,1.2323475573339238e-14
SMALL439,CORE,TOP5,ROT,0.75,10.0,250,0.0,0.0,False,False,0.984,0.988,0.6,0.964,0.0199203187250996,-0.08315957695417728,0.1716824853192071,0.2955640529291839,0.043315892851920834,-0.5780452292059083,0.7472460220318361,0.7472460220318238,1.2323475573339238e-14
SMALL439,CORE,TOP5,ROT,0.75,10.0,500,0.0,0.0,False,False,0.97,0.98,0.562,0.956,0.031936127744510975,-0.06233394519283181,0.2276204573108577,0.2955640529291839,0.043315892851920834,-0.5780452292059083,0.7472460220318361,0.7472460220318238,1.2323475573339238e-14
SMALL439,CORE,TOP5,ROT,0.75,10.0,1000,0.0,0.0,False,False,0.98,0.989,0.577,0.969,0.02097902097902098,-0.07368662732748643,0.2009191818547578,0.2955640529291839,0.043315892851920834,-0.5780452292059083,0.7472460220318361,0.7472460220318238,1.2323475573339238e-14
SMALL439,CORE,TOP5,ROT,0.75,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,-0.7589723081767159,-0.503835380369743,0.10435052264660484,-0.004637512347050565,-0.6445648863809631,0.7472460220318361,0.7472460220318238,1.2323475573339238e-14
SMALL439,CORE,TOP5,ROT,0.75,25.0,500,0.0,0.0,False,False,1.0,1.0,0.998,1.0,0.001996007984031936,-0.7382629719197582,-0.4545736092610021,0.10435052264660484,-0.004637512347050565,-0.6445648863809631,0.7472460220318361,0.7472460220318238,1.2323475573339238e-14
SMALL439,CORE,TOP5,ROT,0.75,25.0,1000,0.0,0.0,False,False,1.0,1.0,0.999,1.0,0.000999000999000999,-0.749660852264665,-0.48096923263282393,0.10435052264660484,-0.004637512347050565,-0.6445648863809631,0.7472460220318361,0.7472460220318238,1.2323475573339238e-14
SMALL439,CORE,TOP10,ROT,0.75,0.0,250,0.0,0.0,False,False,0.892,0.988,0.984,0.868,0.11155378486055777,0.4396274014653224,0.660900244073201,0.6095145035006656,0.10463433204036998,-0.2965251672093314,0.7466952264381914,0.7466952264381884,2.9976021664879227e-15
SMALL439,CORE,TOP10,ROT,0.75,0.0,500,0.0,0.002,False,False,0.88,0.99,0.984,0.874,0.1217564870259481,0.441013416920185,0.674959218539633,0.6095145035006656,0.10463433204036998,-0.2965251672093314,0.7466952264381914,0.7466952264381884,2.9976021664879227e-15
SMALL439,CORE,TOP10,ROT,0.75,0.0,1000,0.0,0.001,False,False,0.883,0.987,0.979,0.884,0.11788211788211789,0.4398058457985072,0.674422097798949,0.6095145035006656,0.10463433204036998,-0.2965251672093314,0.7466952264381914,0.7466952264381884,2.9976021664879227e-15
SMALL439,CORE,TOP10,ROT,0.75,10.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,-0.07259153102744796,0.15389601761275218,0.47638220319260804,0.07643605912004392,-0.30483100226467386,0.7466952264381914,0.7466952264381884,2.9976021664879227e-15
SMALL439,CORE,TOP10,ROT,0.75,10.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,-0.07122257661171973,0.1642815831580643,0.47638220319260804,0.07643605912004392,-0.30483100226467386,0.7466952264381914,0.7466952264381884,2.9976021664879227e-15
SMALL439,CORE,TOP10,ROT,0.75,10.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,0.999,0.000999000999000999,-0.07267173167227636,0.16276753496459515,0.47638220319260804,0.07643605912004392,-0.30483100226467386,0.7466952264381914,0.7466952264381884,2.9976021664879227e-15
SMALL439,CORE,TOP10,ROT,0.75,25.0,250,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.00398406374501992,-0.8281164065644251,-0.593444203484883,0.2766658203939507,0.03545394402260582,-0.38533638379210755,0.7466952264381914,0.7466952264381884,2.9976021664879227e-15
SMALL439,CORE,TOP10,ROT,0.75,25.0,500,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.001996007984031936,-0.8268239557543348,-0.5886205729285588,0.2766658203939507,0.03545394402260582,-0.38533638379210755,0.7466952264381914,0.7466952264381884,2.9976021664879227e-15
SMALL439,CORE,TOP10,ROT,0.75,25.0,1000,0.0,0.0,False,False,1.0,1.0,1.0,1.0,0.000999000999000999,-0.8285532844371509,-0.5898647283872726,0.2766658203939507,0.03545394402260582,-0.38533638379210755,0.7466952264381914,0.7466952264381884,2.9976021664879227e-15
SMALL439,CORE,TOP20,ROT,0.75,0.0,250,0.0,0.0,False,False,0.912,0.996,0.988,0.956,0.09163346613545817,0.5051448109583919,0.6767205103100251,0.6469917775207773,0.09656024778895111,-0.24961842701879877,0.745593635250914,0.7455936352509179,3.885780586188048e-15
SMALL439,CORE,TOP20,ROT,0.75,0.0,500,0.0,0.0,False,False,0.906,0.998,0.99,0.95,0.09580838323353294,0.507457614754171,0.6769005078411039,0.6469917775207773,0.09656024778895111,-0.24961842701879877,0.745593635250914,0.7455936352509179,3.885780586188048e-15
SMALL439,CORE,TOP20,ROT,0.75,0.0,1000,0.0,0.0,False,False,0.907,0.993,0.985,0.933,0.0939060939060939,0.5091043617650641,0.6835396819312984,0.6469917775207773,0.09656024778895111,-0.24961842701879877,0.745593635250914,0.7455936352509179,3.885780586188048e-15
