panel,T_trade,chooser,pick,bar,pad,mode,n_days,oCAGR,oSharpe,oMaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,live_oSharpe,live_oMaxDD,mo_SHARPE,mo_CAGR,mo_DD,k4b_oos,k4b_full,k4a_oos,k4a_full,binding
U56,W,C_ISSHARPE,"t=0.16,R=M",0.2,0,ALL,218,0.2486859325429247,1.881443830754199,-0.16297606871537018,0.26414351740885533,1.58079580944058,-0.1934891526272724,1.716316027770498,-0.07224166630169537,0.3006480213136189,0.06378547035672599,-0.046882577139006745,False,False,False,False,L4_DD
U56,W,C_ISSHARPE,"t=0.16,R=M",0.2,5,NONE,0,0.1629795609133713,1.1815336504062817,-0.2452176352862262,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.30787251393360704,0.056177387404284934,-0.042913900082183515,False,False,False,False,L4_DD
U56,W,C_ISSHARPE,"t=0.16,R=M",0.2,5,ALL,238,0.23344387357969731,1.8118083334982895,-0.16297606871537018,0.23774581499209857,1.4892463169032448,-0.1934891526272724,1.680462250528581,-0.07224166630169515,0.3225620165950447,0.06702180308522832,-0.046882577139006745,False,False,False,False,L4_DD
U56,W,C_ISSHARPE,"t=0.16,R=M",0.2,10,NONE,0,0.1629795609133713,1.1815336504062817,-0.2452176352862262,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.30787251393360704,0.056177387404284934,-0.042913900082183515,False,False,False,False,L4_DD
U56,W,C_ISSHARPE,"t=0.16,R=M",0.2,10,ALL,258,0.22589163457165196,1.7618922330427782,-0.16297606871537018,0.22536571232811298,1.4480364494141826,-0.1934891526272724,1.636302350393364,-0.07224166630169504,0.31385578362859556,0.06813563594197289,-0.046882577139006745,False,False,False,False,L4_DD
U56,W,C_ISSHARPE,"t=0.16,R=M",0.2,20,NONE,0,0.1629795609133713,1.1815336504062817,-0.2452176352862262,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.30787251393360704,0.056177387404284934,-0.042913900082183515,False,False,False,False,L4_DD
U56,W,C_ISSHARPE,"t=0.16,R=M",0.2,20,ALL,298,0.23004928595316843,1.7938241029247253,-0.16297606871537018,0.22707660460154044,1.4782520885243575,-0.1934891526272724,1.6387003572097254,-0.07224166630169593,0.31557201440036775,0.07109566273209011,-0.046882577139006745,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.05,0,NONE,0,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.3913311856443519,0.04541631916920377,-0.010424936736401075,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.05,0,ALL,476,0.39398108467198356,3.3847493548710466,-0.08128969971156486,0.5010467037258874,2.838993404885048,-0.09974326259884969,3.0601105061970713,-0.052201988090834206,0.5457559499859985,0.043248392063862384,-0.021443742152255044,False,True,False,False,none
U56,W,C_ISLEGS,"t=0.12,R=M",0.05,5,NONE,0,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.3913311856443519,0.04541631916920377,-0.010424936736401075,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.05,5,ALL,606,0.31080339141620783,2.9081569181249702,-0.08128969971156497,0.3745532574507424,2.440339207019179,-0.09974326259885002,2.583725936667832,-0.05220198809083465,0.4678177111057913,0.04861611120068815,-0.021443742152254953,False,True,False,False,none
U56,W,C_ISLEGS,"t=0.12,R=M",0.05,10,NONE,0,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.3913311856443519,0.04541631916920377,-0.010424936736401075,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.05,10,ALL,736,0.2803952231345568,2.687878045795152,-0.08128969971156508,0.32894993072640566,2.2851797723578002,-0.09974326259884969,2.383187510971669,-0.05220198809083443,0.4026982734373519,0.050130271626072836,-0.021443742152255266,False,True,False,False,none
U56,W,C_ISLEGS,"t=0.12,R=M",0.05,20,NONE,0,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.3913311856443519,0.04541631916920377,-0.010424936736401075,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.05,20,ALL,994,0.2803681292287503,2.695998886277537,-0.0812896997115653,0.32600700341226796,2.301182423337623,-0.09974326259884947,2.3373666749382997,-0.05220198809083443,0.394816462939914,0.05216322684016275,-0.02144374215225562,False,True,False,False,none
U56,W,C_ISLEGS,"t=0.12,R=M",0.1,0,NONE,0,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.3913311856443519,0.04541631916920377,-0.010424936736401075,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.1,0,ALL,326,0.29184343724427086,2.508399331194012,-0.08139096466236362,0.3626367996203883,2.1472426161587888,-0.09974326259884925,2.205787780868936,-0.05490655205587902,0.3611567150352233,0.03799767750999905,-0.02154500710305407,False,True,False,False,none
U56,W,C_ISLEGS,"t=0.12,R=M",0.1,5,NONE,0,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.3913311856443519,0.04541631916920377,-0.010424936736401075,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.1,5,ALL,376,0.256174170350685,2.3207745704912783,-0.0813909646623634,0.2995518790764726,1.9753662126309668,-0.09974326259884991,2.0658223032802256,-0.05490655205587902,0.34540835786031154,0.04648785499715419,-0.021545007103053453,False,True,False,False,none
U56,W,C_ISLEGS,"t=0.12,R=M",0.1,10,NONE,0,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.3913311856443519,0.04541631916920377,-0.010424936736401075,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.1,10,ALL,426,0.24487723272185002,2.2365104756959475,-0.08139096466236362,0.2809592412820998,1.9316318261304346,-0.09974326259884958,2.0003044324682033,-0.05490655205587924,0.3048786495655129,0.04820576382438016,-0.021545007103053876,False,True,False,False,none
U56,W,C_ISLEGS,"t=0.12,R=M",0.1,20,NONE,0,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.3913311856443519,0.04541631916920377,-0.010424936736401075,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.1,20,ALL,526,0.24437963642060323,2.2337662558165325,-0.08139096466236362,0.2737790842363692,1.927205840475686,-0.09974326259884958,1.9680695750498205,-0.05490655205587924,0.30656041534084655,0.05273427745514481,-0.021545007103053876,False,True,False,False,none
U56,W,C_ISLEGS,"t=0.12,R=M",0.15,0,NONE,0,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.3913311856443519,0.04541631916920377,-0.010424936736401075,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.15,0,ALL,317,0.27639774470809986,2.3609908407965063,-0.08811064578952754,0.3437655741741694,2.0354353971153007,-0.1010184439188091,2.0492289327527113,-0.06326154233479353,0.3255554436812056,0.035761842786181275,-0.027499579438242085,False,True,False,False,none
U56,W,C_ISLEGS,"t=0.12,R=M",0.15,5,NONE,0,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.3913311856443519,0.04541631916920377,-0.010424936736401075,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.15,5,ALL,357,0.2508583211626818,2.241735228089571,-0.08811064578952754,0.29227670552923435,1.912841232856851,-0.1010184439188091,1.9813048434506033,-0.06326154233479353,0.3288939952327201,0.04626462729221778,-0.027499579438242085,False,True,False,False,none
U56,W,C_ISLEGS,"t=0.12,R=M",0.15,10,NONE,0,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.3913311856443519,0.04541631916920377,-0.010424936736401075,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.15,10,ALL,397,0.24131110941980483,2.1721329776242486,-0.08811064578952754,0.27566167225460747,1.8780862583995421,-0.1010184439188091,1.931213141892531,-0.06326154233479353,0.2940467192247065,0.04834793884157962,-0.027499579438242085,False,True,False,False,none
U56,W,C_ISLEGS,"t=0.12,R=M",0.15,20,NONE,0,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.3913311856443519,0.04541631916920377,-0.010424936736401075,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.15,20,ALL,477,0.2439647277660335,2.193944076139436,-0.08811064578952754,0.2730024143381682,1.897971291770932,-0.1010184439188091,1.9358232428351945,-0.06326154233479353,0.29597278436850427,0.052863037729315776,-0.027499579438242085,False,True,False,False,none
U56,W,C_ISLEGS,"t=0.12,R=M",0.2,0,NONE,0,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.3913311856443519,0.04541631916920377,-0.010424936736401075,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.2,0,ALL,218,0.22258992079459516,1.8889076777298797,-0.14069501787903238,0.26414351740885533,1.58079580944058,-0.1934891526272724,1.716316027770498,-0.07224166630169537,0.3081118682892996,0.03768945860839645,-0.024601526302668944,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.2,5,NONE,0,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.3913311856443519,0.04541631916920377,-0.010424936736401075,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.2,5,ALL,238,0.2111997881336105,1.823493291624263,-0.14069501787903238,0.23774581499209857,1.4892463169032448,-0.1934891526272724,1.680462250528581,-0.07224166630169515,0.33424697472101816,0.04477771763914151,-0.024601526302668944,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.2,10,NONE,0,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.3913311856443519,0.04541631916920377,-0.010424936736401075,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.2,10,ALL,258,0.2044228435489579,1.7726190535014712,-0.14069501787903238,0.22536571232811298,1.4480364494141826,-0.1934891526272724,1.636302350393364,-0.07224166630169504,0.32458260408728856,0.04666684491927883,-0.024601526302668944,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.2,20,NONE,0,0.15221849267829013,1.2649923221170265,-0.21272867194044376,0.1525745335844091,0.8736611364726746,-0.33717289200673783,1.276620821629499,-0.12054956914840886,0.3913311856443519,0.04541631916920377,-0.010424936736401075,False,False,False,False,L4_DD
U56,W,C_ISLEGS,"t=0.12,R=M",0.2,20,ALL,298,0.20776307410697825,1.8029109268009667,-0.14069501787903238,0.22707660460154044,1.4782520885243575,-0.1934891526272724,1.6387003572097254,-0.07224166630169593,0.32465883827660913,0.04880945088589994,-0.024601526302668944,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.05,0,NONE,0,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.20874442923534653,0.05587469628781261,-0.09437369000829895,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.05,0,ALL,476,0.4527983770406181,3.1842877350190237,-0.09100335583458152,0.501036616992546,2.8390527143806903,-0.09974378160215813,2.8855605678020693,-0.04894414866106822,0.34523502063833345,0.10207274514583592,-0.031157086873286645,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.05,5,NONE,0,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.20874442923534653,0.05587469628781261,-0.09437369000829895,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.05,5,ALL,606,0.3464224751171743,2.78714579765129,-0.09100335583458152,0.37453407399258354,2.4403008258687375,-0.09974378160215824,2.4221258816085487,-0.048944148661068554,0.3468449717825526,0.08424862332236582,-0.031157086873286582,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.05,10,NONE,0,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.20874442923534653,0.05587469628781261,-0.09437369000829895,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.05,10,ALL,736,0.30827186525612094,2.5655445187585815,-0.09100335583458141,0.3289508070907581,2.2851786161805436,-0.09974378160215824,2.199705802557172,-0.04894414866106833,0.28036590257803784,0.07800630029259029,-0.03115708687328647,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.05,20,NONE,0,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.20874442923534653,0.05587469628781261,-0.09437369000829895,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.05,20,ALL,994,0.3008278846660226,2.491064637583042,-0.09100335583458141,0.3260068247427881,2.301166165170636,-0.09974378160215847,2.099986589255246,-0.04894414866106789,0.18989847241240598,0.07262310734607097,-0.031157086873286333,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.1,0,NONE,0,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.20874442923534653,0.05587469628781261,-0.09437369000829895,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.1,0,ALL,326,0.34261588758533246,2.477310708327188,-0.09100335583458186,0.3626306792313505,2.1472993077779656,-0.09974378160215858,2.101567192541085,-0.04894414866106844,0.3300114005492225,0.0887744121233871,-0.031157086873286714,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.1,5,NONE,0,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.20874442923534653,0.05587469628781261,-0.09437369000829895,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.1,5,ALL,376,0.2882378835836499,2.3071857983888107,-0.09100335583458208,0.2995467874903912,1.9754130860376762,-0.09974378160215769,1.9687269419477167,-0.04894414866106822,0.3317727123511345,0.07855513234037603,-0.03115708687328747,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.1,10,NONE,0,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.20874442923534653,0.05587469628781261,-0.09437369000829895,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.1,10,ALL,426,0.2712559144977733,2.210019887937791,-0.0910033558345813,0.2809613055914224,1.93169301150383,-0.09974378160215802,1.8778480565912616,-0.04894414866106789,0.2783268764339608,0.07458300058377765,-0.031157086873286492,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.1,20,NONE,0,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.20874442923534653,0.05587469628781261,-0.09437369000829895,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.1,20,ALL,526,0.26355838174858914,2.159372240791528,-0.09100335583458141,0.27378197763914147,1.9272813373890498,-0.09974378160215891,1.8351491622013933,-0.04894414866106822,0.23209090340247807,0.07191099740119011,-0.03115708687328607,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.15,0,NONE,0,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.20874442923534653,0.05587469628781261,-0.09437369000829895,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.15,0,ALL,317,0.3250704761202188,2.3410831587993113,-0.095478433515226,0.34375620196397993,2.0354724921165817,-0.1010374021225009,1.926091813993949,-0.06634544480664017,0.3056106666827296,0.08444113474543283,-0.03485599224172547,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.15,5,NONE,0,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.20874442923534653,0.05587469628781261,-0.09437369000829895,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.15,5,ALL,357,0.2815538667880133,2.2255919108232622,-0.095478433515226,0.2922709182871075,1.9128831369515993,-0.1010374021225009,1.8702320166992064,-0.06634544480664017,0.31270877387166296,0.07696422398703806,-0.03485599224172547,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.15,10,NONE,0,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.20874442923534653,0.05587469628781261,-0.09437369000829895,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.15,10,ALL,397,0.26714605711519956,2.1460026529087433,-0.095478433515226,0.27566227450911196,1.8781432901550337,-0.1010374021225009,1.8048111884148097,-0.06634544480664017,0.2678593627537096,0.07418246495882119,-0.03485599224172547,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.15,20,NONE,0,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.20874442923534653,0.05587469628781261,-0.09437369000829895,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.15,20,ALL,477,0.2643871920665999,2.1298080255860548,-0.095478433515226,0.27300533802578575,1.8980440425778549,-0.1010374021225009,1.80637875039204,-0.06634544480664017,0.2317639830081999,0.07328345544854986,-0.03485599224172547,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.2,0,NONE,0,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.20874442923534653,0.05587469628781261,-0.09437369000829895,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.2,0,ALL,218,0.2575804433845592,1.8433026261463055,-0.1692135595844757,0.26413783616319875,1.5808042427606754,-0.19347516639095141,1.5724836565712437,-0.07234978090051536,0.26249838338563003,0.0726839580703201,-0.05312845974990486,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.2,5,NONE,0,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.20874442923534653,0.05587469628781261,-0.09437369000829895,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.2,5,ALL,238,0.2359312875587405,1.7640221649603463,-0.1692135595844757,0.23774566309945455,1.4892672075434406,-0.19347516639095141,1.5533713279171248,-0.07234978090051536,0.2747549574169057,0.0695093233891223,-0.05312845974990486,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.2,10,NONE,0,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.20874442923534653,0.05587469628781261,-0.09437369000829895,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.2,10,ALL,258,0.22636753164065904,1.7053782936329505,-0.1692135595844757,0.22536356690239456,1.4480422244415143,-0.19347516639095141,1.5039703035447887,-0.07234978090051536,0.25733606919143615,0.06861303480898284,-0.05312845974990486,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.2,20,NONE,0,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.20874442923534653,0.05587469628781261,-0.09437369000829895,False,False,False,False,L4_DD
B136,M,C_ISSHARPE,"t=0.20,R=M",0.2,20,ALL,298,0.22754074404566782,1.7181148289835926,-0.1692135595844757,0.2270792353313329,1.4782820913314,-0.19347516639095141,1.515693489133225,-0.07234978090051536,0.23983273765219248,0.06858527931373481,-0.05312845974990486,False,False,False,False,L4_DD
B136,M,C_ISLEGS,"t=0.10,R=M",0.05,0,NONE,0,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3263379939377201,0.02368080834209263,0.0035563537266717626,True,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.05,0,ALL,476,0.34455314207251564,3.306084060276323,-0.08788884863730428,0.501036616992546,2.8390527143806903,-0.09974378160215813,2.8855605678020693,-0.04894414866106822,0.46703134589563255,-0.006172489822266536,-0.028042579676009406,False,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.05,5,NONE,0,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3263379939377201,0.02368080834209263,0.0035563537266717626,True,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.05,5,ALL,606,0.2692990980258483,2.8029407793026686,-0.08788884863730428,0.37453407399258354,2.4403008258687375,-0.09974378160215824,2.4221258816085487,-0.048944148661068554,0.3626399534339311,0.007125246231039828,-0.028042579676009344,False,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.05,10,NONE,0,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3263379939377201,0.02368080834209263,0.0035563537266717626,True,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.05,10,ALL,736,0.24137667824286058,2.581057895453342,-0.08788884863730351,0.3289508070907581,2.2851786161805436,-0.09974378160215824,2.199705802557172,-0.04894414866106833,0.29587927927279845,0.011111113279329926,-0.028042579676008567,False,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.05,20,NONE,0,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3263379939377201,0.02368080834209263,0.0035563537266717626,True,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.05,20,ALL,994,0.23543791201586206,2.5134600632568525,-0.08788884863730417,0.3260068247427881,2.301166165170636,-0.09974378160215847,2.099986589255246,-0.04894414866106789,0.21229389808621635,0.007233134695910415,-0.028042579676009094,False,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.1,0,NONE,0,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3263379939377201,0.02368080834209263,0.0035563537266717626,True,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.1,0,ALL,326,0.25147324183618225,2.3953004583017563,-0.08788884863730417,0.3626306792313505,2.1472993077779656,-0.09974378160215858,2.101567192541085,-0.04894414866106844,0.24800115052379068,-0.0023682336257631054,-0.02804257967600903,False,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.1,5,NONE,0,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3263379939377201,0.02368080834209263,0.0035563537266717626,True,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.1,5,ALL,376,0.21975525532893436,2.1895241133090746,-0.08788884863730373,0.2995467874903912,1.9754130860376762,-0.09974378160215769,1.9687269419477167,-0.04894414866106822,0.2141110272713984,0.010072504085660516,-0.02804257967600912,False,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.1,10,NONE,0,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3263379939377201,0.02368080834209263,0.0035563537266717626,True,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.1,10,ALL,426,0.2076180552256912,2.085707041329729,-0.08788884863730384,0.2809613055914224,1.93169301150383,-0.09974378160215802,1.8778480565912616,-0.04894414866106789,0.15401402982589918,0.01094514131169555,-0.02804257967600903,False,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.1,20,NONE,0,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3263379939377201,0.02368080834209263,0.0035563537266717626,True,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.1,20,ALL,526,0.20435660617678253,2.051854727783183,-0.0878888486373034,0.27378197763914147,1.9272813373890498,-0.09974378160215891,1.8351491622013933,-0.04894414866106822,0.12457339039413329,0.012709221829383499,-0.028042579676008053,False,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.15,0,NONE,0,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3263379939377201,0.02368080834209263,0.0035563537266717626,True,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.15,0,ALL,317,0.23548685512855294,2.21499236196347,-0.095478433515226,0.34375620196397993,2.0354724921165817,-0.1010374021225009,1.926091813993949,-0.06634544480664017,0.17951986984688828,-0.005142486246233008,-0.03485599224172547,False,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.15,5,NONE,0,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,1.1016867720596069,-0.12241069123223403,0.3263379939377201,0.02368080834209263,0.0035563537266717626,True,True,False,False,none
B136,M,C_ISLEGS,"t=0.10,R=M",0.15,5,ALL,357,0.2140310231544129,2.0858530906564217,-0.095478433515226,0.2922709182871075,1.9128831369515993,-0.1010374021225009,1.8702320166992064,-0.06634544480664017,0.17296995370482238,0.009441380353437667,-0.03485599224172547,False,True,False,False,none
