date,idea,CAGR,Sharpe,MaxDD,H1,H2,verdict,script,tup,k,in_dup_cluster
2026-09-04,57 universe_broad.json ew-all gate=band5 @10bps,11.1%,1.04,-17.5%,1.13,0.96,KEEP 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,11.1%|1.04|-17.5%|1.13|0.96,1,False
2026-09-04,57 SPY buy & hold (universe.json sample) - reference,15.3%,0.89,-33.7%,0.96,0.84,-,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,15.3%|0.89|-33.7%|0.96|0.84,1,False
2026-09-04,57 RULES v1 live (universe.json) - baseline,6.5%,0.67,-13.8%,0.64,0.69,-,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,6.5%|0.67|-13.8%|0.64|0.69,1,False
2026-09-04,57 universe.json walk-forward plain-Sharpe: top20 gate=none OOS,14.9%,1.16,-18.5%,-,-,beats SPY OOS,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,14.9%|1.16|-18.5%|-|-,2,True
2026-09-04,57 universe.json walk-forward 4b-aware: top20 gate=none OOS,14.9%,1.16,-18.5%,-,-,beats SPY OOS,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,14.9%|1.16|-18.5%|-|-,2,True
2026-09-04,57 universe_broad.json walk-forward plain-Sharpe: ew-all gate=none OOS,12.5%,1.10,-20.8%,-,-,beats SPY OOS,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,12.5%|1.10|-20.8%|-|-,1,False
2026-09-04,57 universe_broad.json walk-forward 4b-aware: ew-all gate=band3 OOS,11.2%,1.07,-16.8%,-,-,beats SPY OOS,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,11.2%|1.07|-16.8%|-|-,1,False
2026-09-04,4 universe.json top20 gate=none,13.7%,1.12,-18.5%,1.15,1.10,KEEP 4b / KILL 4a,research/backtests/2026-09-04_abs-momentum-filter_C.py,13.7%|1.12|-18.5%|1.15|1.10,1,False
2026-09-04,4 universe.json top20 gate=200d (incumbent),12.7%,1.09,-18.3%,1.09,1.10,KEEP 4b / KILL 4a,research/backtests/2026-09-04_abs-momentum-filter_C.py,12.7%|1.09|-18.3%|1.09|1.10,1,False
2026-09-04,4 universe.json top20 gate=abs12-1,12.4%,1.06,-18.4%,1.05,1.08,KEEP 4b / KILL 4a,research/backtests/2026-09-04_abs-momentum-filter_C.py,12.4%|1.06|-18.4%|1.05|1.08,1,False
2026-09-04,4 universe.json top20 gate=200d AND abs,11.3%,1.03,-18.6%,1.01,1.05,KEEP 4b / KILL 4a,research/backtests/2026-09-04_abs-momentum-filter_C.py,11.3%|1.03|-18.6%|1.01|1.05,1,False
2026-09-04,4 universe.json top20 gate=band3 (idea 57 ref),13.1%,1.12,-18.0%,1.08,1.15,KEEP 4b / KILL 4a,research/backtests/2026-09-04_abs-momentum-filter_C.py,13.1%|1.12|-18.0%|1.08|1.15,1,False
2026-09-04,4 universe.json ew-all gate=none,12.2%,1.13,-18.4%,1.14,1.12,KEEP 4b / KILL 4a,research/backtests/2026-09-04_abs-momentum-filter_C.py,12.2%|1.13|-18.4%|1.14|1.12,1,False
2026-09-04,4 universe.json ew-all gate=200d (incumbent),10.4%,1.05,-15.9%,1.07,1.04,KILL 4b (CAGR),research/backtests/2026-09-04_abs-momentum-filter_C.py,10.4%|1.05|-15.9%|1.07|1.04,1,False
2026-09-04,4 universe.json ew-all gate=abs12-1,11.4%,1.07,-17.1%,1.12,1.04,KEEP 4b / KILL 4a,research/backtests/2026-09-04_abs-momentum-filter_C.py,11.4%|1.07|-17.1%|1.12|1.04,1,False
2026-09-04,4 universe.json ew-all gate=200d AND abs,10.0%,1.00,-15.9%,1.01,0.99,KILL 4b (CAGR),research/backtests/2026-09-04_abs-momentum-filter_C.py,10.0%|1.00|-15.9%|1.01|0.99,1,False
2026-09-04,4 universe.json ew-all gate=band3 (idea 57 ref),11.3%,1.14,-15.1%,1.11,1.16,KEEP 4b / KILL 4a,research/backtests/2026-09-04_abs-momentum-filter_C.py,11.3%|1.14|-15.1%|1.11|1.16,1,False
2026-09-04,4 universe_broad top20 gate=none,12.8%,0.93,-20.7%,1.08,0.80,"KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_abs-momentum-filter_C.py,12.8%|0.93|-20.7%|1.08|0.80,1,False
2026-09-04,4 universe_broad top20 gate=200d (incumbent),13.1%,0.96,-20.1%,1.13,0.81,KILL 4b (H2),research/backtests/2026-09-04_abs-momentum-filter_C.py,13.1%|0.96|-20.1%|1.13|0.81,1,False
2026-09-04,4 universe_broad top20 gate=abs12-1,12.8%,0.94,-20.7%,1.11,0.81,"KILL 4b (H2,DD)",research/backtests/2026-09-04_abs-momentum-filter_C.py,12.8%|0.94|-20.7%|1.11|0.81,1,False
2026-09-04,4 universe_broad top20 gate=200d AND abs,12.9%,0.96,-20.1%,1.12,0.84,KEEP 4b by +0.0002 (tie),research/backtests/2026-09-04_abs-momentum-filter_C.py,12.9%|0.96|-20.1%|1.12|0.84,1,False
2026-09-04,4 universe_broad top20 gate=band3 (idea 57 ref),13.0%,0.95,-20.1%,1.10,0.82,KILL 4b (H2),research/backtests/2026-09-04_abs-momentum-filter_C.py,13.0%|0.95|-20.1%|1.10|0.82,1,False
2026-09-04,4 universe_broad ew-all gate=none,12.9%,1.12,-20.8%,1.23,1.02,KILL 4b (DD),research/backtests/2026-09-04_abs-momentum-filter_C.py,12.9%|1.12|-20.8%|1.23|1.02,1,False
2026-09-04,4 universe_broad ew-all gate=200d (incumbent),10.7%,1.03,-17.7%,1.15,0.92,KEEP 4b by +0.05pp CAGR,research/backtests/2026-09-04_abs-momentum-filter_C.py,10.7%|1.03|-17.7%|1.15|0.92,1,False
2026-09-04,4 universe_broad ew-all gate=abs12-1,11.8%,1.07,-20.1%,1.16,0.99,KEEP 4b by +0.12pp DD,research/backtests/2026-09-04_abs-momentum-filter_C.py,11.8%|1.07|-20.1%|1.16|0.99,1,False
2026-09-04,4 universe_broad ew-all gate=200d AND abs,10.3%,0.99,-17.9%,1.05,0.94,KILL 4b (CAGR),research/backtests/2026-09-04_abs-momentum-filter_C.py,10.3%|0.99|-17.9%|1.05|0.94,1,False
2026-09-04,4 universe_broad ew-all gate=band3 (idea 57 ref),11.1%,1.06,-16.8%,1.16,0.97,KEEP 4b,research/backtests/2026-09-04_abs-momentum-filter_C.py,11.1%|1.06|-16.8%|1.16|0.97,1,False
2026-09-04,4 universe.json walk-forward plain-Sharpe AND 4b-aware: top20 gate=none OOS,14.9%,1.16,-18.5%,-,-,no idea-4 arm picked,research/backtests/2026-09-04_abs-momentum-filter_C.py,14.9%|1.16|-18.5%|-|-,1,False
2026-09-04,4 universe_broad walk-forward plain-Sharpe: ew-all gate=none OOS,12.5%,1.10,-20.8%,-,-,no idea-4 arm picked; fails OOS DD,research/backtests/2026-09-04_abs-momentum-filter_C.py,12.5%|1.10|-20.8%|-|-,1,False
2026-09-04,4 universe_broad walk-forward 4b-aware: ew-all gate=band3 OOS,11.2%,1.07,-16.8%,-,-,no idea-4 arm picked,research/backtests/2026-09-04_abs-momentum-filter_C.py,11.2%|1.07|-16.8%|-|-,1,False
2026-09-04,4 OOS reference: RULES v1 baseline (universe.json),7.8%,0.75,-13.8%,-,-,-,research/backtests/2026-09-04_abs-momentum-filter_C.py,7.8%|0.75|-13.8%|-|-,1,False
2026-09-04,4 OOS reference: SPY buy & hold,15.5%,0.88,-33.7%,-,-,-,research/backtests/2026-09-04_abs-momentum-filter_C.py,15.5%|0.88|-33.7%|-|-,1,False
2026-09-04,3 universe.json v1 freq=D,3.6%,0.40,-15.7%,0.42,0.38,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,3.6%|0.40|-15.7%|0.42|0.38,1,False
2026-09-04,3 universe.json v1 freq=W,6.5%,0.67,-13.8%,0.64,0.69,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,6.5%|0.67|-13.8%|0.64|0.69,1,False
2026-09-04,3 universe.json v1 freq=M,10.2%,0.96,-15.4%,1.08,0.87,KILL 4a / KILL 4b (CAGR),research/backtests/2026-09-04_rebalance-freq_cloud.py,10.2%|0.96|-15.4%|1.08|0.87,1,False
2026-09-04,3 universe.json v1 freq=Q,8.1%,0.68,-22.8%,0.73,0.64,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,8.1%|0.68|-22.8%|0.73|0.64,1,False
2026-09-04,3 universe.json top20 freq=D,10.9%,0.98,-16.3%,0.94,1.02,KILL 4a / KILL 4b (H1),research/backtests/2026-09-04_rebalance-freq_cloud.py,10.9%|0.98|-16.3%|0.94|1.02,1,False
2026-09-04,3 universe.json top20 freq=W,12.7%,1.09,-18.3%,1.09,1.10,KILL 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,12.7%|1.09|-18.3%|1.09|1.10,1,False
2026-09-04,3 universe.json top20 freq=M,14.7%,1.20,-19.5%,1.21,1.21,KILL 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,14.7%|1.20|-19.5%|1.21|1.21,1,False
2026-09-04,3 universe.json top20 freq=Q,13.5%,1.02,-27.1%,1.10,0.98,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,13.5%|1.02|-27.1%|1.10|0.98,1,False
2026-09-04,3 universe.json ew-all freq=D,9.4%,0.97,-16.9%,0.97,0.97,KILL 4a / KILL 4b (CAGR),research/backtests/2026-09-04_rebalance-freq_cloud.py,9.4%|0.97|-16.9%|0.97|0.97,1,False
2026-09-04,3 universe.json ew-all freq=W,10.4%,1.05,-15.9%,1.07,1.04,KILL 4a / KILL 4b (CAGR),research/backtests/2026-09-04_rebalance-freq_cloud.py,10.4%|1.05|-15.9%|1.07|1.04,1,False
2026-09-04,3 universe.json ew-all freq=M,11.9%,1.14,-17.0%,1.14,1.15,KILL 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,11.9%|1.14|-17.0%|1.14|1.15,1,False
2026-09-04,3 universe.json ew-all freq=Q,11.6%,1.08,-22.2%,1.22,0.97,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,11.6%|1.08|-22.2%|1.22|0.97,1,False
2026-09-04,3 universe.json ew-band3 freq=D,10.8%,1.10,-14.7%,1.07,1.14,KILL 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,10.8%|1.10|-14.7%|1.07|1.14,1,False
2026-09-04,3 universe.json ew-band3 freq=W,11.3%,1.14,-15.1%,1.11,1.16,KILL 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,11.3%|1.14|-15.1%|1.11|1.16,1,False
2026-09-04,3 universe.json ew-band3 freq=M,11.4%,1.10,-18.6%,1.09,1.12,KILL 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,11.4%|1.10|-18.6%|1.09|1.12,1,False
2026-09-04,3 universe.json ew-band3 freq=Q,11.2%,1.06,-21.8%,1.15,1.00,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,11.2%|1.06|-21.8%|1.15|1.00,1,False
2026-09-04,3 universe_broad.json v1 freq=D,2.0%,0.24,-25.1%,0.43,0.09,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,2.0%|0.24|-25.1%|0.43|0.09,1,False
2026-09-04,3 universe_broad.json v1 freq=W,6.4%,0.64,-21.2%,0.76,0.54,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,6.4%|0.64|-21.2%|0.76|0.54,1,False
2026-09-04,3 universe_broad.json v1 freq=M,8.5%,0.78,-22.1%,1.12,0.50,"KILL 4a / KILL 4b (H2,OOS,DD,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,8.5%|0.78|-22.1%|1.12|0.50,1,False
2026-09-04,3 universe_broad.json v1 freq=Q,9.7%,0.80,-23.7%,1.16,0.52,"KILL 4a / KILL 4b (H2,OOS,DD,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,9.7%|0.80|-23.7%|1.16|0.52,1,False
2026-09-04,3 universe_broad.json top20 freq=D,9.9%,0.76,-19.7%,0.95,0.60,"KEEP 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,9.9%|0.76|-19.7%|0.95|0.60,1,False
2026-09-04,3 universe_broad.json top20 freq=W,13.1%,0.96,-20.1%,1.12,0.81,KEEP 4a / KILL 4b (H2),research/backtests/2026-09-04_rebalance-freq_cloud.py,13.1%|0.96|-20.1%|1.12|0.81,1,False
2026-09-04,3 universe_broad.json top20 freq=M,16.4%,1.10,-26.1%,1.33,0.92,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,16.4%|1.10|-26.1%|1.33|0.92,1,False
2026-09-04,3 universe_broad.json top20 freq=Q,13.8%,0.92,-27.1%,1.27,0.65,"KILL 4a / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_rebalance-freq_cloud.py,13.8%|0.92|-27.1%|1.27|0.65,1,False
2026-09-04,3 universe_broad.json ew-all freq=D,9.8%,0.96,-18.9%,1.05,0.88,KEEP 4a / KILL 4b (CAGR),research/backtests/2026-09-04_rebalance-freq_cloud.py,9.8%|0.96|-18.9%|1.05|0.88,1,False
2026-09-04,3 universe_broad.json ew-all freq=W,10.7%,1.03,-17.7%,1.15,0.92,KEEP 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,10.7%|1.03|-17.7%|1.15|0.92,1,False
2026-09-04,3 universe_broad.json ew-all freq=M,11.7%,1.07,-21.7%,1.16,0.99,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,11.7%|1.07|-21.7%|1.16|0.99,1,False
2026-09-04,3 universe_broad.json ew-all freq=Q,11.5%,1.04,-24.4%,1.23,0.88,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,11.5%|1.04|-24.4%|1.23|0.88,1,False
2026-09-04,3 universe_broad.json ew-band3 freq=D,11.0%,1.06,-17.2%,1.14,0.99,KEEP 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,11.0%|1.06|-17.2%|1.14|0.99,1,False
2026-09-04,3 universe_broad.json ew-band3 freq=W,11.1%,1.06,-16.8%,1.16,0.97,KEEP 4a / KEEP 4b,research/backtests/2026-09-04_rebalance-freq_cloud.py,11.1%|1.06|-16.8%|1.16|0.97,1,False
2026-09-04,3 universe_broad.json ew-band3 freq=M,11.6%,1.06,-22.4%,1.15,0.98,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,11.6%|1.06|-22.4%|1.15|0.98,1,False
2026-09-04,3 universe_broad.json ew-band3 freq=Q,11.5%,1.04,-24.3%,1.22,0.90,KILL 4a / KILL 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,11.5%|1.04|-24.3%|1.22|0.90,1,False
2026-09-04,3 universe.json walk-forward (both rules): ew-all freq=Q OOS,11.7%,1.04,-22.2%,-,-,"FAILS OOS 4b (DD,CAGR)",research/backtests/2026-09-04_rebalance-freq_cloud.py,11.7%|1.04|-22.2%|-|-,1,False
2026-09-04,3 universe_broad walk-forward (both rules): top20 freq=M OOS,15.7%,1.01,-26.1%,-,-,FAILS OOS 4b (DD),research/backtests/2026-09-04_rebalance-freq_cloud.py,15.7%|1.01|-26.1%|-|-,1,False
2026-09-04,3 OOS reference: RULES v1 weekly (universe.json),7.8%,0.75,-13.8%,-,-,-,research/backtests/2026-09-04_rebalance-freq_cloud.py,7.8%|0.75|-13.8%|-|-,1,False
2026-09-04,3 OOS reference: SPY buy & hold,15.5%,0.88,-33.7%,-,-,-,research/backtests/2026-09-04_rebalance-freq_cloud.py,15.5%|0.88|-33.7%|-|-,1,False
2026-09-04,63 universe_broad.json v1 + 0% QQQ core,6.4%,0.64,-21.2%,0.76,0.54,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,6.4%|0.64|-21.2%|0.76|0.54,1,False
2026-09-04,63 universe_broad.json v1 + 25% QQQ core,8.8%,0.86,-18.3%,0.99,0.75,"KILL 4b (H2,OOS,CAGR)",research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,8.8%|0.86|-18.3%|0.99|0.75,1,False
2026-09-04,63 universe_broad.json v1 + 50% QQQ core,11.2%,0.98,-17.2%,1.14,0.87,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,11.2%|0.98|-17.2%|1.14|0.87,1,False
2026-09-04,63 universe_broad.json top20 + 0% QQQ core,13.1%,0.96,-20.1%,1.12,0.81,KILL 4b (H2),research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,13.1%|0.96|-20.1%|1.12|0.81,1,False
2026-09-04,63 universe_broad.json top20 + 25% QQQ core,13.8%,1.02,-19.9%,1.18,0.88,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,13.8%|1.02|-19.9%|1.18|0.88,1,False
2026-09-04,63 universe_broad.json top20 + 50% QQQ core,14.5%,1.04,-22.0%,1.21,0.91,KILL 4b (DD),research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,14.5%|1.04|-22.0%|1.21|0.91,1,False
2026-09-04,63 universe_broad.json ew-all + 0% QQQ core,10.7%,1.03,-17.7%,1.15,0.92,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,10.7%|1.03|-17.7%|1.15|0.92,1,False
2026-09-04,63 universe_broad.json ew-all + 25% QQQ core,12.0%,1.06,-18.8%,1.19,0.95,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,12.0%|1.06|-18.8%|1.19|0.95,1,False
2026-09-04,63 universe_broad.json ew-all + 50% QQQ core,13.3%,1.06,-21.2%,1.21,0.94,KILL 4b (DD),research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,13.3%|1.06|-21.2%|1.21|0.94,1,False
2026-09-04,63 universe_broad.json ew-band3 + 0% QQQ core,11.1%,1.06,-16.8%,1.16,0.97,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,11.1%|1.06|-16.8%|1.16|0.97,1,False
2026-09-04,63 universe_broad.json ew-band3 + 25% QQQ core,12.3%,1.09,-18.5%,1.20,0.99,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,12.3%|1.09|-18.5%|1.20|0.99,1,False
2026-09-04,63 universe_broad.json ew-band3 + 50% QQQ core,13.5%,1.07,-21.0%,1.22,0.96,KILL 4b (DD),research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,13.5%|1.07|-21.0%|1.22|0.96,1,False
2026-09-04,63 universe.json v1 + 0% QQQ core,6.5%,0.67,-13.8%,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,6.5%|0.67|-13.8%|0.64|0.69,1,False
2026-09-04,63 universe.json v1 + 25% QQQ core,8.8%,0.87,-15.3%,0.91,0.85,"KILL 4b (H1,CAGR)",research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,8.8%|0.87|-15.3%|0.91|0.85,1,False
2026-09-04,63 universe.json v1 + 50% QQQ core,11.2%,0.98,-17.0%,1.08,0.91,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,11.2%|0.98|-17.0%|1.08|0.91,1,False
2026-09-04,63 universe.json top20 + 0% QQQ core,12.7%,1.09,-18.3%,1.09,1.10,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,12.7%|1.09|-18.3%|1.09|1.10,1,False
2026-09-04,63 universe.json top20 + 25% QQQ core,13.5%,1.12,-18.5%,1.17,1.09,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,13.5%|1.12|-18.5%|1.17|1.09,1,False
2026-09-04,63 universe.json top20 + 50% QQQ core,14.3%,1.10,-18.8%,1.21,1.03,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,14.3%|1.10|-18.8%|1.21|1.03,1,False
2026-09-04,63 universe.json ew-all + 0% QQQ core,10.4%,1.05,-15.9%,1.07,1.04,KILL 4b (CAGR),research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,10.4%|1.05|-15.9%|1.07|1.04,1,False
2026-09-04,63 universe.json ew-all + 25% QQQ core,11.8%,1.08,-17.3%,1.15,1.03,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,11.8%|1.08|-17.3%|1.15|1.03,1,False
2026-09-04,63 universe.json ew-all + 50% QQQ core,13.1%,1.07,-20.2%,1.19,0.99,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,13.1%|1.07|-20.2%|1.19|0.99,1,False
2026-09-04,63 universe.json ew-band3 + 0% QQQ core,11.3%,1.14,-15.1%,1.11,1.16,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,11.3%|1.14|-15.1%|1.11|1.16,1,False
2026-09-04,63 universe.json ew-band3 + 25% QQQ core,12.4%,1.14,-16.2%,1.18,1.11,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,12.4%|1.14|-16.2%|1.18|1.11,1,False
2026-09-04,63 universe.json ew-band3 + 50% QQQ core,13.6%,1.11,-19.3%,1.21,1.04,KEEP 4b,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,13.6%|1.11|-19.3%|1.21|1.04,1,False
2026-09-04,63 CONTROL universe.json ew-band3 + 25% SPY core (no hindsight),11.4%,1.11,-16.5%,1.11,1.11,KEEP 4b (also at 25 bps),research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,11.4%|1.11|-16.5%|1.11|1.11,1,False
2026-09-04,63 CONTROL universe_broad ew-band3 + 25% SPY core (no hindsight),11.3%,1.04,-17.7%,1.13,0.96,"KEEP 4b (KILL at 25 bps, CAGR)",research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,11.3%|1.04|-17.7%|1.13|0.96,1,False
2026-09-04,63 CONTROL universe_broad top20 + 25% SPY core (no hindsight),12.8%,0.99,-20.1%,1.13,0.86,KEEP 4b — H2 bar fixed by plain beta,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,12.8%|0.99|-20.1%|1.13|0.86,1,False
2026-09-04,63 universe.json walk-forward (both rules): top20 + 50% QQQ OOS,15.4%,1.11,-18.8%,-,-,clears OOS 4b bars,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,15.4%|1.11|-18.8%|-|-,1,False
2026-09-04,63 universe_broad walk-forward (both rules): top20 + 50% QQQ OOS,14.4%,0.99,-22.0%,-,-,FAILS OOS 4b (DD),research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,14.4%|0.99|-22.0%|-|-,1,False
2026-09-04,63 OOS reference: SPY buy & hold,15.5%,0.88,-33.7%,-,-,-,research/backtests/2026-09-04_broad-H2-binding-bar_cloud.py,15.5%|0.88|-33.7%|-|-,1,False
2026-09-04,67 u.json top20 b=0.25 QQQ core (idea 63 candidate),13.5%,1.12,-18.5%,1.17,1.09,KEEP 4b but never walk-forward selected,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,13.5%|1.12|-18.5%|1.17|1.09,1,False
2026-09-04,67 broad top20 b=0.25 QQQ core (idea 63 candidate),13.8%,1.02,-19.9%,1.18,0.88,KEEP 4b but never walk-forward selected,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,13.8%|1.02|-19.9%|1.18|0.88,1,False
2026-09-04,67 u.json top20 b=0.50 QQQ core (rule-8 pick),14.3%,1.10,-18.8%,1.21,1.03,KEEP 4b,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,14.3%|1.10|-18.8%|1.21|1.03,1,False
2026-09-04,"67 broad top20 b=0.50 QQQ core (rule-8 pick, 10/12 points)",14.5%,1.04,-22.0%,1.21,0.91,KILL 4b (DD) — OOS -22.0% vs -20.2% cap,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,14.5%|1.04|-22.0%|1.21|0.91,1,False
2026-09-04,67 u.json ew-band3 b=0.25 QQQ core,12.4%,1.14,-16.2%,1.18,1.11,KEEP 4b,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,12.4%|1.14|-16.2%|1.18|1.11,1,False
2026-09-04,67 broad ew-band3 b=0.25 QQQ core,12.3%,1.09,-18.5%,1.20,0.99,KEEP 4b,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,12.3%|1.09|-18.5%|1.20|0.99,1,False
2026-09-04,67 u.json ew-band3 b=0.25 SPY core (surviving arm),11.4%,1.11,-16.5%,1.11,1.11,KEEP 4b (4a fails DD),research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,11.4%|1.11|-16.5%|1.11|1.11,1,False
2026-09-04,67 broad ew-band3 b=0.25 SPY core (surviving arm),11.3%,1.04,-17.7%,1.13,0.96,KEEP 4b + KEEP 4a,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,11.3%|1.04|-17.7%|1.13|0.96,1,False
2026-09-04,67 broad walk-forward SPY core (10/12 pts): ew-band3 b=0.00 OOS,11.2%,1.07,-16.8%,-,-,clears OOS 4b,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,11.2%|1.07|-16.8%|-|-,1,False
2026-09-04,67 broad walk-forward QQQ core (10/12 pts): top20 b=0.50 OOS,14.4%,0.99,-22.0%,-,-,FAILS OOS 4b (DD) — 0/24 points pick b=0.25,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,14.4%|0.99|-22.0%|-|-,1,False
2026-09-04,67 OOS reference: SPY buy & hold,15.5%,0.88,-33.7%,-,-,-,research/backtests/2026-09-04_core-sleeve-walk-forward-repair_B.py,15.5%|0.88|-33.7%|-|-,1,False
2026-09-04,8 universe.json 12-1 n=5,19.9%,1.06,-24.1%,1.04,1.09,KILL 4a (DD) / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,19.9%|1.06|-24.1%|1.04|1.09,1,False
2026-09-04,8 universe.json 12-1 n=10,15.2%,1.04,-20.6%,1.03,1.05,KILL 4a (DD) / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,15.2%|1.04|-20.6%|1.03|1.05,1,False
2026-09-04,8 universe.json 12-1 n=20,12.1%,1.05,-18.8%,1.15,0.97,KILL 4a (DD) / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,12.1%|1.05|-18.8%|1.15|0.97,1,False
2026-09-04,8 universe.json 12-1 n=30,10.9%,1.10,-15.8%,1.10,1.09,KILL 4a (DD) / KEEP 4b,research/backtests/2026-09-04_lookback-blend_C.py,10.9%|1.10|-15.8%|1.10|1.09,1,False
2026-09-04,8 universe.json 6-1 n=5,19.9%,1.08,-22.8%,1.21,0.97,KILL 4a (DD) / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,19.9%|1.08|-22.8%|1.21|0.97,1,False
2026-09-04,8 universe.json 6-1 n=10,13.9%,0.96,-20.6%,1.08,0.88,KILL 4a (DD) / KILL 4b (DD),research/backtests/2026-09-04_lookback-blend_C.py,13.9%|0.96|-20.6%|1.08|0.88,1,False
