panel,cadence,bps,L,band,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn,dDD,dS,dC,dSo,dDDo,p4b,p4a
U56,M,25,7,0.0,0.129113502791115,1.1232807849750968,-0.1725494605401543,1.2402501824773307,1.0291609918545468,0.1346509847908648,1.1183462951233571,-0.17254946054015452,4.985023467695969,0.016491386411998543,0.0026486664098006596,-0.002940251009387662,0.009160113292060679,0.0164913864119981,True,False
U56,W,0,7,0.0,0.13572334521185647,1.2012589836370609,-0.15562537938455612,1.3051617913115714,1.114902172864055,0.14065230234382264,1.1996489520211142,-0.155625379384556,9.778522832756316,0.01855293564295868,0.0128663822564139,0.001955995531677246,0.033434812269139025,0.01855293564295879,True,False
U56,W,10,7,0.0,0.12468195912695235,1.1136725511094663,-0.15639302903679297,1.2118504157097838,1.0319824058318021,0.12963802140822267,1.1157641984080997,-0.15639302903679297,9.778522832756316,0.01872831238378414,0.021153202707428376,0.0029206047996730433,0.04066463814100918,0.01872831238378392,True,False
U56,W,25,7,0.0,0.10831550877158924,0.9818455346853715,-0.15754407355502276,1.0713730554790475,0.9072026874503495,0.11331032466206237,0.9895262473165767,-0.1575440735550222,9.778522832756316,0.01899074867653705,0.03354487217558633,0.004330861248897477,0.051463249703425085,0.018990748676537383,True,False
U56,W,50,7,0.0,0.08155179348303121,0.7613287531066301,-0.15946133461782575,0.8363396503470377,0.6985075509904599,0.08660626046705011,0.7783827110109216,-0.15946133461782586,9.778522832756316,0.019426466785906427,0.05403302086914319,0.0065859259060663256,0.06928954597039161,0.019426466785906427,False,False
U56,W,10,7,0.02,0.12537004559697595,1.1030503959489415,-0.17245047805680125,1.2275009880881937,1.0015791340351068,0.12857960599897855,1.0856305847559131,-0.17245047805680125,9.643671141451035,0.002670863363775866,0.010531047546903594,0.003608691269696651,0.010531024488822593,0.002670863363775644,True,False
U56,W,25,7,0.02,0.10921528724339025,0.9749473749489105,-0.1737815373295275,1.090379559602116,0.8805618562076466,0.1123793022859556,0.962908962390748,-0.17378153732952717,9.643671141451035,0.0027532849020323047,0.02664671243912531,0.005230639720698482,0.024845964777596374,0.0027532849020324157,True,False
U56,W,50,7,0.02,0.08279115721095365,0.7608021660653789,-0.17599737557707062,0.8611018952281528,0.678301569122328,0.08588030173325567,0.7577833001050271,-0.17599737557707051,9.643671141451035,0.002890425826661547,0.053506433827892,0.007825289633988763,0.04869013506449715,0.002890425826661769,False,False
U56,W,0,10,0.0,0.13945774342184447,1.206053880566964,-0.171562456460577,1.2982179197672712,1.1310761893522066,0.14546422521220181,1.2097282761475106,-0.171562456460577,9.799527813629998,0.002615858566937801,0.017661279186317103,0.005690393741665245,0.04351413639553536,0.002615858566937801,True,False
U56,W,10,10,0.0,0.12835544204241,1.120137211439889,-0.17245047805680092,1.2062458198392498,1.0500599735371763,0.13437627062518231,1.127519994610929,-0.17245047805680103,9.799527813629998,0.002670863363776199,0.027617863037851187,0.006594087715130703,0.052420434343838584,0.002670863363775866,True,False
U56,W,25,10,0.0,0.11189928986404163,0.9908660223615935,-0.17378153732952728,1.0678167790854647,0.9281933242474013,0.1179400249013769,1.0038545881042265,-0.17378153732952728,9.799527813629998,0.0027532849020325267,0.042565359851808315,0.007914642341349865,0.06579159049107486,0.0027532849020323047,False,False
U56,W,50,10,0.0,0.08499042911610988,0.774710824130959,-0.17599737557707051,0.83627123633864,0.7244711753457306,0.09106016239582404,0.797118736615246,-0.17599737557707074,9.799527813629998,0.002890425826661658,0.06741509189347217,0.010024561539144994,0.08802557157471602,0.002890425826661547,False,False
U56,W,0,10,0.02,0.1403414787649735,1.2096831527936829,-0.17381685994918095,1.32248662225204,1.1181115651521611,0.14463109152540232,1.1972891556540828,-0.17381685994918117,9.651984821042163,0.00036145507833384993,0.02129055141303593,0.006574129084794267,0.031075015902107594,0.0003614550783336279,True,False
U56,W,10,10,0.02,0.12939593503000557,1.1252211189545607,-0.17482884111331987,1.2320922373543717,1.0383748430329214,0.13365774330490998,1.1162573640688118,-0.1748288411133202,9.651984821042163,0.0002925003072572485,0.03270177055252277,0.007634580702726268,0.04115780380172129,0.0002925003072566934,True,False
U56,W,25,10,0.02,0.11316924609155943,0.9981685239497435,-0.17634545090837017,1.0960547686822817,0.9184707518449277,0.1173895461259098,0.9943981855064264,-0.17634545090837017,9.651984821042163,0.00018937132318963545,0.04986786143995836,0.009184598568867663,0.05633518789327485,0.0001893713231894134,True,False
U56,W,50,10,0.02,0.08662804359348875,0.7857902979532625,-0.1788695038320567,0.8685413394474587,0.7181189620297768,0.09077969836160826,0.7907679584412604,-0.1788695038320567,9.651984821042163,1.829757167548518e-05,0.07849456571577562,0.011662176016523862,0.08167479340073036,1.8297571675596203e-05,False,False
B136,M,0,5,0.08,0.1788976599208696,1.236541363196192,-0.24445571555076007,1.4733863823688056,1.0524667322646042,0.17547699427310204,1.1546187235804828,-0.24445571555076018,7.12039417500966,1.1102230246251565e-16,0.02063349556411942,0.004497035190889065,0.006730621893314526,-1.1102230246251565e-16,False,False
B136,M,10,5,0.08,0.1705411896258553,1.1862738449551098,-0.24506152266840453,1.4187094377618537,1.0053056534299933,0.166886370027292,1.1059114116476105,-0.24506152266840453,7.12039417500966,1.1102230246251565e-16,0.02212125921636421,0.004666807254931182,0.007772850470098236,0.0,False,False
B136,M,0,7,0.03,0.17598321298265307,1.223949961781231,-0.24445571555076007,1.431275009153447,1.0668444171342861,0.17742507067259816,1.1663975056601894,-0.24445571555076007,7.306253762948031,1.1102230246251565e-16,0.008042094149158574,0.0015825882526725454,0.018509403973021143,0.0,False,False
B136,M,10,7,0.03,0.16743170374269822,1.1721923754093813,-0.24506152266840442,1.374241286327724,1.018819607431672,0.16866266773690275,1.1167915897786338,-0.24506152266840453,7.306253762948031,2.220446049250313e-16,0.008039789670635678,0.001557321371774112,0.018653028601121502,0.0,False,False
B136,M,0,7,0.08,0.17736919083681624,1.2286785021983264,-0.24445571555075996,1.4391937808756141,1.0681440612601134,0.17794218334464662,1.1673282985754727,-0.24445571555075984,7.206122999111636,2.220446049250313e-16,0.012770634566253936,0.0029685661068357128,0.01944019688830445,2.220446049250313e-16,False,False
B136,M,10,7,0.08,0.16892402360402192,1.177774786293297,-0.24506152266840453,1.3832828967229944,1.0207845820209223,0.16926902489804063,1.1183337866162297,-0.24506152266840475,7.206122999111636,1.1102230246251565e-16,0.013622200554551434,0.0030496412330978107,0.020195225438717435,-2.220446049250313e-16,False,False
B136,W,50,10,0.0,0.06913376528075954,0.5784601207014465,-0.19075152171924337,0.8368045444748954,0.3501280557117878,0.05325970430947935,0.4539968941439145,-0.19075152171924337,15.47114373090726,0.0016774836992345943,0.007275471129138511,0.0010540722605301145,0.015910821674780973,0.001677483699233706,False,False
B136,M,0,10,0.02,0.17459314727991448,1.2163604514754198,-0.24445571555075996,1.4283140967605634,1.0550071972094435,0.17532378227348788,1.1557501617956722,-0.24445571555075973,7.2870282025200925,2.220446049250313e-16,0.0004525838433473428,0.00019252254993396,0.007862060108503988,3.3306690738754696e-16,False,False
B136,M,0,10,0.03,0.1749901789699786,1.2177259300339907,-0.24445571555075996,1.4230711245639653,1.0620400787690842,0.1766526259752319,1.1620069388628216,-0.24445571555075973,7.287049604119437,2.220446049250313e-16,0.0018180624019181746,0.0005895542399980691,0.01411883717565332,3.3306690738754696e-16,False,False
B136,M,10,10,0.03,0.16646828826647408,1.1661159813885416,-0.2450615226684043,1.3661468692080982,1.0142031358751051,0.1679264847163322,1.1125722634698623,-0.24506152266840486,7.287049604119437,3.3306690738754696e-16,0.0019633956497959737,0.0005939058955499732,0.01443370229234997,-3.3306690738754696e-16,False,False
B136,M,50,10,0.03,0.1329400457539507,0.9572673610871778,-0.24748475113898305,1.1352678655245665,0.8209264058718778,0.1336075533613299,0.9125587230284925,-0.24748475113898316,7.287049604119437,1.1102230246251565e-16,0.0025432463826191576,0.0006104686979298002,0.015674264362094403,1.1102230246251565e-16,False,False
B136,M,0,10,0.08,0.17722148471729882,1.227814620861331,-0.24260781897968808,1.4287337519859178,1.0756778750786102,0.17928295948982065,1.1741109210477487,-0.24260781897968853,7.193722084822733,0.001847896571072094,0.011906753229258493,0.0028208599873182916,0.026222819360580463,0.001847896571071539,False,False
B136,M,10,10,0.08,0.1687916466159327,1.1769860011491668,-0.24316179146738237,1.3726381452259417,1.0285984389721718,0.17064150883114548,1.1253720263428233,-0.24316179146738248,7.193722084822733,0.00189973120102227,0.012833415410421267,0.0029172642450085995,0.027233465165311,0.001899731201022048,False,False
B136,M,25,10,0.08,0.15624977295302767,1.1002497038215624,-0.24399275019892397,1.2878449107700274,0.9575829282461935,0.1577872443501036,1.0517986316240304,-0.24399275019892375,7.193722084822733,0.0019774831459473674,0.014238792617511153,0.0030591997459494813,0.028758225208165733,0.0019774831459480335,False,False
B136,M,50,10,0.08,0.13561832417367548,0.971331459050507,-0.24537768141815952,1.1451779764411771,0.8384000912665875,0.1366483560969074,0.928193361293676,-0.24537768141815997,7.193722084822733,0.00210706972082364,0.01660734434594835,0.003288747117654589,0.031308902627277924,0.002107069720823307,False,False
B136,M,0,13,0.05,0.17457495775264187,1.217598550759639,-0.24445571555075996,1.4116680083433053,1.0730704387990198,0.1785405765281065,1.171992964762753,-0.24445571555076018,7.227616257003829,2.220446049250313e-16,0.0016906831275664835,0.00017433302266134376,0.02410486307558468,-1.1102230246251565e-16,False,False
B136,M,10,13,0.05,0.16612526622909818,1.1662936739523397,-0.2450615226684043,1.3553796306940262,1.0252072219352053,0.1697899231831801,1.1225366444776121,-0.24506152266840453,7.227616257003829,3.3306690738754696e-16,0.0021410882135941556,0.0002508838581740669,0.02439808330009985,0.0,False,False
B136,M,0,13,0.08,0.17579262849947264,1.2223820988159722,-0.24445571555075973,1.4151182514245284,1.0777390866932879,0.17937624314817957,1.1761910903470423,-0.24445571555075996,7.176312035175794,4.440892098500626e-16,0.00647423118389967,0.0013920037694921117,0.028302988659874018,1.1102230246251565e-16,False,False
