panel,family,dial,cost_bps,zero_IS,prestated,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,keep4b,binding4b,keep4a,binding4a,turnover_yr,refresh_yr,mean_gross
B136,SELFQ,0.4,10,True,False,0.14389512428837858,1.2321248076167486,-0.1536580442127634,1.2989571405482196,1.1627362214500363,0.13557073184591384,1.3072131568199787,-0.13832365312856876,0.34188343341643523,0.337821867020486,0.43354102591872834,0.04863767563159471,0.038034919228331646,True,none,False,MaxDD,2.839349910065154,16.71312949640288,0.8366420663760121
B136,SELFQ,0.4,25,True,False,0.13903350954370475,1.194721119056472,-0.15517991225666228,1.269273661521218,1.1158066884413198,0.13040609610693998,1.2619306661842093,-0.14248470852101258,0.3121999543894335,0.2908923340117695,0.38825853528295895,0.047115807587695846,0.03317330448365781,True,none,False,MaxDD,2.839349910065154,16.71312949640288,0.8366420663760121
B136,SELFQ,0.4,50,True,False,0.13097498382243145,1.132292613327035,-0.15771085358615888,1.2197377642704832,1.03747203493499,0.1218485925881494,1.1863211615942368,-0.14937654596346694,0.2626640571386988,0.21255768050543966,0.31264903069298644,0.04458486625819924,0.025114778762384507,True,none,False,MaxDD,2.839349910065154,16.71312949640288,0.8366420663760121
B136,SELFQ,0.5,0,True,True,0.1519255743148702,1.2394717286953345,-0.1613751770605174,1.310650331382532,1.1639817152598522,0.14181385755161502,1.286212663772819,-0.15280065178114166,0.35357662425074754,0.33906736083030187,0.41254053287156867,0.04092054278384072,0.046065369254823255,True,none,False,MaxDD,2.5646557139744046,13.767086330935252,0.8602042162973025
B136,SELFQ,0.5,10,True,True,0.14897553323575408,1.218015930338304,-0.16241686005007683,1.2939152781379935,1.1369694591527717,0.13862919054221878,1.2601473737595448,-0.15573979974281893,0.33684157100620904,0.3120551047232214,0.3864752428582944,0.039878859794281296,0.04311532817570714,True,none,False,MaxDD,2.5646557139744046,13.767086330935252,0.8602042162973025
B136,SELFQ,0.5,25,True,True,0.14456407529248416,1.1858012347538809,-0.16397717377148135,1.26879103081028,1.096410349901538,0.13386818870637596,1.221004355811294,-0.16012997419815533,0.3117173236784957,0.27149599547198777,0.34733222491004356,0.03831854607287677,0.038703870232437224,True,none,False,MaxDD,2.5646557139744046,13.767086330935252,0.8602042162973025
B136,SELFQ,0.5,50,True,True,0.13724777902645213,1.1320361785928492,-0.16739774056510004,1.2268637771080375,1.0287196934517753,0.12597566573408114,1.1556613547901813,-0.1673977405651006,0.2697900699762531,0.20380533902222497,0.2819892238889309,0.034897979279258085,0.031387573966405194,True,none,False,MaxDD,2.5646557139744046,13.767086330935252,0.8602042162973025
B136,MEDMULT,0.5,0,True,False,0.1001860480851735,1.2153248497282145,-0.09691672990069122,1.3107781493334916,1.1134650771976276,0.09320490312779817,1.300074729725315,-0.08530294135007233,0.35370444220170716,0.28855072276807725,0.4264025988240646,0.1053789899436669,-0.005674156974873432,False,L5_CAGR,True,none,3.7497196206443806,25.777877697841724,0.6215466584144316
B136,MEDMULT,0.5,10,True,False,0.09606902498433945,1.1690740216243891,-0.09810206837823698,1.268586573495188,1.061336966422587,0.08923130771641041,1.24824940045099,-0.08567890450390336,0.3115128663634036,0.2364226119930366,0.3745772695497397,0.10419365146612114,-0.009791180075707492,False,L5_CAGR,True,none,3.7497196206443806,25.777877697841724,0.6215466584144316
B136,MEDMULT,0.5,25,True,False,0.0899214106029258,1.099589597946039,-0.09987736165021266,1.2052010021656099,0.9830218330627599,0.08329706416418348,1.170357894859587,-0.0890140353304717,0.24812729503382547,0.15810747863320962,0.29668576395833657,0.10241835819414546,-0.01593879445712114,False,L5_CAGR,True,none,3.7497196206443806,25.777877697841724,0.6215466584144316
B136,MEDMULT,0.5,50,True,False,0.07974940713087753,0.9835658614301217,-0.10282895892415878,1.099350826207305,0.8522727828156003,0.07347599671528315,1.0402342589021334,-0.09454675807473767,0.14227711907552065,0.02735842838604996,0.166562128000883,0.09946676092019935,-0.026110797929169413,False,L5_CAGR,False,H1,3.7497196206443806,25.777877697841724,0.6215466584144316
B136,MEDMULT,0.7,0,True,False,0.13199607027693094,1.2388456637628735,-0.1405349452813235,1.3269696473566968,1.1450442438767432,0.12159115940532161,1.305609428836592,-0.11300940239889912,0.36989594022491235,0.3201298894471929,0.43193729793534164,0.06176077456303464,0.026135865216884005,True,none,False,MaxDD,3.15975232275947,20.339028776978417,0.7843800604945549
B136,MEDMULT,0.7,10,True,False,0.1284253953700587,1.2085046567127864,-0.1415862209837132,1.302747876749144,1.1068310240188788,0.117862727881481,1.2689400407452505,-0.11351226680452586,0.34567416961735964,0.2819166695893285,0.39526790984400006,0.06070949886064492,0.022565190310011765,True,none,False,MaxDD,3.15975232275947,20.339028776978417,0.7843800604945549
B136,MEDMULT,0.7,25,True,False,0.1230897653027827,1.162942764165898,-0.14316094949726732,1.2663790745982055,1.0494416204127561,0.1122925141467166,1.2138554927700465,-0.114266141251533,0.3093053674664211,0.22452726598320583,0.34018336186879605,0.059134770347090804,0.017229560242735767,True,none,False,MaxDD,3.15975232275947,20.339028776978417,0.7843800604945549
B136,MEDMULT,0.7,50,True,False,0.11425113521101138,1.0868932619412777,-0.14577968002758668,1.2056793930864995,0.9536473018129328,0.1030683386183402,1.121870828901269,-0.11784281741337799,0.2486056859547151,0.12873294738338248,0.2481986980000187,0.056516039816771446,0.00839093015096444,True,none,False,MaxDD,3.15975232275947,20.339028776978417,0.7843800604945549
B136,MEDMULT,0.85,0,True,False,0.14883545170509582,1.2594515583671768,-0.15524115448165243,1.3436957978795336,1.1693091797972799,0.13771319310502816,1.3092390826179368,-0.1308096502812195,0.3866220907477492,0.3443948253677296,0.43556695171668636,0.04705456536270569,0.042975246645048884,True,none,False,MaxDD,2.5223800347778864,14.390287769784171,0.8481714137934029
B136,MEDMULT,0.85,10,True,False,0.1459410092552007,1.2374712952340652,-0.15629209517574805,1.3275320086364184,1.1402988713763011,0.1344718256333981,1.2813206494123106,-0.13142729307623113,0.370458301504634,0.31538451694675085,0.4076485185110602,0.04600362466861008,0.040080804195153766,True,none,False,MaxDD,2.5223800347778864,14.390287769784171,0.8481714137934029
B136,MEDMULT,0.85,25,True,False,0.14161249474845006,1.2044736880326299,-0.15786630197866747,1.3032708798861732,1.0967399201589847,0.12962646720092974,1.2393947482695753,-0.13257537115816953,0.34619717275438877,0.2718255657294344,0.3657226173683249,0.04442941786569066,0.03575228968840312,True,none,False,MaxDD,2.5223800347778864,14.390287769784171,0.8481714137934029
B136,MEDMULT,0.85,50,True,False,0.13443323217089853,1.1494141481785352,-0.16048411190070266,1.2627984757384918,1.0240441061276917,0.12159518745057007,1.1694068466386658,-0.13983892058865532,0.3057247686067074,0.1991297516981414,0.2957347157374154,0.04181160794365546,0.028573027110851593,True,none,False,MaxDD,2.5223800347778864,14.390287769784171,0.8481714137934029
B136,MEDMULT,1.0,0,True,True,0.16237781297743203,1.2644059447406124,-0.16691905151358732,1.3425873365610177,1.1810104131166272,0.15098297753987056,1.307812485152352,-0.14612589014512656,0.3855136294292333,0.35609605868707694,0.43414035425110165,0.0353766683307708,0.056517607917385096,True,none,False,MaxDD,2.250099948898812,11.387589928057553,0.900033048114338
B136,MEDMULT,1.0,10,True,True,0.1597653664525398,1.2463512889735437,-0.16793283947598658,1.329681952396168,1.156908767554103,0.14799554444388185,1.2844729304807592,-0.14680809711462128,0.37260824526438363,0.3319944131245527,0.41080079957950877,0.03436288036837154,0.053905161392492865,True,none,False,MaxDD,2.250099948898812,11.387589928057553,0.900033048114338
B136,MEDMULT,1.0,25,True,True,0.15585726839864322,1.2192480175356124,-0.16945141420035426,1.3103084048193216,1.1207332918888926,0.1435283817148627,1.249436708981982,-0.15086933977895334,0.35323469768753724,0.2958189374593423,0.3757645780807316,0.03284430564400387,0.049997063338596284,True,none,False,MaxDD,2.250099948898812,11.387589928057553,0.900033048114338
B136,MEDMULT,1.0,50,True,True,0.14937186550827564,1.1740243605988512,-0.17197676227336223,1.2779798877104596,1.060390710105508,0.136120259585655,1.1909819666647419,-0.1575965522223527,0.32090618057867515,0.2354763556759576,0.3173098357634915,0.030318957570995897,0.0435116604482287,True,none,False,MaxDD,2.250099948898812,11.387589928057553,0.900033048114338
B136,MEDMULT,1.2,0,True,False,0.1674560434971013,1.219080700665942,-0.1794049261765075,1.275071345361875,1.160537186152456,0.15922984156367614,1.2761245058218713,-0.17093782035553018,0.31799763823009053,0.33562283172290575,0.4024523749206209,0.02289079366785063,0.061595838437054365,True,none,False,MaxDD,1.941169039250763,8.158273381294963,0.9285269122720528
B136,MEDMULT,1.2,10,True,False,0.1651913743082991,1.2045407012715674,-0.18041180731481865,1.2646863017618528,1.1412212852200394,0.15660956282329463,1.2572884309417525,-0.17392438025318746,0.3076125946300684,0.3163069307904891,0.38361630004050207,0.021883912529539473,0.05933116924825217,True,none,False,MaxDD,1.941169039250763,8.158273381294963,0.9285269122720528
B136,MEDMULT,1.2,25,True,False,0.16180226384826635,1.1827181007204794,-0.1819200444655028,1.2490994978643026,1.112235114145896,0.15268980026171697,1.2290193104767755,-0.1783846157157577,0.2920257907325182,0.28732075971634563,0.3553471795755251,0.020375675378855318,0.05594205878821941,True,none,False,MaxDD,1.941169039250763,8.158273381294963,0.9285269122720528
B136,MEDMULT,1.2,50,True,False,0.15617473270238613,1.146316377565026,-0.18576635933293073,1.2230978784073112,1.0638982145575568,0.14618517881941795,1.1818700839554581,-0.18576635933293018,0.2660241712755268,0.23898386012800654,0.3081979530542077,0.016529360511427393,0.050314527642339194,True,none,False,MaxDD,1.941169039250763,8.158273381294963,0.9285269122720528
B136,CASHSHARE,0.1,0,True,False,0.16977957095493856,1.1205519639869683,-0.2982989492328312,1.240595051250767,1.0130033676782506,0.16568999454850486,1.0932612384261438,-0.29829894923283096,0.28352134411898267,0.1880890132487003,0.21958910752489336,-0.09600322938847305,0.06391936589489162,False,L4_DD,False,"H1,MaxDD",1.0258319348103595,0.2266187050359712,0.9001011993343988
B136,CASHSHARE,0.1,10,True,False,0.1685799128162282,1.1136779878304828,-0.29844147621572914,1.233919353780103,1.005931016632376,0.16443818346313854,1.0861103506207366,-0.2984414762157288,0.27684564664831857,0.18101666220282575,0.21243821971948618,-0.09614575637137102,0.06271970775618126,False,L4_DD,False,MaxDD,1.0258319348103595,0.2266187050359712,0.9001011993343988
B136,CASHSHARE,0.1,25,True,False,0.1667826823740941,1.1033661969917339,-0.2986552250077751,1.2239053391540669,0.9953213727960742,0.1625629333493528,1.0753827397857194,-0.29865522500777486,0.26683163202228244,0.17040701836652394,0.201710608884469,-0.09635950516341696,0.060922477314047166,False,L4_DD,False,MaxDD,1.0258319348103595,0.2266187050359712,0.9001011993343988
B136,CASHSHARE,0.1,50,True,False,0.16379330650592516,1.086177816561042,-0.2990113618623732,1.2072141962649219,0.9776358055013652,0.1594440825968304,1.0575001354762639,-0.2990113618623731,0.25014048913313747,0.1527214510718149,0.18382800457501347,-0.09671564201801508,0.057933101445878224,False,L4_DD,False,MaxDD,1.0258319348103595,0.2266187050359712,0.9001011993343988
B136,CASHSHARE,0.2,0,True,False,0.15076756247842726,1.1205601318551794,-0.26869606984111305,1.2398123332072934,1.0135933939651496,0.14725133929956535,1.0939310901511734,-0.2686960698411125,0.28273862607550904,0.18867903953559928,0.220258959249923,-0.06640034999675493,0.044907357418380325,False,L4_DD,False,"H1,MaxDD",0.9183731371282035,0.2266187050359712,0.8001831902968508
B136,CASHSHARE,0.2,10,True,False,0.1497110248422675,1.113633178375455,-0.26883332309471053,1.233086280633842,1.0064656105209135,0.1461489529837392,1.086726430983703,-0.2688333230947104,0.27601257350205766,0.18155125609136324,0.21305430008245263,-0.0665376032503524,0.043850819782220565,False,L4_DD,False,MaxDD,0.9183731371282035,0.2266187050359712,0.8001831902968508
B136,CASHSHARE,0.2,25,True,False,0.14812799771578788,1.1032418921333933,-0.26903916590209487,1.2229967191846087,0.9957727753990261,0.1444973170141457,1.0759181177893609,-0.26903916590209465,0.2659230120528243,0.1708584209694758,0.20224598688811046,-0.06674344605773674,0.042267792655740946,False,L4_DD,False,MaxDD,0.9183731371282035,0.2266187050359712,0.8001831902968508
B136,CASHSHARE,0.2,50,True,False,0.14549435709976954,1.0859209444521212,-0.2693821384033347,1.2061796301237298,0.9779484461586643,0.14174976513197524,1.0579008927665932,-0.26938213840333436,0.24910592299194534,0.15303409172911397,0.18422876186534276,-0.06708641855897657,0.039634152039722606,False,L4_DD,False,MaxDD,0.9183731371282035,0.2266187050359712,0.8001831902968508
B136,CASHSHARE,0.25,0,True,True,0.14126652233189607,1.1205592304226961,-0.2535760163544474,1.2394209271312109,1.0138819967419537,0.13802462236056567,1.0942575838042894,-0.2535760163544474,0.28234721999942647,0.18896764231240337,0.220585452903039,-0.05128029651008925,0.03540631727184913,False,L4_DD,False,"H1,MaxDD",0.8659156261606783,0.2266187050359712,0.7502165953143209
B136,CASHSHARE,0.25,10,True,True,0.1402785537549709,1.1135905765468015,-0.2537112445888017,1.2326537507639095,1.0067119375579465,0.13699404154142325,1.087011747671078,-0.2537112445888019,0.27558004363212507,0.18179758312839622,0.2133396167698277,-0.05141552474444355,0.03441834869492395,False,L4_DD,False,MaxDD,0.8659156261606783,0.2266187050359712,0.7502165953143209
B136,CASHSHARE,0.25,25,True,True,0.1387981696713787,1.1031367220533765,-0.2539140517346917,1.2225024927771473,0.9959556653882138,0.13544988258525348,1.0761416435829687,-0.2539140517346917,0.2654287856453629,0.17104131095866348,0.2024695126817183,-0.0516183318903336,0.03293796461133176,False,L4_DD,False,MaxDD,0.8659156261606783,0.2266187050359712,0.7502165953143209
B136,CASHSHARE,0.25,50,True,True,0.1363350405095105,1.0857114497941995,-0.254251969778299,1.2055825498538817,0.9780255484298438,0.13288084378957654,1.0580213691120468,-0.254251969778299,0.24850884272209728,0.1531111940002935,0.1843492382107964,-0.05195624993394088,0.03047483544946357,False,L4_DD,False,MaxDD,0.8659156261606783,0.2266187050359712,0.7502165953143209
B136,CASHSHARE,0.3,0,True,False,0.13177044925595505,1.1205550180494863,-0.2382411969876912,1.2390294691274992,1.0141662911570373,0.12879486497989467,1.0945784596864632,-0.23824119698769097,0.2819557619957148,0.18925193672748697,0.22090632878521277,-0.03594547714333307,0.025910244195908108,False,L4_DD,False,"H1,MaxDD",0.8139311836409774,0.2266187050359712,0.7002447342604002
B136,CASHSHARE,0.3,10,True,False,0.1308495124738509,1.1135348617988277,-0.23837425661786837,1.2322111805993234,1.0069443022883107,0.127834544480516,1.0872820041468159,-0.23837425661786826,0.27513747346753903,0.18202994785876037,0.21360987324556546,-0.03607853677351025,0.024989307413803966,False,L4_DD,False,MaxDD,0.8139311836409774,0.2266187050359712,0.7002447342604002
B136,CASHSHARE,0.3,25,True,False,0.12946948180924633,1.103003733736171,-0.23857381273195166,1.2219832418432295,0.9961101093245174,0.12639556256971507,1.0763359421622165,-0.238573812731952,0.26490953471144507,0.17119575489496708,0.2026638112609661,-0.03627809288759354,0.023609276749199395,False,L4_DD,False,MaxDD,0.8139311836409774,0.2266187050359712,0.7002447342604002
B136,CASHSHARE,0.3,50,True,False,0.12717309130275023,1.0854496225770418,-0.2389063173863587,1.2049354676199642,0.9780500583726284,0.12400125086383373,1.058088998514485,-0.2389063173863586,0.24786176048817976,0.15313570394307807,0.18441686761323461,-0.03661059754200058,0.02131288624270329,False,L4_DD,False,MaxDD,0.8139311836409774,0.2266187050359712,0.7002447342604002
B136,CASHSHARE,0.4,0,True,False,0.11279807388615537,1.1205366790424856,-0.2069201583700656,1.2382463348918833,1.0147218297847584,0.11033176309965143,1.0952033416420688,-0.2069201583700655,0.2811726277600989,0.18980747535520814,0.22153121074081839,-0.004624438525707486,0.0069378688261084315,False,L4_DD,False,"H1,MaxDD",0.7102726893990459,0.2266187050359712,0.6002845987431776
