panel,bar,gross,window,gap_pp,phi,d_star_pp,feasible
B136,B_EWW10,0.7,full,-5.771031777305286,0.6,57.71031777305287,True
B136,B_EWW10,0.7,full,-5.771031777305286,0.7,inf,False
B136,B_EWW10,0.7,full,-5.771031777305286,0.8,inf,False
B136,B_EWW10,0.7,full,-5.771031777305286,1.0,inf,False
B136,B_EWW10,0.7,oos,-5.582451669527197,0.0,7.974930956467425,True
B136,B_EWW10,0.7,oos,-5.582451669527197,0.2,11.164903339054396,True
B136,B_EWW10,0.7,oos,-5.582451669527197,0.4,18.608172231757326,True
B136,B_EWW10,0.7,oos,-5.582451669527197,0.5,27.91225834763599,True
B136,B_EWW10,0.7,oos,-5.582451669527197,0.6,55.82451669527198,True
B136,B_EWW10,0.7,oos,-5.582451669527197,0.7,inf,False
B136,B_EWW10,0.7,oos,-5.582451669527197,0.8,inf,False
B136,B_EWW10,0.7,oos,-5.582451669527197,1.0,inf,False
B136,B_EWW10,0.75,full,-5.232465242556711,0.0,7.474950346509588,True
B136,B_EWW10,0.75,full,-5.232465242556711,0.2,10.464930485113424,True
B136,B_EWW10,0.75,full,-5.232465242556711,0.4,17.441550808522376,True
B136,B_EWW10,0.75,full,-5.232465242556711,0.5,26.16232621278356,True
B136,B_EWW10,0.75,full,-5.232465242556711,0.6,52.32465242556712,True
B136,B_EWW10,0.75,full,-5.232465242556711,0.7,inf,False
B136,B_EWW10,0.75,full,-5.232465242556711,0.8,inf,False
B136,B_EWW10,0.75,full,-5.232465242556711,1.0,inf,False
B136,B_EWW10,0.75,oos,-5.047739614028465,0.0,7.211056591469236,True
B136,B_EWW10,0.75,oos,-5.047739614028465,0.2,10.095479228056933,True
B136,B_EWW10,0.75,oos,-5.047739614028465,0.4,16.82579871342822,True
B136,B_EWW10,0.75,oos,-5.047739614028465,0.5,25.238698070142334,True
B136,B_EWW10,0.75,oos,-5.047739614028465,0.6,50.47739614028467,True
B136,B_EWW10,0.75,oos,-5.047739614028465,0.7,inf,False
B136,B_EWW10,0.75,oos,-5.047739614028465,0.8,inf,False
B136,B_EWW10,0.75,oos,-5.047739614028465,1.0,inf,False
B136,B_EWW10,0.8,full,-4.693642319094632,0.0,6.705203312992332,True
B136,B_EWW10,0.8,full,-4.693642319094632,0.2,9.387284638189266,True
B136,B_EWW10,0.8,full,-4.693642319094632,0.4,15.645474396982111,True
B136,B_EWW10,0.8,full,-4.693642319094632,0.5,23.468211595473164,True
B136,B_EWW10,0.8,full,-4.693642319094632,0.6,46.93642319094633,True
B136,B_EWW10,0.8,full,-4.693642319094632,0.7,inf,False
B136,B_EWW10,0.8,full,-4.693642319094632,0.8,inf,False
B136,B_EWW10,0.8,full,-4.693642319094632,1.0,inf,False
B136,B_EWW10,0.8,oos,-4.512844604508157,0.0,6.446920863583081,True
B136,B_EWW10,0.8,oos,-4.512844604508157,0.2,9.025689209016315,True
B136,B_EWW10,0.8,oos,-4.512844604508157,0.4,15.042815348360525,True
B136,B_EWW10,0.8,oos,-4.512844604508157,0.5,22.564223022540787,True
B136,B_EWW10,0.8,oos,-4.512844604508157,0.6,45.128446045081574,True
B136,B_EWW10,0.8,oos,-4.512844604508157,0.7,inf,False
B136,B_EWW10,0.8,oos,-4.512844604508157,0.8,inf,False
B136,B_EWW10,0.8,oos,-4.512844604508157,1.0,inf,False
B136,B_EWW10,0.9,full,-3.615368796948321,0.0,5.16481256706903,True
B136,B_EWW10,0.9,full,-3.615368796948321,0.2,7.2307375938966425,True
B136,B_EWW10,0.9,full,-3.615368796948321,0.4,12.051229323161072,True
B136,B_EWW10,0.9,full,-3.615368796948321,0.5,18.076843984741608,True
B136,B_EWW10,0.9,full,-3.615368796948321,0.6,36.153687969483215,True
B136,B_EWW10,0.9,full,-3.615368796948321,0.7,inf,False
B136,B_EWW10,0.9,full,-3.615368796948321,0.8,inf,False
B136,B_EWW10,0.9,full,-3.615368796948321,1.0,inf,False
B136,B_EWW10,0.9,oos,-3.442651994216936,0.0,4.918074277452766,True
B136,B_EWW10,0.9,oos,-3.442651994216936,0.2,6.885303988433873,True
B136,B_EWW10,0.9,oos,-3.442651994216936,0.4,11.475506647389789,True
B136,B_EWW10,0.9,oos,-3.442651994216936,0.5,17.213259971084685,True
B136,B_EWW10,0.9,oos,-3.442651994216936,0.6,34.42651994216937,True
B136,B_EWW10,0.9,oos,-3.442651994216936,0.7,inf,False
B136,B_EWW10,0.9,oos,-3.442651994216936,0.8,inf,False
B136,B_EWW10,0.9,oos,-3.442651994216936,1.0,inf,False
B136,B_EWW10,1.0,full,-2.5364831580474814,0.0,3.6235473686392594,True
B136,B_EWW10,1.0,full,-2.5364831580474814,0.2,5.072966316094964,True
B136,B_EWW10,1.0,full,-2.5364831580474814,0.4,8.454943860158274,True
B136,B_EWW10,1.0,full,-2.5364831580474814,0.5,12.68241579023741,True
B136,B_EWW10,1.0,full,-2.5364831580474814,0.6,25.36483158047482,True
B136,B_EWW10,1.0,full,-2.5364831580474814,0.7,inf,False
B136,B_EWW10,1.0,full,-2.5364831580474814,0.8,inf,False
B136,B_EWW10,1.0,full,-2.5364831580474814,1.0,inf,False
B136,B_EWW10,1.0,oos,-2.372154786439615,0.0,3.388792552056593,True
B136,B_EWW10,1.0,oos,-2.372154786439615,0.2,4.744309572879231,True
B136,B_EWW10,1.0,oos,-2.372154786439615,0.4,7.907182621465385,True
B136,B_EWW10,1.0,oos,-2.372154786439615,0.5,11.860773932198077,True
B136,B_EWW10,1.0,oos,-2.372154786439615,0.6,23.721547864396154,True
B136,B_EWW10,1.0,oos,-2.372154786439615,0.7,inf,False
B136,B_EWW10,1.0,oos,-2.372154786439615,0.8,inf,False
B136,B_EWW10,1.0,oos,-2.372154786439615,1.0,inf,False
