panel,book,gate,conv,nominal,measured,ratio,lt20,lt40,nom_lt20,nom_lt40
SMALL484,TOP5,abs12,dg,5.0,4.998776009791921,0.9997552019583843,True,True,True,True
SMALL484,TOP5,abs12,rw,5.0,5.0,1.0,True,True,True,True
SMALL484,TOP5,vol60,dg,5.0,1.9583843329253365,0.3916768665850673,True,True,True,True
SMALL484,TOP5,vol60,rw,5.0,4.996328029375765,0.999265605875153,True,True,True,True
SMALL484,TOP5,v1gate,dg,5.0,1.9583843329253365,0.3916768665850673,True,True,True,True
SMALL484,TOP5,v1gate,rw,5.0,4.98531211750306,0.997062423500612,True,True,True,True
SMALL484,TOP10,none,dg,10.0,9.998776009791921,0.9998776009791921,True,True,True,True
SMALL484,TOP10,g200,dg,10.0,9.99265605875153,0.999265605875153,True,True,True,True
SMALL484,TOP10,g200,rw,10.0,9.998776009791921,0.9998776009791921,True,True,True,True
SMALL484,TOP10,band3,dg,10.0,9.995104039167687,0.9995104039167687,True,True,True,True
SMALL484,TOP10,band3,rw,10.0,9.998776009791921,0.9998776009791921,True,True,True,True
SMALL484,TOP10,abs12,dg,10.0,9.987760097919217,0.9987760097919217,True,True,True,True
SMALL484,TOP10,abs12,rw,10.0,9.998776009791921,0.9998776009791921,True,True,True,True
SMALL484,TOP10,vol60,dg,10.0,4.975520195838433,0.4975520195838433,True,True,True,True
SMALL484,TOP10,vol60,rw,10.0,9.971848225214199,0.9971848225214199,True,True,True,True
SMALL484,TOP10,v1gate,dg,10.0,4.975520195838433,0.4975520195838433,True,True,True,True
SMALL484,TOP10,v1gate,rw,10.0,9.957160342717259,0.995716034271726,True,True,True,True
SMALL484,TOP20,none,dg,20.0,20.0,1.0,False,True,False,True
SMALL484,TOP20,g200,dg,20.0,19.958384332925338,0.9979192166462669,True,True,False,True
SMALL484,TOP20,g200,rw,20.0,20.0,1.0,False,True,False,True
SMALL484,TOP20,band3,dg,20.0,19.96205630354957,0.9981028151774785,True,True,False,True
SMALL484,TOP20,band3,rw,20.0,19.99877600979192,0.999938800489596,True,True,False,True
SMALL484,TOP20,abs12,dg,20.0,19.94124847001224,0.997062423500612,True,True,False,True
SMALL484,TOP20,abs12,rw,20.0,20.0,1.0,False,True,False,True
SMALL484,TOP20,vol60,dg,20.0,11.974296205630354,0.5987148102815177,True,True,False,True
SMALL484,TOP20,vol60,rw,20.0,19.924112607099143,0.9962056303549571,True,True,False,True
SMALL484,TOP20,v1gate,dg,20.0,11.969400244798042,0.598470012239902,True,True,False,True
SMALL484,TOP20,v1gate,rw,20.0,19.88249694002448,0.994124847001224,True,True,False,True
SMALL484,TOP40,none,dg,40.0,39.998776009791925,0.9999694002447981,False,True,False,False
SMALL484,TOP40,g200,dg,40.0,39.723378212974296,0.9930844553243574,False,True,False,False
SMALL484,TOP40,g200,rw,40.0,39.95716034271726,0.9989290085679314,False,True,False,False
SMALL484,TOP40,band3,dg,40.0,39.71358629130967,0.9928396572827417,False,True,False,False
SMALL484,TOP40,band3,rw,40.0,39.95104039167687,0.9987760097919217,False,True,False,False
SMALL484,TOP40,abs12,dg,40.0,39.56425948592411,0.9891064871481028,False,True,False,False
SMALL484,TOP40,abs12,rw,40.0,39.99755201958384,0.999938800489596,False,True,False,False
SMALL484,TOP40,vol60,dg,40.0,27.189718482252143,0.6797429620563036,False,True,False,False
SMALL484,TOP40,vol60,rw,40.0,39.811505507955935,0.9952876376988984,False,True,False,False
SMALL484,TOP40,v1gate,dg,40.0,27.062423500611995,0.6765605875152999,False,True,False,False
SMALL484,TOP40,v1gate,rw,40.0,39.54712362301102,0.9886780905752754,False,True,False,False
SMALL484,TOPALL,none,dg,483.0,367.8115055079559,0.7615145041572586,False,False,False,False
SMALL484,TOPALL,g200,dg,483.0,184.90208078335374,0.3828200430297179,False,False,False,False
SMALL484,TOPALL,g200,rw,483.0,184.90208078335374,0.3828200430297179,False,False,False,False
SMALL484,TOPALL,band3,dg,483.0,184.44798041615667,0.38187987663800554,False,False,False,False
SMALL484,TOPALL,band3,rw,483.0,184.44798041615667,0.38187987663800554,False,False,False,False
SMALL484,TOPALL,abs12,dg,483.0,191.2717258261934,0.39600771392586626,False,False,False,False
SMALL484,TOPALL,abs12,rw,483.0,191.2717258261934,0.39600771392586626,False,False,False,False
SMALL484,TOPALL,vol60,dg,483.0,275.750305997552,0.5709116066201905,False,False,False,False
SMALL484,TOPALL,vol60,rw,483.0,275.750305997552,0.5709116066201905,False,False,False,False
SMALL484,TOPALL,v1gate,dg,483.0,147.22766217870256,0.30481917635342143,False,False,False,False
SMALL484,TOPALL,v1gate,rw,483.0,147.22766217870256,0.30481917635342143,False,False,False,False
SMALL484,V1u,none,dg,5.0,5.0,1.0,True,True,True,True
SMALL484,V1u,g200,dg,5.0,4.8886168910648715,0.9777233782129743,True,True,True,True
SMALL484,V1u,g200,rw,5.0,5.0,1.0,True,True,True,True
SMALL484,V1u,band3,dg,5.0,4.616891064871481,0.9233782129742962,True,True,True,True
SMALL484,V1u,band3,rw,5.0,5.0,1.0,True,True,True,True
SMALL484,V1u,abs12,dg,5.0,4.855569155446757,0.9711138310893513,True,True,True,True
SMALL484,V1u,abs12,rw,5.0,5.0,1.0,True,True,True,True
SMALL484,V1u,vol60,dg,5.0,4.988984088127295,0.997796817625459,True,True,True,True
SMALL484,V1u,vol60,rw,5.0,4.996328029375765,0.999265605875153,True,True,True,True
SMALL484,V1u,v1gate,dg,5.0,4.880048959608323,0.9760097919216646,True,True,True,True
SMALL484,V1u,v1gate,rw,5.0,4.98531211750306,0.997062423500612,True,True,True,True
SMALL484,EWall,none,dg,483.0,381.9645042839657,0.7908167790558296,False,False,False,False
SMALL484,EWall,g200,dg,483.0,186.31456548347614,0.38574444199477465,False,False,False,False
SMALL484,EWall,g200,rw,483.0,186.31456548347614,0.38574444199477465,False,False,False,False
SMALL484,EWall,band3,dg,483.0,185.6609547123623,0.384391210584601,False,False,False,False
SMALL484,EWall,band3,rw,483.0,185.6609547123623,0.384391210584601,False,False,False,False
SMALL484,EWall,abs12,dg,483.0,191.2717258261934,0.39600771392586626,False,False,False,False
SMALL484,EWall,abs12,rw,483.0,191.2717258261934,0.39600771392586626,False,False,False,False
SMALL484,EWall,vol60,dg,483.0,284.6217870257038,0.5892790621650181,False,False,False,False
SMALL484,EWall,vol60,rw,483.0,284.6217870257038,0.5892790621650181,False,False,False,False
SMALL484,EWall,v1gate,dg,483.0,148.34149326805385,0.30712524486139514,False,False,False,False
SMALL484,EWall,v1gate,rw,483.0,148.34149326805385,0.30712524486139514,False,False,False,False
SMALL484,RULES v2 (LIVE),own,own,483.0,185.6609547123623,,,,,
SMALL484,RULES v1,own,own,5.0,4.98531211750306,,,,,
