panel,n,bps,set,f1,pick5,f5,S0,S1,S5,SM,SC,d1,d5,d51,S0_CAGR,S1_CAGR,S5_CAGR,SC_CAGR,S0_DD,S1_DD,S5_DD,SC_DD,S0_4b,S1_4b,S5_4b,SC_4b,S0_4a,S1_4a,S5_4a,v1_Sharpe,v1_CAGR,v1_DD,spy_Sharpe,spy_CAGR,spy_DD
broad,10,10.0,TLT+GLD+DBC+UUP,0.5,IEF+LQD+SLV+UNG,0.5,0.8534425957437468,0.9549935779522171,0.6675827547255283,0.7348115108802104,0.8446815939388795,0.10155098220847025,-0.1858598410182185,-0.28741082322668876,0.1628288660061299,0.10851535012102098,0.08051613204880814,0.08279938749577354,-0.26014890056084927,-0.14743496145168267,-0.21156186947954225,-0.13690095640770994,"H1,OOS,DD",H1,"H1,H2,OOS,DD,CAGR","H1,OOS,CAGR",DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,10,10.0,TLT+GLD+UUP,0.5,IEF+LQD+SLV,0.5,0.8534425957437468,0.9288613353239984,0.6734582435548948,0.7474481700460733,0.8446815939388795,0.07541873958025158,-0.179984352188852,-0.2554030917691036,0.1628288660061299,0.10394051511739555,0.08017815212780777,0.08279938749577354,-0.26014890056084927,-0.13795752037919284,-0.2051175192453999,-0.13690095640770994,"H1,OOS,DD","H1,CAGR","H1,H2,OOS,DD,CAGR","H1,OOS,CAGR",DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,10,10.0,GLD+DBC+UUP,0.2,IEF+LQD+TLT,0.5,0.8534425957437468,0.9016247084085367,0.6765471397278856,0.8239795107542695,0.8500038460041788,0.04818211266478989,-0.1768954560158612,-0.2250775686806511,0.1628288660061299,0.14584449882474115,0.08005604412149303,0.13126032548146926,-0.26014890056084927,-0.2173241149666546,-0.19201504115436163,-0.21242980197157624,"H1,OOS,DD","H1,DD","H1,H2,OOS,CAGR","H1,OOS,DD",DD,DD,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,10,10.0,SPY+EFA+EEM+TLT+GLD+DBC,0.1,IEF+LQD+SLV+TIP+UNG+UUP,0.5,0.8534425957437468,0.8647565755366357,0.7647887054018175,0.8455853331730926,0.8517346043735926,0.01131397979288884,-0.08865389034192928,-0.09996787013481812,0.1628288660061299,0.15505067801071304,0.08367478471561451,0.14712816659352423,-0.26014890056084927,-0.24616834092333328,-0.15235369554165223,-0.2365476751214428,"H1,OOS,DD","H1,OOS,DD","H1,H2,OOS,CAGR","H1,OOS,DD",DD,DD,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,10,10.0,SPY+TLT+GLD,0.5,IEF+LQD+SLV,0.5,0.8534425957437468,0.9323670566743765,0.6734582435548948,0.7760608555579868,0.8446815939388795,0.07892446093062966,-0.179984352188852,-0.25890881311948166,0.1628288660061299,0.11652608936368325,0.08017815212780777,0.08279938749577354,-0.26014890056084927,-0.18322195328870694,-0.2051175192453999,-0.13690095640770994,"H1,OOS,DD",-,"H1,H2,OOS,DD,CAGR","H1,OOS,CAGR",DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,10,10.0,TLT+DBC+UUP,0.5,GLD+IEF+LQD,0.5,0.8534425957437468,0.9043225919248117,0.765621191414691,0.7636453168144927,0.8446815939388795,0.05087999618106487,-0.08782140432905583,-0.1387014005101207,0.1628288660061299,0.10300862883345974,0.08922629417199146,0.08279938749577354,-0.26014890056084927,-0.14736689383048596,-0.1794224607578251,-0.13690095640770994,"H1,OOS,DD","H1,CAGR","H1,H2,OOS,CAGR","H1,OOS,CAGR",DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,10,10.0,TLT+GLD+DBC,0.5,IEF+LQD+SLV,0.5,0.8534425957437468,0.9387575720302702,0.6734582435548948,0.7649835523550144,0.8446815939388795,0.0853149762865234,-0.179984352188852,-0.2652993284753754,0.1628288660061299,0.11569255734379924,0.08017815212780777,0.08279938749577354,-0.26014890056084927,-0.16638125121924618,-0.2051175192453999,-0.13690095640770994,"H1,OOS,DD",-,"H1,H2,OOS,DD,CAGR","H1,OOS,CAGR",DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,10,10.0,TLT+GLD+SHY,0.5,IEF+LQD+SLV,0.5,0.8534425957437468,0.7969381746527638,0.6734582435548948,0.7792818295628433,0.8446815939388795,-0.05650442109098297,-0.179984352188852,-0.12347993109786903,0.1628288660061299,0.08562391040963258,0.08017815212780777,0.08279938749577354,-0.26014890056084927,-0.18055186013349722,-0.2051175192453999,-0.13690095640770994,"H1,OOS,DD","H2,OOS,CAGR","H1,H2,OOS,DD,CAGR","H1,OOS,CAGR",DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,10,25.0,TLT+GLD+DBC+UUP,0.5,IEF+LQD+SLV+UNG,0.5,0.7334538148772907,0.7961019954331952,0.50804964200656,0.581606491335345,0.7237058221878492,0.06264818055590449,-0.22540417287073067,-0.28805235342663515,0.13518549597567442,0.08848075404980582,0.0586286280287831,0.06975258425175634,-0.2611332714434832,-0.14865117069983758,-0.250113671318111,-0.1374773448359966,"H1,H2,OOS,DD","H1,OOS,CAGR","H1,H2,OOS,DD,CAGR","H1,H2,OOS,CAGR",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,10,25.0,TLT+GLD+UUP,0.5,IEF+LQD+SLV,0.5,0.7334538148772907,0.769634374525616,0.511554001211288,0.5970410250377318,0.7237058221878492,0.03618055964832534,-0.22189981366600264,-0.258080373314328,0.13518549597567442,0.08418135861194265,0.05831501824390406,0.06975258425175634,-0.2611332714434832,-0.13912400149970439,-0.24797786604852,-0.1374773448359966,"H1,H2,OOS,DD","H1,OOS,CAGR","H1,H2,OOS,DD,CAGR","H1,H2,OOS,CAGR",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,10,25.0,GLD+DBC+UUP,0.2,IEF+LQD+TLT,0.5,0.7334538148772907,0.7707533669120615,0.5117160439450631,0.6918782136135561,0.729701663842555,0.037299552034770866,-0.22173777093222757,-0.25903732296699844,0.13518549597567442,0.12114551390620854,0.05796214700369484,0.10964506024243148,-0.2611332714434832,-0.21846907902923673,-0.23692692898253953,-0.21326759642212811,"H1,H2,OOS,DD","H1,OOS,DD","H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,10,25.0,SPY+EFA+EEM+TLT+GLD+DBC,0.1,IEF+LQD+SLV+TIP+UNG+UUP,0.5,0.7334538148772907,0.7410416444700595,0.6009361695613893,0.7191508668300484,0.7316037201055244,0.007587829592768824,-0.13251764531590138,-0.1401054749086702,0.13518549597567442,0.12862402412918894,0.06372679193373743,0.1225308912228702,-0.2611332714434832,-0.24852977450103508,-0.16512113524294503,-0.2374608634393175,"H1,H2,OOS,DD","H1,H2,OOS,DD","H1,H2,OOS,CAGR","H1,H2,OOS,DD",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,10,25.0,SPY+TLT+GLD,0.5,IEF+LQD+SLV,0.5,0.7334538148772907,0.7927837094965186,0.511554001211288,0.6241047510808664,0.7237058221878492,0.059329894619227885,-0.22189981366600264,-0.28122970828523053,0.13518549597567442,0.09693641182095991,0.05831501824390406,0.06975258425175634,-0.2611332714434832,-0.20055821002407004,-0.24797786604852,-0.1374773448359966,"H1,H2,OOS,DD","H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR","H1,H2,OOS,CAGR",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,10,25.0,TLT+DBC+UUP,0.2,IEF+LQD+SLV,0.5,0.7334538148772907,0.7430472583106289,0.511554001211288,0.7007581957871812,0.729701663842555,0.009593443433338233,-0.22189981366600264,-0.23149325709934088,0.13518549597567442,0.11653719195806489,0.05831501824390406,0.10964506024243148,-0.2611332714434832,-0.2134126139022906,-0.24797786604852,-0.21326759642212811,"H1,H2,OOS,DD","H1,H2,OOS,DD","H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,10,25.0,TLT+GLD+DBC,0.2,IEF+LQD+SLV,0.5,0.7334538148772907,0.7486720354222621,0.511554001211288,0.7008904961900098,0.729701663842555,0.015218220544971461,-0.22189981366600264,-0.2371180342109741,0.13518549597567442,0.11941363227517465,0.05831501824390406,0.10964506024243148,-0.2611332714434832,-0.2177696989763227,-0.24797786604852,-0.21326759642212811,"H1,H2,OOS,DD","H1,H2,OOS,DD","H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,10,25.0,TLT+GLD+SHY,0.5,IEF+LQD+SLV,0.5,0.7334538148772907,0.6449863132528713,0.511554001211288,0.6272522195721904,0.7237058221878492,-0.08846750162441941,-0.22189981366600264,-0.13343231204158323,0.13518549597567442,0.06750825173399777,0.05831501824390406,0.06975258425175634,-0.2611332714434832,-0.19788422350046886,-0.24797786604852,-0.1374773448359966,"H1,H2,OOS,DD","H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR","H1,H2,OOS,CAGR",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,20,10.0,TLT+GLD+DBC+UUP,0.5,IEF+LQD+SLV+UNG,0.5,0.930124081948871,1.053495368396576,0.7231532324611083,0.7913740430452699,0.9258844904410444,0.12337128644770501,-0.20697084948776268,-0.3303421359354677,0.14862653950160798,0.10072458274391471,0.07469659539605344,0.07484914608427151,-0.2596966291762921,-0.13967788513675228,-0.18636219094769046,-0.13665377108268517,"H1,DD",CAGR,"H1,H2,OOS,CAGR","H1,CAGR",DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,20,10.0,TLT+GLD+UUP,0.5,IEF+LQD+SLV,0.5,0.930124081948871,1.0237534263327723,0.7305903815343938,0.8046394352010685,0.9258844904410444,0.09362934438390136,-0.19953370041447716,-0.2931630447983785,0.14862653950160798,0.095696604620775,0.07441389792915665,0.07484914608427151,-0.2596966291762921,-0.13077717205354233,-0.19326823377458036,-0.13665377108268517,"H1,DD","H1,CAGR","H1,H2,OOS,CAGR","H1,CAGR",DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,20,10.0,GLD+DBC+UUP,0.5,IEF+LQD+TLT,0.5,0.930124081948871,1.095673242495649,0.7336656418912892,0.7870373498654608,0.9258844904410444,0.16554916054677804,-0.19645844005758173,-0.36200760060435977,0.14862653950160798,0.10750226842930788,0.07371595573679457,0.07484914608427151,-0.2596966291762921,-0.14876479232073958,-0.19143710768582178,-0.13665377108268517,"H1,DD",CAGR,"H1,H2,OOS,CAGR","H1,CAGR",DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,20,10.0,SPY+EFA+EEM+TLT+GLD+DBC,0.1,IEF+LQD+SLV+TIP+UNG+UUP,0.5,0.930124081948871,0.9385967414701756,0.8403490497376905,0.9185553301586857,0.9293244607952026,0.008472659521304604,-0.08977503221118044,-0.09824769173248504,0.14862653950160798,0.14175846533047687,0.07782263647500232,0.13401114033707473,-0.2596966291762921,-0.24482510605592211,-0.14462645413860153,-0.23613300271219295,"H1,DD","H1,DD","H1,H2,OOS,CAGR","H1,DD",DD,DD,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,20,10.0,SPY+TLT+GLD,0.5,IEF+LQD+SLV,0.5,0.930124081948871,1.0037805833216575,0.7305903815343938,0.8383018603429794,0.9258844904410444,0.07365650137278656,-0.19953370041447716,-0.2731902017872637,0.14862653950160798,0.10904820244150826,0.07441389792915665,0.07484914608427151,-0.2596966291762921,-0.1767874987130974,-0.19326823377458036,-0.13665377108268517,"H1,DD",-,"H1,H2,OOS,CAGR","H1,CAGR",DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,20,10.0,TLT+DBC+UUP,0.5,GLD+IEF+LQD,0.5,0.930124081948871,0.9901694930612851,0.8406122292410669,0.8242883971791826,0.9258844904410444,0.06004541111241413,-0.08951185270780404,-0.14955726382021817,0.14862653950160798,0.09472088396101319,0.08327733584916519,0.07484914608427151,-0.2596966291762921,-0.13925610064119365,-0.17592061741149512,-0.13665377108268517,"H1,DD",CAGR,"H2,OOS,CAGR","H1,CAGR",DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,20,10.0,TLT+GLD+DBC,0.5,IEF+LQD+SLV,0.5,0.930124081948871,1.0353004101994903,0.7305903815343938,0.8259892220252819,0.9258844904410444,0.10517632825061929,-0.19953370041447716,-0.30471002866509644,0.14862653950160798,0.10936209539025632,0.07441389792915665,0.07484914608427151,-0.2596966291762921,-0.14545820539332688,-0.19326823377458036,-0.13665377108268517,"H1,DD",-,"H1,H2,OOS,CAGR","H1,CAGR",DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,20,10.0,TLT+GLD+SHY,0.5,IEF+LQD+SLV,0.5,0.930124081948871,0.8703553038639318,0.7305903815343938,0.840031529365398,0.9258844904410444,-0.05976877808493919,-0.19953370041447716,-0.13976492232953797,0.14862653950160798,0.07872577622997112,0.07441389792915665,0.07484914608427151,-0.2596966291762921,-0.17633924791763822,-0.19326823377458036,-0.13665377108268517,"H1,DD","H2,OOS,CAGR","H1,H2,OOS,CAGR","H1,CAGR",DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,20,25.0,TLT+GLD+DBC+UUP,0.5,IEF+LQD+SLV+UNG,0.5,0.8066189970303554,0.8859752914713375,0.5555067822580513,0.6308815291947749,0.8012958291229666,0.07935629444098202,-0.25111221477230417,-0.3304685092132862,0.12571000292535062,0.08330720609020048,0.05551776003188125,0.06399743367345367,-0.2614961028655426,-0.14105884537881563,-0.22291342026255734,-0.13769741249366685,"H1,OOS,DD","H1,CAGR","H1,H2,OOS,DD,CAGR","H1,H2,OOS,CAGR",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,20,25.0,TLT+GLD+UUP,0.5,IEF+LQD+SLV,0.5,0.8066189970303554,0.8542248171120583,0.5602927403367217,0.6479814167609522,0.8012958291229666,0.04760582008170289,-0.24632625669363373,-0.2939320767753366,0.12571000292535062,0.07848621966350211,0.05525212882676023,0.06399743367345367,-0.2614961028655426,-0.1320952911133214,-0.2228726434882391,-0.13769741249366685,"H1,OOS,DD","H1,OOS,CAGR","H1,H2,OOS,DD,CAGR","H1,H2,OOS,CAGR",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,20,25.0,GLD+DBC+UUP,0.2,IEF+LQD+TLT,0.5,0.8066189970303554,0.851352132096592,0.5591289223786019,0.7582315252605164,0.8046427108712734,0.04473313506623655,-0.24749007465175354,-0.2922232097179901,0.12571000292535062,0.11302299175747921,0.05437618998647453,0.10137773001961814,-0.2614961028655426,-0.21744262671768566,-0.2108202134403373,-0.21357901886251962,"H1,OOS,DD","H1,OOS,DD","H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,20,25.0,SPY+EFA+EEM+TLT+GLD+DBC,0.1,IEF+LQD+SLV+TIP+UNG+UUP,0.5,0.8066189970303554,0.8119996658290041,0.6673282120268655,0.7884321326720347,0.8056579894509917,0.005380668798648625,-0.1392907850034899,-0.14467145380213853,0.12571000292535062,0.1197591282544912,0.06039944987194268,0.11360980746800964,-0.2614961028655426,-0.24658955660296678,-0.14599727865305467,-0.23779847098395368,"H1,OOS,DD","H1,H2,OOS,DD","H1,H2,OOS,CAGR","H1,OOS,DD",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,20,25.0,SPY+TLT+GLD,0.5,IEF+LQD+SLV,0.5,0.8066189970303554,0.860582005320668,0.5602927403367217,0.6796302641711128,0.8012958291229666,0.05396300829031253,-0.24632625669363373,-0.30028926498394626,0.12571000292535062,0.091896321188643,0.05525212882676023,0.06399743367345367,-0.2614961028655426,-0.1919766147134634,-0.2228726434882391,-0.13769741249366685,"H1,OOS,DD","H2,OOS,CAGR","H1,H2,OOS,DD,CAGR","H1,H2,OOS,CAGR",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,20,25.0,TLT+DBC+UUP,0.2,IEF+LQD+SLV,0.5,0.8066189970303554,0.8177576411447134,0.5602927403367217,0.7691337341258304,0.8046427108712734,0.011138644114357943,-0.24632625669363373,-0.25746490080799167,0.12571000292535062,0.10805662219067513,0.05525212882676023,0.10137773001961814,-0.2614961028655426,-0.21213468300720184,-0.2228726434882391,-0.21357901886251962,"H1,OOS,DD","H1,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,20,25.0,TLT+GLD+DBC,0.2,IEF+LQD+SLV,0.5,0.8066189970303554,0.8322655339187596,0.5602927403367217,0.7681080329884092,0.8046427108712734,0.025646536888404126,-0.24632625669363373,-0.27197279358203785,0.12571000292535062,0.11226616116094856,0.05525212882676023,0.10137773001961814,-0.2614961028655426,-0.2127549618141944,-0.2228726434882391,-0.21357901886251962,"H1,OOS,DD","H1,H2,OOS,DD","H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,20,25.0,TLT+GLD+SHY,0.5,IEF+LQD+SLV,0.5,0.8066189970303554,0.710393958798751,0.5602927403367217,0.6817209686792192,0.8012958291229666,-0.09622503823160444,-0.24632625669363373,-0.15010121846202928,0.12571000292535062,0.06301029899303456,0.05525212882676023,0.06399743367345367,-0.2614961028655426,-0.19209239727596195,-0.2228726434882391,-0.13769741249366685,"H1,OOS,DD","H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR","H1,H2,OOS,CAGR",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,40,10.0,TLT+GLD+DBC+UUP,0.5,IEF+LQD+SLV+UNG,0.5,1.0443279390195193,1.1876615504179509,0.8219721225149682,0.8931269674290536,1.043697412460708,0.1433336113984316,-0.22235581650455105,-0.36568942790298264,0.14401233846783157,0.09784176607622874,0.07484410550438092,0.07192813548296972,-0.25419640005871535,-0.1343021003282301,-0.15861264814746823,-0.1336142767494628,DD,CAGR,"H2,OOS,CAGR",CAGR,DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,40,10.0,TLT+GLD+UUP,0.5,IEF+LQD+UNG,0.5,1.0443279390195193,1.1640848630321694,0.8174167641870881,0.89958223559449,1.043697412460708,0.11975692401265015,-0.22691117483243117,-0.3466680988450813,0.14401233846783157,0.09298856742133066,0.07309463605906164,0.07192813548296972,-0.25419640005871535,-0.1257352433029717,-0.14747302827773545,-0.1336142767494628,DD,CAGR,"H2,OOS,CAGR",CAGR,DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,40,10.0,GLD+DBC+UUP,0.5,IEF+LQD+TLT,0.5,1.0443279390195193,1.225515132560099,0.8334520524852189,0.8842699823328792,1.043697412460708,0.18118719354057977,-0.21087588653430034,-0.3920630800748801,0.14401233846783157,0.10451845110480251,0.07325784145420111,0.07192813548296972,-0.25419640005871535,-0.1463130711987919,-0.17306211187219345,-0.1336142767494628,DD,CAGR,"H2,OOS,CAGR",CAGR,DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,40,10.0,SPY+EFA+EEM+TLT+GLD+DBC,0.1,IEF+LQD+SLV+TIP+UNG+UUP,0.5,1.0443279390195193,1.0517651489874182,0.9568004733663672,1.0363383933833041,1.0442543795294372,0.007437209967898983,-0.08752746565315206,-0.09496467562105104,0.14401233846783157,0.13779840382522957,0.07698511660949792,0.12962132693580708,-0.25419640005871535,-0.23987916826755962,-0.1406662917193452,-0.23108215979055935,DD,DD,CAGR,DD,DD,DD,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,40,10.0,SPY+TLT+GLD,0.5,IEF+LQD+UNG,0.5,1.0443279390195193,1.106764723084981,0.8174167641870881,0.9386152440919328,1.043697412460708,0.062436784065461826,-0.22691117483243117,-0.289347958897893,0.14401233846783157,0.10798444917177674,0.07309463605906164,0.07192813548296972,-0.25419640005871535,-0.16187418931036346,-0.14747302827773545,-0.1336142767494628,DD,CAGR,"H2,OOS,CAGR",CAGR,DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,40,10.0,TLT+DBC+UUP,0.5,IEF+LQD+UNG,0.5,1.0443279390195193,1.1070713099016949,0.8174167641870881,0.926801882638043,1.043697412460708,0.06274337088217563,-0.22691117483243117,-0.2896545457146068,0.14401233846783157,0.09111509269299667,0.07309463605906164,0.07192813548296972,-0.25419640005871535,-0.13383408392630325,-0.14747302827773545,-0.1336142767494628,DD,CAGR,"H2,OOS,CAGR",CAGR,DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,40,10.0,TLT+GLD+DBC,0.5,IEF+LQD+UNG,0.5,1.0443279390195193,1.1543120599027776,0.8174167641870881,0.9290979173483723,1.043697412460708,0.10998412088325837,-0.22691117483243117,-0.33689529571568955,0.14401233846783157,0.10747791856783251,0.07309463605906164,0.07192813548296972,-0.25419640005871535,-0.1393244891286416,-0.14747302827773545,-0.1336142767494628,DD,CAGR,"H2,OOS,CAGR",CAGR,DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,40,10.0,TLT+GLD+SHY,0.5,IEF+LQD+UNG,0.5,1.0443279390195193,1.0000173608009035,0.8174167641870881,0.9315584301285601,1.043697412460708,-0.044310578218615726,-0.22691117483243117,-0.18260059661381545,0.14401233846783157,0.07911861808089737,0.07309463605906164,0.07192813548296972,-0.25419640005871535,-0.15716179686860843,-0.14747302827773545,-0.1336142767494628,DD,"H2,CAGR","H2,OOS,CAGR",CAGR,DD,-,-,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,40,25.0,TLT+GLD+DBC+UUP,0.5,IEF+LQD+SLV+UNG,0.5,0.9392666005858357,1.0304201410337581,0.6641567107684843,0.7460069728306746,0.9374614400314615,0.09115354044792245,-0.2751098898173514,-0.36626343026527386,0.12756690468653265,0.08392433062794691,0.05921552361009441,0.06412855764421455,-0.25605586680023107,-0.1357216494760065,-0.17364979508347167,-0.1346919567097863,"H1,DD","H1,CAGR","H1,H2,OOS,CAGR","H1,CAGR",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,40,25.0,TLT+GLD+UUP,0.5,IEF+LQD+SLV,0.5,0.9392666005858357,1.0036147281249286,0.6718840881663513,0.7562662330577241,0.9374614400314615,0.06434812753909291,-0.2673825124194844,-0.3317306399585773,0.12756690468653265,0.07924220769596557,0.05912148771315917,0.06412855764421455,-0.25605586680023107,-0.12708677160993254,-0.18424991506313526,-0.1346919567097863,"H1,DD","H1,CAGR","H1,H2,OOS,CAGR","H1,CAGR",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,40,25.0,GLD+DBC+UUP,0.2,IEF+LQD+TLT,0.5,0.9392666005858357,0.9934610565941713,0.6686840384069253,0.8905714365537769,0.9387074242055631,0.05419445600833561,-0.2705825621789104,-0.324777018187246,0.12756690468653265,0.11442215508633735,0.05757006791963981,0.10233343976137932,-0.25605586680023107,-0.21343239921210633,-0.1857232820513388,-0.20904900034986118,"H1,DD","H1,DD","H1,H2,OOS,CAGR","H1,DD,CAGR",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,40,25.0,SPY+EFA+EEM+TLT+GLD+DBC,0.1,IEF+LQD+SLV+TIP+UNG+UUP,0.5,0.9392666005858357,0.9444379831196325,0.7937571534149972,0.9250629514162709,0.9390168361699761,0.005171382533796787,-0.14550944717083847,-0.15068082970463526,0.12756690468653265,0.12194422922506654,0.06292893831066682,0.11497941093496022,-0.25605586680023107,-0.24171042058672798,-0.14204095337221145,-0.2328035678851329,"H1,DD","H1,DD","H1,H2,OOS,CAGR","H1,DD",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,40,25.0,SPY+TLT+GLD,0.5,IEF+LQD+SLV,0.5,0.9392666005858357,0.9787292048581813,0.6718840881663513,0.7927176993296183,0.9374614400314615,0.0394626042723456,-0.2673825124194844,-0.30684511669183,0.12756690468653265,0.09433891419330087,0.05912148771315917,0.06412855764421455,-0.25605586680023107,-0.17331001369174182,-0.18424991506313526,-0.1346919567097863,"H1,DD",CAGR,"H1,H2,OOS,CAGR","H1,CAGR",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
broad,40,25.0,TLT+DBC+UUP,0.2,IEF+LQD+SLV,0.5,0.9392666005858357,0.9536993089778061,0.6718840881663513,0.9035909615160594,0.9387074242055631,0.014432708391970417,-0.2673825124194844,-0.2818152208114548,0.12756690468653265,0.10909437327620086,0.05912148771315917,0.10233343976137932,-0.25605586680023107,-0.20799803076422363,-0.18424991506313526,-0.20904900034986118,"H1,DD","H1,DD","H1,H2,OOS,CAGR","H1,DD,CAGR",-,-,-,0.15539928865606328,0.011143568780353386,-0.26721084947028584,0.8820239235972316,0.1545044425578177,-0.3371595330739301
