file,date,cell,arm,panel,rung,n_arms,IS_Sharpe,OOS_Sharpe,IS_MaxDD,OOS_MaxDD,IS_CAGR,OOS_CAGR
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|0|False|H1,H2,OOS,CAGR|False",control,n/a,5,9,0.6692082162521141,0.8667483737661267,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|0|False|H1,H2,OOS,CAGR|False",D15%/k0.00/high,n/a,5,9,0.6692082162521141,0.8667483737661267,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|0|False|H1,H2,OOS,CAGR|False",D15%/k0.25/high,n/a,5,9,0.6692082162521141,0.8667483737661267,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|0|False|H1,H2,OOS,CAGR|False",D15%/k0.50/high,n/a,5,9,0.6692082162521141,0.8667483737661267,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|0|False|H1,H2,OOS,CAGR|False",D15%/k0.75/high,n/a,5,9,0.6692082162521141,0.8667483737661267,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|0|False|H1,H2,OOS,CAGR|False",D15%/k0.00/recover,n/a,5,9,0.6692082162521141,0.8667483737661267,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|0|False|H1,H2,OOS,CAGR|False",D15%/k0.25/recover,n/a,5,9,0.6692082162521141,0.8667483737661267,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|0|False|H1,H2,OOS,CAGR|False",D15%/k0.50/recover,n/a,5,9,0.6692082162521141,0.8667483737661267,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|0|False|H1,H2,OOS,CAGR|False",D15%/k0.75/recover,n/a,5,9,0.6692082162521141,0.8667483737661267,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|1|False|H1,H2,OOS,CAGR|False",D10%/k0.25/high,n/a,5,16,0.6310391434566929,0.7177003528969136,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|1|False|H1,H2,OOS,CAGR|False",D12%/k0.00/high,n/a,5,16,0.6692082162521141,0.4808412344370504,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|1|False|H1,H2,OOS,CAGR|False",D12%/k0.25/high,n/a,5,16,0.6692082162521141,0.6952599848610386,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|1|False|H1,H2,OOS,CAGR|False",D12%/k0.50/high,n/a,5,16,0.6692082162521141,0.805965395698706,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|1|False|H1,H2,OOS,CAGR|False",D12%/k0.75/high,n/a,5,16,0.6692082162521141,0.8497203497216845,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|1|False|H1,H2,OOS,CAGR|False",D12%/k0.00/recover,n/a,5,16,0.6692082162521141,0.4808412344370504,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|1|False|H1,H2,OOS,CAGR|False",D12%/k0.25/recover,n/a,5,16,0.6692082162521141,0.7419357971196479,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|1|False|H1,H2,OOS,CAGR|False",D12%/k0.50/recover,n/a,5,16,0.6692082162521141,0.8401733592943894,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|2|False|H1,H2,OOS,CAGR|False",D10%/k0.50/high,n/a,5,4,0.6469535535978029,0.7475923017411714,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|2|False|H1,H2,OOS,CAGR|False",D10%/k0.75/high,n/a,5,4,0.6596653668133915,0.835647981144959,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|2|False|H1,H2,OOS,CAGR|False",D10%/k0.25/recover,n/a,5,4,0.6310391434566929,0.6228124448615987,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|5|2|False|H1,H2,OOS,CAGR|False",D12%/k0.75/recover,n/a,5,4,0.6692082162521141,0.8256351324559472,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|0|False|H1,H2,OOS,CAGR|False",control,n/a,10,9,0.5534265921534492,0.7510632499063633,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|0|False|H1,H2,OOS,CAGR|False",D15%/k0.00/high,n/a,10,9,0.5534265921534492,0.7510632499063633,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|0|False|H1,H2,OOS,CAGR|False",D15%/k0.25/high,n/a,10,9,0.5534265921534492,0.7510632499063633,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|0|False|H1,H2,OOS,CAGR|False",D15%/k0.50/high,n/a,10,9,0.5534265921534492,0.7510632499063633,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|0|False|H1,H2,OOS,CAGR|False",D15%/k0.75/high,n/a,10,9,0.5534265921534492,0.7510632499063633,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|0|False|H1,H2,OOS,CAGR|False",D15%/k0.00/recover,n/a,10,9,0.5534265921534492,0.7510632499063633,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|0|False|H1,H2,OOS,CAGR|False",D15%/k0.25/recover,n/a,10,9,0.5534265921534492,0.7510632499063633,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|0|False|H1,H2,OOS,CAGR|False",D15%/k0.50/recover,n/a,10,9,0.5534265921534492,0.7510632499063633,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|0|False|H1,H2,OOS,CAGR|False",D15%/k0.75/recover,n/a,10,9,0.5534265921534492,0.7510632499063633,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|1|False|H1,H2,OOS,CAGR|False",D10%/k0.25/high,n/a,10,12,0.5414506683144505,0.5923035961529661,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|1|False|H1,H2,OOS,CAGR|False",D12%/k0.25/high,n/a,10,12,0.5090669625908077,0.5532296829964874,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|2|False|H1,H2,OOS,CAGR|False",D10%/k0.50/high,n/a,10,8,0.5482212586448072,0.6252379557659163,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|2|False|H1,H2,OOS,CAGR|False",D10%/k0.75/high,n/a,10,8,0.5521745420471572,0.7134464740239843,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|2|False|H1,H2,OOS,CAGR|False",D12%/k0.50/high,n/a,10,8,0.5258801326777182,0.580997570782058,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|2|False|H1,H2,OOS,CAGR|False",D12%/k0.75/high,n/a,10,8,0.5406892817660507,0.7012204846189309,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|2|False|H1,H2,OOS,CAGR|False",D10%/k0.25/recover,n/a,10,8,0.5414506683144505,0.4960926600649147,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|2|False|H1,H2,OOS,CAGR|False",D10%/k0.50/recover,n/a,10,8,0.5482212586448072,0.6957022703413374,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|2|False|H1,H2,OOS,CAGR|False",D12%/k0.25/recover,n/a,10,8,0.5090669625908077,0.4921636479570193,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|10|2|False|H1,H2,OOS,CAGR|False",D12%/k0.50/recover,n/a,10,8,0.5258801326777182,0.6763904296845051,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|25|1|False|H1,H2,OOS,CAGR|False",D12%/k0.25/high,n/a,25,19,0.1934066338465979,0.4060140011457919,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|25|1|False|H1,H2,OOS,CAGR|False",D15%/k0.25/high,n/a,25,19,0.1728424297858199,0.4060140011457919,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|25|1|False|H1,H2,OOS,CAGR|False",D15%/k0.50/high,n/a,25,19,0.1845571757587456,0.3251832294213162,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|25|1|False|H1,H2,OOS,CAGR|False",D15%/k0.75/high,n/a,25,19,0.195516359837113,0.3615458206616361,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|25|1|False|H1,H2,OOS,CAGR|False",D15%/k0.25/recover,n/a,25,19,0.1728424297858199,0.2391677291209786,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|25|1|False|H1,H2,OOS,CAGR|False",D15%/k0.50/recover,n/a,25,19,0.1845571757587456,0.3401513414090589,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|25|1|False|H1,H2,OOS,CAGR|False",D15%/k0.75/recover,n/a,25,19,0.195516359837113,0.3833757283850839,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|25|2|False|H1,H2,OOS,CAGR|False",D8%/k0.25/high,n/a,25,4,0.1670738206648256,0.0786907312138256,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|25|2|False|H1,H2,OOS,CAGR|False",D10%/k0.25/high,n/a,25,4,0.1812268266151376,0.1862231049799931,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|25|2|False|H1,H2,OOS,CAGR|False",D12%/k0.50/high,n/a,25,4,0.198456743039974,0.3366664350027485,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|25|2|False|H1,H2,OOS,CAGR|False",D12%/k0.25/recover,n/a,25,4,0.1934066338465979,0.2043701363634108,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|25|3|False|H1,H2,OOS,CAGR|False",D6%/k0.25/high,n/a,25,5,0.1287438861473423,0.1802478446790938,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|25|3|False|H1,H2,OOS,CAGR|False",D8%/k0.50/high,n/a,25,5,0.1056458544614484,0.394522758259805,,,,
2026-09-04_drawdown-control_C.grid.csv,2026-09-04,"2026-09-04_drawdown-control_C.grid.csv::universe.json(56)|V1|25|3|False|H1,H2,OOS,CAGR|False",D10%/k0.50/high,n/a,25,5,0.2001400754567678,0.2374600594117946,,,,
