panel,family,cost,n_arms,ctl,H_IS_mean,H_IS_ctl,H_IS1_mean,H_IS1_ctl,H_OOS_mean,H_OOS_ctl,H0_mean,H0_ctl,p_mean,p_ctl,net_H_mean,net_H_ctl,H0_mean_L5,H0_mean_L21,H0_mean_L63,p_mean_L5,p_mean_L21,p_mean_L63,pick_IS,pick_IS1,ctl_OOS,pick_OOS,pick_IS1_OOS,pick_IS1_IS2,ctl_IS2,oracle_OOS,pool_OOS,sel_gain,pick_OOS_CAGR,pick_OOS_MaxDD,ctl_OOS_CAGR,ctl_OOS_MaxDD,v2_OOS,v1_OOS,spy_OOS,spy_OOS_CAGR,spy_OOS_MaxDD
broad,LOOKBACK,25.0,6,lb=composite,0.26386030774653646,0.17574372404142935,0.16229218816292457,0.054888208713322895,0.11856106319098536,0.16478599432240193,0.11929151831403413,0.11867197652118901,0.43,0.262,-0.0007304551230487705,0.04611401780121292,0.12518716321829312,0.11929151831403413,0.1150791105361537,0.458,0.43,0.406,lb=126,lb=252,0.7958005142331572,0.9021888767886428,0.9605865085555592,0.5900259506185547,0.6613440718206748,0.9605865085555592,0.8420254453645738,0.10638836255548556,0.13864270946613289,-0.20330401122072173,0.11995324720497602,-0.21811039414153577,1.0740236940215924,0.15539928865606328,0.8820239235972316,0.1545044425578177,-0.3371595330739301
small,GROSS,0.0,7,g=0.750,0.0016528249714805598,0.0011100906927190568,0.000971524742311769,0.000655348849052606,0.0014207978883730155,0.0018975487615714437,0.0011148093423462675,0.0010970127369071844,0.318,0.166,0.000305988546026748,0.0008005360246642593,0.001322208263168522,0.0011148093423462675,0.0011646895667304829,0.39,0.318,0.328,g=1.000,g=1.000,0.6070527207999407,0.6061325331404116,0.6061325331404116,0.27968329053875224,0.27807758787736364,0.6089502695615121,0.6075294716731391,-0.0009201876595290592,0.05427435360755828,-0.1873533275156959,0.04137059832439549,-0.14326046128378234,0.6070527207999409,0.8009720288540425,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,GROSS,10.0,7,g=0.750,0.0018912520367435626,0.001233225524129633,0.00123120751712269,0.0007829315120558844,0.00113470416275252,0.0015072432515925716,0.001197498880606452,0.0011578936209386142,0.466,0.268,-6.279471785393203e-05,0.0003493496306539573,0.0013136546559414824,0.001197498880606452,0.0012252604373224826,0.526,0.466,0.446,g=1.000,g=1.000,0.5664863714962136,0.5656835932323708,0.5656835932323708,0.23443472551632819,0.23271543796823063,0.5679936147478062,0.5668589105850537,-0.0008027782638427849,0.050245217244524465,-0.19212348873798046,0.03837588361212907,-0.1470362580000889,0.5664863714962136,0.5806618551671671,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,GROSS,25.0,7,g=0.750,0.0022489188562784257,0.0014179291860469956,0.0016209289707745933,0.0009744125303047246,0.0007040814200902634,0.0009197596896111104,0.0011657893823211172,0.001136836201567866,0.636,0.494,-0.0004617079622308538,-0.0002170765119567555,0.001217819019782954,0.0011657893823211172,0.0011414411622107403,0.652,0.636,0.634,g=1.000,g=1.000,0.5055965085014014,0.5049703593794936,0.5049703593794936,0.16657764474287012,0.16468824052427408,0.5065162681910125,0.5058121867709222,-0.0006261491219077264,0.04422975611763902,-0.199227018513487,0.033899609793537566,-0.152669213611499,0.5055965085014014,0.250067051410945,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,WIDTH,0.0,6,n=ALL,0.11971662014956874,0.18087304098708534,0.2836911868680292,0.4293439420258456,0.14166295467632495,0.26848333744917185,0.16796137012231982,0.17699075285066773,0.524,0.268,-0.02629841544599487,0.09149258459850412,0.16576875810981992,0.16796137012231982,0.17978087998831663,0.526,0.524,0.6,n=10,n=10,0.6070527207999407,0.7799181050275114,0.7799181050275114,0.2304617118391158,0.27807758787736364,0.8755360582491125,0.7338731035727876,0.1728653842275707,0.1939430871305372,-0.34718155300979625,0.04137059832439549,-0.14326046128378234,0.6070527207999409,0.8009720288540425,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,WIDTH,10.0,6,n=ALL,0.10693893169621316,0.12993348394237836,0.26760408157020177,0.3758722293898241,0.13162545714440177,0.23305300314998523,0.1758811304302298,0.17740666657439855,0.626,0.324,-0.04425567328582802,0.05564633657558668,0.1746288969397506,0.1758811304302298,0.17555665272254672,0.628,0.626,0.622,n=10,n=10,0.5664863714962136,0.709367774701911,0.709367774701911,0.13795331069417216,0.23271543796823063,0.7995393746461988,0.6679139175017971,0.14288140320569742,0.17086342922282038,-0.35241599900169684,0.03837588361212907,-0.1470362580000889,0.5664863714962136,0.5806618551671671,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,WIDTH,25.0,6,n=ALL,0.08768899268980596,0.05332793619203946,0.2433781890071932,0.29545022922375386,0.1165070554034755,0.1797748654449055,0.17147604853875656,0.18424791442047067,0.696,0.408,-0.05496899313528106,-0.004473048975565164,0.17014832155951282,0.17147604853875656,0.17998385004353576,0.676,0.696,0.716,n=10,n=10,0.5055965085014014,0.6033851832891007,0.6033851832891007,-0.0009739936356390975,0.16468824052427408,0.6853713739463069,0.5688643185428314,0.09778867478769937,0.1370597908604747,-0.3918641017040654,0.033899609793537566,-0.152669213611499,0.5055965085014014,0.250067051410945,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,CADENCE,0.0,4,freq=W,0.11493617522772781,0.14226207909898236,0.10804421043397083,0.10388360849705791,0.03478289712325,0.03584149849687668,0.06648669346370954,0.07150627623620195,0.722,0.532,-0.03170379634045954,-0.035664777739325276,0.062235929997661144,0.06648669346370954,0.06672377616719703,0.73,0.722,0.704,freq=M,freq=M,0.6070527207999407,0.6428942192968173,0.6428942192968173,0.4656796771903457,0.27807758787736364,0.6428942192968173,0.6081113221735673,0.03584149849687668,0.0454737203598381,-0.16526238980433727,0.04137059832439549,-0.14326046128378234,0.6070527207999409,0.8009720288540425,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,CADENCE,10.0,4,freq=W,0.12484197870882352,0.15867829858416227,0.11787386427818158,0.12003955982220704,0.04522331640264221,0.05290973046443059,0.0627361537113289,0.06593272489942134,0.568,0.422,-0.01751283730868669,-0.013022994434990748,0.06208389883897249,0.0627361537113289,0.06859808657986484,0.61,0.568,0.634,freq=M,freq=M,0.5664863714962136,0.6193961019606442,0.6193961019606442,0.43708660034827007,0.23271543796823063,0.6193961019606442,0.574172785558002,0.05290973046443059,0.043663134941659854,-0.16758438140185794,0.03837588361212907,-0.1470362580000889,0.5664863714962136,0.5806618551671671,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,CADENCE,25.0,4,freq=W,0.1396825010002759,0.18325116078098447,0.13258761574187616,0.14420969129330452,0.060850349438238416,0.07848068041163703,0.06418091706298247,0.06845136472487993,0.416,0.332,-0.0033305676247440547,0.010029315686757093,0.06132019128246483,0.06418091706298247,0.06434974543020551,0.408,0.416,0.404,freq=M,freq=M,0.5055965085014014,0.5840771889130384,0.5840771889130384,0.3942036222187107,0.16468824052427408,0.5840771889130384,0.5232268394748,0.07848068041163703,0.04095262840087721,-0.171055912619285,0.033899609793537566,-0.152669213611499,0.5055965085014014,0.250067051410945,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,GATE,0.0,6,gate=band3,0.1401958313240883,0.16611647582720535,0.10616995188460343,0.16546220054503236,0.1328078188154711,0.040265497899239056,0.1202799791463839,0.12437042015269863,0.358,0.724,0.012527839669087201,-0.08410492225345957,0.126039891863692,0.1202799791463839,0.11988549961876152,0.392,0.358,0.35,gate=none,gate=vol60,0.6070527207999407,0.6473182186991797,0.3446472523357797,0.2577564321600636,0.27807758787736364,0.6473182186991797,0.5145103998837086,0.040265497899239056,0.10295173945013114,-0.35992703250466906,0.04137059832439549,-0.14326046128378234,0.6070527207999409,0.8009720288540425,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,GATE,10.0,6,gate=band3,0.17000185310515592,0.1947399223932691,0.11300088273514997,0.1714143698265248,0.16660532572728975,0.07017606405126964,0.1187387675828301,0.12490966371898066,0.188,0.584,0.047866558144459656,-0.05473359966771102,0.12563912473871344,0.1187387675828301,0.1206701869533075,0.208,0.188,0.228,gate=none,gate=vol60,0.5664863714962136,0.6366624355474833,0.30450445820972266,0.22470843857584696,0.23271543796823063,0.6366624355474833,0.4700571098201935,0.07017606405126964,0.10089643214031607,-0.36166373582084044,0.03837588361212907,-0.1470362580000889,0.5664863714962136,0.5806618551671671,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,GATE,25.0,6,gate=band3,0.21469770012755118,0.23766724744555223,0.15118063969087536,0.2082756730761216,0.21732175197750675,0.11508056393328248,0.12404779215778404,0.1350171332498548,0.092,0.486,0.09327395981972271,-0.01993656931657231,0.12850133497011468,0.12404779215778404,0.11788472379141308,0.098,0.092,0.078,gate=none,gate=none,0.5055965085014014,0.6206770724346838,0.6206770724346838,0.4665347548184796,0.16468824052427408,0.6206770724346838,0.4033553204571771,0.11508056393328248,0.09782050310343715,-0.36426007858274956,0.033899609793537566,-0.152669213611499,0.5055965085014014,0.250067051410945,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,MALEN,0.0,6,ma=200,0.09216370499412752,0.06827072205294582,0.0739042255365836,0.045454420095016324,0.06174868257329569,0.01328260563382233,0.09994187220655386,0.09623548386028571,0.734,0.832,-0.03819318963325817,-0.08295287822646338,0.10360973451145188,0.09994187220655386,0.09393569734644826,0.734,0.734,0.648,ma=150,ma=150,0.6031258904393558,0.5407018084436784,0.5407018084436784,0.3065455960924813,0.2004519038176855,0.6164084960731782,0.5546598134998825,-0.062424081995677394,0.036849692810536405,-0.14640889612006835,0.04099217384036735,-0.13779087867563033,0.6070527207999409,0.8009720288540425,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,MALEN,10.0,6,ma=200,0.11413811006454272,0.059921658994253946,0.09498705526939633,0.037960919188539166,0.08886778085429359,0.017742815061391304,0.09477359953858983,0.09305575431082053,0.454,0.784,-0.005905818684296238,-0.07531293924942922,0.10537125206611242,0.09477359953858983,0.09415837745468822,0.558,0.454,0.436,ma=150,ma=150,0.5504275280301452,0.4811810696433263,0.4811810696433263,0.2326349000884235,0.13571013567141807,0.5681703430915365,0.4793025622372429,-0.06924645838681887,0.032434756913460205,-0.1520911665929383,0.03711646003531155,-0.1427071577531348,0.5664863714962136,0.5806618551671671,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,MALEN,25.0,6,ma=200,0.14692591921357567,0.04739664619112527,0.126462626148797,0.02671071944182779,0.12959915402304822,0.024441118533314876,0.10605391678419479,0.1084020293590326,0.25,0.748,0.023545237238853434,-0.08396091082571773,0.11033260347738505,0.10605391678419479,0.09729370689373347,0.28,0.25,0.194,ma=150,ma=150,0.4713315713770697,0.39184830046977814,0.39184830046977814,0.12183221094498162,0.03864476029709368,0.4957726899103846,0.36617353588733637,-0.07948327090729157,0.02584684634233958,-0.1605446607482095,0.031329371466825906,-0.15002976879390562,0.5055965085014014,0.250067051410945,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,VOLCAP,0.0,6,vcap=0.60,0.02588295218742065,0.058828759836165534,0.11958880200702982,0.20432551841869362,0.32310252770792436,0.28912123873211537,0.13154334145585608,0.13521632829719799,0.044,0.12,0.19155918625206828,0.15390491043491739,0.1308555562750127,0.13154334145585608,0.1388943058883703,0.04,0.044,0.048,vcap=0.35,vcap=0.35,0.3179314820678253,0.1665390128636646,0.1665390128636646,0.09215500328531913,0.1808236847249532,0.6070527207999407,0.2839501930920163,-0.1513924692041607,0.003686637107858326,-0.06605074974458502,0.014776330315818154,-0.11706228057819257,0.6070527207999409,0.8009720288540425,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,VOLCAP,10.0,6,vcap=0.60,0.040305290844318,0.04946736301862542,0.10043580337881197,0.16088833067862807,0.37162463146843705,0.31351674589573497,0.1343253876942735,0.1330069115409951,0.024,0.104,0.23729924377416356,0.18050983435473988,0.12564653138016446,0.1343253876942735,0.14113229542967987,0.024,0.024,0.028,vcap=0.80,vcap=0.35,0.25296962560047864,0.38810685244854976,0.04844930464851004,-0.006695896542781418,0.12359459157899229,0.5664863714962136,0.19486174002777656,0.1351372268480711,0.02182440413386577,-0.13654949779003234,0.011480107647421578,-0.12145868143570437,0.5664863714962136,0.5806618551671671,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,VOLCAP,25.0,6,vcap=0.60,0.09095460614975814,0.0645147691361222,0.0717172000043722,0.09570574662943554,0.44405644816683787,0.35009758214758946,0.12877041153098606,0.13099398563352463,0.012,0.072,0.3152860366358518,0.21910359651406483,0.12923127521137867,0.12877041153098606,0.1398252399562359,0.004,0.012,0.01,vcap=none,vcap=0.35,0.15549892635381188,0.5055965085014014,-0.12836388102845275,-0.1547415784521003,0.037804353828803504,0.5055965085014014,0.06154006033456347,0.35009758214758946,0.033899609793537566,-0.152669213611499,0.006555409847624594,-0.12801279440183688,0.5055965085014014,0.250067051410945,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,LOOKBACK,0.0,6,lb=composite,0.22065459961877576,0.05465796002489731,0.25680646743339686,0.0,0.09360589594072699,0.005524301489045369,0.16366708573229044,0.15571381697043946,0.836,0.826,-0.07006118979156345,-0.1501895154813941,0.16688187293968879,0.16366708573229044,0.17140821552085844,0.858,0.836,0.886,lb=189,lb=composite,0.8755360582491125,0.7581013328809897,0.8755360582491125,0.2654725625272767,0.2654725625272767,0.8810603597381579,0.7874544637974309,-0.11743472536812283,0.1611678575542923,-0.33463804603440583,0.1867096016146237,-0.2853952407754191,0.6070527207999409,0.8009720288540425,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,LOOKBACK,10.0,6,lb=composite,0.25016131178064305,0.06787494149963713,0.2781679973151513,0.0,0.10644438143213031,0.010836416489587775,0.16353739723628233,0.16101430693767554,0.776,0.842,-0.05709301580415202,-0.15017789044808777,0.16769833978338983,0.16353739723628233,0.17525268717238232,0.774,0.776,0.804,lb=189,lb=composite,0.7995393746461988,0.6966381531606791,0.7995393746461988,0.16465305314714268,0.16465305314714268,0.8103757911357866,0.7039314097036563,-0.10290122148551972,0.14466656338252792,-0.34805932102344994,0.1666265332961856,-0.2863676640665105,0.5664863714962136,0.5806618551671671,0.8820109845896832,0.15450717694493354,-0.33717289200673795
small,LOOKBACK,25.0,6,lb=composite,0.2943892470917176,0.0877648428452531,0.3101663603404613,0.0,0.1272085968779787,0.02031208376277649,0.16753284514298714,0.16096370493628404,0.664,0.796,-0.04032424826500844,-0.14065162117350755,0.17063229638194788,0.16753284514298714,0.17395399882483467,0.684,0.664,0.644,lb=189,lb=composite,0.6853713739463069,0.6043934631016357,0.6853713739463069,0.013314744450224302,0.013314744450224302,0.7056834577090834,0.5784748608311047,-0.08097791084467121,0.1203439254516585,-0.3679375534458015,0.13712424587758498,-0.2878246095401372,0.5055965085014014,0.250067051410945,0.8820109845896832,0.15450717694493354,-0.33717289200673795
