panel,vint,char,flavour,level,seed,BW,n_from_B,n_from_S,cvol,tpers,momac
LIVE~tpers~POOL~L0.955783~5~bw0.250,LIVE,tpers,POOL,0.955783,5,0.25,2,34,0.5032613410003433,0.9563383885934825,0.8209019700101192
LIVE~tpers~POOL~L0.959940~0~bw0.250,LIVE,tpers,POOL,0.95994,0,0.25,5,31,0.4385582090350977,0.9607423981026181,0.8326285519635552
LIVE~tpers~POOL~L0.959940~1~bw0.250,LIVE,tpers,POOL,0.95994,1,0.25,5,31,0.4439521224318633,0.9605035843068398,0.8306769510027937
LIVE~tpers~POOL~L0.959940~2~bw0.250,LIVE,tpers,POOL,0.95994,2,0.25,7,29,0.4735737014121714,0.9592093618123787,0.8317736658696079
LIVE~tpers~POOL~L0.959940~3~bw0.250,LIVE,tpers,POOL,0.95994,3,0.25,7,29,0.44000474688831737,0.960598930147632,0.8181026184534343
LIVE~tpers~POOL~L0.959940~4~bw0.250,LIVE,tpers,POOL,0.95994,4,0.25,8,28,0.41520402312197224,0.9607394130870107,0.8376544066796229
LIVE~tpers~POOL~L0.959940~5~bw0.250,LIVE,tpers,POOL,0.95994,5,0.25,4,32,0.4362911500072116,0.960819216650015,0.8243635655560521
LIVE~tpers~POOL~L0.962694~0~bw0.250,LIVE,tpers,POOL,0.962694,0,0.25,10,26,0.4119313639225682,0.9643246957908139,0.8446350962446851
LIVE~tpers~POOL~L0.962694~1~bw0.250,LIVE,tpers,POOL,0.962694,1,0.25,11,25,0.381765199659561,0.9639288225960255,0.8561596656846377
LIVE~tpers~POOL~L0.962694~2~bw0.250,LIVE,tpers,POOL,0.962694,2,0.25,3,33,0.4985067905835858,0.962252917569012,0.8512464362402293
LIVE~tpers~POOL~L0.962694~3~bw0.250,LIVE,tpers,POOL,0.962694,3,0.25,7,29,0.4659574006212406,0.9643053730772644,0.8294430497525072
LIVE~tpers~POOL~L0.962694~4~bw0.250,LIVE,tpers,POOL,0.962694,4,0.25,5,31,0.4445973673783187,0.9636174345422215,0.8636870425755752
LIVE~tpers~POOL~L0.962694~5~bw0.250,LIVE,tpers,POOL,0.962694,5,0.25,4,32,0.47668937707882797,0.9629842721546541,0.8494662372541204
LIVE~tpers~POOL~L0.965448~0~bw0.250,LIVE,tpers,POOL,0.965448,0,0.25,6,30,0.4877412086256874,0.9651227152499311,0.8408352003640955
LIVE~tpers~POOL~L0.965448~1~bw0.250,LIVE,tpers,POOL,0.965448,1,0.25,2,34,0.5502763774220203,0.9658086959523349,0.8548899185183987
LIVE~tpers~POOL~L0.965448~2~bw0.250,LIVE,tpers,POOL,0.965448,2,0.25,7,29,0.4392157024074812,0.9651990479183213,0.8542685959176767
LIVE~tpers~POOL~L0.965448~3~bw0.250,LIVE,tpers,POOL,0.965448,3,0.25,5,31,0.4265446710064916,0.9653264034090385,0.8615241037244117
LIVE~tpers~POOL~L0.965448~4~bw0.250,LIVE,tpers,POOL,0.965448,4,0.25,4,32,0.4493204536576645,0.965100555973569,0.8482500754861083
LIVE~tpers~POOL~L0.965448~5~bw0.250,LIVE,tpers,POOL,0.965448,5,0.25,4,32,0.48102986888928456,0.9655992527435077,0.8242789012906093
LIVE~tpers~POOL~L0.967702~0~bw0.250,LIVE,tpers,POOL,0.967702,0,0.25,6,30,0.4606563106102474,0.9679108381348706,0.8696484710556507
LIVE~tpers~POOL~L0.967702~1~bw0.250,LIVE,tpers,POOL,0.967702,1,0.25,6,30,0.4633212641159884,0.9679900995757422,0.8530457825150994
LIVE~tpers~POOL~L0.967702~2~bw0.250,LIVE,tpers,POOL,0.967702,2,0.25,6,30,0.4691252862295234,0.9674672559280584,0.8603356524065657
LIVE~tpers~POOL~L0.967702~3~bw0.250,LIVE,tpers,POOL,0.967702,3,0.25,7,29,0.4445669611084685,0.9674731296173172,0.861203412573757
LIVE~tpers~POOL~L0.967702~4~bw0.250,LIVE,tpers,POOL,0.967702,4,0.25,7,29,0.45827480315034624,0.9675296058933114,0.8555343632857914
LIVE~tpers~POOL~L0.967702~5~bw0.250,LIVE,tpers,POOL,0.967702,5,0.25,7,29,0.45780068117082806,0.9675028976544966,0.8548925245415051
LIVE~tpers~POOL~L0.970205~0~bw0.250,LIVE,tpers,POOL,0.970205,0,0.25,10,26,0.46039243008038205,0.969778500236457,0.8578137757716934
LIVE~tpers~POOL~L0.970205~1~bw0.250,LIVE,tpers,POOL,0.970205,1,0.25,5,31,0.4357368819586782,0.969565882511068,0.845647566621476
LIVE~tpers~POOL~L0.970205~2~bw0.250,LIVE,tpers,POOL,0.970205,2,0.25,7,29,0.48588076935778063,0.9690526897884705,0.8589329311144185
LIVE~tpers~POOL~L0.970205~3~bw0.250,LIVE,tpers,POOL,0.970205,3,0.25,7,29,0.48800652829909325,0.9698229410707958,0.8688562579363496
LIVE~tpers~POOL~L0.970205~4~bw0.250,LIVE,tpers,POOL,0.970205,4,0.25,9,27,0.45404118658527476,0.9691374046513374,0.8585807501582885
LIVE~tpers~POOL~L0.970205~5~bw0.250,LIVE,tpers,POOL,0.970205,5,0.25,7,29,0.4950601525685249,0.9700189238783786,0.863194262830781
LIVE~tpers~POOL~L0.973476~0~bw0.250,LIVE,tpers,POOL,0.973476,0,0.25,12,24,0.4530884142032151,0.9733403325762828,0.8484823493053834
LIVE~tpers~POOL~L0.973476~1~bw0.250,LIVE,tpers,POOL,0.973476,1,0.25,12,24,0.4423798906165081,0.972853700209662,0.8583767762194056
LIVE~tpers~POOL~L0.973476~2~bw0.250,LIVE,tpers,POOL,0.973476,2,0.25,5,31,0.5091994777675111,0.9726625967079262,0.8539844719596749
LIVE~tpers~POOL~L0.973476~3~bw0.250,LIVE,tpers,POOL,0.973476,3,0.25,12,24,0.44621584770330486,0.972113201807331,0.8546237191868686
LIVE~tpers~POOL~L0.973476~4~bw0.250,LIVE,tpers,POOL,0.973476,4,0.25,8,28,0.5129027857043217,0.9728511679909916,0.8513763107139266
LIVE~tpers~POOL~L0.973476~5~bw0.250,LIVE,tpers,POOL,0.973476,5,0.25,9,27,0.46758897035253205,0.9723581189423981,0.8600232345876849
LIVE~tpers~POOL~L0.977630~0~bw0.250,LIVE,tpers,POOL,0.97763,0,0.25,6,30,0.5325760653925332,0.9758615369425959,0.8177926044876329
LIVE~tpers~POOL~L0.977630~1~bw0.250,LIVE,tpers,POOL,0.97763,1,0.25,7,29,0.5485874492661874,0.9769028343899079,0.8592250459982432
LIVE~tpers~POOL~L0.977630~2~bw0.250,LIVE,tpers,POOL,0.97763,2,0.25,7,29,0.46425730536843735,0.9765273942162906,0.8573762219811228
LIVE~tpers~POOL~L0.977630~3~bw0.250,LIVE,tpers,POOL,0.97763,3,0.25,13,23,0.45372333315329044,0.9759241039082812,0.8754210197557586
LIVE~tpers~POOL~L0.977630~4~bw0.250,LIVE,tpers,POOL,0.97763,4,0.25,8,28,0.4855573767856503,0.9758975854747861,0.8776775347319369
LIVE~tpers~POOL~L0.977630~5~bw0.250,LIVE,tpers,POOL,0.97763,5,0.25,9,27,0.49767494028140674,0.9762667714049409,0.8735062140734411
LIVE~tpers~BONLY~L0.959940~0~bw0.250,LIVE,tpers,BONLY,0.95994,0,0.25,36,0,0.25803092553139195,0.9616233687093142,0.8475748224810433
LIVE~tpers~BONLY~L0.959940~1~bw0.250,LIVE,tpers,BONLY,0.95994,1,0.25,36,0,0.25990221955827647,0.9615665191279539,0.84303590399083
LIVE~tpers~BONLY~L0.959940~2~bw0.250,LIVE,tpers,BONLY,0.95994,2,0.25,36,0,0.24791483057119423,0.9612331724358323,0.834147205420667
LIVE~tpers~BONLY~L0.959940~3~bw0.250,LIVE,tpers,BONLY,0.95994,3,0.25,36,0,0.2595934826550189,0.9610170838639469,0.8422644825776495
LIVE~tpers~BONLY~L0.959940~4~bw0.250,LIVE,tpers,BONLY,0.95994,4,0.25,36,0,0.24397546100180692,0.961742212391219,0.8456937007049765
LIVE~tpers~BONLY~L0.959940~5~bw0.250,LIVE,tpers,BONLY,0.95994,5,0.25,36,0,0.2500143915937288,0.9609683997266296,0.8387154326627729
LIVE~tpers~BONLY~L0.962694~0~bw0.250,LIVE,tpers,BONLY,0.962694,0,0.25,36,0,0.24303616897284192,0.964156042019133,0.8467593944403217
LIVE~tpers~BONLY~L0.962694~1~bw0.250,LIVE,tpers,BONLY,0.962694,1,0.25,36,0,0.268076152478313,0.9638919924848756,0.8597474769466293
LIVE~tpers~BONLY~L0.962694~2~bw0.250,LIVE,tpers,BONLY,0.962694,2,0.25,36,0,0.25513148164687566,0.9634309134918608,0.8506283231692703
LIVE~tpers~BONLY~L0.962694~3~bw0.250,LIVE,tpers,BONLY,0.962694,3,0.25,36,0,0.26076303918698956,0.9636617583768642,0.8463859404790197
LIVE~tpers~BONLY~L0.962694~4~bw0.250,LIVE,tpers,BONLY,0.962694,4,0.25,36,0,0.2508351660871734,0.9628063085354354,0.8497191552364728
LIVE~tpers~BONLY~L0.962694~5~bw0.250,LIVE,tpers,BONLY,0.962694,5,0.25,36,0,0.25325247370926374,0.9633693872822175,0.8535881795299884
LIVE~tpers~BONLY~L0.965448~0~bw0.250,LIVE,tpers,BONLY,0.965448,0,0.25,36,0,0.2635658688833307,0.9663614611268664,0.8451799774863825
LIVE~tpers~BONLY~L0.965448~1~bw0.250,LIVE,tpers,BONLY,0.965448,1,0.25,36,0,0.25960120691957483,0.9659122596143117,0.8417923649264031
LIVE~tpers~BONLY~L0.965448~2~bw0.250,LIVE,tpers,BONLY,0.965448,2,0.25,36,0,0.27208389186355664,0.9669297967907858,0.851466204683121
LIVE~tpers~BONLY~L0.965448~3~bw0.250,LIVE,tpers,BONLY,0.965448,3,0.25,36,0,0.2577803297474977,0.9664485763424376,0.848358659596221
LIVE~tpers~BONLY~L0.965448~4~bw0.250,LIVE,tpers,BONLY,0.965448,4,0.25,36,0,0.255817258992387,0.9661995347310296,0.8356780733059246
LIVE~tpers~BONLY~L0.965448~5~bw0.250,LIVE,tpers,BONLY,0.965448,5,0.25,36,0,0.24012493473321886,0.9657347990435584,0.8465375937476868
LIVE~tpers~BONLY~L0.967702~0~bw0.250,LIVE,tpers,BONLY,0.967702,0,0.25,36,0,0.26286565557322183,0.9671871272308903,0.8400746831713629
LIVE~tpers~BONLY~L0.967702~1~bw0.250,LIVE,tpers,BONLY,0.967702,1,0.25,36,0,0.26918909511872846,0.9680291547111385,0.8493951834970793
LIVE~tpers~BONLY~L0.967702~2~bw0.250,LIVE,tpers,BONLY,0.967702,2,0.25,36,0,0.24373783945854713,0.9681404327392917,0.8405637625159785
LIVE~tpers~BONLY~L0.967702~3~bw0.250,LIVE,tpers,BONLY,0.967702,3,0.25,36,0,0.24008461908324635,0.9677996437780723,0.8483063455444252
LIVE~tpers~BONLY~L0.967702~4~bw0.250,LIVE,tpers,BONLY,0.967702,4,0.25,36,0,0.27074649722721655,0.9672084792535078,0.8479385163019084
LIVE~tpers~BONLY~L0.967702~5~bw0.250,LIVE,tpers,BONLY,0.967702,5,0.25,36,0,0.2679600426924764,0.9681675290713849,0.8550339029251639
LIVE~tpers~BONLY~L0.970205~0~bw0.250,LIVE,tpers,BONLY,0.970205,0,0.25,36,0,0.2762908306349683,0.9700851288534498,0.851473843476855
LIVE~tpers~BONLY~L0.970205~1~bw0.250,LIVE,tpers,BONLY,0.970205,1,0.25,36,0,0.28987193437752584,0.9711492249976662,0.8441303267691338
LIVE~tpers~BONLY~L0.970205~2~bw0.250,LIVE,tpers,BONLY,0.970205,2,0.25,36,0,0.2719155414788733,0.9701635787013854,0.8374170407978405
LIVE~tpers~BONLY~L0.970205~3~bw0.250,LIVE,tpers,BONLY,0.970205,3,0.25,36,0,0.27939099083858854,0.9698313358872586,0.8529430260997946
LIVE~tpers~BONLY~L0.970205~4~bw0.250,LIVE,tpers,BONLY,0.970205,4,0.25,36,0,0.2982288690575778,0.9690941189507425,0.8401245319382381
LIVE~tpers~BONLY~L0.970205~5~bw0.250,LIVE,tpers,BONLY,0.970205,5,0.25,36,0,0.2647154143670361,0.9701156177390136,0.8383821620037244
LIVE~tpers~BONLY~L0.973476~0~bw0.250,LIVE,tpers,BONLY,0.973476,0,0.25,36,0,0.2880910754793314,0.9732691873083658,0.8410070049159741
LIVE~tpers~BONLY~L0.973476~1~bw0.250,LIVE,tpers,BONLY,0.973476,1,0.25,36,0,0.29296575215463894,0.9730245559201118,0.8536804704933773
LIVE~tpers~BONLY~L0.973476~2~bw0.250,LIVE,tpers,BONLY,0.973476,2,0.25,36,0,0.2767197852353873,0.9731818372714618,0.8555979143958072
LIVE~tpers~BONLY~L0.973476~3~bw0.250,LIVE,tpers,BONLY,0.973476,3,0.25,36,0,0.2817828660700818,0.9730299071995722,0.8465089679448249
LIVE~tpers~BONLY~L0.973476~4~bw0.250,LIVE,tpers,BONLY,0.973476,4,0.25,36,0,0.29327524591559745,0.973122266801027,0.8552652379688935
LIVE~tpers~BONLY~L0.973476~5~bw0.250,LIVE,tpers,BONLY,0.973476,5,0.25,36,0,0.29937203716188143,0.9724693764810135,0.8581743626463131
LIVE~tpers~SONLY~L0.951059~0~bw0.250,LIVE,tpers,SONLY,0.951059,0,0.25,0,36,0.4431049228261415,0.9517512976311929,0.8199190561734783
LIVE~tpers~SONLY~L0.951059~1~bw0.250,LIVE,tpers,SONLY,0.951059,1,0.25,0,36,0.45450595906236646,0.9527375998434608,0.8183775036190096
LIVE~tpers~SONLY~L0.951059~2~bw0.250,LIVE,tpers,SONLY,0.951059,2,0.25,0,36,0.4562176815283434,0.9520124969677529,0.8106622175195999
LIVE~tpers~SONLY~L0.951059~3~bw0.250,LIVE,tpers,SONLY,0.951059,3,0.25,0,36,0.4983315056060404,0.9528043244240327,0.8115044622899581
LIVE~tpers~SONLY~L0.951059~4~bw0.250,LIVE,tpers,SONLY,0.951059,4,0.25,0,36,0.5036073896821585,0.9524663234565279,0.82133635525687
LIVE~tpers~SONLY~L0.951059~5~bw0.250,LIVE,tpers,SONLY,0.951059,5,0.25,0,36,0.500031641648857,0.9519938108713804,0.8073190993093659
LIVE~tpers~SONLY~L0.955783~0~bw0.250,LIVE,tpers,SONLY,0.955783,0,0.25,0,36,0.5087620925444809,0.9564208187921961,0.8182730287463873
LIVE~tpers~SONLY~L0.955783~1~bw0.250,LIVE,tpers,SONLY,0.955783,1,0.25,0,36,0.4811712053400837,0.9567609232014826,0.8264408015617428
LIVE~tpers~SONLY~L0.955783~2~bw0.250,LIVE,tpers,SONLY,0.955783,2,0.25,0,36,0.4774994461130528,0.9563242902360558,0.8219879693627914
LIVE~tpers~SONLY~L0.955783~3~bw0.250,LIVE,tpers,SONLY,0.955783,3,0.25,0,36,0.5021921349795176,0.9556471402403395,0.8127945634082373
LIVE~tpers~SONLY~L0.955783~4~bw0.250,LIVE,tpers,SONLY,0.955783,4,0.25,0,36,0.4528709888843225,0.9564476372876077,0.81456031463952
LIVE~tpers~SONLY~L0.955783~5~bw0.250,LIVE,tpers,SONLY,0.955783,5,0.25,0,36,0.46803235121393844,0.9564111090456517,0.8387244883169793
LIVE~tpers~SONLY~L0.959940~0~bw0.250,LIVE,tpers,SONLY,0.95994,0,0.25,0,36,0.4381972385880723,0.9608485045720035,0.8533511868109707
LIVE~tpers~SONLY~L0.959940~1~bw0.250,LIVE,tpers,SONLY,0.95994,1,0.25,0,36,0.49572899222247874,0.9605112860852407,0.8374829175457595
LIVE~tpers~SONLY~L0.959940~2~bw0.250,LIVE,tpers,SONLY,0.95994,2,0.25,0,36,0.4399381542553842,0.9606817633402852,0.8594445127668378
LIVE~tpers~SONLY~L0.959940~3~bw0.250,LIVE,tpers,SONLY,0.95994,3,0.25,0,36,0.47022688562116444,0.9600933537442364,0.8339658143090242
LIVE~tpers~SONLY~L0.959940~4~bw0.250,LIVE,tpers,SONLY,0.95994,4,0.25,0,36,0.4976808608296217,0.960844145924617,0.8293407758565216
LIVE~tpers~SONLY~L0.959940~5~bw0.250,LIVE,tpers,SONLY,0.95994,5,0.25,0,36,0.4479693172864706,0.9600062178376789,0.8537278108263685
LIVE~tpers~SONLY~L0.962694~0~bw0.250,LIVE,tpers,SONLY,0.962694,0,0.25,0,36,0.45221045950749544,0.9639248688035484,0.8377763409802578
LIVE~tpers~SONLY~L0.962694~1~bw0.250,LIVE,tpers,SONLY,0.962694,1,0.25,0,36,0.4778848685437438,0.9633535789989307,0.8447080024919965
LIVE~tpers~SONLY~L0.962694~2~bw0.250,LIVE,tpers,SONLY,0.962694,2,0.25,0,36,0.48136059993159563,0.9633611412464506,0.8349304812809637
LIVE~tpers~SONLY~L0.962694~3~bw0.250,LIVE,tpers,SONLY,0.962694,3,0.25,0,36,0.47105298119887506,0.9631153747507165,0.8375668916055959
LIVE~tpers~SONLY~L0.962694~4~bw0.250,LIVE,tpers,SONLY,0.962694,4,0.25,0,36,0.5136974609742437,0.9635461488584431,0.854867982397962
LIVE~tpers~SONLY~L0.962694~5~bw0.250,LIVE,tpers,SONLY,0.962694,5,0.25,0,36,0.5107542336316033,0.9626184524261766,0.840394048661952
LIVE~tpers~SONLY~L0.965448~0~bw0.250,LIVE,tpers,SONLY,0.965448,0,0.25,0,36,0.5113433255727391,0.9651445775115504,0.8606305944108315
LIVE~tpers~SONLY~L0.965448~1~bw0.250,LIVE,tpers,SONLY,0.965448,1,0.25,0,36,0.5036353325217875,0.9651345281048472,0.8549640099811621
LIVE~tpers~SONLY~L0.965448~2~bw0.250,LIVE,tpers,SONLY,0.965448,2,0.25,0,36,0.5170892938110953,0.9652079317320315,0.8504434691683784
LIVE~tpers~SONLY~L0.965448~3~bw0.250,LIVE,tpers,SONLY,0.965448,3,0.25,0,36,0.4863624960293633,0.9658967063830163,0.8631551130321626
LIVE~tpers~SONLY~L0.965448~4~bw0.250,LIVE,tpers,SONLY,0.965448,4,0.25,0,36,0.5175684853440686,0.9659120985315235,0.8560707622289178
LIVE~tpers~SONLY~L0.965448~5~bw0.250,LIVE,tpers,SONLY,0.965448,5,0.25,0,36,0.4987982086365309,0.9650603731790254,0.8557084593415099
LIVE~tpers~SONLY~L0.967702~0~bw0.250,LIVE,tpers,SONLY,0.967702,0,0.25,0,36,0.503055982812175,0.9680134774209819,0.8661077729196748
LIVE~tpers~SONLY~L0.967702~1~bw0.250,LIVE,tpers,SONLY,0.967702,1,0.25,0,36,0.5075239431437981,0.967069881267128,0.8539660024479527
LIVE~tpers~SONLY~L0.967702~2~bw0.250,LIVE,tpers,SONLY,0.967702,2,0.25,0,36,0.5229743045131235,0.9668793854611201,0.8589859133691988
LIVE~tpers~SONLY~L0.967702~3~bw0.250,LIVE,tpers,SONLY,0.967702,3,0.25,0,36,0.4773555841864382,0.9677933393090782,0.8695040781506167
LIVE~tpers~SONLY~L0.967702~4~bw0.250,LIVE,tpers,SONLY,0.967702,4,0.25,0,36,0.4715049592543665,0.9669817434806459,0.8525761192825134
LIVE~tpers~SONLY~L0.967702~5~bw0.250,LIVE,tpers,SONLY,0.967702,5,0.25,0,36,0.5343670749234088,0.9673858732641626,0.8556041835035195
LIVE~tpers~SONLY~L0.970205~0~bw0.250,LIVE,tpers,SONLY,0.970205,0,0.25,0,36,0.4831787980858212,0.9688783539024313,0.8503304881964094
LIVE~tpers~SONLY~L0.970205~1~bw0.250,LIVE,tpers,SONLY,0.970205,1,0.25,0,36,0.5080399615412805,0.9698186602876196,0.8560717190985119
LIVE~tpers~SONLY~L0.970205~2~bw0.250,LIVE,tpers,SONLY,0.970205,2,0.25,0,36,0.5274083813943715,0.9693925691592455,0.8735269188251139
LIVE~tpers~SONLY~L0.970205~3~bw0.250,LIVE,tpers,SONLY,0.970205,3,0.25,0,36,0.4700442867403008,0.9696044946207066,0.842184158849086
LIVE~tpers~SONLY~L0.970205~4~bw0.250,LIVE,tpers,SONLY,0.970205,4,0.25,0,36,0.5026891897596938,0.9692724147878439,0.858374920247305
LIVE~tpers~SONLY~L0.970205~5~bw0.250,LIVE,tpers,SONLY,0.970205,5,0.25,0,36,0.558177619608481,0.9696181952315652,0.8597565372276618
LIVE~tpers~SONLY~L0.973476~0~bw0.250,LIVE,tpers,SONLY,0.973476,0,0.25,0,36,0.537818105964887,0.9722668901375339,0.8715489396533164
LIVE~tpers~SONLY~L0.973476~1~bw0.250,LIVE,tpers,SONLY,0.973476,1,0.25,0,36,0.5102404962227705,0.9723705566348096,0.8576286981378048
LIVE~tpers~SONLY~L0.973476~2~bw0.250,LIVE,tpers,SONLY,0.973476,2,0.25,0,36,0.4425781476306252,0.973425489667266,0.8394206683700687
LIVE~tpers~SONLY~L0.973476~3~bw0.250,LIVE,tpers,SONLY,0.973476,3,0.25,0,36,0.5170668406348823,0.9722285350506765,0.8751768856344382
LIVE~tpers~SONLY~L0.973476~4~bw0.250,LIVE,tpers,SONLY,0.973476,4,0.25,0,36,0.546473537531652,0.9726342637915655,0.8622088524342958
LIVE~tpers~SONLY~L0.973476~5~bw0.250,LIVE,tpers,SONLY,0.973476,5,0.25,0,36,0.4707841817458308,0.9718660986112009,0.8280300859528951
LIVE~tpers~SONLY~L0.977630~0~bw0.250,LIVE,tpers,SONLY,0.97763,0,0.25,0,36,0.5264159501068527,0.9765096338711474,0.8764980815543999
LIVE~tpers~SONLY~L0.977630~1~bw0.250,LIVE,tpers,SONLY,0.97763,1,0.25,0,36,0.5454146141150757,0.9767534225049194,0.8608418516997198
LIVE~tpers~SONLY~L0.977630~2~bw0.250,LIVE,tpers,SONLY,0.97763,2,0.25,0,36,0.596500301708248,0.9763662271827255,0.8422927478948714
LIVE~tpers~SONLY~L0.977630~3~bw0.250,LIVE,tpers,SONLY,0.97763,3,0.25,0,36,0.5696510978507658,0.9760155870671117,0.8427141238175171
LIVE~tpers~SONLY~L0.977630~4~bw0.250,LIVE,tpers,SONLY,0.97763,4,0.25,0,36,0.5962448407064227,0.9765899948167793,0.8705373897609154
LIVE~tpers~SONLY~L0.977630~5~bw0.250,LIVE,tpers,SONLY,0.97763,5,0.25,0,36,0.572570845061964,0.9762310479232185,0.8722893480622024
LIVE~momac~POOL~L0.763087~0~bw0.125,LIVE,momac,POOL,0.763087,0,0.125,3,33,0.5350566991185138,0.9589475961097043,0.7494706030266319
LIVE~momac~POOL~L0.763087~1~bw0.125,LIVE,momac,POOL,0.763087,1,0.125,3,33,0.5581823258742635,0.958087280452222,0.7513777901912607
LIVE~momac~POOL~L0.763087~2~bw0.125,LIVE,momac,POOL,0.763087,2,0.125,5,31,0.5485747662478108,0.9582669238899404,0.7496594635716555
LIVE~momac~POOL~L0.763087~3~bw0.125,LIVE,momac,POOL,0.763087,3,0.125,3,33,0.5461716360452485,0.9593608746478335,0.748303694844468
LIVE~momac~POOL~L0.763087~4~bw0.125,LIVE,momac,POOL,0.763087,4,0.125,4,32,0.5258438878753736,0.9583980075394892,0.7537894544256569
LIVE~momac~POOL~L0.763087~5~bw0.125,LIVE,momac,POOL,0.763087,5,0.125,1,35,0.5469522157367662,0.9580243109670009,0.7563333579874857
LIVE~momac~POOL~L0.801960~0~bw0.125,LIVE,momac,POOL,0.80196,0,0.125,4,32,0.5124613720972379,0.961284559780506,0.7699587409064228
LIVE~momac~POOL~L0.801960~1~bw0.125,LIVE,momac,POOL,0.80196,1,0.125,5,31,0.5040545706463483,0.9617129649116821,0.7735017521183674
LIVE~momac~POOL~L0.801960~2~bw0.125,LIVE,momac,POOL,0.80196,2,0.125,3,33,0.5431438833679175,0.9630477985619061,0.7820898445229868
LIVE~momac~POOL~L0.801960~3~bw0.125,LIVE,momac,POOL,0.80196,3,0.125,4,32,0.48431318247634764,0.9602737516814758,0.7785692575995447
LIVE~momac~POOL~L0.801960~4~bw0.125,LIVE,momac,POOL,0.80196,4,0.125,6,30,0.49114637196069894,0.9632369741879435,0.7721584801839069
LIVE~momac~POOL~L0.801960~5~bw0.125,LIVE,momac,POOL,0.80196,5,0.125,2,34,0.41163083112814525,0.9604796556070335,0.7556731308028667
LIVE~momac~POOL~L0.822673~0~bw0.125,LIVE,momac,POOL,0.822673,0,0.125,5,31,0.4442914803110807,0.9618404465300782,0.8087606712424259
LIVE~momac~POOL~L0.822673~1~bw0.125,LIVE,momac,POOL,0.822673,1,0.125,5,31,0.4196531634922043,0.9627681095292717,0.8003457111702796
LIVE~momac~POOL~L0.822673~2~bw0.125,LIVE,momac,POOL,0.822673,2,0.125,3,33,0.45699058068732984,0.9604851114487235,0.7915756693343599
LIVE~momac~POOL~L0.822673~3~bw0.125,LIVE,momac,POOL,0.822673,3,0.125,5,31,0.4647385494465603,0.9602008109737034,0.7936493783135058
LIVE~momac~POOL~L0.822673~4~bw0.125,LIVE,momac,POOL,0.822673,4,0.125,6,30,0.4366263729253237,0.9592147463207207,0.7902683443576799
LIVE~momac~POOL~L0.822673~5~bw0.125,LIVE,momac,POOL,0.822673,5,0.125,1,35,0.5437120959366739,0.9594242703372243,0.8173576480729267
LIVE~momac~POOL~L0.834123~0~bw0.125,LIVE,momac,POOL,0.834123,0,0.125,8,28,0.43496421913541145,0.9607819055503705,0.813465162184232
LIVE~momac~POOL~L0.834123~1~bw0.125,LIVE,momac,POOL,0.834123,1,0.125,6,30,0.46827488756981084,0.9606224299748367,0.8091797026561393
LIVE~momac~POOL~L0.834123~2~bw0.125,LIVE,momac,POOL,0.834123,2,0.125,4,32,0.44847940104339934,0.9609457564052897,0.8124781141271303
LIVE~momac~POOL~L0.834123~3~bw0.125,LIVE,momac,POOL,0.834123,3,0.125,4,32,0.49040632621110347,0.9602826322712466,0.8137880718364024
LIVE~momac~POOL~L0.834123~4~bw0.125,LIVE,momac,POOL,0.834123,4,0.125,5,31,0.4812276837416332,0.9605130165869201,0.8157117973899363
LIVE~momac~POOL~L0.834123~5~bw0.125,LIVE,momac,POOL,0.834123,5,0.125,4,32,0.46552488054147534,0.9600602539114429,0.8150094524913988
LIVE~momac~POOL~L0.843302~0~bw0.125,LIVE,momac,POOL,0.843302,0,0.125,3,33,0.4542650268470613,0.9600610287653334,0.8182152662054365
LIVE~momac~POOL~L0.843302~1~bw0.125,LIVE,momac,POOL,0.843302,1,0.125,7,29,0.4536747553501652,0.960970144033469,0.8187779853386546
LIVE~momac~POOL~L0.843302~2~bw0.125,LIVE,momac,POOL,0.843302,2,0.125,4,32,0.46759363163452794,0.9614050334780101,0.8242766403164286
LIVE~momac~POOL~L0.843302~3~bw0.125,LIVE,momac,POOL,0.843302,3,0.125,5,31,0.4856228329142021,0.9600355327400221,0.828856970611001
LIVE~momac~POOL~L0.843302~4~bw0.125,LIVE,momac,POOL,0.843302,4,0.125,5,31,0.4590003935420877,0.9615121507725917,0.8220174407724697
LIVE~momac~POOL~L0.843302~5~bw0.125,LIVE,momac,POOL,0.843302,5,0.125,5,31,0.4691550859427181,0.9632805539451785,0.8052257047819522
LIVE~momac~POOL~L0.848981~0~bw0.125,LIVE,momac,POOL,0.848981,0,0.125,9,27,0.43795320790004755,0.9624883283235286,0.8180532761791613
LIVE~momac~POOL~L0.848981~1~bw0.125,LIVE,momac,POOL,0.848981,1,0.125,2,34,0.4420982401757645,0.9610929551014524,0.8331385211721112
LIVE~momac~POOL~L0.848981~2~bw0.125,LIVE,momac,POOL,0.848981,2,0.125,3,33,0.514298061736429,0.9612895374832728,0.8333032408487806
LIVE~momac~POOL~L0.848981~3~bw0.125,LIVE,momac,POOL,0.848981,3,0.125,5,31,0.3955821322145776,0.9605370969652812,0.832590085882599
LIVE~momac~POOL~L0.848981~4~bw0.125,LIVE,momac,POOL,0.848981,4,0.125,6,30,0.4196798572646111,0.960558241709158,0.8242108054290281
LIVE~momac~POOL~L0.848981~5~bw0.125,LIVE,momac,POOL,0.848981,5,0.125,4,32,0.45083284953214964,0.9618142465445675,0.8334578954827665
