panel,family,q,w,depth,cadence,g_eff,gate_Sharpe,static_Sharpe,dSharpe,dOOS,dMaxDD
SMALL439,QROLL,0.12,252,1.0,D,0.62,0.4322416136664715,0.3370691989245,0.09517241474197152,0.20403787288235686,0.08436572611874227
SMALL439,QROLL,0.12,504,0.25,D,0.73,0.35681511696236623,0.3373700757825762,0.019445041179790012,0.028876480861370013,0.03931753913757596
SMALL439,QROLL,0.12,504,0.5,D,0.71,0.37295385916350704,0.33731469116624296,0.035639167997264076,0.055790184315954616,0.08098944729937341
SMALL439,QROLL,0.12,504,1.0,D,0.66,0.3879356005436244,0.33717757587001956,0.05075802467360485,0.09155400795516172,0.1005729454723332
SMALL439,QROLL,0.12,1008,0.25,D,0.73,0.3512041322041921,0.3373700757825762,0.013834056421615892,0.013174728498109911,0.045506454621215386
SMALL439,QROLL,0.12,1008,0.5,D,0.72,0.3616470860798794,0.33734234624207426,0.024304739837805123,0.022954407803165655,0.09896992811004535
SMALL439,QROLL,0.12,1008,1.0,D,0.68,0.367368612290822,0.3372321990559985,0.030136413234823523,0.02545194697872788,0.07285513834743584
SMALL439,QROLL,0.12,2016,0.25,D,0.74,0.3482618257233294,0.33739788090113854,0.010863944822190885,0.013742764103416683,0.045781569460799254
SMALL439,QROLL,0.12,2016,0.5,D,0.73,0.35624833143192675,0.3373700757825762,0.018878255649350528,0.024314199023811434,0.0945018653265629
SMALL439,QROLL,0.12,2016,1.0,D,0.71,0.3605541026658137,0.33731469116624296,0.02323941149957076,0.02969618570743382,0.0681571445679916
SMALL439,QEXP,0.17,0,0.25,D,0.74,0.3449192936526079,0.33739788090113854,0.007521412751469336,0.007291610601451892,0.036958459882007855
SMALL439,QEXP,0.17,0,0.5,D,0.73,0.349374817388338,0.3373700757825762,0.01200474160576176,0.0110181348142539,0.07558286769310407
SMALL439,QEXP,0.17,0,1.0,D,0.71,0.3465110601186502,0.33731469116624296,0.009196368952407219,0.003356380063384179,0.07942107678046872
SMALL439,QROLL,0.17,252,0.25,D,0.71,0.3535958898502102,0.33731469116624296,0.016281198683967213,0.039329303211349975,0.044613452036797785
SMALL439,QROLL,0.17,252,0.5,D,0.67,0.36506535443425253,0.3372048548473183,0.027860499586934206,0.07821868525955478,0.09378335194192
SMALL439,QROLL,0.17,252,1.0,D,0.59,0.3610662992158323,0.3369886735795775,0.024077625636254762,0.13215807010941083,0.08843754420606043
SMALL439,QROLL,0.17,504,0.25,D,0.72,0.34135243764941037,0.33734234624207426,0.004010091407336103,0.018862875128157597,0.03433902400889799
SMALL439,QROLL,0.17,504,0.5,D,0.69,0.33991614952802224,0.3372596132698166,0.0026565362582056107,0.03430796823301119,0.07076282397726297
SMALL439,QROLL,0.17,504,1.0,D,0.63,0.31468808564632667,0.3370961792291954,-0.022408093582868716,0.04254171920124983,0.10995997094919474
SMALL439,QROLL,0.17,1008,0.25,D,0.73,0.3612148937914717,0.3373700757825762,0.023844818008895485,0.018007760941325057,0.042988987671937484
SMALL439,QROLL,0.17,1008,0.5,D,0.71,0.38213656415519276,0.33731469116624296,0.044821872988949796,0.032822863667525015,0.08906161279480374
SMALL439,QROLL,0.17,1008,1.0,D,0.66,0.406969540395468,0.33717757587001956,0.06979196452544845,0.043385412088496944,0.12499370488992712
SMALL439,QROLL,0.17,2016,0.25,D,0.74,0.34234281594625937,0.33739788090113854,0.004944935045120835,0.00394978759535497,0.039696512356085734
SMALL439,QROLL,0.17,2016,0.5,D,0.72,0.3436100685306673,0.33734234624207426,0.006267722288593014,0.0032637577158536324,0.0769836208925816
SMALL439,QROLL,0.17,2016,1.0,D,0.7,0.3321751990772829,0.33728711220392515,-0.005111913126642276,-0.01767775376719405,0.11002566137129721
SMALL439,QEXP,0.07,0,0.25,W,0.75,0.33742576809434777,0.33742576809434777,0.0,0.0,0.0
SMALL439,QEXP,0.07,0,0.5,W,0.75,0.33742576809434777,0.33742576809434777,0.0,0.0,0.0
SMALL439,QEXP,0.07,0,1.0,W,0.75,0.33742576809434777,0.33742576809434777,0.0,0.0,0.0
SMALL439,QROLL,0.07,252,0.25,W,0.73,0.3611869007541155,0.3373700757825762,0.023816824971539308,0.050702624327809365,0.04624264704903147
SMALL439,QROLL,0.07,252,0.5,W,0.7,0.3819686161986037,0.33728711220392515,0.04468150399467857,0.10197641339508584,0.09160686239668547
SMALL439,QROLL,0.07,252,1.0,W,0.65,0.4055091839748487,0.3371503665381054,0.06835881743674332,0.18793530190931484,0.057185463433892525
SMALL439,QROLL,0.07,504,0.25,W,0.73,0.3852103881145294,0.3373700757825762,0.04784031233195318,0.06540718921156541,0.04507995876893922
SMALL439,QROLL,0.07,504,0.5,W,0.72,0.43226544320597077,0.33734234624207426,0.0949230969638965,0.13254545670969003,0.09792791589893413
SMALL439,QROLL,0.07,504,1.0,W,0.69,0.5136505264081052,0.3372596132698166,0.17639091313828853,0.2543502290252784,0.16406453012822286
SMALL439,QROLL,0.07,1008,0.25,W,0.74,0.3402922303834904,0.33739788090113854,0.0028943494823518434,0.015456400656190972,0.04403925019310895
SMALL439,QROLL,0.07,1008,0.5,W,0.73,0.34000431751546095,0.3373700757825762,0.0026342417328847345,0.02827428592639658,0.09075233778330205
SMALL439,QROLL,0.07,1008,1.0,W,0.71,0.3281006465121857,0.33731469116624296,-0.009214044654057285,0.04089318592676233,0.08384720053885675
SMALL439,QROLL,0.07,2016,0.25,W,0.74,0.3408722017216641,0.33739788090113854,0.003474320820525567,0.0026595378608094133,0.03509813625323088
SMALL439,QROLL,0.07,2016,0.5,W,0.74,0.3415782877335969,0.33739788090113854,0.00418040683245835,0.001814493236807324,0.07600232622442671
SMALL439,QROLL,0.07,2016,1.0,W,0.72,0.33326510603044746,0.33734234624207426,-0.004077240211626809,-0.013159797872981105,0.09106431189684794
SMALL439,QEXP,0.12,0,0.25,W,0.75,0.33768423562051875,0.33742576809434777,0.0002584675261709801,-0.0011681162891782337,0.021140057734537976
SMALL439,QEXP,0.12,0,0.5,W,0.74,0.3362760560282128,0.33739788090113854,-0.0011218248729257252,-0.004532587694299817,0.03809784417454132
SMALL439,QEXP,0.12,0,1.0,W,0.74,0.3280887310979333,0.33739788090113854,-0.009309149803205241,-0.018412202912149067,0.06390741752448048
SMALL439,QROLL,0.12,252,0.25,W,0.72,0.35943067160435543,0.33734234624207426,0.02208832536228117,0.047135584826469235,0.04042789094973365
SMALL439,QROLL,0.12,252,0.5,W,0.68,0.37784774777246427,0.3372321990559985,0.04061554871646578,0.09472357856873886,0.0795503479518398
SMALL439,QROLL,0.12,252,1.0,W,0.62,0.3923125805607214,0.3370691989245,0.05524338163622139,0.17010468889606323,0.08354532339258414
SMALL439,QROLL,0.12,504,0.25,W,0.73,0.35078420893956475,0.3373700757825762,0.013414133156988528,0.026668949664417463,0.03834659440007726
SMALL439,QROLL,0.12,504,0.5,W,0.7,0.3603473860475663,0.33728711220392515,0.02306027384364112,0.051099248214098,0.0744503525337612
SMALL439,QROLL,0.12,504,1.0,W,0.65,0.3617059947836664,0.3371503665381054,0.024555628245561012,0.08148070249341166,0.11542751760435144
SMALL439,QROLL,0.12,1008,0.25,W,0.73,0.3445145544389211,0.3373700757825762,0.007144478656344877,0.0043053520458625205,0.04069899712165581
SMALL439,QROLL,0.12,1008,0.5,W,0.72,0.3478799861329805,0.33734234624207426,0.010537639890906225,0.004422341814806108,0.08857769914068225
SMALL439,QROLL,0.12,1008,1.0,W,0.68,0.3396669283302322,0.3372321990559985,0.0024347292742337157,-0.012661741744984578,0.05166825062997482
SMALL439,QROLL,0.12,2016,0.25,W,0.74,0.3469718150908778,0.33739788090113854,0.009573934189739286,0.01179421330506597,0.04507205281230686
SMALL439,QROLL,0.12,2016,0.5,W,0.73,0.3536631640244274,0.3373700757825762,0.01629308824185116,0.02031146079843632,0.09297489627308586
SMALL439,QROLL,0.12,2016,1.0,W,0.71,0.3556649500618579,0.33731469116624296,0.018350258895614924,0.02193282526273188,0.06092944263005606
SMALL439,QEXP,0.17,0,0.25,W,0.74,0.34715228569223544,0.33739788090113854,0.009754404791096905,0.013917205879279249,0.0440392501931085
SMALL439,QEXP,0.17,0,0.5,W,0.73,0.3540100779937193,0.3373700757825762,0.01664000221114309,0.024833533525898677,0.09075233778330194
SMALL439,QEXP,0.17,0,1.0,W,0.71,0.35623571099364937,0.33731469116624296,0.018921019827406405,0.03199002194060441,0.08317015827142893
SMALL439,QROLL,0.17,252,0.25,W,0.71,0.3482831645794705,0.33731469116624296,0.010968473413227542,0.026576225784828544,0.032879795581781
SMALL439,QROLL,0.17,252,0.5,W,0.67,0.3538105199069857,0.3372048548473183,0.016605665059667374,0.05068861646617673,0.06823077854299142
SMALL439,QROLL,0.17,252,1.0,W,0.59,0.33794198005183784,0.3369886735795775,0.000953306472260329,0.07380269137298351,0.10528752326137003
SMALL439,QROLL,0.17,504,0.25,W,0.72,0.3561821497865663,0.33734234624207426,0.01883980354449205,0.024492945945372768,0.030660238680954466
SMALL439,QROLL,0.17,504,0.5,W,0.69,0.3712767878124617,0.3372596132698166,0.03401717454264508,0.04635102110746958,0.06290756639347739
SMALL439,QROLL,0.17,504,1.0,W,0.63,0.38141541155733116,0.3370961792291954,0.04431923232813578,0.06883855721470783,0.09438871201042864
SMALL439,QROLL,0.17,1008,0.25,W,0.73,0.3638139251399649,0.3373700757825762,0.026443849357388693,0.019777340384431907,0.037761756337608365
SMALL439,QROLL,0.17,1008,0.5,W,0.7,0.3875294981147204,0.33728711220392515,0.05024238591079527,0.03649932244662624,0.07336620020044282
SMALL439,QROLL,0.17,1008,1.0,W,0.66,0.4177803776609223,0.33717757587001956,0.08060280179090273,0.05045681468782093,0.1182167163143294
SMALL439,QROLL,0.17,2016,0.25,W,0.74,0.34628636706251764,0.33739788090113854,0.008888486161379106,0.010281664167932136,0.039804766172610195
SMALL439,QROLL,0.17,2016,0.5,W,0.72,0.3518570668605526,0.33734234624207426,0.01451472061847836,0.01671025046412672,0.07722334342803672
SMALL439,QROLL,0.17,2016,1.0,W,0.7,0.34968742316578527,0.33728711220392515,0.012400310961860117,0.011263431365660437,0.12599346320321647
