panel,book,cost,arm,regime,target,achieved,mu,gap
u56,TOP20,25.0,gross25,spy200,0.6493193413089771,0.6865006341298995,0.9188190809613391,7.480755206157319e-05
u56,TOP20,25.0,gross25,breadth20,0.697037122824249,0.7368797277531288,0.9863421091049179,1.3430610791287378e-05
u56,TOP20,25.0,gross50,spy200,0.6819213834187997,0.7209219195395538,0.9649525879479359,3.378037992396443e-05
u56,TOP20,25.0,gross50,breadth20,0.7137246717961991,0.7544958778680212,1.0099558187766409,1.0003659382418206e-05
u56,TOP20,25.0,gross75,spy200,0.7145037363612038,0.7553182682341586,1.0110582337858474,1.112241704748218e-05
u56,TOP20,25.0,gross75,breadth20,0.7304014414151039,0.7720995759006314,1.0335542751290363,3.4431366244147554e-05
u56,TOP20,25.0,ddctl04,spy200,0.6846264565822655,0.723777752555842,0.968780400674072,3.0200142523861828e-05
u56,TOP20,25.0,ddctl04,breadth20,0.7137246717961991,0.7544958778680212,1.0099558187766409,1.0003659382418206e-05
u56,TOP20,25.0,ddctl08,spy200,0.6927774396699314,0.7323828358491731,0.9803144461168627,1.924989152624068e-05
u56,TOP20,25.0,ddctl08,breadth20,0.7173567816990073,0.7583299588536224,1.015095434479634,1.5238239139736542e-05
u56,TOP20,25.0,ddctl12,spy200,0.7288955320953054,0.7705100089709788,1.0314233387327185,3.218431879159489e-05
u56,TOP20,25.0,ddctl12,breadth20,0.7363041582128087,0.7783301219605364,1.0419069122340836,4.3317798521291806e-05
u56,TOP20,25.0,ddctl16,spy200,0.7426370977782429,0.7850146367849464,1.0508683358990027,5.299106156886335e-05
u56,TOP20,25.0,ddctl16,breadth20,0.744664066692902,0.787154101251549,1.0537365974720365,5.611752672896042e-05
u56,EWall,0.0,gross00,spy200,0.6194174296487376,0.6199540835556893,0.8262130453709912,8.63362324392547e-05
u56,EWall,0.0,gross00,breadth20,0.6833089555076274,0.683843926137116,0.911435077600869,4.793124798152526e-05
u56,EWall,0.0,gross25,spy200,0.6521503422686213,0.6526873471863147,0.8698740050486566,6.762702269891285e-05
u56,EWall,0.0,gross25,breadth20,0.7000507835204719,0.7005837186715663,0.9337662488683836,3.660221458234858e-05
u56,EWall,0.0,gross50,spy200,0.6848610607971308,0.6853958702886165,0.9135053610262228,4.690273137197831e-05
u56,EWall,0.0,gross50,breadth20,0.7167836756716657,0.7173139246892547,0.9560855009920154,2.4765581442931506e-05
u56,EWall,0.0,gross75,spy200,0.7175530381480149,0.7180831480748477,0.9571117189900125,2.4209093300031626e-05
u56,EWall,0.0,gross75,breadth20,0.7335094064387301,0.7340363243847297,0.9783952008675066,1.242675345480837e-05
u56,EWall,0.0,ddctl04,spy200,0.6852831928583504,0.6858179575478102,0.9140684239933833,4.662222932116933e-05
u56,EWall,0.0,ddctl04,breadth20,0.7167836756716657,0.7173139246892547,0.9560855009920154,2.4765581442931506e-05
u56,EWall,0.0,ddctl08,spy200,0.7048816525489712,0.7054138788777014,0.9402099277524089,3.3237384311046725e-05
u56,EWall,0.0,ddctl08,breadth20,0.7297089912595015,0.7302367225393388,0.9733259980188151,1.527459649453e-05
u56,EWall,0.0,ddctl12,spy200,0.7255685097468206,0.726097089407216,0.9678031959855654,1.8347732021251062e-05
u56,EWall,0.0,ddctl12,breadth20,0.7380685010091411,0.7385943996044346,0.9844763720274622,8.97625707263483e-06
u56,EWall,0.0,ddctl16,spy200,0.7320788111528708,0.7326060391498102,0.9764869941699755,1.350181167514286e-05
u56,EWall,0.0,ddctl16,breadth20,0.7445788024151913,0.7451031630519351,0.9931601702118723,3.984690809422098e-06
u56,EWall,10.0,gross00,spy200,0.6194174296487376,0.6199540835556893,0.8262130453709912,8.63362324392547e-05
u56,EWall,10.0,gross00,breadth20,0.6833089555076274,0.683843926137116,0.911435077600869,4.793124798152526e-05
u56,EWall,10.0,gross25,spy200,0.6521503422686213,0.6526873471863147,0.8698740050486566,6.762702269891285e-05
u56,EWall,10.0,gross25,breadth20,0.7000507835204719,0.7005837186715663,0.9337662488683836,3.660221458234858e-05
u56,EWall,10.0,gross50,spy200,0.6848610607971308,0.6853958702886165,0.9135053610262228,4.690273137197831e-05
u56,EWall,10.0,gross50,breadth20,0.7167836756716657,0.7173139246892547,0.9560855009920154,2.4765581442931506e-05
u56,EWall,10.0,gross75,spy200,0.7175530381480149,0.7180831480748477,0.9571117189900125,2.4209093300031626e-05
u56,EWall,10.0,gross75,breadth20,0.7335094064387301,0.7340363243847297,0.9783952008675066,1.242675345480837e-05
u56,EWall,10.0,ddctl04,spy200,0.6852831928583504,0.6858179575478102,0.9140684239933833,4.662222932116933e-05
u56,EWall,10.0,ddctl04,breadth20,0.7167836756716657,0.7173139246892547,0.9560855009920154,2.4765581442931506e-05
u56,EWall,10.0,ddctl08,spy200,0.7048816525489712,0.7054138788777014,0.9402099277524089,3.3237384311046725e-05
u56,EWall,10.0,ddctl08,breadth20,0.7297089912595015,0.7302367225393388,0.9733259980188151,1.527459649453e-05
u56,EWall,10.0,ddctl12,spy200,0.7255685097468206,0.726097089407216,0.9678031959855654,1.8347732021251062e-05
u56,EWall,10.0,ddctl12,breadth20,0.7380685010091411,0.7385943996044346,0.9844763720274622,8.97625707263483e-06
u56,EWall,10.0,ddctl16,spy200,0.7320788111528708,0.7326060391498102,0.9764869941699755,1.350181167514286e-05
u56,EWall,10.0,ddctl16,breadth20,0.7445788024151913,0.7451031630519351,0.9931601702118723,3.984690809422098e-06
u56,EWall,25.0,gross00,spy200,0.6194174296487376,0.6199540835556893,0.8262130453709912,8.63362324392547e-05
u56,EWall,25.0,gross00,breadth20,0.6833089555076274,0.683843926137116,0.911435077600869,4.793124798152526e-05
u56,EWall,25.0,gross25,spy200,0.6521503422686213,0.6526873471863147,0.8698740050486566,6.762702269891285e-05
u56,EWall,25.0,gross25,breadth20,0.7000507835204719,0.7005837186715663,0.9337662488683836,3.660221458234858e-05
u56,EWall,25.0,gross50,spy200,0.6848610607971308,0.6853958702886165,0.9135053610262228,4.690273137197831e-05
u56,EWall,25.0,gross50,breadth20,0.7167836756716657,0.7173139246892547,0.9560855009920154,2.4765581442931506e-05
u56,EWall,25.0,gross75,spy200,0.7175530381480149,0.7180831480748477,0.9571117189900125,2.4209093300031626e-05
u56,EWall,25.0,gross75,breadth20,0.7335094064387301,0.7340363243847297,0.9783952008675066,1.242675345480837e-05
u56,EWall,25.0,ddctl04,spy200,0.6848610607971308,0.6853958702886165,0.9135053610262228,4.690273137197831e-05
u56,EWall,25.0,ddctl04,breadth20,0.7167836756716657,0.7173139246892547,0.9560855009920154,2.4765581442931506e-05
u56,EWall,25.0,ddctl08,spy200,0.7048816525489712,0.7054138788777014,0.9402099277524089,3.3237384311046725e-05
u56,EWall,25.0,ddctl08,breadth20,0.7297089912595015,0.7302367225393388,0.9733259980188151,1.527459649453e-05
u56,EWall,25.0,ddctl12,spy200,0.7255685097468206,0.726097089407216,0.9678031959855654,1.8347732021251062e-05
u56,EWall,25.0,ddctl12,breadth20,0.7380685010091411,0.7385943996044346,0.9844763720274622,8.97625707263483e-06
u56,EWall,25.0,ddctl16,spy200,0.7320788111528708,0.7326060391498102,0.9764869941699755,1.350181167514286e-05
u56,EWall,25.0,ddctl16,breadth20,0.7445788024151913,0.7451031630519351,0.9931601702118723,3.984690809422098e-06
broad,V1u,0.0,gross00,spy200,0.6193590266033024,0.6548097712498292,0.8728107869963345,5.453841312197394e-05
broad,V1u,0.0,gross00,breadth20,0.6908452506743981,0.7303363320803994,0.9735503335450802,1.2500172817619948e-05
broad,V1u,0.0,gross25,spy200,0.6520804993268607,0.6893818095700373,0.9189224171378297,3.6403398128603826e-05
broad,V1u,0.0,gross25,breadth20,0.7056846785770212,0.7460132936262197,0.994462296057834,2.666668532436134e-06
broad,V1u,0.0,gross50,spy200,0.6847881169915551,0.7239372203592526,0.9650145225056291,1.6405962429355547e-05
broad,V1u,0.0,gross50,breadth20,0.7205174539191247,0.7616828302829074,1.0153648836743914,7.535527184021618e-06
broad,V1u,0.0,gross75,spy200,0.7174825954465127,0.7584767984690146,1.0110881118859347,5.417910458382913e-06
broad,V1u,0.0,gross75,breadth20,0.7353439782692734,0.7773453701594268,1.0362586622916878,1.810302079918724e-05
broad,V1u,0.0,ddctl04,spy200,0.7026957780639154,0.7428557323539986,0.9902502889714038,4.677424134014174e-06
broad,V1u,0.0,ddctl04,breadth20,0.7233058491352323,0.7646284832001362,1.019294335443868,9.494818580035869e-06
broad,V1u,0.0,ddctl08,spy200,0.7261734682733446,0.7676578135700942,1.0233354308493356,1.1523387126843865e-05
broad,V1u,0.0,ddctl08,breadth20,0.7330177157005215,0.7748879636926311,1.0329804553451813,1.6420683673690206e-05
broad,V1u,0.0,ddctl12,spy200,0.743662139595756,0.7861323924639569,1.0479807501629925,2.419234884609711e-05
broad,V1u,0.0,ddctl12,breadth20,0.7467878414824066,0.7894342458897395,1.0523855399640958,2.65102159164865e-05
broad,V1u,0.0,ddctl16,spy200,0.7493208545333065,0.7921099963838857,1.055955103043773,2.8400438741194023e-05
broad,V1u,0.0,ddctl16,breadth20,0.749320178125594,0.7921092818615291,1.0559541498390523,2.8399932565981167e-05
broad,V1u,10.0,gross00,spy200,0.6193590266033024,0.6548097712498292,0.8728107869963345,5.453841312197394e-05
broad,V1u,10.0,gross00,breadth20,0.6908452506743981,0.7303363320803994,0.9735503335450802,1.2500172817619948e-05
broad,V1u,10.0,gross25,spy200,0.6520804993268607,0.6893818095700373,0.9189224171378297,3.6403398128603826e-05
broad,V1u,10.0,gross25,breadth20,0.7056846785770212,0.7460132936262197,0.994462296057834,2.666668532436134e-06
broad,V1u,10.0,gross50,spy200,0.6847881169915551,0.7239372203592526,0.9650145225056291,1.6405962429355547e-05
broad,V1u,10.0,gross50,breadth20,0.7205174539191247,0.7616828302829074,1.0153648836743914,7.535527184021618e-06
broad,V1u,10.0,gross75,spy200,0.7174825954465127,0.7584767984690146,1.0110881118859347,5.417910458382913e-06
broad,V1u,10.0,gross75,breadth20,0.7353439782692734,0.7773453701594268,1.0362586622916878,1.810302079918724e-05
broad,V1u,10.0,ddctl04,spy200,0.7026957780639154,0.7428557323539986,0.9902502889714038,4.677424134014174e-06
broad,V1u,10.0,ddctl04,breadth20,0.7233058491352323,0.7646284832001362,1.019294335443868,9.494818580035869e-06
broad,V1u,10.0,ddctl08,spy200,0.716967855115104,0.7579330239051951,1.0103627314612407,5.060280510393866e-06
broad,V1u,10.0,ddctl08,breadth20,0.7314971711251872,0.773281692673164,1.0308376792646599,1.5325915997288497e-05
broad,V1u,10.0,ddctl12,spy200,0.7400298747963218,0.7822954066951072,1.042862103688169,2.1519195361419108e-05
broad,V1u,10.0,ddctl12,breadth20,0.7448448357276467,0.78738174244898,1.0496474247367276,2.5067474394790956e-05
broad,V1u,10.0,ddctl16,spy200,0.7493208545333065,0.7921099963838857,1.055955103043773,2.8400438741194023e-05
broad,V1u,10.0,ddctl16,breadth20,0.749320178125594,0.7921092818615291,1.0559541498390523,2.8399932565981167e-05
broad,V1u,25.0,gross00,spy200,0.6193590266033024,0.6548097712498292,0.8728107869963345,5.453841312197394e-05
broad,V1u,25.0,gross00,breadth20,0.6908452506743981,0.7303363320803994,0.9735503335450802,1.2500172817619948e-05
broad,V1u,25.0,gross25,spy200,0.6520804993268607,0.6893818095700373,0.9189224171378297,3.6403398128603826e-05
broad,V1u,25.0,gross25,breadth20,0.7056846785770212,0.7460132936262197,0.994462296057834,2.666668532436134e-06
broad,V1u,25.0,gross50,spy200,0.6847881169915551,0.7239372203592526,0.9650145225056291,1.6405962429355547e-05
broad,V1u,25.0,gross50,breadth20,0.7205174539191247,0.7616828302829074,1.0153648836743914,7.535527184021618e-06
broad,V1u,25.0,gross75,spy200,0.7174825954465127,0.7584767984690146,1.0110881118859347,5.417910458382913e-06
broad,V1u,25.0,gross75,breadth20,0.7353439782692734,0.7773453701594268,1.0362586622916878,1.810302079918724e-05
broad,V1u,25.0,ddctl04,spy200,0.6945036573723063,0.7342012554153412,0.978705819607285,1.0110739661284285e-05
broad,V1u,25.0,ddctl04,breadth20,0.7225464283065377,0.7638262345343645,1.018224147293403,8.959910745898192e-06
broad,V1u,25.0,ddctl08,spy200,0.7145198575057152,0.7553469390447944,1.006912973520788,3.365577770364503e-06
broad,V1u,25.0,ddctl08,breadth20,0.7307377502964926,0.7724794550886723,1.029767491114195,1.478059095727513e-05
broad,V1u,25.0,ddctl12,spy200,0.7290490688708036,0.7706955607740782,1.027387773856783,1.3571436915382762e-05
broad,V1u,25.0,ddctl12,breadth20,0.7371584461438474,0.7792621226598314,1.0388156398532675,1.942149249334335e-05
broad,V1u,25.0,ddctl16,spy200,0.7387637590867748,0.7809579249498728,1.0410778728924401,2.059255275610461e-05
broad,V1u,25.0,ddctl16,breadth20,0.7444234438489289,0.78693660224042,1.0490535924657836,2.4755403291942812e-05
broad,TOP20,0.0,gross00,spy200,0.6171786974684202,0.6524448267908823,0.8725240830223199,1.3071521054452973e-07
broad,TOP20,0.0,gross00,breadth20,0.6885691506214519,0.7279399996147284,0.9736207977418943,2.4601713487171217e-05
broad,TOP20,0.0,gross25,spy200,0.6498223539126973,0.6870294423572801,0.9188337264833676,7.190234791631944e-05
broad,TOP20,0.0,gross25,breadth20,0.7033488277790546,0.7435435922589346,0.9945189182161642,5.208509612608658e-06
broad,TOP20,0.0,gross50,spy200,0.6824442875608859,0.721473465988264,0.9649603835282948,3.24212134972246e-05
broad,TOP20,0.0,gross50,breadth20,0.7181186751402763,0.7591360257382777,1.0154031395864944,1.490733215470108e-05
broad,TOP20,0.0,gross75,spy200,0.7150477169977133,0.7558940988469386,1.011060876047828,1.0664591230002962e-05
broad,TOP20,0.0,gross75,breadth20,0.7328804468156114,0.7747191598967901,1.0362759421244123,3.5740608102186044e-05
broad,TOP20,0.0,ddctl04,spy200,0.6831213417151598,0.7221882957389932,0.9659177223884567,3.1563113805699317e-05
broad,TOP20,0.0,ddctl04,breadth20,0.7181186751402763,0.7591360257382777,1.0154031395864944,1.490733215470108e-05
broad,TOP20,0.0,ddctl08,spy200,0.6899428458916509,0.7293903067568694,0.9755631709713924,2.2830418551444964e-05
broad,TOP20,0.0,ddctl08,breadth20,0.7201044727595358,0.7612323603836852,1.0182110113310714,1.766763150801154e-05
broad,TOP20,0.0,ddctl12,spy200,0.7214871933791879,0.7626920402169244,1.0201661461952238,1.9597416217931318e-05
broad,TOP20,0.0,ddctl12,breadth20,0.732225711496916,0.7740280106332461,1.035350161579753,3.480123358112763e-05
broad,TOP20,0.0,ddctl16,spy200,0.7375642080620202,0.7796633705620123,1.0428986718198183,4.250197396826749e-05
broad,TOP20,0.0,ddctl16,breadth20,0.7418387709125297,0.784175561363205,1.0489428044806481,4.8735897430707276e-05
broad,TOP20,10.0,gross00,spy200,0.6171786974684202,0.6524448267908823,0.8725240830223199,1.3071521054452973e-07
broad,TOP20,10.0,gross00,breadth20,0.6885691506214519,0.7279399996147284,0.9736207977418943,2.4601713487171217e-05
broad,TOP20,10.0,gross25,spy200,0.6498223539126973,0.6870294423572801,0.9188337264833676,7.190234791631944e-05
broad,TOP20,10.0,gross25,breadth20,0.7033488277790546,0.7435435922589346,0.9945189182161642,5.208509612608658e-06
broad,TOP20,10.0,gross50,spy200,0.6824442875608859,0.721473465988264,0.9649603835282948,3.24212134972246e-05
broad,TOP20,10.0,gross50,breadth20,0.7181186751402763,0.7591360257382777,1.0154031395864944,1.490733215470108e-05
broad,TOP20,10.0,gross75,spy200,0.7150477169977133,0.7558940988469386,1.011060876047828,1.0664591230002962e-05
broad,TOP20,10.0,gross75,breadth20,0.7328804468156114,0.7747191598967901,1.0362759421244123,3.5740608102186044e-05
broad,TOP20,10.0,ddctl04,spy200,0.6831213417151598,0.7221882957389932,0.9659177223884567,3.1563113805699317e-05
broad,TOP20,10.0,ddctl04,breadth20,0.7181186751402763,0.7591360257382777,1.0154031395864944,1.490733215470108e-05
broad,TOP20,10.0,ddctl08,spy200,0.6887603099047115,0.7281418203826374,0.9738910925317422,2.4355609531179212e-05
broad,TOP20,10.0,ddctl08,breadth20,0.7196823169096793,0.760786706909295,1.0176140927573338,1.7079723996449303e-05
broad,TOP20,10.0,ddctl12,spy200,0.7210867108121465,0.7622692683609451,1.0195998731403642,1.9037829183887744e-05
broad,TOP20,10.0,ddctl12,breadth20,0.732225711496916,0.7740280106332461,1.035350161579753,3.480123358112763e-05
broad,TOP20,10.0,ddctl16,spy200,0.7375642080620202,0.7796633705620123,1.0428986718198183,4.250197396826749e-05
broad,TOP20,10.0,ddctl16,breadth20,0.7418387709125297,0.784175561363205,1.0489428044806481,4.8735897430707276e-05
broad,TOP20,25.0,gross00,spy200,0.6171786974684202,0.6524448267908823,0.8725240830223199,1.3071521054452973e-07
broad,TOP20,25.0,gross00,breadth20,0.6885691506214519,0.7279399996147284,0.9736207977418943,2.4601713487171217e-05
broad,TOP20,25.0,gross25,spy200,0.6498223539126973,0.6870294423572801,0.9188337264833676,7.190234791631944e-05
broad,TOP20,25.0,gross25,breadth20,0.7033488277790546,0.7435435922589346,0.9945189182161642,5.208509612608658e-06
broad,TOP20,25.0,gross50,spy200,0.6824442875608859,0.721473465988264,0.9649603835282948,3.24212134972246e-05
broad,TOP20,25.0,gross50,breadth20,0.7181186751402763,0.7591360257382777,1.0154031395864944,1.490733215470108e-05
broad,TOP20,25.0,gross75,spy200,0.7150477169977133,0.7558940988469386,1.011060876047828,1.0664591230002962e-05
broad,TOP20,25.0,gross75,breadth20,0.7328804468156114,0.7747191598967901,1.0362759421244123,3.5740608102186044e-05
broad,TOP20,25.0,ddctl04,spy200,0.6831213417151598,0.7221882957389932,0.9659177223884567,3.1563113805699317e-05
broad,TOP20,25.0,ddctl04,breadth20,0.7181186751402763,0.7591360257382777,1.0154031395864944,1.490733215470108e-05
broad,TOP20,25.0,ddctl08,spy200,0.6887603099047115,0.7281418203826374,0.9738910925317422,2.4355609531179212e-05
broad,TOP20,25.0,ddctl08,breadth20,0.7193021637407919,0.760385393486937,1.017076564999632,1.6550819912142245e-05
