panel,book,cadence,rung,arm,draws,base4b,turn_ann,drag_ann
U56,TOP40,Q,50.0,EQDRAG,200,0.0,1.4650058592975792,0.05578245554372369
B136,EWELIG,D,10.0,EQDRAG,200,0.0,119.5222086483134,0.03862307338948587
B136,EWELIG,D,25.0,EQDRAG,200,0.0,119.5222086483134,0.09655768347371467
B136,EWELIG,D,50.0,EQDRAG,200,0.0,119.5222086483134,0.19311536694742934
B136,EWELIG,W,10.0,EQDRAG,200,0.0,25.93256260197898,0.03862307338948587
B136,EWELIG,W,25.0,EQDRAG,200,0.0,25.93256260197898,0.09655768347371467
B136,EWELIG,W,50.0,EQDRAG,200,0.0,25.93256260197898,0.19311536694742934
B136,EWELIG,M,10.0,EQDRAG,200,0.0,6.56537437611377,0.03862307338948587
B136,EWELIG,M,25.0,EQDRAG,200,0.0,6.56537437611377,0.09655768347371467
B136,EWELIG,M,50.0,EQDRAG,200,0.0,6.56537437611377,0.19311536694742934
B136,EWELIG,Q,10.0,EQDRAG,200,0.0,2.4721479315373274,0.03862307338948587
B136,EWELIG,Q,25.0,EQDRAG,200,0.0,2.4721479315373274,0.09655768347371467
B136,EWELIG,Q,50.0,EQDRAG,200,0.0,2.4721479315373274,0.19311536694742934
B136,BAND03,D,10.0,EQDRAG,200,0.0,64.23777406408504,0.020633857509296877
B136,BAND03,D,25.0,EQDRAG,200,0.0,64.23777406408504,0.051584643773242185
B136,BAND03,D,50.0,EQDRAG,200,0.0,64.23777406408504,0.10316928754648437
B136,BAND03,W,10.0,EQDRAG,200,0.0,13.657319616975972,0.020633857509296877
B136,BAND03,W,25.0,EQDRAG,200,0.0,13.657319616975972,0.051584643773242185
B136,BAND03,W,50.0,EQDRAG,200,0.0,13.657319616975972,0.10316928754648437
B136,BAND03,M,10.0,EQDRAG,200,0.0,3.3719932078357315,0.020633857509296877
B136,BAND03,M,25.0,EQDRAG,200,0.0,3.3719932078357315,0.051584643773242185
B136,BAND03,M,50.0,EQDRAG,200,0.0,3.3719932078357315,0.10316928754648437
B136,BAND03,Q,10.0,EQDRAG,200,0.0,1.2683431482907517,0.020633857509296877
B136,BAND03,Q,25.0,EQDRAG,200,0.0,1.2683431482907517,0.051584643773242185
B136,BAND03,Q,50.0,EQDRAG,200,0.0,1.2683431482907517,0.10316928754648437
B136,TOP20,D,10.0,EQDRAG,200,0.0,283.6150468275225,0.09062091570731906
B136,TOP20,D,25.0,EQDRAG,200,0.0,283.6150468275225,0.22655228926829762
B136,TOP20,D,50.0,EQDRAG,200,0.0,283.6150468275225,0.45310457853659525
B136,TOP20,W,10.0,EQDRAG,200,0.0,59.83667790596428,0.09062091570731906
B136,TOP20,W,25.0,EQDRAG,200,0.0,59.83667790596428,0.22655228926829762
B136,TOP20,W,50.0,EQDRAG,200,0.0,59.83667790596428,0.45310457853659525
B136,TOP20,M,10.0,EQDRAG,200,0.0,14.219424112547856,0.09062091570731906
B136,TOP20,M,25.0,EQDRAG,200,0.0,14.219424112547856,0.22655228926829762
B136,TOP20,M,50.0,EQDRAG,200,0.0,14.219424112547856,0.45310457853659525
B136,TOP20,Q,10.0,EQDRAG,200,0.0,4.812513983241523,0.09062091570731906
B136,TOP20,Q,25.0,EQDRAG,200,0.0,4.812513983241523,0.22655228926829762
B136,TOP20,Q,50.0,EQDRAG,200,0.0,4.812513983241523,0.45310457853659525
B136,TOP10,D,10.0,EQDRAG,200,0.0,326.9995980264587,0.10420968098505068
B136,TOP10,D,25.0,EQDRAG,200,0.0,326.9995980264587,0.2605242024626267
B136,TOP10,D,50.0,EQDRAG,200,0.0,326.9995980264587,0.5210484049252534
B136,TOP10,W,10.0,EQDRAG,200,0.0,68.45112289967396,0.10420968098505068
B136,TOP10,W,25.0,EQDRAG,200,0.0,68.45112289967396,0.2605242024626267
B136,TOP10,W,50.0,EQDRAG,200,0.0,68.45112289967396,0.5210484049252534
B136,TOP10,M,10.0,EQDRAG,200,0.0,16.026906607262895,0.10420968098505068
B136,TOP10,M,25.0,EQDRAG,200,0.0,16.026906607262895,0.2605242024626267
B136,TOP10,M,50.0,EQDRAG,200,0.0,16.026906607262895,0.5210484049252534
B136,TOP10,Q,10.0,EQDRAG,200,0.0,5.361096406807057,0.10420968098505068
B136,TOP10,Q,25.0,EQDRAG,200,0.0,5.361096406807057,0.2605242024626267
B136,TOP10,Q,50.0,EQDRAG,200,0.0,5.361096406807057,0.5210484049252534
B136,TOP40,D,10.0,EQDRAG,200,0.0,203.697555314294,0.06558567238332398
B136,TOP40,D,25.0,EQDRAG,200,0.0,203.697555314294,0.16396418095830992
B136,TOP40,D,50.0,EQDRAG,200,0.0,203.697555314294,0.32792836191661984
B136,TOP40,W,10.0,EQDRAG,200,0.0,43.94949550321948,0.06558567238332398
B136,TOP40,W,25.0,EQDRAG,200,0.0,43.94949550321948,0.16396418095830992
B136,TOP40,W,50.0,EQDRAG,200,0.0,43.94949550321948,0.32792836191661984
B136,TOP40,M,10.0,EQDRAG,200,0.0,10.870681855054546,0.06558567238332398
B136,TOP40,M,25.0,EQDRAG,200,0.0,10.870681855054546,0.16396418095830992
B136,TOP40,M,50.0,EQDRAG,200,0.0,10.870681855054546,0.32792836191661984
B136,TOP40,Q,10.0,EQDRAG,200,0.0,3.8249568607277933,0.06558567238332398
B136,TOP40,Q,25.0,EQDRAG,200,0.0,3.8249568607277933,0.16396418095830992
B136,TOP40,Q,50.0,EQDRAG,200,0.0,3.8249568607277933,0.32792836191661984
