panel,gross,kind,depth,device,tier,devices,turnover_yr,mean_names_in,mean_risk_gross,mean_gross,mean_sweep_w,max_name_w,max_row_sum,n_trades,median_trade,acting_reb,sched_reb,lev_events,cut,dgross_rel
B136,1.0,SINGLE,-1,HOLD,MILD,HOLD,5.789041754242564,92.70031474820144,0.9610246007537319,1.0,0.038975399246268,0.02498900031722117,1.0000000000000009,86213,0.0002578992438744994,977,977,223,0.006962251922960627,0.004924257812347177
B136,1.0,SINGLE,-1,DRIFT,MILD,DRIFT,5.569701252336558,92.29361510791367,0.952304445801062,1.0,0.0476955541989382,0.025017867600837327,1.0000000000000009,42252,0.00023202448955364323,977,977,284,0.0445873731988955,-0.00419423430216026
B136,1.0,SINGLE,-1,BANDW,MILD,BANDW,4.503588973739841,92.13848920863309,0.9643159247613029,1.0,0.03568407523869706,0.025151110387917053,1.0000000000000009,86685,0.00021771638826362932,977,977,71,0.22746560784957714,0.008365929683113116
B136,1.0,SINGLE,-1,ROTA,MILD,ROTA,4.9913053239947835,92.34262589928058,0.956711987189203,1.0,0.04328801281079686,0.029736232813498343,1.0000000000000009,44801,0.0004590068320538751,489,977,3,0.14380396457284994,0.0004146438210230752
B136,1.0,SINGLE,-1,PARTIAL,MILD,PARTIAL,5.009434055849339,114.80328237410072,0.9560023513889763,1.0,0.04399764861102371,0.026093776931171063,1.0000000000000009,106687,0.00018822508027161594,977,977,3,0.14069420723811532,-0.00032740818191279164
B136,1.0,SINGLE,-1,HOLD,MID,HOLD,5.526787846230437,93.43277877697842,0.9655572791909988,1.0,0.03444272080900113,0.027972379889747306,1.0000000000000007,86559,0.00025250456054726374,977,977,443,0.0519486315851746,0.009663989252000071
B136,1.0,SINGLE,-1,DRIFT,MID,DRIFT,5.374507538228745,92.29361510791367,0.9379122409504379,1.0,0.06208775904956208,0.027457895352159548,1.0000000000000009,33337,0.00028639274434610895,977,977,278,0.07807041487057853,-0.019243875868518945
B136,1.0,SINGLE,-1,BANDW,MID,BANDW,3.2864231693529,92.62095323741008,0.9666936385796204,1.0,0.03330636142037958,0.02525630000917979,1.0000000000000007,86536,0.00018417536653224983,977,977,85,0.4362551866324531,0.010852257600513893
B136,1.0,SINGLE,-1,ROTA,MID,ROTA,4.410685603416125,92.2039118705036,0.9562322569965079,1.0,0.04376774300349206,0.027456490078095957,1.0000000000000009,30391,0.0006394143043429428,326,977,3,0.24340201970693143,-8.700047347909301e-05
B136,1.0,SINGLE,-1,PARTIAL,MID,PARTIAL,4.203848019528908,122.76753597122303,0.9554414353155146,1.0,0.04455856468448531,0.026600299674902222,1.0000000000000009,113414,0.00015854435496247266,977,977,1,0.27888242168719524,-0.0009139469327172911
B136,1.0,SINGLE,-1,HOLD,STRONG,HOLD,5.022382967294888,95.08992805755396,0.9727806559710692,1.0,0.027219344028930722,0.027988173266414115,1.0000000000000009,88216,0.00023786016072773006,977,977,694,0.13847298334514324,0.017217330283975762
B136,1.0,SINGLE,-1,DRIFT,STRONG,DRIFT,5.1946990952476595,92.41434352517986,0.9230474648726655,1.0,0.07695253512733438,0.02800435157852957,1.0000000000000007,27629,0.0002754751721410105,977,977,237,0.10891430560125404,-0.03478767574188979
B136,1.0,SINGLE,-1,BANDW,STRONG,BANDW,2.5183705121737257,93.23381294964028,0.9714037361532715,1.0,0.028596263846728656,0.025135522640187917,1.0000000000000009,86739,0.000169833574130019,977,977,82,0.568005019069028,0.015777512692540352
B136,1.0,SINGLE,-1,ROTA,STRONG,ROTA,4.0673093992331015,92.22841726618705,0.9565368141451474,1.0,0.043463185854852475,0.032032347564432816,1.000000000000001,23222,0.0008256095508145508,245,977,1,0.3023039152227578,0.0002314688626001704
B136,1.0,SINGLE,-1,PARTIAL,STRONG,PARTIAL,3.5783924930031095,126.02855215827338,0.9547666948122523,1.0,0.04523330518774769,0.02569461178117607,1.0000000000000007,116299,0.000148560389865127,977,977,0,0.38617149886967317,-0.001619509619588122
