panel,dial,dial_set,rung,form,control,pick,oracle,JAC_IS,JAC_FULL,d_oos,d_is,d_full,d_cagr_oos,d_dd_oos,abstain
small439,bufn,TEST,10.0,MEDIAN,10,40,40,0.27292306297758495,0.2758523094760608,0.030288831027874774,0.18546337504685972,0.082765039031238,0.004959937668753689,0.003589051234016649,False
small439,bufn,TEST,25.0,DEFAULT,0,40,40,0.27292306297758495,0.2758523094760608,0.16836076470801692,0.27119687860198516,0.20285691154804808,0.031131078259409417,0.01472045570052638,False
small439,bufn,TEST,25.0,MEDIAN,10,40,40,0.27292306297758495,0.2758523094760608,0.06919840726647891,0.22953264509189708,0.12326251919427039,0.012550830237907151,0.009966387718428393,False
small439,spow,TEST,10.0,DEFAULT,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
small439,spow,TEST,10.0,MEDIAN,1.0,0.0,2.0,0.0,0.0,-0.014264087179280516,0.004184993745379062,-0.008098246800789022,-0.002737332261417924,-0.012016560713968283,False
small439,spow,TEST,25.0,DEFAULT,0.0,0.5,2.0,0.0,0.0,0.010137944923120479,0.0023749243629370698,0.007534286338822083,0.0018935889969631248,0.004449305268553028,False
small439,spow,TEST,25.0,MEDIAN,1.0,0.5,2.0,0.0,0.0,-0.008343536539924035,0.00045881486398846594,-0.005383825847309787,-0.001565536710616211,-0.0008913342379671674,False
small439,cash,TEST,10.0,DEFAULT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
small439,cash,TEST,10.0,MEDIAN,0.1,0.0,0.0,0.0,0.0,0.0006577756381426769,0.0005489419710426602,0.0006187279951705427,0.005226956155629958,-0.028809405325723958,False
small439,cash,TEST,25.0,DEFAULT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
small439,cash,TEST,25.0,MEDIAN,0.1,0.0,0.0,0.0,0.0,0.0007546963371889981,0.0006517334754565507,0.0007174752281119967,0.0016526026705148134,-0.03076652418765702,False
small439,lag,TEST,10.0,DEFAULT,1,4,4,0.0,0.0,0.1740599352196932,0.12400548055583255,0.1567554344645256,0.03602545498988752,0.017853769126406127,False
small439,lag,TEST,10.0,MEDIAN,3,4,4,0.0,0.0,0.05826002525882623,0.10559989357261695,0.07396226922275673,0.012710640578218246,0.005212149032146618,False
small439,lag,TEST,25.0,DEFAULT,1,4,4,0.0,0.0,0.17725238970340307,0.11937914015247125,0.1573339515087412,0.03473958707604785,0.04728011617167571,False
small439,lag,TEST,25.0,MEDIAN,3,4,4,0.0,0.0,0.061187403503900006,0.1021281594624796,0.07475260118641824,0.012453708223461701,0.03244726924708674,False
