book,tiling,L,L_months,is_full,null,n_blocks,inside_share
K5,DISJOINT,3024,144.0,False,PERM,1,1.0
K5,DISJOINT,3780,180.0,False,ANALYTIC,1,1.0
K5,DISJOINT,3780,180.0,False,BOOTSTRAP,1,0.0
K5,DISJOINT,3780,180.0,False,PERM,1,1.0
K5,DISJOINT,4443,211.6,True,ANALYTIC,1,0.0
K5,DISJOINT,4443,211.6,True,BOOTSTRAP,1,0.0
K5,DISJOINT,4443,211.6,True,PERM,1,1.0
K5,OVERLAP21,126,6.0,False,ANALYTIC,24,1.0
K5,OVERLAP21,126,6.0,False,BOOTSTRAP,24,0.9166666666666666
K5,OVERLAP21,126,6.0,False,PERM,24,1.0
K5,OVERLAP21,189,9.0,False,ANALYTIC,24,1.0
K5,OVERLAP21,189,9.0,False,BOOTSTRAP,24,1.0
K5,OVERLAP21,189,9.0,False,PERM,24,1.0
K5,OVERLAP21,252,12.0,False,ANALYTIC,24,1.0
K5,OVERLAP21,252,12.0,False,BOOTSTRAP,24,1.0
K5,OVERLAP21,252,12.0,False,PERM,24,1.0
K5,OVERLAP21,315,15.0,False,ANALYTIC,24,1.0
K5,OVERLAP21,315,15.0,False,BOOTSTRAP,24,1.0
K5,OVERLAP21,315,15.0,False,PERM,24,1.0
K5,OVERLAP21,378,18.0,False,ANALYTIC,24,1.0
K5,OVERLAP21,378,18.0,False,BOOTSTRAP,24,1.0
K5,OVERLAP21,378,18.0,False,PERM,24,1.0
K5,OVERLAP21,504,24.0,False,ANALYTIC,24,1.0
K5,OVERLAP21,504,24.0,False,BOOTSTRAP,24,0.9166666666666666
K5,OVERLAP21,504,24.0,False,PERM,24,1.0
K5,OVERLAP21,630,30.0,False,ANALYTIC,24,1.0
K5,OVERLAP21,630,30.0,False,BOOTSTRAP,24,0.9583333333333334
K5,OVERLAP21,630,30.0,False,PERM,24,1.0
K5,OVERLAP21,756,36.0,False,ANALYTIC,24,1.0
K5,OVERLAP21,756,36.0,False,BOOTSTRAP,24,0.9583333333333334
K5,OVERLAP21,756,36.0,False,PERM,24,1.0
K5,OVERLAP21,1008,48.0,False,ANALYTIC,24,1.0
K5,OVERLAP21,1008,48.0,False,BOOTSTRAP,24,0.9583333333333334
K5,OVERLAP21,1008,48.0,False,PERM,24,1.0
K5,OVERLAP21,1260,60.0,False,ANALYTIC,24,1.0
K5,OVERLAP21,1260,60.0,False,BOOTSTRAP,24,0.9583333333333334
K5,OVERLAP21,1260,60.0,False,PERM,24,1.0
K5,OVERLAP21,1512,72.0,False,ANALYTIC,24,0.9583333333333334
K5,OVERLAP21,1512,72.0,False,BOOTSTRAP,24,0.7916666666666666
K5,OVERLAP21,1512,72.0,False,PERM,24,1.0
K5,OVERLAP21,2016,96.0,False,ANALYTIC,24,1.0
K5,OVERLAP21,2016,96.0,False,BOOTSTRAP,24,0.5416666666666666
K5,OVERLAP21,2016,96.0,False,PERM,24,1.0
K5,OVERLAP21,2520,120.0,False,ANALYTIC,24,0.7083333333333334
K5,OVERLAP21,2520,120.0,False,BOOTSTRAP,24,0.5416666666666666
K5,OVERLAP21,2520,120.0,False,PERM,24,1.0
K5,OVERLAP21,3024,144.0,False,ANALYTIC,24,0.4166666666666667
K5,OVERLAP21,3024,144.0,False,BOOTSTRAP,24,0.25
K5,OVERLAP21,3024,144.0,False,PERM,24,1.0
K5,OVERLAP21,3780,180.0,False,ANALYTIC,24,0.5416666666666666
K5,OVERLAP21,3780,180.0,False,BOOTSTRAP,24,0.0
K5,OVERLAP21,3780,180.0,False,PERM,24,1.0
K5,OVERLAP21,4443,211.6,True,ANALYTIC,1,0.0
K5,OVERLAP21,4443,211.6,True,BOOTSTRAP,1,0.0
K5,OVERLAP21,4443,211.6,True,PERM,1,1.0
K6,DISJOINT,126,6.0,False,ANALYTIC,24,1.0
K6,DISJOINT,126,6.0,False,BOOTSTRAP,24,0.9166666666666666
K6,DISJOINT,126,6.0,False,PERM,24,1.0
K6,DISJOINT,189,9.0,False,ANALYTIC,23,0.9565217391304348
K6,DISJOINT,189,9.0,False,BOOTSTRAP,23,0.8695652173913043
K6,DISJOINT,189,9.0,False,PERM,23,1.0
K6,DISJOINT,252,12.0,False,ANALYTIC,17,0.9411764705882353
K6,DISJOINT,252,12.0,False,BOOTSTRAP,17,0.8823529411764706
K6,DISJOINT,252,12.0,False,PERM,17,1.0
K6,DISJOINT,315,15.0,False,ANALYTIC,14,1.0
K6,DISJOINT,315,15.0,False,BOOTSTRAP,14,0.9285714285714286
K6,DISJOINT,315,15.0,False,PERM,14,1.0
K6,DISJOINT,378,18.0,False,ANALYTIC,11,0.9090909090909091
K6,DISJOINT,378,18.0,False,BOOTSTRAP,11,0.8181818181818182
K6,DISJOINT,378,18.0,False,PERM,11,1.0
K6,DISJOINT,504,24.0,False,ANALYTIC,8,0.875
K6,DISJOINT,504,24.0,False,BOOTSTRAP,8,0.75
K6,DISJOINT,504,24.0,False,PERM,8,1.0
K6,DISJOINT,630,30.0,False,ANALYTIC,7,0.8571428571428571
K6,DISJOINT,630,30.0,False,BOOTSTRAP,7,0.5714285714285714
K6,DISJOINT,630,30.0,False,PERM,7,1.0
K6,DISJOINT,756,36.0,False,ANALYTIC,5,0.8
K6,DISJOINT,756,36.0,False,BOOTSTRAP,5,0.6
K6,DISJOINT,756,36.0,False,PERM,5,1.0
K6,DISJOINT,1008,48.0,False,ANALYTIC,4,0.75
K6,DISJOINT,1008,48.0,False,BOOTSTRAP,4,0.5
K6,DISJOINT,1008,48.0,False,PERM,4,0.75
K6,DISJOINT,1260,60.0,False,ANALYTIC,3,0.3333333333333333
K6,DISJOINT,1260,60.0,False,BOOTSTRAP,3,0.3333333333333333
K6,DISJOINT,1260,60.0,False,PERM,3,1.0
K6,DISJOINT,1512,72.0,False,ANALYTIC,2,0.5
K6,DISJOINT,1512,72.0,False,BOOTSTRAP,2,0.5
K6,DISJOINT,1512,72.0,False,PERM,2,1.0
K6,DISJOINT,2016,96.0,False,ANALYTIC,2,0.5
K6,DISJOINT,2016,96.0,False,BOOTSTRAP,2,0.5
K6,DISJOINT,2016,96.0,False,PERM,2,1.0
K6,DISJOINT,2520,120.0,False,ANALYTIC,1,1.0
K6,DISJOINT,2520,120.0,False,BOOTSTRAP,1,1.0
K6,DISJOINT,2520,120.0,False,PERM,1,1.0
K6,DISJOINT,3024,144.0,False,ANALYTIC,1,0.0
K6,DISJOINT,3024,144.0,False,BOOTSTRAP,1,0.0
K6,DISJOINT,3024,144.0,False,PERM,1,1.0
K6,DISJOINT,3780,180.0,False,ANALYTIC,1,0.0
K6,DISJOINT,3780,180.0,False,BOOTSTRAP,1,0.0
K6,DISJOINT,3780,180.0,False,PERM,1,1.0
K6,DISJOINT,4443,211.6,True,ANALYTIC,1,0.0
K6,DISJOINT,4443,211.6,True,BOOTSTRAP,1,0.0
K6,DISJOINT,4443,211.6,True,PERM,1,0.0
K6,OVERLAP21,126,6.0,False,ANALYTIC,24,1.0
K6,OVERLAP21,126,6.0,False,BOOTSTRAP,24,0.875
K6,OVERLAP21,126,6.0,False,PERM,24,1.0
K6,OVERLAP21,189,9.0,False,ANALYTIC,24,0.9583333333333334
K6,OVERLAP21,189,9.0,False,BOOTSTRAP,24,0.9166666666666666
K6,OVERLAP21,189,9.0,False,PERM,24,1.0
K6,OVERLAP21,252,12.0,False,ANALYTIC,24,0.9166666666666666
K6,OVERLAP21,252,12.0,False,BOOTSTRAP,24,0.8333333333333334
K6,OVERLAP21,252,12.0,False,PERM,24,1.0
K6,OVERLAP21,315,15.0,False,ANALYTIC,24,0.9583333333333334
K6,OVERLAP21,315,15.0,False,BOOTSTRAP,24,0.875
K6,OVERLAP21,315,15.0,False,PERM,24,1.0
K6,OVERLAP21,378,18.0,False,ANALYTIC,24,0.875
K6,OVERLAP21,378,18.0,False,BOOTSTRAP,24,0.8333333333333334
K6,OVERLAP21,378,18.0,False,PERM,24,1.0
K6,OVERLAP21,504,24.0,False,ANALYTIC,24,0.875
K6,OVERLAP21,504,24.0,False,BOOTSTRAP,24,0.7916666666666666
K6,OVERLAP21,504,24.0,False,PERM,24,1.0
K6,OVERLAP21,630,30.0,False,ANALYTIC,24,0.8333333333333334
K6,OVERLAP21,630,30.0,False,BOOTSTRAP,24,0.8333333333333334
K6,OVERLAP21,630,30.0,False,PERM,24,0.9583333333333334
K6,OVERLAP21,756,36.0,False,ANALYTIC,24,0.6666666666666666
K6,OVERLAP21,756,36.0,False,BOOTSTRAP,24,0.625
K6,OVERLAP21,756,36.0,False,PERM,24,1.0
K6,OVERLAP21,1008,48.0,False,ANALYTIC,24,0.6666666666666666
K6,OVERLAP21,1008,48.0,False,BOOTSTRAP,24,0.4166666666666667
K6,OVERLAP21,1008,48.0,False,PERM,24,0.9583333333333334
K6,OVERLAP21,1260,60.0,False,ANALYTIC,24,0.5
K6,OVERLAP21,1260,60.0,False,BOOTSTRAP,24,0.2916666666666667
K6,OVERLAP21,1260,60.0,False,PERM,24,0.9166666666666666
K6,OVERLAP21,1512,72.0,False,ANALYTIC,24,0.2916666666666667
K6,OVERLAP21,1512,72.0,False,BOOTSTRAP,24,0.20833333333333334
K6,OVERLAP21,1512,72.0,False,PERM,24,1.0
K6,OVERLAP21,2016,96.0,False,ANALYTIC,24,0.16666666666666666
K6,OVERLAP21,2016,96.0,False,BOOTSTRAP,24,0.16666666666666666
K6,OVERLAP21,2016,96.0,False,PERM,24,0.9583333333333334
K6,OVERLAP21,2520,120.0,False,ANALYTIC,24,0.041666666666666664
K6,OVERLAP21,2520,120.0,False,BOOTSTRAP,24,0.041666666666666664
K6,OVERLAP21,2520,120.0,False,PERM,24,1.0
K6,OVERLAP21,3024,144.0,False,ANALYTIC,24,0.0
K6,OVERLAP21,3024,144.0,False,BOOTSTRAP,24,0.0
K6,OVERLAP21,3024,144.0,False,PERM,24,0.8333333333333334
K6,OVERLAP21,3780,180.0,False,ANALYTIC,24,0.0
K6,OVERLAP21,3780,180.0,False,BOOTSTRAP,24,0.0
K6,OVERLAP21,3780,180.0,False,PERM,24,0.5833333333333334
K6,OVERLAP21,4443,211.6,True,ANALYTIC,1,0.0
K6,OVERLAP21,4443,211.6,True,BOOTSTRAP,1,0.0
K6,OVERLAP21,4443,211.6,True,PERM,1,0.0
K7,DISJOINT,126,6.0,False,ANALYTIC,24,0.9166666666666666
K7,DISJOINT,126,6.0,False,BOOTSTRAP,24,0.7916666666666666
K7,DISJOINT,126,6.0,False,PERM,24,1.0
K7,DISJOINT,189,9.0,False,ANALYTIC,23,1.0
K7,DISJOINT,189,9.0,False,BOOTSTRAP,23,0.9130434782608695
K7,DISJOINT,189,9.0,False,PERM,23,1.0
K7,DISJOINT,252,12.0,False,ANALYTIC,17,0.9411764705882353
K7,DISJOINT,252,12.0,False,BOOTSTRAP,17,0.8823529411764706
K7,DISJOINT,252,12.0,False,PERM,17,1.0
K7,DISJOINT,315,15.0,False,ANALYTIC,14,0.9285714285714286
K7,DISJOINT,315,15.0,False,BOOTSTRAP,14,0.9285714285714286
K7,DISJOINT,315,15.0,False,PERM,14,1.0
K7,DISJOINT,378,18.0,False,ANALYTIC,11,1.0
K7,DISJOINT,378,18.0,False,BOOTSTRAP,11,1.0
K7,DISJOINT,378,18.0,False,PERM,11,1.0
K7,DISJOINT,504,24.0,False,ANALYTIC,8,1.0
K7,DISJOINT,504,24.0,False,BOOTSTRAP,8,1.0
K7,DISJOINT,504,24.0,False,PERM,8,1.0
K7,DISJOINT,630,30.0,False,ANALYTIC,7,1.0
K7,DISJOINT,630,30.0,False,BOOTSTRAP,7,0.8571428571428571
K7,DISJOINT,630,30.0,False,PERM,7,1.0
K7,DISJOINT,756,36.0,False,ANALYTIC,5,1.0
K7,DISJOINT,756,36.0,False,BOOTSTRAP,5,1.0
K7,DISJOINT,756,36.0,False,PERM,5,1.0
K7,DISJOINT,1008,48.0,False,ANALYTIC,4,1.0
K7,DISJOINT,1008,48.0,False,BOOTSTRAP,4,1.0
K7,DISJOINT,1008,48.0,False,PERM,4,1.0
K7,DISJOINT,1260,60.0,False,ANALYTIC,3,1.0
K7,DISJOINT,1260,60.0,False,BOOTSTRAP,3,1.0
K7,DISJOINT,1260,60.0,False,PERM,3,1.0
K7,DISJOINT,1512,72.0,False,ANALYTIC,2,1.0
K7,DISJOINT,1512,72.0,False,BOOTSTRAP,2,0.0
K7,DISJOINT,1512,72.0,False,PERM,2,1.0
K7,DISJOINT,2016,96.0,False,ANALYTIC,2,1.0
K7,DISJOINT,2016,96.0,False,BOOTSTRAP,2,0.5
K7,DISJOINT,2016,96.0,False,PERM,2,1.0
K7,DISJOINT,2520,120.0,False,ANALYTIC,1,1.0
K7,DISJOINT,2520,120.0,False,BOOTSTRAP,1,0.0
K7,DISJOINT,2520,120.0,False,PERM,1,1.0
K7,DISJOINT,3024,144.0,False,ANALYTIC,1,1.0
K7,DISJOINT,3024,144.0,False,BOOTSTRAP,1,0.0
K7,DISJOINT,3024,144.0,False,PERM,1,1.0
K7,DISJOINT,3780,180.0,False,ANALYTIC,1,1.0
K7,DISJOINT,3780,180.0,False,BOOTSTRAP,1,0.0
K7,DISJOINT,3780,180.0,False,PERM,1,1.0
K7,DISJOINT,4443,211.6,True,ANALYTIC,1,0.0
K7,DISJOINT,4443,211.6,True,BOOTSTRAP,1,0.0
K7,DISJOINT,4443,211.6,True,PERM,1,1.0
K7,OVERLAP21,126,6.0,False,ANALYTIC,24,0.9583333333333334
K7,OVERLAP21,126,6.0,False,BOOTSTRAP,24,0.875
K7,OVERLAP21,126,6.0,False,PERM,24,1.0
K7,OVERLAP21,189,9.0,False,ANALYTIC,24,0.9583333333333334
K7,OVERLAP21,189,9.0,False,BOOTSTRAP,24,0.7916666666666666
K7,OVERLAP21,189,9.0,False,PERM,24,1.0
K7,OVERLAP21,252,12.0,False,ANALYTIC,24,0.9583333333333334
K7,OVERLAP21,252,12.0,False,BOOTSTRAP,24,0.9166666666666666
K7,OVERLAP21,252,12.0,False,PERM,24,1.0
K7,OVERLAP21,315,15.0,False,ANALYTIC,24,1.0
K7,OVERLAP21,315,15.0,False,BOOTSTRAP,24,1.0
K7,OVERLAP21,315,15.0,False,PERM,24,1.0
K7,OVERLAP21,378,18.0,False,ANALYTIC,24,0.9166666666666666
K7,OVERLAP21,378,18.0,False,BOOTSTRAP,24,0.8333333333333334
K7,OVERLAP21,378,18.0,False,PERM,24,1.0
K7,OVERLAP21,504,24.0,False,ANALYTIC,24,0.9583333333333334
K7,OVERLAP21,504,24.0,False,BOOTSTRAP,24,0.8333333333333334
K7,OVERLAP21,504,24.0,False,PERM,24,1.0
K7,OVERLAP21,630,30.0,False,ANALYTIC,24,0.9583333333333334
K7,OVERLAP21,630,30.0,False,BOOTSTRAP,24,0.9583333333333334
K7,OVERLAP21,630,30.0,False,PERM,24,1.0
K7,OVERLAP21,756,36.0,False,ANALYTIC,24,0.9166666666666666
K7,OVERLAP21,756,36.0,False,BOOTSTRAP,24,0.7083333333333334
K7,OVERLAP21,756,36.0,False,PERM,24,1.0
K7,OVERLAP21,1008,48.0,False,ANALYTIC,24,0.9166666666666666
K7,OVERLAP21,1008,48.0,False,BOOTSTRAP,24,0.9166666666666666
K7,OVERLAP21,1008,48.0,False,PERM,24,1.0
K7,OVERLAP21,1260,60.0,False,ANALYTIC,24,0.6666666666666666
K7,OVERLAP21,1260,60.0,False,BOOTSTRAP,24,0.5833333333333334
K7,OVERLAP21,1260,60.0,False,PERM,24,1.0
K7,OVERLAP21,1512,72.0,False,ANALYTIC,24,0.7083333333333334
K7,OVERLAP21,1512,72.0,False,BOOTSTRAP,24,0.4166666666666667
K7,OVERLAP21,1512,72.0,False,PERM,24,1.0
K7,OVERLAP21,2016,96.0,False,ANALYTIC,24,0.7083333333333334
K7,OVERLAP21,2016,96.0,False,BOOTSTRAP,24,0.25
K7,OVERLAP21,2016,96.0,False,PERM,24,1.0
K7,OVERLAP21,2520,120.0,False,ANALYTIC,24,0.9166666666666666
K7,OVERLAP21,2520,120.0,False,BOOTSTRAP,24,0.08333333333333333
K7,OVERLAP21,2520,120.0,False,PERM,24,1.0
K7,OVERLAP21,3024,144.0,False,ANALYTIC,24,0.75
K7,OVERLAP21,3024,144.0,False,BOOTSTRAP,24,0.08333333333333333
K7,OVERLAP21,3024,144.0,False,PERM,24,1.0
K7,OVERLAP21,3780,180.0,False,ANALYTIC,24,0.125
K7,OVERLAP21,3780,180.0,False,BOOTSTRAP,24,0.0
K7,OVERLAP21,3780,180.0,False,PERM,24,1.0
K7,OVERLAP21,4443,211.6,True,ANALYTIC,1,0.0
K7,OVERLAP21,4443,211.6,True,BOOTSTRAP,1,0.0
K7,OVERLAP21,4443,211.6,True,PERM,1,1.0
K8,DISJOINT,126,6.0,False,ANALYTIC,23,1.0
K8,DISJOINT,126,6.0,False,BOOTSTRAP,23,0.9565217391304348
K8,DISJOINT,126,6.0,False,PERM,23,1.0
K8,DISJOINT,189,9.0,False,ANALYTIC,23,1.0
K8,DISJOINT,189,9.0,False,BOOTSTRAP,23,1.0
K8,DISJOINT,189,9.0,False,PERM,23,1.0
K8,DISJOINT,252,12.0,False,ANALYTIC,17,1.0
K8,DISJOINT,252,12.0,False,BOOTSTRAP,17,1.0
K8,DISJOINT,252,12.0,False,PERM,17,1.0
K8,DISJOINT,315,15.0,False,ANALYTIC,14,1.0
K8,DISJOINT,315,15.0,False,BOOTSTRAP,14,1.0
K8,DISJOINT,315,15.0,False,PERM,14,1.0
K8,DISJOINT,378,18.0,False,ANALYTIC,11,1.0
K8,DISJOINT,378,18.0,False,BOOTSTRAP,11,1.0
K8,DISJOINT,378,18.0,False,PERM,11,1.0
K8,DISJOINT,504,24.0,False,ANALYTIC,8,1.0
K8,DISJOINT,504,24.0,False,BOOTSTRAP,8,1.0
K8,DISJOINT,504,24.0,False,PERM,8,1.0
K8,DISJOINT,630,30.0,False,ANALYTIC,7,1.0
K8,DISJOINT,630,30.0,False,BOOTSTRAP,7,1.0
K8,DISJOINT,630,30.0,False,PERM,7,1.0
K8,DISJOINT,756,36.0,False,ANALYTIC,5,1.0
K8,DISJOINT,756,36.0,False,BOOTSTRAP,5,1.0
K8,DISJOINT,756,36.0,False,PERM,5,1.0
K8,DISJOINT,1008,48.0,False,ANALYTIC,4,1.0
K8,DISJOINT,1008,48.0,False,BOOTSTRAP,4,1.0
K8,DISJOINT,1008,48.0,False,PERM,4,1.0
K8,DISJOINT,1260,60.0,False,ANALYTIC,3,1.0
K8,DISJOINT,1260,60.0,False,BOOTSTRAP,3,1.0
K8,DISJOINT,1260,60.0,False,PERM,3,1.0
K8,DISJOINT,1512,72.0,False,ANALYTIC,2,1.0
K8,DISJOINT,1512,72.0,False,BOOTSTRAP,2,1.0
K8,DISJOINT,1512,72.0,False,PERM,2,1.0
K8,DISJOINT,2016,96.0,False,ANALYTIC,2,1.0
K8,DISJOINT,2016,96.0,False,BOOTSTRAP,2,0.5
K8,DISJOINT,2016,96.0,False,PERM,2,1.0
K8,DISJOINT,2520,120.0,False,ANALYTIC,1,1.0
K8,DISJOINT,2520,120.0,False,BOOTSTRAP,1,1.0
K8,DISJOINT,2520,120.0,False,PERM,1,1.0
K8,DISJOINT,3024,144.0,False,ANALYTIC,1,1.0
K8,DISJOINT,3024,144.0,False,BOOTSTRAP,1,1.0
K8,DISJOINT,3024,144.0,False,PERM,1,1.0
K8,DISJOINT,3780,180.0,False,ANALYTIC,1,1.0
K8,DISJOINT,3780,180.0,False,BOOTSTRAP,1,1.0
K8,DISJOINT,3780,180.0,False,PERM,1,1.0
K8,DISJOINT,4443,211.6,True,ANALYTIC,1,1.0
K8,DISJOINT,4443,211.6,True,BOOTSTRAP,1,1.0
K8,DISJOINT,4443,211.6,True,PERM,1,1.0
K8,OVERLAP21,126,6.0,False,ANALYTIC,23,1.0
K8,OVERLAP21,126,6.0,False,BOOTSTRAP,23,1.0
K8,OVERLAP21,126,6.0,False,PERM,23,1.0
K8,OVERLAP21,189,9.0,False,ANALYTIC,24,1.0
K8,OVERLAP21,189,9.0,False,BOOTSTRAP,24,1.0
K8,OVERLAP21,189,9.0,False,PERM,24,1.0
K8,OVERLAP21,252,12.0,False,ANALYTIC,24,1.0
K8,OVERLAP21,252,12.0,False,BOOTSTRAP,24,1.0
K8,OVERLAP21,252,12.0,False,PERM,24,1.0
K8,OVERLAP21,315,15.0,False,ANALYTIC,24,1.0
K8,OVERLAP21,315,15.0,False,BOOTSTRAP,24,1.0
K8,OVERLAP21,315,15.0,False,PERM,24,1.0
K8,OVERLAP21,378,18.0,False,ANALYTIC,24,1.0
K8,OVERLAP21,378,18.0,False,BOOTSTRAP,24,1.0
K8,OVERLAP21,378,18.0,False,PERM,24,1.0
K8,OVERLAP21,504,24.0,False,ANALYTIC,24,0.9583333333333334
K8,OVERLAP21,504,24.0,False,BOOTSTRAP,24,0.9583333333333334
K8,OVERLAP21,504,24.0,False,PERM,24,0.9583333333333334
K8,OVERLAP21,630,30.0,False,ANALYTIC,24,1.0
K8,OVERLAP21,630,30.0,False,BOOTSTRAP,24,1.0
K8,OVERLAP21,630,30.0,False,PERM,24,1.0
K8,OVERLAP21,756,36.0,False,ANALYTIC,24,1.0
K8,OVERLAP21,756,36.0,False,BOOTSTRAP,24,1.0
K8,OVERLAP21,756,36.0,False,PERM,24,1.0
K8,OVERLAP21,1008,48.0,False,ANALYTIC,24,1.0
K8,OVERLAP21,1008,48.0,False,BOOTSTRAP,24,1.0
K8,OVERLAP21,1008,48.0,False,PERM,24,1.0
K8,OVERLAP21,1260,60.0,False,ANALYTIC,24,1.0
K8,OVERLAP21,1260,60.0,False,BOOTSTRAP,24,0.9583333333333334
K8,OVERLAP21,1260,60.0,False,PERM,24,1.0
K8,OVERLAP21,1512,72.0,False,ANALYTIC,24,1.0
K8,OVERLAP21,1512,72.0,False,BOOTSTRAP,24,0.8333333333333334
K8,OVERLAP21,1512,72.0,False,PERM,24,1.0
K8,OVERLAP21,2016,96.0,False,ANALYTIC,24,0.9166666666666666
K8,OVERLAP21,2016,96.0,False,BOOTSTRAP,24,0.5416666666666666
K8,OVERLAP21,2016,96.0,False,PERM,24,1.0
K8,OVERLAP21,2520,120.0,False,ANALYTIC,24,0.875
K8,OVERLAP21,2520,120.0,False,BOOTSTRAP,24,0.5416666666666666
K8,OVERLAP21,2520,120.0,False,PERM,24,1.0
K8,OVERLAP21,3024,144.0,False,ANALYTIC,24,0.7916666666666666
K8,OVERLAP21,3024,144.0,False,BOOTSTRAP,24,0.4166666666666667
K8,OVERLAP21,3024,144.0,False,PERM,24,1.0
K8,OVERLAP21,3780,180.0,False,ANALYTIC,24,0.9166666666666666
K8,OVERLAP21,3780,180.0,False,BOOTSTRAP,24,0.25
K8,OVERLAP21,3780,180.0,False,PERM,24,1.0
K8,OVERLAP21,4443,211.6,True,ANALYTIC,1,1.0
K8,OVERLAP21,4443,211.6,True,BOOTSTRAP,1,0.0
K8,OVERLAP21,4443,211.6,True,PERM,1,1.0
R1,DISJOINT,126,6.0,False,ANALYTIC,24,0.9583333333333334
R1,DISJOINT,126,6.0,False,BOOTSTRAP,24,0.875
R1,DISJOINT,126,6.0,False,PERM,24,1.0
R1,DISJOINT,189,9.0,False,ANALYTIC,23,1.0
R1,DISJOINT,189,9.0,False,BOOTSTRAP,23,0.9130434782608695
R1,DISJOINT,189,9.0,False,PERM,23,1.0
R1,DISJOINT,252,12.0,False,ANALYTIC,17,1.0
R1,DISJOINT,252,12.0,False,BOOTSTRAP,17,1.0
R1,DISJOINT,252,12.0,False,PERM,17,1.0
R1,DISJOINT,315,15.0,False,ANALYTIC,14,1.0
R1,DISJOINT,315,15.0,False,BOOTSTRAP,14,0.9285714285714286
R1,DISJOINT,315,15.0,False,PERM,14,1.0
R1,DISJOINT,378,18.0,False,ANALYTIC,11,1.0
R1,DISJOINT,378,18.0,False,BOOTSTRAP,11,1.0
R1,DISJOINT,378,18.0,False,PERM,11,1.0
R1,DISJOINT,504,24.0,False,ANALYTIC,8,1.0
R1,DISJOINT,504,24.0,False,BOOTSTRAP,8,1.0
R1,DISJOINT,504,24.0,False,PERM,8,1.0
R1,DISJOINT,630,30.0,False,ANALYTIC,7,1.0
R1,DISJOINT,630,30.0,False,BOOTSTRAP,7,1.0
R1,DISJOINT,630,30.0,False,PERM,7,1.0
R1,DISJOINT,756,36.0,False,ANALYTIC,5,0.8
R1,DISJOINT,756,36.0,False,BOOTSTRAP,5,0.8
R1,DISJOINT,756,36.0,False,PERM,5,1.0
R1,DISJOINT,1008,48.0,False,ANALYTIC,4,1.0
R1,DISJOINT,1008,48.0,False,BOOTSTRAP,4,1.0
R1,DISJOINT,1008,48.0,False,PERM,4,1.0
R1,DISJOINT,1260,60.0,False,ANALYTIC,3,1.0
R1,DISJOINT,1260,60.0,False,BOOTSTRAP,3,1.0
R1,DISJOINT,1260,60.0,False,PERM,3,1.0
R1,DISJOINT,1512,72.0,False,ANALYTIC,2,1.0
R1,DISJOINT,1512,72.0,False,BOOTSTRAP,2,1.0
R1,DISJOINT,1512,72.0,False,PERM,2,1.0
R1,DISJOINT,2016,96.0,False,ANALYTIC,2,1.0
R1,DISJOINT,2016,96.0,False,BOOTSTRAP,2,0.5
R1,DISJOINT,2016,96.0,False,PERM,2,1.0
R1,DISJOINT,2520,120.0,False,ANALYTIC,1,1.0
R1,DISJOINT,2520,120.0,False,BOOTSTRAP,1,1.0
R1,DISJOINT,2520,120.0,False,PERM,1,1.0
R1,DISJOINT,3024,144.0,False,ANALYTIC,1,1.0
R1,DISJOINT,3024,144.0,False,BOOTSTRAP,1,1.0
R1,DISJOINT,3024,144.0,False,PERM,1,1.0
R1,DISJOINT,3780,180.0,False,ANALYTIC,1,1.0
R1,DISJOINT,3780,180.0,False,BOOTSTRAP,1,1.0
R1,DISJOINT,3780,180.0,False,PERM,1,1.0
R1,DISJOINT,4443,211.6,True,ANALYTIC,1,1.0
R1,DISJOINT,4443,211.6,True,BOOTSTRAP,1,1.0
R1,DISJOINT,4443,211.6,True,PERM,1,1.0
R1,OVERLAP21,126,6.0,False,ANALYTIC,24,1.0
R1,OVERLAP21,126,6.0,False,BOOTSTRAP,24,0.9583333333333334
R1,OVERLAP21,126,6.0,False,PERM,24,1.0
R1,OVERLAP21,189,9.0,False,ANALYTIC,24,0.9583333333333334
R1,OVERLAP21,189,9.0,False,BOOTSTRAP,24,0.9583333333333334
R1,OVERLAP21,189,9.0,False,PERM,24,1.0
R1,OVERLAP21,252,12.0,False,ANALYTIC,24,1.0
R1,OVERLAP21,252,12.0,False,BOOTSTRAP,24,0.9583333333333334
R1,OVERLAP21,252,12.0,False,PERM,24,1.0
R1,OVERLAP21,315,15.0,False,ANALYTIC,24,1.0
R1,OVERLAP21,315,15.0,False,BOOTSTRAP,24,1.0
R1,OVERLAP21,315,15.0,False,PERM,24,1.0
R1,OVERLAP21,378,18.0,False,ANALYTIC,24,1.0
R1,OVERLAP21,378,18.0,False,BOOTSTRAP,24,1.0
R1,OVERLAP21,378,18.0,False,PERM,24,1.0
R1,OVERLAP21,504,24.0,False,ANALYTIC,24,1.0
R1,OVERLAP21,504,24.0,False,BOOTSTRAP,24,1.0
R1,OVERLAP21,504,24.0,False,PERM,24,1.0
R1,OVERLAP21,630,30.0,False,ANALYTIC,24,1.0
R1,OVERLAP21,630,30.0,False,BOOTSTRAP,24,0.9583333333333334
R1,OVERLAP21,630,30.0,False,PERM,24,1.0
R1,OVERLAP21,756,36.0,False,ANALYTIC,24,1.0
R1,OVERLAP21,756,36.0,False,BOOTSTRAP,24,1.0
R1,OVERLAP21,756,36.0,False,PERM,24,1.0
R1,OVERLAP21,1008,48.0,False,ANALYTIC,24,1.0
